순번_정류장ID,40-2802708,41-2802731,42-2802755,43-2802776,44-2802813,45-2802853,46-2802903,47-2802942,48-2802439,49-2802476,50-2802484,51-2802486,52-2802503,53-2802521,54-2802531,55-2802534,56-2802542,57-2802546,58-2802562,59-2802571,60-2802576,61-2802581,62-2804851,63-2802597,64-2802594,65-2802591,66-2802590,67-2802593,68-2802600,69-2804872,70-2805550,71-2803821,72-2803767,73-2804877,74-2803768,75-2803522,76-2803523
50-2802484,,,,,,,,,,,0,0.18073599999999998,0.389384,0.651688,0.9477559999999999,1.226034,1.5567469999999999,1.612749,1.9399,2.22947,2.5045349999999997,2.670232,3.144108,4.468678,4.234757,4.041661,3.815205,3.918626,4.07158,4.122912,4.497916,4.937844999999999,5.195705,5.827861,6.3489,6.547205,6.794828
51-2802486,,,,,,,,,,,,0,0.208648,0.47095200000000004,0.76702,1.045298,1.377011,1.432013,1.759164,2.048734,2.323799,2.489496,2.9623720000000002,4.4680860000000004,4.366493,4.1733970000000005,3.9469410000000003,4.050362000000001,4.203316,4.254648,4.629652,5.069582,5.327441,5.960597,6.481637,6.678941,6.926564
52-2802503,,,,,,,,,,,,,0,0.262304,0.564372,0.84265,1.173363,1.229365,1.556516,1.8460860000000001,2.121151,2.286848,2.7597240000000003,4.268438,4.502358999999999,4.382045,4.155589,4.25901,4.411964,4.463296,4.8383,5.278230000000001,5.536089,6.169245,6.689284,6.887589,7.135211999999999
53-2802521,,,,,,,,,,,,,,0,0.302068,0.580346,0.9110590000000001,0.9670610000000001,1.2942120000000001,1.583782,1.8588470000000001,2.0245439999999997,2.49842,4.006133999999999,4.2390550000000005,4.432151,4.214108,4.317528,4.470483,4.521814,4.896819,5.336748,5.594608,6.226763,6.748803,6.946108000000001,7.193731
54-2802531,,,,,,,,,,,,,,,0,0.278278,0.608991,0.757993,1.085144,1.374714,1.649779,1.8154759999999999,2.469352,4.061987,4.295909,4.489005000000001,4.271961,4.375382,4.528336,4.579668,4.954672,5.394602,5.652461,6.285617,6.806657,7.003961,7.251583999999999
55-2802534,,,,,,,,,,,,,,,,0,0.33071300000000003,0.47971499999999995,0.806867,1.096437,1.371502,1.537199,2.1920740000000003,3.7937879999999997,4.02871,4.221806,4.448262000000001,4.653658999999999,4.806613,4.857945,5.232949,5.672879,5.930738,6.562894,7.083933999999999,7.029261999999999,7.275886
56-2802542,,,,,,,,,,,,,,,,,0,0.152002,0.47915399999999997,0.768724,1.0437889999999999,1.209486,1.8643610000000002,3.467075,3.700997,3.895093,4.121549,4.4259699999999995,4.577923999999999,4.759755999999999,5.13476,5.57469,5.832549,6.464705,6.791853999999999,6.701549000000001,6.949172999999999
57-2802546,,,,,,,,,,,,,,,,,,0,0.327152,0.616722,0.8917860000000001,1.057483,1.712359,3.3160730000000003,3.5499949999999996,3.743091,3.969547,4.273968,4.426922,4.659754,5.034758,5.4746879999999996,5.732547,6.3647029999999996,6.638852,6.551547,6.798171000000001
58-2802562,,,,,,,,,,,,,,,,,,,0,0.28957,0.564635,0.730332,1.385208,2.988922,3.222843,3.41594,3.6423959999999997,3.946817,4.099771,4.332603,4.707607,5.147536,5.405396,6.037552,6.312701000000001,6.222396,6.470019000000001
59-2802571,,,,,,,,,,,,,,,,,,,,0,0.275065,0.440762,1.095638,2.698352,2.933273,3.127369,3.3528260000000003,3.657247,3.810201,4.197382,4.572386,5.012316,5.270175,5.902330999999999,6.02513,5.934826,6.180448999999999
60-2802576,,,,,,,,,,,,,,,,,,,,,0,0.165697,0.819573,2.4232869999999997,2.658208,2.851305,3.077761,3.382182,3.535136,3.948468,4.323472,4.761401,5.020261,5.654417,5.747065,5.657761,5.905384
61-2802581,,,,,,,,,,,,,,,,,,,,,,0,0.654876,2.2585900000000003,2.492512,2.685608,2.912064,3.216485,3.369439,3.782771,4.157775,4.597705,4.855564,5.48872,5.583369,5.494064,5.741687000000001
62-2804851,,,,,,,,,,,,,,,,,,,,,,,0,1.606714,1.8406360000000002,2.034732,2.2601880000000003,2.564609,2.718563,3.130895,3.505899,3.9458290000000003,4.203688,4.835844,4.931493,4.841188,5.088812
63-2802597,,,,,,,,,,,,,,,,,,,,,,,,0,0.233922,0.427018,0.653474,0.957895,1.110849,1.524181,1.899185,2.339115,2.5969740000000003,3.22913,3.323779,3.233474,3.481097
64-2802594,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193096,0.41955299999999995,0.723973,0.876927,1.290259,1.6652630000000002,2.105193,2.363052,2.996208,3.090857,3.000552,3.248176
65-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22645700000000002,0.530877,0.6838310000000001,1.0971629999999999,1.472167,1.9120970000000002,2.169956,2.803112,2.897761,2.8064560000000003,3.05508
66-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304421,0.457376,0.878707,1.253711,1.693641,1.951501,2.583656,2.8733049999999998,2.783001,3.029624
67-2802593,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.152954,0.574286,0.94929,1.3892200000000001,1.6470790000000002,2.280235,2.800275,2.7205790000000003,2.968203
68-2802600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.421332,0.7963359999999999,1.236266,1.494125,2.127281,2.6483209999999997,2.567625,2.815249
69-2804872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375004,0.814934,1.072794,1.7059490000000002,2.226989,2.4242939999999997,2.6719169999999997
70-2805550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43993000000000004,0.6977899999999999,1.3299450000000002,1.8509849999999999,2.04929,2.296913
71-2803821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25786,0.891016,1.4120549999999998,1.6093600000000001,1.8569830000000003
72-2803767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.632156,1.1531959999999999,1.5205,1.7681240000000003
73-2804877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.52204,1.026345,1.273968
74-2803768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.505305,0.752929
75-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24862399999999998
76-2803523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
