순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2800267,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061
11-2804043,,,,,,,,,,,0,1.062271,2.217076,2.7097189999999998,3.170113,5.2812790000000005,6.198906,7.07436,8.795084,8.951168,9.955625,10.387107,11.673663000000001,12.444544,12.746758999999999,13.266568,13.92725,14.34895
12-2804591,,,,,,,,,,,,0,1.1568049999999999,1.6494490000000002,2.109842,4.221009,5.138635,6.014089,7.734814,7.890898,8.895355,9.326837,10.613392999999999,11.384273,11.686489,12.206298,12.86698,13.28868
13-2804045,,,,,,,,,,,,,0,0.505644,0.966038,3.077204,3.9948300000000003,4.870284,6.591009,6.747093,7.75155,8.183032,9.469588,10.240469000000001,10.542684,11.062493,11.723175,12.144875
14-2804048,,,,,,,,,,,,,,0,0.46039399999999997,2.57156,3.4891870000000003,4.364641000000001,6.085365,6.241448999999999,7.245906,7.6773880000000005,8.963944,9.734825,10.03704,10.556849,11.217531,11.639231
15-2804593,,,,,,,,,,,,,,,0,2.111167,3.028793,3.9042470000000002,5.6249720000000005,5.7810559999999995,6.785513000000001,7.216995,8.503551,9.274431,9.576647,10.096456,10.757138000000001,11.178838
16-2804049,,,,,,,,,,,,,,,,0,0.9176270000000001,1.7930810000000001,3.5138059999999998,3.66989,4.674346,5.105829,6.392384,7.163264999999999,7.46548,7.985289,8.645972,9.067672
17-2804595,,,,,,,,,,,,,,,,,0,0.8754540000000001,2.5961790000000002,2.752263,3.7567199999999996,4.1882019999999995,5.4747580000000005,6.245639,6.547854,7.0676630000000005,7.728345,8.150045
18-2804052,,,,,,,,,,,,,,,,,,0,1.720725,1.876809,2.881266,3.3127480000000005,4.599304,5.370184,5.6724,6.192209,6.8528910000000005,7.274591
19-2804053,,,,,,,,,,,,,,,,,,,0,0.41517600000000005,1.419633,1.851115,3.137671,3.908551,4.210767,4.730576,5.3912580000000005,5.812958
20-2804597,,,,,,,,,,,,,,,,,,,,0,1.004457,1.4359389999999999,2.729495,3.500376,3.8025910000000005,4.3224,4.983082,5.404782
21-2804603,,,,,,,,,,,,,,,,,,,,,0,0.431482,1.725038,2.4959189999999998,2.798134,3.317943,3.978625,4.400325
22-2804054,,,,,,,,,,,,,,,,,,,,,,0,1.293556,2.064437,2.366652,2.886461,3.547143,3.968843
23-2804600,,,,,,,,,,,,,,,,,,,,,,,0,0.774881,1.0770959999999998,1.596905,2.257587,2.679287
24-2804057,,,,,,,,,,,,,,,,,,,,,,,,0,0.302215,0.822024,1.482707,1.904407
25-2800292,,,,,,,,,,,,,,,,,,,,,,,,,0,0.519809,1.180491,1.602191
26-2804599,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.660682,1.082382
27-2804063,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4277
28-2804061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
