순번_정류장ID,1-2805981,2-2807034,3-2805982,4-2806072,5-2803328,6-2803305,7-2802994,8-2803011,9-2803018,10-2803022,11-2803030,12-2802644,13-2802965,14-2802959,15-2802641,16-2803003,17-2803008,18-2803013,19-2803004,20-2802997,21-2802990,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802176,30-2806506,31-2806502,32-2806620,33-2802135,34-2802124,35-2802114,36-2802097,37-2802068,38-2802032,39-2802007,40-2802006,41-2802016,42-2802028,43-2806611,44-2802031,45-2802010,46-2801983,47-2801956,48-2801945,49-2803645,50-2801666,51-2801633,52-2801192,53-2801636,54-2801604,55-2801564,56-2801520,57-2801485,58-2801450,59-2801438,60-2805321,61-2801461,62-2801462,63-2804438,64-2803790,65-2803644,66-2800676,67-2800667,68-2800657,69-2800646,70-2800629,71-2800613,72-2800615,73-2806215,74-2807461,75-2806729,76-2806175,77-2806603,78-2806657,79-2805025,80-2805873,81-2805844,82-2804905,83-2805409,84-2805414,85-2805537,86-2805993,87-2805411,88-2806158,89-2806602,90-2807420,91-2807181,92-2806169,93-2807223,94-2806865
27-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349505,0.593865,0.9646170000000001,1.362825,1.6900810000000002,2.338934,2.643581,2.990154,3.5477849999999997,3.923977,4.151399,4.527648999999999,4.288226,4.049043,3.669373,3.3151940000000004,3.354014,3.529978,3.7381269999999995,3.9486489999999996,4.09431,6.806228999999999,6.973464,7.392894,7.329186,7.267709,7.525245,7.786396000000001,8.056597,8.369513000000001,8.624321,8.857617,8.798300999999999,8.826031,8.662766,8.425591,8.568627000000001,8.492595,8.566115,8.903052,9.080051,9.453874,10.079258,10.256145,10.319871000000001,10.750772,10.935369999999999,11.293637,11.764097999999999,12.045914999999999,13.219079,12.915968,12.914264,13.112154,13.363772,13.717228,13.928329000000002,14.206245000000001,14.101017,14.612451,14.827816,15.201360999999999,15.777045000000001,16.571309,16.903297,17.2312,17.797931
28-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24536,0.616111,1.01432,1.341576,1.990429,2.300076,2.646649,3.20428,3.5804720000000003,3.807894,4.184144,3.944721,3.7055379999999998,3.325868,2.971688,3.010509,3.186472,3.394622,3.638144,3.782804,6.495724,6.687958,7.1073889999999995,7.043680999999999,6.982203999999999,7.239739999999999,7.49989,7.769091,8.084008,8.338814999999999,8.571112,8.511796,8.539525999999999,8.376261,8.139086,8.281121,8.684611,8.760131,9.097067,9.272067,9.64789,10.273274,10.450161,10.510886,10.941788,11.129386,11.488653,11.956114,12.239931,13.412095,13.110984,13.108279999999999,13.30517,13.554788,13.908242999999999,14.122345000000001,14.400260999999999,14.295032999999998,14.806467000000001,15.022832000000001,15.394376999999999,15.970061,16.765325,17.097313,17.425214999999998,17.989947
29-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37075199999999997,0.7689600000000001,1.096217,1.7450689999999998,2.0547169999999997,2.40129,2.958921,3.335112,3.562535,3.9387849999999998,3.699361,3.460178,3.080509,2.7263290000000002,2.765149,2.941113,3.149262,3.392784,3.5374449999999995,6.249364,6.4425989999999995,6.86203,6.7983210000000005,6.7368440000000005,6.9943800000000005,7.254531,7.524732000000001,7.837648,8.093456,8.325752,8.266437,8.294167,8.131901,7.893725999999999,8.035762,8.931971,9.004491,9.342427,9.517427,9.893249,10.518633,10.696521,10.757246,11.189147,11.374744999999999,11.733011999999999,12.202473,12.485289999999999,13.658454999999998,13.355343,13.353639000000001,13.549529999999999,13.801147,14.153603,14.369704,14.645620000000001,14.540392,15.052826000000001,15.269191000000001,15.640735999999999,16.21642,17.010685000000002,17.342672,17.670575,18.236307
30-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400208,0.7274649999999999,1.376317,1.6859650000000002,2.032538,2.590169,2.96636,3.1937830000000003,3.570033,3.33061,3.091426,2.711757,2.357577,2.396398,2.572361,2.780511,3.024032,3.168693,5.880612999999999,6.095847,6.5152779999999995,6.763686999999999,6.721836,6.979372,7.240523,7.509724,7.823639999999999,8.078448,8.310744,8.251428,8.279158,8.116893,7.8797179999999996,8.020754,9.156722,9.375242,9.712178,9.888178,10.264000999999999,10.889385,10.968272,11.127998,11.463899000000001,11.745497,12.102764,12.573225,12.856042,14.028205999999999,13.725095000000001,13.724391,13.919281,14.171899,14.524354,14.739456,15.015372,14.910144,15.422578,15.638943,16.010488,16.586172,17.380436,17.712424,18.040326999999998,18.606057999999997
31-2806502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327257,0.976109,1.285757,1.6323299999999998,2.1899610000000003,2.566152,2.793575,3.169825,2.930401,2.691218,2.3115490000000003,1.957369,1.996189,2.172153,2.380302,2.6238240000000004,2.7684849999999996,5.480404,5.695639,6.11607,6.363479,6.721883999999999,6.97842,7.143571000000001,7.235772,7.549688000000001,7.868496,8.299047999999999,8.649637,8.677367,8.514102000000001,8.277925999999999,8.419962,9.555931,9.772451,10.110387,10.284386999999999,10.660210000000001,11.286594000000001,11.368481,11.524206,11.862107,12.142705,12.500972,12.969433,13.25225,14.424415,14.123303,14.119599,14.315489999999999,14.567107,14.920563000000001,15.136664000000001,15.412579999999998,15.306353,15.820785999999998,16.035151000000003,16.406696,16.98238,17.778645,18.109633,18.437535,19.003267
32-2806620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6738529999999999,0.9835,1.330073,1.887704,2.263896,2.491318,2.867568,2.628145,2.388962,2.009292,1.655113,1.6939330000000001,1.8698970000000001,2.078046,2.321568,2.4662290000000002,5.178148,5.393383,5.812812999999999,6.061223,6.418628,6.676164,6.841315,6.933516,7.247432000000001,7.565239999999999,7.996792,8.599219999999999,8.62595,8.464685000000001,8.22751,8.369546000000001,9.673513999999999,9.949034,10.28797,10.461969999999999,10.836793,11.460177,11.485064,11.701789999999999,11.978691,12.317289,12.676556,13.147017000000002,13.429834,14.602998000000001,14.299887,14.296183,14.494073,14.745691,15.098147,15.311248,15.588164,15.481936,15.99637,16.211735,16.58328,17.158964,17.952228,18.285216000000002,18.614119,19.17885
33-2802135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309648,0.656221,1.2138520000000002,1.590043,1.817466,2.1937159999999998,1.954292,1.715109,1.33544,0.98126,1.020081,1.196044,1.404193,1.647715,1.7923759999999997,4.504296,4.72053,5.1399610000000004,5.38837,5.745776,6.003311,6.168462,6.260663,6.574578999999999,6.892386999999999,7.323939,7.925367999999999,7.953098,7.790833,7.553657,7.6956929999999995,8.999661999999999,9.272182,9.612117999999999,9.785117999999999,10.162941,10.787325,10.814212,11.024937,11.305838,11.642436,12.000703,12.471164,12.752981,13.927145999999999,13.624034,13.622329999999998,13.820220999999998,14.071838,14.421294,14.640395000000002,14.914310999999998,14.809084,15.321517000000002,15.539882,15.908427,16.485111,17.279376,17.610364,17.939266,18.503998
34-2802124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346573,0.9042040000000001,1.2803959999999999,1.507818,1.884068,2.004318,1.765135,1.385465,1.031285,1.070106,1.24607,1.4542190000000002,1.697741,1.8424009999999997,4.554321,4.769555,5.188986,5.437396,5.7948010000000005,6.0523370000000005,6.217487,6.309689,6.623605,6.941412,7.372964,7.9753929999999995,8.003123,7.840858,7.603683,7.745717999999999,9.049686999999999,9.326207,9.664143,9.839143,10.214966,10.84035,10.864237,11.078961999999999,11.356864,11.696462,12.054729,12.524189999999999,12.807007,13.979171,13.67706,13.674356,13.870246,14.122864000000002,14.475319,14.689421,14.965337,14.860109,15.372542999999999,15.588907,15.960453,16.536137,17.330401000000002,17.663389000000002,17.990291,18.556023
35-2802114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.557631,0.933823,1.161245,1.537495,1.9111099999999999,2.111708,1.7320380000000002,1.377858,1.416679,1.5926420000000001,1.8007919999999997,2.044314,2.188974,4.901894,5.116128,5.535558999999999,5.783969,6.142374,6.39991,6.5640600000000004,6.656261,6.970178,7.287985000000001,7.720536999999999,8.321966,8.349696,8.186430999999999,7.9502559999999995,8.092291000000001,9.39626,9.66878,10.009716000000001,10.183716,10.559539,11.182922999999999,11.209810000000001,11.422535,11.700436999999999,12.043034,12.399302,12.868763000000001,13.15158,14.325744,14.022632999999999,14.018929,14.214819,14.464437,14.820892,15.036992999999999,15.311910000000001,15.204682,15.716116,15.932479999999998,16.307026,16.880709,17.676973999999998,18.008962,18.336864000000002,18.900596
36-2802097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375192,0.602614,0.978864,1.352479,1.5916620000000001,1.970331,1.935489,1.9743099999999998,2.150273,2.358423,2.601945,2.7466049999999997,5.458525,5.6737589999999996,6.09319,6.3416,6.6990050000000005,6.9565410000000005,7.121691,7.213893,7.5278089999999995,7.845616000000001,8.277168,8.879597,8.906327000000001,8.745061999999999,8.506886999999999,8.649922,9.954891,10.228411,10.566347,10.741347,11.11717,11.740554,11.766441,11.980166,12.258068,12.596666,12.956933,13.425394,13.708210999999999,14.881375,14.577264000000001,14.575560000000001,14.77245,15.024068,15.375523000000001,15.591625,15.868541,15.762313,16.274747,16.491111,16.862657000000002,17.439341,18.232605,18.564593,18.892495,19.459227
37-2802068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22742300000000001,0.6036729999999999,0.9772870000000001,1.2164700000000002,1.59514,1.9493200000000002,2.135038,2.3110009999999996,2.251386,2.361672,2.506333,5.219253,5.433487,5.852918,6.1013269999999995,6.4587330000000005,6.7162679999999995,6.881419,6.9736199999999995,7.287536,7.6053440000000005,8.036896,8.639325,8.666055,8.50479,8.266614,8.40965,9.713619,9.990139,10.325075,10.502075,10.875898,11.501282000000002,11.526169,11.739894,12.018794999999999,12.359392999999999,12.716660000000001,13.188120999999999,13.467938,14.641103,14.339992,14.335288,14.531178,14.782795000000002,15.135251,15.351351999999999,15.627267999999999,15.522041,16.037474,16.250839000000003,16.622384,17.200067999999998,17.994332999999997,18.324320999999998,18.652223,19.217955
38-2802032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37925,0.752864,0.9920479999999999,1.370717,1.7248970000000001,1.9466150000000002,2.122578,2.026964,2.13725,2.28191,4.99383,5.210064,5.6294949999999995,5.877905,6.23431,6.492846,6.656996,6.750197,7.063114,7.381921000000001,7.813472999999999,8.414902,8.442632000000001,8.279367,8.042192,8.185227000000001,9.490196000000001,9.763716,10.101652,10.276652,10.654475,11.277859,11.303746,11.516471000000001,11.796372999999999,12.13597,12.492238,12.962699,13.244516,14.417679999999999,14.114569,14.110864999999999,14.308755,14.562373000000001,14.913828,15.126929,15.402845999999998,15.300618,15.812052,16.026416,16.400962,16.975645999999998,17.77091,18.099898,18.4278,18.995532
39-2802007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37361500000000003,0.612798,0.991467,1.345647,1.567365,1.7433290000000001,1.647714,1.758,1.9026610000000002,4.6155800000000005,4.829815,5.249244999999999,5.497655,5.85506,6.113596,6.277747,6.369948,6.683864,7.001671000000001,7.433223,8.035652,8.063382,7.901117,7.663942,7.805977,9.109946,9.382466,9.720402,9.897402,10.271225,10.896609,10.922496,11.139222,11.415123,11.752721000000001,12.112988,12.580449,12.865266,14.037429999999999,13.734319000000001,13.732615,13.928505,14.180123000000002,14.535578,14.74968,15.023596,14.918368,15.433801999999998,15.648167,16.019712,16.594396,17.39066,17.722648,18.05055,18.616282
40-2802006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24018299999999998,0.618853,0.973033,1.1947510000000001,1.370714,1.578864,1.759423,1.904084,4.616003,4.831238,5.2516680000000004,5.499078,5.856483,6.114019,6.27917,6.372371,6.685287,7.003095,7.435647,8.037075,8.063805,7.90154,7.664364999999999,7.806400999999999,9.111369,9.386889,9.722826,9.898825,10.272648,10.901032,10.92292,11.138645,11.417546000000002,11.757144,12.116411,12.581872,12.866689,14.039852999999999,13.735742000000002,13.734038,13.928927999999999,14.181545999999999,14.535001999999999,14.749103,15.025019,14.921791,15.432225,15.651589999999999,16.022135000000002,16.595819,17.390083999999998,17.725071,18.049974,18.615706
41-2802016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37967,0.733849,0.955567,1.1315309999999998,1.33968,1.583202,1.7278630000000001,4.440782,4.656016999999999,5.075448000000001,5.323857,5.681262,5.938798,6.103949,6.19615,6.510066,6.827874,7.2594259999999995,7.860855,7.888585000000001,7.725319,7.488144,7.63018,8.936149,9.209669,9.546605,9.721605,10.097427,10.723811,10.747699,10.962424,11.242325,11.579922999999999,11.93919,12.407651,12.691467999999999,13.862632999999999,13.559520999999998,13.557817000000002,13.753708,14.007325,14.360781,14.574882,14.851798,14.744570000000001,15.258004000000001,15.472369,15.844914000000001,16.422598,17.216863,17.54585,17.873753,18.440485
42-2802028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35418,0.5758979999999999,0.751861,0.9600110000000001,1.203533,1.348193,4.061113,4.276347,4.695778,4.944187,5.301593,5.559129,5.724279,5.81648,6.130397,6.4482040000000005,6.8797559999999995,7.481185000000001,7.508914999999999,7.34665,7.108475,7.25051,8.555479,8.828999000000001,9.169935,9.341935000000001,9.716758,10.344142,10.370028999999999,10.581754,10.860656,11.198253,11.560521000000001,12.029982,12.308799,13.483963000000001,13.180852,13.181148,13.375038,13.626655,13.979110999999998,14.193211999999999,14.470129,14.363901,14.877335,15.094698999999999,15.466245,16.040928,16.835193,17.168181,17.497083,18.059815
43-2806611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22171799999999997,0.39768200000000004,0.605831,0.849353,0.994014,3.7059330000000004,3.921168,4.340598,4.589008,4.946413,5.204949,5.3691,5.461301000000001,5.775217,6.094025,6.525576999999999,7.1270050000000005,7.153735,6.99247,6.754295,6.897330999999999,8.202299,8.473819,8.812756,8.987755,9.362578,9.987962,10.012849000000001,10.227575,10.508476,10.844074,11.202341,11.673802,11.955619,13.128782999999999,12.823672,12.821968,13.017858,13.270476,13.624932000000001,13.840032999999998,14.114949,14.009720999999999,14.522155,14.738520000000001,15.110064999999999,15.685749,16.481013,16.812001000000002,17.139904,17.705635
44-2802031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175964,0.38411300000000004,0.627635,0.772296,3.485215,3.70045,4.1198809999999995,4.36829,4.725695,4.983231,5.147382,5.240583,5.554499,5.872307,6.302859,6.9052869999999995,6.932017,6.769752,6.532577,6.674613000000001,7.979582000000001,8.252101,8.592038,8.767038000000001,9.14086,9.766244,9.791132000000001,10.008857,10.283758,10.622356,10.981622999999999,11.451084,11.733901,12.906066000000001,12.603954,12.60125,12.799141,13.050758,13.402214,13.617315,13.894231,13.789003,14.299437,14.519801999999999,14.891347,15.464031,16.258295999999998,16.591282999999997,16.918186,17.484918
45-2802010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20815,0.451671,0.596332,3.3082519999999995,3.523486,3.942917,4.191326,4.548732,4.806268,4.971418,5.063619,5.377535,5.695343,6.126894999999999,6.729324,6.757053999999999,6.593789,6.357613,6.4986489999999995,7.803617999999999,8.080138,8.417074000000001,8.592074,8.967897,9.593281,9.618167999999999,9.830893,10.110794,10.449392,10.80766,11.276121,11.558938000000001,12.732102000000001,12.430991,12.429287,12.623177,12.874794,13.22925,13.442351,13.720267999999999,13.61304,14.125473999999999,14.342838,14.714382999999998,15.289067000000001,16.084332,16.41532,16.744222,17.309954
46-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243522,0.388183,3.101102,3.3163370000000003,3.735768,3.984177,4.341582,4.598118,4.763269,4.8554699999999995,5.169386,5.487194000000001,5.918746,6.521173999999999,6.547904,6.385639,6.148464,6.2915,7.595467999999999,7.8709880000000005,8.209925,8.380925,8.759747,9.382131,9.409019,9.620744,9.902645,10.241242999999999,10.59951,11.068971000000001,11.351788,12.521952,12.219841,12.220137,12.413027,12.666644999999999,13.017101,13.233201999999999,13.511118,13.40589,13.916324,14.132689000000001,14.506234,15.081918,15.874182999999999,16.208170000000003,16.536073000000002,17.099805
47-2801956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14466099999999998,2.857581,3.0728150000000003,3.4922459999999997,3.7406550000000003,4.098061,4.355596,4.520747,4.612948,4.926864,5.2446720000000004,5.6762239999999995,6.277653,6.3043830000000005,6.142118,5.905942,6.046978,7.705755,7.981274000000001,8.319211,8.494211,8.868033,9.494417,9.520305,9.73203,10.012931,10.351529,10.708796000000001,11.179257000000002,11.462074000000001,12.635239,12.332127,12.330423,12.526314,12.776931,13.130386999999999,13.345488000000001,13.620404,13.517176000000001,14.027610000000001,14.241975,14.61752,15.193204000000001,15.987469,16.319456,16.643359,17.211091
48-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.71392,2.929154,3.348585,3.596994,3.9544,4.211936,4.377086,4.4692870000000005,4.783203,5.101011,5.532563,6.134992,6.161722,5.999457,5.763281,5.904317,7.8105850000000006,8.123935000000001,8.461872,8.637871,9.012694,9.638078,9.662965,9.877691,10.155592,10.49419,10.852457000000001,11.321918,11.605735000000001,12.777899,12.474788,12.472083999999999,12.667974000000001,12.919592,13.272048000000002,13.489149,13.763065,13.657836999999999,14.171270999999999,14.388635999999998,14.758181,15.333865,16.128129,16.461117,16.78902,17.353751000000003
49-2803645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221235,0.6406649999999999,0.889075,1.24648,1.504016,1.6691669999999998,1.761368,2.075284,2.3930919999999998,2.8246439999999997,3.4230720000000003,3.57723,3.7534949999999996,4.316362000000001,4.458398000000001,6.364666000000001,7.093886,7.431823,7.606822,7.982645,8.604003,8.160916,8.37239,8.497542999999999,8.979141,9.337408,9.806869,10.089686,11.26185,10.959739,10.958035,11.152925,11.404542999999999,11.757999,11.950932,12.721016,12.614788,13.128222000000001,13.343587,13.716132,14.291816,15.08508,15.002068,15.329970999999999,15.895701999999998
50-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41943100000000005,0.66784,1.0252459999999999,1.282781,1.447932,1.540133,1.854049,2.171857,2.603409,3.201838,3.3559949999999996,3.53226,4.095127,4.237163,6.143431,6.872652,7.210588,7.385588,7.761411,8.382767999999999,7.938682000000001,8.151156,8.276308,8.757906,9.116174,9.585635,9.868451,11.040616,10.737505,10.735800999999999,10.931691,11.183308,11.536764,11.728698,12.499781,12.395553999999999,12.905988,13.122352,13.493897,14.070580999999999,14.863845999999999,14.780834,15.109735999999998,15.674468
51-2801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24841,0.606815,0.864351,1.125502,1.249001,1.562918,1.880725,2.312277,2.9107060000000002,3.064864,3.241128,3.8039959999999997,3.9460309999999996,5.8522989999999995,6.581519999999999,6.919455999999999,7.094456,7.470279,8.090636,7.64755,7.859024000000001,7.985177,8.466775,8.825042,9.294503,9.57732,10.750484,10.447372999999999,10.445669,10.641558999999999,10.893177,11.245632,11.437566,12.20765,12.103422,12.616856,12.83222,13.204766000000001,13.77945,14.572714000000001,14.489702,14.817604000000001,15.383335999999998
52-2801192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358406,0.615941,0.876092,1.1452930000000001,1.459209,1.7770169999999998,2.208569,2.806998,2.9611549999999998,3.13742,3.7002870000000003,3.8423230000000004,5.748591,6.477812,6.815747999999999,6.990748,7.366571,7.987928,7.544842,7.756316,7.881467999999999,8.363066,8.721333999999999,9.190795,9.473611,10.646776,10.343665,10.341961,10.537851,10.788468,11.141924000000001,11.334858,12.105941,11.999713999999999,12.512148,12.727511999999999,13.101057,13.675741,14.471006,14.386994,14.714896,15.280628
53-2801636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257536,0.517687,0.786888,1.1008040000000001,1.418612,1.850164,2.4485919999999997,2.60275,2.7790150000000002,3.341882,3.483918,5.390186,6.119406,6.457343,6.632343,7.008164999999999,7.629523,7.185436999999999,7.396910000000001,7.5230630000000005,8.004661,8.362928,8.832389,9.115206,10.28837,9.985259,9.982555,10.179446,10.431063,10.783519,10.976452,11.747536,11.641308,12.154742,12.370107,12.742652,13.317336,14.111601,14.028588000000001,14.356491,14.922223
54-2801604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261151,0.530352,0.844268,1.162076,1.593628,2.192057,2.346214,2.522479,3.085346,3.227382,5.13365,5.862871,6.200807,6.375807,6.7516300000000005,7.371987,6.928901,7.141374000000001,7.266527000000001,7.748125,8.106392,8.575853,8.85867,10.030835,9.727723,9.727019,9.92291,10.174527000000001,10.526983,10.718917,11.49,11.385772,11.898206,12.114571,12.486116,13.0618,13.856065,13.772051999999999,14.099955,14.665687
55-2801564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269201,0.583118,0.900925,1.3324770000000001,1.9309060000000002,2.085063,2.261328,2.8241959999999997,2.966231,4.8724989999999995,5.601719999999999,5.939655999999999,6.114656,6.490479,7.110836,6.66875,6.879224000000001,7.005377,7.486974000000001,7.845242,8.314703,8.59752,9.770684,9.467573,9.465869,9.661759,9.913376,10.265832000000001,10.457766000000001,11.22885,11.124622,11.637056,11.85342,12.224966,12.799649,13.594914000000001,13.510902,13.838804000000001,14.404535999999998
56-2801520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313917,0.631724,1.063276,1.661705,1.8158619999999999,1.992127,2.554995,2.69703,4.603298000000001,5.3325190000000005,5.6704550000000005,5.845455,6.221278,6.8426350000000005,6.398549,6.610023,6.7361759999999995,7.217772999999999,7.576041,8.045502,8.328319,9.500483000000001,9.198372,9.195668,9.391558,9.644175,9.997631,10.189565,10.959649,10.855421,11.366855000000001,11.583219,11.955765,12.530448,13.325713,13.241701,13.569603,14.135335000000001
57-2801485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317808,0.74936,1.347789,1.501946,1.6782110000000001,2.241078,2.383114,4.289382,5.018603,5.356539,5.5315389999999995,5.907362,6.527719,6.0856330000000005,6.296107,6.4222589999999995,6.903857,7.262125,7.731586,8.014402,9.187567,8.883455999999999,8.882752,9.077641999999999,9.330259,9.683715,9.874649,10.645732,10.541505,11.052939,11.270303,11.641848,12.216532,13.011797,12.926785,13.255687,13.821419
58-2801450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43355200000000005,1.031981,1.1861389999999998,1.3624040000000002,1.925271,2.0673060000000003,3.9735739999999997,4.702795,5.040731,5.215731,5.591554,6.211911,5.768825,5.980299,6.106452,6.58805,6.946317,7.4157779999999995,7.698595,8.871758999999999,8.568648,8.565944,8.762834,9.014452,9.365907,9.558841000000001,10.328925,10.223697,10.736131,10.953496000000001,11.326041,11.900725,12.693989,12.611977,12.938879,13.504610999999999
59-2801438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.600429,0.754586,0.930851,1.493718,1.6357540000000002,3.5420220000000002,4.271243,4.609179,4.784179,5.1600019999999995,5.780359,5.337273000000001,5.5487470000000005,5.674899,6.156497,6.514765000000001,6.984226,7.267042,8.440207000000001,8.137096000000001,8.135392,8.330282,8.581899,8.935355,9.127289,9.899372,9.794145,10.305579,10.521942999999998,10.894488,11.468172000000001,12.262437,12.438425,12.766327,13.332059
60-2805321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.154158,0.331423,0.8942899999999999,1.036326,2.9425939999999997,3.671814,4.0097510000000005,4.18475,4.560573000000001,5.180931,4.737844,4.949318,5.075471,5.557069,5.915336,6.384797,6.667614,7.840778,7.537667,7.534963,7.731853,7.982471,8.335927,8.52886,9.298944,9.192716,9.70515,9.922514999999999,10.29306,10.869744,11.665008,11.839996000000001,12.166899,12.73363
61-2801461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177265,0.740133,0.8821680000000001,2.788436,3.517657,3.855593,4.030593,4.406416,5.027773000000001,4.584687000000001,4.796161,4.921314,5.4029110000000005,5.761179,6.23064,6.513457,7.686621000000001,7.38351,7.381806,7.577696,7.829313000000001,8.182769,8.374703,9.145787,9.040559,9.552992999999999,9.769357000000001,10.140903,10.716586,11.510850999999999,11.685839,12.013741,12.579473
62-2801462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.562867,0.704903,2.611171,3.340392,3.678328,3.853328,4.229151,4.854535,4.598379,4.8098529999999995,4.936006,5.417604,5.7758709999999995,6.245332,6.528149,7.701313000000001,7.398202,7.395498,7.591388,7.844005999999999,8.195462,8.388395,9.158479,9.054250999999999,9.566685000000001,9.78305,10.154595,10.730279,11.524543,11.699531,12.027434,12.593164999999999
63-2804438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.142036,2.048304,2.777525,3.1154610000000003,3.290461,3.6662839999999997,4.291668,4.3255550000000005,4.53028,4.7458730000000005,5.147779,5.5060459999999996,5.975507,6.258324,7.431489,7.128377,7.126672999999999,7.322564,7.573181,7.927637,8.199263,8.890654,8.784427,9.29686,9.513225,9.885769999999999,10.460453999999999,11.254719,11.510398,11.837301,12.403033
64-2803790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.906268,2.6354889999999997,2.973425,3.148425,3.5242480000000005,4.1496319999999995,4.183519,4.388244,4.676146,5.005743,5.364011,5.833472,6.116289,7.288453,6.986342,6.984638,7.180528,7.432144999999999,7.784600999999999,8.091535,8.747619,8.642391,9.155825,9.371189,9.742735,10.318418,11.112683,11.405671,11.728572999999999,12.294305
65-2803644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.729221,1.067157,1.242157,1.61798,2.243364,2.2772509999999997,2.481976,2.769878,3.099475,3.4577430000000002,3.927204,4.210021,5.382185,5.079073999999999,5.07837,5.27426,5.524878,5.877333,6.181267,6.842351,6.735123,7.249557000000001,7.464921,7.836467,8.41315,9.207415,9.499403,9.826305,10.393037
66-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338936,0.513936,0.889759,1.5151430000000001,1.958229,1.753755,2.415657,2.371255,2.7295220000000002,3.198983,3.4818,4.653964,4.351853,4.350149,4.546039,4.796657,5.150112,5.457046,6.1121300000000005,6.006901999999999,6.520336,6.736700999999999,7.108246,7.682930000000001,8.478194,8.771182000000001,9.099084,9.659816000000001
