순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2804804,6-2804927,7-2804806,8-2805728,9-2804808,10-2806859,11-2800313,12-2806263,13-2806261,14-2806259,15-2806257,16-2806255,17-2806253,18-2806697,19-2806698,20-2800474,21-2800329,22-2800365,23-2800454,24-2800461,25-2800463,26-2805581,27-2800353,28-2803672,29-2800309,30-2800480,31-2800491,32-2800494,33-2800496,34-2800499,35-2804977,36-2800507,37-2800503,38-2805796,39-2800509,40-2800511,41-2800514,42-2800516,43-2800518,44-2800522,45-2800531,46-2800546,47-2800539,48-2800537,49-2800533,50-2800529,51-2800527,52-2800997,53-2800991,54-2800982,55-2800836,56-2800835,57-2800965,58-2800843,59-2800956,60-2800966,61-2800995,62-2801013,63-2801023,64-2801040,65-2801058,66-2801268,67-2801281,68-2801289,69-2801311,70-2801342,71-2801346,72-2801335,73-2801377,74-2801423,75-2801448,76-2801486,77-2801519,78-2801571,79-2801610
34-2800499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.430379,1.665988,1.8619459999999999,1.7339529999999999,1.158508,1.39252,1.6935,1.8375139999999999,2.010426,2.195328,2.55605,3.0262689999999997,2.935493,3.4249989999999997,3.9000410000000003,4.321603,4.638925,6.200382,6.601064,6.887107,7.2153350000000005,7.533094999999999,7.862857000000001,8.040103,8.635429,8.818999999999999,9.261695,9.523035,9.632189,9.833383,9.617,10.4615,10.958503,11.187433,11.475081,11.88,12.33383,12.376645,12.733077999999999,13.235226999999998,13.509182000000001,13.814116,13.988001,14.065151,14.410948000000001
35-2804977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235609,0.46667600000000004,0.5886680000000001,0.314872,0.148899,0.449879,0.5938939999999999,0.7668050000000001,0.951707,1.312429,1.782648,1.691872,2.181378,2.6564200000000002,3.077982,3.395304,4.956761,5.357443,5.643486,5.9717139999999995,6.289474,6.620236,6.7974820000000005,7.3928080000000005,7.577379,8.019074,8.281414,8.389567999999999,8.589762,8.373379,9.217879,9.714882000000001,9.943812,10.23146,10.635378999999999,11.091209,11.133024,11.487457000000001,11.990606,12.265561,12.569495,12.74438,12.82253,13.165327
36-2800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231067,0.353059,0.55048,0.38450700000000004,0.685488,0.8295020000000001,1.002414,1.187316,1.548038,2.018257,1.9274799999999999,2.4169869999999998,2.892029,3.313591,3.6309120000000004,5.192369,5.593051999999999,5.879094,6.207323000000001,6.524083,6.855844,7.033091000000001,7.6274169999999994,7.811988,8.253683,8.517023,8.624176,8.826369999999999,8.608988,9.452488,9.951491,10.18042,10.466068,10.870988,11.326818,11.368632,11.724065,12.227215,12.501169,12.807103999999999,12.979989,13.058139,13.401936
37-2800503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.127993,0.780547,0.614574,0.9155549999999999,1.059569,1.232481,1.417382,1.7781049999999998,2.248324,2.157547,2.6470540000000002,3.1220950000000003,3.543657,3.860979,5.422436,5.823119,6.109161,6.437389,6.754149000000001,7.084911,7.262158,7.858484,8.042055,8.482749,8.746089,8.854242999999999,9.056436999999999,8.840055,9.684555,10.181557000000002,10.409487,10.697135000000001,11.102055,11.556885000000001,11.598699,11.955132,12.458281,12.732236,13.03617,13.209055,13.287206,13.632001999999998
38-2805796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.90254,0.736567,1.037547,1.181561,1.354473,1.539375,1.9000970000000001,2.370316,2.2795389999999998,2.769046,3.244088,3.66565,3.982971,5.544429,5.945111,6.231153,6.559382,6.877142,7.207903,7.38415,7.9804759999999995,8.164047,8.605742,8.868082000000001,8.976236,9.177429,8.962047,9.805547,10.30355,10.531479,10.819128,11.224047,11.678877,11.721691,12.076125,12.579274,12.853228999999999,13.157163,13.331048000000001,13.410198000000001,13.753995000000002
39-2800509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.277012,0.577993,0.722007,0.894919,1.079821,1.4405430000000001,1.9107619999999998,1.819985,2.3094919999999997,2.784533,3.206095,3.523417,5.084874,5.485557,5.771599,6.099826999999999,6.416587,6.747349000000001,6.924596000000001,7.5209220000000006,7.704492999999999,8.145187,8.409527,8.515680999999999,8.718875,8.501493,9.346993,9.844994999999999,10.072925,10.359573,10.763492999999999,11.220322999999999,11.263137,11.617569999999999,12.11972,12.393674,12.697609,12.873493,12.951644,13.29444
40-2800511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300981,0.444995,0.617907,0.802808,1.1635309999999999,1.744789,1.6540119999999998,2.143519,2.61856,3.040123,3.357444,4.918901,5.319584,5.605626,5.933855,6.251614,6.582375999999999,6.7596229999999995,7.354949,7.53852,7.980214999999999,8.242555,8.351708,8.552902,8.33652,9.180019999999999,9.678022,9.905952000000001,10.1936,10.598519999999999,11.05435,11.095164,11.450597,11.953747,12.229700999999999,12.533636,12.707521,12.784671000000001,13.128468
41-2800514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.144014,0.326926,0.511828,0.87255,1.590231,1.879993,2.3694990000000002,2.844541,3.2661029999999998,3.583424,5.144882,5.545564,5.831606,6.159835,6.476595,6.8073559999999995,6.984603,7.579928999999999,7.7635,8.206195,8.468535000000001,8.576689,8.777882,8.5625,9.405,9.905003,10.131932,10.419580999999999,10.8255,11.280330000000001,11.322144,11.678578,12.181727,12.453682,12.758616,12.933501,13.011650999999999,13.354448000000001
42-2800516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.182912,0.367814,0.728536,1.446217,1.7359779999999998,2.225485,2.700527,3.122089,3.4394099999999996,5.0008669999999995,5.40155,5.6875919999999995,6.015821,6.333581,6.663342,6.840589,7.435915,7.619486,8.061181,8.324521,8.432674,8.634867999999999,8.418486,9.261986,9.759989,9.988918,10.275567,10.679486,11.136316,11.17713,11.532563,12.035713000000001,12.310667,12.614602,12.788487,12.866636999999999,13.211433999999999
43-2800518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.184902,0.545624,1.263305,1.553066,2.042573,2.517615,2.939177,3.256498,4.817955,5.218637999999999,5.5046800000000005,5.832909,6.149669,6.48043,6.6576770000000005,7.254003,7.438574000000001,7.880269,8.142609,8.249761999999999,8.451956,8.235574,9.080074,9.577077000000001,9.805006,10.092655,10.497574,10.952404,10.994218,11.350651,11.853800999999999,12.126755000000001,12.43169,12.606575,12.684725,13.026522
44-2800522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360722,1.0784040000000001,1.3681649999999999,1.8576720000000002,2.332713,2.754275,3.071597,4.6330540000000004,5.033737,5.3197790000000005,5.648007,5.964767,6.2965290000000005,6.473775,7.069102,7.2526720000000005,7.693366999999999,7.957707000000001,8.064861,8.267055000000001,8.049673,8.895173,9.392175,9.619105000000001,9.906753,10.312673,10.767503,10.809317,11.16575,11.669899000000001,11.943854,12.247788,12.421673,12.498824,12.84362
45-2800531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.717681,1.007443,1.496949,1.971991,2.393553,2.710875,4.272332,4.673014,4.959057,5.287285,5.605045,5.935807,6.113053,6.708378999999999,6.89195,7.333645,7.596985000000001,7.705139,7.906333,7.68895,8.53345,9.031452999999999,9.259383,9.547031,9.95195,10.40678,10.449595,10.804028,11.308177,11.581132,11.886066,12.059951,12.139101,12.482897999999999
46-2800546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28976199999999996,0.7792680000000001,1.25431,1.675872,1.993193,3.5546510000000002,3.955333,4.241375,4.569604,4.886364,5.218125,5.395372,5.990698,6.174269000000001,6.615964,6.878303999999999,6.986458,7.188650999999999,6.971269,7.815769,8.314772,8.541701,8.82935,9.235269,9.689099,9.730913000000001,10.087347,10.590496,10.863451,11.168385,11.34327,11.42042,11.763217
47-2800539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48950699999999997,0.964549,1.386111,1.703432,3.264889,3.665572,3.9516139999999997,4.279843,4.597602999999999,4.928364,5.105611,5.700937000000001,5.884508,6.326203,6.588543,6.696696,6.897889999999999,6.681508,7.526008,8.023011,8.25194,8.539588,8.944508,9.399338,9.441152,9.796585,10.300735000000001,10.573689,10.877624,11.052508999999999,11.130659,11.474456
48-2800537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.475042,0.8966040000000001,1.213925,2.775383,3.1760650000000004,3.462107,3.790336,4.107096,4.437857,4.615104,5.21143,5.394001,5.8356959999999996,6.0980360000000005,6.20619,6.409383999999999,6.193001000000001,7.035500999999999,7.533504,7.761433,8.049082,8.454001,8.909831,8.952645,9.307079,9.811228,10.084183,10.388117,10.563002000000001,10.641152,10.983949
49-2800533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.421562,0.738884,2.300341,2.7010240000000003,2.987066,3.315294,3.633054,3.9638160000000005,4.141062000000001,4.736389,4.91996,5.362654,5.623994000000001,5.733148,5.934342,5.71696,6.56146,7.059462,7.287392,7.5750399999999996,7.97996,8.43479,8.476604,8.833037,9.335186,9.610141,9.914075,10.08796,10.166111,10.509907
50-2800529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317322,1.878779,2.279462,2.5655040000000002,2.893732,3.210492,3.541254,3.7185010000000003,4.313827,4.4973980000000005,4.940092,5.201432,5.309586,5.51278,5.2953980000000005,6.1398980000000005,6.6379,6.86583,7.153478,7.559398,8.013228,8.055042,8.411475,8.914625,9.187579,9.491513000000001,9.666398,9.743549,10.089345
51-2800527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.561458,1.9621400000000002,2.248182,2.5764110000000002,2.894171,3.224932,3.4021790000000003,3.9975050000000003,4.182076,4.623771,4.886111,4.994265,5.195458,4.979076,5.822576000000001,6.320579,6.549508,6.836157000000001,7.242075999999999,7.695906,7.73872,8.095153999999999,8.598303,8.872258,9.176192,9.350077,9.428227,9.772024
52-2800997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.400683,0.686725,1.014953,1.3327129999999998,1.662475,1.839722,2.435048,2.618619,3.060314,3.322653,3.430807,3.633001,3.4166190000000003,4.260119,4.7591209999999995,4.987051,5.274699,5.678619,6.134449,6.176263,6.531696,7.034846000000001,7.3078,7.612735000000001,7.7876199999999995,7.86477,8.209567
53-2800991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286043,0.614271,0.9320309999999999,1.262792,1.4400389999999998,2.035365,2.2189360000000002,2.660631,2.922971,3.031125,3.232319,3.015936,3.860436,4.358439,4.586369,4.874017,5.278936,5.733766,5.776581,6.1310139999999995,6.634163,6.908117999999999,7.213052,7.385936999999999,7.465087,7.808884
54-2800982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329229,0.646989,0.97775,1.1549969999999998,1.7503229999999999,1.9338939999999998,2.3755889999999997,2.638929,2.746082,3.008276,2.7918939999999997,3.636394,4.134397,4.361326,4.648974,5.054894,5.509723999999999,5.552537999999999,5.9069709999999995,6.410121,6.683075,6.987010000000001,7.160895,7.238045,7.582841999999999
55-2800836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31776,0.648522,0.8257680000000001,1.421095,1.605666,2.04636,2.3087,2.4168540000000003,2.679048,2.462666,3.3071660000000005,3.805168,4.033098000000001,4.320746,4.725666,5.180496,5.22231,5.577743,6.0808919999999995,6.354847,6.659781,6.942664999999999,7.1068169999999995,7.450613000000001
56-2800835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330762,0.508008,1.103335,1.287906,1.7296,1.9909400000000002,2.100094,2.361288,2.144906,2.9884060000000003,3.4874080000000003,3.7143379999999997,4.0019860000000005,4.406905999999999,4.8617360000000005,4.90355,5.258983,5.762132,6.036087,6.340021,6.623905000000001,6.788057000000001,7.132853
57-2800965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17724700000000002,0.772573,0.9561440000000001,1.398839,1.660179,1.769332,2.128526,1.9121439999999998,2.922644,3.420647,3.6485760000000003,3.936225,4.341144,4.795974,4.837788,5.193221,5.696371,5.970325,6.27426,6.558142999999999,6.722295,7.066092
58-2800843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.595327,0.7798970000000001,1.220592,1.482932,1.591086,1.95128,1.7348970000000001,2.745397,3.2434,3.4713300000000005,3.758978,4.163897,4.618727,4.6605419999999995,5.016975,5.519124,5.793079,6.098013,6.381897,6.545048,6.889844999999999
59-2800956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183571,0.625266,0.8876059999999999,0.9957600000000001,1.365189,1.802571,2.813071,3.3110739999999996,3.5390029999999997,3.8266519999999997,4.232571,4.686401,4.729215,5.083648999999999,5.586798,5.861753,6.165687,6.44957,6.612722,6.956519
60-2800966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.441695,0.7040350000000001,0.812189,1.181618,1.6640000000000001,2.6745,3.172503,3.400433,3.688081,4.093,4.54783,4.589645,4.945078,5.448226999999999,5.722182,6.026116,6.3099989999999995,6.474151,6.8179479999999995
61-2800995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26234,0.370494,0.739923,1.222305,2.232805,2.730808,2.9587380000000003,3.246386,3.6513050000000002,4.106135,4.14795,4.504383,5.007532,5.281487,5.585421,5.868305,6.032456,6.377253
62-2801013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.108154,0.477583,0.959965,1.9704650000000001,2.468468,2.696398,2.9840459999999998,3.3889650000000002,3.8437949999999996,3.8866099999999997,4.241043,4.745191999999999,5.018147,5.322081,5.605965,5.770116000000001,6.113913
63-2801023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369429,0.8518120000000001,1.862312,2.360314,2.588244,2.875892,3.280812,3.735642,3.777456,4.133889,4.636039,4.909993,5.213927,5.498811,5.6629629999999995,6.005758999999999
64-2801040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.482383,1.492883,1.9908849999999998,2.218815,2.506463,2.9113830000000003,3.3662129999999997,3.4080269999999997,3.76346,4.267608999999999,4.540564,4.844498000000001,5.128382,5.293533999999999,5.63633
65-2801058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0105,1.5085030000000001,1.7364330000000001,2.0240810000000002,2.4290000000000003,2.88383,2.926645,3.281078,3.785227,4.058182,4.362116,4.645999,4.810151,5.153948000000001
66-2801268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.499003,0.7269329999999999,1.014581,1.4195,1.8743299999999998,1.925145,2.2805779999999998,2.783727,3.057682,3.361616,3.6454989999999996,3.809651,4.153448
67-2801281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22893000000000002,0.516578,0.9214979999999999,1.376328,1.427142,1.782575,2.285724,2.559679,2.863613,3.147497,3.3116489999999996,3.655445
68-2801289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287648,0.6965680000000001,1.151398,1.368212,1.6686450000000002,2.171795,2.445749,2.749684,3.0335669999999997,3.114719,3.4585160000000004
69-2801311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40892,0.86375,1.0805639999999999,1.379997,1.8831470000000001,2.157101,2.461036,2.744919,2.8260709999999998,3.170868
70-2801342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45483,0.6716449999999999,0.9710780000000001,1.474227,1.748182,2.052116,2.335999,2.417151,2.760948
71-2801346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21881399999999998,0.574248,1.077397,1.351352,1.655286,1.939169,2.1033209999999998,2.447118
72-2801335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.355433,0.858583,1.1325370000000001,1.436472,1.7203549999999999,1.884507,2.228304
73-2801377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50315,0.777104,1.0810389999999999,1.364922,1.529074,1.872871
74-2801423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273955,0.577889,0.861773,1.025924,1.369721
75-2801448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303935,0.5878180000000001,0.75197,1.095767
76-2801486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285884,0.450035,0.793832
77-2801519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164152,0.507949
78-2801571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34379699999999996
79-2801610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
