순번_정류장ID,81-2803661,82-2801697,83-2801724,84-2801915,85-2801926,86-2801922,87-2801940,88-2801950,89-2801961,90-2801987,91-2802006,92-2802016,93-2802028,94-2806611,95-2802047,96-2802054,97-2802064,98-2802092,99-2802106,100-2802113,101-2802122,102-2802720,103-2802724,104-2802732,105-2802755,106-2802776,107-2802800,108-2802815,109-2802852,110-2802888,111-2802912,112-2802949,113-2802967,114-2802963,115-2802956,116-2802984,117-2803020,118-2802390,119-2802452,120-2802470,121-2802465,122-2802473,123-2802495,124-2802517,125-2802506,126-2802489,127-2802499,128-2802369,129-2802529,130-2802539,131-2802558,132-2802569,133-2802560,134-2802555,135-2802556,136-2802566,137-2802366,138-2802349,139-2802577,140-2802581,141-2804851,142-2802597,143-2802594,144-2802591,145-2802590,146-2802593,147-2802600,148-2802601,149-2802604,150-2802348,151-2804908,152-2803767,153-2804877,154-2803768,155-2803522
117-2803020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.116052,1.506584,1.883513,2.1660619999999997,2.476227,2.737909,2.7270849999999998,2.462428,2.42888,2.0334470000000002,1.992075,2.18657,2.481443,3.195734,3.877557,4.5489440000000005,4.888895,5.197476,5.698575,6.005282,6.300584,6.517811,6.683511,7.025386999999999,6.847549000000001,6.6146270000000005,6.421531,6.195075,6.297496,6.45045,6.614730000000001,6.879575,7.124907,7.8140160000000005,7.574575,8.208731,8.729771000000001,8.927075
118-2802390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390532,0.767462,1.05001,1.360175,1.6218569999999999,1.611033,1.346376,1.367218,1.0693489999999999,1.0279770000000001,1.222473,1.516346,2.231637,2.91246,3.584847,3.923797,4.232378,4.733477,5.042184,5.336486,5.553713,5.721414,6.060289,5.883451,5.649529,5.457433,5.229977,5.333398000000001,5.486352,5.650632,5.915477,6.15981,6.850919,6.611477000000001,7.243633,7.763673,7.961977
119-2802452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37693000000000004,0.659479,0.9696440000000001,1.231325,1.220501,0.955844,0.976686,1.371119,1.387491,1.581987,1.8478599999999998,2.478151,3.159974,3.679622,3.611311,3.919893,4.420991000000001,4.7286980000000005,5.024,5.240227,5.335928,5.747803,6.130965,5.897043,5.703947,5.477492,5.5809120000000005,5.733866,5.897146,6.162991000000001,6.406324,7.096433,6.857991,7.490147,8.012186999999999,8.209491
120-2802470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285549,0.5957140000000001,0.857395,0.846571,0.581915,0.602757,0.9971899999999999,1.169562,1.262067,1.47393,2.104221,2.786044,3.3046919999999997,3.2373819999999998,3.5459629999999995,4.046062,4.353769000000001,4.650071,4.865298,4.960998,5.373874,5.757035,5.523114,5.330018,5.103562,5.206983,5.359937,5.523217,5.789062,6.032394,6.722503,6.484062000000001,7.116217999999999,7.637257000000001,7.8355619999999995
121-2802465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.310165,0.571846,0.762003,0.705341,0.726182,1.120616,1.292988,1.385492,1.5963559999999999,2.128672,2.810495,3.0201439999999997,2.9508330000000003,3.260414,3.761513,4.06922,4.363522,4.579749,4.676449,5.087325,5.781487,5.5475650000000005,5.354469,5.128013,5.231433999999999,5.3843879999999995,5.547668,5.8135129999999995,6.0578449999999995,6.746954,6.508513,7.141669,7.662708,7.860013
122-2802473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261681,0.451838,0.607201,0.628043,1.022476,1.194848,1.287353,1.475479,1.8185069999999999,2.50033,3.052283,2.984973,3.293554,3.793653,4.102359,4.397661,4.613887999999999,4.708589,5.121465,5.471321,5.2374,5.044304,4.817848000000001,4.921269000000001,5.074223,5.237503,5.503348,5.74768,6.4377889999999995,6.198348,6.8305039999999995,7.3515429999999995,7.549848
123-2802495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190157,0.45481400000000005,0.655029,1.0494620000000001,1.222834,1.1806709999999998,1.213798,1.556826,2.238649,2.911036,3.245654,3.554235,4.055333999999999,4.363041,4.658343,4.874569999999999,4.970269999999999,5.382146,5.20964,4.975719000000001,4.782623,4.556166999999999,4.659587999999999,4.812542,4.975821,5.241667,5.485999,6.176108,5.936667,6.568822999999999,7.089861999999999,7.288167
124-2802517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26465700000000003,0.641205,1.0356379999999998,1.18401,0.9905149999999999,1.023641,1.3666690000000001,2.048492,2.720879,3.05983,3.368411,3.86951,4.177217,4.472519,4.688746,4.856446,5.196322,5.019483999999999,4.7855620000000005,4.592466,4.36601,4.469431,4.6223849999999995,4.785665,5.0515099999999995,5.2958419999999995,5.985951,5.74651,6.379666,6.899706,7.09801
125-2802506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376548,0.770981,0.9193530000000001,0.725858,0.9367219999999999,1.522307,2.20413,2.8765169999999998,3.215467,3.5240480000000005,4.0251470000000005,4.332854,4.628156,4.8443830000000005,5.012084,5.351959,5.175121,4.941199,4.7481029999999995,4.521647,4.625068,4.778022,4.941301999999999,5.207147,5.4504790000000005,6.141589,5.902147,6.5343029999999995,7.056342999999999,7.253647
126-2802489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394433,0.567805,0.762301,1.056174,1.7704650000000002,2.4522880000000002,3.124675,3.463625,3.7722059999999997,4.273305000000001,4.582012000000001,4.877314,5.092541000000001,5.2592419999999995,5.600117,5.423279,5.189357,4.996261,4.769805,4.873226,5.02718,5.1894599999999995,5.456305,5.699637999999999,6.390747,6.150305,6.783461,7.304500999999999,7.502805
127-2802499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172372,0.366867,0.66174,1.376031,2.057855,2.7302419999999996,3.0691919999999997,3.3777730000000004,3.8788720000000003,4.186579,4.481881,4.698108,4.865808,5.205684,5.028846,4.794924,4.601828,4.3753720000000005,4.4787930000000005,4.631747,4.795026999999999,5.060872,5.305204,5.994314,5.755872,6.389028,6.9090679999999995,7.107372
128-2802369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194496,0.48936899999999994,1.20366,1.8854830000000002,2.55787,2.89682,3.2054009999999997,3.7065,4.014207,4.309508999999999,4.525736,4.693437,5.0333120000000005,4.8564739999999995,4.622552,4.429456,4.203001,4.306421,4.459375,4.622655,4.8885,5.132833,5.822941999999999,5.5835,6.2166559999999995,6.737696000000001,6.935
129-2802529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295873,1.0101639999999998,1.691988,2.364375,2.703325,3.011906,3.513005,3.8207120000000003,4.116014,4.332241000000001,4.498941,4.839817,4.662979,4.429057,4.235961,4.009505,4.112926,4.26588,4.4291599999999995,4.695005,4.939337,5.629447,5.390005,6.023161,6.544201,6.741505
130-2802539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.715291,1.397114,2.069501,2.408452,2.7170330000000003,3.2181319999999998,3.525839,3.8211410000000003,4.037368,4.204068,4.544944,4.368105,4.134183999999999,3.9410879999999997,3.714632,3.818053,3.971007,4.1342870000000005,4.400132,4.643464,5.333573,5.0951319999999996,5.728288,6.249327,6.446632
131-2802558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.681823,1.3542100000000001,1.6931610000000001,2.0017419999999997,2.502841,2.810548,3.10585,3.3220769999999997,3.4897769999999997,3.829653,3.652814,3.418893,3.225797,2.999341,3.102762,3.255716,3.418996,3.6848410000000005,3.9291730000000005,4.619282,4.379841000000001,5.012997,5.534036,5.7313410000000005
132-2802569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.676387,1.0153379999999999,1.323919,1.825018,2.132725,2.428027,2.644254,2.811954,3.15183,2.974991,2.74107,2.547974,2.321518,2.4249389999999997,2.577893,2.741172,3.007018,3.25135,3.9414589999999996,3.702018,4.335173999999999,4.8562129999999994,5.053518
133-2802560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338951,0.647532,1.148631,1.456338,1.75164,1.9678669999999998,2.135567,2.475443,3.256605,3.0226830000000002,2.829587,2.6031310000000003,2.706552,2.859506,3.022786,3.2886309999999996,3.5319629999999997,4.222072,3.983631,4.615787,5.1378260000000004,5.335131
134-2802555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308581,0.8096800000000001,1.1173870000000001,1.4126889999999999,1.628916,1.7956169999999998,2.1364919999999996,3.188294,2.954373,2.7612759999999996,2.534821,2.638241,2.791196,2.954475,3.22032,3.4646529999999998,4.153762,3.91532,4.548476,5.069516,5.266821
135-2802556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.501099,0.808806,1.104108,1.320335,1.4880360000000001,1.827911,3.336625,3.262954,3.069857,2.843402,2.946822,3.099777,3.263056,3.5289010000000003,3.7732339999999995,4.463343,4.223901000000001,4.857057,5.378097,5.5754019999999995
136-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315707,0.611009,0.8272360000000001,0.9949370000000001,1.334812,2.842526,3.074448,3.268544,3.3445,3.447921,3.600875,3.764155,3.9805,4.223833,4.913942,4.725,5.357156,5.878196,6.0760000000000005
137-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296302,0.512529,0.68023,1.0201049999999998,2.52782,2.762741,2.955837,3.181293,3.4857139999999998,3.639668,3.6606389999999998,3.666793,3.908126,4.601235,5.032707,5.665863,5.851598,5.764293
138-2802349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.216227,0.38392800000000005,0.8538209999999999,2.361535,2.594457,2.787553,3.014009,3.31943,3.4723839999999995,3.492354,3.498509,3.7418410000000004,4.431951000000001,4.957509,5.589665,5.685314,5.595008999999999
139-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.167701,0.821577,2.425291,2.6592119999999997,2.8523080000000003,3.078765,3.3831849999999997,3.53614,3.5571099999999998,3.5632639999999998,3.807597,4.497706,5.022264,5.65442,5.750069,5.658765
140-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.654876,2.2585900000000003,2.492512,2.685608,2.912064,3.216485,3.369439,3.3904089999999996,3.396564,3.640896,4.331005,4.855564,5.48872,5.583369,5.494064
141-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.606714,1.8406360000000002,2.034732,2.2601880000000003,2.564609,2.718563,2.739533,2.744688,2.988021,3.6791300000000002,4.203688,4.835844,4.931493,4.841188
142-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.233922,0.427018,0.653474,0.957895,1.110849,1.1318190000000001,1.137974,1.381306,2.071415,2.5969740000000003,3.22913,3.323779,3.233474
143-2802594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193096,0.41955299999999995,0.723973,0.876927,0.897898,0.9040520000000001,1.148385,1.8384939999999999,2.363052,2.996208,3.090857,3.000552
144-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22645700000000002,0.530877,0.6838310000000001,0.704802,0.710956,0.9542889999999999,1.644398,2.169956,2.803112,2.897761,2.8064560000000003
145-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304421,0.457376,0.6206550000000001,0.685501,0.929833,1.619942,1.951501,2.583656,2.8733049999999998,2.783001
146-2802593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.152954,0.316234,0.624079,0.8684120000000001,1.5585209999999998,1.6470790000000002,2.280235,2.800275,2.7205790000000003
147-2802600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16328,0.471125,0.714457,1.404567,1.494125,2.127281,2.6483209999999997,2.567625
148-2802601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307846,0.552178,1.2422870000000001,1.465155,2.097311,2.49465,2.404346
149-2802604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243333,0.933442,1.4580000000000002,2.0901560000000003,2.186805,2.0965
150-2802348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.69011,1.230668,1.8628240000000003,1.943473,1.853168
151-2804908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.759559,1.392715,1.252364,1.162059
152-2803767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.632156,1.1531959999999999,1.5205
153-2804877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.52204,1.026345
154-2803768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.505305
155-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
