순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800307,5-2800758,6-2800744,7-2800730,8-2800716,9-2805583,10-2800690,11-2803556,12-2800345,13-2800675,14-2800662,15-2800650,16-2800641,17-2800632,18-2800334,19-2800621,20-2800604,21-2801375,22-2801355,23-2801359,24-2801339,25-2803548,26-2803547,27-2801352,28-2807081,29-2801326,30-2801319,31-2801314,32-2801348,33-2801369,34-2801402,35-2801437,36-2801457,37-2801477,38-2801517,39-2801584,40-2801602,41-2806837,42-2801647,43-2801634,44-2801667,45-2801680,46-2801698,47-2801714,48-2801712,49-2801701,50-2805300,51-2801168,52-2801949,53-2801960,54-2801975,55-2801972,56-2801971,57-2801844,58-2801942,59-2801935,60-2801938,61-2801946,62-2801961,63-2801987,64-2802003,65-2802033,66-2802057,67-2802081,68-2802066,69-2802069,70-2802107,71-2802131,72-2802148
11-2803556,,,,,,,,,,,0,0.2325,0.788999,1.111541,1.356868,1.499061,1.7694900000000002,2.051338,2.26457,2.701363,2.846581,3.4657160000000005,3.771753,4.137347,4.411825,4.717189,4.611791,4.937272,5.41737,5.6314589999999995,5.941244999999999,5.594261,5.370499,5.077469000000001,5.186503,5.3925,5.571000000000001,5.8313690000000005,5.758786,5.914636,6.159301999999999,6.531035,6.628736,6.966175,7.329159,6.9124,6.821000000000001,6.9370259999999995,7.2233149999999995,7.346475,7.406161,8.21947,8.007235000000001,8.125012,8.458,8.947593,9.26799,9.411499000000001,9.578636,9.728494,9.690552,9.613653,9.384067,9.330948,9.866942,10.004303,10.250501,10.566947,10.716902000000001,10.9965,11.243294,11.601719000000001
12-2800345,,,,,,,,,,,,0,0.558499,0.881041,1.126368,1.268561,1.538989,1.8208380000000002,2.0340700000000003,2.470863,2.6160799999999997,3.235215,3.5412529999999998,3.906847,4.180325,4.486689,4.381291,4.706772,5.186869000000001,5.400958999999999,5.710744,5.363761,5.1399989999999995,4.846968,4.956003,5.162000000000001,5.3405,5.600869,5.5282860000000005,5.684136,5.927802,6.299535,6.398236,6.735675,7.098659,6.6809,6.5895,6.706525999999999,6.991814,7.115975,7.175661,8.08897,7.876735000000001,7.994511999999999,8.3275,8.817093,9.13749,9.280999000000001,9.447136,9.596993,9.560051,9.483153,9.253567,9.200448,9.736442,9.873803,10.120001,10.436446,10.586400999999999,10.866,11.112794000000001,11.471217999999999
13-2800675,,,,,,,,,,,,,0,0.322542,0.567869,0.710062,0.980491,1.2623389999999999,1.475571,1.912364,2.057582,2.676717,2.9837540000000002,3.348348,3.621826,4.037187,3.9317900000000003,4.25727,4.737368,4.951458000000001,5.261243,4.91426,4.690498000000001,4.397467,4.506501999999999,4.712499,4.890999,5.151367,5.078784,5.234635,5.479301,5.851033999999999,5.948735,6.286174,6.649158,6.232399,6.1399989999999995,6.258025,6.542313,6.667474,6.72616,7.865469,7.653233999999999,7.771011,8.103999,8.593592,8.913989,9.058498,9.224635000000001,9.374492,9.33755,9.260651,9.031066000000001,8.976947000000001,9.512941,9.650302,9.8975,10.212945,10.3639,10.643499,10.889292999999999,11.247717
14-2800662,,,,,,,,,,,,,,0,0.245327,0.38752,0.657949,0.9397969999999999,1.153029,1.5898219999999998,1.7350400000000001,2.353175,2.660212,3.0248060000000003,3.2992839999999997,3.8022709999999997,4.1252510000000004,4.450730999999999,4.929829,5.143919,5.583785,5.236802,5.01304,4.720008999999999,4.829044000000001,5.0350410000000005,5.213541,5.473909,5.401326,5.557176999999999,5.801843,6.172576,6.2712769999999995,6.608716,6.9717,6.554941,6.463541,6.580566,6.865855000000001,6.990016000000001,7.0487020000000005,8.18801,7.975776,8.094553,8.426541,8.917133999999999,9.236531,9.38004,9.546177,9.696034,9.660092,9.583193,9.352608,9.299489,9.836483,9.973844,10.220042,10.536487,10.686442,10.965041000000001,11.212835,11.571259
15-2800650,,,,,,,,,,,,,,,0,0.142193,0.412621,0.69447,0.907702,1.344495,1.4897129999999998,2.107848,2.414885,2.7794790000000003,3.053957,3.556944,3.8789230000000003,4.204404,4.684501999999999,4.898591000000001,5.562888,5.4821290000000005,5.258367,4.965336,5.074371,5.280368,5.458868,5.719236,5.646653,5.802504,6.0471699999999995,6.418903,6.516604,6.854042999999999,7.217027000000001,6.799268,6.7078679999999995,6.8248940000000005,7.110182000000001,7.234342999999999,7.294028999999999,8.434338,8.221103,8.33888,8.671868,9.161461,9.481858,9.625367,9.791504,9.942361,9.904419,9.827521,9.598935,9.544816,10.08181,10.219171000000001,10.465369,10.780814,10.930769,11.210367999999999,11.457162,11.816586000000001
16-2800641,,,,,,,,,,,,,,,,0,0.270429,0.5522779999999999,0.765509,1.202302,1.34752,1.9666549999999998,2.273692,2.638286,2.912764,3.415751,3.7377309999999997,4.063211,4.543309,4.7573989999999995,5.421695,5.624321,5.40056,5.107529,5.216564,5.422561,5.601061,5.861429,5.7888459999999995,5.944697,6.189363,6.561095,6.658797,6.996236,7.35922,6.941461,6.851061,6.9680860000000004,7.252375,7.376536,7.436222,8.57553,8.364296000000001,8.481073,8.814061,9.304654,9.624051,9.76856,9.934697,10.085554,10.047611999999999,9.970713,9.740128,9.687009,10.224003,10.361363,10.607561,10.923007,11.072962,11.353561000000001,11.600354,11.958779
17-2800632,,,,,,,,,,,,,,,,,0,0.28184899999999996,0.49508,0.931874,1.077091,1.6962259999999998,2.003264,2.367857,2.6423360000000002,3.145322,3.4673019999999997,3.792782,4.272880000000001,4.4869699999999995,5.151267,5.450772,5.465012000000001,5.3779580000000005,5.486992,5.692989,5.8714889999999995,6.131858,6.059275,6.215125,6.458791000000001,6.831524000000001,6.929225,7.266665,7.6296479999999995,7.211889,7.1214889999999995,7.237514999999999,7.522803999999999,7.646964,7.70665,8.846959,8.633724,8.751501,9.084489,9.574082,9.895479,10.038988,10.206125,10.354983,10.317041,10.240142,10.011556,9.957436999999999,10.493431,10.630792,10.87699,11.193436,11.344391,11.622989,11.869783,12.228208
18-2800334,,,,,,,,,,,,,,,,,,0,0.213232,0.650025,0.795242,1.413377,1.7204150000000002,2.085009,2.359487,2.862474,3.184453,3.5099339999999994,3.9900309999999997,4.204121,4.868418,5.167923,5.182163,5.461194,5.755165,5.961162,6.139662,6.400030999999999,6.327448,6.4832980000000004,6.726964,7.0986970000000005,7.197398,7.534837,7.897821,7.485061999999999,7.393662,7.510688,7.795976,7.9201369999999995,7.974823,9.128808,8.915573,9.03435,9.366338,9.855931,10.176328,10.319837,10.487974000000001,10.637831,10.599889,10.522991000000001,10.293405,10.240286,10.77628,10.913641,11.159839,11.476284,11.626239,11.905838000000001,12.152632,12.510056
19-2800621,,,,,,,,,,,,,,,,,,,0,0.43679300000000004,0.582011,1.200146,1.507184,1.871777,2.146255,2.6492419999999997,2.971222,3.296702,3.7768,3.9908900000000003,4.6551860000000005,4.954691,4.968932,5.246963,5.541933,5.7479309999999995,5.926431,6.186799,6.114216000000001,6.270067,6.514732,6.886464999999999,6.984167,7.321606,7.684589999999999,7.2718300000000005,7.180431,7.2974559999999995,7.582745,7.706906,7.761592,9.177961,9.129805000000001,9.247582000000001,9.58057,10.070163,10.39056,10.534069,10.700205,10.850063,10.813121,10.736222,10.506637,10.453517,10.989512,11.126872,11.37307,11.689516000000001,11.839471000000001,12.119069999999999,12.365863000000001,12.724288
20-2800604,,,,,,,,,,,,,,,,,,,,0,0.145218,0.763353,1.07039,1.434984,1.7094619999999998,2.2124490000000003,2.5344290000000003,2.859909,3.340007,3.554097,4.218393,4.517898000000001,4.532139,4.810169,5.1051400000000005,5.311137,5.489637999999999,5.750006,5.677423,5.833273999999999,6.076939,6.448672,6.547374,6.884813,7.247797,6.835037,6.743637,6.860663000000001,7.145952,7.270111999999999,7.3247990000000005,8.741168,8.954403,9.33765,9.672638000000001,10.16123,10.481627,10.626137,10.791273,10.941131,10.903189,10.82629,10.597704,10.543585,11.08158,11.21894,11.464138,11.781584,11.930539,12.209138000000001,12.455931,12.814356
21-2801375,,,,,,,,,,,,,,,,,,,,,0,0.618135,0.9251729999999999,1.289766,1.564244,2.067231,2.389211,2.714691,3.194789,3.408879,4.073176,4.37268,4.386921,4.6649519999999995,4.959923000000001,5.16592,5.3444199999999995,5.604788,5.532205,5.688056,5.931722,6.304454,6.402156,6.739595,7.1025789999999995,6.68982,6.59842,6.715445,7.000734,7.1248949999999995,7.179581,8.59495,8.809185000000001,9.192432,9.52742,10.015013,10.33741,10.478919,10.646056,10.797913000000001,10.759971,10.683072,10.453486999999999,10.398368,10.935362,11.072723,11.317921,11.636366,11.786321000000001,12.06392,12.310713,12.669138
22-2801355,,,,,,,,,,,,,,,,,,,,,,0,0.31103800000000004,0.6756310000000001,0.95011,1.453096,1.7750759999999999,2.100556,2.580654,2.7947439999999997,3.4590410000000005,3.758546,3.772786,4.0508169999999994,4.345788,4.551785,4.730285,4.990653,4.918069999999999,5.073921,5.318587,5.69032,5.788021,6.1254599999999995,6.488444,6.075685,5.984285,6.101311,6.3865989999999995,6.510759999999999,6.565446000000001,7.981814999999999,8.19405,8.580297,8.913285,9.402878,9.723275,9.866783999999999,10.032921,10.182777999999999,10.144836,10.067936999999999,9.838352,9.785233,10.322227,10.458588,10.704786,11.021231,11.172186,11.450785,11.698578999999999,12.057003
23-2801359,,,,,,,,,,,,,,,,,,,,,,,0,0.36859400000000003,0.643072,1.146059,1.4680389999999999,1.7935189999999999,2.2736169999999998,2.487707,3.1520029999999997,3.451508,3.4657489999999997,3.743779,4.03875,4.244747,4.423247,4.683616000000001,4.611033,4.766883,5.011549,5.383282,5.480983,5.818423,6.181406,5.7686470000000005,5.677247,5.7942730000000005,6.079562,6.203722,6.258408,7.675778,7.888012,8.27326,8.606247,9.09484,9.416236999999999,9.559747,9.724883,9.876741,9.838799,9.7619,9.532314,9.479194999999999,10.015189,10.15255,10.398748,10.715194,10.865149,11.144747,11.390541,11.748966000000001
24-2801339,,,,,,,,,,,,,,,,,,,,,,,,0,0.274478,0.777465,1.099445,1.424925,1.905023,2.119113,2.78341,3.082914,3.097155,3.3751860000000002,3.670156,3.876154,4.054654,4.315022,4.242439,4.39829,4.6419559999999995,5.013688,5.11239,5.449829,5.812812999999999,5.400054,5.308654,5.425679,5.710968,5.835129,5.8898150000000005,7.305184,7.517419,7.903666,8.235653999999998,8.725247,9.046644,9.190153,9.356289,9.506147,9.469205,9.392306,9.162721000000001,9.109602,9.645596000000001,9.782956,10.029154,10.3456,10.495555,10.775153999999999,11.021947,11.379372
25-2803548,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502987,0.824967,1.150447,1.6305450000000001,1.8446349999999998,2.508931,2.808436,2.822677,3.100707,3.3956779999999998,3.601675,3.780175,4.040544000000001,3.967961,4.123811,4.3684769999999995,4.74021,4.837912,5.175351,5.538334,5.125575,5.034175,5.151201,5.43649,5.56065,5.615336,7.032706,7.244941000000001,7.630188,7.963176,8.451768,8.773164999999999,8.916675,9.082811,9.231669,9.195727,9.118828,8.889242,8.835123,9.372117999999999,9.509478,9.755676,10.072122,10.222077,10.501676,10.748469,11.106894
26-2803547,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32198000000000004,0.64746,1.127558,1.341648,2.005944,2.3054490000000003,2.31969,2.597721,2.892691,3.098689,3.277189,3.537557,3.4649739999999998,3.620825,3.86449,4.237223,4.334925,4.672364,5.035348,4.6225879999999995,4.531189,4.648214,4.933503,5.057664,5.11235,7.266719,7.478953999999999,7.863200999999999,8.197189,8.685781,9.007178999999999,9.149688000000001,9.315824000000001,9.466682,9.42874,9.351841,9.122255000000001,9.070136,9.605131,9.742491000000001,9.989689,10.305135,10.45609,10.734689,10.981482000000002,11.339907
27-2801352,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32548,0.805578,1.019668,1.6839650000000002,1.98347,1.9977099999999999,2.275741,2.572712,2.778709,2.957209,3.225577,3.152994,3.308845,3.553511,3.9242440000000003,4.022945,4.360384,4.723368,4.517191,4.425791,4.542816999999999,4.828106,4.9447339999999995,4.80037,7.161322,7.373556,7.7588029999999995,8.091791,8.581384,8.901781,9.04529,9.212427,9.362285,9.324342999999999,9.247444,9.017858,8.964739,9.500733,9.638094,9.884292,10.200738000000001,10.350693,10.630291,10.877085000000001,11.235510000000001
28-2807081,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48009799999999997,0.694188,1.358484,1.657989,1.6722299999999999,1.950261,2.247231,2.453229,2.631729,2.900097,2.827514,2.983365,3.22703,3.599763,3.6974650000000002,4.034904,4.397888,4.842128,4.750729,4.867754,4.743414,4.619254,4.47489,6.9142589999999995,7.126494,7.510741,7.844728999999999,8.334321000000001,8.653719,8.798228,8.965364,9.114222,9.07628,9.000380999999999,8.769795,8.716676,9.252671000000001,9.391031,9.637229,9.952675,10.10363,10.382228999999999,10.630022,10.987447
29-2801326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21509,0.879387,1.178891,1.193132,1.471163,1.768134,1.974131,2.152631,2.420999,2.348416,2.504267,2.748933,3.1206650000000002,3.2183669999999998,3.5558059999999996,3.91879,4.363030999999999,4.271631,4.388656,4.264316,4.140156,3.995792,6.4341610000000005,6.646396000000001,7.032642999999999,7.365631,7.855224000000001,8.175621000000001,8.31913,8.485267,8.636124,8.597182,8.521283,8.291698,8.238579,8.774573,8.911934,9.158132,9.473577,9.624532,9.904131,10.150925,10.509349
30-2801319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.664297,1.01128,1.1919600000000001,1.469991,1.766962,1.972959,2.151459,2.419828,2.347245,2.503095,2.747761,3.119494,3.2171950000000002,3.5546339999999996,3.917618,4.361859,4.270459,4.387485,4.263145,4.138984,3.99462,6.43299,6.645224000000001,7.030471,7.363459,7.853052000000001,8.174449000000001,8.316958,8.484095,8.633953,8.596011,8.519112,8.289525999999999,8.236407,8.773401,8.909761999999999,9.15596,9.472406,9.62236,9.901959,10.148753,10.507178
31-2801314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.346984,0.570745,0.863776,1.160747,1.366744,1.545244,1.895876,2.394459,2.43288,2.676546,3.023279,2.98198,3.3194199999999996,3.682403,4.199845,4.262244,4.3142190000000005,4.0279300000000005,3.903769,3.759405,6.198775,6.410009,6.795257,7.1282440000000005,7.617837,7.938234,8.081744,8.24788,8.398738,8.360796,8.283897,8.054311,8.001192,8.537186,8.674547,8.920745,9.237191000000001,9.387146000000001,9.666744,9.913538,10.271963000000001
32-2801348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.223762,0.5167930000000001,0.813764,1.0197610000000001,1.198261,1.548892,2.0474759999999996,2.085897,2.330563,2.676295,2.6349970000000003,2.972436,3.3354199999999996,3.852861,3.916261,3.967235,3.680946,3.5567860000000002,3.4124220000000003,5.850791,6.063026,6.448273,6.781261,7.271853999999999,7.592250999999999,7.735760000000001,7.9008970000000005,8.051753999999999,8.014812,7.937913000000001,7.7073279999999995,7.655208999999999,8.191203,8.327564,8.574762,8.890207,9.041162,9.320761,9.567554,9.924978999999999
33-2801369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.293031,0.590002,0.795999,0.974499,1.325131,1.8237139999999998,1.8621349999999999,2.105801,2.452534,2.411235,2.7486740000000003,3.1116580000000003,3.6290989999999996,3.6924989999999998,3.7434730000000003,3.457185,3.333024,3.18866,5.62703,5.839264,6.224511,6.557499000000001,7.047092,7.367489,7.510998,7.677135000000001,7.827992,7.79005,7.713152,7.483566000000001,7.430447,7.9664410000000005,8.103802,8.35,8.666445,8.8164,9.095999,9.342792999999999,9.701217
34-2801402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296971,0.5029680000000001,0.6814680000000001,1.0321,1.530683,1.569104,1.81377,2.159503,2.118204,2.4556430000000002,2.818627,3.336069,3.399468,3.450443,3.164154,3.039993,2.895629,5.3339989999999995,5.546233,5.9314800000000005,6.264468,6.755061,7.074458,7.217967,7.385103999999999,7.534961999999999,7.49702,7.420121000000001,7.190535000000001,7.137416,7.6734100000000005,7.810771000000001,8.056969,8.373415,8.52337,8.802968,9.049762,9.408187
35-2801437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20599699999999999,0.384497,0.735129,1.2337120000000001,1.272133,1.516799,1.862532,1.821233,2.158673,2.521656,3.039098,3.101497,3.1534720000000003,2.8671830000000003,2.7430220000000003,2.5986580000000004,5.038028,5.250262,5.63551,5.968497,6.45809,6.778486999999999,6.921997,7.089133,7.238991,7.201049,7.12415,6.894564,6.841444999999999,7.377439,7.5148,7.760998,8.077444,8.227399,8.506997,8.753791,9.112216
36-2801457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1785,0.5291319999999999,1.027715,1.066136,1.3098020000000001,1.6565349999999999,1.6152360000000001,1.952675,2.315659,2.8331,2.8955,2.947474,2.6611860000000003,2.537025,2.392661,4.831030999999999,5.043265,5.429512,5.7625,6.251093,6.57149,6.715999000000001,6.882136,7.031992999999999,6.994051,6.917153,6.687567,6.634448,7.1704419999999995,7.307803,7.5540009999999995,7.871446000000001,8.020401,8.301,8.547794,8.905218
37-2801477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350632,0.8492149999999999,0.8876360000000001,1.131302,1.478035,1.436736,1.774175,2.137159,2.6546,2.717,2.768975,2.482686,2.358525,2.2141610000000003,4.652531,4.865765000000001,5.251012,5.584,6.073593,6.3939900000000005,6.5374989999999995,6.703636,6.854494,6.816551,6.739653,6.510066999999999,6.456948000000001,6.992942,7.130303,7.376500999999999,7.692946000000001,7.8429009999999995,8.1225,8.369294,8.727718
38-2801517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.498583,0.5370050000000001,0.78067,1.1274030000000002,1.0861049999999999,1.4235440000000001,1.786528,2.303969,2.367369,2.418343,2.132054,2.007894,1.86353,4.302899,4.515134,4.900380999999999,5.233369000000001,5.722961,6.043359,6.186868,6.353004,6.502862,6.46592,6.389021,6.159435,6.1063160000000005,6.642311,6.7796710000000004,7.025869,7.342314999999999,7.4922699999999995,7.771869000000001,8.018661999999999,8.377087
39-2801584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.155851,0.400517,0.77225,1.046951,1.38439,1.7473740000000002,2.077615,1.986215,2.10324,2.092901,1.9687400000000002,1.8243759999999998,4.263745,4.47498,4.860227,5.193215,5.6828080000000005,6.003205,6.147714,6.314851,6.464708,6.425766,6.349867,6.119282,6.0661629999999995,6.603157,6.7395179999999995,6.985716,7.302161,7.452116,7.7317149999999994,7.979508999999999,8.336933
