순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2804907,7-2803796,8-2802358,9-2804867,10-2802347,11-2803527,12-2806624,13-2805010,14-2805397,15-2805059,16-2805587,17-2804865,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802544,32-2802548,33-2802573,34-2802308,35-2802315,36-2802317,37-2802320,38-2802321,39-2802322,40-2802324,41-2805421,42-2806664,43-2806665,44-2805423,45-2805016,46-2804853,47-2805042,48-2804900,49-2804957,50-2803810,51-2801820,52-2801828,53-2801904,54-2804910,55-2801833,56-2802219,57-2802216,58-2802209,59-2805660,60-2806528,61-2806527,62-2806526,63-2806525,64-2807112,65-2806514,66-2804814,67-2802156,68-2802151,69-2802130,70-2802126,71-2802120,72-2802068,73-2802032,74-2802007,75-2802006,76-2802016,77-2802028,78-2802036,79-2802075,80-2802115,81-2801849,82-2802136,83-2802158,84-2802168,85-2802175,86-2801848,87-2802825,88-2802870,89-2802378,90-2802395,91-2802399,92-2802406,93-2802409,94-2802413,95-2802417,96-2802427,97-2802444,98-2802457,99-2802494,100-2802512,101-2802523,102-2802541,103-2802547,104-2802552,105-2802566,106-2802366,107-2802349,108-2802577,109-2802581,110-2804851,111-2802597,112-2802594,113-2802591,114-2802590,115-2805039,116-2805309,117-2805206,118-2804866,119-2805586,120-2805058,121-2805396,122-2805653,123-2806625,124-2803519,125-2802348,126-2802345,127-2802359,128-2803795,129-2804906,130-2805203,131-2803522,132-2803523,133-2805995,1-2804422,2-2807563,3-2807568,4-2807569,5-2804424
49-2804957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221637,0.525205,0.718164,0.9713280000000001,1.3310879999999998,1.903299,2.241952,2.393733,2.607653,4.158868,4.669891000000001,4.828737,5.115105000000001,5.437506,5.878788,5.663066000000001,4.680042,5.07492,5.387424,5.862521,5.7885800000000005,5.677112,6.0803199999999995,6.307743,6.683992999999999,7.057607000000001,7.29679,7.67546,7.8769860000000005,7.445981,7.110303,7.127323,7.5662,7.221335000000001,6.905249,6.912228999999999,7.192588000000001,7.3448139999999995,7.027417999999999,6.468862000000001,6.016097,5.532433,5.194113,5.120766000000001,5.353904,5.692033,5.798396,5.822238,6.207905,6.6580070000000005,6.51727,6.193172,5.967299,6.148366,6.326878,6.595911999999999,6.758205,6.4619029999999995,6.2456760000000004,6.0779760000000005,6.336723999999999,7.6244380000000005,7.859360000000001,8.052456,8.277911999999999,8.670433000000001,8.986668,9.370878999999999,9.782892,9.827912,9.613323,9.386369,9.516339,9.576056,9.075916000000001,9.006745,9.662623,10.295624,10.134947,10.004457,10.416411,10.859912,11.108536,11.302396,30.503302,30.4924,30.488991,30.484621,29.938409000000004
50-2803810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303568,0.49652700000000005,0.749691,1.109451,1.681662,2.020315,2.172096,2.386016,3.9372309999999997,4.448254,4.6071,4.893468,5.2158690000000005,5.657151,5.441429,4.458405,4.853283,5.165787,5.640884,5.566943,5.455476,5.858683,6.086106,6.462356,6.83597,7.075153,7.453823,7.655349,7.224344,6.888666000000001,6.905686,7.344563000000001,6.998697999999999,6.682612,6.689592,6.969950999999999,7.122178,6.804781,6.246225,5.79346,5.3097959999999995,4.971476,4.898129,5.131268,5.469396,5.575759,5.599601,5.985268,6.43537,6.2956330000000005,5.971535,5.744662,5.9257290000000005,6.105241,6.3904510000000005,6.551744,6.2554419999999995,6.040216,5.872515,6.131263,7.671978,7.905899000000001,8.097995,8.324452,8.717972,9.033207,9.414419,9.829432,9.874450999999999,9.658862,9.431909,9.563878,9.622596000000001,9.119455,9.053284,9.709163,10.339163000000001,10.182486,10.049996,10.46295,10.908451,11.154075,11.349935,30.284665000000004,30.272763,30.269353999999996,30.265984000000003,29.718771999999998
51-2801820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19296,0.44612399999999997,0.805884,1.378095,1.716748,1.868529,2.082449,3.633664,4.144687,4.303532,4.5899,4.912301,5.353583,5.137861,4.154837000000001,4.549715,4.86222,5.337317,5.263376,5.151908000000001,5.555116,5.782539,6.1587879999999995,6.5324029999999995,6.771586,7.150256,7.351782000000001,6.920777,6.5850990000000005,6.602117999999999,7.040996000000001,6.696130999999999,6.380044,6.387025,6.667383999999999,6.819610000000001,6.501214,5.942658,5.489892,5.006228,4.667909,4.594561,4.8277,5.1658290000000004,5.2721919999999995,5.297034,5.6817,6.1318019999999995,5.992065,5.667967,5.4410940000000005,5.623162000000001,5.801674,6.0868839999999995,6.248177,5.951875,5.736648000000001,5.568948000000001,5.8276959999999995,7.3674100000000005,7.601332000000001,7.794428,8.020883999999999,8.413405000000001,8.72964,9.110851,9.526864,9.569884,9.355294,9.129341,9.259311,9.318028,8.817886999999999,8.748716,9.404595,10.035596,9.876919000000001,9.745429,10.157382,10.600883999999999,10.852508,11.046368,29.980097999999998,29.967196,29.963786,29.959415999999997,29.415205
52-2801828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254164,0.613924,1.186135,1.5247879999999998,1.676569,1.8904889999999999,3.441704,3.952727,4.111573,4.397941,4.720342,5.1616230000000005,4.945901999999999,3.962878,4.357756,4.67026,5.145357,5.071416,4.959948000000001,5.363156,5.590579,5.966829,6.340443,6.579625999999999,6.958296000000001,7.159822,6.728816999999999,6.393139,6.410158999999999,6.849036,6.5041709999999995,6.188085,6.1950650000000005,6.475423999999999,6.62765,6.3102540000000005,5.751698,5.298933,4.815269,4.476948999999999,4.403601,4.6367400000000005,4.974869,5.081232,5.105074,5.490741000000001,6.022006,5.899258000000001,5.5751599999999994,5.348287,5.530354,5.708866,5.995076,6.156369000000001,5.860067,5.643841,5.47714,5.734888,7.275603,7.509524000000001,7.70262,7.929077,8.321597,8.637832000000001,9.018044,9.433057000000002,9.478076,9.263487,9.036534,9.167503,9.226221,8.72608,8.656908999999999,9.311788,9.944788,9.785111,9.653621000000001,10.065575,10.510076,10.7567,10.95456,29.787138,29.777236,29.771827000000002,29.768457,29.223245000000002
53-2801904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359761,0.9319719999999999,1.270624,1.422405,1.636325,3.1875400000000003,3.6985629999999996,3.8574089999999996,4.143777,4.466178,4.9074599999999995,4.691738,3.708714,4.103592,4.416096,4.891193,4.817252,4.705785,5.108992,5.336415000000001,5.712665,6.086279,6.325463,6.704132,6.905659,6.694653999999999,6.358975,6.375995,6.814872,6.481487,6.1654,6.172381,6.45374,6.6059660000000004,6.28857,5.729014,5.276248000000001,4.792584,4.455265,4.381917,4.614056,4.9531849999999995,5.058548,5.08239,5.469056,5.999322,6.033421,5.709323,5.48245,5.664517,5.843030000000001,6.1272400000000005,6.2895330000000005,5.9952309999999995,5.778004,5.610303,5.870051999999999,7.408766,7.642688000000001,7.835783999999999,8.06224,8.454761,8.770996,9.154207000000001,9.567219999999999,9.61224,9.39765,9.169697,9.300666,9.359384,8.858243,8.790072,9.444951,10.078952000000001,9.917275,9.785785,10.197738000000001,10.64224,10.891863,11.088724000000001,29.533974,29.523071999999996,29.518663,29.515293,28.969081
54-2804910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722109999999999,0.9108639999999999,1.062645,1.276565,2.8277799999999997,3.338803,3.497649,3.784017,4.106418,4.5477,4.331977999999999,3.348954,3.743832,4.056336,4.531433,4.457492,4.346024,4.749232,4.976655,5.352905000000001,5.726519000000001,5.965701999999999,6.344372,6.545898,6.334893,5.999215,6.016235,6.455112000000001,6.165247,5.850161,5.857141,6.1365,6.431726,6.11533,5.766774,5.3140089999999995,5.153345,4.815025,4.741678,4.974816000000001,5.312945,5.419308,5.44315,5.828817,6.360082,6.393182,6.069083999999999,5.843211,6.025278,6.20279,6.489,6.649292999999999,6.353991000000001,6.137764,5.970064,6.227812,7.768527000000001,8.002448,8.195544,8.423001,8.814521000000001,9.130756,9.511968,9.92698,9.972000000000001,9.756411,9.529458,9.660427,9.719144,9.218003999999999,9.150833,9.803711,10.438711999999999,10.278035000000001,10.145545,10.557499,11.002,11.251624000000001,11.446484,29.173214,29.163312,29.157903000000005,29.155533000000002,28.609321
55-2801833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33865300000000004,0.49043400000000004,0.704354,2.255569,2.7665919999999997,2.925438,3.211806,3.534207,3.975488,3.7597669999999996,2.776743,3.171621,3.484125,3.959222,3.885281,3.7738129999999996,4.177021,4.404444,4.780694,5.154308,5.393491,5.772161,5.973687,5.762682,5.427004,5.444024,5.882901,5.593036,5.27795,5.28493,5.565289,5.858515000000001,5.5421190000000005,5.194563,4.741798,5.075444999999999,5.386236,5.312889,5.546028,5.884156,5.99052,6.014361,6.400028,6.931292999999999,6.965393,6.6412949999999995,6.414422,6.596489,6.775001,7.061211,7.222503999999999,6.926202,6.708976,6.541275,6.801023,8.342738,8.576659,8.766755,8.993212,9.387732000000002,9.702967,10.084178999999999,10.499191999999999,10.543211,10.329622,10.102669,10.232638,10.291356,9.792214999999999,9.724044000000001,10.379923,11.008923,10.851246000000002,10.720756,11.13071,11.575211,11.822835000000001,12.019695,28.603003,28.592101,28.586692,28.583321999999995,28.036109999999997
56-2802219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.151781,0.365701,1.916916,2.427939,2.586785,2.873153,3.195554,3.636836,3.4211139999999998,2.4380900000000003,2.832968,3.1454720000000003,3.620569,3.5466279999999997,3.435161,3.838368,4.065791,4.442041000000001,4.8156550000000005,5.054839,5.433508,5.635035,5.42403,5.088351,5.105371,5.5442480000000005,5.254384,4.938297,4.945277,5.225637,5.519863,5.202466,4.85591,4.403144999999999,4.7367919999999994,5.373112,5.584814,5.817953,6.1560809999999995,6.330172,6.354014,6.7386800000000004,7.269946000000001,7.303045,6.979947,6.753074000000001,6.934141,7.112653999999999,7.398864,7.560157000000001,7.263855,7.046628,6.879927,7.139676,8.67839,8.913312,9.107408,9.332864,9.724385,10.04062,10.421831,10.837844,10.880864,10.666274000000001,10.439321000000001,10.57029,10.630008,10.129866999999999,10.061696000000001,10.714575,11.346575999999999,11.189899,11.059409,11.471362,11.914864,12.162486999999999,12.357348,28.262351000000002,28.253449,28.248039000000002,28.244669000000002,27.698457
57-2802216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21391999999999997,1.765136,2.276159,2.435004,2.721372,3.043773,3.4850550000000005,3.269333,2.286309,2.681187,2.993692,3.4687879999999995,3.3948480000000005,3.28338,3.6865879999999995,3.9140099999999998,4.29026,4.663875,4.903058000000001,5.281727,5.4832540000000005,5.2722489999999995,4.936571,4.95359,5.392467,5.103603,4.787516,4.794496,5.074856,5.368082,5.051686,4.70413,4.251364,4.585012,5.221331,5.433033,5.666172,6.0043,6.434048000000001,6.492506,6.8791720000000005,7.410437,7.455825999999999,7.1307279999999995,6.904855,7.085922,7.264435000000001,7.551645,7.7109380000000005,7.415636,7.198409,7.032708,7.290457000000001,8.831171000000001,9.065092,9.259189,9.485645,9.877166,10.1944,10.573611999999999,10.988625,11.034645,10.819055,10.593102,10.724071,10.781789,10.281647999999999,10.212477,10.868356,11.500357000000001,11.34168,11.20819,11.622143,12.066645,12.314267999999998,12.511128999999999,28.113570000000003,28.101668,28.097258,28.093888,27.547676
58-2802209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.551216,2.062239,2.221084,2.5074520000000002,2.829853,3.2711349999999997,3.055413,2.072389,2.4672669999999997,2.779772,3.254868,3.180927,3.06946,3.472668,3.7000900000000003,4.07634,4.449954,4.689138,5.067807,5.269334,5.0583290000000005,4.72265,4.739669999999999,5.178547,4.888683,4.573596,4.580576000000001,4.860936,5.155162000000001,4.838766000000001,4.490208999999999,4.037444,4.371091000000001,5.007411,5.219113,5.452252,5.79038,6.219126999999999,6.279586,6.664252,7.195517,7.336253999999999,7.345648,7.118775,7.299842,7.4783550000000005,7.764564999999999,7.924858,7.6305559999999995,7.413328999999999,7.245628,7.505377,9.044091,9.280013,9.471109,9.697564999999999,10.092086,10.40732,10.787532,11.203545,11.246564999999999,11.032975,10.805022,10.936991,10.995709,10.493568,10.427397000000001,11.081275999999999,11.712277,11.5546,11.42411,11.835063,12.280565,12.527188,12.724049,27.89565,27.885748,27.883338000000002,27.879967999999998,27.333756
59-2805660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511023,0.6698689999999999,0.9562370000000001,1.278638,1.7199200000000001,2.006243,2.742734,3.137611,3.4501160000000004,3.925213,3.8512720000000003,3.739804,4.143012000000001,4.370435,4.746685,5.120299,5.359482,5.7381519999999995,5.939678,5.856673000000001,5.5299949999999995,5.547014,5.985892,6.047027,5.731941,5.737921,6.01828,6.314506,5.9951099999999995,5.648554,5.1957889999999995,5.5294360000000005,6.165756,6.377457,6.610596000000001,6.948725,7.377472,7.437930000000001,7.823597,8.354861999999999,8.494599000000001,8.579864,8.35299,8.535058,8.71257,9.02078,9.239073,8.942771,8.726544,8.681844,8.940592,10.545306,10.778228,10.971324000000001,11.19778,11.591301,11.906536000000001,12.287747,12.64326,12.746780000000001,12.53319,12.306237,12.437207,12.494924000000001,11.994783,11.926611999999999,12.581491,13.212492000000001,13.051815,12.922325,13.333278,13.779779999999999,14.027404,14.223264000000002,28.568994,28.558092,28.553682000000002,28.550311999999998,28.004101000000002
60-2806528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15884600000000001,0.462214,0.84578,1.349897,1.63622,2.8111509999999997,3.206029,3.518533,3.9936300000000005,3.919689,3.808222,4.211429,4.438852,4.8151019999999995,5.188716,5.427899,5.8065690000000005,6.008096,5.92509,5.598412000000001,5.615432,6.054309,6.262444,5.946358,5.953338,6.233697,6.5654710000000005,6.284527,6.159577,5.706811,6.040458999999999,6.676779,6.88848,7.121619,7.459747999999999,7.888495,7.9489529999999995,8.334619,8.865885,9.005622,9.090887,8.863013,9.045081,9.223593,9.531803,9.750096000000001,9.453794,9.237567,9.192867,9.451614999999999,11.054329,11.289251,11.482347,11.708803,12.101324,12.417558999999999,12.79777,13.154283,13.257803,13.042213,12.81626,12.947230000000001,13.005947,12.503805999999999,12.437635,13.092514,13.725515,13.564838,13.433348,13.844301000000002,14.290803,14.535426999999999,14.734287,28.561411,28.550509,28.5441,28.54073,27.994518
61-2806527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30336799999999997,0.686934,1.191051,1.477374,2.652305,3.047183,3.359688,3.8347839999999995,3.760844,3.649376,4.0525839999999995,4.280006,4.656256,5.029871,5.269054,5.647724,5.84925,5.766245,5.439567,5.456586,5.8954629999999995,6.103599,5.787512,5.794493,6.074852,6.406626,6.125682,6.224578,5.865657,6.199304,6.835624,7.047325999999999,7.2804649999999995,7.618593,8.04834,8.107799,8.493464999999999,9.02473,9.164467,9.249732,9.022859,9.204925999999999,9.382438,9.690649,9.908942,9.612639999999999,9.396413,9.351712,9.610461,11.214175,11.447096,11.642192,11.867649,12.25917,12.575403999999999,12.956616,13.313129,13.416648,13.203059,12.975106,13.107075,13.165792999999999,12.663652,12.595481,13.25136,13.88336,13.722682999999998,13.593193,14.003147,14.448649,14.695272000000001,14.893132999999999,28.400565999999998,28.391664000000002,28.385253999999996,28.384884000000003,27.835673
62-2806526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38356599999999996,0.887683,1.1740059999999999,2.348937,2.743815,3.05632,3.5314160000000006,3.457476,3.3460080000000003,3.7492160000000005,3.976638,4.352888,4.726503,4.965686,5.344355,5.545882,5.462877,5.1361989999999995,5.153218,5.592095,5.800231,5.484144000000001,5.491124,5.771484,6.103257,5.8223139999999995,5.921209999999999,6.152025,6.485672,7.121992,7.333694,7.566833,7.904961,8.333708,8.393167,8.778833,9.310098,9.449835,9.5361,9.308227,9.490294,9.666807,9.977017,10.195310000000001,9.898008,9.681780999999999,9.63808,9.895828999999999,11.500542999999999,11.734464,11.928561,12.154017,12.544538000000001,12.861772,13.242984,13.476464000000002,13.703017000000001,13.486426999999999,13.259473999999999,13.393443,13.451160999999999,12.95002,12.881849,13.536728,14.167728,14.008052,13.875561,14.289515,14.732017,14.981639999999999,15.178501,28.172197999999998,28.164296000000004,28.158886,28.153515999999996,27.609303999999998
63-2806525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.504117,0.7904399999999999,1.965371,2.360249,2.6727540000000003,3.14785,3.073909,2.962442,3.36565,3.5930720000000003,3.969322,4.342936,4.58212,4.960789,5.162316000000001,5.079311,4.752632,4.769652,5.208529,5.416665,5.100578,5.107558,5.387918,5.719691,5.438748,5.537644,5.990409,6.474074,7.110392999999999,7.322095,7.555234,7.893362,8.323109,8.716567999999999,9.102234,9.497499000000001,9.637236,9.857501,9.630628,9.813695,9.991208,10.299418,10.517711,10.221409,10.005182000000001,9.960481,10.21923,11.822944,12.056865,12.248961999999999,12.476417999999999,12.313439,12.629673,12.90095,13.092898,13.324917999999998,13.261328,13.033375,13.164344,13.247062,13.274420999999998,13.20425,13.861129,14.490129999999999,14.332453,14.201962,14.613916,15.059417999999999,15.307041,15.500901999999998,27.788632,27.779729999999997,27.77532,27.77095,27.225738
64-2807112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28632399999999997,1.473255,1.868132,2.180637,2.655734,2.5817930000000002,2.470325,2.873533,3.100956,3.477206,3.8508199999999997,4.090003,4.468673,4.670199,4.587194,4.260516,4.277534999999999,4.716412999999999,4.924548000000001,4.608462,4.615442,4.8958010000000005,5.227575,4.9476309999999994,5.045527,5.498293,5.981957,6.618277,6.829978,7.063117,7.401246,7.830992999999999,8.229451,8.615117,9.005383,9.14412,9.427218,9.244511,9.426578999999998,9.604091,9.913300999999999,10.221008,10.014292,9.798065,9.844365,10.103113,11.706827,11.940749,12.134845,12.019801,11.822322,12.137557000000001,12.407834,12.600781,12.831800999999999,12.769211,12.542258,12.673228,12.753945,12.786798,12.949633,13.603512,14.251589000000001,14.190267,13.896346,14.308299,14.751801,15.000425,15.340817000000001,27.300515,27.287613,27.284203,27.280833,26.735621999999996
65-2806514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.186931,1.581809,1.8943130000000001,2.36941,2.2954689999999998,2.184002,2.587209,2.814632,3.1908819999999998,3.564496,3.8036800000000004,4.182348999999999,4.383876,4.300871,3.974192,3.9912120000000004,4.430089,4.638225,4.322138,4.329118,4.609477,4.941251,4.6603069999999995,4.759204,5.211969,5.695633,6.3319529999999995,6.543655,6.776794000000001,7.114922,7.543669,7.943128,8.328794,8.719059,8.858796,9.141895,8.958188,9.139255,9.316767,9.624978,9.934683999999999,9.727969,9.511742,9.558041000000001,9.81679,11.420504,11.654425,11.847521,11.734478,11.535999,11.852233,12.12251,12.313458,12.545478,12.482888,12.255935000000001,12.386904,12.468622,12.499474000000001,12.663310000000001,13.318189000000002,13.967266,13.903943,13.610022,14.021976,14.465478,14.714101000000001,15.055492999999998,27.012190999999998,27.001289,26.99588,26.99251,26.447297999999996
66-2804814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.395878,0.708383,1.1834790000000002,1.1095389999999998,0.9980709999999999,1.4012790000000002,1.628701,2.0049509999999997,2.378566,2.6177490000000003,2.9964180000000002,3.1979450000000003,3.1149400000000003,2.788262,2.805281,3.244158,3.452294,3.136207,3.1431869999999997,3.423547,3.7553199999999998,3.4753769999999995,3.5732730000000004,4.026038,4.509703,5.146022,5.357724,5.590863,5.928991000000001,6.358739,6.756197,7.141863000000001,7.533128,7.672866,7.955964,7.772257000000001,7.954324000000001,8.131836999999999,8.440047,8.747753999999999,8.542038,8.325811,8.372110000000001,8.630859,10.234573,10.468494,10.661591,10.548547,10.350067999999998,10.666302,10.936579,11.128527,11.360547,11.296957,11.070003999999999,11.200973,11.282691,11.314544,11.478378999999999,12.132258,12.780335000000001,12.718012,12.424092,12.836045,13.280547,13.528170000000001,13.869563000000001,25.826261,25.816359,25.808949,25.805579,25.261367
67-2802156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31250500000000003,0.787601,0.9413229999999999,0.8298559999999999,1.233063,1.460486,1.8367360000000001,2.21035,2.449534,2.828203,3.02973,2.946725,2.620046,2.637066,3.075943,3.284078,2.9679919999999997,2.974972,3.255331,3.587105,3.3071610000000002,3.4050580000000004,3.8578230000000002,4.341487,4.977807,5.189508999999999,5.422648000000001,5.760776,6.189523,6.588982000000001,6.973648,7.3649130000000005,7.50465,7.787749000000001,7.603041999999999,7.786109,7.964621000000001,8.272832000000001,8.579538000000001,8.373823,8.157596,8.203895,8.462644000000001,10.067358,10.301279,10.494375,10.380332000000001,10.181853,10.498087,10.768364,10.960312,11.192331,11.128741999999999,10.901788999999999,11.032758,11.114476,11.146328,11.310164,11.965043,12.61312,12.549797,12.255875999999999,12.66783,13.112332,13.359955,13.701347,25.658045,25.648143,25.642734,25.639364,25.093152
68-2802151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47509700000000005,0.7991729999999999,1.14236,1.545568,1.772991,2.149241,2.522855,2.762038,3.140708,3.3422339999999995,3.259229,2.9325509999999997,2.94957,3.3884480000000003,3.5965830000000003,3.280497,3.2874769999999995,3.5678360000000002,3.89961,3.6196660000000005,3.7175620000000005,4.170328,4.653992,5.290312,5.502013,5.735151999999999,6.073281,6.502028,6.900486,7.287153,7.676417999999999,7.8171550000000005,8.099253,7.916546,8.098614,8.275126,8.585336,8.891043,8.686327,8.4701,8.5164,8.775148,10.379862,10.613783999999999,10.80588,10.691836,10.493357000000001,10.810592,11.079869,11.272816,11.503836,11.440246,11.213293,11.344263,11.425980000000001,11.457833,11.621668,12.275547,12.923624,12.862302,12.568381,12.980334,13.424835999999999,13.672460000000001,14.013851999999998,25.97155,25.959648,25.956238,25.952868,25.405657
69-2802130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32407600000000003,1.013592,1.1638,1.391222,1.7674720000000002,2.141086,2.38027,2.758939,2.960466,2.8774610000000003,2.550782,2.567802,3.006679,3.673321,3.755593,3.762573,4.0429330000000006,4.374706,4.093763,4.192659,4.645424,5.129089,5.765408,5.97711,6.210249,6.5483769999999994,6.977125,7.375583,7.762249000000001,8.152514,8.291252,8.57535,8.392643,8.57371,8.753223,9.060433,9.368139999999999,9.161424,8.945197,8.991496000000001,9.250245,10.853959,11.087881,11.280977,11.167933,10.969453999999999,11.284688000000001,11.554965,11.746913000000001,11.978933,11.915343,11.68939,11.819359,11.902077,11.93393,12.096765,12.751644,13.399721,13.336398,13.042478,13.455430999999999,13.899932999999999,14.146556,14.487948999999999,25.587782,25.578879999999998,25.57347,25.5701,25.023888
70-2802126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.689516,0.839724,1.0671469999999998,1.443396,1.8170110000000002,2.056194,2.434864,2.63639,2.553385,2.2267069999999998,2.2437259999999997,2.682604,3.349245,3.665332,3.6886330000000003,3.9689919999999996,4.300766,4.020822,4.118718,4.571484,5.055148,5.691466999999999,5.903169,6.1363080000000005,6.474437,6.9031839999999995,7.301642,7.687308,8.077574,8.218311,8.501408999999999,8.316702000000001,8.49877,8.677282,8.985492,9.292199,9.087483,8.871255999999999,8.917556,9.176304,10.781018,11.01394,11.208036,11.092992,10.894513,11.211748,11.481025,11.672972,11.903992,11.842402,11.615449,11.745419,11.828136,11.858989,12.021824,12.677703,13.324779999999999,13.263457999999998,12.969536999999999,13.38149,13.825992000000001,14.072616,14.414007999999999,25.264706,25.253804000000002,25.248394,25.245024,24.698813
71-2802120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403208,0.630631,1.006881,1.380495,1.6196780000000002,1.998348,2.1998740000000003,2.116869,1.790191,1.8072099999999998,2.2460880000000003,2.912729,3.228816,3.5141169999999997,3.7944760000000004,4.12125,3.909354,4.007251,4.460016,4.9436800000000005,5.58,5.791702,6.024841,6.3629690000000005,6.791716,7.190174000000001,7.5758410000000005,7.967105999999999,8.106843,8.389941,8.207235,8.387302,8.566814,8.875024,9.180731,8.976016,8.759789,8.806088,9.064836,10.668550999999999,10.902472,11.095568,10.981525,10.784044999999999,11.10028,11.369557,11.561505,11.793524,11.730935,11.503982,11.634951,11.716669,11.748521,11.912357,12.565236,13.215313,13.15099,12.857069000000001,13.270023000000002,13.713525,13.962148000000001,14.302539999999999,24.827189999999998,24.815288,24.812878,24.807508,24.261297
72-2802068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22742300000000001,0.6036729999999999,0.9772870000000001,1.2164700000000002,1.59514,1.796666,1.713661,1.5934469999999998,1.610466,2.049344,2.715986,3.0320720000000003,3.3173730000000003,3.597732,3.9245059999999996,4.241902,4.410458,4.863224,5.346888,5.983208,6.194909,6.428048,6.766177000000001,7.194924,7.594382,7.980049,8.369314,8.510050999999999,8.793149,8.609442,8.79151,8.969022,9.276232,9.584939,9.379223,9.162996000000001,9.209296,9.468044,11.070758,11.30568,11.499775999999999,11.385732,11.187253,11.503488,11.773765,11.964711999999999,12.196732,12.133142,11.907189,12.038159,12.119876,12.151729,12.313564,12.968442999999999,13.61752,13.554198000000001,13.260276999999999,13.673229999999998,14.116732,14.364355999999999,14.705748000000002,24.423982000000002,24.413079999999997,24.408671,24.405301,23.858089
73-2802032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37925,0.752864,0.9920479999999999,1.370717,1.572244,1.873548,1.82087,1.8378889999999999,2.276766,2.9434080000000002,3.2594939999999997,3.5447949999999997,3.825155,4.151928,4.469325,4.637881,5.090646,5.574311,6.21063,6.422332,6.655471,6.993599000000001,7.423347,7.821805,8.206471,8.597736,8.737474,9.019572,8.837864999999999,9.018932000000001,9.197445,9.504655,9.814362,9.606646000000001,9.390419,9.436717999999999,9.695466999999999,11.298181,11.533103,11.725199,11.613155,11.413675999999999,11.72991,12.001187,12.193135,12.423155,12.360565,12.133612,12.264581,12.347299000000001,12.379152000000001,12.541986999999999,13.196866,13.843943,13.781620000000002,13.4877,13.899653,14.345154999999998,14.592778,14.934171,24.19856,24.189657999999998,24.186248000000003,24.182878,23.634666
