순번_정류장ID,32-2806549,33-2803143,34-2803376,35-2803374,36-2803372,37-2803369,38-2803364,39-2805964,40-2805057,41-2807271,42-2807232,43-2807362,44-2803759,45-2803334,46-2807628,47-2803352,48-2807207,49-2807205,50-2807314,51-2803306,52-2803180,53-2804875,54-2803190,55-2807053,56-2805813,57-2806608,58-2804981,59-2806036,60-2803197,61-2805706,62-2803164,63-2803680
42-2807232,,,,,,,,,,,0,0.376801,6.687614999999999,6.969759,7.687828,9.182636,9.880509,10.866373,9.893086,9.34084,9.631064,9.981228,10.656373,10.945702,11.728495,12.347249,12.556268,12.789522999999999,13.324672,14.140953,14.995513,15.469656
43-2807362,,,,,,,,,,,,0,6.6880690000000005,6.970211999999999,7.688282000000001,9.18309,9.880963000000001,10.867825999999999,9.89354,9.341292999999999,9.631517,9.981682000000001,10.656825999999999,10.946155000000001,11.728949,12.347702,12.556721000000001,12.789977,13.325125,14.141406,14.995966000000001,15.470108999999999
44-2803759,,,,,,,,,,,,,0,0.720629,1.4966979999999999,2.991506,3.689379,4.495243,3.379956,2.8277099999999997,3.117934,3.4680980000000003,4.143243,4.432572,5.215365,5.834119,6.043138,6.276393,6.811542,7.627822999999999,8.482383,8.956526
45-2803334,,,,,,,,,,,,,,0,0.7760699999999999,2.2708779999999997,2.9687509999999997,3.9556139999999997,3.9261,3.373853,3.664077,4.014241999999999,4.689386,4.978715,5.761508999999999,6.380262,6.589281,6.822537,7.357685000000001,8.173966,9.028526,9.502669000000001
46-2807628,,,,,,,,,,,,,,,0,1.494809,2.1926810000000003,3.179545,4.2898309999999995,4.149923,4.4401470000000005,4.790311,5.465456,5.754784,6.537578,7.156331,7.36535,7.598606,7.984844,8.950035,9.804596,10.278739
47-2803352,,,,,,,,,,,,,,,,0,0.696873,1.6837369999999998,2.794023,3.506204,3.7964279999999997,4.1475919999999995,4.821737000000001,5.112065,5.893859,6.513612,6.7216309999999995,6.830586,6.4890360000000005,7.746316,8.600877,9.07502
48-2807207,,,,,,,,,,,,,,,,,0,0.987864,2.09815,2.810331,3.100555,3.4507190000000003,4.125864,4.415193,5.197986,5.81674,6.025759,6.259015,6.794163,7.610444,8.465003999999999,8.939147
49-2807205,,,,,,,,,,,,,,,,,,0,1.1152870000000001,1.827468,2.117692,2.4678560000000003,3.1430000000000002,3.432329,4.215123,4.833876,5.042895,5.2761510000000005,5.811299,6.62758,7.482139999999999,7.956283999999999
50-2807314,,,,,,,,,,,,,,,,,,,0,0.7131810000000001,1.0034049999999999,1.353569,2.028714,2.318043,3.100836,3.71959,3.928608,4.161864,4.697013,5.513294,6.367854,6.841997
51-2803306,,,,,,,,,,,,,,,,,,,,0,0.290224,0.640389,1.315533,1.604862,2.3876560000000002,3.006409,3.2154279999999997,3.4486839999999996,3.983832,4.800113,5.654673000000001,6.1288160000000005
52-2803180,,,,,,,,,,,,,,,,,,,,,0,0.350165,1.025309,1.314638,2.0974310000000003,2.716185,2.925204,3.15846,3.6936080000000002,4.509889,5.364449,5.838592
53-2804875,,,,,,,,,,,,,,,,,,,,,,0,0.675145,0.9644739999999999,1.747267,2.366021,2.575039,2.808295,3.3434440000000003,4.159725,5.014285,5.488428
54-2803190,,,,,,,,,,,,,,,,,,,,,,,0,0.505329,1.288123,1.9068759999999998,2.115895,2.349151,2.884299,3.7005800000000004,4.55514,5.029283
55-2807053,,,,,,,,,,,,,,,,,,,,,,,,0,0.782794,1.4015469999999999,1.610566,1.843822,2.3789700000000003,3.195251,4.049811,4.523954
56-2805813,,,,,,,,,,,,,,,,,,,,,,,,,0,0.618754,0.827773,1.061029,1.596177,2.412458,3.267018,3.741161
57-2806608,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38723,0.706275,1.241423,1.7977040000000002,2.6522639999999997,3.126408
58-2804981,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319046,0.854194,1.7486849999999998,2.6032450000000003,3.077389
59-2806036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.546149,1.8034299999999999,2.6579900000000003,3.132133
60-2803197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2572809999999999,2.111841,2.585985
61-2805706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.85556,1.329704
62-2803164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47414300000000004
63-2803680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
