순번_정류장ID,1-2801795,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801659,12-2801647,13-2806781,14-2801568,15-2801498,16-2801479,17-2801473,18-2801486,19-2801519,20-2801571,21-2801610,22-2807616,23-2807617,24-2806090,25-2800225,26-2800217,27-2800210,28-2800187,29-2800177,30-2800143,31-2803592,32-2801030,33-2801024,34-2801003,35-2800959,36-2800841,37-2800840,38-2800839,39-2800981,40-2800535,41-2800544,42-2804975,43-2800560,44-2800569,45-2807222,46-2800563,47-2807520,48-2807504,49-2803359,50-2803214,51-2805065
11-2801659,,,,,,,,,,,0,0.326872,0.874387,1.000408,1.332983,1.8388919999999997,2.04572,2.168222,1.882339,1.960489,2.3042860000000003,2.745372,2.981523,3.6583620000000003,4.130343,4.411481,4.985678,4.880068,5.616283999999999,6.022083,6.841338,5.53675,5.417513,5.784266000000001,6.403304,6.3804989999999995,6.234714,6.117977,6.152602,9.54472,10.365564,10.659039,11.994825,12.725219000000001,13.056094,13.414623,15.732094,25.461019,36.812946999999994,36.990889,37.281451000000004
12-2801647,,,,,,,,,,,,0,0.547515,0.8015359999999999,1.24518,1.6450200000000001,1.851848,1.84135,1.555466,1.633617,1.977413,2.4185,2.654651,3.33149,3.803471,4.0846089999999995,4.658805999999999,4.6851959999999995,5.421411,5.870211,6.753535,5.448947,5.3297099999999995,5.696463,6.314501,6.291696,6.267911,6.177174,6.211799,9.604917,10.424761,10.719236,12.054022,12.784416,13.115291000000001,13.473820000000002,15.791291000000001,25.520216,37.13682,37.315761,37.606322999999996
13-2806781,,,,,,,,,,,,,0,0.255021,0.804596,1.285505,1.492333,1.481835,1.1959520000000001,1.274102,1.617899,2.058985,2.295136,2.971975,3.4439559999999996,3.7250940000000003,4.299291,4.324681,5.059897,5.493696,6.312951,5.008363,4.889126,5.255879,5.874917,5.8511120000000005,6.086327,6.2815900000000005,6.316215000000001,9.709333,10.529177,10.823652000000001,12.158438,12.888832,13.219707000000001,13.578235999999999,15.895707000000002,25.624632000000002,37.440334,37.619276,37.909838
14-2801568,,,,,,,,,,,,,,0,0.549575,1.055485,1.262313,1.3659540000000001,1.080071,1.158221,1.502018,1.9431040000000002,2.179256,2.8560939999999997,3.328075,3.6092129999999996,4.18341,4.095661,4.832876000000001,5.238676,6.057930000000001,4.753343,4.634106,5.000858999999999,5.6188970000000005,5.596092,5.831306,6.134291,6.199335,9.592452,10.412296000000001,10.706771,12.041557000000001,12.771951,13.101825999999999,13.461355,15.778826,25.507751000000003,37.650355,37.829297,38.119859000000005
15-2801498,,,,,,,,,,,,,,,0,0.505909,0.712737,1.040471,1.285356,1.3635059999999999,1.7073029999999998,2.075389,2.311541,2.988379,3.4603599999999997,3.7414980000000004,3.737015,3.5460849999999997,4.281301,4.7301,5.847645,4.543058,4.423821,4.790573999999999,5.408612000000001,5.385807,5.6200209999999995,5.923006,6.10891,9.502028,10.320871,10.615346,11.951133,12.680527,13.011401,13.37093,15.688401999999998,25.416326,37.55893,37.737871999999996,38.028434000000004
16-2801479,,,,,,,,,,,,,,,,0,0.206828,0.534562,0.818445,0.9825969999999999,1.326394,1.56948,1.805632,2.48247,2.9544509999999997,3.235589,3.256106,3.064176,3.800392,4.276191000000001,6.082446,4.886966999999999,4.76773,5.134483,5.753521,5.730716,5.96393,6.267915,6.594819,9.985937,10.80578,11.099256,12.435042,13.164435999999998,13.495311,13.85384,16.171311,25.900236,38.043839,38.221781,38.513343
17-2801473,,,,,,,,,,,,,,,,,0,0.327734,0.611617,0.7757689999999999,1.119566,1.362652,1.5988040000000001,2.275642,2.747623,3.0287610000000003,3.1742779999999997,2.983348,3.720564,4.1953629999999995,6.000618,5.091794999999999,4.972558,5.339311,5.958349,5.935544,6.169758,6.472743,6.798647,10.190764999999999,11.009608,11.306084,12.63987,13.370264,13.700139000000002,14.058667999999999,16.376139000000002,26.107064,38.247667,38.426609,38.717171
18-2801486,,,,,,,,,,,,,,,,,,0,0.285884,0.450035,0.793832,1.0369190000000001,1.2730700000000001,1.9499080000000002,2.4218900000000003,2.7030279999999998,3.147776,2.956846,3.6930620000000003,4.167861,5.975116000000001,5.261529,5.142291999999999,5.508044,6.127083,6.104278,6.337492,6.641477,6.968380000000001,10.359498,11.177342,11.473817,12.808603,13.538997,13.869872,14.228401000000002,16.543872,26.274796999999996,38.417401,38.595343,38.886905
19-2801519,,,,,,,,,,,,,,,,,,,0,0.164152,0.507949,0.863034,1.099185,1.776023,2.248005,2.529142,3.10334,3.2397299999999998,3.9749449999999995,4.451745,6.257000000000001,5.544412,5.426175,5.7919279999999995,6.409966000000001,6.387161,6.622375,6.92536,7.141265,10.534383,11.354227,11.648702,12.983488000000001,13.713882,14.042757,14.403285999999998,16.720757,26.449682,38.449286,38.628228,38.91879
20-2801571,,,,,,,,,,,,,,,,,,,,0,0.34379699999999996,0.827883,1.064035,1.740873,2.212854,2.493992,3.068189,3.404882,4.141097,4.615897,6.422151,5.708564,5.589327,5.95608,6.575117999999999,6.5513129999999995,6.786527,7.089511999999999,7.218416,10.610534,11.431377000000001,11.724852,13.060638,13.790032,14.121907,14.480436,16.796908,26.525832,38.398134000000006,38.577076,38.867638
21-2801610,,,,,,,,,,,,,,,,,,,,,0,0.48408599999999996,0.720238,1.397076,1.869057,2.150195,2.724392,3.5197830000000003,4.255998,4.731798,6.5380519999999995,6.053361,5.934124,6.300876000000001,6.919915,6.8971100000000005,7.131324,7.4333089999999995,7.562212,10.95533,11.775174,12.069649,13.403435,14.134829000000002,14.465704,14.824233,17.141704,26.871629,38.324233,38.503175,38.794737
22-2807616,,,,,,,,,,,,,,,,,,,,,,0,0.236152,0.91299,1.384971,1.666109,2.2403060000000004,3.0356959999999997,3.7719120000000004,4.247711,6.053966,6.295447,6.17621,6.542962999999999,7.161001,7.138196000000001,7.37241,7.675395,8.003299,11.395417,12.21626,12.510735,13.844522,14.574916,14.906791,15.264320000000001,17.581791,27.310715999999996,38.809319,38.988261,39.277823
23-2807617,,,,,,,,,,,,,,,,,,,,,,,0,0.6768390000000001,1.1488200000000002,1.429958,2.004155,2.799545,3.53576,4.01156,5.817815,6.531598000000001,6.412361,6.779114,7.398153,7.375348,7.608561999999999,7.9115470000000006,8.23945,11.632568,12.452411999999999,12.746887,14.081673,14.811067000000001,15.141942000000002,15.501470999999999,17.818942,27.547867,39.044471,39.224412,39.513974
24-2806090,,,,,,,,,,,,,,,,,,,,,,,,0,0.47198100000000004,0.753119,1.327316,2.122707,2.858922,3.334721,5.140976,6.403564,6.9911520000000005,7.332903999999999,7.994942999999999,8.051186,8.2864,8.589385,8.917289,12.309407,13.12925,13.424725,14.759510999999998,15.488904999999999,15.819779999999998,16.179309,18.495781,28.224705,39.527761,39.706703000000005,39.997265000000006
25-2800225,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281138,0.8553350000000001,1.650726,2.386941,2.862741,4.668995,5.931583,6.519171,6.860923,7.522962,7.7071570000000005,7.940371000000001,8.243356,8.570260000000001,11.961378,12.782221,13.075696,14.409482,15.141876000000002,15.472751,15.83128,18.146752,27.876676,39.898790000000005,40.077732,40.368294
26-2800217,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5741970000000001,1.369588,2.105803,2.581603,4.387857,5.6504449999999995,6.238033000000001,6.579786,7.241824,7.426019,7.661233,7.962217999999999,8.290122,11.681239999999999,12.500083,12.796558000000001,14.130344000000001,14.861738,15.191613,15.550142000000001,17.866614000000002,27.596538,39.740142,39.918084,40.209646
27-2800210,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.797391,1.533606,2.0094060000000002,3.81566,5.078248,5.665836,6.007589,6.669627,6.854822,7.088036,7.391021,7.716925,11.111042999999999,11.929886,12.223361,13.560148000000002,14.287542000000002,14.618416,14.977945000000002,17.294417000000003,27.023341,39.168945,39.345887,39.638449
28-2800187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.736216,1.212015,3.0182700000000002,4.280857,4.868446,5.210198,5.872237,6.376432,6.608646,6.911631,7.237533999999999,10.630652,11.448496,11.744971000000001,13.077757,13.808151,14.141026,14.499554999999999,16.815026,26.545951000000002,38.685555,38.867497,39.158059
29-2800177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4788,2.285055,3.5476419999999997,4.13523,4.476983000000001,5.139022,5.640216000000001,5.875431,6.178416,6.505319,9.895437,10.715281,11.009756,12.345542,13.074936,13.405810999999998,13.764339999999999,16.081811,25.809735999999997,37.953340000000004,38.132281,38.422843
30-2800143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.806255,3.068843,3.656431,3.998183,4.660222,5.301417,5.550631,5.853616000000001,6.18052,9.572638000000001,10.391481,10.685956,12.021742,12.751136,13.083011,13.44154,15.759011,25.487935999999998,37.63054,37.807482,38.098044
31-2803592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.347588,1.9351759999999998,2.276929,2.938967,3.579162,4.0783760000000004,4.381361,4.708265,8.138383000000001,8.958226,9.252701,10.587488,11.317882,11.648756,12.007285000000001,14.324757,24.053681,36.196284999999996,36.375227,36.666789
32-2801030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.591588,0.958341,1.6213790000000001,2.2625740000000003,2.761789,3.063774,3.3906769999999997,6.795795,7.615639,7.910114,9.2449,9.974294,10.306169,10.663698,12.982169,22.711094,34.852698,35.032639,35.323201
33-2801024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366753,1.029791,1.670986,2.170201,2.473186,2.800089,6.251207,7.071051,7.365525999999999,8.700312,9.430705999999999,9.761581,10.12011,12.437581,22.166506,34.30911,34.488051,34.778613
34-2801003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.663039,1.303234,1.803448,2.105433,2.4323360000000003,5.883454,6.702298,6.997773,8.332559,9.062953,9.394828,9.752357,12.068828,21.798753,33.941357,34.120298999999996,34.409859999999995
35-2800959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641195,1.1404100000000001,1.443394,1.769298,5.220416,6.04026,6.334735,7.6695210000000005,8.399915,8.730789999999999,9.089319,11.406789999999999,21.135715,33.278318,33.45726,33.747822
36-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.500215,0.803199,1.130103,4.581221,5.4000639999999995,5.69554,7.030326,7.76072,8.091595,8.449124000000001,10.766595,20.49652,32.639123,32.818065000000004,33.107627
37-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302985,0.629889,4.081007,4.90085,5.195325,6.530112,7.2605059999999995,7.59138,7.949909,10.267381,19.996305,32.138909000000005,32.317851,32.608413
38-2800839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32590399999999997,3.777022,4.596865,4.8913400000000005,6.226127,6.956521,7.287396,7.645925,9.963396000000001,19.692320000000002,31.834923999999997,32.013866,32.304428
39-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.451118,4.270962,4.565437,5.900223,6.630617,6.961492,7.3200210000000006,9.637492,19.366417000000002,31.509021,31.687962,31.978524
40-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.821844,1.116319,2.451105,3.181499,3.512374,3.8709029999999998,6.188374,15.917299,28.059903000000002,28.238845,28.529405999999998
41-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294475,1.629262,2.359656,2.69053,3.049059,5.366531,15.095455,27.238059000000003,27.417001000000003,27.707563
42-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.334786,2.06518,2.396055,2.754584,5.072055000000001,14.80098,26.943584,27.122526,27.413088000000002
43-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.731394,1.0622690000000001,1.420798,3.7382690000000003,13.467194000000001,25.609798,25.78874,26.079301
44-2800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330875,0.689404,3.006875,12.7358,24.878404,25.057346,25.347908
45-2807222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358529,2.676001,12.404925,24.547529,24.726471,25.017032999999998
46-2800563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.317471,12.046396000000001,24.189,24.367942000000003,24.658504
47-2807520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9.798925,21.941529,22.12047,22.411032000000002
48-2807504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.142603999999999,12.321546000000001,12.612108000000001
49-2803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17894200000000002,0.469504
50-2803214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290562
51-2805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
