순번_정류장ID,80-2801595,81-2801562,82-2800171,83-2800236,84-2800224,85-2800215,86-2801374,87-2800205,88-2801343,89-2801338,90-2801310,91-2801288,92-2801241,93-2801275,94-2801270,95-2801057,96-2801043,97-2801024,98-2801003,99-2800969,100-2800959,101-2800841,102-2800964,103-2800840,104-2800839,105-2800981,106-2800992,107-2800994,108-2800526,109-2800528,110-2800532,111-2800535,112-2800544,113-2800541,114-2800530,115-2800523,116-2800519,117-2800517,118-2800515,119-2800508,120-2807101,121-2805797,122-2800504,123-2800510,124-2805304,125-2800498,126-2800497,127-2800493,128-2805026,129-2805415,130-2805596,131-2800462,132-2800460,133-2800453,134-2800458,135-2800330,136-2800473,137-2806699,138-2806696,139-2806252,140-2806254,141-2806256,142-2806258,143-2806260,144-2800312,145-2806860,146-2804809,147-2805729,148-2804807,149-2804928,150-2804805,151-2805322,152-2800356,153-2800358,154-2800360
117-2800517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176671,0.741959,0.8993620000000001,1.179553,0.9693709999999999,0.703705,0.8452209999999999,1.8606900000000002,2.143598,2.650928,3.311789,3.947798,4.105946,4.585999,4.831754,5.258908,5.5793989999999996,5.815367,6.133359,7.142838,7.551659,8.401971000000001,8.630905,9.198777,9.598517,9.207189999999999,8.919729,8.570783,8.048217,7.593672,7.124060000000001,5.903747,5.46708,5.672197,6.4725269999999995,6.926446,7.185617999999999
118-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.565288,0.722691,1.002882,0.792701,0.527034,0.66855,1.684019,1.965927,2.474257,3.135118,3.772127,3.930276,4.4093279999999995,4.656083,5.0832370000000004,5.402728,5.639696,5.956688,6.9661669999999996,7.375988,8.2263,8.454234,9.022105999999999,9.422846,9.031519,8.743058,8.394112,7.872546000000001,7.417000999999999,6.948389,5.727076,5.2904089999999995,5.496526,6.295856,6.749776,7.008947
119-2800508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203403,0.901184,0.6910029999999999,0.42533699999999997,0.243148,1.164731,1.447639,1.9559689999999998,2.6168299999999998,3.252839,3.4109879999999997,3.89004,4.136794999999999,4.563949,4.884440000000001,5.120408,5.4384,6.446879,6.8567,7.707012,7.934946000000001,8.502818,8.902558,8.511231,8.22477,7.875824000000001,7.352258,6.897713,6.429101,5.208787999999999,4.772121,4.977238,5.776568,6.230487,6.491658999999999
120-2807101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.783413,0.848406,0.582739,0.054141999999999996,0.9757239999999999,1.2576319999999999,1.7659630000000002,2.426823,3.0628330000000004,3.220981,3.7010330000000002,3.9467879999999997,4.3739419999999996,4.694433999999999,4.930401,5.248393,6.257872,6.6666929999999995,7.517005999999999,7.745939,8.313811999999999,8.713552,8.322225,8.034764,7.685817,7.163251,6.708705999999999,6.239095,5.018781,4.582114,4.787230999999999,5.587562,6.041481,6.3006519999999995
121-2805797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210181,0.47584799999999994,0.8375549999999999,1.759137,2.041045,2.5493759999999996,3.211236,3.8472459999999997,4.0043940000000005,4.484446,4.731201,5.158355,5.478847,5.713814,6.032807,7.041286,7.451105999999999,8.300419,8.529352000000001,9.097225,9.497964999999999,9.105638,8.819177,8.47023,7.947664,7.493119,7.022508,5.802194,5.365526999999999,5.571644,6.370975,6.825894,7.085064999999999
122-2800504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265667,0.794265,1.809734,2.0926419999999997,2.600972,3.261833,3.897842,4.05599,4.536043,4.781798,5.208952,5.529443,5.765411,6.083403,7.092882,7.501703,8.352015,8.580949,9.148821,9.548561,9.157233999999999,8.869773,8.520827,7.998261,7.543716000000001,7.074103999999999,5.853791,5.417123999999999,5.622241000000001,6.422571,6.8764899999999995,7.135662
123-2800510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5285979999999999,1.544067,1.825975,2.334306,2.9951659999999998,3.6311760000000004,3.7893239999999997,4.269376,4.515130999999999,4.942285,5.262777,5.498744,5.816737,6.8262160000000005,7.235036,8.085349,8.314282,8.882155000000001,9.281895,8.890568,8.603107000000001,8.25416,7.731594,7.277049000000001,6.807438,5.587124,5.150458,5.355574,6.155905000000001,6.610824000000001,6.869994999999999
124-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.015469,1.297377,1.805708,2.466569,3.102578,3.260726,3.7407779999999997,3.986533,4.413687,4.734179,4.970147,5.288139,6.297618,6.706439,7.556750999999999,7.785684,8.353557,8.753297,8.36197,8.074508999999999,7.725563,7.202996000000001,6.748450999999999,6.27884,5.0585260000000005,4.62186,4.826976,5.627307,6.082226,6.341398000000001
125-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282908,0.791239,1.4521,2.088109,2.246257,2.726309,2.972064,3.399218,3.71971,3.955678,4.27367,5.283149,5.6919699999999995,6.542282,6.771215,7.339088,7.738828,7.347500999999999,7.060039999999999,6.711094,6.188527,5.733982,5.264371,4.044057,3.6073910000000002,3.812507,4.612838,5.067757,5.326929
126-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5083310000000001,1.169192,1.8052009999999998,1.9633490000000002,2.4434009999999997,2.689156,3.11631,3.4368019999999997,3.672769,3.990762,5.000241,5.4090620000000005,6.259374,6.488307,7.05618,7.45592,7.0645929999999995,6.777132000000001,6.428186,5.905619000000001,5.451074,4.981463,3.7611489999999996,3.3244830000000003,3.5295989999999997,4.32993,4.783849,5.04402
127-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6648609999999999,1.30087,1.459019,1.939071,2.1848259999999997,2.61198,2.932472,3.168439,3.4864309999999996,4.49591,4.904731,5.755043,5.983976999999999,6.551849,6.9515899999999995,6.560262,6.2728019999999995,5.9238550000000005,5.401289,4.946744,4.477132,3.2568189999999997,2.820152,3.0252689999999998,3.8256,4.2795190000000005,4.53969
128-2805026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6360100000000001,0.794158,1.3662100000000001,1.6119649999999999,2.039119,2.359611,2.5955779999999997,2.913571,3.89805,4.30687,5.157183,5.386116,5.953989,6.286729,5.895402,5.607941,5.258994,4.736428,4.2818830000000005,3.812272,2.591958,2.1552919999999998,2.360408,3.160739,3.6156580000000003,3.874829
129-2805415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.158149,0.730201,0.9759559999999999,1.40311,1.723602,1.959569,2.277562,3.262041,3.670861,4.521173999999999,4.750107,5.31798,5.65072,5.259393,4.971932,4.622985,4.1004190000000005,3.6458739999999996,3.176263,1.9559490000000002,1.519283,1.7243990000000002,2.52473,2.979649,3.23882
130-2805596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6400520000000001,0.885807,1.3129620000000002,1.633453,1.869421,2.1874130000000003,3.105892,3.5147129999999995,4.365025,4.593959,5.161830999999999,5.494571,5.103244,4.815783000000001,4.466837,3.9442699999999995,3.489725,3.020114,1.7998009999999998,1.363134,1.568251,2.3685810000000003,2.8235,3.082672
131-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24575500000000003,0.672909,0.993401,1.2293690000000002,1.547361,2.5568400000000002,2.965661,3.8159730000000005,4.044906,4.612779,5.274812,5.364861,5.0774,4.728454,4.205888,3.751343,3.2817309999999997,2.061418,1.624751,1.829868,2.630198,3.085118,3.343289
132-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.427154,0.747646,0.983614,1.301606,2.311085,2.719906,3.570218,3.799151,4.367024,5.029057,5.419384,5.323155,4.974208999999999,4.451643,3.9970980000000003,3.527486,2.307173,1.8705060000000002,2.0756229999999998,2.875954,3.3308730000000004,3.5900440000000002
133-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320492,0.5564600000000001,0.874452,1.883931,2.292752,3.143064,3.371997,3.9398699999999995,4.601903,4.99223,5.407822,5.058876000000001,4.536308999999999,4.081764,3.6121529999999997,2.391839,1.955173,2.160289,2.96062,3.414539,3.674711
134-2800458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23596799999999998,0.55396,1.563439,1.97226,2.822572,3.0515060000000003,3.6193779999999998,4.281412,4.6717379999999995,5.087330000000001,4.738384,4.215818,3.7612730000000005,3.291661,2.071348,1.634681,1.839798,2.640128,3.095047,3.353219
135-2800330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317992,1.3274709999999998,1.7362919999999997,2.586604,2.815538,3.383411,4.045444,4.435771,4.851363,4.502416,3.97985,3.5253050000000004,3.055693,1.83538,1.3987129999999999,1.6038299999999999,2.404161,2.8580799999999997,3.118251
136-2800473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.009479,1.4183,2.268612,2.497546,3.065418,3.7274519999999995,4.1177790000000005,4.53337,4.184424,3.661858,3.207313,2.737701,1.517388,1.0807209999999998,1.2858379999999998,2.086169,2.5410880000000002,2.800259
137-2806699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.408821,1.259133,1.488067,2.055939,2.7179729999999998,3.1083,3.529761,3.753707,4.276273000000001,4.073182,3.603571,2.383257,1.946591,2.151707,2.952038,3.406957,3.6651290000000003
138-2806696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8503129999999999,1.079246,1.6471189999999998,2.309152,2.699479,3.12094,3.3448860000000002,3.867453,4.321998000000001,4.012392,2.792078,2.355412,2.5605279999999997,3.3608589999999996,3.814778,4.073949
139-2806252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22893400000000003,0.796806,1.45884,1.8491669999999998,2.270628,2.494574,3.01714,3.471686,3.941297,3.6423900000000002,3.205724,3.4108400000000003,4.211171,4.66509,4.924262000000001
140-2806254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.567873,1.229906,1.620233,2.0416939999999997,2.2656400000000003,2.788207,3.242752,3.712363,3.871324,3.434657,3.6397739999999996,4.440105,4.894024,5.153194999999999
141-2806256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.662034,1.05236,1.4738209999999998,1.697768,2.220334,2.6748790000000002,3.144491,4.355804,4.00253,4.2076459999999996,5.0079769999999995,5.461896,5.722068
142-2806258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.391327,0.8127880000000001,1.036734,1.559301,2.013846,2.483458,3.694771,4.131438,4.540387,5.340717,5.795636,6.054808
143-2806260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.421461,0.645407,1.167974,1.622519,2.092131,3.3034440000000003,3.74011,4.149058999999999,4.94939,5.403308999999999,5.663481
144-2800312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357946,0.8805129999999999,1.335058,1.80467,3.0159830000000003,3.45265,3.8615980000000003,4.661929,5.116848,5.37602
145-2806860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.522567,0.9771120000000001,1.446723,2.667037,3.103703,3.5126519999999997,4.312983,4.766902,5.026073
146-2804809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.454545,0.924157,2.14447,2.581137,2.9900860000000002,3.7904160000000005,4.245336,4.504507
147-2805729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.469612,1.689925,2.126592,2.535541,3.335871,3.789791,4.049962
148-2804807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.220314,1.65698,2.065929,2.86626,3.320179,3.5793510000000004
149-2804928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.436667,0.845616,1.645947,2.100866,2.359037
150-2804805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40894899999999995,1.20928,1.6641990000000002,1.92337
151-2805322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.800331,1.25525,1.514421
152-2800356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45491899999999996,0.714091
153-2800358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25917199999999996
154-2800360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
