순번_정류장ID,1-2802549,2-2802365,3-2802580,4-2802578,5-2802583,6-2802574,7-2802567,8-2802553,9-2802543,10-2802537,11-2802364,12-2802540,13-2802363,14-2802519,15-2802511,16-2802435,17-2802419,18-2802408,19-2802405,20-2802400,21-2802402,22-2802398,23-2802396,24-2802394,25-2802866,26-2802841,27-2802821,28-2802798,29-2802808,30-2802827,31-2803777,32-2802823,33-2802783,34-2802757,35-2802733,36-2802625
21-2802402,,,,,,,,,,,,,,,,,,,,,0,0.285763,0.738895,1.159039,2.176817,2.427882,2.588674,2.877757,3.061725,3.405698,3.6440069999999998,3.8465550000000004,4.161564,4.631399,4.824999,5.229867
22-2802398,,,,,,,,,,,,,,,,,,,,,,0,0.45813100000000007,0.8782760000000001,1.8960540000000001,2.147119,2.3079110000000003,2.596994,2.7809619999999997,3.124935,3.3632440000000003,3.5657919999999996,3.8818010000000003,4.351636,4.544236,4.949103
23-2802396,,,,,,,,,,,,,,,,,,,,,,,0,0.423145,1.440923,1.691988,1.8527799999999999,2.1418630000000003,2.325831,2.669804,2.908113,3.110661,3.4266699999999997,3.8965050000000003,4.089105,4.493973
24-2802394,,,,,,,,,,,,,,,,,,,,,,,,0,1.019779,1.270844,1.4316360000000001,1.7207189999999999,1.904686,2.2486599999999997,2.4869689999999998,2.689517,3.004526,3.47536,3.667961,4.0728279999999994
25-2802866,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251065,0.411857,0.70094,0.884908,1.228881,1.46719,1.6697380000000002,1.9857470000000002,2.455582,2.648182,3.053049
26-2802841,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16079200000000002,0.449875,0.633843,0.977817,1.216125,1.4186729999999999,1.734682,2.2045169999999996,2.3971169999999997,2.8019849999999997
27-2802821,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289084,0.473051,0.817025,1.055334,1.257882,1.57289,2.041725,2.236325,2.641193
28-2802798,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.183968,0.527941,0.76625,0.9687979999999999,1.397807,1.866642,2.1132419999999996,2.532496
29-2802808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.343974,0.582283,0.7848310000000001,1.213839,1.6826740000000002,1.929275,2.546537
30-2802827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23830900000000002,0.44085699999999994,0.869866,1.3397,1.586301,2.203563
31-2803777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202548,0.6315569999999999,1.100392,1.346992,1.9642540000000002
32-2802823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43100900000000003,0.9008430000000001,1.1474440000000001,1.764706
33-2802783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46883500000000006,0.715435,1.332698
34-2802757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24660100000000001,0.8638629999999999
35-2802733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.617262
36-2802625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
