순번_정류장ID,63-2801595,64-2801562,65-2800171,66-2800236,67-2801472,68-2801453,69-2801416,70-2801404,71-2801426,72-2801455,73-2801496,74-2801515,75-2801589,76-2801619,77-2801658,78-2801672,79-2801684,80-2801718,81-2801741,82-2801750,83-2801755,84-2801765,85-2801775,86-2801789,87-2801802,88-2802011,89-2802692,90-2802713,91-2802724,92-2802732,93-2802739,94-2802751,95-2802742,96-2802726,97-2802725,98-2802735,99-2802770,100-2802781,101-2802799,102-2803266,103-2803268,104-2803259,105-2803249,106-2803226,107-2803217,108-2803219,109-2803223,110-2803227,111-2803239,112-2803240,113-2803236,114-2803248,115-2804859,116-2803205,117-2806612,118-2803265
78-2801672,,,,,,,,,,,,,,,,0,0.43891899999999995,0.9193530000000001,1.3735,1.7539349999999998,2.1306830000000003,2.5053330000000003,2.843865,3.085054,3.3805959999999997,3.8976699999999997,4.47806,4.8353459999999995,5.061617,5.4387870000000005,5.702999999999999,6.076696,6.444865,6.407214,6.8695770000000005,7.313047,8.068327,8.406131,8.94529,9.655005000000001,10.052415,10.348865,10.160028,9.666314999999999,10.187000000000001,10.4755,10.7785,10.939825,11.305386,11.671965,11.829978,12.573642999999999,12.655547,12.959528,13.300042000000001,13.699707
79-2801684,,,,,,,,,,,,,,,,,0,0.48643500000000006,0.9405819999999999,1.321016,1.6977650000000002,2.0724150000000003,2.410946,2.652135,2.947677,3.465751,4.046142,4.404427,4.629698,5.006869,5.272082,5.645778,6.0129470000000005,5.975295,6.4396580000000005,6.881129,7.638408,7.974213000000001,8.516371000000001,9.223087,9.620496000000001,9.917946,9.728109,9.233396,9.757082,10.043582,10.346582000000001,10.506907,10.873467999999999,11.242046,11.398060000000001,12.140724,12.224628,12.524610000000001,12.865124,13.264788000000001
80-2801718,,,,,,,,,,,,,,,,,,0,0.454147,0.8345819999999999,1.211331,1.5859809999999999,1.924512,2.165701,2.461243,2.979317,3.559707,3.917993,4.142264,4.5194339999999995,4.783647,5.158343,5.526512,5.488861,5.954224,6.396694,7.152974,7.490778,8.028936999999999,8.738652,9.134062,9.431512,9.242675,8.747962,9.269647,9.557147,9.861147,10.021472,10.390034,10.754612,10.911625,11.65429,11.737194,12.041176,12.381689,12.779354
81-2801741,,,,,,,,,,,,,,,,,,,0,0.38043499999999997,0.757184,1.131834,1.470365,1.711554,2.006096,2.5241700000000002,3.1055599999999997,3.462846,3.689117,4.066288,4.3305,4.703196,5.0723650000000005,5.034714,5.497077,5.9405470000000005,6.694827,7.033632000000001,7.5727899999999995,8.281506,8.679915,8.976365,8.789528,8.293814999999999,8.8155,9.104,9.407,9.565325,9.935887,10.300464999999999,10.458478,11.200142999999999,11.283047,11.587029,11.927541999999999,12.324207000000001
82-2801750,,,,,,,,,,,,,,,,,,,,0,0.376749,0.7513989999999999,1.0899299999999998,1.331119,1.625661,2.143735,2.725126,3.082411,3.308682,3.685853,3.9500660000000005,4.323762,4.691930999999999,4.6562790000000005,5.116642,5.560112999999999,6.315392,6.6531970000000005,7.192356,7.902071,8.29948,8.59693,8.409092999999999,7.91338,8.436066,8.722566,9.026566,9.186891000000001,9.553452,9.92103,10.077044,10.819708,10.902612,11.205594,11.547108,11.946773
83-2801755,,,,,,,,,,,,,,,,,,,,,0,0.37465,0.7161810000000001,0.95737,1.2519120000000001,1.769986,2.350377,2.707662,2.933933,3.3111040000000003,3.5753169999999996,3.949013,4.318182,4.28153,4.741893,5.185364,5.940643,6.280448000000001,6.817607000000001,7.527322,7.926731,8.224181,8.034344,7.5406320000000004,8.060317,8.347817,8.652817,8.813142,9.179703,9.547281,9.703294999999999,10.445959,10.529863,10.832844999999999,11.172359,11.573024
84-2801765,,,,,,,,,,,,,,,,,,,,,,0,0.341531,0.58272,0.8772620000000001,1.3953360000000001,1.975727,2.333012,2.5602840000000002,2.9374540000000002,3.2006669999999997,3.574363,3.944532,3.9088800000000004,4.371244,4.811714,5.566993,5.905798,6.444957,7.154672,7.552080999999999,7.8485309999999995,7.659694,7.1659820000000005,7.687667,7.975167,8.278167,8.440491999999999,8.804053,9.172632,9.329645,10.071309,10.154214,10.457195,10.797709,11.198374000000001
85-2801775,,,,,,,,,,,,,,,,,,,,,,,0,0.241189,0.5367310000000001,1.0558049999999999,1.6371959999999999,1.9944810000000002,2.2207529999999998,2.5979229999999998,2.862136,3.235832,3.6040010000000002,3.5663489999999998,4.028713,4.472183,5.227462,5.5652669999999995,6.104426,6.814141,7.21155,7.566,7.408163,6.912451,7.435136,7.7226360000000005,8.026636,8.187961,8.553522000000001,8.889101,9.046114,9.788778,9.871683,10.175664,10.515178,10.913843
86-2801789,,,,,,,,,,,,,,,,,,,,,,,,0,0.295542,0.813616,1.3950069999999999,1.7522919999999997,1.978563,2.355734,2.6199470000000002,2.993643,3.3618120000000005,3.32616,3.7865230000000003,4.2299940000000005,4.987273,5.323078,5.862237,6.5719520000000005,6.969361,7.323811,7.165974,6.671261,7.192947,7.480447,7.7854470000000005,7.944772,8.313333,8.646911,8.803925,9.546588999999999,9.629493,9.933475,10.273989,10.672654
87-2801802,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5190739999999999,1.100465,1.45675,1.683022,2.060192,2.324405,2.698101,3.06727,3.028618,3.490982,3.934452,4.689731,5.0275360000000004,5.566694999999999,6.27641,6.673819,7.029269,6.910432000000001,6.415719999999999,6.937405,7.224905000000001,7.528905,7.68923,8.057791,8.35237,8.509383,9.252047,9.334952000000001,9.637933,9.978447000000001,10.377112
88-2802011,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.581391,0.9386760000000001,1.164947,1.542118,1.8063310000000001,2.180027,2.549196,2.510544,2.972907,3.416378,4.173657,4.511462,5.050621,5.760336,6.155745,6.5101949999999995,6.391358,5.8966449999999995,6.418330999999999,6.705831,7.009831,7.1701559999999995,7.538717,7.833295,7.990309,8.732973,8.815877,9.119859,9.459373,9.858038
89-2802692,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357286,0.583557,0.960727,1.22494,1.5986360000000002,1.967805,2.197274,2.659637,3.103107,3.8583870000000005,4.196191000000001,4.73535,5.4450650000000005,5.842475,6.262925,6.262033,5.806375,6.32806,6.61556,6.919560000000001,7.079885000000001,7.428674000000001,7.586025,7.743038,8.485702999999999,8.568607,8.872589,9.212102,9.610767
90-2802713,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22627199999999997,0.603442,0.867655,1.241351,1.6105200000000002,2.396868,2.860232,3.3037019999999995,4.057981,4.396786,4.935944999999999,5.64466,6.042069000000001,6.463519,6.460627,6.00697,6.527655,6.816155,7.1201550000000005,7.27948,7.628269,7.78662,7.941633,8.686297,8.768202,9.071183,9.411697,9.810362
91-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.377171,0.6413840000000001,1.01508,1.384249,2.172597,2.63496,3.078431,3.83371,4.171515,4.710673,5.420389,5.817798000000001,6.2382480000000005,6.237356,5.7816980000000004,6.303383999999999,6.590884,6.894883,7.055209,7.403997,7.561348,7.718362,8.461025999999999,8.54393,8.846912,9.187426,9.586089999999999
92-2802732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26621300000000003,0.6399090000000001,1.0090780000000001,1.7954259999999997,2.25779,2.70126,3.45654,3.794344,4.333503,5.045218,5.440628,5.861077,5.860186,5.404528,5.926213,6.213712999999999,6.517713,6.678038000000001,7.026827000000001,7.184178,7.341191,8.083855999999999,8.16676,8.470741,8.810255,9.20992
93-2802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37469600000000003,0.742865,1.5312139999999999,1.9935770000000002,2.437047,3.192327,3.530131,4.0692900000000005,4.779005000000001,5.176415,5.596865,5.595973000000001,5.140315,5.662000000000001,5.9495,6.2535,6.413825,6.762614,6.9199649999999995,7.0769779999999995,7.819642999999999,7.902547,8.205528999999999,8.546042,8.944707000000001
94-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369169,1.155517,1.617881,2.0613509999999997,2.8186310000000003,3.1564349999999997,3.6955940000000003,4.405309,4.802719000000001,5.223168,5.222277,4.766619,5.288304,5.575804,5.879804,6.040129,6.388918,6.546269000000001,6.703282000000001,7.445947,7.5288509999999995,7.831832,8.172346000000001,8.571011
95-2802742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7893479999999999,1.2517120000000002,1.695182,2.4504610000000002,2.788266,3.327425,4.03714,4.434549,4.854998999999999,4.854107,4.39845,4.920135,5.207635,5.511635,5.6719599999999994,6.0207489999999995,6.1781,6.335113,7.077777,7.160682,7.464663000000001,7.8051770000000005,8.202842
96-2802726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46236400000000005,0.905834,1.669114,2.006918,2.546077,3.255792,3.653201,4.073651,4.072759,3.6171019999999996,4.138787000000001,4.426287,4.730287000000001,4.890612,5.239401,5.396751999999999,5.553765,6.29643,6.379334,6.6833149999999995,7.022829,7.422494
97-2802725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.443471,1.20675,1.544555,2.083714,2.793429,3.1908380000000003,3.6112879999999996,3.6103959999999997,3.1547389999999997,3.676424,3.963924,4.267924,4.428249,4.777038,4.934389,5.0914019999999995,5.834066,5.916971,6.219951999999999,6.560466,6.959131
98-2802735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7632800000000001,1.101084,1.6402430000000001,2.349958,2.747368,3.167818,3.1669259999999997,2.711268,3.2329529999999997,3.520453,3.824453,3.984778,4.3335669999999995,4.490918,4.647931,5.3905959999999995,5.4735,5.777482,6.117995,6.51666
99-2802770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337805,0.876964,1.5866790000000002,1.984088,2.404538,2.4036459999999997,2.236641,2.758327,3.045827,3.349827,3.5101519999999997,3.5702870000000004,3.727638,3.8846519999999995,4.627316,4.71022,5.013202,5.353716,5.752381
100-2802781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.539159,1.248875,1.646284,2.066734,2.065842,2.545184,3.066869,3.354369,3.6583690000000004,3.6010440000000004,3.232483,3.3898339999999996,3.546847,4.289512,4.372416,4.675398,5.015911,5.414576
101-2802799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.709715,1.107125,1.527575,1.526683,2.006025,2.52771,2.81521,3.11921,3.0618849999999997,2.693324,2.850675,3.007688,3.750353,3.833257,4.137239,4.477752,4.876417
102-2803266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39741,0.963131,1.153968,1.63832,2.160005,2.447505,2.590495,2.43017,2.061609,2.21896,2.375973,3.1186380000000002,3.201542,3.505523,3.8450370000000005,4.244701999999999
103-2803268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.565721,0.756558,1.3979,1.919586,2.207086,2.193086,2.0327610000000003,1.6641990000000002,1.82155,1.978564,2.721228,2.804132,3.108114,3.448628,3.847292
104-2803259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19083699999999998,0.8321790000000001,1.3538649999999999,1.6413650000000002,1.886365,1.7260400000000002,1.357478,1.514829,1.671843,2.414507,2.497411,2.801393,3.141907,3.540572
105-2803249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.643342,1.1650280000000002,1.452528,1.7565279999999999,1.725148,1.356586,1.513937,1.6709509999999999,2.413615,2.4965189999999997,2.8005009999999997,3.1410150000000003,3.53968
106-2803226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521686,0.809185,1.113185,1.2735100000000001,1.6420720000000002,2.01465,2.171664,2.914328,2.997232,3.301214,3.6417269999999995,4.039391999999999
107-2803217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2915,0.5955,0.755825,1.124387,1.4969649999999999,1.653978,2.396643,2.479547,2.7825290000000003,3.123042,3.521707
108-2803219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309,0.469325,0.837886,1.210465,1.367478,2.110143,2.193047,2.497028,2.837542,3.236207
109-2803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.160325,0.528886,0.901465,1.058478,1.801143,1.884047,2.188028,2.528542,2.927207
110-2803227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.368562,0.7411399999999999,0.8981530000000001,1.640818,1.7237220000000002,2.027704,2.368217,2.766882
111-2803239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372579,0.5295920000000001,1.272257,1.355161,1.659142,1.999656,2.3983209999999997
112-2803240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15701400000000001,0.8996780000000001,0.982582,1.286564,1.627078,2.0257419999999997
113-2803236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7426649999999999,0.825569,1.128551,1.469064,1.8677290000000002
114-2803248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.092904,0.396886,0.7374,1.1360649999999999
115-2804859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30398200000000003,0.6444949999999999,1.04316
116-2803205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340514,0.754179
117-2806612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41366499999999995
118-2803265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
