순번_정류장ID,83-2800505,84-2805797,85-2800504,86-2800510,87-2800512,88-2800521,89-2800524,90-2800548,91-2800553,92-2800566,93-2800580,94-2800587,95-2805740,96-2800596,97-2806215,98-2807267,99-2804912,100-2800626,101-2800637,102-2800647,103-2800666,104-2800678,105-2800688,106-2805582,107-2800715,108-2800727,109-2800723,110-2800745,111-2800759,112-2800776,113-2800796,114-2800813,115-2803049,116-2802654,117-2807098,118-2802671,119-2802630,120-2803042,121-2803043,122-2805595,123-2803123,124-2803131,125-2803137,126-2805441,127-2802629,128-2802719,129-2802709,130-2802718,131-2802712,132-2802708,133-2802731,134-2802755,135-2802776,136-2802813,137-2802854,138-2802865,139-2802876,140-2802880,141-2802890,142-2802893,143-2802896,144-2805500,145-2802634,146-2802843,147-2802804,148-2802810,149-2802859,150-2803287,151-2803294,152-2803308,153-2807102,154-2806071,155-2805983,156-2807033,157-2806177,158-2807454,159-2807455,160-2807484,161-2806157,162-2806176
114-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353122,0.641624,1.3718350000000001,1.6131719999999998,2.038121,2.388835,2.731335,3.0733349999999997,3.272461,3.12708,2.8967080000000003,2.658831,2.258076,2.00717,1.709048,2.443912,2.6624209999999997,3.232928,3.506791,3.4364209999999997,3.8448910000000005,4.313835,4.695966,4.670836,4.257611,4.234648,4.473357,4.7972410000000005,5.142868,5.607943,5.117811,4.774547,4.151134,4.002257,4.606919,5.319823,5.916225,6.3613349999999995,7.0320149999999995,7.575289,8.127218,8.398252000000001,9.111263000000001,11.926173,12.254909,11.698341000000001,9.457662,8.505825
115-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288503,1.018713,1.26005,1.685,2.035713,2.378213,2.720213,2.919339,2.773959,2.543586,2.3057090000000002,1.904954,1.654048,1.355926,2.09079,2.309299,2.879807,3.1546689999999997,3.0853,3.4937699999999996,3.959713,4.343844,4.318715,3.9054900000000004,3.881526,4.120235,4.445119,4.7907459999999995,5.254821,4.764689,4.421426,3.7980120000000004,3.649136,4.253798000000001,4.966702,5.564103,6.008213,6.677892999999999,7.221168,7.774097,8.045131,8.757141,11.572052000000001,11.901786999999999,11.346219999999999,9.103541,8.152703
116-2802654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7302109999999999,0.971548,1.3964969999999999,1.747211,2.089711,2.431711,2.630837,2.711036,2.4806630000000003,2.242786,1.8420310000000002,1.591125,1.2930030000000001,2.0278669999999996,2.2463759999999997,2.816884,3.091746,3.021377,3.429846,3.89679,4.280921,4.255791,3.842567,3.818603,4.0573120000000005,4.3821959999999995,4.727823,5.191898,4.701766,4.358502,3.735089,3.586213,4.190875,4.902778,5.450601,5.894711,6.565391,7.108664999999999,7.661594,7.932628,8.644639,11.459549,11.788285,11.232717,8.991038,8.040201
117-2807098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24133800000000002,0.666287,1.0170000000000001,1.3595,1.7015,1.900626,2.007246,2.099127,2.213996,1.8132409999999999,1.562335,1.372213,2.106077,2.3245869999999997,2.8960939999999997,3.1709560000000003,3.100587,3.5100569999999998,3.9760000000000004,4.361130999999999,4.334002,3.9217769999999996,3.8978129999999998,4.136522,4.461407,4.806033,4.7621080000000005,4.271976,3.9287129999999997,3.3053,3.1564229999999998,3.761085,4.472989,4.72039,5.1645,5.83518,6.378455000000001,6.9313839999999995,7.202417999999999,7.914428999999999,10.729339,11.058075,10.502507000000001,8.260828,7.309991
118-2802671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42495,0.775663,1.118163,1.4601629999999999,1.659289,1.765909,1.85779,2.0996669999999997,2.054579,1.8036729999999999,1.613551,2.3474150000000003,2.5659240000000003,3.136431,3.412294,3.3419239999999997,3.7503940000000004,4.218338,4.600469,4.575339,4.162114,4.138151000000001,4.37686,4.701744000000001,5.04363,4.520771,4.030639,3.687375,3.063962,2.915086,3.5197480000000003,4.231651,4.4790529999999995,4.923163,5.593843,6.137117,6.690047,6.96108,7.673091,10.488000999999999,10.816737,10.26117,8.01949,7.068653
119-2802630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350713,0.693214,1.035213,1.23434,1.340959,1.43284,1.6747169999999998,2.075472,2.228622,2.0385,2.772364,2.990873,3.561381,3.837243,3.7668739999999996,4.1743440000000005,4.6422870000000005,5.027418,5.0002889999999995,4.587064,4.5631,4.8018089999999995,4.964307,4.61868,4.095822,3.605689,3.262426,2.6390130000000003,2.490136,3.094798,3.8067019999999996,4.054103,4.498213,5.168893,5.712168,6.265097,6.536131,7.248142,10.063052,10.391788,9.836219999999999,7.594541,6.643704
120-2803042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3435,0.6855,0.884626,0.991246,1.083127,1.325004,1.725759,1.9766650000000001,2.268787,3.123077,3.341587,3.912094,4.187957,4.116587,4.526057,4.993,5.377130999999999,5.183002,4.7697769999999995,4.745813,4.939478,4.614594,4.268967,3.746108,3.255976,2.912713,2.2893,2.1404229999999997,2.745085,3.457989,3.70439,4.1485,4.81918,5.362455000000001,5.9153839999999995,6.186418,6.898428999999999,9.713339,10.042075,9.486507000000001,7.244828,6.293991
121-2803043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.342,0.541127,0.8482540000000001,1.080627,1.3225049999999998,1.723259,1.9741650000000002,2.2662869999999997,3.4015769999999996,3.6200870000000003,4.190594,4.465457,4.3960870000000005,4.803557,5.2715,5.4723690000000005,5.180502,4.767277,4.743314,4.936978,4.612094,4.266467,3.7436089999999997,3.253476,2.910213,2.2868,2.137923,2.742585,3.133512,3.36089,3.805,4.475681,5.018955,5.571884,5.842918,6.554929,9.369839,9.698575,9.143007,6.9013279999999995,5.950491
122-2805595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199126,0.506254,0.739627,0.981504,1.382259,1.633165,1.925287,3.060577,3.279087,3.8485940000000003,4.123456,4.054087,4.462557,4.9305,5.130369,4.8395019999999995,4.426277,4.401313,4.595978,4.271094000000001,3.925467,3.4026080000000003,2.912476,2.569213,1.9458,1.796923,2.401585,3.036512,3.26389,3.708,4.37868,4.9219550000000005,5.474883999999999,5.745918,6.457929,9.272839,9.601575,9.046007000000001,6.804328,5.853491
123-2803123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307128,0.539501,0.781378,1.182133,1.433039,1.7251610000000002,2.860451,3.07796,3.648468,3.9233300000000004,3.854961,4.263431,4.729374,4.931243,4.639375,4.226151,4.201187,4.395852,4.070967,3.7253410000000002,3.202482,2.71235,2.3690860000000002,1.745673,1.596797,2.201459,2.914362,3.370017,3.8141260000000003,4.484807,5.028080999999999,5.58101,5.852044,6.564055000000001,9.378964999999999,9.707701,9.152133000000001,6.910454,5.959617
124-2803131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.232373,0.47425,0.8750049999999999,1.125911,1.418033,2.552323,2.770832,3.34134,3.617202,3.545833,3.954303,4.423246,4.624115,4.332248,3.9180230000000003,3.895059,4.088724,3.76384,3.4182129999999997,2.895354,2.405222,2.061959,1.4385459999999999,1.289669,1.8943310000000002,2.6072349999999997,3.203636,3.648746,4.319426,4.862701,5.41563,5.685664,6.397675,9.212585,9.541321,8.986753,6.745074000000001,5.793236
125-2803137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243877,0.644632,0.895538,1.18766,2.32195,2.54046,3.110967,3.386829,3.3164599999999997,3.72493,4.191873,4.576004,4.415875,4.00265,3.978686,4.172351,3.847467,3.50184,2.978981,2.488849,2.145586,1.522173,1.3732959999999999,1.977958,2.6898619999999998,3.287263,3.7323730000000004,4.4020529999999995,4.945328,5.499257,5.769291,6.482302,9.296211999999999,9.624948,9.06938,6.828701,5.876863
126-2805441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40075500000000003,0.6516609999999999,0.949783,2.085073,2.303583,2.8740900000000003,3.149953,3.079583,3.488053,3.955997,4.340127,4.312998,3.899773,3.87581,4.1145190000000005,3.8235980000000005,3.4779709999999997,2.9551130000000003,2.4649799999999997,2.121717,1.498304,1.3494270000000002,1.954089,2.666993,3.264394,3.707504,4.378184,4.921459,5.474387999999999,5.7454220000000005,6.457433,9.273342999999999,9.602079,9.046511,6.803832000000001,5.852995
127-2802629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250906,0.549028,1.683318,1.9018279999999999,2.4723349999999997,2.748198,2.676828,3.085298,3.553242,3.936372,3.9112430000000002,3.498018,3.4740550000000003,3.712764,4.037648,3.8787260000000003,3.355867,2.865735,2.522472,1.899059,1.750182,2.354844,3.066748,3.6641489999999997,4.108258999999999,4.778939,5.322214,5.8751430000000004,6.146177,6.858188,9.674097999999999,10.001833999999999,9.447266,7.204586999999999,6.25475
128-2802719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298122,1.432412,1.6509220000000002,2.221429,2.497292,2.4269220000000002,2.8353919999999997,3.302335,3.6864660000000002,3.660337,3.247112,3.2231490000000003,3.461857,3.786742,4.129632,3.6067730000000005,3.116641,2.7733779999999997,2.1499650000000003,2.001088,2.60575,3.318654,3.9160550000000005,4.360165,5.030844999999999,5.57412,6.1270489999999995,6.398083,7.110094,9.925004,10.253739,9.698172,7.456492999999999,6.505655
129-2802709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.13429,1.3528,1.9233069999999999,2.199169,2.1278,2.53727,3.004213,3.388344,3.362215,2.9489900000000002,2.925026,3.163735,3.4886199999999996,3.834246,3.8988949999999996,3.4087629999999995,3.0655,2.442087,2.2932099999999997,2.897872,3.609776,4.207177,4.651287,5.321967,5.865241999999999,6.418171,6.689205,7.402216,10.216126,10.544862,9.990294,7.747615,6.796778
130-2802718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21850999999999998,0.789017,1.152967,1.41251,1.8209799999999998,2.288923,2.673054,2.790079,2.3768540000000002,2.35289,2.591599,2.916484,3.26211,3.7849690000000002,3.301053,2.95779,2.981778,2.8895,3.494162,4.206066000000001,4.8034669999999995,5.248577,5.918257,6.462532,7.014461,7.285495,7.998506,10.813416,11.142152000000001,10.586584,8.343905,7.394067999999999
131-2802712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.570508,0.934458,1.194001,1.60247,2.069414,2.453545,2.745412,2.5953630000000003,2.5714,2.810109,3.134993,3.4806199999999996,4.003478,3.5175629999999996,3.174299,3.198287,3.106009,3.710671,4.423575,5.020976999999999,5.4650870000000005,6.1357669999999995,6.678041,7.23197,7.503004,8.215015,11.028925,11.358661,10.803092999999999,8.561414,7.610577
132-2802708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36495,0.6244930000000001,1.0329629999999999,1.4999069999999999,1.8850369999999999,2.176905,2.58913,2.6217200000000003,2.860429,3.1853130000000003,3.53094,4.054798,3.9648830000000004,3.7448059999999996,3.7707940000000004,3.676517,4.281179,4.995082,5.590484,6.036594,6.705274,7.2485479999999995,7.803478,8.074511,8.784522,11.600433,11.928168,11.372601,9.131921,8.181084
133-2802731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25954299999999997,0.668013,1.1359569999999999,1.5200870000000002,1.811955,2.22418,2.25677,2.495479,2.820363,3.1659900000000003,3.688848,3.599933,3.502244,4.045657,3.953379,4.5560410000000005,5.2689449999999995,5.866347,6.3104569999999995,6.9811369999999995,7.525411,8.078339999999999,8.350374,9.062385,11.877295,12.205031,11.649463,9.406784,8.455947
134-2802755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41047,0.8784129999999999,1.262544,1.5544120000000001,1.966637,2.1874,2.426109,2.750994,3.09662,3.619479,3.5295629999999996,3.4318739999999996,3.976287,3.88401,4.488672,5.201576,5.7979769999999995,6.243087,6.912767,7.4570419999999995,8.008971,8.281005,8.992016,11.806925999999999,12.136662,11.580094,9.339414999999999,8.388577
135-2802776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46794399999999997,0.852075,1.143942,1.556167,1.895757,2.134466,2.45935,2.804977,3.327836,3.2469200000000003,3.148231,3.7666440000000003,4.074367,4.281029,4.993932,5.592333999999999,6.035444,6.7051240000000005,7.249397999999999,7.803328,8.074361,8.785372,11.600282,11.929018,11.373451,9.131771,8.181934
136-2802813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384131,0.675999,1.088224,1.427814,1.666522,1.991407,2.337034,2.859892,3.156976,3.058288,3.676701,3.9844230000000005,4.191085,4.903989,5.50239,5.7745,6.445180000000001,6.988455,7.541384,7.812417999999999,8.524429,11.339339,11.668075,11.112507,8.870828,7.9199910000000004
137-2802854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29186799999999996,0.705092,1.0446819999999999,1.283391,1.608276,1.953903,2.476761,2.9668930000000002,3.042157,3.66057,3.967292,4.023784,4.633858,5.231259,5.391369,6.062049,6.605324,7.158253,7.4292869999999995,8.141297999999999,10.956208,11.284944,10.729376,8.487697,7.536860000000001
138-2802865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413225,0.752815,0.991524,1.316408,1.662035,2.184894,2.675026,2.750289,3.368702,3.676424,3.7319169999999997,4.34199,4.9383919999999994,5.099501999999999,5.770182,6.3134559999999995,6.866386,7.137419,7.84943,10.66434,10.993076,10.437509,8.195829,7.244992
139-2802876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33959,0.578299,0.903183,1.24881,1.771669,2.2618009999999997,2.337064,2.955477,3.2632,3.318692,3.927765,4.525167,4.686277,5.356957,5.900231,6.453161,6.724194000000001,7.436205,10.251114999999999,10.579851,10.024284,7.782603999999999,6.831767
140-2802880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.238709,0.563593,0.90922,1.432079,1.9222110000000001,2.270474,2.888887,3.1966099999999997,2.979102,3.5881760000000003,4.185576999999999,4.346687,5.017367,5.560641,6.113571,6.384604,7.096614999999999,9.911526,10.240261,9.684694,7.443014,6.492177
141-2802890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324885,0.670511,1.19337,1.683502,2.031765,2.650179,2.9579009999999997,2.740393,3.3504669999999996,3.946868,4.107978,4.778658,5.3219330000000005,5.874862,6.145896,6.857907000000001,9.672817,10.001553,9.445985,7.204306,6.253468
142-2802893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345627,0.8684850000000001,1.358618,1.706881,2.325294,2.633016,2.415509,3.024582,3.6229839999999998,3.783094,4.453774,4.997048,5.549976999999999,5.821011,6.533022,9.347932,9.676668,9.1211,6.879421000000001,5.928584
143-2802896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.522859,1.012991,1.3612540000000002,1.9796669999999998,2.2873900000000003,2.0698819999999998,2.6799560000000002,3.277357,3.437467,4.108147,4.651422,5.204351,5.475385,6.187396,9.002305999999999,9.331041,8.775474,6.533795,5.582957
144-2805500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49013199999999996,0.8383959999999999,1.456809,1.764531,1.547024,2.1570970000000003,2.754499,2.9146080000000003,3.585289,4.128563,4.6814919999999995,4.952526,5.664537,8.479447,8.808183,8.252614999999999,6.010936,5.060099
145-2802634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34826399999999996,0.966677,1.274399,1.481061,2.193965,2.791366,3.048524,3.719204,4.262479,4.815408000000001,5.086442,5.798453,8.613363,8.942099,8.386531,6.144851999999999,5.194014
146-2802843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.623413,0.931135,1.3833719999999998,2.096276,2.693678,3.137788,3.808468,4.351742,4.903671,5.175705000000001,5.887716,8.702625999999999,9.030362,8.474794000000001,6.233115,5.283278
147-2802804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.307722,0.912384,1.6252879999999998,2.22269,2.6668,3.3364800000000003,3.879754,4.433683,4.704717,5.416728,8.231638,8.560374000000001,8.004806,5.7621269999999996,4.8112900000000005
148-2802810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.604662,1.317566,1.914968,2.359077,3.029758,3.573032,4.125961,4.3969949999999995,5.109006,7.923916,8.252652000000001,7.697083999999999,5.455405000000001,4.504568
149-2802859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.712904,1.3103049999999998,1.754415,2.425096,2.96837,3.521299,3.792333,4.504344000000001,7.319253999999999,7.647989999999999,7.092422,4.8507430000000005,3.8999059999999997
150-2803287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.599402,1.043512,1.7141919999999997,2.257466,2.810395,3.081429,3.7934400000000004,6.60835,6.937086,6.381518,4.139839,3.189002
151-2803294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.44411000000000006,1.11479,1.6580650000000001,2.210994,2.4820279999999997,3.194038,6.008948999999999,6.337683999999999,5.7821169999999995,3.5404379999999995,2.5896
152-2803308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.67068,1.213955,1.7668840000000001,2.037918,2.7499290000000003,5.564839,5.893575,5.338007,3.0963279999999997,2.145491
153-2807102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.543275,1.0962040000000002,1.367238,2.0792490000000003,4.894158999999999,5.222894999999999,4.667326999999999,2.425648,1.47481
154-2806071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.56093,0.8319629999999999,1.543974,4.358884,4.68762,4.132053,1.927282,0.9764450000000001
155-2805983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271034,0.9840450000000001,3.7989550000000003,4.127691,3.5721230000000004,1.622789,1.293607
156-2807033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.713011,3.527921,3.856657,3.301089,1.352755,1.022573
157-2806177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.81491,3.143646,2.588079,0.638744,1.590582
158-2807454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.543588,0.441846,3.403511,4.355348
159-2807455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5555680000000001,3.732247,4.6840839999999995
160-2807484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.1766799999999997,4.1285169999999995
161-2806157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.951837
162-2806176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
