순번_정류장ID,41-2801790,42-2801977,43-2805598,44-2802051,45-2802098,46-2802129,47-2802158,48-2802168,49-2802175,50-2802828,51-2802193,52-2802196,53-2802200,54-2802204,55-2805533,56-2802215,57-2802212,58-2802208,59-2802210,60-2802213,61-2802220,62-2801901,63-2805900,64-2801903,65-2803532,66-2801819,67-2803807,68-2804958,69-2803816,70-2805434,71-2804900,72-2805978
51-2802193,,,,,,,,,,,0,0.782881,1.179773,1.308635,1.662422,2.112534,2.505563,3.157505,3.4977449999999997,3.639997,3.8606839999999996,4.1517230000000005,4.859833999999999,5.074504,5.072307,5.308964,5.586054,5.8183,6.265365,6.631193,6.659464999999999,6.7064509999999995
52-2802196,,,,,,,,,,,,0,0.396893,0.525755,0.879541,1.329653,1.7226830000000002,2.374625,2.714864,2.857116,3.077803,3.368842,4.076953,4.291624,4.345427,4.582083,4.859173999999999,5.091419,5.538485,5.904312,5.9325849999999996,5.97957
53-2802200,,,,,,,,,,,,,0,0.12886199999999998,0.482649,0.9327610000000001,1.32579,1.977732,2.317972,2.460224,2.680911,2.97195,3.6800610000000002,3.8947309999999997,3.9485339999999995,4.1851910000000005,4.462281,4.694527,5.141592,5.50742,5.535692,5.582678
54-2802204,,,,,,,,,,,,,,0,0.35378699999999996,0.803899,1.196928,1.848871,2.18911,2.331362,2.5520490000000002,2.8430880000000003,3.551199,3.7658690000000004,3.819672,4.056329,4.333419999999999,4.565665,5.01273,5.378558,5.4068309999999995,5.453816000000001
55-2805533,,,,,,,,,,,,,,,0,0.450112,0.8431420000000001,1.495084,1.8353240000000002,1.9775759999999998,2.1982619999999997,2.4893009999999998,3.197412,3.412083,3.4658860000000002,3.702543,3.979633,4.211878,4.658944,5.024771,5.053044,5.10003
56-2802215,,,,,,,,,,,,,,,,0,0.39603,1.047972,1.388212,1.530464,1.751151,2.042189,2.7503,2.964971,3.2387740000000003,3.475431,3.7525209999999998,3.9847669999999997,4.431832,4.79766,4.825932,4.872918
57-2802212,,,,,,,,,,,,,,,,,0,0.651943,0.992182,1.134435,1.355121,1.6461599999999998,2.354271,2.568942,2.842745,3.079402,3.356492,3.588737,4.035803,4.40163,4.4299029999999995,4.476889
58-2802208,,,,,,,,,,,,,,,,,,0,0.34024,0.48249200000000003,0.703179,0.994217,1.7023279999999998,1.9169990000000001,2.190802,2.427459,2.704549,2.936795,3.38386,3.749688,3.7779599999999998,3.8249459999999997
59-2802210,,,,,,,,,,,,,,,,,,,0,0.142252,0.362939,0.655978,1.3640889999999999,1.578759,1.8525619999999998,2.089219,2.36631,2.5985549999999997,3.04562,3.4114480000000005,3.439721,3.486706
60-2802213,,,,,,,,,,,,,,,,,,,,0,0.220687,0.513726,1.221837,1.436507,1.7103099999999998,1.946967,2.2240580000000003,2.4563029999999997,2.903368,3.269196,3.2974690000000004,3.3444540000000003
61-2802220,,,,,,,,,,,,,,,,,,,,,0,0.293039,1.00115,1.2158200000000001,1.489624,1.72628,2.003371,2.235616,2.682681,3.048509,3.076782,3.123767
62-2801901,,,,,,,,,,,,,,,,,,,,,,0,0.7101109999999999,0.924782,1.198585,1.435242,1.712332,1.944577,2.391643,2.75747,2.785743,2.832729
63-2805900,,,,,,,,,,,,,,,,,,,,,,,0,0.214671,0.499474,0.7361310000000001,1.013221,1.245467,1.692532,2.05836,2.086632,2.1336180000000002
64-2801903,,,,,,,,,,,,,,,,,,,,,,,,0,0.28480300000000003,0.52146,0.798551,1.0307959999999998,1.477861,1.843689,1.871962,1.9189470000000002
65-2803532,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236657,0.513748,0.745993,1.193058,1.558886,1.587159,1.634144
66-2801819,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280091,0.512336,0.9594010000000001,1.325229,1.353502,1.400487
67-2803807,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.232246,0.685311,1.051139,1.0794110000000001,1.1263969999999999
68-2804958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45306599999999997,0.818893,0.847166,0.894151
69-2803816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36582800000000004,0.542853,0.912133
70-2805434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177025,0.593258
71-2804900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416234
72-2805978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
