순번_정류장ID,1-2803265,2-2805984,3-2805985,4-2805986,5-2805987,6-2806678,7-2805988,8-2804860,9-2803247,10-2803235,11-2803238,12-2803228,13-2803224,14-2803220,15-2803218,16-2803225,17-2803130,18-2803126,19-2803123,20-2803131,21-2803137,22-2805441,23-2802629,24-2802719,25-2802709,26-2802703,27-2802693,28-2802688,29-2802684,30-2802681,31-2802676,32-2802670,33-2802023,34-2801985,35-2801799,36-2801777,37-2801772,38-2801766,39-2801756,40-2801749,41-2801743,42-2801185,43-2801687,44-2801184,45-2801659,46-2801612,47-2801582,48-2801516,49-2801189,50-2801440,51-2801421,52-2801160,53-2801330,54-2801281,55-2801271,56-2801262,57-2801252,58-2801250,59-2801248,60-2801245,61-2801244,62-2805070,63-2801261,64-2801267,65-2801266
11-2803238,,,,,,,,,,,0,0.356219,0.525828,0.8010010000000001,1.115348,1.595726,2.830505,3.0862529999999997,3.2929169999999996,3.6000449999999997,3.832418,3.9702949999999997,4.371049,4.621955000000001,4.914077,5.4109370000000006,5.80844,6.037217,6.273459,6.477849,6.765982000000001,7.253544000000001,7.745291,8.202125,8.614313000000001,8.958895,8.808529,8.812758,9.189017,9.588807000000001,9.913105,10.454278,10.836322000000001,11.308224000000001,11.684953,12.154988000000001,12.415115,12.769875,12.970399,13.406498999999998,13.277292000000001,13.191196,13.709473999999998,14.325792999999999,14.712392000000001,14.900312,15.035657,15.066621,15.342801999999999,15.569625,15.778789999999999,15.544369,15.304981,15.10581,14.77014
12-2803228,,,,,,,,,,,,0,0.16960899999999998,0.44478199999999996,0.7591289999999999,1.239507,2.474286,2.730034,2.936697,3.243825,3.4771980000000005,3.614075,4.01483,4.265736,4.557858,5.054718,5.452221,5.680998000000001,5.9172400000000005,6.121629,6.409763,6.897325,7.389071,7.845905999999999,8.258092999999999,8.603676,8.45631,8.454539,8.831798,9.233587,9.559886,10.100058,10.478102999999999,10.954005,11.332734,11.798769,12.056896,12.414655999999999,12.61618,13.04928,12.933073,12.846977,13.367254,13.983573999999999,14.368173,14.556092999999999,14.692438000000001,14.723401999999998,14.999583,15.226405999999999,15.435571,15.200149,14.961762,14.762591,14.426920999999998
13-2803224,,,,,,,,,,,,,0,0.276173,0.5905199999999999,1.070898,2.305677,2.561425,2.768089,3.075216,3.307589,3.445467,3.846221,4.0971269999999995,4.3892489999999995,4.886108999999999,5.283612000000001,5.512389,5.748631,5.9530199999999995,6.241154,6.728716,7.2204630000000005,7.677297,8.089483999999999,8.435067,8.285701,8.28693,8.663189,9.065978999999999,9.392277,9.93145,10.311494,10.785396,11.162125,11.631160000000001,11.889287,12.248047,12.449571,12.880671000000001,12.809464,12.724368,13.242645000000001,13.858965,14.244564000000002,14.434484,14.570829000000002,14.599793,14.875974,15.102797,15.311962,15.078541,14.838153,14.638982,14.302311999999999
14-2803220,,,,,,,,,,,,,,0,0.314347,0.794725,2.029504,2.285252,2.491916,2.799044,3.0324169999999997,3.169294,3.5700489999999996,3.820954,4.113077,4.609936,5.007439,5.236216000000001,5.4724580000000005,5.676848000000001,5.964981,6.452543,6.94429,7.401124,7.813312,8.157894,8.011528,8.011757000000001,8.388016,8.790806,9.115103999999999,9.655277,10.036321000000001,10.510223,10.886952,11.354987,11.615114,11.971874,12.173397999999999,12.604498,12.534291,12.447194999999999,12.967473,13.582792000000001,13.968391,14.157310999999998,14.292657,14.323621,14.598801000000002,14.827623999999998,15.03479,14.801368,14.561979999999998,14.363809,14.027139000000002
15-2803218,,,,,,,,,,,,,,,0,0.48037799999999997,1.715157,1.970905,2.177569,2.484696,2.718069,2.854946,3.2557009999999997,3.506607,3.7987290000000002,4.295589,4.693092,4.921869,5.158111,5.3625,5.650633999999999,6.138196,6.629942,7.0867770000000005,7.498964,7.844547,7.695181,7.69641,8.072669,8.474459,8.800757,9.339929,9.719974,10.195876,10.572605000000001,11.04064,11.300767,11.655527000000001,11.857051,12.289150999999999,12.220944,12.134848,12.654125,13.270445,13.655044,13.843964000000001,13.978309,14.010273000000002,14.286454,14.513276999999999,14.720442000000002,14.489021,14.247632999999999,14.049462,13.713792000000002
16-2803225,,,,,,,,,,,,,,,,0,1.234779,1.490528,1.697191,2.0043189999999997,2.2366919999999997,2.3745689999999997,2.7753240000000003,3.02623,3.3183519999999995,3.8152120000000003,4.212715,4.441492,4.677734,4.882123,5.170256,5.657819,6.149565,6.606399000000001,7.018586999999999,7.364169,7.214803999999999,7.216032000000001,7.593291000000001,7.9940809999999995,8.32038,8.859552,9.240596,9.715499000000001,10.090227,10.560263,10.817389,11.17615,11.377674,11.810774,11.824566,11.739469999999999,12.258747999999999,12.875067999999999,13.260666,13.448585999999999,13.583932,13.615896,13.890077,14.117899,14.327065,14.092642999999999,13.853256,13.656085000000001,13.318415
17-2803130,,,,,,,,,,,,,,,,,0,0.255748,0.462412,0.76954,1.0019129999999998,1.24379,1.6445450000000001,1.8954509999999998,2.187573,2.684432,3.0819360000000002,3.310713,3.546955,3.751344,4.039477,4.52704,5.018786,5.475619999999999,5.887808000000001,6.2323900000000005,6.214024,6.214253,6.5905119999999995,6.993302000000001,7.318600999999999,7.858772999999999,8.238817,8.71272,9.088448,9.559483,9.81661,10.17437,10.375895,10.807994,10.987786999999999,10.901691,11.420969,12.037288,12.422887,12.611807,12.747152999999999,12.778117,13.053298,13.281120000000001,13.489285999999998,13.255864,13.016477,12.818305,12.480636
18-2803126,,,,,,,,,,,,,,,,,,0,0.206664,0.513792,0.747165,0.989042,1.389797,1.640702,1.932825,2.429684,2.827187,3.055964,3.2922059999999997,3.496596,3.784729,4.272291,4.764037999999999,5.220872,5.6330599999999995,5.9776419999999995,5.958276000000001,5.960505,6.335764,6.737553999999999,7.063852000000001,7.605025,7.984069,8.457971,8.8337,9.303735000000001,9.561862,9.920622,10.121146000000001,10.553246000000001,10.733039,10.646942999999998,11.166221,11.78254,12.168139,12.357059,12.491405,12.523369,12.798549000000001,13.026372,13.233538000000001,13.000116,12.761728,12.561557,12.225887
19-2803123,,,,,,,,,,,,,,,,,,,0,0.307128,0.539501,0.781378,1.182133,1.433039,1.7251610000000002,2.222021,2.619524,2.8483009999999997,3.084543,3.288932,3.577065,4.064628,4.556374,5.0132080000000006,5.425396,5.769978,5.7506129999999995,5.751842,6.1281,6.53089,6.855189,7.395361,7.775405,8.249308000000001,8.628036,9.095072,9.353197999999999,9.710958999999999,9.912483,10.346583,10.573373,10.591532,11.111809,11.727129,12.113728,12.303647999999999,12.438993,12.468957000000001,12.745138,12.971961,13.181126,12.947705000000001,12.706317,12.508146,12.172476
20-2803131,,,,,,,,,,,,,,,,,,,,0,0.232373,0.47425,0.8750049999999999,1.125911,1.418033,1.914893,2.312396,2.541173,2.777415,2.981804,3.2699380000000002,3.7575,4.249246,4.706081,5.118268,5.46285,5.443485,5.445714,5.820973,6.222762,6.549061,7.088233,7.4682770000000005,7.94318,8.319908,8.787944,9.046071000000001,9.403831,9.605355,10.037455,10.266245,10.476152,10.995429,11.611749,11.997347,12.186266999999999,12.321613000000001,12.352577,12.627758,12.85558,13.063746,12.830324000000001,12.590937,12.392766,12.056096
21-2803137,,,,,,,,,,,,,,,,,,,,,0,0.243877,0.644632,0.895538,1.18766,1.68452,2.082023,2.3108,2.547042,2.751431,3.039565,3.5271269999999997,4.018873,4.475708,4.887894999999999,5.233477,5.213112000000001,5.214341,5.5906,5.992389,6.3176879999999995,6.858860000000001,7.2379039999999994,7.712807000000001,8.090536,8.558571,8.816697999999999,9.174458,9.374982000000001,9.809082,10.036872,10.245778999999999,10.765056,11.381376,11.766974000000001,11.955895,12.091239999999999,12.122204,12.397385,12.625207000000001,12.833373,12.599950999999999,12.360564,12.161392999999999,11.824722999999999
22-2805441,,,,,,,,,,,,,,,,,,,,,,0,0.40075500000000003,0.6516609999999999,0.949783,1.4466430000000001,1.8441459999999998,2.072923,2.309165,2.513554,2.801688,3.28925,3.780997,4.237831,4.650018,4.994601,4.974235,4.976464,5.3537230000000005,5.753513,6.080811,6.620984,7.0000279999999995,7.47393,7.851659,8.320694,8.577821,8.936581,9.137105,9.571205,9.797995,10.007902,10.527178999999999,11.143499,11.529098,11.718017999999999,11.853363,11.884327,12.159508,12.387331,12.595496,12.362075,12.122686999999999,11.923516000000001,11.587846
23-2802629,,,,,,,,,,,,,,,,,,,,,,,0,0.250906,0.549028,1.045888,1.443391,1.672168,1.90841,2.1127990000000003,2.400933,2.8884950000000003,3.380242,3.837076,4.249263,4.593846,4.57448,4.575709,4.950968,5.354758,5.681056,6.220229,6.598273,7.073175,7.4509039999999995,7.918939,8.177066,8.536826,8.73735,9.17045,9.399239999999999,9.607147,10.126424,10.742744,11.128343,11.317263,11.452608,11.483572,11.758753,11.986576,12.194741,11.961319999999999,11.721932,11.522761000000001,11.186091000000001
24-2802719,,,,,,,,,,,,,,,,,,,,,,,,0,0.298122,0.794982,1.192485,1.421262,1.657504,1.861893,2.150027,2.6375889999999997,3.1293349999999998,3.5861699999999996,3.998357,4.3429400000000005,4.324574,4.325803,4.702062000000001,5.103852,5.43015,5.970322,6.349367,6.824269,7.200997999999999,7.670033,7.928160000000001,8.285919999999999,8.487444,8.919544,9.148334,9.356241,9.875518,10.491838000000001,10.877436999999999,11.066357,11.201702000000001,11.232666,11.507847,11.735669999999999,11.943835,11.710414,11.471026,11.271855,10.935185
25-2802709,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49686,0.8943629999999999,1.12314,1.3593819999999999,1.563771,1.851905,2.339467,2.831213,3.2880480000000003,3.7002349999999997,4.0458169999999996,4.025452,4.026681,4.40394,4.805729,5.132028,5.6722,6.0512440000000005,6.526147,6.902875999999999,7.371911,7.630038000000001,7.987798,8.189322,8.621422,8.850211999999999,9.058119,9.577396,10.193716,10.579315,10.768235,10.90358,10.934544,11.209725,11.437548,11.645713,11.412291,11.172903999999999,10.973733,10.637063000000001
26-2802703,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.397503,0.6262810000000001,0.8625219999999999,1.067912,1.3560450000000002,1.843607,2.335354,2.792188,3.204376,3.5489580000000003,3.5295919999999996,3.530821,3.9080800000000004,4.30887,4.636168,5.176341000000001,5.554385,6.029287,6.406016,6.875050999999999,7.1341779999999995,7.491938,7.692462,8.125562,8.353352000000001,8.681258999999999,9.203536999999999,9.963856,10.348455,10.537375,10.766987,10.875685,11.150865,11.377688000000001,11.268854,11.035432,10.796045,10.736873,10.400203
27-2802693,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.228777,0.46501899999999996,0.670409,0.958542,1.446104,1.9378509999999998,2.394685,2.806873,3.151455,3.132089,3.132318,3.5105769999999996,3.9123669999999997,4.236665,4.777838,5.155882,5.630783999999999,6.007512999999999,6.4775480000000005,6.734675,7.092435000000001,7.293959,7.726058999999999,7.955849000000001,8.282756,8.806034,9.565353,9.950952000000001,10.139872,10.368483,10.476181,10.751362,10.979185000000001,10.87135,10.638929,10.397541,10.34037,10.0017
28-2802688,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.236242,0.44163100000000005,0.729765,1.217327,1.7090740000000002,2.1659080000000004,2.5780950000000002,2.9236779999999998,2.902312,2.903541,3.2808,3.6825900000000003,4.008888,4.549061,4.928105,5.403007,5.779736,6.248771,6.5068980000000005,6.864658,7.066182,7.498282000000001,7.727072,8.054979,8.576255999999999,9.336575999999999,9.722175,9.911095,10.140706,10.248403999999999,10.523585,10.751408,10.642572999999999,10.409152,10.169764,10.110593,9.773923
29-2802684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205389,0.49352299999999993,0.981085,1.472832,1.9296659999999999,2.341853,2.687436,2.66807,2.669299,3.0445580000000003,3.4463480000000004,3.771646,4.3138190000000005,4.691863,5.165765,5.543494,6.012529,6.2696559999999995,6.6284160000000005,6.830939999999999,7.26204,7.49083,7.819737,8.339014,9.100334,9.486933,9.675853,9.905464,10.013162,10.287343,10.514166000000001,10.406331,10.17291,9.933522,9.875351,9.538681
30-2802681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288134,0.775696,1.267442,1.724277,2.136464,2.482047,2.461681,2.46191,2.840169,3.241959,3.568257,4.107429,4.486473999999999,4.960376,5.3381050000000005,5.80814,6.066267,6.423026999999999,6.624550999999999,7.057651,7.2854410000000005,7.613347999999999,8.134625,8.894945,9.280544,9.469464,9.700075,9.807773,10.081954,10.310777,10.200942,9.968521,9.728133,9.668961999999999,9.332292
31-2802676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.487563,0.979309,1.436143,1.8483310000000002,2.1939130000000002,2.1725470000000002,2.175776,2.5510349999999997,2.952825,3.2791230000000002,3.818296,4.1973400000000005,4.673243,5.048971,5.519006,5.777133,6.134893,6.336417,6.768517,6.9983070000000005,7.324214,7.847492,8.606811,8.992410000000001,9.18133,9.410942,9.51864,9.793821000000001,10.020643,9.912809,9.679387,9.44,9.379828,9.044159
32-2802670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49174700000000005,0.9485809999999999,1.3607690000000001,1.7063509999999997,1.6859849999999998,1.6882139999999999,2.064473,2.466263,2.792561,3.332734,3.711778,4.18668,4.563409,5.032444,5.290571,5.648331,5.849855000000001,6.281955,6.510745,6.838652000000001,7.35993,8.120249000000001,8.505848,8.694768,8.924380000000001,9.032077000000001,9.307258000000001,9.535081,9.426246,9.192825,8.953437,8.894266,8.557596
33-2802023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45683500000000005,0.869022,1.4086049999999999,1.594762,1.886468,2.262727,2.664517,2.990815,3.2439869999999997,3.623032,4.0979339999999995,4.474663,4.943698,5.201825,5.559585,5.761108999999999,6.1932089999999995,6.421999,6.749906,7.271183000000001,8.031503,8.417102,8.606022,8.835633,8.943331,9.218511999999999,9.446335000000001,9.3375,9.104078999999999,8.864691,8.80552,8.46885
34-2801985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.426188,1.031562,1.2869270000000002,1.7866330000000001,2.162892,2.564682,2.8803509999999997,2.800153,3.1791970000000003,3.6541,4.030828,4.4998629999999995,4.75799,5.11475,5.317275,5.7493739999999995,5.977165,6.306071,6.827349000000001,7.587669,7.973267,8.162187,8.391799,8.499497,8.774678,9.0015,8.893666,8.660244,8.420857,8.360685,8.025016
35-2801799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.606374,0.86174,1.361446,1.7377049999999998,2.139494,2.455164,2.374965,2.75401,3.227912,3.6046410000000004,4.073676,4.331803,4.689563,4.893087,5.323187,5.551977,5.879884,6.401161,7.162481,7.548080000000001,7.736000000000001,7.965611,8.073309,8.350489999999999,8.577313,8.467478,8.233056,7.994669,7.935498,7.598828
36-2801777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255366,0.7550720000000001,1.1313309999999999,1.533121,1.859419,2.167383,2.546427,3.02133,3.3980580000000002,3.8670940000000003,4.12522,4.482981,4.684505000000001,5.116605,5.345395,5.673301,6.194579,6.954899,7.340497,7.529417,7.759028999999999,7.866727,8.141908,8.36973,8.260896,8.027474,7.788086999999999,7.728916000000001,7.392246000000001
37-2801772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.501706,0.877965,1.279755,1.606054,2.146226,2.52527,3.0001729999999998,3.376901,3.845937,4.104063,4.461823000000001,4.663348,5.095448,5.324237999999999,5.652144,6.173422,6.933742,7.3193399999999995,7.508260000000001,7.737872,7.8455699999999995,8.120751,8.348573,8.239739,8.006317,7.76693,7.707758999999999,7.371089
38-2801766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376259,0.778049,1.104347,1.64452,2.023564,2.498466,2.875195,3.3442300000000005,3.602357,3.960117,4.161641,4.5937410000000005,4.822531,5.150437999999999,5.671716,6.432035,6.817634,7.0065539999999995,7.236166000000001,7.343864,7.619044000000001,7.846867,7.738033000000001,7.504611,7.265223,7.206052000000001,6.869382000000001
39-2801756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40179000000000004,0.728089,1.268261,1.647305,2.122208,2.498936,2.967971,3.226098,3.583858,3.785382,4.217482,4.446273000000001,4.774179,5.295457,6.055776,6.441375,6.630294999999999,6.859907000000001,6.967605000000001,7.242786,7.470608,7.3617740000000005,7.1283520000000005,6.888965,6.829793,6.493124
40-2801749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326299,0.8664709999999999,1.245515,1.720418,2.097147,2.566182,2.824309,3.182069,3.383593,3.815693,4.0444830000000005,4.37239,4.893667,5.653987,6.039585,6.228505999999999,6.458117,6.565815,6.8409960000000005,7.068817999999999,6.9599839999999995,6.7265619999999995,6.487175,6.4280040000000005,6.091334
41-2801743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5481729999999999,0.927217,1.4021190000000001,1.778848,2.2478830000000003,2.50601,2.86377,3.0652939999999997,3.4973940000000003,3.7261839999999995,4.0540910000000006,4.575368,5.335687999999999,5.721287,5.910207,6.139818,6.247516,6.522697,6.75052,6.641685000000001,6.408264,6.168876,6.109705,5.773035
42-2801185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38504499999999997,0.8599469999999999,1.236676,1.705711,1.9638380000000002,2.321598,2.5231220000000003,2.955222,3.184012,3.5119190000000002,4.033196,4.793516,5.179115,5.368035,5.597646,5.705344,5.980525,6.208348,6.099513,5.866091,5.626704,5.567533,5.230862999999999
43-2801687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47490299999999996,0.8516309999999999,1.320667,1.5787930000000001,1.936554,2.1380779999999997,2.570178,2.798968,3.1268740000000004,3.6481519999999996,4.408472,4.79407,4.98299,5.2126019999999995,5.3203,5.5954809999999995,5.823303,5.714469,5.481047,5.2416599999999995,5.182489,4.8458190000000005
44-2801184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376729,0.845764,1.103891,1.461651,1.663175,2.095275,2.324065,2.651972,3.173249,3.9335690000000003,4.319168,4.508088,4.737699,4.845397,5.120578,5.348401,5.239566,5.006145,4.766757,4.707586,4.370916
45-2801659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46903500000000004,0.727162,1.084922,1.286446,1.718546,1.9473369999999999,2.275243,2.796521,3.5568400000000002,3.942439,4.131359,4.360971,4.468669,4.74385,4.971672,4.862838,4.629416,4.390029,4.330857,3.994188
46-2801612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.258127,0.615887,0.817411,1.249511,1.478301,1.8062080000000003,2.327486,3.087805,3.473404,3.662324,3.8919349999999997,3.999633,4.274814,4.502637,4.393802,4.160381,3.920993,3.861822,3.525152
47-2801582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35775999999999997,0.559284,0.991384,1.2201739999999999,1.548081,2.069359,2.829678,3.215277,3.404197,3.633809,3.741507,4.016687,4.24451,4.135676,3.902254,3.662867,3.6036949999999996,3.267026
48-2801516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201524,0.633624,0.8624139999999999,1.190321,1.711599,2.471918,2.8575169999999996,3.046437,3.276049,3.383747,3.658927,3.88675,3.7779160000000003,3.5444940000000003,3.305106,3.245935,2.909265
