순번_정류장ID,69-2806759,70-2806767,71-2807087,72-2806757,73-2803768,74-2803666,75-2804907,76-2803796,77-2802358,78-2804867,79-2802347,80-2803527,81-2806216,82-2806694,83-2805397,84-2805059,85-2805587,86-2804865,87-2806094,88-2805553,89-2805205,90-2805308,91-2804420,92-2806239,93-2802371,94-2802441,95-2802955,96-2802945,97-2802936,98-2802918,99-2802864,100-2802824,101-2802618,102-2802176,103-2802169,104-2802154,105-2801846,106-2802103,107-2802052,108-2801847,109-2801990,110-2801996,111-2802015,112-2802035,113-2802609,114-2802689,115-2802699,116-2802710,117-2802716,118-2802722,119-2802707,120-2802715,121-2802729,122-2805440,123-2802632,124-2803129,125-2803120,126-2805594,127-2803099,128-2803071,129-2803082,130-2803079,131-2803068,132-2803630,133-2805651,134-2800372,135-2807637,136-2805746,137-2805747,138-2806935,139-2806814
109-2801990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.423303,0.679045,0.988936,1.3511520000000001,2.049718,2.435485,3.048495,3.310744,3.7052419999999997,4.2812209999999995,4.504617,5.0123050000000005,5.201536,5.45817,5.760730000000001,6.0388470000000005,6.236639,6.5452639999999995,6.750748,7.052362,7.3166850000000005,7.175435,7.0518089999999995,6.940966,7.047592,7.843235000000001,8.157250999999999,8.614639,8.997382,9.677086
110-2801996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257742,0.5676329999999999,0.92985,1.628416,2.014182,2.627192,2.889441,3.283939,3.859919,4.083314,4.591002,4.780234,5.036867,5.339427,5.6175440000000005,5.816336,6.123961,6.328444999999999,6.630058999999999,6.894382000000001,6.754132000000001,6.630506,6.519664,6.809289,7.604932000000001,7.915947999999999,8.376337,8.756079,9.435783
111-2802015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317892,0.680108,1.378674,1.7644400000000002,2.37745,2.6396990000000002,3.034198,3.6101769999999997,3.833572,4.34126,4.530492,4.787125,5.089685,5.367801999999999,5.5665949999999995,5.873219000000001,6.078703,6.380317,6.645641,6.504391,6.380765,6.269922,6.747547,7.53719,7.8512059999999995,8.312595,8.691338,9.371041
112-2802035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.362217,1.060783,1.446549,2.059559,2.3218080000000003,2.7163060000000003,3.2922860000000003,3.515681,4.023369000000001,4.212601,4.469233999999999,4.771794,5.049911,5.247703,5.556328,5.7608120000000005,6.063426,6.327749,6.185499,6.062873000000001,5.952030000000001,6.6076559999999995,7.400299,7.714314999999999,8.173703,8.554446,9.23415
113-2802609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.698566,1.084332,1.697342,1.959591,2.3540900000000002,3.049069,3.272464,3.7801519999999997,3.969384,4.226018,4.528576999999999,4.8066949999999995,5.0054870000000005,5.313111,5.5395959999999995,5.841208999999999,6.105533,5.964283,5.840657,5.729814,6.385439,7.179082000000001,7.4920979999999995,7.952487,8.332230000000001,9.012933
114-2802689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385766,0.998776,1.261025,1.6555240000000002,2.350503,2.5738990000000004,3.081587,3.2708180000000002,3.527452,3.8300110000000003,4.1071290000000005,4.305921,4.613544999999999,5.01903,5.320644000000001,5.584967,5.444717,5.564091,5.453248,6.298221,7.091864,7.40488,7.864269,8.245012,8.924714999999999
115-2802699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.61301,0.875259,1.269757,1.964737,2.188132,2.69582,2.885052,3.141685,3.4442449999999996,3.7223620000000004,3.9201550000000003,4.227779,4.6332629999999995,4.934876999999999,5.1992,5.057951,5.178324,5.067482,5.944107,6.73775,7.050766,7.510155,7.891897999999999,8.570601
116-2802710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26224899999999995,0.660747,1.354727,1.578122,2.08581,2.275042,2.531675,2.834235,3.112352,3.311145,3.617769,4.0232529999999995,4.324867,4.5891910000000005,4.447941,4.568314,4.457472,5.334097,6.12674,6.441756,6.901145,7.280888,7.961591
117-2802716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398499,1.092478,1.3168739999999999,1.8245619999999998,2.013793,2.270427,2.572987,2.8511040000000003,3.049896,3.3565199999999997,3.763005,4.064619,4.327942,4.186692,4.307066000000001,4.196223000000001,5.0728480000000005,5.865492,6.179508,6.638896000000001,7.019639,7.699342
118-2802722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.69398,0.917375,1.425063,1.614295,1.870928,2.1734880000000003,2.451605,2.650398,2.958022,3.3625059999999998,3.6651199999999995,3.928443,3.7881940000000003,3.907567,3.796725,4.67335,5.466993,5.781009,6.239398,6.621141000000001,7.3008440000000006
119-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.223396,0.735084,0.924315,1.180949,1.483509,1.761626,1.960418,2.268043,2.712527,3.014141,3.278464,3.1372139999999997,3.3480589999999997,3.4600989999999996,4.336723999999999,5.129367,5.444383,5.903772,6.284515,6.964217999999999
120-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511688,0.70092,0.9575530000000001,1.2601129999999998,1.53823,1.7360229999999999,2.043647,2.488131,2.789745,3.054068,2.912819,3.1236639999999998,3.43935,4.315975,5.109618,5.4226339999999995,5.882023,6.262766,6.942469
121-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18923199999999998,0.445866,0.748425,1.026542,1.224335,1.531959,1.9764439999999999,2.279057,2.5423810000000002,2.4011310000000003,2.6129759999999997,2.9276619999999998,3.8042870000000004,4.59793,4.912946,5.372335,5.752078,6.431781
122-2805440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25663400000000003,0.559193,0.837311,1.036103,1.3437270000000001,1.788212,2.089825,2.354149,2.212899,2.4237439999999997,2.73943,3.6160550000000002,4.409699,4.722715,5.182103,5.563846,6.2425489999999995
123-2802632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30256,0.580677,0.77947,1.087094,1.531578,1.833192,2.097516,1.956266,2.1671110000000002,2.482797,3.359422,4.152065,4.466081,4.92547,5.307213,5.9859160000000005
124-2803129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278117,0.47691000000000006,0.7845340000000001,1.229018,1.530632,1.7949560000000002,1.6537060000000001,1.8645509999999998,2.180237,3.0568619999999997,3.8505050000000005,4.164521,4.62291,5.003653,5.683356
125-2803120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198793,0.506417,0.950901,1.252515,1.516838,1.375589,1.5864340000000001,1.90212,2.7787450000000002,3.5723879999999997,3.886404,4.344793,4.726536,5.406239
126-2805594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308625,0.753109,1.0547229999999999,1.319046,1.1777959999999998,1.388641,1.7043270000000001,2.580953,3.373596,3.687612,4.148,4.527743,5.207447
127-2803099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444485,0.7460979999999999,1.010422,0.869172,1.080017,1.3957030000000001,2.272328,3.065971,3.3789879999999997,3.8383760000000002,4.219119,4.899822
128-2803071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.304614,0.568937,0.585094,0.7959390000000001,1.111625,1.98825,2.781893,3.09591,3.5552980000000005,3.9350410000000005,4.614744
129-2803082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264324,0.471293,0.7709189999999999,1.109605,1.98623,2.779873,3.092889,3.552278,3.933021,4.612724
130-2803079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20697,0.509596,0.848282,1.724907,2.51755,2.831566,3.2909550000000003,3.671698,4.351401
131-2803068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302626,0.641312,1.517938,2.3115810000000003,2.624597,3.0839849999999998,3.464728,4.144432
132-2803630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.339686,1.2163110000000001,2.008955,2.323971,2.782359,3.163102,3.8428050000000002
133-2805651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.880625,1.6742689999999998,1.9882849999999999,2.447673,2.828416,3.508119
134-2800372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7936439999999999,1.10766,1.567048,1.947791,2.627494
135-2807637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31501599999999996,0.774405,1.155148,1.8348509999999998
136-2805746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45938900000000005,0.842132,1.521835
137-2805747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382743,1.062447
138-2806935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.679704
139-2806814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
