순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2803704,36-2804633,37-2803707,38-2803709,39-2806218,40-2803710,41-2803712,42-2803713,43-2803717,44-2803722,45-2803724,46-2803725,47-2803753,48-2804637,49-2803726,50-2803727,51-2803729,52-2803731,53-2803733,54-2804300,55-2803738,56-2807372,57-2803736,58-2804795,59-2804746,60-2804640,61-2804188,62-2806152,63-2804190,64-2804192,65-2804642,66-2804194,67-2804196,68-2804199,69-2804644,70-2804330,71-2804328,72-2804326,73-2807375,74-2804647,75-2804650,76-2804170,77-2804652,78-2806207,79-2804169,80-2804655,81-2804167,82-2804165,83-2804657,84-2804659,85-2804146,86-2804144,87-2804143,88-2804662,89-2804139,90-2804664,91-2804137,92-2803741,93-2803742,94-2803743,95-2803744,96-2804666,97-2803745,98-2803746,99-2803747,100-2803748,101-2804688,102-2807370,103-2803604,104-2800266,105-2807368,106-2804602,107-2803580,108-2800263,109-2800267,110-2804032
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,0.532209,0.785621,1.168246,1.358733,1.590226,1.789021,2.330755,2.882329,3.3758150000000002,3.713093,4.242290000000001,4.418391000000001,5.029571,5.533393,6.074262,6.337685,6.699552000000001,6.83143,7.0262899999999995,7.720808,8.497879,8.836302,9.269944,9.77763,9.950391,10.185667,10.526556,12.192638,12.569134,12.886751,13.264051,13.714908,14.019720999999999,14.307488000000001,14.595697,14.875971,16.493829,17.06618,17.414839,17.693023,17.868173000000002,18.371215,18.531261999999998,18.967046,19.356377,19.584428,19.993308,20.417234,20.634596,20.878124,21.246042000000003,21.570957,19.789931,19.476381,18.777822,18.037786999999998,17.283210999999998,16.954136,16.49665,15.848544,15.999463,16.18335,16.709823999999998,17.245202,17.727454,17.08041,16.679106,16.188448,15.785316,15.830785,14.813526000000001,14.543853,13.971467,13.662248000000002,13.003651,12.532715,11.794493,11.386467,10.960341,10.830228,10.51532,9.844147,9.546471,9.319222,9.165716999999999,8.944719000000001,8.782798,8.362176
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,0.253411,0.636037,0.8265239999999999,1.058017,1.256812,1.798546,2.350119,2.8436060000000003,3.180883,3.7100809999999997,3.886182,4.497362,5.001183,5.542053,5.8054760000000005,6.167342,6.299221,6.4940809999999995,7.188599000000001,7.965669999999999,8.304092,8.737735,9.245421,9.418182,9.653458,9.994346,11.660428999999999,12.036924,12.354542,12.731842,13.182699,13.487511999999999,13.775279000000001,14.063488000000001,14.343762,15.961619,16.533970999999998,16.88263,17.160813,17.335964,17.839006,17.999052,18.434836999999998,18.824167000000003,19.052219,19.461099,19.885023999999998,20.102387,20.345914999999998,20.713832,21.038748000000002,20.32014,20.006591,19.308031,18.570996,17.81642,17.484345,17.029859,16.378753,16.529673000000003,16.712559,17.244032999999998,17.778411,18.259663,17.612619,17.209315,16.718657,16.315526000000002,16.360994,15.343735,15.074062,14.503676,14.192457999999998,13.535860000000001,13.062925,12.326702000000001,11.918676,11.49255,11.362437,11.045529,10.376356,10.07868,9.851431,9.695926,9.474928,9.313007,8.892385
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.382625,0.573113,0.804606,1.003401,1.5451350000000001,2.096708,2.590194,2.9274720000000003,3.456669,3.632771,4.243951,4.747772,5.288641,5.552065,5.913931,6.0458099999999995,6.2406690000000005,6.935188,7.712258,8.050680999999999,8.484323,8.99201,9.164769999999999,9.400047,9.740935,11.407017,11.783513000000001,12.101131,12.47843,12.929287,13.234101,13.521868,13.810076,14.090351,15.708207999999999,16.280559,16.629217999999998,16.907401999999998,17.082552,17.585595,17.745641,18.181425,18.570756,18.798807,19.207687,19.631613,19.848976,20.092504,20.460421,20.785337,20.575551,20.262002,19.563442000000002,18.823407,18.068831,17.740756,17.283271,16.635164000000003,16.786084,16.96797,17.496444,18.031822000000002,18.512075,17.866031,17.464726000000002,16.974068,16.570937,16.616406,15.599146,15.329473000000002,14.757087,14.447869,13.789271,13.318335999999999,12.580113,12.172088,11.745961999999999,11.615848,11.300939999999999,10.629767,10.332092,10.104842,9.951338,9.730339,9.568419,9.147797
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19048800000000002,0.42198100000000005,0.620776,1.16551,1.7170830000000001,2.210569,2.547847,3.077045,3.253146,3.864326,4.3681470000000004,4.9090169999999995,5.17244,5.534306,5.666185,5.861045,6.555563,7.332634,7.671056,8.104699,8.612385,8.785146000000001,9.020422,9.361310000000001,11.027393,11.403888,11.721506,12.098806,12.549662,12.854476,13.142242999999999,13.430451999999999,13.710726000000001,15.328582999999998,15.900934,16.249594000000002,16.527777,16.702927,17.20597,17.366016000000002,17.801801,18.191131,18.419182,18.828063,19.251988,19.469351,19.712879,20.080796,20.405712,20.725265,20.413715,19.713156,19.207032,18.452456,18.122381,17.665896,17.017789,17.168709,17.351595,17.879069,18.414447,18.617304,17.788744,17.387439999999998,16.896782,16.49365,16.288970000000003,15.58886,15.319187,14.841288,14.830494,14.171895999999998,13.700960999999998,12.962738,12.554713000000001,12.128587,11.998472999999999,11.683565,11.012392,10.714717,10.487467,10.333963,10.112964,9.951044,9.530422
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23149299999999998,0.430288,0.9750219999999999,1.5265959999999998,2.020082,2.35736,2.886557,3.0626580000000003,3.673838,4.177658999999999,4.718529,4.981952,5.343818,5.475697,5.670557,6.365075,7.142146,7.480569,7.914211,8.421897,8.594658,8.829934,9.170822,10.836905,11.213401,11.531018,11.908318,12.359175,12.663988,12.951755,13.239964,13.520238,15.138095000000002,15.710447,16.059106,16.337289000000002,16.512439999999998,17.015482000000002,17.175529,17.611313,18.000644,18.228695000000002,18.637575,19.0615,19.278863,19.522391,19.890309,20.215224,20.534777,20.221228,19.522668,19.39452,18.639944,18.311869,17.854383,17.206277,17.356196,17.539082999999998,18.067557,18.603935,18.426816,17.598257,17.196952,16.706294,16.303163,16.098482,15.398372,15.128699,14.650801000000001,14.960019,14.360384,13.889448000000002,13.151226000000001,12.7432,12.317074,12.186961,11.872053,11.20088,10.903203999999999,10.675955,10.52245,10.301452000000001,10.139531,9.718909
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198795,0.743529,1.2951030000000001,1.788589,2.125867,2.655064,2.831165,3.4423449999999995,3.946167,4.487036,4.750458999999999,5.112326,5.244205,5.439064,6.133582,6.910653,7.249076,7.6827179999999995,8.190404,8.363164999999999,8.598441000000001,8.93933,10.605412,10.981908,11.299525,11.676825,12.127682,12.432495,12.720262,13.008471,13.288745,14.906603,15.478954000000002,15.827613000000001,16.105797,16.280947,16.78399,16.944035999999997,17.379820000000002,17.769151,17.997201999999998,18.406082,18.830008,19.04737,19.290899,19.658816,19.983731,20.303283999999998,19.989735,19.291176,19.470988000000002,18.873435999999998,18.544361,18.086876,17.439769000000002,17.589689,17.772575,18.30005,18.675576,18.195323000000002,17.366764,16.965459,16.474801,16.07167,15.866989000000002,15.166879000000002,14.897206,14.419308,14.728526,14.593876000000002,14.122941,13.384719,12.976693,12.550567,12.420454,12.105546,11.434372999999999,11.136697,10.909448,10.755942999999998,10.534945,10.373024000000001,9.952402000000001
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.544734,1.096307,1.589793,1.927071,2.456269,2.63237,3.24355,3.747371,4.288241,4.551664,4.913530000000001,5.045408999999999,5.2402690000000005,5.934787,6.711858,7.05028,7.483923,7.9916089999999995,8.16437,8.399646,8.740534,10.406617,10.783112,11.10073,11.47803,11.928887,12.2337,12.521467,12.809676,13.08995,14.707807,15.280159,15.628817999999999,15.907001000000001,16.082152,16.585194,16.74524,17.181025,17.570355,17.798406,18.207287,18.631211999999998,18.848575,19.092103,19.46002,19.784936,20.106489,19.792939999999998,19.094379999999997,19.272192999999998,19.072232,18.744157,18.286671,17.637565,17.789485,17.972371,18.499845,18.476781,17.996528,17.167968,16.766664000000002,16.276006,15.872875,15.668194,14.968084,14.698410999999998,14.220512,14.529731,14.792672,14.321736999999999,13.583514000000001,13.175488,12.749362,12.619249,12.304341,11.633168,11.335492,11.108243,10.954738,10.73374,10.571819,10.151197
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551573,1.04506,1.3823370000000001,1.9115349999999998,2.0876360000000003,2.698816,3.2026369999999997,3.743507,4.0069300000000005,4.368796,4.500675,4.695535,5.390053,6.167123999999999,6.505546,6.939189,7.446875,7.619636,7.854912,8.1958,9.861883,10.238377999999999,10.555996,10.933296,11.384153,11.688966,11.976733,12.264942,12.545216,14.163073,14.735425,15.084083999999999,15.362267000000001,15.537417999999999,16.04046,16.200506,16.636291,17.025620999999997,17.253673000000003,17.662553,18.086478,18.303841000000002,18.547369,18.915286,19.240202,19.559755,19.248206,18.547646,18.727459,19.299035,18.96896,18.511474,17.863367999999998,18.014288,18.197174,18.467423999999998,17.932047,17.451794,16.623234,16.22193,15.731272,15.328141,15.123460000000001,14.42335,14.153676999999998,13.675779,13.984997,14.643594,14.863470999999999,14.125248000000001,13.717222,13.291096,13.160982999999998,12.846075,12.174902000000001,11.877226,11.649977,11.496472,11.275474,11.113553,10.692931
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.493486,0.830764,1.359961,1.536063,2.147243,2.651064,3.191933,3.455357,3.8172230000000003,3.949102,4.143962,4.838480000000001,5.615551,5.953973,6.387616,6.895302,7.068063,7.303339,7.644227000000001,9.310309,9.686805,10.004423,10.381723,10.832578999999999,11.137393,11.42516,11.713369,11.993642999999999,13.6115,14.183851,14.532510999999998,14.810694,14.985844,15.488887,15.648933,16.084717,16.474048,16.702099,17.110979999999998,17.534905,17.752268,17.995796,18.363713,18.688629000000002,19.008182,18.694632000000002,17.996073000000003,18.177885,18.747460999999998,18.418387,17.960901,17.312795,17.463714000000003,17.646601,17.915851,17.380473000000002,16.900221,16.071661,15.670357000000001,15.179699,14.776567000000002,14.571887,13.871776,13.602103,13.124204999999998,13.433423999999999,14.092020999999999,14.562957,14.676820999999999,14.268796,13.842670000000002,13.712556,13.397648,12.726475,12.4288,12.20155,12.048045,11.827047,11.665127,11.244505
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337278,0.866475,1.042577,1.653757,2.157578,2.6984470000000003,2.961871,3.3237370000000004,3.4556160000000005,3.650475,4.344993,5.122064,5.4604870000000005,5.894129,6.401816,6.5745759999999995,6.8098529999999995,7.150741,8.816823,9.193319,9.510937,9.888236000000001,10.339093,10.643906,10.931674000000001,11.219882,11.500157000000002,13.118014000000002,13.690365,14.039024,14.317207999999999,14.492358,14.995401000000001,15.155447,15.591231,15.980561999999999,16.208613,16.617493,17.041419,17.258781,17.50231,17.870227,18.195142999999998,18.516696,18.203146,17.504587,17.684399,18.252975,17.9239,17.466414999999998,16.818308,16.969228,17.152114,17.422365,16.886987,16.406734,15.578175,15.176870999999998,14.686212,14.283081,14.0784,13.37829,13.108617,12.630719000000001,12.939936999999999,13.598535,14.06947,14.694258,14.286232,13.860106,13.729992999999999,13.414085,12.742911,12.922286,12.693036,12.541532,12.320533,12.156613,11.737991000000001
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.529197,0.705299,1.3164790000000002,1.8203,2.361169,2.624593,2.986459,3.118338,3.3131980000000003,4.007716,4.784786,5.123208999999999,5.556851999999999,6.064538,6.237299,6.472575,6.8134630000000005,8.479545,8.856041000000001,9.173658999999999,9.550958999999999,10.001814999999999,10.306629,10.594396000000001,10.882603999999999,11.162879,12.780736,13.353087,13.701746,13.97993,14.155079999999998,14.658123000000002,14.818169000000001,15.253953,15.643284,15.871335,16.280215,16.704141,16.921504000000002,17.165032,17.532949,17.857865,18.177418,17.863868,17.165309,17.345121,17.916697,17.587623,17.129137,16.482031,16.63295,16.815835999999997,17.085086999999998,16.549709,16.069457,15.240897,14.839592999999999,14.348935,13.945803,13.741122,13.041012,12.771339,12.293441,12.602659,13.261257,13.732192999999999,14.355979999999999,13.947954000000001,13.521828,13.391715,13.076807,12.405634,12.670437,12.897686,12.87681,12.655811,12.493891,12.073269
33-2804579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176102,0.7872819999999999,1.2911030000000001,1.8319720000000002,2.095396,2.457262,2.589141,2.784,3.478518,4.255589,4.594012,5.027654,5.535341000000001,5.708101,5.943377,6.284266000000001,7.950348,8.326844,8.644461,9.021761,9.472617999999999,9.777431,10.065199,10.353407,10.633681,12.251539,12.823889999999999,13.172548999999998,13.450733,13.625882999999998,14.128926000000002,14.288972,14.724756,15.114087,15.342138,15.751018,16.174944,16.392306,16.635835,17.003752,17.328668,17.650221,17.336671,16.638112,16.815924,17.3865,17.058425,16.59994,15.951832999999999,16.103753,16.285639,16.555889999999998,16.020512,15.540258999999999,14.7117,14.310395000000002,13.819737,13.416606,13.211925,12.511814999999999,12.242142,11.764244,12.073462,12.73206,13.202995000000001,13.826782999999999,13.418757000000001,12.992631,12.862517,12.54761,11.876436,12.141239,12.368489,12.521994,12.742992,12.993088,12.604466
34-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.913383,1.4172040000000001,1.958074,2.2214970000000003,2.5833630000000003,2.715242,2.910102,3.6046199999999997,4.381691,4.720113,5.153756,5.661442,5.834203,6.069479,6.410367,8.07645,8.452945,8.770563000000001,9.147863000000001,9.598719000000001,9.903533,10.1913,10.479509,10.759783,12.37764,12.949991,13.298651000000001,13.576834,13.751984,14.255026999999998,14.415073000000001,14.850857000000001,15.240188,15.468239,15.877120000000001,16.301045000000002,16.518407999999997,16.761936,17.129853,17.454769,17.776322,17.462772,16.762213,16.944026,17.513602,17.184527,16.727041,16.078935,16.228854000000002,16.412741,16.681991,16.146613000000002,15.666360999999998,14.837801,14.436497,13.945839000000001,13.542707,13.338026999999999,12.637917,12.368244,11.890345,12.199564,12.858161,13.329097,13.953884,13.545857999999999,13.118732000000001,12.988619,12.673711,12.003538,12.268341,12.49559,12.648095,12.870092999999999,13.120189000000002,12.778567
35-2803704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503821,1.044691,1.308114,1.66998,1.801859,1.996719,2.691237,3.4683080000000004,3.8067300000000004,4.240373,4.748059,4.92082,5.156096,5.496983999999999,7.163067,7.539561999999999,7.8571800000000005,8.23448,8.685336999999999,8.99015,9.277917,9.566125999999999,9.8464,11.464257,12.036609,12.385268,12.663451,12.838602,13.341644,13.50169,13.937475,14.326804999999998,14.554857,14.963737,15.387661999999999,15.605025,15.848552999999999,16.21647,16.541386,16.860939000000002,16.54939,15.84883,16.028643,16.599219,16.270144000000002,15.812657999999999,15.164551999999999,15.315472,15.498357999999998,15.768607999999999,15.233231,14.752978,13.924418,13.523114000000001,13.032456,12.629325,12.424644,11.724534,11.454861,10.976963,11.286181,11.944778,12.415714,13.040500999999999,12.632475,12.206349000000001,12.076236,11.761328,11.090155000000001,11.354958,11.582208,11.735712,11.956710000000001,12.206806,12.843253
36-2804633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.54087,0.804293,1.166159,1.298038,1.492898,2.187416,2.964487,3.3029089999999997,3.7365519999999997,4.244238,4.416999,4.652275,4.993163,6.659246,7.035741000000001,7.353358999999999,7.730658999999999,8.181515,8.486329,8.774096,9.062305,9.342578999999999,10.960436,11.532786999999999,11.881447,12.15963,12.33478,12.837823,12.997869,13.433654,13.822984,14.051035,14.459916,14.883841,15.101204000000001,15.344732,15.712648999999999,16.037565,16.359118,16.043568,15.345009,15.524822,16.095398,15.766323000000002,15.308836999999999,14.660731,14.81165,14.995536999999999,15.264787,14.729409,14.249157,13.420597,13.019293,12.528635000000001,12.125503,11.920823,11.220713,10.951039999999999,10.473141,10.78236,11.440957000000001,11.911893,12.53668,12.127654,11.701528,11.571415,11.257507,10.585334,10.851137,11.078386,11.231891000000001,11.452889,11.701985,12.339432
37-2803707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263424,0.62529,0.757169,0.9520280000000001,1.6465459999999998,2.4236169999999997,2.7620400000000003,3.195682,3.7033690000000004,3.876129,4.111406,4.452294,6.1183760000000005,6.494872,6.8124899999999995,7.189789,7.640646,7.945459,8.233227000000001,8.521435,8.801708999999999,10.419567,10.991918,11.340577,11.618761,11.793911,12.296954,12.457,12.892783999999999,13.282115,13.510166,13.919046,14.342972,14.560334,14.803863,15.171779999999998,15.496696,15.818249,15.504698999999999,14.80614,14.985952,15.554528,15.225453,14.768968,14.119860999999998,14.271780999999999,14.454667,14.723918,14.18854,13.708287,12.879728,12.478423,11.987765,11.584634,11.379953,10.679843,10.410169999999999,9.932272,10.241489999999999,10.900088,11.371023,11.994811,11.586785,11.160658999999999,11.030545,10.715638,10.044464,10.309267,10.536517,10.690022,10.911019999999999,11.161116,11.797562
38-2803709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36186599999999997,0.493745,0.688605,1.3831229999999999,2.1601939999999997,2.498616,2.932259,3.439945,3.6127059999999998,3.847982,4.18887,5.854953,6.231448,6.549066000000001,6.926366000000001,7.377223,7.682036,7.969803,8.258011999999999,8.538286,10.156143,10.728495,11.077154,11.355336999999999,11.530488,12.03353,12.193576,12.629361,13.018691,13.246742000000001,13.655623,14.079548,14.296910999999998,14.540439000000001,14.908356,15.233272,15.554825,15.241276000000001,14.542716,14.722529000000002,15.291104999999998,14.962029999999999,14.504544000000001,13.857438,14.008358,14.190244,14.460494,13.925117000000002,13.444864,12.616304,12.215,11.724342,11.321211,11.116530000000001,10.41642,10.146747,9.668847999999999,9.978067,10.636664,11.1076,11.845822,11.632152,11.206026,11.075913,10.761005,10.089832000000001,10.354635,10.581884,10.735389,10.956387,11.206483,11.84293
39-2806218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.131879,0.326739,1.021257,1.798328,2.13675,2.570393,3.0780790000000002,3.25084,3.4861160000000004,3.827004,5.493086,5.869582,6.1872,6.5645,7.015356,7.32017,7.607937,7.896146000000001,8.17642,9.794277000000001,10.366628,10.715288000000001,10.993471000000001,11.168621,11.671664,11.831710000000001,12.267494000000001,12.656825,12.884876,13.293757000000001,13.717682,13.935045,14.178573000000002,14.546489999999999,14.871406,15.190959,14.877409,14.17885,14.358663,14.930239000000002,14.601164,14.142678,13.494572,13.645491,13.828378,14.098628,13.56325,13.082998,12.254438,11.853133999999999,11.362476,10.959344,10.754664,10.054554,9.784881,9.306982000000001,9.616201,10.274797999999999,10.745733999999999,11.483956,11.891982,11.568892,11.438778999999998,11.123871000000001,10.452698,10.717500999999999,10.944751,11.098255,11.318254,11.569349,12.205796000000001
40-2803710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19485999999999998,0.8893780000000001,1.666449,2.004871,2.438514,2.9462,3.118961,3.3542370000000004,3.695125,5.361208,5.737703,6.055321,6.432621,6.883477,7.188291,7.476058,7.764267,8.044541,9.662398,10.234749,10.583409,10.861592,11.036742,11.539785,11.699831,12.135615,12.524946,12.752997,13.161878,13.585803,13.803166000000001,14.046694,14.414610999999999,14.739526999999999,15.059079999999998,14.745529999999999,14.046971,14.228784,14.79836,14.468285,14.011799,13.362693,13.514612,13.696499,13.966748999999998,13.431370999999999,12.951119,12.122558999999999,11.721255000000001,11.230597,10.827465,10.622785,9.922675,9.653002,9.175103,9.484322,10.142919000000001,10.613855000000001,11.352077,11.760102999999999,11.699771,11.570658,11.25575,10.584577000000001,10.84938,11.07663,11.230134,11.451132000000001,11.700228,12.337675
41-2803712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6945180000000001,1.471589,1.810012,2.2436540000000003,2.7513400000000003,2.924101,3.159377,3.5002660000000003,5.166348,5.5428440000000005,5.860461,6.237761,6.688617999999999,6.993431,7.281198,7.569407000000001,7.8496809999999995,9.467539,10.03989,10.388549000000001,10.666733,10.841883000000001,11.344926,11.504972,11.940756,12.330086999999999,12.558138,12.967018,13.390944000000001,13.608305999999999,13.851835000000001,14.219752,14.544667,14.866220000000002,14.552670999999998,13.854111999999999,14.033923999999999,14.6025,14.273425,13.816939999999999,13.167832999999998,13.319753,13.502639000000002,13.771889999999999,13.236512,12.756259,11.9277,11.526394999999999,11.035737,10.632606,10.427925,9.727815,9.458142,8.980244,9.289462,9.94806,10.418994999999999,11.157217999999999,11.565242999999999,11.895631,11.765518,11.450610000000001,10.778437,11.044239,11.271489,11.424994,11.645992,11.895088000000001,12.531535
42-2803713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.777071,1.115494,1.549136,2.056822,2.2295830000000003,2.464859,2.805748,4.471830000000001,4.848326,5.165943,5.543243,5.9941,6.298913,6.58668,6.874889,7.155163000000001,8.773021,9.345372,9.694030999999999,9.972215,10.147364999999999,10.650407000000001,10.810454,11.246238,11.635569,11.86362,12.2725,12.696425,12.913788,13.157316,13.525234,13.850148999999998,14.169702,13.856152999999999,13.157592999999999,13.337406,13.907982,13.578907000000001,13.121422,12.473315,12.625235,12.807121,13.077372,12.541994,12.061741,11.233182000000001,10.831877,10.341219,9.938088,9.733407000000001,9.033297,8.763624,8.285725999999999,8.594944,9.253542,9.724477,10.462699,10.870725,11.296851,11.376999,11.062091,10.390918,10.655721,10.882971000000001,11.036475,11.257474,11.50757,12.144016
43-2803717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33842300000000003,0.772065,1.281751,1.454512,1.689788,2.030677,3.6967589999999997,4.0732550000000005,4.390872,4.768172,5.219029,5.523842,5.811609,6.099818,6.380091999999999,7.99795,8.570300999999999,8.91896,9.197144,9.372294,9.875336,10.035383,10.471167,10.860498,11.088549,11.497428999999999,11.921355,12.138717,12.382246,12.750163,13.075078,13.396631,13.081082,12.384523,12.562335000000001,13.133911,12.804836,12.346351,11.699244,11.850164,12.03305,12.302301,11.766923,11.286669999999999,10.458111,10.056806,9.566148,9.163017,8.958336,8.258225999999999,7.988553,7.510655,7.819872999999999,8.478471,8.949406,9.687629,10.095654,10.52178,10.653894000000001,10.629199,9.958025,10.222828,10.450078,10.603583,10.824581,11.074677000000001,11.711122999999999
44-2803722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43364300000000006,0.9433290000000001,1.11609,1.351366,1.6922540000000001,3.358336,3.734832,4.05245,4.42975,4.880605999999999,5.18542,5.473187,5.761394999999999,6.04167,7.659527000000001,8.231878,8.580538,8.858721000000001,9.033871000000001,9.536914,9.69696,10.132744,10.522075,10.750126,11.159006,11.582932000000001,11.800295,12.043823,12.41174,12.736656,13.056208999999999,12.742659,12.0461,12.223912,12.794488000000001,12.465413999999999,12.008928,11.360822,11.510741000000001,11.693628,11.963878,11.4285,10.948248,10.119688,9.718384,9.227725999999999,8.824594,8.619913,7.919803,7.65013,7.172232000000001,7.48145,8.140048,8.610984,9.349206,9.757232,10.183358,10.315471,10.630379,10.297448,10.562251,10.789501,10.943005,11.164003999999998,11.4141,12.050546
45-2803724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.509686,0.682447,0.917723,1.258612,2.9246939999999997,3.30119,3.618807,3.996107,4.446964,4.751777,5.039544,5.3277529999999995,5.608027,7.225885000000001,7.798236,8.146894999999999,8.425079,8.600228999999999,9.103271000000001,9.263318,9.699102,10.088433,10.316483999999999,10.725364,11.149289999999999,11.366652,11.61018,11.978098,12.303013,12.622566,12.309016999999999,11.610457,11.79027,12.361846,12.032771,11.575286,10.926179,11.078099,11.260985,11.530236,10.994858,10.514605,9.686046000000001,9.284741,8.794083,8.390952,8.186271000000001,7.486161,7.216488000000001,6.738589999999999,7.047808,7.706405999999999,8.177341,8.915563,9.323589,9.749715,9.881829,10.196736,10.730089999999999,10.994893,11.222142999999999,11.375648,11.596646,11.846741999999999,12.483189
46-2803725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172761,0.408037,0.748925,2.4150080000000003,2.791503,3.109121,3.486421,3.937278,4.242091,4.529858,4.818067,5.0983410000000005,6.7161979999999994,7.28855,7.6372089999999995,7.915392,8.090542999999998,8.593585000000001,8.753631,9.189416,9.578746,9.806797,10.215678,10.639603,10.856966,11.100494,11.468411,11.793327,12.11288,11.799331,11.100771,11.280584,11.878841,11.549766,11.09228,10.443174,10.595094,10.77798,11.020549,10.485172,10.004919000000001,9.176359,8.775055,8.284397,7.881266,7.676585,7.003156,6.7334830000000006,6.255584,6.5648029999999995,7.2234,7.694336,8.432558,8.840584,9.26671,9.398823,9.713731,10.382904,10.68058,10.907829,11.061334,11.282332,11.532428,12.168875
47-2803753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235276,0.5761649999999999,2.2422470000000003,2.618743,2.9363599999999996,3.31366,3.7645169999999997,4.06933,4.357098000000001,4.645306,4.92558,6.543438,7.115789,7.464448,7.742632,7.917782000000001,8.420825,8.580871,9.016655,9.405986,9.634037,10.042917,10.466842999999999,10.684205,10.927734,11.295651,11.620566,11.940119000000001,11.62857,10.930011,11.109823,11.864399,11.722526,11.265041,10.615934,10.767854,10.95074,10.847789,10.312411,9.832158,9.003599000000001,8.602294,8.111636,7.708505000000001,7.503824000000001,7.175916,6.906242999999999,6.428344999999999,6.737563000000001,7.396161,7.867096000000001,8.605319,9.013345,9.439471000000001,9.571584,9.886492,10.555665,10.85334,11.080589999999999,11.234095,11.455093,11.705189,12.341636
48-2804637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340888,2.006971,2.383467,2.701084,3.0783840000000002,3.5292410000000003,3.834054,4.121821,4.41003,4.690304,6.308161,6.8805130000000005,7.229172,7.5073550000000004,7.682506,8.185547999999999,8.345595,8.781379,9.17071,9.398761,9.807641,10.231566,10.448929,10.692457000000001,11.060375,11.38529,11.706843,11.393294000000001,10.694734,10.872547,11.629123,11.956803,11.499317,10.851211,11.002130000000001,11.138987,10.612511999999999,10.077135,9.596882,8.768322,8.367018,7.876360000000001,7.473228999999999,7.268548,7.411192999999999,7.14152,6.663621000000001,6.97284,7.631436999999999,8.102373,8.840595,9.248621,9.674747,9.80686,10.121768,10.790941,11.088617,11.315866,11.469371,11.690369,11.940465,12.576912
49-2803726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.666082,2.042578,2.3601959999999997,2.7374959999999997,3.188352,3.4931660000000004,3.780933,4.069141,4.349416000000001,5.9672730000000005,6.539624,6.888284,7.166467,7.341616999999999,7.84466,8.004706,8.440489999999999,8.829821,9.057872,9.466752,9.890678,10.108041,10.351569,10.719486,11.044402,11.365955,11.052405,10.353846,10.533658,11.286234,11.617308999999999,11.797677,11.149571,10.980984,10.798098,10.271624000000001,9.736246000000001,9.255994,8.427434,8.02613,7.535472,7.132339999999999,6.927658999999999,7.7520809999999996,7.482408,7.004510000000001,7.313728,7.972326,8.443261,9.181483,9.589509,10.015635000000001,10.147748,10.462655999999999,11.13183,11.429505,11.656755,11.810259,12.031258,12.281353,12.9178
