순번_정류장ID,63-2805739,64-2800372,65-2800317,66-2804990,67-2807301,68-2806057,69-2805448,70-2806181,71-2806179,72-2803071,73-2803082,74-2803093,75-2803107,76-2803121,77-2803125,78-2803232,79-2803181,80-2803260,81-2803270,82-2803269,83-2803273,84-2803279,85-2803289,86-2802621,87-2802809,88-2802806,89-2802840,90-2802886,91-2802934,92-2802959,93-2802964,94-2802971,95-2802991,96-2803006,97-2803002,98-2802614,99-2803020,100-2802429,101-2802369,102-2802529,103-2802539,104-2802558,105-2802569,106-2806918,107-2804444,108-2805586,109-2805058,110-2805396,111-2805653,112-2806625,113-2803519,114-2802348,115-2804908,116-2805203,117-2805055,118-2802388,119-2806726,120-2806051,121-2806052,122-2803665,123-2803663,124-2802587,125-2802580,126-2802578,127-2802585
111-2805653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29843000000000003,0.799571,1.039406,1.7295150000000001,2.321072,2.875495,3.361822,3.5815309999999996,3.4563040000000003,3.218597,2.298063,2.2985740000000003,3.6261620000000003,4.1154269999999995,4.388619,4.106777
112-2806625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.501141,0.741977,1.432086,2.022643,2.577065,3.063393,3.2831010000000003,3.157875,2.9211669999999996,2.000634,2.001145,3.68488,4.174144,4.450337,4.165495
113-2803519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24083600000000002,0.930945,1.649502,2.2029240000000003,2.689252,2.908961,2.783734,2.420027,1.499493,1.5000040000000001,3.183739,3.675003,3.947196,3.6653540000000002
114-2802348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.69011,1.407666,1.9630889999999999,2.449417,2.668125,2.543899,2.351856,1.431322,1.431833,3.116568,3.606833,3.881025,3.598183
115-2804908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.717557,1.2719799999999999,1.7583080000000002,1.978016,1.8527900000000002,2.251036,2.1214310000000003,2.1219419999999998,3.8056769999999998,4.295942,4.569134,4.2862919999999995
116-2805203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.554423,1.040751,1.4024590000000001,2.133233,2.531479,2.783009,2.8404990000000003,4.524234,5.015499,5.288691,5.003849
117-2805055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486328,0.848036,1.57881,1.9770560000000001,2.27259,2.92908,4.722315,5.212579,5.486771,5.203930000000001
118-2802388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361709,1.092482,1.4907290000000002,1.7862619999999998,2.442752,4.236987,4.727252,5.001444,4.718602
119-2806726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7327739999999999,1.1310200000000001,1.8554680000000001,2.5119569999999998,4.305192,4.795457,5.068649,4.785808
120-2806051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.398246,1.3187799999999998,1.97527,3.769505,4.259769,4.533962,4.251119999999999
121-2806052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.920534,1.577023,3.3702589999999994,3.8615230000000005,4.136715000000001,3.8518739999999996
122-2803665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.65649,2.450725,2.94099,3.215182,2.93234
123-2803663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7962360000000002,2.2865,2.559693,2.2778509999999996
124-2802587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49026499999999995,0.7644569999999999,0.701086
125-2802580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273192,0.56265
126-2802578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289457
127-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
