순번_정류장ID,1-2806831,2-2806423,3-2806421,4-2805953,5-2806634,6-2806428,7-2806770,8-2807112,9-2806514,10-2801821,11-2801852,12-2801854,13-2802133,14-2802108,15-2801822,16-2802049,17-2804800,18-2802084,19-2802061,20-2802068,21-2802032,22-2802007,23-2802006,24-2802016,25-2802028,26-2802036,27-2802047,28-2802054,29-2802064,30-2802052,31-2805597,32-2801952,33-2801176
15-2801822,,,,,,,,,,,,,,,0,0.5436529999999999,0.8623059999999999,1.071991,1.747271,2.062003,2.2841169999999997,2.2046759999999996,2.57829,2.817473,3.196143,3.3976699999999997,3.723132,4.119052,4.4607790000000005,4.802173000000001,4.991386,5.206737,5.787167
16-2802049,,,,,,,,,,,,,,,,0,0.318652,0.528338,1.207618,1.52235,1.749773,1.868787,2.2424009999999996,2.4815840000000002,2.8602540000000003,3.0617799999999997,3.3872430000000002,3.7831629999999996,4.124889,4.466283,4.655497,4.8708480000000005,5.451278
17-2804800,,,,,,,,,,,,,,,,,0,0.20968499999999998,0.888966,1.203698,1.4311200000000002,1.8073700000000001,2.1809849999999997,2.420168,2.798837,3.000364,3.289827,3.685747,4.0274730000000005,4.368867,4.594081,4.809432,5.389861
18-2802084,,,,,,,,,,,,,,,,,,0,0.679281,0.9940129999999999,1.221435,1.597685,1.9713,2.210483,2.589152,2.790679,3.080142,3.476062,3.8177879999999997,4.159182,4.384396,4.599747,5.180176
19-2802061,,,,,,,,,,,,,,,,,,,0,0.49273199999999995,0.720155,1.0964049999999999,1.470019,1.709202,2.087872,2.289398,2.578861,2.974781,3.316507,3.6579010000000003,3.883115,4.098466,4.678896
20-2802068,,,,,,,,,,,,,,,,,,,,0,0.22742300000000001,0.6036729999999999,0.9772870000000001,1.2164700000000002,1.59514,1.796666,2.086129,2.482049,2.8237759999999996,3.1651689999999997,3.3903830000000004,3.6057339999999996,4.186164
21-2802032,,,,,,,,,,,,,,,,,,,,,0,0.37925,0.752864,0.9920479999999999,1.370717,1.572244,1.897707,2.293627,2.635353,2.976747,3.1659610000000002,3.381311,3.9617410000000004
22-2802007,,,,,,,,,,,,,,,,,,,,,,0,0.37361500000000003,0.612798,0.991467,1.192994,1.518457,1.914377,2.256103,2.597497,2.786711,3.002061,3.5824910000000005
23-2802006,,,,,,,,,,,,,,,,,,,,,,,0,0.24018299999999998,0.618853,0.8203799999999999,1.145842,1.541762,1.883489,2.224882,2.5480959999999997,3.003485,3.583914
24-2802016,,,,,,,,,,,,,,,,,,,,,,,,0,0.37967,0.581196,0.906659,1.3025790000000002,1.644305,1.985699,2.308913,2.827264,3.4076940000000002
25-2802028,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201527,0.52699,0.92291,1.264636,1.6060299999999998,1.929244,2.447594,3.0280240000000003
26-2802036,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325463,0.721383,1.063109,1.404503,1.7277169999999997,2.246068,2.826498
27-2802047,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39892,0.740646,1.08204,1.405254,2.083327,2.663757
28-2802054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34172600000000003,0.68712,1.010334,1.759685,2.358115
29-2802064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345394,0.668608,1.417959,2.0163889999999998
30-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323214,1.072565,1.670995
31-2805597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.749351,1.347781
32-2801952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.59843
33-2801176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
