순번_정류장ID,1-2804988,2-2804989,3-2801261,4-2801267,5-2801193,6-2801278,7-2801295,8-2801309,9-2801329,10-2801343,11-2801171,12-2801366,13-2801380,14-2801199,15-2801410,16-2801427,17-2801443,18-2801473,19-2801486,20-2801519,21-2801571,22-2801641,23-2801664,24-2801678,25-2801183,26-2801685,27-2805307,28-2801700,29-2801706,30-2801713,31-2801720,32-2801737,33-2801748,34-2801751,35-2801746,36-2801725,37-2801708,38-2801694,39-2801196,40-2801657,41-2801618,42-2801596,43-2801188,44-2801469,45-2801430,46-2801376,47-2801364,48-2801352,49-2807081,50-2801326,51-2801319,52-2801291,53-2801272,54-2801263,55-2801257,56-2801255,57-2801250,58-2801248,59-2801246,60-2801245,61-2801244,62-2805070
11-2801171,,,,,,,,,,,0,0.182836,0.448899,0.8213299999999999,1.036972,1.150188,1.356342,1.7138830000000003,1.833616,2.117499,2.2816509999999997,2.8724830000000003,3.1388,3.3940069999999998,3.321389,3.064241,3.3355580000000002,3.4609360000000002,3.680622,3.8675,3.93287,4.284282,4.734768,4.982982,4.795088,4.480358,4.4295800000000005,4.6758690000000005,4.735996,4.352885,4.142072,3.938422,3.579496,3.293917,3.6679779999999997,3.831503,3.572998,3.196209,2.8707290000000003,2.3916310000000003,2.291541,1.9504860000000002,2.287625,2.28342,2.045643,2.1404650000000003,1.9878310000000001,2.263012,2.341406,2.206166,1.9509999999999998,1.7175779999999998
12-2801366,,,,,,,,,,,,0,0.274063,0.646494,0.862136,0.975352,1.1815069999999999,1.5390469999999998,1.8267799999999998,2.110663,2.191815,2.7826470000000003,3.048964,3.3041720000000003,3.147553,2.890405,3.161722,3.2861,3.506787,3.693664,3.7580339999999994,4.109446,4.559932,4.808146,4.663252,4.348522,4.297744000000001,4.544033,4.60316,4.2200489999999995,4.0092360000000005,3.805586,3.446661,3.1610810000000003,3.535143,3.7913379999999997,3.532833,3.156045,2.830564,2.351467,2.251377,1.910322,2.24746,2.243255,2.0054790000000002,2.1003,1.9476669999999998,2.222848,2.31643,2.389002,2.133836,1.900414
13-2801380,,,,,,,,,,,,,0,0.371431,0.587073,0.700289,0.906443,1.263984,1.551717,1.8356,1.999752,2.590584,2.8569009999999997,3.112108,3.138288,2.8811400000000003,3.152457,3.279835,3.497522,3.684399,3.7517690000000004,4.103181,4.552667,4.799881,4.6559870000000005,4.341257,4.290479,4.536768,4.595895,4.212784,4.001971,3.798321,3.4393949999999998,3.153816,3.527878,4.053397,3.798897,3.422108,3.096628,2.61753,2.51744,2.176385,2.5135240000000003,2.509319,2.2715419999999997,2.366364,2.21373,2.488911,2.582493,2.498267,2.243101,2.009679
14-2801199,,,,,,,,,,,,,,0,0.21664099999999997,0.329858,0.536012,0.893553,1.221286,1.505169,1.6693209999999998,2.260153,2.52647,2.781677,2.952281,2.853911,3.125228,3.249606,3.4702919999999997,3.65617,3.72254,4.073951999999999,4.523438,4.771652,4.626758000000001,4.313028,4.26225,4.509539,4.897673999999999,4.584215,4.373402,4.169752,3.8108269999999997,3.5252470000000002,3.8993089999999997,4.424828,4.170328,3.793539,3.468059,2.988961,2.888871,2.547816,2.8849549999999997,2.88075,2.642973,2.572795,2.421161,2.6953419999999997,2.659737,2.524496,2.26933,2.035909
15-2801410,,,,,,,,,,,,,,,0,0.11321700000000001,0.319371,0.676912,1.004645,1.2885280000000001,1.45268,2.0435119999999998,2.309829,2.565036,2.73564,2.6472700000000002,2.919587,3.0449650000000004,3.2646509999999997,3.4515290000000003,3.5158980000000004,3.8683110000000003,4.318797,4.5660110000000005,4.420116999999999,4.106387000000001,4.056609,4.302898,4.691033,4.801856,4.591043,4.387393,4.028468,3.7428879999999998,4.11695,4.642469,4.386969000000001,4.01018,3.6847,3.205602,3.105512,2.764457,3.101596,3.097391,2.8596150000000002,2.788436,2.635802,2.911983,2.875378,2.740137,2.484971,2.25155
16-2801427,,,,,,,,,,,,,,,,0,0.206154,0.5636939999999999,0.8914280000000001,1.175311,1.3394629999999998,1.930295,2.196612,2.451819,2.622423,2.535053,2.805369,2.930748,3.150434,3.338312,3.402681,3.7540940000000003,4.20458,4.453793,4.306899,3.9931690000000004,3.943392,4.189681,4.577816,4.826696,4.615883999999999,4.411233999999999,4.141685,3.8561050000000003,4.230167,4.755686,4.500186,4.123397,3.797917,3.3188190000000004,3.218729,2.8776740000000003,3.214813,3.210608,2.9728310000000002,2.902653,2.7490189999999997,3.0242,2.988594,2.853354,2.598188,2.3647669999999996
17-2801443,,,,,,,,,,,,,,,,,0,0.35754,0.6852739999999999,0.9691569999999999,1.1333090000000001,1.724141,1.9904580000000003,2.2456650000000002,2.416269,2.341899,2.6132150000000003,2.739594,2.95828,3.1461580000000002,3.2115270000000002,3.56294,4.013426,4.261639,4.114745,3.801015,3.751237,3.997527,4.386662,4.633541999999999,4.4227300000000005,4.21908,4.069162,4.062259,4.4363209999999995,4.9618400000000005,4.70634,4.329551,4.004071,3.524973,3.423883,3.083828,3.4209669999999996,3.4167620000000003,3.178986,3.108807,2.956173,3.231354,3.1947490000000003,3.059508,2.8043419999999997,2.570921
18-2801473,,,,,,,,,,,,,,,,,,0,0.327734,0.611617,0.7757689999999999,1.366601,1.632918,1.888125,2.058729,2.155123,2.42644,2.551818,2.7725049999999998,2.958383,3.024752,3.375164,3.82565,4.073864,3.9289699999999996,3.61424,3.5644620000000002,3.8097519999999996,4.199886,4.447767,4.236954,4.033304,3.8833870000000004,4.2047989999999995,4.578861,5.10438,4.90088,4.534091,4.208611,3.729513,3.728342,3.440368,3.778507,3.7743019999999996,3.5355260000000004,3.421582,3.268949,3.5441300000000004,3.5075239999999996,3.3722839999999996,3.117118,2.883696
19-2801486,,,,,,,,,,,,,,,,,,,0,0.285884,0.450035,1.040867,1.3071840000000001,1.562392,1.732995,1.990144,2.3849419999999997,2.51032,2.730007,2.916884,3.014254,3.3656660000000005,3.8161519999999998,4.063366,4.050472,3.736742,3.685964,3.9332540000000003,4.321388,4.7055,4.563688,4.360037999999999,4.21012,4.532533,4.906594,5.432114,5.228614,4.861825,4.536345,4.057247,3.958157,3.6171019999999996,3.9552410000000005,3.943036,3.705259,3.3930800000000003,3.240447,3.515628,3.480022,3.344782,3.089616,2.856194
20-2801519,,,,,,,,,,,,,,,,,,,,0,0.164152,0.754984,1.021301,1.276508,1.4471120000000002,1.7042599999999999,2.0990580000000003,2.224437,2.444123,2.631001,2.72837,3.078783,3.530269,3.778483,3.7655879999999997,3.450858,3.4000809999999997,3.6473699999999996,4.036505,4.419617,4.555573000000001,4.3529230000000005,4.202005000000001,4.524418,4.898479,5.423999,5.220499,4.8537099999999995,4.5282290000000005,4.049132,4.0469599999999994,3.900985,4.2391239999999994,4.225919,3.9891419999999997,3.677964,3.5243300000000004,3.799511,3.763906,3.6286650000000003,3.373499,3.140078
21-2801571,,,,,,,,,,,,,,,,,,,,,0,0.590832,0.8571489999999999,1.112356,1.28296,1.540108,1.934907,2.060285,2.2799709999999997,2.4668490000000003,2.677218,3.0286310000000003,3.479117,3.727331,3.842739,3.529009,3.4782309999999996,3.7245199999999996,4.1136550000000005,4.497767,4.632723,4.430073,4.281155,4.601568,4.975630000000001,5.501149,5.298649,4.93086,4.60538,4.126282,4.12511,4.065137,4.4022760000000005,4.390071,4.152294,3.8411160000000004,3.688482,3.963663,3.928057,3.792817,3.5376510000000003,3.3042290000000003
22-2801641,,,,,,,,,,,,,,,,,,,,,,0,0.266317,0.521524,0.692128,0.949276,1.344074,1.4694530000000001,1.689139,1.8760169999999998,2.086386,2.437799,2.8882849999999998,3.136499,3.4744300000000004,3.622874,3.5720970000000003,3.819386,4.207521,4.592633,4.801444999999999,4.877939,4.728021,5.050434,5.424494999999999,5.9500150000000005,5.7465150000000005,5.379726,5.054246,4.575148,4.573976,4.655969,4.993108,4.980903,4.743126,4.431948,4.279314,4.554494999999999,4.518889,4.383649,4.128483,3.895061
23-2801664,,,,,,,,,,,,,,,,,,,,,,,0,0.255208,0.42581099999999994,0.68296,1.077758,1.203136,1.422823,1.6097,1.82007,2.171482,2.621968,2.870182,3.208113,3.481558,3.4317800000000003,3.6770699999999996,4.066204,4.450316,4.661129,4.863779,4.732704,5.054117,5.428179,5.953698,5.750198,5.3834089999999994,5.057929,4.578831,4.577659,4.661686,4.998825,5.159781,4.984843,4.699264,4.546631,4.821812,4.785206,4.649966,4.3948,4.161378
24-2801678,,,,,,,,,,,,,,,,,,,,,,,,0,0.170604,0.427752,0.82255,0.9479290000000001,1.167615,1.354493,1.564862,1.916275,2.366761,2.614974,2.952905,3.22635,3.175573,3.4218620000000004,3.810997,4.195108,4.404921,4.6085709999999995,4.4774970000000005,4.79891,5.1729709999999995,5.698491000000001,5.4949900000000005,5.128202,4.802721,4.323624,4.322451999999999,4.406479,4.7436169999999995,4.904573,4.729636,4.906529,4.800838,5.0760190000000005,5.040414,4.9051730000000004,4.650007,4.416586
25-2801183,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25714899999999996,0.651947,0.777325,0.9970120000000001,1.183889,1.394259,1.745671,2.196157,2.444371,2.782302,3.055747,3.005969,3.2522580000000003,3.641393,4.025505,4.235317,4.438968,4.306893,4.628305999999999,5.002368,5.527887000000001,5.324387000000001,4.957598,4.632118,4.15302,4.151848,4.235875,4.573014,4.733969999999999,4.559032,4.735925,4.971442,5.2466230000000005,5.211017,5.0757769999999995,4.820611,4.5871889999999995
26-2801685,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394798,0.520177,0.739863,0.926741,1.13711,1.488523,1.939009,2.187222,2.525153,2.798598,2.747821,2.99411,3.3832449999999996,3.768356,3.9771690000000004,4.181819,4.048744999999999,4.371158,4.7452190000000005,5.270739,5.067238,4.70045,4.374969,3.8958720000000002,3.8947,3.9787269999999997,4.3158650000000005,4.476821,4.301883999999999,4.478777,4.790072,5.065253,5.158835,5.269407,5.014241,4.780819
27-2805307,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.125379,0.345065,0.531943,0.742312,1.093725,1.54421,1.7924240000000002,2.1303549999999998,2.4038,2.354022,2.6003119999999997,2.9884470000000003,3.372558,3.5823709999999997,3.7870209999999997,3.950947,4.384359,4.758421,5.28394,5.08544,4.925234,4.646286,4.1671879999999994,4.166017,4.250043,4.587182,4.748138,4.573201,4.750093,5.061389,5.336569,5.430151,5.540723000000001,5.285558,5.052136
28-2801700,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219687,0.406564,0.616934,0.9683459999999999,1.4188319999999999,1.6670459999999998,2.0049770000000002,2.278422,2.228644,2.474933,2.864068,3.24818,3.457992,3.661643,3.825568,4.2589809999999995,4.633043,5.158562,4.960062000000001,4.799855,4.7716650000000005,4.292567,4.291395,4.375422,4.712561,4.873516,4.6985790000000005,4.875472,5.186767,5.4619480000000005,5.55553,5.6661019999999995,5.410936,5.1775139999999995
29-2801706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186878,0.39724699999999996,0.74866,1.1991459999999998,1.447359,1.78529,2.058735,2.0089580000000002,2.2552470000000002,2.644382,3.028493,3.238306,3.441956,3.604882,4.039295,4.413355999999999,4.939875,4.740375,4.580169000000001,4.905106,4.426009,4.424837,4.595108,4.932247,5.093203,4.918266,5.0951580000000005,5.406453,5.681634,5.775216,5.886788,5.631622,5.398201
30-2801713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210369,0.561782,1.012268,1.2604819999999999,1.5984129999999999,1.8718569999999999,1.82108,2.067369,2.4565040000000002,2.840616,3.0504279999999997,3.254079,3.4180040000000003,3.852417,4.226478,4.751998,4.553498,4.3932910000000005,4.718229,4.2391309999999995,4.237959,4.548986,4.886125,5.048080000000001,5.105143,5.282036,5.593331,5.868512,5.9620940000000004,6.073666,5.8185,5.585078
31-2801720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35141300000000003,0.801899,1.0501120000000002,1.3880430000000001,1.876227,1.825449,2.071739,2.460873,2.844985,3.054798,3.258448,3.423374,3.857786,4.231848,4.7573669999999995,4.557867,4.397661,4.7225980000000005,4.2435,4.242329,4.554355,4.891494000000001,5.05245,5.170513,5.347405,5.6587,5.9338809999999995,6.027463,6.139035,5.884869,5.650448
32-2801737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45048599999999994,0.6987,1.0366309999999999,1.5590760000000001,1.8072979999999998,2.053587,2.4427220000000003,2.826834,3.0366459999999997,3.240297,3.613222,4.048635,4.422697,4.947216,4.90928,4.749073,5.0740110000000005,4.594913,4.5937410000000005,4.904768,5.241907,5.402862,5.521925,5.698818,6.010113,6.285294,6.378876,6.489448,6.234282,6.000859999999999
33-2801748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262214,0.6001449999999999,1.1215899999999999,1.369812,1.6161020000000001,2.005236,2.389348,2.599161,2.802811,3.1767369999999997,3.6111489999999997,3.985211,4.510730000000001,4.769235,5.1240239999999995,5.449504,5.0453980000000005,5.044226999999999,5.355254,5.692392,5.853348,5.972411,6.149303,6.460599,6.73578,6.829362,6.939934,6.6857679999999995,6.451346
34-2801751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337931,0.859376,1.1075979999999999,1.353888,1.743023,2.127134,2.3369470000000003,2.540597,2.914523,3.348936,3.7229970000000003,4.248516,4.507021,4.86181,5.18729,5.218649,5.217478,5.529505,5.866643,6.0275989999999995,6.200662,6.377554,6.68885,6.964030999999999,7.057613000000001,7.189147,6.934982000000001,6.701560000000001
35-2801746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5214449999999999,0.769667,1.015957,1.405091,1.7892029999999999,1.999016,2.202666,2.5765919999999998,3.0110040000000002,3.385066,3.9105849999999998,4.16909,4.523879,4.849359,4.880718,4.8795470000000005,5.191573,5.5287120000000005,5.688668,5.862731,6.039623000000001,6.350919,6.626099000000001,6.719681,6.853922,6.745088000000001,6.511666
36-2801725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248223,0.494512,0.883647,1.267758,1.477571,1.6812209999999999,2.0551470000000003,2.48956,2.8636209999999997,3.3891410000000004,3.647645,4.002434,4.327914,4.566987999999999,4.565817,4.877843,5.213982,5.374937999999999,5.5490010000000005,5.725893,6.0371879999999996,6.312369,6.405951,6.540192,6.431357,6.197936
37-2801708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24629,0.635425,1.019536,1.229349,1.432999,1.806925,2.2413369999999997,2.615399,3.140918,3.3994230000000005,3.7542120000000003,4.079692,4.51621,4.515039,4.826066,5.164204,5.3251599999999994,5.498223,5.675115,5.986411,6.261592,6.355174,6.489414,6.38058,6.147158
38-2801694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389135,0.773247,0.983059,1.18671,1.560635,1.995048,2.369109,2.894629,3.153134,3.507922,3.8334029999999997,4.3135,4.52759,5.006616999999999,5.343756,5.5047120000000005,5.744512,5.921405,6.2327,6.507880999999999,6.601463000000001,6.735703999999999,6.626869,6.393448
39-2801196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384112,0.593924,0.797575,1.1715,1.605913,1.979975,2.5054939999999997,2.763999,3.1187869999999998,3.444268,3.9243660000000005,4.138455,4.617482,4.9546209999999995,5.115577,5.353353,5.664532,5.975827,6.251008000000001,6.34459,6.478831,6.686996000000001,6.453574
40-2801657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210813,0.414463,0.788389,1.222801,1.596863,2.122382,2.380887,2.7356759999999998,3.061156,3.541254,3.755344,4.234371,4.571509,4.732465,4.970241000000001,5.28142,5.592716,5.867896,5.961478,6.095719,6.303885,6.070463
41-2801618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203651,0.577576,1.011989,1.38605,1.91157,2.170075,2.5248630000000003,2.8503439999999998,3.3304410000000004,3.5445309999999997,4.023558,4.360697,4.521652,4.759429,5.070608,5.381903,5.657083999999999,5.750666000000001,5.884906,6.093072,5.85965
42-2801596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37392600000000004,0.808339,1.1824,1.707919,1.9664240000000002,2.321213,2.646693,3.126791,3.3408809999999995,3.8199080000000003,4.157046,4.318002,4.555779,4.866957,5.178253,5.453434,5.547016,5.681255999999999,5.889422,5.656000000000001
43-2801188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.434413,0.808475,1.3339940000000001,1.5924989999999999,1.962288,2.2877680000000002,2.767866,2.9819560000000003,3.460982,3.798121,3.9590769999999997,4.196853,4.508032,4.8193269999999995,5.094508,5.18809,5.322331,5.530496,5.297075
44-2801469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.374062,0.899581,1.158086,1.531875,1.8573549999999999,2.337453,2.551543,3.030569,3.3677080000000004,3.528664,3.7664400000000002,4.077619,4.388914,4.664095,4.757676999999999,4.891918,5.147083,5.007662
45-2801430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.52552,0.7840239999999999,1.157813,1.483293,1.9633909999999999,2.177481,2.656508,2.993646,3.154602,3.392379,3.703558,4.014853,4.2900339999999995,4.383616,4.517856,4.773022,4.6346
46-2801376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25850500000000004,0.6352939999999999,0.960774,1.440872,1.6549619999999998,2.133989,2.471127,2.632083,2.8698599999999996,3.181038,3.4923339999999996,3.767515,3.861096,3.995337,4.250503,4.1110809999999995
47-2801364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376789,0.7022689999999999,1.182367,1.396457,1.875484,2.212622,2.3735779999999997,2.611355,2.922533,3.233829,3.50901,3.602592,3.736832,3.991998,3.8535760000000003
48-2801352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32548,0.805578,1.019668,1.498695,1.8358330000000003,1.996789,2.234566,2.545745,2.85704,3.132221,3.225803,3.360043,3.6152089999999997,3.4767870000000003
49-2807081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48009799999999997,0.694188,1.173215,1.510353,1.671309,1.909086,2.220264,2.53156,2.806741,2.900322,3.034563,3.289729,3.150307
50-2801326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21509,0.694117,1.031255,1.1922110000000001,1.4299879999999998,1.741166,2.052462,2.327643,2.421225,2.5554650000000003,2.8106310000000003,2.671209
51-2801319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47902700000000004,0.816166,0.9771209999999999,1.214898,1.5260770000000001,1.8373720000000002,2.1125529999999997,2.2061349999999997,2.340375,2.595541,2.4561189999999997
52-2801291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33713899999999997,0.49809499999999995,0.735871,1.04705,1.3583450000000001,1.633526,1.727108,1.8613490000000001,2.116514,2.115064
53-2801272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.160956,0.398733,0.709911,1.021207,1.2963870000000002,1.389969,1.52421,1.7793759999999998,2.012797
54-2801263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.237777,0.548955,0.860251,1.135432,1.229013,1.3632540000000002,1.61842,1.8518419999999998
55-2801257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.311179,0.622474,0.897655,0.991237,1.125478,1.380643,1.6140649999999999
