순번_정류장ID,30-2803394,31-2805673,32-2803403,33-2805014,34-2807528,35-2800108,36-2807508,37-2807498,38-2807501,39-2807560,40-2807559,41-2807555,42-2807278,43-2807511,44-2807544,45-2807533,46-2807532,47-2807527,48-2807506,49-2802941,50-2802865,51-2802949,52-2802963,53-2802956,54-2802984,55-2802529,56-2802558,57-2807488
48-2807506,,,,,,,,,,,,,,,,,,,0,3.872349,5.184499,5.153539,5.69079,6.018451,6.4975,7.578505000000001,8.10966,7.728049
49-2802941,,,,,,,,,,,,,,,,,,,,0,1.31215,1.5968870000000002,2.134138,2.461799,2.940849,4.515854,5.047008,4.665398000000001
50-2802865,,,,,,,,,,,,,,,,,,,,,0,1.205963,2.031291,2.358952,2.817002,5.092997,6.102161,5.976548
51-2802949,,,,,,,,,,,,,,,,,,,,,,0,0.8253280000000001,1.152989,1.632039,3.8870339999999994,4.896198,5.946587999999999
52-2802963,,,,,,,,,,,,,,,,,,,,,,,0,0.32766100000000004,0.806711,3.199706,4.20887,5.27526
53-2802956,,,,,,,,,,,,,,,,,,,,,,,,0,0.47905,3.171045,4.180209,5.2455989999999995
54-2802984,,,,,,,,,,,,,,,,,,,,,,,,,0,2.692996,3.7021599999999997,4.768549
55-2802529,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0101639999999998,2.0765540000000002
56-2802558,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.06639
57-2807488,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
