순번_정류장ID,1-2807348,2-2803664,3-2805207,4-2805774,5-2807045,6-2805775,7-2805960,8-2806042,9-2807366,10-2802317,11-2802320,12-2803641,13-2807640,14-2806858,15-2802344,16-2802340,17-2805421,18-2806664,19-2806665,20-2805423,21-2804853,22-2805042,23-2804898,24-2803800,25-2803817,26-2804957,27-2803810,28-2801820,29-2801828,30-2801904,31-2804910,32-2801833,33-2802219,34-2802216,35-2802209,36-2802202,37-2802188,38-2802186,39-2804814,40-2807105,41-2802127,42-2802109,43-2802087,44-2804799,45-2802048,46-2802019,47-2802005,48-2801932,49-2801908,50-2801715,51-2801690,52-2803662,53-2800165
18-2806664,,,,,,,,,,,,,,,,,,0,0.272662,0.49217299999999997,0.830518,1.152425,1.345389,1.852277,1.7568139999999999,2.185689,2.407326,2.7108939999999997,2.903854,3.1570169999999997,3.516777,4.088989,4.427641,4.579422,4.793342,5.237906,5.755013,6.375955,6.865730999999999,7.295653,7.973231,8.289525,8.4899,8.791953999999999,9.174633,9.463071000000001,9.588408,10.340838,11.336768,12.232888,12.712657,13.288310999999998,13.825220000000002
19-2806665,,,,,,,,,,,,,,,,,,,0,0.22451100000000002,0.562856,0.884764,1.077728,1.584616,1.489152,1.9180279999999998,2.139664,2.443232,2.636192,2.889355,3.249116,3.8213269999999997,4.159979,4.31176,4.52568,4.970244,5.487351,6.108293,6.598069000000001,7.027991,7.705569000000001,8.021863,8.222238,8.524291999999999,8.906971,9.195409,9.320746,10.073176,11.069106,11.965226,12.444995,13.020649,13.557557999999998
20-2805423,,,,,,,,,,,,,,,,,,,,0,0.338345,0.6602520000000001,0.854217,1.361105,1.265641,1.694516,1.9161529999999998,2.219721,2.412681,2.665844,3.025605,3.5978160000000003,3.936468,4.088248999999999,4.302169,4.746733,5.26384,5.884782,6.374558,6.80448,7.482058,7.798352,7.998727000000001,8.300781,8.68346,8.971898,9.097235000000001,9.849665,10.845595,11.741715,12.221484,12.797138,13.334047
21-2804853,,,,,,,,,,,,,,,,,,,,,0,0.32190799999999997,0.514872,1.02176,0.9262969999999999,1.355172,1.576809,1.880377,2.073336,2.3265,2.68626,3.258471,3.597124,3.748905,3.962825,4.407389,4.9244959999999995,5.545437000000001,6.035214,6.465136,7.142714,7.459008,7.659383,7.961436,8.344114999999999,8.632553999999999,8.757891,9.510321000000001,10.506250999999999,11.402371,11.88214,12.457794,12.994703
22-2805042,,,,,,,,,,,,,,,,,,,,,,0,0.192964,0.699852,0.6043890000000001,1.033264,1.254901,1.558469,1.751428,2.0045919999999997,2.3643520000000002,2.936563,3.275216,3.426997,3.640917,4.085481,4.602588,5.223529,5.713305999999999,6.143228,6.820806,7.1371,7.337475,7.639528,8.022208000000001,8.310646,8.435983,9.188413,10.184343,11.080463,11.560232000000001,12.135886,12.672794999999999
23-2804898,,,,,,,,,,,,,,,,,,,,,,,0,0.672112,0.576649,1.005524,1.2271610000000002,1.530729,1.723688,1.976852,2.3366119999999997,2.908823,3.247476,3.399257,3.613177,4.057741,4.574848,5.1957889999999995,5.685566000000001,6.115488,6.7930660000000005,7.109360000000001,7.309735000000001,7.611788000000001,7.9944679999999995,8.282906,8.408242999999999,9.160673,10.156603,11.052723,11.532492,12.108146000000001,12.645055000000001
24-2803800,,,,,,,,,,,,,,,,,,,,,,,,0,0.201537,0.630412,0.852049,1.1556170000000001,1.348576,1.60174,1.9615,2.5337110000000003,2.872364,3.024145,3.238065,3.682629,4.199736,4.820677,5.310454,5.740376,6.417954,6.734248,6.934622999999999,7.236675999999999,7.619356,7.907794,8.033131,8.785561,9.781491,10.677611,11.15738,11.733034,12.269943
25-2803817,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42987600000000004,0.651512,0.9550799999999999,1.14804,1.401203,1.760964,2.333175,2.671827,2.823608,3.037528,3.4820919999999997,3.999199,4.620141,5.109917,5.539839,6.217417,6.533711,6.7340860000000005,7.03614,7.418819,7.707257000000001,7.832594,8.585024,9.580954,10.477074,10.956843,11.532497,12.069405999999999
26-2804957,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221637,0.525205,0.718164,0.9713280000000001,1.3310879999999998,1.903299,2.241952,2.393733,2.607653,3.0522169999999997,3.569324,4.190265,4.680042,5.109964,5.787542,6.103836,6.3042110000000005,6.606264,6.988944,7.277382000000001,7.402719,8.155149,9.151079,10.047199,10.526968,11.102622,11.639531
27-2803810,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303568,0.49652700000000005,0.749691,1.109451,1.681662,2.020315,2.172096,2.386016,2.83058,3.347687,3.968628,4.458405,4.888326999999999,5.565905,5.882199,6.082574,6.384628,6.767307000000001,7.055745,7.181082000000001,7.9335119999999995,8.929442,9.825562,10.305330999999999,10.880985,11.417894
28-2801820,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19296,0.44612399999999997,0.805884,1.378095,1.716748,1.868529,2.082449,2.527012,3.044119,3.665061,4.154837000000001,4.58476,5.2623370000000005,5.578631,5.779007,6.08106,6.463739,6.7521770000000005,6.877515,7.629944,8.625875,9.521995,10.001763,10.577418,11.114327000000001
29-2801828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.254164,0.613924,1.186135,1.5247879999999998,1.676569,1.8904889999999999,2.335053,2.85216,3.473101,3.962878,4.3928,5.070378,5.386672,5.587047,5.8891,6.271780000000001,6.560217999999999,6.685555,7.437985,8.433914999999999,9.330035,9.809804,10.385458,10.922367
30-2801904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359761,0.9319719999999999,1.270624,1.422405,1.636325,2.080889,2.5979959999999997,3.218938,3.708714,4.138636,4.8162139999999996,5.1325080000000005,5.332883,5.634937,6.017616,6.3060540000000005,6.4313910000000005,7.183821000000001,8.179751,9.075871000000001,9.555639999999999,10.131294,10.668203
31-2804910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5722109999999999,0.9108639999999999,1.062645,1.276565,1.7211290000000001,2.238236,2.859177,3.348954,3.7788760000000003,4.456454,4.772748,4.973123,5.275176,5.657856,5.946294,6.071631,6.824061,7.819991,8.716111,9.19588,9.771533999999999,10.308442999999999
32-2801833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33865300000000004,0.49043400000000004,0.704354,1.148918,1.666025,2.286966,2.776743,3.206665,3.884243,4.200537000000001,4.400912,4.702965,5.0856449999999995,5.374083000000001,5.49942,6.25185,7.2477800000000006,8.1439,8.623669,9.199323,9.736232000000001
33-2802219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.151781,0.365701,0.810265,1.327372,1.9483139999999999,2.4380900000000003,2.868013,3.5455900000000002,3.861884,4.062259,4.364313,4.746992,5.03543,5.160768,5.913197,6.909128,7.8052470000000005,8.285016,8.860669999999999,9.397578999999999
34-2802216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21391999999999997,0.6584840000000001,1.175591,1.7965330000000002,2.286309,2.7162319999999998,3.3938089999999996,3.7101029999999997,3.910478,4.212532,4.595211,4.883649,5.008987,5.7614160000000005,6.757347,7.653466000000001,8.133235,8.708889,9.245797999999999
35-2802209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444564,0.9616709999999999,1.5826129999999998,2.072389,2.502312,3.1798889999999997,3.4961830000000003,3.696558,3.998612,4.381291,4.669729,4.7950669999999995,5.547496,6.543426999999999,7.439546000000001,7.919314999999999,8.494969000000001,9.031878
36-2802202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.517107,1.138049,1.627825,2.057748,2.735325,3.051619,3.251994,3.5540480000000003,3.936727,4.2251650000000005,4.350503,5.102932,6.098863,6.994982,7.4747509999999995,8.050405,8.587314
37-2802188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.620942,1.110719,1.540641,2.218219,2.534513,2.734888,3.036941,3.4196199999999997,3.7080589999999995,3.833396,4.585826,5.5817559999999995,6.477876,6.957644999999999,7.533299,8.070208000000001
38-2802186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.489777,0.9196989999999999,1.597277,1.913571,2.113946,2.4159990000000002,2.7986779999999998,3.0871169999999997,3.212454,3.9648839999999996,4.960814,5.856934,6.336703,6.912357000000001,7.449266000000001
39-2804814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43092299999999994,1.1085,1.4247940000000001,1.625169,1.927223,2.309902,2.5983400000000003,2.723678,3.476107,4.4720379999999995,5.368157,5.847926,6.42358,6.960489
40-2807105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.679578,1.002872,1.1962469999999998,1.4983,1.8809799999999999,2.169418,2.294755,3.047185,4.043115,4.939235,5.419004,5.994658,6.531567
41-2802127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323294,0.530669,0.832723,1.215402,1.50384,1.629178,2.381607,3.377538,4.273657,4.753426,5.32908,5.865989
42-2802109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207375,0.509429,0.892108,1.1805459999999999,1.305884,2.058313,3.0542439999999997,3.950363,4.430132,5.005786,5.542695
43-2802087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.302054,0.684733,0.9731709999999999,1.1862469999999998,2.033183,3.029114,3.925233,4.405002,4.980656,5.517565
44-2804799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382679,0.671117,0.884193,2.030884,3.026815,3.9229339999999997,4.402703,4.978357,5.5152660000000004
45-2802048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288438,0.501514,1.648205,2.644136,3.540256,4.020023999999999,4.5956779999999995,5.132587
46-2802019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21307600000000002,1.359767,2.355698,3.251817,3.731586,4.30724,4.844149
47-2802005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.147692,2.143622,3.039742,3.519511,4.095165,4.632073999999999
48-2801932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002931,1.89905,2.378819,2.954473,3.4913819999999998
49-2801908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.89612,1.417889,1.993543,2.530452
50-2801715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5217689999999999,1.097423,1.634332
51-2801690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.575654,1.112563
52-2803662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.539909
53-2800165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
