순번_정류장ID,1-2805953,2-2806527,3-2806526,4-2806910,5-2806429,6-2805649,7-2805659,8-2802210,9-2802213,10-2802220,11-2801901,12-2805900,13-2801903,14-2801864,15-2801842,16-2801840,17-2801838,18-2801836,19-2801820,20-2802268,21-2802276,22-2801814,23-2801811,24-2801818,25-2805040,26-2802248,27-2802230,28-2805977,29-2802217,30-2805534,31-2802203,32-2802199,33-2802198,34-2802192,35-2802175,36-2801848,37-2802181,38-2802178,39-2802797,40-2802795,41-2802787,42-2802771,43-2802758,44-2802714,45-2802696,46-2802689,47-2802708,48-2802731,49-2802755,50-2802776,51-2802800,52-2802815,53-2802826,54-2802834,55-2802833,56-2802832,57-2802846,58-2802886,59-2802934,60-2802984,61-2803578,62-2802646,63-2803032,64-2803031,65-2803025,66-2803023,67-2803016,68-2802995,69-2802957,70-2802933,71-2802911,72-2802891,73-2805153,74-2805154
38-2802178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225165,0.42863999999999997,0.627992,0.922199,1.166453,1.7022,2.057482,2.504166,2.923899,2.558949,2.354406,1.944936,1.861811,2.208916,2.5984599999999998,2.8961650000000003,3.094482,3.7444919999999997,4.2734440000000005,4.521491999999999,4.461744,4.7039919999999995,4.810645,5.208609,5.506312,5.7667,5.938348,6.041894999999999,5.931856,5.698334,5.436368,5.252954,5.081708,5.227828,4.859992,4.540958
39-2802797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.203475,0.402827,0.697034,0.9412879999999999,1.477034,1.8323169999999998,2.279001,2.6987330000000003,2.3337830000000004,2.13024,1.719771,1.6366459999999998,1.98375,2.373295,2.6710000000000003,2.8693169999999997,3.5193269999999997,4.048278,4.296327,4.236578,4.478827,4.585479,4.983443,5.281146,5.541535,5.713182,5.816730000000001,5.70669,5.473168,5.211203,5.027788,4.856543,5.002662,4.634827,4.315793
40-2802795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199352,0.493559,0.737813,1.27356,1.628842,2.075526,2.495259,2.130309,1.925766,1.515296,1.4321709999999999,1.7792759999999999,2.16882,2.466525,2.6648419999999997,3.3148519999999997,3.843804,4.092852,4.033104,4.275352,4.382005,4.779969,5.077672,5.33806,5.509708,5.6132550000000005,5.503216,5.269694,5.007728,4.824314,4.653068,4.799188,4.4313519999999995,4.112318
41-2802787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296207,0.540461,1.076208,1.43149,1.8781740000000002,2.2979060000000002,1.932957,1.729413,1.3189440000000001,1.235819,1.582924,1.972468,2.2701729999999998,2.46849,3.1185,3.6474519999999995,4.0565,4.117751999999999,4.36,4.466653,4.864617,5.162319999999999,5.422708,5.594355,5.697903,5.587864,5.354342,5.092376,4.908962,4.737716000000001,4.8838349999999995,4.516,4.196966000000001
42-2802771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.244254,0.7830010000000001,1.138283,1.584967,2.004699,1.63975,1.56938,1.331151,1.248026,1.5951309999999999,1.984675,2.28238,2.480697,3.130707,3.658658,4.067707,4.411958,4.6542069999999995,4.76086,5.158823,5.456526,5.716915,5.888562,5.99211,5.88207,5.648548,5.386583,5.203168,5.031923,5.178042,4.810207,4.491173000000001
43-2802758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.538747,0.8940290000000001,1.3407129999999998,1.760446,1.3954959999999998,1.325126,1.575405,1.4922799999999998,1.8393849999999998,2.228929,2.526634,2.724951,3.373961,3.902912,4.311961,4.656212,4.898461,5.005113,5.403077,5.70078,5.961169,6.132816,6.236364,6.126323999999999,5.892802,5.6308370000000005,5.447422,5.276177,5.422296,5.054461,4.735427
44-2802714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.356283,0.802967,1.444887,1.1451639999999998,1.074794,1.483264,1.9580259999999998,2.3051310000000003,2.69674,2.67738,2.875697,3.5257080000000003,4.054659,4.4637080000000005,4.893959,5.136208,5.24286,5.640823999999999,5.938527,6.198915,6.370563,6.474111,6.364071,6.130548999999999,5.868583,5.685169,5.513923,5.660043,5.2922080000000005,4.973174
45-2802696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.448684,1.0906040000000001,1.4545540000000001,1.430077,1.8385470000000002,2.3123080000000003,2.6594130000000002,3.052023,3.032663,3.2309799999999997,3.88099,4.409941000000001,4.81899,5.2492410000000005,5.49149,5.598142,5.996106,6.2938089999999995,6.555197,6.726845,6.829393,6.719353,6.486831,6.223866,6.040451,5.870205,5.852675,5.64749,5.328456
46-2802689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6419199999999999,1.00587,1.265413,1.6738830000000002,2.148645,2.49475,2.888359,2.868999,3.066316,3.7173260000000004,4.245278,4.584327,5.059578,5.301826999999999,5.433479,5.831443,6.130146,6.390534,6.562182000000001,6.553922999999999,6.33469,6.2131680000000005,5.951201999999999,5.7677879999999995,5.5965419999999995,5.403991,5.457827,5.138793
47-2802708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36495,0.6244930000000001,1.0329629999999999,1.506725,1.85483,2.247439,2.2270790000000003,2.425396,3.075406,3.6043580000000004,4.013407,4.444658,4.685907,4.793558999999999,5.191523,5.489226,5.748614,5.920262,6.0248099999999996,5.887957,5.680248000000001,5.418282,5.234868,5.0636220000000005,4.956258999999999,4.841907,4.522873000000001
48-2802731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25954299999999997,0.668013,1.142775,1.4898799999999999,1.881489,1.8621290000000001,2.0604459999999998,2.710457,3.238408,3.648457,4.079708,4.320957,4.4276089999999995,4.825573,5.124276,5.383664,5.555312000000001,5.65886,5.54882,5.315298,5.053332,4.869918,4.698672,4.844792,4.476957,4.158923000000001
49-2802755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41047,0.885232,1.232337,1.621881,1.79276,1.991077,2.640087,3.170038,3.5780870000000005,4.009338,4.251587000000001,4.358239,4.756203,5.053906,5.3142949999999995,5.485942,5.5894900000000005,5.47945,5.245928,4.983963,4.800548,4.629303,4.775422,4.407587,4.088553
50-2802776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47476199999999996,0.821867,1.211411,1.509117,1.7074330000000002,2.3564439999999998,2.885395,3.2944440000000004,3.7176949999999995,3.959944,4.066596,4.46456,4.762263,5.022651000000001,5.194299,5.297847,5.187807,4.954285,4.69232,4.508905,4.3376589999999995,4.483779,4.115944,3.79691
51-2802800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347105,0.736649,1.034354,1.2326709999999999,1.881682,2.4106330000000002,2.819682,3.2509330000000003,3.493182,3.5998339999999995,3.9977980000000004,4.295501,4.555889,4.727537,4.831085,4.721044999999999,4.487523,4.225557,4.042143,3.8708970000000003,4.017017,3.649182,3.3301480000000003
52-2802815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389545,0.68725,0.885567,1.534578,2.063529,2.472578,2.903829,3.1460779999999997,3.25273,3.650694,3.948397,4.208785,4.380433,4.483981,4.373941,4.1404190000000005,3.878453,3.695039,3.523793,3.6699129999999998,3.302078,2.983044
53-2802826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29770599999999997,0.49602299999999994,1.146033,1.674984,2.0840330000000002,2.514284,2.756533,2.8631849999999996,3.261149,3.5588519999999995,3.8192410000000003,3.9908879999999995,4.094436,3.984396,3.7508739999999996,3.4889089999999996,3.3054940000000004,3.134248,3.280368,2.9125330000000003,2.593499
54-2802834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19831700000000002,0.8483280000000001,1.3772790000000001,1.786328,2.2615790000000002,2.503828,2.843825,3.241789,3.5394919999999996,3.7998809999999996,3.9715279999999997,3.9509239999999997,3.7316910000000005,3.4981690000000003,3.2362029999999997,3.0527889999999998,2.881543,3.027663,2.659828,2.340794
55-2802833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.650011,1.178962,1.588011,2.063262,2.305511,2.721163,3.119127,3.4168300000000005,3.677218,3.8541550000000004,3.7526080000000004,3.533374,3.2998519999999996,3.037887,2.854472,2.683226,2.8293459999999997,2.4615110000000002,2.142477
56-2802832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5289520000000001,0.938,1.413252,1.6555,2.071153,2.469117,2.76682,3.0272080000000003,3.204145,3.1025970000000003,2.883364,2.649842,2.387876,2.204462,2.033216,2.179335,1.8115,1.492466
57-2802846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.414049,0.8893,1.131549,1.547201,1.9451650000000003,2.242868,2.503256,2.680193,2.578646,2.359412,2.12589,1.863925,1.68051,1.509264,1.655384,1.287549,0.968515
58-2802886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48325200000000007,0.7255,1.141153,1.539117,1.8368200000000001,2.097208,2.274145,2.172597,1.9533639999999999,1.7198419999999999,1.457876,1.274462,1.103216,1.249336,0.8815,0.562466
59-2802934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24224899999999996,0.6579010000000001,1.055865,1.353568,1.613956,1.7856040000000002,1.889152,1.893615,1.660093,1.3981270000000001,1.214713,1.043467,1.1895870000000002,0.821752,0.502718
60-2802984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.415653,0.813617,1.11132,1.371708,1.543356,1.6469029999999998,1.866137,1.9023419999999998,1.6403759999999998,1.456962,1.285716,1.431835,1.064,0.744966
61-2803578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399964,0.697667,0.9580549999999999,1.1297030000000001,1.233251,1.452484,1.6860060000000001,1.945972,1.872614,1.701368,1.847488,1.479653,1.160619
62-2802646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297703,0.558091,0.729739,0.8332870000000001,1.0525209999999998,1.286042,1.546008,1.729422,1.900668,2.094219,1.8776169999999999,1.558583
63-2803032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260389,0.432036,0.5355840000000001,0.754818,0.98834,1.248305,1.43172,1.602965,1.796516,2.17532,1.856286
64-2803031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171648,0.275196,0.494429,0.727951,0.987917,1.171331,1.3425770000000001,1.5361280000000002,1.980293,1.9932590000000001
65-2803025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103548,0.322782,0.556303,0.8162689999999999,0.999683,1.170929,1.36448,1.808645,1.821611
66-2803023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219234,0.45475600000000005,0.714721,0.898136,1.069381,1.262932,1.707097,1.7200630000000001
67-2803016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23552199999999998,0.495488,0.678902,0.8501479999999999,1.043699,1.4878639999999999,1.5008299999999999
68-2802995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261966,0.44538,0.616626,0.810177,1.254342,1.267308
69-2802957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18341500000000002,0.35466,0.548211,0.992376,1.005342
70-2802933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171246,0.364797,0.808962,0.8219280000000001
71-2802911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193551,0.637716,0.650682
72-2802891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.445165,0.764199
73-2805153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31903400000000004
74-2805154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
