순번_정류장ID,111-2807319,112-2800392,113-2805529,114-2805839,115-2805561,116-2805340,117-2805841,118-2805450,119-2806913,120-2805580,121-2805332,122-2805742,123-2805229,124-2805231,125-2805400,126-2805038,127-2804895,128-2805573,129-2807280,130-2805024,131-2806658,132-2803657,133-2806659,134-2800560,135-2803766,136-2804993,137-2807092,138-2800385,139-2800536,140-2807212,141-2803764,142-2800530,143-2800523,144-2800519,145-2800517,146-2800515,147-2805304,148-2800498,149-2800497,150-2800493,151-2800344,152-2800481,153-2805944,154-2803595,155-2800468,156-2800465,157-2800462,158-2800460,159-2800453,160-2800458,161-2800330,162-2800473,163-2800476,164-2800487,165-2805285,166-2800490,167-2807090,168-2807094,169-2800023,170-2800054,171-2806660,172-2805419,173-2805722,174-2805399,175-2800034,176-2800047,177-2804479,178-2804480,179-2804481,180-2803585,181-2803586,182-2805219,183-2800057,184-2800006,185-2806651,186-2806649,187-2806648,188-2806645,189-2806643,190-2804538,191-2804536,192-2804065,193-2800297,194-2800261,195-2803997,196-2800290,197-2800289,198-2803934,199-2806662,200-2800286,201-2803932,202-2803596,203-2800283,204-2800281,205-2800280,206-2800278,207-2806663,208-2804031,209-2800260,210-2800275,211-2804713,212-2803598,213-2803600,214-2800273,215-2803601,216-2804331,217-2803581,218-2800271,219-2807150
154-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231181,0.5120279999999999,0.793362,1.039117,1.4662709999999999,1.786763,2.0227310000000003,2.340723,2.557872,3.0912740000000003,3.396297,3.649006,3.9715279999999997,5.02249,4.834339,6.732158999999999,6.995042,7.6459600000000005,8.074383000000001,8.590506,9.863836000000001,12.048191000000001,12.338248,12.651712,13.039715,13.609048999999999,14.503948999999999,14.779329,15.831242999999999,16.739504999999998,18.582517000000003,20.212508,20.752295,21.54649,22.16691,22.728317,23.249366000000002,23.453366,23.447525,23.671528,24.212316,24.67868,24.311541000000002,24.704264000000002,25.063385999999998,26.005433,26.898417,27.177456,28.171296999999996,28.633725,29.318588000000002,29.89583,30.03228,29.530074,29.094883000000003,29.329559999999997,29.650755,29.835545,29.470208000000003,29.007926,28.7992,28.627491999999997,28.370826,27.890377,27.010742999999998
155-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28284699999999996,0.564182,0.809937,1.237091,1.557583,1.79355,2.111542,2.328691,2.862094,3.167116,3.419825,3.743347,4.79531,4.608158,6.501979,6.766862,7.416778999999999,7.8452020000000005,8.361326,9.631655,11.819011,12.110066999999999,12.421532000000001,12.810534,13.381867999999999,14.276769,14.552148,15.602063000000001,16.511324,18.352335999999998,19.982328,20.521114999999998,21.317308999999998,21.93773,22.499137,23.017186,23.224186,23.218344000000002,23.444347,23.981136,24.4515,24.082361,24.474083,24.834204999999997,25.775252,26.669235999999998,26.950276000000002,27.941117,28.405545,29.093407,29.663649,29.8031,29.301894,28.863702000000004,29.100379999999998,29.423575,29.606365000000004,29.241028000000004,28.778746,28.569020000000002,28.397311,28.139645,27.662196999999995,26.782562
156-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281335,0.52709,0.9542440000000001,1.274736,1.5107030000000001,1.8286950000000002,2.0458439999999998,2.579247,2.8842689999999997,3.136978,3.4605,4.5124629999999994,4.322311,6.2201319999999996,6.484015,7.133932000000001,7.560355,8.078479,9.350808,11.534164,11.82722,12.137685000000001,12.529687,13.098021000000001,13.991922,14.268301000000001,15.320216,16.229477,18.070489000000002,19.698481,20.239268,21.035462,21.655882000000002,22.21829,22.736339,22.941339000000003,22.938497,23.1625,23.700289,24.168653,23.799514000000002,24.191236,24.553358,25.492404999999998,26.384389000000002,26.668428999999996,27.656270000000003,28.122698,28.808559999999996,29.379802,29.516253000000003,29.017046999999998,28.580855,28.817533,29.142728,29.321517999999998,28.958181,28.496899,28.286172999999998,28.114464,27.855797999999997,27.37935,26.499715000000002
157-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24575500000000003,0.672909,0.993401,1.2293690000000002,1.547361,1.764509,2.2979119999999997,2.602934,2.855644,3.178166,4.231128,4.042977,5.939797,6.20268,6.853598,7.279021000000001,7.797144,9.068473,11.251828999999999,11.548885,11.85835,12.249353,12.817687,13.711587,13.985966000000001,15.038881,15.949142000000002,17.788155,19.418146,19.957932999999997,20.751128,21.375548000000002,21.935955,22.454004,22.660004,22.655163,22.881165,23.417954,23.888317999999998,23.517179000000002,23.907901000000003,24.273024,25.21407,26.104055,26.387094,27.376934999999996,27.841363,28.526226,29.102468,29.238917999999998,28.736712,28.29952,28.536198,28.860393,29.040183000000003,28.674846000000002,28.216564,28.004838,27.83313,27.574464000000003,27.098015000000004,26.216379999999997
158-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.427154,0.747646,0.983614,1.301606,1.5187540000000002,2.052157,2.357179,2.609889,2.932411,3.9833730000000003,3.796222,5.692042,5.954925,6.604842999999999,7.033266,7.550389,8.822718,11.005074,11.30113,11.609595,12.001598,12.570932,13.464832000000001,13.740210999999999,14.791126,15.702387,17.5434,19.171391,19.711178,20.505373000000002,21.127793,21.6902,22.208249,22.415249,22.408407999999998,22.63241,23.172199,23.639563,23.269424,23.663145999999998,24.024269,24.965315,25.8583,26.140339,27.132179999999998,27.594608,28.281471000000003,28.854713,28.990163,28.488957,28.053765000000002,28.290443,28.610638,28.795428,28.428091,27.970809000000003,27.759083,27.587375,27.329709,26.852259999999998,25.972625
159-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320492,0.5564600000000001,0.874452,1.0916,1.625003,1.930025,2.1827349999999996,2.506257,3.556219,3.371068,5.2658879999999995,5.530771,6.179689,6.608111999999999,7.123235,8.397564,10.57892,10.873975999999999,11.184441,11.576444,12.144778,13.039678,13.316057999999998,14.362972000000001,15.277232999999999,17.117245999999998,18.745237,19.285024,20.081219,20.702639,21.265045999999998,21.782095,21.989095000000002,21.984254,22.205257,22.746045000000002,23.214409,22.845270000000003,23.237992000000002,23.597115,24.539161,25.431146,25.715185,26.705026,27.165453999999997,27.853316999999997,28.428559000000003,28.565009000000003,28.064803,27.626610999999997,27.862289,28.185484000000002,28.370274,28.003937,27.541655,27.330928999999998,27.162221000000002,26.902555,26.424106,25.542471
160-2800458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23596799999999998,0.55396,0.771109,1.304511,1.609534,1.862243,2.184765,3.4061980000000003,3.2180470000000003,5.114866999999999,5.37975,6.029668,6.457091,6.971214,8.245544,10.428899000000001,10.723956,11.03342,11.424422999999999,11.993757,12.887658,13.164036999999999,14.213951000000002,15.125213,16.965225,18.595216,19.135004000000002,19.930198,20.550618,21.113025,21.631075,21.839074,21.831232999999997,22.057236,22.595024,23.064388,22.694249,23.085972,23.448094,24.389141,25.281125,25.563164,26.555004999999998,27.014433,27.704296000000003,28.278538,28.413988,27.912782,27.475590999999998,27.714268,28.034464,28.217253000000003,27.852916999999998,27.392635,27.181908,27.0082,26.752534000000004,26.275084999999997,25.394451
161-2800330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317992,0.535141,1.0685440000000002,1.373566,1.626275,1.9487970000000001,3.29276,3.105608,5.001429,5.265312000000001,5.915229,6.342651999999999,6.858776,8.132105000000001,10.315461,10.609517,10.918982000000002,11.309984,11.880317999999999,12.775219,13.049598,14.099513,15.009773999999998,16.852786,18.480778,19.020564999999998,19.813759,20.436179,20.998587,21.516636,21.723636,21.717794,21.942797,22.481586,22.94995,22.580810999999997,22.971532999999997,23.334654999999998,24.274701999999998,25.167686,25.451726,26.439566999999997,26.901995,27.590857,28.165098999999998,28.29955,27.799344,27.363152000000003,27.60083,27.922025,28.104815000000002,27.739478000000002,27.279196000000002,27.066470000000002,26.894761,26.637095000000002,26.161647,25.281012
162-2800473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21714899999999998,0.750551,1.055574,1.308283,1.631805,3.248768,3.060616,4.956437,5.220319,5.871237000000001,6.29766,6.8147839999999995,8.088113,10.270469,10.566525,10.874989999999999,11.265992,11.835326,12.730227000000001,13.005606,14.05652,14.966782,16.807794,18.436785999999998,18.976573000000002,19.770767000000003,20.392187,20.953595,21.472644,21.679644,21.673802,21.897804999999998,22.436594,22.905958,22.537819,22.927541,23.288663,24.22971,25.121694,25.405734,26.397575,26.858003000000004,27.547865,28.120107,28.256557,27.754352,27.31816,27.555838,27.878033000000002,28.060823,27.694485999999998,27.233203999999997,27.022478000000003,26.852769,26.595103,26.116654999999998,25.235020000000002
163-2800476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.533402,0.839425,1.092134,1.415656,3.164693,3.135155,5.0299760000000004,5.293858999999999,5.944776,6.371199,6.888323,8.161652,10.345008,10.640064,10.948528999999999,11.339531,11.908864999999999,12.803766,13.078145,14.13006,15.040320999999999,16.882333,18.510325,19.049112,19.844306,20.467727,21.028133999999998,21.546183,21.753183,21.748341,21.971344000000002,22.509133,22.978497,22.609358,23.001079999999998,23.364202,24.304249,25.196233,25.479273000000003,26.470114000000002,26.932541999999998,27.619404,28.192646000000003,28.329096999999997,27.828891,27.391699,27.629377,27.950571999999998,28.133361999999998,27.769025,27.306743,27.097016999999997,26.925308,26.667641999999997,26.190194,25.309559
164-2800487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.306023,0.558732,0.8812540000000001,2.631291,3.444065,5.339885,5.604768,6.254686,6.681108999999999,7.198233,8.471561999999999,10.654917,10.949974000000001,11.259438000000001,11.650441,12.218775,13.113676000000002,13.390054999999998,14.438969,15.350230999999999,17.191243,18.819235,19.360022,20.154216,20.777635999999998,21.339044,21.856092999999998,22.063092,22.057251,22.281254,22.821042000000002,23.289406,22.919267,23.31099,23.673112,24.615159,25.506142999999998,25.790182,26.778022999999997,27.241452000000002,27.928314,28.502556,28.640006,28.138801,27.702609000000002,27.939286,28.261482,28.444271,28.079935,27.618653000000002,27.407927,27.236218,26.978552,26.501103999999998,25.620469
165-2805285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252709,0.575231,2.324268,3.1370419999999997,5.0318629999999995,5.296746,5.946663,6.374086,6.88921,8.163539,10.346895,10.640951,10.950416,11.341417999999999,11.910752,12.804653,13.080032000000001,14.131947,15.043207999999998,16.88222,18.512211999999998,19.052999,19.847193,20.468614000000002,21.029021,21.54907,21.75507,21.749228,21.973231,22.511020000000002,22.980384,22.611245,23.003967000000003,23.36409,24.304136,25.19712,25.48116,26.471001,26.932429,27.622290999999997,28.195533,28.330984,27.828778000000003,27.394586,27.631264,27.952459,28.135248999999998,27.771912,27.31063,27.097903999999996,26.928195000000002,26.668529,26.192080999999998,25.312445999999998
166-2800490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323522,2.073559,2.8843330000000003,4.7801540000000005,5.044036,5.694954,6.122376999999999,6.639500999999999,7.910830000000001,10.095186,10.389242,10.699707,11.090709,11.660043,12.553944,12.829323,13.879237,14.790498999999999,16.633511,18.261503,18.80229,19.593484,20.216904,20.779312,21.296360999999997,21.503360999999998,21.498519,21.721522,22.262310999999997,22.728675,22.361535999999997,22.751258,23.11338,24.053427,24.945411,25.229451,26.221292,26.68272,27.370582000000002,27.943824,28.077274,27.578069,27.141877,27.377554999999997,27.70075,27.882540000000002,27.518203000000003,27.056921000000003,26.846195,26.674485999999998,26.41682,25.939372,25.058737
167-2807090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.749037,2.560811,4.456632,4.721515,5.371433000000001,5.7988550000000005,6.314979,7.5883080000000005,9.771664,10.065719999999999,10.375185,10.766188,11.335522000000001,12.230422,12.505801,13.555716,14.466976999999998,16.307989000000003,17.935980999999998,18.476768,19.270962,19.893383,20.45479,20.972839,21.179839,21.173997,21.398000000000003,21.936789,22.405153,22.036014,22.427736,22.789859,23.730905,24.622889,24.906929,25.89677,26.358197999999998,27.04706,27.619302,27.755753000000002,27.255546999999996,26.819354999999998,27.055033,27.377228000000002,27.560018,27.194681,26.734399,26.523673,26.351964000000002,26.093298,25.61685,24.735215
168-2807094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.811774,2.707595,2.971477,3.6213949999999997,4.048818,4.564941999999999,5.838271,8.022627,8.315683,8.625148,9.01715,9.585484,10.480385,10.755764,11.806678,12.71694,14.557951999999998,16.185944,16.726731,17.520925,18.143345,18.705753,19.222801999999998,19.429801,19.424960000000002,19.648963000000002,20.187752,20.655116,20.285977,20.678698999999998,21.039821,21.981868,22.870852,23.154891,24.145733,24.607160999999998,25.296023,25.871265,26.007715,25.50451,25.068317999999998,25.304996,25.627191,25.810979999999997,25.444644,24.984362,24.773636,24.601927,24.343261,23.866813,22.986178
169-2800023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.895821,2.160703,2.810621,3.238044,3.754168,5.027497,7.211853,7.505909,7.815374,8.206375999999999,8.77571,9.670611,9.94599,10.995904,11.907166,13.748178,15.37517,15.915957,16.710151,17.333571,17.894979,18.413028,18.620028,18.614186,18.838189,19.376978,19.845342000000002,19.476202999999998,19.867925,20.230047,21.170094,22.062078,22.345118,23.335959,23.798386999999998,24.486249,25.059491,25.194941,24.694736,24.258544,24.495222000000002,24.817417000000003,25.000207,24.634870000000003,24.173588,23.962862,23.791153,23.533487,23.057039000000003,22.176404
170-2800054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.264883,0.914801,1.342224,1.8583470000000002,3.131677,5.3150319999999995,5.610089,5.919553,6.309556,6.87989,7.7747910000000005,8.04917,9.100083999999999,10.010346,11.851358,13.479349,14.020137,14.815331,15.436751000000001,15.998157999999998,16.516208,16.723207000000002,16.718366,16.941369,17.481157,17.949521,17.580382,17.972105,18.334227,19.275274,20.165257999999998,20.449297,21.439138,21.901566,22.589429,23.164671,23.301121,22.797915,22.361724,22.598401000000003,22.920597,23.103385999999997,22.73905,22.277767,22.067041,21.896333,21.638667,21.160218,20.280584
171-2806660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.649918,1.0773409999999999,1.593465,2.866794,5.05115,5.345206,5.654671,6.044673,6.614007000000001,7.508908,7.785286999999999,8.834201,9.745463,11.587475,13.214467,13.756254,14.550448000000001,15.172868,15.733276000000002,16.252325,16.459324,16.453483,16.677486,17.216275,17.684639,17.3145,17.706222,18.069344,19.010391000000002,19.902375,20.186415,21.175256,21.637684,22.325546,22.897788000000002,23.034238000000002,22.534032999999997,22.097841,22.334519,22.655714,22.838504,22.474167,22.012885,21.801159,21.62945,21.373784,20.895336,20.014701000000002
172-2805419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42742299999999994,0.9435469999999999,2.2168759999999996,4.401232,4.694287999999999,5.003753,5.394755,5.9640889999999995,6.8589899999999995,7.134369,8.184283,9.095545,10.936557,12.564549000000001,13.105336,13.899529999999999,14.52195,15.083357999999999,15.601407,15.808406,15.802565,16.026568,16.565357000000002,17.033721,16.664582,17.056304,17.418426,18.358473,19.249457,19.534497,20.525338,20.985766,21.674628,22.247870000000002,22.384320000000002,21.883115,21.447923,21.684601,22.006795999999998,22.189586,21.824249,21.361967,21.152241,20.980532,20.721866000000002,20.245418,19.363782999999998
173-2805722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.516124,1.789453,3.9738089999999997,4.266865,4.57733,4.967332,5.537666000000001,6.432567,6.707946000000001,7.757860000000001,8.669122,10.510133999999999,12.138126,12.678913,13.473107,14.095526999999999,14.656935,15.174984,15.380982999999999,15.376142000000002,15.600145000000001,16.138934,16.606297,16.238159,16.629881,16.992003,17.93205,18.823034,19.108073,20.097915,20.561343,21.248205,21.821447,21.957897,21.455692000000003,21.0195,21.256178,21.578373000000003,21.761162,21.396826,20.934544,20.723817999999998,20.552108999999998,20.296443,19.817995,18.93636
174-2805399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.276329,3.459685,3.753741,4.063206,4.454209,5.023543,5.918443,6.193823,7.243736999999999,8.154997999999999,9.996011,11.624002,12.164789,12.958984,13.581404000000001,14.142810999999998,14.660860000000001,14.86786,14.862019,15.086022,15.62481,16.093173999999998,15.724035,16.115757000000002,16.47788,17.418926000000003,18.309911,18.59395,19.583791,20.045219,20.734082,21.306324,21.442774,20.943568,20.507376,20.743054,21.066249,21.248039000000002,20.882702,20.422420000000002,20.212694,20.040986,19.78332,19.304871,18.424235999999997
175-2800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.184356,2.478412,2.787877,3.17888,3.748214,4.643114,4.918493,5.968408,6.879669,8.720680999999999,10.348673,10.88946,11.683655,12.306075,12.867482,13.385531,13.592531,13.586689999999999,13.810692000000001,14.349480999999999,14.817845000000002,14.448706,14.840428,15.202551000000001,16.142597,17.035581,17.319620999999998,18.309462,18.76989,19.457753,20.032994,20.168445000000002,20.513855,20.077663,20.314341,20.636536,20.819326,20.454989,19.992707,19.782981,19.611272,19.352606,18.876158,17.995523000000002
176-2800047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298057,0.607521,0.998524,1.567858,2.462759,2.738138,3.7880519999999995,4.699314,6.540326,8.168317,8.709105000000001,9.503299,10.125719,10.687126,11.205176,11.412175,11.406334,11.630336999999999,12.169125,12.637489,12.26835,12.660072999999999,13.022195,13.962242000000002,14.854226,15.137265,16.127106,16.589534,17.277397,17.850639,17.987089,18.93279,19.564692,19.801369,20.123565,20.306354000000002,20.794656,21.255938,21.466664,21.638372,21.536962,21.059514,20.177879
177-2804479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309465,0.7004670000000001,1.269801,2.164702,2.440081,3.489996,4.401257,6.242269,7.870261,8.411048,9.205242,9.827662,10.38907,10.907119,11.114119,11.108277000000001,11.33228,11.871069,12.339433,11.970294,12.362016,12.724138,13.665185000000001,14.556169,14.840209,15.83105,16.292478,16.98134,17.553582000000002,17.690032000000002,18.634732999999997,19.267635000000002,19.504313,19.827507999999998,20.010298000000002,20.497598999999997,20.958880999999998,21.169608,21.341316,21.597982000000002,21.35357,20.472935
178-2804480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39100300000000004,0.9603370000000001,1.8552369999999998,2.130617,3.180531,4.091792,5.932805,7.560796000000001,8.101583,8.895778,9.518198,10.079605,10.597653999999999,10.804654,10.798813,11.022816,11.561603999999999,12.029967999999998,11.660829,12.052552,12.414674,13.355720999999999,14.246704999999999,14.529744,15.519585000000001,15.982013,16.669876000000002,17.243118,17.379568,18.326269,18.958171,19.194848,19.517043,19.699832999999998,20.187135,20.649417,20.859143,21.031851,21.289517,21.547665,20.7834
179-2804481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.569334,1.464235,1.739614,2.789528,3.70079,5.541802,7.1697940000000004,7.7105809999999995,8.504775,9.127195,9.688603,10.206652,10.413651,10.407810000000001,10.631813000000001,11.170602,11.638964999999999,11.269826,11.661549,12.023671,12.963718,13.855701999999999,14.139741,15.129582999999998,15.591010999999998,16.279873000000002,16.853115,16.989565,17.935266,18.567168,18.803846,19.125041,19.30883,19.797132,20.258414000000002,20.46914,20.640849,20.897515,21.156663,21.174402
180-2803585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8999010000000001,1.1752799999999999,2.2251939999999997,3.136456,4.977468,6.605460000000001,7.146247,7.940441000000001,8.562861,9.124269,9.642318,9.849317,9.843475999999999,10.067478999999999,10.606266999999999,11.074631,10.705492,11.097215,11.459337,12.400383999999999,13.291367999999999,13.575407,14.565249,15.027676999999999,15.715539000000001,16.288781,16.425231,17.370932,18.002834,18.239511,18.561707000000002,18.744495999999998,19.232798000000003,19.69408,19.904806,20.076515,20.334181,20.592329,21.427264
181-2803586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275379,1.330294,2.241555,4.082568,5.710559,6.251346,7.045541,7.667961,8.229368,8.747417,8.954417,8.948576,9.172578,9.711367,10.179731,9.810592,10.202314,10.564437,11.505483,12.396467999999999,12.679507000000001,13.670348,14.132776000000002,14.820639000000002,15.393881,15.530331,16.476032,17.107933,17.344610999999997,17.666806,17.849596,18.338898,18.799179000000002,19.009906,19.181614,19.43928,19.697428,20.532363
182-2805219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.054914,1.966176,3.8071879999999996,5.43518,5.975967,6.770161,7.392581,7.953989,8.472038000000001,8.679038,8.673196,8.897199,9.435988,9.904352000000001,9.535213,9.926935,10.289057000000001,11.230103999999999,12.122088,12.406128,13.395969000000001,13.858397,14.545259,15.119501000000001,15.255951000000001,16.201652,16.833554,17.070232,17.391427,17.574217,18.062518,18.5238,18.734527,18.906235000000002,19.164901,19.422048999999998,20.256984
183-2800057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9192620000000001,2.7602740000000003,4.388266000000001,4.929053,5.723247,6.345667,6.907075,7.425124,7.632123,7.626282000000001,7.850285,8.389073,8.857437,8.488298,8.880021000000001,9.242142999999999,10.18319,11.073174,11.357213,12.347055000000001,12.810483,13.498345,14.071587,14.209037,15.153738,15.785639999999999,16.022318,16.344513,16.527302,17.014604000000002,17.476886,17.686612,17.858321,18.117987,18.375135,19.21007
184-2800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.842012,3.470004,4.010791,4.804985,5.4274059999999995,5.9888129999999995,6.506862,6.713862,6.708019999999999,6.932022999999999,7.470812,7.939176,7.570036999999999,7.961759,8.323881,9.263928,10.155911999999999,10.439952,11.428792999999999,11.891221,12.579083,13.154325,13.290776000000001,14.234476999999998,14.867378,15.103056,15.425251000000001,15.608041,16.097342,16.557624,16.768351000000003,16.940058999999998,17.197725,17.456873,18.291808
185-2806651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.627992,2.1687790000000002,2.962973,3.585393,4.146801,4.66485,4.87185,4.866008,5.090011,5.6288,6.097164,5.728025,6.119747,6.4818690000000005,7.421916,8.3149,8.598939999999999,9.588780999999999,10.049209,10.739071000000001,11.312313,11.446763,12.393464999999999,13.025366,13.263044,13.583239,13.766029000000001,14.255329999999999,14.716612,14.927339000000002,15.099047,15.356713000000001,15.614861,16.449796
186-2806649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.540787,1.334982,1.957402,2.518809,3.036858,3.2438580000000004,3.821017,4.04502,4.583808,5.119867,5.489006,5.942756,6.3048779999999995,7.245925,8.136909,8.420948,9.410789,9.874217,10.56208,11.135322,11.271772,12.217473,12.848375,13.086052,13.407247,13.590036999999999,14.078339000000001,14.540621,14.751347,14.922054999999999,15.179720999999999,15.66417,16.538804000000003
187-2806648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.794194,1.416615,1.9780220000000002,2.4960709999999997,2.703071,3.2802290000000003,3.504232,4.0430209999999995,4.57908,4.948219,5.401968,5.7640910000000005,6.705137,7.596121000000001,7.880161,8.870002000000001,9.33243,10.020292,10.593534,10.729985000000001,11.675686,12.307587,12.544265,12.86646,13.04925,13.537551,13.998833,14.20956,14.381267999999999,14.638933999999999,15.123382999999999,15.997017000000001
188-2806645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.62142,1.182828,1.700877,1.907877,2.485035,2.709038,3.247827,3.783886,4.153025,4.606774,4.968896,5.908943,6.799927,7.084967,8.073808,8.536236,9.224098,9.79834,9.935791,10.879491999999999,11.512393,11.749071,12.071266,12.254056,12.742357,13.203639,13.415366,13.587074,13.84474,14.329188,15.201823000000001
189-2806643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.561408,1.0794569999999999,1.286456,1.8636150000000002,2.087618,2.626407,3.162465,3.531604,3.985354,4.347476,5.2885230000000005,6.179507,6.463546,7.453388,7.915816,8.603678,9.17792,9.313369999999999,10.259071,10.890972999999999,11.127651,11.449846,11.632635,12.120937,12.583219,12.792945,12.964654,13.223320000000001,13.706767999999999,14.580403
190-2804538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518049,0.7250489999999999,1.302208,1.52621,2.0649990000000003,2.601058,2.970197,3.423946,3.7860690000000004,4.727115,5.6181,5.902139,6.89198,7.354408,8.042271000000001,8.615513,8.751963,9.697664,10.329564999999999,10.566243,10.888438,11.071228,11.55953,12.020811,12.231538,12.403246000000001,12.660912,13.145361,14.018995
191-2804536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207,0.786159,1.010161,1.54895,2.085009,2.454148,2.907897,3.27002,4.210066,5.10205,5.38609,6.375931,6.838359,7.526222,8.099463,8.235914,9.181614999999999,9.813516,10.050194,10.372389,10.555178999999999,11.043481,11.504762,11.715489,11.887197,12.144863,12.629311999999999,13.502946
192-2804065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.579159,0.803162,1.34195,1.878009,2.247148,2.700898,3.06302,4.003067,4.894051,5.17909,6.168931,6.631359,7.319222,7.892464,8.028914,8.974615,9.606517,9.843194,10.165389999999999,10.348179,10.836481,11.297763,11.508488999999999,11.680197,11.937863,12.422312,13.295947
