순번_정류장ID,1-2800648,2-2800328,3-2800640,4-2800634,5-2800624,6-2800619,7-2806214,8-2806242,9-2806244,10-2801157,11-2801155,12-2801151,13-2801145,14-2806923,15-2806925,16-2801129,17-2806922,18-2801115,19-2801098,20-2801070,21-2801041,22-2801025,23-2801029,24-2801014,25-2801002,26-2800973,27-2800961,28-2800957,29-2800953,30-2800950,31-2800945,32-2800942,33-2800937,34-2800935,35-2800931,36-2800930,37-2800932,38-2806921,39-2806896,40-2800875,41-2800826,42-2800919,43-2800914,44-2800911,45-2800904,46-2800889
21-2801041,,,,,,,,,,,,,,,,,,,,,0,0.42211400000000004,0.646103,0.8937620000000001,1.070429,1.397173,1.624733,1.763205,1.932222,2.113343,2.0899650000000003,2.186007,2.513506,2.722805,2.922536,2.999362,3.138736,3.476021,4.236694,4.04784,4.052269,4.513572,4.932733,5.096801,5.629563,6.012937
22-2801025,,,,,,,,,,,,,,,,,,,,,,0,0.223989,0.47164799999999996,0.648315,0.975059,1.202619,1.341091,1.510108,1.691229,1.8786650000000003,1.995377,2.322876,2.5321759999999998,2.731906,2.808732,2.948107,3.285391,4.046064,3.85721,3.861639,4.322941999999999,4.743103,4.907171,5.439933,5.8223080000000005
23-2801029,,,,,,,,,,,,,,,,,,,,,,,0,0.24765900000000002,0.42432600000000004,0.75207,0.9796299999999999,1.117102,1.2861200000000002,1.4672399999999999,1.6546759999999998,2.009904,2.3374029999999997,2.5467020000000002,2.747105,2.972259,3.1116330000000003,3.448918,4.2095910000000005,4.0207370000000004,4.0251660000000005,4.487469,4.906630000000001,5.069698000000001,5.60246,5.983834
24-2801014,,,,,,,,,,,,,,,,,,,,,,,,0,0.17666700000000002,0.50441,0.731971,0.870442,1.03946,1.220581,1.408017,1.7632450000000002,2.090744,2.300043,2.5004459999999997,2.7255990000000003,2.864974,3.202258,3.962932,3.7740769999999997,3.778507,4.24081,4.6599699999999995,4.825039,5.357801,5.738175
25-2801002,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326744,0.554304,0.6927760000000001,0.8617940000000001,1.042914,1.230351,1.5855780000000002,1.9130770000000001,2.122377,2.32278,2.5489330000000003,2.688308,3.0255919999999996,3.786265,3.597411,3.6018410000000003,4.064143,4.482304,4.647372,5.180134,5.5625089999999995
26-2800973,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.227561,0.366032,0.53505,0.71617,0.9036069999999999,1.258835,1.586333,1.7956330000000003,1.9960360000000001,2.245189,2.406564,2.848848,3.609522,3.2936669999999997,3.2980970000000003,3.7593989999999997,4.17856,4.3426290000000005,4.8753910000000005,5.258765
27-2800961,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.138472,0.30749,0.48861000000000004,0.676046,1.031274,1.358773,1.568072,1.768475,2.017629,2.179003,2.6212880000000003,3.381961,3.066107,3.070536,3.5318389999999997,3.951,4.115068,4.64783,5.031204
28-2800957,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.169018,0.350138,0.537575,0.8928020000000001,1.220301,1.4296010000000001,1.630004,1.879157,2.040532,2.482816,3.243489,2.927635,2.932065,3.394367,3.813528,3.977596,4.510358,4.892733
29-2800953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181121,0.368557,0.723785,1.051283,1.260583,1.4609860000000001,1.7101389999999999,1.871514,2.313798,3.074472,2.7586169999999997,2.7630470000000003,3.224349,3.64351,3.808579,4.341341000000001,4.7217150000000006
30-2800950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.187436,0.542664,0.8701629999999999,1.0794629999999998,1.279866,1.5290190000000001,1.690394,2.132678,2.893351,2.577497,2.5819259999999997,3.043229,3.46239,3.626458,4.1592199999999995,4.540595
31-2800945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35522800000000004,0.6827270000000001,0.892026,1.092429,1.341583,1.5029569999999999,1.945242,2.705915,2.390061,2.3944900000000002,2.8557930000000002,3.274954,3.439022,3.9717839999999995,4.354158
32-2800942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327499,0.536798,0.737201,0.986355,1.147729,1.590014,2.3506869999999997,2.0348330000000003,2.039262,2.5015650000000003,2.9207259999999997,3.084794,3.6175559999999995,3.9999300000000004
33-2800937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2093,0.409703,0.658856,0.8202309999999999,1.262515,2.023188,1.707334,1.7117639999999998,2.173066,2.592227,2.756296,3.290058,3.670432
34-2800935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.200403,0.44955600000000007,0.610931,1.053215,1.8138889999999999,1.498034,1.502464,1.964767,2.383927,2.547996,3.0807580000000003,3.462132
35-2800931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249154,0.41052799999999995,0.8528129999999999,1.613486,1.297631,1.3020610000000001,1.763364,2.182525,2.346593,2.879355,3.261729
36-2800930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161375,0.6036590000000001,1.3643319999999999,1.374457,1.378887,1.8401889999999999,2.25935,2.423419,2.956181,3.3385550000000004
37-2800932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.444284,1.204958,1.5358319999999999,1.540261,2.001564,2.420725,2.584793,3.117555,3.49893
38-2806921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7616729999999999,1.157884,1.361249,1.823551,2.242712,2.406781,2.939543,3.3209169999999997
39-2806896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39621100000000004,0.599575,1.061878,1.481039,1.6451069999999999,2.177869,2.559244
40-2800875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20336500000000002,0.665667,1.0848280000000001,1.248897,1.781659,2.163033
41-2800826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46530299999999997,0.8844639999999999,1.048532,1.581294,1.962668
42-2800919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41916099999999995,0.583229,1.115991,1.497366
43-2800914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164069,0.6968310000000001,1.083205
44-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.532762,0.9201370000000001
45-2800904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.386375
46-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
