순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2807382,36-2804632,37-2806358,38-2806322,39-2806320,40-2803881,41-2803879,42-2803877,43-2803875,44-2803876,45-2803878,46-2803880,47-2803882,48-2803884,49-2803886,50-2803888,51-2806219,52-2803890,53-2803892,54-2803894,55-2803896,56-2807380,57-2807379,58-2803898,59-2803900,60-2806222,61-2804630,62-2803902,63-2803904,64-2807377,65-2803906,66-2803909,67-2803910,68-2803912,69-2804628,70-2806314,71-2803914,72-2804626,73-2804099,74-2804624,75-2804622,76-2804096,77-2804620,78-2804095,79-2804618,80-2804616,81-2804092,82-2804090,83-2806224,84-2804088,85-2804614,86-2804087,87-2804612,88-2804067,89-2804571,90-2804538,91-2804536,92-2804065,93-2800297,94-2800261,95-2804064,96-2804535,97-2804537,98-2804539,99-2804541,100-2804069,101-2804543,102-2804544,103-2804071,104-2804547,105-2804549,106-2804551,107-2804553,108-2804610,109-2804608,110-2804606,111-2804061,112-2804059,113-2804060,114-2804062,115-2800299,116-2800293,117-2804058,118-2804601,119-2804056,120-2804604,121-2804598,122-2804053,123-2804051,124-2804596,125-2804050,126-2804594,127-2804047,128-2806409,129-2804592,130-2804044,131-2804590,132-2804042,133-2804040,134-2804038,135-2804036,136-2804033,137-2800268,138-2804528,139-2804527
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.551573,1.04506,1.3823370000000001,1.9115349999999998,2.0876360000000003,3.684535,5.1508970000000005,6.171602,7.39629,9.751828,11.033669999999999,11.431975999999999,11.120394000000001,10.246025999999999,11.114484,11.463049,11.017007000000001,11.02914,11.443805000000001,12.094592,12.49361,13.269556,14.605170000000001,15.047706,15.342773999999999,15.9605,16.176535,17.298107,17.512867,17.74259,18.036034,18.489127,19.233284,19.66854,20.063804,20.356425,20.76277,21.204,21.655610999999997,21.992843,22.400559,22.63304,22.544134,22.040348,21.728424,21.054013,20.532277,19.903048000000002,19.590121,19.232658999999998,18.425152,18.114504999999998,17.588578,17.287086,16.704914000000002,16.261017000000002,15.788362,16.396553,16.807517999999998,15.963354999999998,15.580676,15.064627,14.857626999999999,14.281467999999998,14.344466,14.818466,15.089282999999998,15.578213,16.316829000000002,16.499841,16.833366,17.015118,17.388125,17.638125,17.999779,18.216177,18.715545000000002,19.168515,20.594939,20.282027,19.997405999999998,19.529877,19.820834,19.541133,19.122823,18.396051999999997,17.974372,17.621087,16.88384,15.600385999999999,16.02996,17.080994,16.993510999999998,15.264944,14.379639000000001,13.479391,14.318056,13.841759,13.319719000000001,12.244356,13.023561,13.142356,12.776303,12.449375999999999,12.081914999999999,11.863356,11.117502,11.193105000000001,10.724679,10.466237
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.493486,0.830764,1.359961,1.536063,3.132962,4.599323,5.620029,6.844716,9.200254,10.482097,11.173451,11.490033,10.797599,11.490943,11.148378,10.465434,10.477566,10.892232,11.543018,11.942037,12.717983,14.053597,14.496132000000001,14.791201000000001,15.408926000000001,15.624960999999999,16.746534,16.961292999999998,17.191017000000002,17.484461,17.937554000000002,18.681711,19.116967000000002,19.512231,19.804852,20.211195999999997,20.652427,21.104038,21.441269000000002,21.848986,22.081467,22.378294,22.591921,22.279997,21.606587,21.08385,20.454621,20.141695000000002,19.784233,18.976726,18.666078,18.141151,17.839659,17.257488000000002,16.81259,16.340935,16.948126000000002,17.359091,16.514929000000002,16.132248999999998,15.6162,15.4092,14.833042,14.896039000000002,15.370039000000002,15.640857,16.129786,16.868402,17.051414,17.384939000000003,17.566692,17.939698999999997,18.189698,18.551351999999998,18.76775,19.267119,19.720088,21.146512,20.8336,20.547979,20.079451000000002,20.372407,20.090706,19.672397,18.946625,18.524945000000002,18.171661,17.434413,16.151958999999998,16.580533,17.632567,17.545085,15.816517000000001,14.931213,14.030964,14.869629000000002,14.393332000000001,13.871292,12.795929,13.575134,13.693929,13.328876999999999,13.00095,12.634488000000001,12.41493,11.669075999999999,11.744679,11.276253,11.01781
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337278,0.866475,1.042577,2.639475,4.105837,5.126542,6.35123,8.706767999999999,9.988611,10.679965,10.996547,11.290085000000001,10.997457,10.654892,9.971948,9.98408,10.398745,11.049532000000001,11.448551,12.224497,13.56011,14.002645999999999,14.297714000000001,14.91544,15.131475,16.253048,16.467807,16.69753,16.990973999999998,17.444067999999998,18.188223999999998,18.623480999999998,19.018744,19.311366,19.71771,20.158941,20.610552,20.947782999999998,21.3555,21.587981,21.884807000000002,22.388593,22.696517,22.099073,21.576335999999998,20.947107,20.634180999999998,20.276719,19.469212,19.158564000000002,18.634636999999998,18.332145,17.749973999999998,17.305076,16.833422,17.440611999999998,17.852577,17.009415,16.625735,16.109686,15.902686,15.326528,15.389525,15.863525,16.134342999999998,16.623272,17.361888,17.5449,17.878425,18.060178,18.433185,18.683184,19.044838000000002,19.261236,19.760604999999998,20.213575,21.639999,21.326086,21.040465,20.571937,20.865893,20.583192999999998,20.165882999999997,19.440110999999998,19.017431,18.664147,17.925898999999998,16.643445,17.073019,18.124054,18.038570999999997,16.308003,15.424698999999999,14.52245,15.363114999999999,14.886819000000001,14.362778,13.287415,14.068620999999998,14.185416,13.821363,13.493435999999999,13.125974,12.907416,12.160561999999999,12.238164999999999,11.769739,11.511296000000002
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.529197,0.705299,2.3021979999999997,3.7685589999999998,4.789265,6.013952,8.369489999999999,9.651333000000001,10.342687,10.659269,11.528637,10.660179,10.317614,9.63467,9.646802000000001,10.061468,10.712254,11.111272999999999,11.887219,13.222832999999998,13.665367999999999,13.960436999999999,14.578161999999999,14.794197,15.915770000000002,16.130529,16.360252,16.653697,17.10679,17.850946,18.286203,18.681466,18.974088000000002,19.380432,19.821663,20.273274,20.610505,21.018222,21.250703,21.54753,22.051315,22.359239000000002,22.244745,21.722009,21.092779999999998,20.779853,20.422391,19.614884,19.304236,18.77931,18.477817,17.895646,17.450749,16.979094,17.586284,18.189854999999998,17.345693,16.963013,16.446964,16.239964,15.663806,15.726803,16.200803,16.471621,16.96055,17.699166,17.882178,18.215703,18.397456,18.770463,19.020462,19.382116,19.598514,20.097883,20.550852,21.977276,21.662364,21.376742999999998,20.909215,21.200170999999997,20.92047,20.501161,19.774389000000003,19.353709,19.000425,18.263177,16.979723,17.409297,18.461331,18.373849,16.645281,15.759977,14.859728,15.698393,15.222095999999999,14.700056,13.624692999999999,14.403899,14.522694,14.157641,13.829714000000001,13.462252,13.243694,12.49784,12.573443,12.105017,11.846574
33-2804579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.176102,1.7730000000000001,3.239362,4.260066999999999,5.484755000000001,7.840292999999999,9.122136,9.81349,10.130072,10.99944,10.130982000000001,9.788416999999999,9.105473,9.117605000000001,9.53227,10.183057000000002,10.582075999999999,11.358022,12.693635,13.136171,13.431239000000001,14.048964999999999,14.265,15.386573,15.601332000000001,15.831055,16.124499,16.577593,17.321749,17.757005,18.152269,18.444891000000002,18.851235,19.292466,19.744076999999997,20.081308,20.489025,20.721506,21.018332,21.522118,21.830042000000002,21.715548000000002,21.192812,20.563582,20.250656,19.893194,19.085687,18.775039000000003,18.250111999999998,17.948620000000002,17.366449,16.921551,16.449897,17.057087,17.845948,17.87489,17.49221,16.976160999999998,16.769161999999998,16.193003,16.256,16.73,17.000818,17.489747,18.228363,18.411376,18.7449,18.926652999999998,19.29966,19.549659,19.911314,20.127710999999998,20.62708,21.08005,22.506474,22.190561,21.90694,21.438412,21.732368,21.449668,21.032358,20.305585999999998,19.882906,19.530622,18.794373999999998,17.51192,17.940494,18.992529,18.905046,17.176478,16.291173999999998,15.390925,16.229589999999998,15.753294,15.231253,14.15589,14.935096,15.053891,14.685838,14.357910999999998,13.99445,13.772891,13.029036999999999,13.07264,12.636214,12.377771000000001
34-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.899102,3.3654629999999996,4.386169000000001,5.610856,7.966394,9.248237,9.939591,10.256173,11.125541,10.257083,9.914518,9.231574,9.243707,9.658372,10.309158,10.708177000000001,11.484123,12.819737,13.262272,13.557341000000001,14.175066000000001,14.391101999999998,15.512673999999999,15.727433999999999,15.957157,16.250601,16.703694,17.447851,17.883107,18.278371,18.570992,18.977335999999998,19.418567000000003,19.870178,20.20741,20.615126,20.847607,21.144434,21.648220000000002,21.956144000000002,21.841649,21.318913000000002,20.689684,20.376757,20.019295,19.211788000000002,18.901139999999998,18.376214,18.074721,17.49255,17.047653,16.575998000000002,17.183188,17.972049,18.050991,17.668312,17.152263,16.945263,16.369104,16.432102,16.906102,17.176919,17.665848999999998,18.404465,18.587477,18.921001999999998,19.102754,19.475761,19.725761,20.087415,20.303813,20.803181,21.256151000000003,22.682575,22.366663,22.082042,21.614513,21.90547,21.625769000000002,21.207459,20.480688,20.059008,19.705723000000003,18.968476000000003,17.685022,18.114596,19.166629999999998,19.079147,17.350579999999997,16.465275,15.565026999999999,16.403692000000003,15.927395,15.405354999999998,14.329992,15.109197,15.227992,14.861939000000001,14.534011999999999,14.167551000000001,13.948992,13.202138,13.198741,12.810315,12.551872999999999
35-2807382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4663620000000002,2.498068,3.7227550000000003,6.078293,7.360136,8.05149,8.368072,9.23744,8.368982,8.026417,7.3434729999999995,7.355605000000001,7.770271000000001,8.421057000000001,8.820076,9.596022,10.931635,11.374171,11.66924,12.286964999999999,12.503,13.624573000000002,13.839332,14.069054999999999,14.3625,14.815593,15.559748999999998,15.995006,16.390269,16.682891,17.089235000000002,17.530466,17.982077,18.319308,18.727025,18.959506,19.256332,19.760118,20.068042000000002,19.953548,19.430812,18.801582,18.488656,18.131194,17.323687,17.013039000000003,16.488113000000002,16.18662,15.604448999999999,15.159551,14.687897,15.295086999999999,16.083948,16.31389,15.930210999999998,15.414162,15.207162,14.631003,14.694,15.168,15.438818,15.927747,16.666363,16.849376,17.182901,17.364653,17.73766,17.98766,18.349314,18.565711,19.06508,19.51805,20.944474,21.167561,20.882941,20.415412,20.706369,20.426668,20.008357999999998,19.281587,18.859907,18.506622,17.789375,18.041921,18.471495,19.522529000000002,19.435046,17.706478,16.821174,15.920926000000001,16.75959,16.283294,15.761253,14.685889999999999,15.465095999999999,15.583891,15.218838,14.890911,14.52445,14.305891,13.559037,13.63464,13.166214000000002,12.907771
36-2804632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0317049999999999,2.256393,4.611930999999999,5.893774,6.585128,6.9017100000000005,7.771078,6.90262,6.560055,5.877111,5.8892430000000004,6.303909,6.954695,7.353714,8.129660000000001,9.465273,9.907809,10.202877,10.820603,11.036638,12.158211,12.37297,12.602692999999999,12.896138,13.349231,14.093387,14.528644,14.923907,15.216529000000001,15.622873,16.064104,16.515715,16.852946,17.260663,17.493144,17.78997,18.293756,18.601679999999998,18.487185999999998,17.96445,17.33522,17.022294,16.664832,15.857325,15.546676999999999,15.021751,14.720258,14.138086999999999,13.693189000000002,13.221535000000001,13.828725,14.617586,14.847528,14.463849,13.947799,13.7408,13.164641,13.227638,13.701638,13.972456,14.461385,15.200001,15.383014000000001,15.716539000000001,15.898291,16.271298,16.521297,16.882952,17.099349,17.598717999999998,18.051688000000002,19.478112,19.702199,19.416579000000002,18.94905,19.240007000000002,18.960306,18.541995999999997,17.815225,17.393545,17.04026,16.323012,16.575557999999997,17.004133,18.056167000000002,17.968684,16.240116,15.354811999999999,14.454563,15.293228,14.816932000000001,14.294891,13.219528,13.998733999999999,14.117529000000001,13.752476000000001,13.424548999999999,13.058088,12.839528999999999,12.092675,12.168277999999999,11.699852,11.441409
37-2806358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.224688,3.580226,4.862069,5.553423,5.870005,6.739373,5.870915,5.52835,4.845406,4.857538,5.272204,5.92299,6.3220089999999995,7.097955000000001,8.433568,8.876104,9.171173,9.788898,10.004933,11.126506,11.341265,11.570988,11.864433,12.317525999999999,13.061682000000001,13.496939000000001,13.892202,14.184823999999999,14.591168,15.032399,15.484010000000001,15.821241,16.228958,16.461439000000002,16.758264999999998,17.262051,17.569975,17.455481,16.932745,16.303515,15.990589000000002,15.633126999999998,14.82562,14.514972,13.990046,13.688553,13.106382,12.661484,12.18983,12.79702,13.585881,14.429043,14.812723000000002,14.671094,14.463095000000001,13.886935999999999,13.949932999999998,14.423932999999998,14.694751,14.819185999999998,15.499296,15.681308999999999,16.015833999999998,16.197585999999998,16.570593,16.820593,17.182247,17.398644,17.898013,18.350983,19.777407,20.104372,20.137874,19.671345000000002,19.961302,19.682601000000002,19.264291,18.53652,18.11484,17.761554999999998,17.044307999999997,17.468988,17.899562,18.952596,18.863113000000002,17.136546,16.249241,15.350992999999999,16.189657,15.713360999999999,15.189321,14.113957999999998,14.895163,15.011957999999998,14.648905,14.318978,13.953517000000002,13.733958,12.987103999999999,13.064707,12.596281,12.337838
38-2806322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.355539,3.637382,4.328735,4.645318,5.514686,4.646228,4.303662999999999,3.620718,3.632851,4.047516000000001,4.698303,5.097322,5.873268,7.208881,7.6514169999999995,7.946485000000001,8.564211,8.780246,9.901817999999999,10.116578,10.346300999999999,10.639745,11.092838,11.836995,12.272250999999999,12.667515,12.960137,13.366481,13.807711,14.259323,14.596554000000001,15.004271,15.236752,15.533578,16.037364,16.345288,16.230794,15.708057,15.078828,14.765901999999999,14.408439999999999,13.600933,13.290285,12.765358,12.463866000000001,11.881695,11.436797,10.965143,11.572333,12.361194,13.204356,13.588035999999999,13.444407,13.237407000000001,12.662249000000001,12.725246,13.198246,13.469064000000001,13.593499,14.274609,14.457621,14.790146,14.971898999999999,15.344906,15.595904999999998,15.957559,16.172957,16.672326,17.125296,18.552719,18.879685000000002,18.913186,18.445657999999998,18.736614000000003,18.457913,18.038604,17.312832,16.891151999999998,16.536868,15.81962,16.760669,17.191243,18.252720999999998,18.599295,18.359233,17.473929000000002,16.57368,17.412345000000002,16.938048000000002,16.416007999999998,15.338645000000001,16.117851,16.236646,15.871592999999999,15.544666000000001,15.177204000000001,14.960645999999999,14.210792000000001,14.289395,13.820969,13.560526000000001
39-2806320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.281843,1.973197,2.2897790000000002,3.159147,2.290689,1.9481240000000002,1.26518,1.277313,1.691978,2.342765,2.7417830000000003,3.517729,4.853343,5.295879,5.590947,6.208672,6.424708,7.54628,7.7610399999999995,7.990763,8.284207,8.7373,9.481457,9.916713,10.311977,10.604598,11.010943,11.452173,11.903784,12.241016,12.648732,12.881213,13.17804,13.681826000000001,13.98975,13.875255,13.352519000000001,12.723289999999999,12.410363,12.052901,11.245394000000001,10.934747,10.40982,10.108328,9.526156,9.081259,8.609604,9.216795,10.005655,10.848818,11.231497000000001,11.088869,10.882869,10.30671,10.369708000000001,10.843708,11.114525,11.237961,11.918071000000001,12.101083000000001,12.434608,12.61636,12.990366999999999,13.239367000000001,13.601021,13.817419000000001,14.316787,14.769757,16.196181,16.523146,16.557648,16.091119,16.382076,16.102375,15.684064999999999,14.956294,14.534614000000001,14.182329000000001,13.465082,14.405130999999999,14.834705,15.896182000000001,16.242756,17.714232,18.457881,17.557633,19.544617000000002,19.291587,18.769546,17.694183,18.473389,18.592184,18.227131,17.899204,17.532742000000002,17.314184,16.56733,16.642933,16.174507000000002,15.916064000000002
40-2803881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.691354,1.0079360000000002,1.877304,1.008846,0.7954479999999999,0.393608,0.40574099999999996,0.820406,1.471193,1.870211,2.6461580000000002,3.9817709999999997,4.424307,4.719375,5.3371010000000005,5.553136,6.674708,6.889467999999999,7.119191000000001,7.412635000000001,7.865728,8.609885,9.045141000000001,9.440405,9.733025999999999,10.139371,10.580601,11.032212,11.369444,11.777161,12.009641,12.306467999999999,12.810253999999999,13.118178,12.593411999999999,12.070675999999999,11.441447,11.12852,10.771058,9.963550999999999,9.652903,9.127977,8.826483999999999,8.244313,7.799416000000001,7.327761,7.934951,8.723811999999999,9.566975,9.949653999999999,9.808026,9.601026,9.025867,9.087864999999999,9.561865,9.833682000000001,9.956116999999999,10.636228,10.82024,11.152764999999999,11.334517,11.708524,11.957524000000001,12.320178,12.535575999999999,13.035944,13.487914000000002,14.914338,15.242303,15.276805,14.809276,15.101232999999999,14.820532,14.402222,13.675451,13.253770999999999,12.900486,12.183239,13.124288,13.553861999999999,14.614339000000001,14.961913000000001,16.432389,17.175038,16.27479,18.262774,18.739071,19.259110999999997,18.951755,19.73096,19.876026,19.510973999999997,19.183047,18.816585,18.598027,17.850173,17.926776,17.45835,17.199907
41-2803879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316583,1.185951,0.31749299999999997,0.104094,0.787038,1.0970950000000002,1.51176,2.162547,2.5615650000000003,3.337511,4.673125,5.11566,5.410729,6.028454,6.24449,7.366061999999999,7.580822,7.810544999999999,8.103989,8.557082000000001,9.301239,9.736495,10.131758999999999,10.424380000000001,10.830725,11.271955,11.723566,12.060798,12.468514,12.700994999999999,12.997822,12.887393,12.575469,11.902059,11.379322,10.750093,10.437167,10.079705,9.272198,8.96155,8.436622999999999,8.135131,7.552960000000001,7.108061999999999,6.636407000000001,7.2435979999999995,8.032459,8.875621,9.259300999999999,9.117672,8.910672,8.334514,8.397511,8.871511,9.142329,9.264764,9.945874,10.127886,10.462411,10.643164,11.016171,11.266169999999999,11.627824,11.844222,12.344591000000001,12.796560000000001,14.222984,14.54995,14.586451,14.118923,14.409879,14.130177999999999,13.711869,12.985097,12.563417,12.210133,11.492885000000001,12.433933999999999,12.863508,13.924985000000001,14.271560000000001,15.742035999999999,16.484685,15.584435999999998,17.572421,18.048717,18.568758,18.261401,19.040607,19.321620000000003,19.684673,19.422422,19.052960000000002,18.834401999999997,18.087548,18.166151,17.695725,17.437282
42-2803877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.875368,0.5610539999999999,0.347655,1.030599,1.413677,1.828342,2.479129,2.8781470000000002,3.654094,4.989707,5.432243,5.727311,6.3450370000000005,6.561072,7.682644,7.897403999999999,8.127127,8.420571,8.873664,9.617821000000001,10.053077,10.448341000000001,10.740963,11.147307000000001,11.588536999999999,12.040149000000001,12.37738,12.785097,13.017578,13.080597000000001,12.576811,12.264887,11.591476,11.06874,10.439511,10.126584,9.769122,8.961615,8.650967999999999,8.126041,7.824549,7.242377,6.79748,6.325825,6.933014999999999,7.721875999999999,8.565039,8.948718,8.80609,8.60009,8.022931,8.084928999999999,8.560929,8.830746000000001,8.955182,9.634292,9.817304,10.151829,10.332581,10.706588,10.956588,11.318242,11.53364,12.033008,12.486978,13.913402,14.239367000000001,14.275869,13.80734,14.099297,13.818596,13.400286,12.673515,12.250835,11.89955,11.180303,12.121352,12.550925999999999,13.613403,13.959976999999999,15.431453,16.174101999999998,15.272854,17.261838,17.738135,18.258175,17.950819,18.730024,19.011038,19.374091,19.109839,18.744378,18.525819,17.778965,17.853568,17.387142,17.1267
43-2803875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.868458,1.2170239999999999,1.8999669999999997,2.283045,2.69771,3.348497,3.7475160000000005,4.523462,5.859075,6.301611,6.596678999999999,7.214405,7.430439999999999,8.552013,8.766772,8.996495,9.289939,9.743032000000001,10.487189,10.922445,11.317708999999999,11.610331,12.016675,12.457906,12.909517,13.231132,12.823414999999999,12.594934,12.298108000000001,11.794322,11.482398,10.808988000000001,10.286251,9.657022,9.344096,8.986634,8.179127000000001,7.868479,7.343552000000001,7.04206,6.4598889999999995,6.014991,5.543337,6.150526999999999,6.939388,7.78255,8.165230000000001,8.023601,7.815600999999999,7.240442999999999,7.303439999999999,7.7774399999999995,8.047258,8.171693,8.852803,9.034815,9.36834,9.550092999999999,9.9231,10.173099,10.534753,10.751151,11.25052,11.703489999999999,13.129913,13.456879,13.49138,13.023852,13.315807999999999,13.035108000000001,12.617797999999999,11.890025999999999,11.469346,11.116062,10.397814,11.338863,11.769437,12.830915,13.177489000000001,14.647965,15.298734,14.398485999999998,16.386470000000003,16.862767,17.382807,17.07545,17.854656,18.13567,18.498723000000002,18.236470999999998,17.86901,17.649451000000003,16.901597,16.9802,16.511774,16.253331
44-2803876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348565,1.031509,1.414587,1.829252,2.480039,2.879057,3.655004,4.990616999999999,5.433153,5.728221,6.345947,6.561982,7.683553999999999,7.898314,8.128036999999999,8.421481,8.874574,9.618731,10.053987,10.449251,10.741873,11.148217,11.589447,12.041058999999999,12.37829,12.786007000000001,13.018488,13.073687,12.569901,12.257977,11.584566,11.06183,10.432601,10.119674,9.762212,8.954705,8.644058,8.119131,7.817639,7.235467,6.79057,6.3189150000000005,6.926105000000001,7.714966,8.558129,8.941808,8.79918,8.59118,8.015021,8.080019,8.552019,8.823836,8.948272,9.627382,9.811394,10.144919,10.326671000000001,10.699678,10.949678,11.311332,11.52773,12.027097999999999,12.479068,13.906492000000002,14.233457000000001,14.266959,13.800429999999999,14.091387,13.811685999999998,13.393376000000002,12.666605,12.243925,11.891639999999999,11.173392999999999,12.116442,12.545016,13.605493,13.953067,15.422543,16.166192000000002,15.265944000000001,17.254928,17.731225,18.250265,17.942909,18.723114000000002,19.004128,19.367181,19.101929000000002,18.737468,18.517909,17.771055,17.846657999999998,17.378232,17.11979
45-2803878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.682944,1.072022,1.486687,2.137474,2.536492,3.312439,4.648052,5.0905879999999994,5.385656,6.003382,6.219417,7.3409889999999995,7.5557490000000005,7.785472,8.078916,8.532009,9.276166,9.711422,10.106686,10.399308,10.805652,11.246882000000001,11.698493,12.035725,12.443442,12.675922,12.972749,12.918466,12.606542,11.933131,11.410395,10.781166,10.46824,10.110777,9.30327,8.992623,8.467696,8.166203999999999,7.5840320000000006,7.1391350000000005,6.66748,7.2746710000000006,8.063531,8.906694,9.289374,9.147745,8.940745,8.364586,8.427584,8.901584,9.172402,9.295836999999999,9.975947,10.158959,10.492484,10.674237,11.047243,11.297243,11.658897,11.875295,12.374664,12.827633,14.254057000000001,14.581023000000002,14.616523999999998,14.148995000000001,14.439951999999998,14.160251,13.741941,13.01517,12.59349,12.240206,11.522958000000001,12.464007,12.893581,13.955058,14.301632999999999,15.772108,16.515757,15.615509,17.603494,18.07979,18.598831,18.292474,19.071679,19.352693,19.715746,19.453494,19.085033,18.866475,18.118620999999997,18.195224,17.726798000000002,17.469355
46-2803880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38907800000000003,0.803743,1.4545299999999999,1.853548,2.6294939999999998,3.9651080000000003,4.407644,4.702712,5.320437,5.536473,6.6580449999999995,6.8728050000000005,7.1025279999999995,7.395972,7.8490649999999995,8.593222,9.028478,9.423741999999999,9.716363000000001,10.122708,10.563938,11.015549,11.352781,11.760497,11.992977999999999,12.289805,12.793591000000001,13.101515,12.616075,12.093339,11.46411,11.151183,10.793721000000001,9.986214,9.675566,9.15064,8.849147,8.266976,7.822079,7.350424,7.9576139999999995,8.746475,9.589638,9.973317,9.831689,9.623689,9.04853,9.110528,9.584528,9.855345,9.979781,10.659891,10.842903,11.175428,11.35718,11.730186999999999,11.980186999999999,12.341841,12.558239,13.058607,13.511576999999999,14.938001000000002,15.264966000000001,15.299468,14.831939000000002,15.122895999999999,14.843195000000001,14.423885,13.699114000000002,13.276434,12.923149,12.204902,13.146951000000001,13.575525,14.638001999999998,14.984576,16.454051999999997,17.197701000000002,16.297453,18.286437,18.762734,19.282774,18.961363000000002,19.738568,19.856363,19.494311,19.164382999999997,18.798922,18.580363000000002,17.83451,17.908113,17.439686,17.181244
47-2803882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41466499999999995,1.065452,1.4684709999999999,2.244417,3.5800300000000003,4.022566,4.317634,4.93536,5.151395,6.272968,6.487727,6.71745,7.010894,7.4639880000000005,8.208144,8.6434,9.038664,9.331286,9.737630000000001,10.178861,10.630472,10.967703,11.37542,11.607901,11.904727000000001,12.408513000000001,12.716436999999999,12.999153,12.476417,11.847187,11.534261,11.176799,10.369292,10.058644000000001,9.533717,9.232225,8.650053999999999,8.205156,7.7335020000000005,8.340692,9.129553,9.972714999999999,10.355395,10.214766000000001,10.005767,9.431608,9.492605000000001,9.966605,10.237423,10.362858000000001,11.041967999999999,11.224981,11.558505,11.740258,12.113265,12.364264,12.724919,12.941316,13.440685,13.893654999999999,15.320079000000002,15.648044,15.683545,15.214017000000002,15.504973000000001,15.225273000000001,14.806963,14.080191000000001,13.659510999999998,13.307227,12.589979,13.529028,13.958601999999999,15.020079999999998,15.368654000000001,16.839129999999997,17.580779,16.680529999999997,18.668515,19.144811999999998,19.663852,18.973495,19.752701000000002,19.870496,19.505443,19.177516,18.811055,18.592496,17.844642,17.922245,17.451819,17.195376
48-2803884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.650787,1.0538049999999999,1.829752,3.165365,3.607901,3.902969,4.520695,4.7367300000000006,5.858302,6.073062,6.302785,6.596228999999999,7.049322,7.793479,8.228735,8.623999000000001,8.916621000000001,9.322965,9.764194999999999,10.215807,10.553038,10.960755,11.193236,11.490062,11.993848,12.301772,12.975182,12.891082,12.261853,11.948926,11.591464,10.783957000000001,10.473309,9.948383,9.646889999999999,9.064719,8.619822000000001,8.148166999999999,8.755357,9.544217999999999,10.387381,10.77006,10.628432,10.420432,9.845272999999999,9.908271000000001,10.381271,10.653088,10.776523,11.457633999999999,11.639646,11.974171,12.155923,12.52793,12.77893,13.139584,13.355982000000001,13.85635,14.309320000000001,15.734744000000001,16.062708999999998,16.096211,15.629682,15.919639000000002,15.640938,15.221627999999999,14.495857,14.073177,13.721892,13.002645,13.944694,14.373268,15.434745000000001,15.781319,17.252795000000003,17.995444,17.095195999999998,19.082179999999997,19.559476999999998,20.079517000000003,19.388161,20.167366,20.286161,19.921108,19.591181,19.225720000000003,19.008160999999998,18.261307000000002,18.33691,17.866484,17.608041
