순번_정류장ID,70-2802918,71-2802864,72-2802824,73-2802618,74-2802176,75-2802169,76-2802154,77-2801846,78-2802103,79-2802067,80-2802056,81-2802031,82-2802010,83-2801983,84-2801975,85-2805277,86-2805276,87-2805274,88-2805272,89-2801921,90-2801927,91-2801924,92-2801916,93-2801925,94-2801908,95-2801715,96-2801690,97-2803662,98-2800165,99-2803661,100-2807012,101-2807213,102-2805602,103-2805807,104-2805603,105-2805808,106-2801183,107-2801685,108-2801666,109-2801633,110-2801192,111-2801636,112-2801604,113-2801564,114-2801520,115-2801180,116-2801495,117-2801506,118-2801512,119-2801529,120-2801544,121-2801187,122-2801581,123-2801606,124-2800694,125-2800726,126-2800751,127-2800765,128-2800782,129-2800797,130-2800813,131-2803049,132-2803063,133-2803062,134-2803061,135-2803060,136-2800370,137-2800369
114-2801520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.565995,1.006202,1.243466,1.447699,1.826802,2.170388,2.4499779999999998,2.6596290000000002,3.074927,4.000655,4.370649,4.7887830000000005,4.973148999999999,5.43388,5.713922,6.341314,6.6944360000000005,7.224264999999999,7.43076,7.84957,8.008281,7.8897639999999996,7.9936490000000004
115-2801180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440208,0.677471,0.881704,1.260807,1.605393,1.883984,2.093634,2.508932,3.43466,3.804654,4.2227879999999995,4.407154,4.868885,5.148927,5.77632,6.129441,6.659271,6.864764999999999,7.2845759999999995,7.443287,7.323769,7.428653999999999
116-2801495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23826399999999998,0.443496,0.8216,1.1661860000000002,1.444776,1.6544259999999997,2.069725,2.995453,3.365446,3.783581,3.967947,4.429678,4.70972,5.337112,5.690233999999999,6.220063,6.4255580000000005,6.845368,7.005078999999999,6.884562,6.990446
117-2801506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205233,0.583337,0.9279229999999999,1.206513,1.4161629999999998,1.831461,2.757189,3.127183,3.545317,3.729683,4.191414,4.471456,5.0988489999999995,5.451969999999999,5.9818,6.1872940000000005,6.607105000000001,6.765816,6.646298,6.751183
118-2801512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.378104,0.7226899999999999,1.00128,1.2109299999999998,1.626228,2.551956,2.92195,3.3400839999999996,3.52445,3.9861809999999998,4.266223,4.893616000000001,5.246737,5.776567,5.982061,6.401872,6.561583000000001,6.441065,6.54595
119-2801529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345586,0.6241770000000001,0.8338270000000001,1.249125,2.1748529999999997,2.5448470000000003,2.962981,3.147347,3.609078,3.8891199999999997,4.516513,4.869634,5.399464,5.604958,6.023769000000001,6.1844790000000005,6.063962,6.169847
120-2801544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27859,0.488241,0.903539,1.8292669999999998,2.199261,2.617395,2.801761,3.263492,3.5435339999999997,4.170926000000001,4.5240480000000005,5.053877,5.259372,5.678182,5.838893,5.718376,5.8232610000000005
121-2801187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20965,0.624948,1.567676,1.93767,2.355805,2.5401700000000003,3.001902,3.281944,3.909336,4.262457,4.792287,4.997782,5.416592,5.577303,5.456786,5.56267
122-2801581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41529799999999994,1.358026,1.7280200000000001,2.146154,2.33052,2.792251,3.072294,3.6996860000000003,4.052807,4.582637,4.788131,5.207942,5.367653,5.247136,5.3520199999999996
123-2801606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.942728,1.312722,1.7308560000000002,1.9152220000000002,2.376953,2.656995,3.284388,3.6375089999999997,4.167339,4.372833,4.791644,4.951355,4.831837,4.937722
124-2800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369994,0.7881279999999999,0.9724940000000001,1.434225,1.7142669999999998,2.34166,2.6947810000000003,3.224611,3.430105,3.8499160000000003,4.008627,3.8891089999999995,3.994994
125-2800726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.418134,0.6025,1.064231,1.344274,1.971666,2.3247869999999997,2.8546169999999997,3.060111,3.4789220000000003,3.638633,3.5191160000000004,3.9760000000000004
126-2800751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.184366,0.646097,0.9261389999999999,1.553532,1.906653,2.436483,2.6419770000000002,3.060788,3.221499,3.100981,4.350866000000001
127-2800765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.461732,0.7417739999999999,1.3691659999999999,1.722288,2.2521169999999997,2.4576119999999997,2.8764220000000003,3.036133,2.916616,4.1665
128-2800782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.280042,0.909435,1.262556,1.792386,1.9978799999999999,2.416691,2.576402,2.456884,3.7067690000000004
129-2800797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.629393,0.9825139999999999,1.5123440000000001,1.7178380000000002,2.1366490000000002,2.29636,2.1768419999999997,3.4267269999999996
130-2800813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353122,0.882951,1.0884459999999998,1.577413,1.9289669999999999,2.052781,3.3026660000000003
131-2803049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.52983,0.735324,1.224291,1.5758459999999999,2.121328,3.288213
132-2803063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20549499999999998,0.696462,1.048017,1.593499,2.760384
133-2803062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.490967,0.8425219999999999,1.388004,2.5548889999999997
134-2803061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354555,0.9000370000000001,2.066922
135-2803060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.660483,1.7123680000000001
136-2800370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2518850000000001
137-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
