순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2805323,6-2800474,7-2800329,8-2800365,9-2800445,10-2805599,11-2800437,12-2800405,13-2800400,14-2800398,15-2800396,16-2800394,17-2804826,18-2804827,19-2804828,20-2800322,21-2800428,22-2800432,23-2800435,24-2800440,25-2800446,26-2800393,27-2800472,28-2800478,29-2800482,30-2800488,31-2800494,32-2800496,33-2800499,34-2805303,35-2800512,36-2800521,37-2800524,38-2800539,39-2800545,40-2800337,41-2800559,42-2800572,43-2800578,44-2800580,45-2805741,46-2806742,47-2806744,48-2806174,49-2806730,50-2807462,51-2806214,52-2800622,53-2800627,54-2800336,55-2800658,56-2800670,57-2800345,58-2803643,59-2803791,60-2801474,61-2801464,62-2801178,63-2801179,64-2801439,65-2801180,66-2801507,67-2801536,68-2801557,69-2801602,70-2801647,71-2801634,72-2801667,73-2801680,74-2801698,75-2801714,76-2801712,77-2801701,78-2805300
11-2800437,,,,,,,,,,,0,0.9633719999999999,2.3750150000000003,2.612089,2.877257,3.1157880000000002,3.4521,3.8753379999999997,4.599888,5.309154,5.254391,4.591601,4.291164,4.010873,3.277313,2.690873,2.696325,2.842357,3.057138,3.045745,3.421869,3.842736,4.131373,5.1434370000000005,5.623298,6.0705919999999995,6.336541,7.066864999999999,7.655527,7.847229,8.186117999999999,8.389708,8.328386,8.257008,8.431446000000001,8.743788,9.900437,10.237614,10.745001,10.865689,10.223302,10.779628,11.116985000000001,11.563068,11.816367999999999,12.077792,12.475373,12.559673,14.485892000000002,14.446129,14.694144,14.863114999999999,15.376457,15.2893,15.834219000000001,15.856110999999999,16.103956,16.443112,16.575509,17.190907,17.288609,17.627048000000002,17.990032,18.032273,17.940873,18.057898,18.334559,18.210398
12-2800405,,,,,,,,,,,,0,1.411643,1.6487169999999998,1.9138849999999998,2.152416,2.488728,2.911966,3.6365160000000003,4.625475,5.191237999999999,4.6749730000000005,4.374536,4.094245,3.3606849999999997,2.774245,2.779697,2.925729,3.14051,3.129117,3.5052410000000003,3.926108,4.214745,5.226808,5.70667,6.154964,6.419912999999999,7.151236999999999,7.738899000000001,7.930600999999999,8.26849,8.472078999999999,8.412758,8.34038,8.514816999999999,8.82616,9.983808,10.321986,10.828373,10.95006,10.306674000000001,10.862,11.201357000000002,11.645439999999999,11.89974,12.161164,12.557744999999999,12.643044999999999,14.569264000000002,14.529501000000002,14.775516,14.947486999999999,15.460829,15.373671,15.917591,15.938482999999998,16.185328,16.524484,16.658881,17.274279,17.373981,17.710420000000003,18.074404,18.113645,18.022245,18.14027,18.41793,18.293770000000002
13-2800400,,,,,,,,,,,,,0,0.24007399999999998,0.505242,0.7437729999999999,1.080085,1.503323,2.2278729999999998,3.216832,3.7825949999999997,4.444385,4.582404,4.513113,4.772328,4.185887999999999,4.19134,4.337372,4.552153,4.54076,4.916884,5.337751,5.6263879999999995,6.6374509999999995,7.119313000000001,7.565607000000001,7.831556,8.56288,9.149542,9.342244,9.680133,9.883722,9.823400999999999,9.753022999999999,9.92746,10.237803,11.395451,11.732629,12.240015,12.360702999999999,11.717317,12.272642999999999,12.611999,13.058083,13.310382,13.572807000000001,13.968388000000001,14.053687,15.980907,15.939144,16.190159,16.35813,16.871472,16.784314000000002,17.329234,17.349126000000002,17.596971,17.937127,18.070524,18.686922,18.785624,19.122063,19.485047,19.525287,19.433888,19.550913,19.830573,19.706413
14-2800398,,,,,,,,,,,,,,0,0.26516799999999996,0.503699,0.8400110000000001,1.263249,1.987799,2.9767580000000002,3.542521,4.205311,4.34333,4.274039,5.0115989999999995,4.422962,4.428414,4.574446,4.7892269999999995,4.7778339999999995,5.153958,5.574825,5.863462,6.874525,7.356387,7.803681,8.06763,8.798954,9.387616,9.580318,9.918207,10.121796,10.061475,9.990097,10.164534,10.475877,11.632525,11.970703,12.477089999999999,12.598777,11.956391,12.510717,12.851074,13.296157000000001,13.548456,13.810881,14.206462,14.291762,16.217980999999998,16.177218,16.426233,16.597204,17.108546,17.022388,17.566308,17.5872,17.836045000000002,18.175201,18.307598000000002,18.924996,19.022698000000002,19.360136999999998,19.722120999999998,19.764360999999997,19.672962,19.789987,20.067647,19.943487
15-2800396,,,,,,,,,,,,,,,0,0.23853200000000002,0.574843,0.998081,1.722631,2.71159,3.276353,3.939143,4.077162,4.0098709999999995,4.747431,4.68813,4.693582,4.839614,5.0543949999999995,5.0430019999999995,5.419126,5.839993,6.12863,7.140693,7.620555,8.067849,8.333798,9.065122,9.652784,9.844486,10.182375,10.385964,10.326642999999999,10.255265,10.428702000000001,10.741045,11.898693,12.234871,12.742257,12.863945,12.221559,12.775885,13.115241000000001,13.560325,13.813623999999999,14.075049,14.47163,14.556929,16.483148999999997,16.441385999999998,16.689401,16.862372,17.373714,17.286556,17.831476000000002,17.851368,18.100213,18.439369,18.571766,19.188164,19.286866,19.624305,19.987289,20.027529,19.936129,20.055155,20.332815,20.208655
16-2800394,,,,,,,,,,,,,,,,0,0.336312,0.75955,1.4841,2.473059,3.038822,3.7006120000000005,3.838631,3.77034,4.5089,4.926661,4.932112999999999,5.078145,5.2929260000000005,5.2815330000000005,5.657657,6.078524,6.367161,7.378224,7.8590860000000005,8.30638,8.572329,9.302653,9.891314999999999,10.083017,10.420906,10.624495,10.564174000000001,10.492796,10.667233,10.978576,12.136224,12.473402,12.980789,13.102476,12.458089999999999,13.013416000000001,13.354772,13.799856,14.053154999999999,14.315579999999999,14.710161,14.795460999999998,16.72168,16.680917,16.928932,17.098903,17.611245,17.525087,18.069007,18.091898999999998,18.337744,18.6779,18.812297,19.425695,19.253076,19.501514999999998,19.866498999999997,20.26706,20.174660999999997,20.291686,20.211026,20.087865
17-2804826,,,,,,,,,,,,,,,,,0,0.423238,1.147788,2.136747,2.70151,3.3653,3.5023190000000004,3.435028,4.173588,4.753028,5.139481,5.283513,5.499293,5.617844,5.993968,6.414835,6.7034720000000005,7.714536,8.195397999999999,8.642691000000001,8.90864,9.638964999999999,10.226627,10.420328,10.757217,10.960807,10.901486,10.830108000000001,11.003544999999999,11.314886999999999,12.472536,12.809713,13.3161,13.437788000000001,12.794400999999999,13.350728,13.690083999999999,14.135167000000001,14.389467000000002,14.649891,15.046472,15.131772,17.056992,17.018228,17.264243,17.436214,17.858612,17.771455,18.314374,18.427211,18.674055,18.916267,18.825664,19.097063000000002,18.917764000000002,19.165202999999998,19.528187,20.046628,20.277028,20.160002,19.875714000000002,19.750553
18-2804827,,,,,,,,,,,,,,,,,,0,0.72455,1.713509,2.2782720000000003,2.941062,3.0800810000000003,3.01079,3.74835,4.33079,4.714243,4.860275,5.076055,5.279918,5.768786,6.189653,6.47829,7.489354,7.970216000000001,8.418509,8.683458,9.413782000000001,10.001444000000001,10.194146,10.532035,10.735625,10.676304,10.604925,10.779363,11.089705,12.247354,12.584531,13.090917999999999,13.211606,12.570219,13.125545,13.462902,13.909985,14.163285,14.425709,14.82129,14.90659,16.830809,16.793046,17.041061,17.209032,17.433374,17.346217000000003,17.892135999999997,18.202029,18.449873,18.490029,18.403426,18.673825,18.492526,18.742964999999998,19.105949,19.62239,19.854789999999998,19.737764000000002,19.451476,19.327315
19-2804828,,,,,,,,,,,,,,,,,,,0,0.988959,1.5537219999999998,2.216512,2.35553,2.2862400000000003,3.0247990000000002,3.60624,3.9906919999999997,4.136724,4.351505,4.555368,5.044236,5.465103,5.7537400000000005,6.764803,7.245665,7.692958999999999,7.957908,8.689232,9.276894,9.469596000000001,9.807485,10.011074,9.950753,9.879375,10.053811999999999,10.365155,11.522803,11.859981,12.366368,12.488055000000001,11.845669000000001,12.400995,12.740352,13.185435,13.438734,13.701159,14.096739999999999,14.182039999999999,16.108259,16.067496,16.315510999999997,16.486482000000002,16.709823999999998,16.622666,17.168585999999998,17.477478,17.725323,17.767479,17.678876000000002,17.949274,17.769976,18.018415,18.381399,18.89984,19.13024,19.013214,18.727925,18.602764999999998
20-2800322,,,,,,,,,,,,,,,,,,,,0,0.564763,1.2275530000000001,1.366572,1.297281,2.035841,2.617281,3.001734,3.147765,3.362546,3.5664089999999997,4.055276999999999,4.476144000000001,4.764781,5.776845,6.257707,6.705,6.969949000000001,7.700272999999999,8.288935,8.481637,8.819526,9.023116,8.962795,8.890416,9.065854,9.376196,10.533845,10.872022,11.378409,11.500097,10.856710000000001,11.412036,11.752393,12.196475999999999,12.449776,12.7112,13.108781,13.193081,15.1193,15.078536999999999,15.328551999999998,15.498523,15.719864999999999,15.633707999999999,16.178627,16.48852,16.737364000000003,16.77652,16.689917,16.960316,16.779017,17.027456,17.39244,17.908881,18.141281,18.024255,17.736967,17.612806
21-2800428,,,,,,,,,,,,,,,,,,,,,0,0.66279,0.963227,1.2435180000000001,1.9820779999999998,2.563518,2.947971,3.094003,3.3087839999999997,3.5126459999999997,4.001514,4.422381,4.711018,5.722082,6.2029440000000005,6.650237,6.915186,7.647511,8.235173,8.426874,8.764763,8.969353,8.908032,8.836654,9.012091,9.323433,10.480082000000001,10.818259,11.323646,11.447334,10.801947,11.359274000000001,11.69863,12.141713000000001,12.397013000000001,12.658437,13.054018,13.139318,15.064538,15.024773999999999,15.274789000000002,15.44476,15.155102,15.068945000000001,15.612864000000002,16.041757,16.290601000000002,16.211758,16.123154,16.394553,16.215254,16.463693,16.825677,17.343118,17.575518,17.459493,17.172204,17.048043
22-2800432,,,,,,,,,,,,,,,,,,,,,,0,0.30043800000000004,0.580728,1.319288,1.900728,2.285181,2.431213,2.645994,2.849856,3.3387239999999996,3.759592,4.048228,5.060292,5.541154,5.988448,6.2533970000000005,6.984721,7.572383,7.765084,8.102973,8.306563,8.246242,8.174864,8.349300999999999,8.660644,9.818292,10.155469,10.661856,10.784544,10.141158,10.696484,11.034839999999999,11.479923,11.733222999999999,11.995648,12.392228,12.477528,14.403748,14.362985,14.609998999999998,14.781970000000001,14.989856,14.902698999999998,15.447619,15.772967000000001,16.019810999999997,16.048512,15.958908,16.229307000000002,16.051008,16.298447,16.661431,17.179872,17.410272,17.293247,17.006957999999997,16.882797
23-2800435,,,,,,,,,,,,,,,,,,,,,,,0,0.280291,1.018851,1.600291,1.9847439999999998,2.130776,2.345556,2.549419,3.038287,3.4591540000000003,3.7477910000000003,4.759855,5.240717,5.68701,5.9519589999999996,6.684283,7.271945,7.464647,7.802536,8.005125999999999,7.944805000000001,7.874426,8.048864,8.360206,9.517855,9.855032000000001,10.361419,10.483107,9.84072,10.394046000000001,10.734403,11.179486,11.433786,11.695210000000001,12.090791000000001,12.176091,14.10131,14.061547000000001,14.310562,14.481532999999999,14.993875,14.905717999999998,15.450637,15.470529999999998,15.719373999999998,16.05953,16.192926999999997,16.529744,16.350445999999998,16.598885,16.961869,17.47831,17.557291,17.594684,17.308395,17.183235
24-2800440,,,,,,,,,,,,,,,,,,,,,,,,0,0.73856,1.32,1.7044529999999998,1.850485,2.065265,2.269128,2.757996,3.178863,3.4675,4.479564,4.960426,5.406719,5.671668,6.402993,6.990655,7.184356,7.5212449999999995,7.725835000000001,7.664514,7.594136,7.767573,8.078915,9.236564,9.574741,10.081128,10.203816,9.560429,10.113756,10.455112,10.900195,11.151494999999999,11.413919,11.8105,11.8968,13.822020000000002,13.781255999999999,14.029271,14.199242000000002,14.713583999999999,14.626427,15.170345999999999,15.191239000000001,15.438082999999999,15.778239000000001,15.912636,16.527035,16.626735999999998,16.879175,17.243159,17.3664,17.277,17.394026,17.587685999999998,17.463525
25-2800446,,,,,,,,,,,,,,,,,,,,,,,,,0,0.586441,0.970893,1.116925,1.331706,1.535569,2.024437,2.445304,2.733941,3.745004,4.225866000000001,4.67316,4.938109,5.670433,6.257095,6.450797000000001,6.788686,6.991275,6.930953999999999,6.859576,7.034013000000001,7.345356,8.503003999999999,8.840182,9.346569,9.469257,8.824869999999999,9.380196,9.719553,10.164636,10.417936,10.68136,11.075941,11.162241,13.088460000000001,13.048697,13.294711999999999,13.466682999999998,13.979025,13.891867000000001,14.436786999999999,14.457679,14.705523999999999,15.043679999999998,15.178076999999998,15.794475,15.891176999999999,16.229616,16.5916,16.633841,16.541441,16.659466000000002,16.938126,16.813966
26-2800393,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38445300000000004,0.530485,0.745266,0.9491280000000001,1.4379959999999998,1.8588630000000002,2.1475,3.159564,3.640426,4.08772,4.352668,5.083993,5.671655,5.864356,6.202245,6.405835,6.345514,6.274136,6.4485730000000006,6.7599149999999995,7.917564,8.254741000000001,8.761128,8.882816,8.23943,8.794756,9.134112,9.579195,9.832495,10.094919,10.4905,10.5758,12.50202,12.461256,12.709271000000001,12.880241999999999,13.392584,13.305426999999998,13.851347,13.871239000000001,14.119082999999998,14.45824,14.592635999999999,15.208035,15.306735999999999,15.644175,16.007158999999998,16.0474,15.956,16.073026000000002,16.351685999999997,16.228525
27-2800472,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.146032,0.360813,0.564675,1.053544,1.4744110000000001,1.763048,2.774111,3.255973,3.703267,3.9682160000000004,4.69954,5.287202,5.478904,5.817793,6.020382,5.9600610000000005,5.888683,6.06312,6.375463,7.5321110000000004,7.870289,8.376675,8.498363000000001,7.853977,8.409303,8.749659,9.194742999999999,9.448042,9.711466999999999,10.105048,10.191347,12.117567,12.076804,12.325819000000001,12.49479,13.008132000000002,12.920974000000001,13.465894,13.486785999999999,13.734631,14.073787,14.206184,14.822582,14.921284,15.258723000000002,15.621707,15.662947,15.571548000000002,15.688573000000002,15.968232999999998,15.842073000000001
28-2800478,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214781,0.41864399999999996,0.9075120000000001,1.328379,1.617016,2.628079,3.109941,3.556235,3.8221839999999996,4.553508,5.1401699999999995,5.332872,5.671761,5.87535,5.814029,5.742651,5.918088,6.228431,7.386079,7.723257,8.230644,8.351332000000001,7.709944999999999,8.264271,8.602628,9.049711,9.301011,9.565435,9.961016,10.044316,11.972535,11.929772,12.180786999999999,12.350758,12.8621,12.773942,13.320862,13.339754000000001,13.588598999999999,13.927755,14.061151999999998,14.67655,14.774251999999999,15.112691,15.475675,15.517916,15.425516,15.543541000000001,15.822201000000002,15.698041
29-2800482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20386300000000002,0.692731,1.1135979999999999,1.4022350000000001,2.4132990000000003,2.8951599999999997,3.341454,3.606403,4.338727,4.926389,5.119091,5.456980000000001,5.6595699999999995,5.599248,5.52787,5.702308,6.01465,7.172299000000001,7.509475999999999,8.014863,8.137551,7.494164,8.049489999999999,8.389847,8.83493,9.08723,9.349654,9.746235,9.831535,11.756753999999999,11.716991,11.966006,12.134977000000001,12.647319,12.560162,13.104080999999999,13.126973000000001,13.373818,13.711974,13.846371,14.461769,14.561471,14.89891,15.261894,15.303135000000001,15.210735000000001,15.327760000000001,15.607420000000001,15.48226
30-2800488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48886899999999994,0.9097360000000001,1.198372,2.210436,2.6912979999999997,3.1385919999999996,3.403541,4.1348650000000005,4.7225269999999995,4.915229,5.253118,5.456707,5.396386,5.325008,5.499445,5.810788,6.968436,7.305614,7.812,7.934688,7.291302000000001,7.845628,8.185984,8.630067,8.884367,9.145792,9.542372,9.627672,11.552892,11.514128999999999,11.761142999999999,11.931115,12.444456,12.357299000000001,12.902219,12.922111,13.169954999999998,13.510112,13.643507999999999,14.258907,14.357607999999999,14.695048000000002,15.058031,15.099272000000001,15.007872,15.123898,15.403557999999999,15.279398
31-2800494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.420867,0.709504,1.720568,2.2014299999999998,2.648724,2.913672,3.644997,4.232659,4.4253599999999995,4.763249,4.966839,4.906518,4.83514,5.009576999999999,5.320919,6.478568,6.815745,7.322132000000001,7.44382,6.8014339999999995,7.355760000000001,7.6951160000000005,8.141199,8.393499,8.656922999999999,9.052503999999999,9.137804,11.064024,11.02426,11.271275,11.442246,11.954588000000001,11.866431,12.412351,12.433243,12.680087,13.019244,13.15264,13.769039000000001,13.86674,14.205179000000001,14.568163,14.609404000000001,14.518004000000001,14.635029999999999,14.91269,14.788529
32-2800496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288637,1.300701,1.781563,2.228856,2.493805,3.22513,3.812792,4.005493,4.343382,4.546972,4.486651,4.415273,4.58971,4.901052,6.058701,6.395878,6.902264999999999,7.023953,6.381566,6.935892999999999,7.2752490000000005,7.721332,7.973632,8.237055999999999,8.632636999999999,8.716937,10.644157,10.602393,10.851408000000001,11.022378999999999,11.534721000000001,11.446564,11.991483,12.013376,12.26122,12.600375999999999,12.733773,13.349172,13.446873000000002,13.785312,14.147295999999999,14.188537,14.098137,14.214163000000001,14.492823000000001,14.368661999999999
33-2800499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.011064,1.491926,1.9392200000000002,2.204168,2.935493,3.5231550000000005,3.7158559999999996,4.053744999999999,4.257334999999999,4.197014,4.125636,4.300073,4.611415,5.769064,6.106241000000001,6.612628,6.734316000000001,6.09093,6.646256,6.985612,7.430695,7.6839949999999995,7.946419000000001,8.342,8.4273,10.354519999999999,10.312756,10.562771000000001,10.731742,11.244083999999999,11.157927,11.701847,11.722739,11.971583,12.31074,12.443136,13.058535000000001,13.157236,13.494675,13.857659,13.8999,13.8075,13.924526,14.203185999999999,14.079025
34-2805303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.483862,0.931156,1.196105,1.927429,2.515091,2.707793,3.045682,3.249271,3.18895,3.117572,3.2920089999999997,3.6033519999999997,4.761,5.098177,5.604564,5.727252,5.083866,5.6391919999999995,5.978548,6.422631,6.675930999999999,6.938356,7.334936,7.420236,9.346456,9.306693,9.552707,9.724677999999999,10.23602,10.148863,10.693783,10.715675,10.962519,11.302676,11.435072,12.051471000000001,12.149172,12.486612,12.849594999999999,12.891836,12.800436,12.917461999999999,13.195122,13.070961
