순번_정류장ID,1-2802586,2-2802349,3-2802577,4-2802581,5-2804851,6-2803664,7-2806670,8-2806089,9-2805031,10-2806722,11-2806724,12-2807231,13-2805770,14-2806725,15-2805822,16-2805054,17-2803769,18-2804876,19-2803770,20-2803820,21-2806041,22-2805551,23-2804418,24-2803624,25-2805039,26-2805309,27-2805206,28-2805004,29-2805552,30-2802568,31-2802551,32-2802377,33-2802356,34-2802518,35-2802493,36-2802471,37-2805716,38-2802464,39-2802451,40-2802426,41-2803019,42-2803578,43-2802646,44-2803032,45-2803031,46-2803025,47-2803023,48-2803016,49-2802995,50-2802957,51-2802933,52-2802891,53-2802879,54-2802621,55-2803274,56-2803264,57-2803257,58-2803253,59-2803249,60-2803230,61-2803135,62-2803124,63-2803099,64-2803044,65-2803041,66-2803066,67-2806058,68-2805447,69-2805651,70-2800369,71-2800373
41-2803019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.288653,0.686617,0.9843200000000001,1.244708,1.416355,1.519903,1.739137,1.972659,2.1253759999999997,1.941962,1.9168349999999998,2.1228689999999997,2.385602,2.573998,3.0105,3.255752,3.6963559999999998,3.991973,4.47066,4.253521,4.544207,4.479719,4.928977,5.144993,5.3101449999999994,5.405581,5.665955,5.876422,6.7115,7.135
42-2803578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399964,0.697667,0.9580549999999999,1.1297030000000001,1.233251,1.452484,1.6860060000000001,1.945972,1.872614,1.847488,2.053522,2.3162540000000003,2.50465,2.941153,3.186404,3.627008,3.922625,4.401313,4.184173,4.4748589999999995,4.410372,4.85963,5.076645,5.239797,5.336233,5.596607,5.806074,6.6421529999999995,7.064653
43-2802646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297703,0.558091,0.729739,0.8332870000000001,1.0525209999999998,1.286042,1.546008,1.729422,2.094219,2.300253,2.583782,2.902614,3.339117,3.584368,4.024972,4.320589,4.799277,4.582137,4.873823000000001,4.809336,5.258594,5.474609,5.638761,5.735197,5.995571,6.205038,7.041117,7.463617
44-2803032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260389,0.432036,0.5355840000000001,0.754818,0.98834,1.248305,1.43172,1.796516,2.00255,2.286079,2.624678,3.0621810000000003,3.307432,3.747036,4.043653,4.5213410000000005,4.3052019999999995,4.642474,5.0774,5.526658,5.742674,5.906825,6.004262000000001,6.263635,6.370103,7.207180999999999,7.629681
45-2803031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171648,0.275196,0.494429,0.727951,0.987917,1.171331,1.5361280000000002,1.742162,2.025691,2.3652900000000003,2.801793,3.047044,3.4876480000000005,3.783265,4.261953,4.0448129999999995,4.382086,4.817011,5.26627,5.482285,5.646437000000001,5.743873000000001,6.004247,6.111714,6.947792,7.370292999999999
46-2803025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103548,0.322782,0.556303,0.8162689999999999,0.999683,1.36448,1.570514,1.854043,2.1936419999999996,2.630145,2.875396,3.3160000000000003,3.611617,4.090305,3.873165,4.210438,4.646364,5.0956220000000005,5.310637,5.474789,5.571225,5.832599,5.940067,6.776145,7.199644999999999
47-2803023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219234,0.45475600000000005,0.714721,0.898136,1.262932,1.468966,1.751495,2.091094,2.528597,2.773848,3.213452,3.50907,3.9877569999999998,3.7706180000000002,4.10789,4.5438160000000005,4.993074,5.20909,5.372241000000001,5.4706779999999995,5.729051,5.836519,6.673597,7.095097
48-2803016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23552199999999998,0.495488,0.678902,1.043699,1.249733,1.5312620000000001,1.871861,2.308364,2.553615,2.9942189999999997,3.289836,3.7685239999999998,3.5513839999999997,3.888657,4.3245830000000005,4.773841,4.989856,5.153008,5.250444,5.510818,5.618285,6.453364,6.875864
49-2802995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261966,0.44538,0.810177,1.016211,1.3867399999999999,1.7503389999999999,2.186842,2.432093,2.872697,3.168314,3.6470019999999996,3.4298620000000004,3.7671349999999997,4.2020610000000005,4.651319,4.867334,5.031486,5.127922,5.3882959999999995,5.496763,6.332841999999999,6.755342
50-2802957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18341500000000002,0.548211,0.7542449999999999,1.124774,1.488373,1.9248759999999998,2.170127,2.610731,2.906348,3.385036,3.167897,3.5051690000000004,3.941095,4.390353,4.605368,4.770519999999999,4.866957,5.127330000000001,5.2347980000000005,6.070876,6.4933760000000005
51-2802933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364797,0.5708310000000001,0.9413600000000001,1.304959,1.7414619999999998,1.9867130000000002,2.427317,2.722934,3.201622,2.984482,3.3217550000000005,3.757681,4.206939,4.422954,4.586106,4.683542,4.943916000000001,5.050383,5.887462,6.3099620000000005
52-2802891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20703400000000002,0.577563,0.941162,1.377665,1.622916,2.06352,2.359137,2.837825,2.620686,2.957958,3.3938839999999995,3.842142,4.058157,4.222309,4.318746,4.579119,4.687587000000001,5.523665,5.946165000000001
53-2802879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370529,0.734128,1.170631,1.4158819999999999,1.856486,2.152103,2.630791,2.4136509999999998,2.7509240000000004,3.18585,3.636108,3.8511230000000003,4.015275,4.111711,4.372085,4.480553,5.315631,5.738131
54-2802621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363599,0.8001020000000001,1.045353,1.485957,1.7815740000000002,2.260262,2.043123,2.380395,2.816321,3.2655790000000002,3.4805940000000004,3.645746,3.7421830000000003,4.001556,4.109024,4.945101999999999,5.368602
55-2803274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.436503,0.681754,1.122358,1.417975,1.8966630000000002,1.6795240000000002,2.016796,2.4707220000000003,2.91998,3.135995,3.300147,3.396584,3.656957,3.746425,4.581503,5.005003
56-2803264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255252,0.695856,0.9914729999999999,1.4701600000000001,1.253021,1.590293,2.044219,2.493477,2.709493,2.8736450000000002,2.970081,3.230455,3.319922,4.156000000000001,4.5785
57-2803257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440604,0.742221,1.235589,1.241272,1.578545,2.0324709999999997,2.481729,2.6977439999999997,2.8618959999999998,2.958332,3.218706,3.307173,4.1432519999999995,4.565752
58-2803253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301617,0.794985,1.633165,1.9704380000000001,2.4243639999999997,2.873622,3.0896369999999997,3.253789,3.350225,3.181691,3.1970669999999997,4.033144999999999,4.455645
59-2803249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49536800000000003,1.333548,1.670821,2.124747,2.574005,2.79002,2.9541720000000002,3.050608,2.882073,2.897449,3.7335279999999997,4.1570279999999995
60-2803230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.838181,1.175453,1.6293790000000001,2.078637,2.294653,2.458805,2.555241,2.386706,2.402082,3.2381599999999997,3.66166
61-2803135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337273,0.791199,1.240457,1.456472,1.620624,1.7170599999999998,1.977434,2.1869009999999998,3.02298,3.44648
62-2803124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453926,0.903184,1.1192,1.2833510000000001,1.379788,1.640161,1.8496290000000002,2.685707,3.108207
63-2803099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.449258,0.665274,0.829426,0.9258620000000001,1.186236,1.3957030000000001,2.2317810000000002,2.654281
64-2803044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21601599999999999,0.380168,0.646558,0.906932,1.116399,1.952477,2.3759770000000002
65-2803041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164152,0.685588,0.9459620000000001,1.155429,1.9915080000000003,2.4150080000000003
66-2803066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.521436,0.78181,0.9912780000000001,1.8273560000000002,2.250856
67-2806058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260374,0.473841,1.30992,1.7334200000000002
68-2805447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.213468,1.0495459999999999,1.4730459999999999
69-2805651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8400790000000001,1.2625790000000001
70-2800369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4235
71-2800373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
