순번_정류장ID,1-2805045,2-2803524,3-2803525,4-2805055,5-2802388,6-2806726,7-2805771,8-2807230,9-2807357,10-2807447,11-2807445,12-2803579,13-2802358,14-2804867,15-2802347,16-2805062,17-2802383,18-2802381,19-2802387,20-2802384,21-2802603,22-2802361,23-2802362,24-2802595,25-2802598,26-2805538,27-2802587,28-2802580,29-2802578,30-2803629,31-2802575,32-2802567,33-2802553,34-2802543,35-2802525,36-2802513,37-2802490,38-2802458,39-2802446,40-2802433,41-2802422,42-2802418,43-2802415,44-2802398,45-2802396,46-2804816,47-2802864,48-2802824,49-2802618,50-2802176,51-2802169,52-2802154,53-2802137,54-2802117,55-2802074,56-2802046,57-2802029,58-2802013,59-2802003,60-2802033,61-2802057,62-2802105,63-2802127,64-2802131,65-2802148,66-2802155,67-2806098,68-2806513,69-2807111,70-2806524,71-2806523,72-2806522,73-2806521,74-2805659,75-2802210,76-2802213,77-2802220,78-2801901,79-2805900,80-2801903,81-2803532,82-2801819,83-2803807,84-2804958,85-2803818,86-2804899,87-2805043,88-2804852,89-2804854,90-2805422,91-2806045,92-2806046,93-2805420,94-2802323,95-2803539,96-2803540,97-2802319,98-2802316,99-2802312,100-2802309,101-2802565,102-2802545,103-2802546,104-2802562,105-2802571,106-2802576,107-2802581,108-2804851,109-2802597,110-2802594,111-2802591,112-2802596,113-2802604,114-2802385,115-2802386,116-2802380,117-2802382,118-2804909,119-2802345,120-2802359,121-2803520,122-2807446,123-2807448,124-2807358,125-2807231,126-2805770,127-2806725,128-2805822,129-2805054,130-2803522,131-2805654
30-2803629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.245862,0.571865,0.917464,1.2432020000000001,1.766831,2.136003,2.287589,2.764832,2.682007,2.607803,2.850346,3.125947,3.4725699999999997,4.082854,4.535985,5.019122,5.617711,5.86291,6.051416000000001,6.256775,6.620561,7.039966000000001,7.665782000000001,8.272155,8.596342,8.960655000000001,9.341739,9.803833000000001,10.125207000000001,9.588213,9.450852000000001,9.071709,9.104108,9.158861,8.779437,8.385372,8.618452,9.747226,10.046583,10.24343,9.90235,9.636291,9.456721,8.944867,7.627750999999999,7.485499000000001,7.264813,6.973774000000001,6.274662999999999,6.060993,5.895189,5.994777,6.270868,6.4751970000000005,6.174572,5.943155,6.197212,6.062671,5.8450489999999995,5.695451,5.569111,5.217618,4.992775,4.435655000000001,4.069918,3.6153410000000004,3.0402310000000003,2.517807,2.114246,1.6545490000000003,1.198318,1.489023,1.197202,0.87005,0.58048,0.305415,0.401591,0.836158,2.343872,2.5777930000000002,2.770889,3.110845,3.481846,3.668835,3.462947,3.727987,3.9566879999999998,4.467415,4.381057,5.013057,4.637473,4.438439,4.724051,4.933294,5.342784,5.10715,4.8982779999999995,4.876291999999999,5.486219999999999,5.579346,6.004403
31-2802575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326002,0.671602,0.99634,1.520969,1.889141,2.040726,2.51797,2.4361450000000002,2.361941,2.604483,2.8810849999999997,3.2267080000000004,4.303683,4.755814,5.237951,5.838539,6.082739,6.270244,6.474603,6.839389,7.258795,7.885610000000001,8.492983,8.817169999999999,9.179483,9.562567,10.022662,10.344035,9.807041,9.671681,9.292537,9.322937,9.37969,8.998265,8.6042,8.83928,9.966054,10.265411,10.489293,10.148212,9.882153,9.702584,9.190729,7.875614,7.733362,7.513675,7.221636,6.523525,6.308855,6.143052,6.24264,6.51973,6.722059,6.421435,6.190017,6.444075,6.309533,6.091911,5.9423129999999995,5.8159730000000005,5.46448,5.239637999999999,4.682517,4.3167800000000005,3.862204,3.287094,2.764669,2.361108,1.901411,1.44518,1.7348849999999998,1.443064,1.115913,0.826343,0.5512779999999999,0.647454,0.9873290000000001,2.493043,2.727965,2.920061,3.260017,3.631017,3.818007,3.614119,3.877159,4.10686,4.616587,4.531228,5.163229,4.786644,4.58761,4.875223,5.082466,5.491956,5.257322,5.04745,5.027464,5.6353919999999995,5.7295169999999995,6.153575
32-2802567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3456,0.670338,1.193966,1.5631389999999998,1.7147240000000001,2.191968,2.109143,2.0359380000000002,2.2774810000000003,2.554082,2.899706,3.9766800000000004,4.428812000000001,4.911948000000001,5.512537,5.756736,5.944242,6.148601,6.513387000000001,6.932792,7.559608,8.165981,8.489168,8.853481,9.235565,9.696659,10.019033,9.481038999999999,9.343678,8.965535000000001,8.996934,9.051687,8.673263,8.278198,8.511277999999999,9.640052,9.940408999999999,10.317256,9.977176,9.711117,9.530547,9.017693,7.760578,7.618325,7.3966389999999995,7.1066,6.407489,6.192819,6.026015,6.126603,6.402694,6.607023,6.306398000000001,6.074981,6.329038,6.193497,5.975875,5.826276999999999,5.701937,5.348444000000001,5.123601,4.567481,4.201744000000001,3.7471669999999997,3.1720580000000003,2.649633,2.2460720000000003,1.786375,1.330144,1.562849,1.323028,0.995876,0.860656,0.87728,0.973456,1.313331,2.821046,3.0539669999999997,3.2470630000000003,3.587019,3.958019,4.146008999999999,3.939121,4.204161,4.432862,4.943589,4.857231,5.488231,5.113646,4.914613,5.201225,5.409468,5.818958,5.583324,5.374452,5.353466,5.964394,6.05452,6.479577
33-2802553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325739,0.849367,1.21854,1.370125,1.8473689999999998,1.765543,1.691339,1.9338819999999999,2.209483,2.555107,3.632081,4.085212,4.5683489999999995,5.1679379999999995,5.413137,5.600642,5.806001999999999,6.169788,6.589192999999999,7.215008999999999,7.821382000000001,8.145569,8.509882000000001,8.890966,9.353060000000001,9.674434,9.13744,9.000079,8.620936,8.653335,8.708088,8.328664,7.934597999999999,8.167678,9.296453,9.59581,9.972657,9.631575999999999,9.365518,9.186948,8.674094,7.436978,7.294726,7.073039,6.782000999999999,6.08289,5.869219,5.703416000000001,5.802004,6.079095,6.31134,6.322036,6.090619,6.344676,6.210134,5.992513,5.841914,5.716575,5.364082,5.139239,4.583119,4.217382,3.762805,3.187695,2.6652709999999997,2.26171,1.802013,1.345782,1.218249,1.105335,1.012514,0.877294,1.152358,1.3190549999999999,1.6589310000000002,3.166645,3.399567,3.592663,3.6891190000000003,4.060119,4.298629,4.285721,4.54976,4.778461,5.044689,4.95833,5.606407,5.460246,5.261212,5.545824,5.756068,6.164557,5.9299230000000005,5.720052,5.699066,6.064244,6.106619,6.531676
34-2802543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.523628,0.8928010000000001,1.044386,1.52163,1.439805,1.364601,1.607143,1.8827450000000001,2.228368,3.305343,3.7584739999999996,4.241611,4.840199,5.085399,5.273904,5.4792629999999996,5.843049,6.262455,6.8882699999999994,7.494642999999999,7.81883,8.183143,8.564227,9.026321000000001,9.347695,8.810701,8.673341,8.294197,8.326597,8.38135,8.001925,7.6078600000000005,7.84094,8.969714,9.269071,9.646919,9.306838,9.039779,8.86121,8.347355,7.112239999999999,6.969988000000001,6.749300999999999,6.458262,5.757151,5.543481,5.376678,5.476266000000001,5.754356,5.987601000000001,6.281226,6.416357,6.670414999999999,6.534873,6.317251000000001,6.169653,6.0433129999999995,5.69182,5.465977,4.908857,4.5441199999999995,4.088543,3.5134339999999997,2.991009,2.5874479999999997,2.128751,1.5144799999999998,0.892511,0.779596,1.106748,1.2030319999999999,1.478097,1.643794,1.9846689999999998,3.493383,3.7263050000000004,3.920401,4.014857,4.385857,4.624368,4.612458999999999,4.877498,5.1062,5.371427,5.285068,5.932144999999999,5.7869839999999995,5.58795,5.873563,6.082806,6.492296,6.256662,6.04779,6.025804,6.389982,6.432357,6.857415
35-2802525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.378173,0.529758,1.018002,1.415853,1.561943,1.804486,2.082087,2.42671,3.503685,3.9558160000000004,4.439953,4.924571,5.16977,5.471246,5.676605,6.042391,6.459797,7.085613,7.692985,8.018172,8.380485,8.763569,9.223664,9.545038,9.010043,8.872683,8.49254,8.523939,8.579692,8.201267,7.807202,8.038282,9.167056,9.466414,9.843261,9.50318,9.238121000000001,9.058552,8.543697,7.308582,7.167330000000001,6.944642999999999,6.654603999999999,5.955494,5.739823,5.575019999999999,5.674608,5.951698,6.183944,6.477568,6.772985,7.028042999999999,6.892500999999999,6.675878999999999,6.526281,6.399941,6.049448,5.823606,5.265486,4.900748,4.445172,3.8710620000000002,3.347637,2.979077,2.5193790000000003,1.7118220000000002,1.089853,0.9769389999999999,1.30409,1.59366,1.868725,2.034422,2.507298,4.014012,4.203567,4.010471,4.098515,4.469515,4.708026,5.134087,5.398127,5.627828,5.4550849999999995,5.3687260000000006,6.0168029999999995,6.271388,6.110579,6.396191,6.605434,7.013924,6.778289999999999,6.570417999999999,6.547432,6.4736400000000005,6.516015,6.941072
36-2802513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.151585,0.639829,1.03768,1.3668,1.609342,1.8859439999999998,2.2315669999999996,3.3085419999999996,3.760673,4.24381,4.584398,4.829598000000001,5.135103,5.339462,5.704248000000001,6.123654,6.749469,7.355842,7.680028999999999,8.044342,8.425426,8.88752,9.208894,8.6719,8.53454,8.155396000000001,8.187796,8.242549,7.863124000000001,7.469059,7.702139,8.830913,9.13027,9.612117999999999,9.409037,9.141978,8.962409,8.450553999999999,7.328246000000001,7.469498,7.315816000000001,7.023777000000001,6.325666,6.108996,5.944193,6.042781,6.321871,6.553116,6.846741000000001,7.142158,7.397216,7.261674,7.044052000000001,6.894454,6.768114,6.417621,6.191779,5.635658,5.268921,4.815345,4.239235,3.71781,3.3472489999999997,2.8885520000000002,2.080995,1.459026,1.346111,1.6732630000000002,1.9628330000000003,2.237898,2.403595,2.87647,4.2826319999999996,4.04871,3.855614,3.943658,4.3146580000000005,4.5531690000000005,5.0362599999999995,5.3003,5.529001,5.300228,5.212869,5.860946,6.116532,6.478751,6.764364,6.973607,7.383097,7.147463,6.938591000000001,6.914605,6.318784,6.3611580000000005,6.7862160000000005
37-2802490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48824399999999996,0.8860950000000001,1.215214,1.457757,1.734358,2.078982,3.155956,3.609087,4.093224,4.433813,4.679012,4.9845180000000004,5.188877,5.553662999999999,5.973068,6.598884,7.2052570000000005,7.529444,7.893757000000001,8.274841,8.736935,9.058309,8.521315,8.383954,8.004811,8.03721,8.091963,7.712539,7.318474,7.551553999999999,8.680328,8.979685,9.461532,9.256452000000001,8.991392999999999,8.811823,8.298969,7.175660000000001,7.318911999999999,7.213914999999999,6.923876,6.223765,6.009094,5.961223,6.1943660000000005,6.471456,6.703702000000001,6.998326,7.293742999999999,7.547801,7.412259,7.194636999999999,7.045039,6.918699,6.567206,6.342364,5.786244,5.420506,4.96593,4.39082,3.8683949999999996,3.499835,3.040137,2.23258,1.610611,1.4976969999999998,1.824848,2.114418,2.3894830000000002,2.55518,3.029056,4.434216999999999,4.200296,4.007199,4.095243,4.466243,4.703754,5.186845,5.451885,5.680586,5.450813,5.364455,6.012532,6.268117,6.629337,6.915949,7.125192,7.535682,7.299048,7.089175999999999,7.0681899999999995,6.470369,6.5127440000000005,6.937800999999999
38-2802458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.397851,0.726971,0.969513,1.2461149999999999,1.5917379999999999,2.668713,3.121844,3.6049809999999995,4.203569,4.448769,4.637274,4.842633,5.206419,5.625825,6.25164,6.858013000000001,7.1822,7.546513,7.9275970000000004,8.389691000000001,8.711065,8.174071000000001,8.036711,7.657567,7.689967,7.74472,7.365295,6.97123,7.20431,8.333084,8.632441,9.109289,8.769208,8.502149000000001,8.32258,7.810725,6.687417,6.830669,6.7266710000000005,6.435632,5.735521,5.521851,5.473979,5.709636,5.987726,6.219971,6.514596,7.007013000000001,7.257071000000001,7.5644979999999995,7.672880999999999,7.523283,7.396942999999999,7.04545,6.820607000000001,6.2634870000000005,5.89775,5.443174,4.8680639999999995,4.345639,3.9770779999999997,3.517381,2.7098240000000002,2.087855,1.9749400000000001,2.302092,2.591662,2.866727,3.0324240000000002,3.505299,4.922461,4.688539,4.495443,4.583487,4.954487,5.192998,5.676089,5.940129,6.16983,5.940057,5.8536980000000005,6.501775,6.756360000000001,7.10658,7.392192999999999,7.601436,8.010926,7.775291999999999,7.56642,7.544434,6.958612,7.000986999999999,7.426044999999999
39-2802446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.329119,0.571662,0.8472629999999999,1.192887,2.269861,2.7229919999999996,3.2061290000000002,3.804718,4.049917,4.238423,4.443782,4.807568,5.226973,5.852789,6.459162,6.783349,7.1476619999999995,7.528746000000001,7.9908399999999995,8.312213999999999,7.77522,7.637859,7.258716000000001,7.291115,7.345867999999999,6.966444,6.572379,6.805459,7.934233,8.23359,8.710436999999999,8.371357000000001,8.105298,7.924728,7.412874,6.2895650000000005,6.431817,6.32782,6.037781,5.33767,5.124,5.076128,5.312784,5.588875,5.82212,6.1157449999999995,6.6091619999999995,6.859219,7.165646000000001,7.383267999999999,7.435458000000001,7.311118,6.957625,6.731782000000001,6.176662,5.816925,5.3613480000000004,4.786238,4.264814,3.895253,3.4345559999999997,2.627999,2.0060290000000003,1.893115,2.2202669999999998,2.509837,2.7849009999999996,2.950598,3.424474,4.930187999999999,5.086391000000001,4.893294,4.981338,5.352338,5.589849,6.050264,6.315303,6.544005,6.336908,6.25055,6.899627000000001,7.154211999999999,7.025755,7.310366999999999,7.520611,7.931100999999999,7.6944669999999995,7.485595,7.462609,7.356464,7.398839,7.823896
40-2802433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24454299999999998,0.5211439999999999,0.866768,1.9437419999999999,2.396873,2.88001,3.478599,3.7237980000000004,3.912303,4.117662999999999,4.481449,4.900854,5.526669999999999,6.133043,6.45723,6.821542999999999,7.202627000000001,7.664721000000001,7.986095,7.449101,7.3117399999999995,6.932597,6.964996000000001,7.019749000000001,6.640325,6.246258999999999,6.4793389999999995,7.608114,7.907471000000001,8.389318,8.297152,8.031092999999998,7.851524,7.337669,6.216361,6.358613,6.254615,5.963576,5.2644660000000005,5.049795,5.001923000000001,5.238580000000001,5.51567,5.747916,6.04254,6.5349580000000005,6.785015,7.092442,7.310064,7.362253,7.235913,6.8844199999999995,6.659578,6.102458,5.74172,5.286144,4.711034,4.188609,3.8190489999999997,3.360352,2.552795,1.930825,1.817911,2.145062,2.434632,2.7096970000000002,2.875394,3.3492699999999997,4.855983999999999,5.087905,5.222414,5.3104569999999995,5.681458,5.9189680000000005,5.97506,6.240099,6.4668,6.667028,6.579669,7.227746000000001,7.149585000000001,6.948550999999999,7.236163,7.444407000000001,7.853896000000001,7.619261999999999,7.409389999999999,7.3884039999999995,7.685583,7.727958,8.153015
41-2802422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275602,0.621225,1.6982,2.1513310000000003,2.634468,3.233056,3.4782559999999996,3.666761,3.87112,4.235906,4.655312,5.281127,5.8875,6.211687,6.5760000000000005,6.957084,7.419178,7.740552,7.203558,7.066198,6.687053999999999,6.719453999999999,6.7742070000000005,6.394782,6.000717,6.233797,7.362571000000001,7.661928,8.143775999999999,8.137694999999999,7.871636,7.692067,7.179212,6.056904,6.1991559999999994,6.419843,6.162119000000001,5.463008,5.2483379999999995,5.2004660000000005,5.438123,5.714213,5.946458,6.241083000000001,6.7335,6.983558,7.290985000000001,7.5086070000000005,7.561796000000001,7.434456,7.083963000000001,6.858121000000001,6.301,5.983263,5.529687,4.954577,4.431152,4.062591,3.602894,2.795337,2.173368,2.060454,2.3876049999999998,2.677175,2.95224,3.117937,3.5918120000000004,5.099526999999999,5.332448,5.464956,5.553,5.9239999999999995,6.162511,6.218602,6.481642,6.710342999999999,6.9095699999999995,6.822211,7.470288,7.392127,7.194094000000001,7.476706,7.687949000000001,8.097439,7.861805,7.653933,7.630947,7.928126,7.9705,8.395558
42-2802418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.345624,1.422599,1.87573,2.358866,2.958455,3.2036540000000002,3.3911599999999997,3.5965190000000002,3.9603050000000004,4.37971,5.005526000000001,5.611899,5.936086,6.300399,6.681483,7.1435770000000005,7.464950999999999,6.927957000000001,6.790596000000001,6.411453,6.443853,6.498605,6.119181,5.725116000000001,5.958196,7.08697,7.3863270000000005,7.868174000000001,7.862094,7.5960350000000005,7.416465,6.903611,5.781301999999999,5.923555,6.144241,5.886518,5.187407,4.973737,4.925865,5.161522,5.439612,5.670857,5.966482,6.457898999999999,6.708957000000001,7.016383,7.234005000000001,7.285195,7.158855,6.806361999999999,6.583519,6.025399,5.939662,5.484084999999999,5.031976,4.509551,4.339193,3.879495,3.071939,2.449969,2.337055,2.664206,2.953776,3.228841,3.394538,3.868414,5.374128,5.608048999999999,5.740558,5.828601,6.199602,6.438112,6.493203,6.758242999999999,6.986944,7.185171,7.098813000000001,7.74689,7.667729,7.468694999999999,7.754307000000001,7.963551,8.37304,8.137406,7.928534,7.906548,8.203727,8.246102,8.671159
43-2802415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.076975,1.530106,2.013243,2.611831,2.857031,3.0455360000000002,3.250895,3.6146809999999996,4.034087,4.659902,5.266275,5.5904620000000005,5.954775,6.335858999999999,6.797953999999999,7.119327,6.582333,6.444973,6.06583,6.098229,6.152982,5.773557,5.379492,5.612572,6.741346000000001,7.040703,7.522550999999999,7.51647,7.250411,7.070842,6.557987,5.435679,5.5779309999999995,5.798618,5.541894,4.842783,4.628113,4.580241,4.816898,5.0939879999999995,5.325234,5.620858,6.112275,6.3623330000000005,6.6707600000000005,6.888382000000001,6.939571000000001,6.813231,6.462738,6.236896,5.680775,5.594037999999999,5.139462,4.686351999999999,4.163926999999999,4.176366000000001,3.7166690000000004,2.8501119999999998,2.455143,2.342229,2.66938,2.95895,3.2340150000000003,3.399712,3.905587,5.508302,5.742223,5.9373190000000005,6.174225,6.545225,6.782736,6.629377000000001,6.894417,7.121117999999999,7.529795,7.4444360000000005,8.092513,7.801902,7.602869,7.890480999999999,8.097724000000001,8.507214,8.27358,8.062708,8.040722,8.54935,8.591725,9.016783
44-2802398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45813100000000007,0.941268,1.539857,1.7850560000000002,1.9735619999999998,2.178921,2.542707,2.962112,3.587928,4.194301,4.518488,4.882801000000001,5.263885,5.725979,6.047353,5.510358999999999,5.372998,4.993855,5.026254,5.081007,4.701583,4.307518,4.540598,5.669372,5.968729,6.450576,6.444496,6.178437000000001,5.998867,5.486013,4.363704,4.505955999999999,4.726643,5.017682,5.0902080000000005,4.8755370000000005,4.8276650000000005,5.064322,5.341412999999999,5.573658,5.868282,6.3607,6.610757,6.918183999999999,7.135806,7.187995,7.061655,6.712161999999999,6.484319999999999,5.9282,5.841463,5.386886,4.934776,4.412351999999999,4.424791,3.965094,3.098537,2.899832,2.885653,3.212804,3.5023739999999997,3.7774389999999998,3.895263,4.154012000000001,5.757726,5.991647,6.184744,6.5247,6.8957,7.082689,6.8768020000000005,7.141841,7.3705419999999995,7.880269999999999,7.794911,8.425912,8.051327,7.8522929999999995,8.137905,8.347149,8.756638,8.521004,8.312132,8.290146,8.900075,8.9932,9.418257
45-2802396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.486137,1.085726,1.330925,1.5184309999999999,1.72279,2.087576,2.506981,3.132797,3.7391699999999997,4.063357,4.42767,4.808754,5.270848,5.5922220000000005,5.055228,4.917867,4.538724,4.571123,4.625876,4.246452,3.8523870000000002,4.0854669999999995,5.214241,5.513598,5.995445,6.141025,5.874967,5.695397,5.182543,4.0602339999999995,4.202486,4.423173,4.714212,5.4223230000000004,5.328668,5.281796,5.518453,5.7955440000000005,6.027789,6.321413,6.8138309999999995,7.063888,7.371314999999999,7.588937,7.642125999999999,7.515786,7.164292999999999,6.937450999999999,6.381330999999999,6.295594,5.841017,5.387907,4.865483,4.877922,4.418225,3.551668,3.352963,3.3387839999999995,3.6659349999999997,3.9555050000000005,4.230569999999999,4.348394,4.607143,6.210857,6.443778,6.636875,6.977831,7.348831,7.535819999999999,7.328933,7.594972,7.822673,8.333401,8.247042,8.879043,8.504458,8.305424,8.590036,8.79928,9.209769,8.974135,8.765263000000001,8.743277,9.353206,9.445331,9.870388
46-2804816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607589,0.8527879999999999,1.041293,1.2456530000000001,1.610439,2.0298439999999998,2.6556599999999997,3.262033,3.5862199999999995,3.950533,4.331617,4.793711,5.115085,4.578091000000001,4.44073,4.061587,4.093986,4.148739,3.769315,3.3752489999999997,3.608329,4.737104,5.036461,5.518308,5.912838,6.192897,6.178534,5.665679,4.543371,4.6856230000000005,4.9063099999999995,5.197349,5.90546,5.8118050000000006,5.763933,6.00059,6.27768,6.509926,6.80455,7.296968,7.547025,7.854452,8.072074,8.124263000000001,7.996923,7.64543,7.421588000000001,6.864468,6.77773,6.323154,5.871044,5.348619,5.361059,4.901362000000001,4.034805,3.8361,3.821921,4.149072,4.438642,4.713707,4.831531,5.09028,6.693994,6.927915,7.121011,7.460967,7.831967999999999,8.018957,7.81307,8.078109,8.30681,8.816538000000001,8.730179,9.362179,8.987594999999999,8.788561,9.074173,9.283417,9.692905999999999,9.457272,9.2484,9.226414,9.836342,9.927468,10.352525
47-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2452,0.594705,0.8390639999999999,1.21885,1.638256,2.201072,2.883444,3.207631,3.5719440000000002,3.9530279999999998,4.415123,4.782392,4.360501999999999,4.223142,4.0591099999999996,4.091508999999999,4.146262,3.766838,3.3727730000000005,3.6058529999999998,4.734627,5.033983999999999,5.5158309999999995,5.910361,6.192419999999999,6.37199,6.052268,4.929958999999999,5.072211,5.292898,5.583937000000001,6.292048,6.4113940000000005,6.363522,6.600179,6.877269,7.109514,7.404139,7.8965559999999995,8.146614,8.454039999999999,8.671662,8.723852,8.597512,8.245019000000001,8.020176,7.464055999999999,7.377319,6.9227419999999995,6.469633,5.947208,5.959647,5.49995,4.633393,4.434689,4.420509,4.747661,5.037230999999999,5.312296,5.43012,5.688868,7.292582,7.5275039999999995,7.715012,7.804056,8.174056,8.412567,8.411658000000001,8.676697,8.905399000000001,9.160625999999999,9.073267,9.720344,9.587183,9.387149,9.672761999999999,9.881005,10.290495,10.055861,9.846989,9.826003,10.178181,10.220556,10.645613
48-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349505,0.593865,0.973651,1.3930559999999998,1.955872,2.638245,2.962432,3.326745,3.7078290000000003,4.169923000000001,4.537193,4.115303,3.9779419999999996,4.0426910000000005,4.2991980000000005,4.353951,3.9745269999999997,3.5804620000000003,3.813542,4.942316,5.2416730000000005,5.72352,6.11805,6.398109,6.577678999999999,6.298467,5.176158999999999,5.318411,5.539098,5.830137000000001,6.538248,6.656592999999999,6.608721000000001,6.845378,7.122468,7.3547139999999995,7.649338,8.141755999999999,8.391813,8.69924,8.916862,8.969051,8.842711,8.491218,8.265376,7.709256,7.6225179999999995,7.167942,6.715832000000001,6.193407,6.205847,5.746149,4.879593,4.6808879999999995,4.666709,4.99386,5.28343,5.558495,5.676319,5.935068,7.539782000000001,7.772703,7.962211999999999,8.049255,8.421256,8.658766,8.656857,8.922897,9.151598,9.404825,9.318467,9.966544,9.831383,9.634349,9.919961,10.128204,10.536694,10.30206,10.094188,10.072202,10.424381,10.466756,10.892813
49-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24536,0.625146,1.044551,1.670367,2.29474,2.6189270000000002,2.9832400000000003,3.364324,3.826418,4.193687000000001,3.7717980000000004,3.634437,3.699186,3.9506930000000002,4.005446,3.6260220000000003,3.2319560000000003,3.465036,4.593811,4.893168,5.375015,5.769545,6.049604,6.229173,5.986452,4.863143,5.005395,5.226082,5.518121,6.2262319999999995,6.439902,6.437705,6.6743619999999995,6.952453,7.183698,7.479322,7.97174,8.221797,8.528224,8.745846,8.799035,8.671695,8.320202,8.09636,7.538239999999999,7.451503,6.997926,6.678816,6.156391999999999,6.253649,5.933655,5.0670980000000005,4.868393,4.854214,5.181365,5.470935,5.746,5.863824,6.122573,7.725287,7.960209,8.153305,8.353761,8.724761,8.964271,8.844363000000001,9.111402,9.339103,9.710331,9.622972,10.271049,10.019888,9.820853999999999,10.107466,10.315710000000001,10.726199000000001,10.489564999999999,10.280693,10.259708,10.728886,10.771261,11.196318
50-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379786,0.799191,1.425007,2.0493799999999998,2.373567,2.73788,3.118964,3.581058,3.948328,3.5264379999999997,3.389077,3.4538260000000003,3.7053339999999997,3.7600870000000004,3.380662,2.986597,3.219677,4.348451,4.647808,5.129656,5.524186,5.804244000000001,5.983814,5.740092,4.6177839999999994,4.760036,4.980723,5.271761,5.979872,6.194543,6.192346,6.430003,6.706092999999999,6.939338,7.233963,7.726380000000001,7.9754380000000005,8.283864999999999,8.501486,8.552676,8.426336000000001,8.076842999999998,7.8490009999999995,7.29288,7.206142999999999,6.751567,6.433457,5.911032,6.0082889999999995,6.138014,5.271457,5.072753,5.058573,5.385725,5.675294999999999,5.95036,6.068184,6.326932,7.930646,8.163568,8.357664,8.55912,8.92912,9.167631,9.048722,9.315762,9.543463000000001,9.91469,9.828331,10.476408000000001,10.223247,10.025213,10.310825999999999,10.520069,10.929559,10.693925,10.485053,10.462067,10.934244999999999,10.97562,11.401678
51-2802169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41940600000000006,1.045221,1.7275939999999999,2.051781,2.4160939999999997,2.7971779999999997,3.259272,3.6265419999999997,3.204652,3.0672919999999997,3.13204,3.6455480000000002,3.754112,3.374688,2.980623,3.2137029999999998,4.342477,4.641833999999999,5.123682,5.518212,5.800269999999999,5.97984,5.734118,4.61181,4.755062000000001,4.974748,5.266787,5.973898,6.188569,6.186372,6.424029,6.700119,6.933364,7.226989,7.720406,7.970464,8.277891,8.494512,8.546702,8.421362,8.069869,7.8440270000000005,7.2879059999999996,7.201169,6.746592999999999,6.4274830000000005,5.905058,6.002315,6.4620120000000005,5.636243,5.437539,5.423359,5.750511,6.040081,6.3151459999999995,6.43297,6.691717999999999,8.294432,8.528354,8.72145,8.923906,9.293906,9.532417,9.413508,9.678548,9.907249,10.279475999999999,10.193116999999999,10.842194000000001,10.588033,10.388999,10.674612,10.883855,11.293345,11.057711,10.848839,10.826853,11.298032000000001,11.341406,11.766464
