순번_정류장ID,1-2802586,2-2802584,3-2802575,4-2802567,5-2802557,6-2802554,7-2802559,8-2802568,9-2802551,10-2802538,11-2802375,12-2802507,13-2802428,14-2803019,15-2802965,16-2802959,17-2802964,18-2802971,19-2802975,20-2802981,21-2802624,22-2802636,23-2802955,24-2802936,25-2802918,26-2802864,27-2802824,28-2802618,29-2802169,30-2802154,31-2801846,32-2802103,33-2802052,34-2801847,35-2801990,36-2801943,37-2801919,38-2801914,39-2801751,40-2801746,41-2801185,42-2801687,43-2801184,44-2801665,45-2801604,46-2801564,47-2801619
11-2802375,,,,,,,,,,,0,0.18651700000000002,1.162584,2.190281,2.6362360000000002,3.125511,3.212281,3.7317730000000005,3.8242199999999995,4.122161,4.383975,4.485812,4.702456,4.949431,5.30931,6.125775,6.3709739999999995,6.676479,7.245625,7.665030000000001,8.067409,8.364583,8.840119999999999,9.108769,9.206826,9.529173,10.076784,10.301928,10.783763,11.120694,11.395269,11.774313000000001,12.249215,12.5208,13.165780999999999,13.425932000000001,13.051963
12-2802507,,,,,,,,,,,,0,0.977067,2.003765,2.449719,2.9389939999999997,3.0257650000000003,3.5462559999999996,3.6377029999999997,3.9366440000000003,4.1984580000000005,4.299296,4.583501999999999,4.830476,5.1903559999999995,6.007821,6.25202,6.557525,7.126671000000001,7.546075999999999,7.948455,8.245629,8.721166,8.989815,9.020309,9.342656,9.889268,10.115412,10.596246,10.935177000000001,11.209752,11.587796,12.062699,12.334283000000001,12.980265,13.240414999999999,12.866446
13-2802428,,,,,,,,,,,,,0,1.027698,1.473652,1.962927,2.049698,2.570189,2.661637,2.9605770000000002,3.2223919999999997,3.323229,3.979435,4.22641,4.586289,5.402754,5.647953,5.953459,6.522604,6.942009,7.344388,7.6415619999999995,8.013099,8.281748,8.044243,8.36559,8.914201,9.138345,9.62018,9.958111,10.233685000000001,10.610729,11.086632,11.356216,12.004197999999999,12.265349,11.88738
14-2803019,,,,,,,,,,,,,,0,0.44595500000000005,0.9352290000000001,1.022,1.542492,1.740939,2.039879,2.301694,2.402531,3.058737,3.305712,3.6655910000000005,4.482056,4.727256,5.032761,5.601906,6.021312,6.423690000000001,6.720864,7.093400999999999,7.36105,7.122545,7.444891999999999,7.992503,8.217647,8.699482000000001,9.038413,9.312987,9.690032,10.163934,10.437517999999999,11.0815,11.342651,10.967682
15-2802965,,,,,,,,,,,,,,,0,0.489275,0.8750459999999999,1.395537,1.6249850000000001,1.923925,2.18574,2.489577,3.145783,3.392758,3.7526370000000004,4.569102,4.815301,5.119807,5.688952,6.108357,6.378736,6.675910000000001,6.955447,7.225096000000001,6.98659,7.307937,7.856549,8.081693,8.563527,8.900458,9.159033,9.539077,10.01398,10.284564,10.930546000000001,11.190697,10.815727
16-2802959,,,,,,,,,,,,,,,,0,0.386771,0.9072620000000001,1.13671,1.43565,1.6974639999999999,2.001302,2.657508,2.904482,3.2643619999999998,4.081827,4.327026,4.631531,5.200677,5.620082,5.911461,6.208635,6.4881720000000005,6.757821000000001,6.519315,6.8416619999999995,7.389274,7.614418,8.096252,8.434183,8.707758,9.088802000000001,9.563705,9.832289,10.480271,10.741422,10.364452
17-2802964,,,,,,,,,,,,,,,,,0,0.520492,0.749939,1.0488790000000001,1.310694,1.614531,2.270737,2.517712,2.877591,3.6950559999999997,3.9402559999999998,4.2447610000000005,4.813905999999999,5.233312000000001,5.5246900000000005,5.821865,6.101401,6.37105,6.1325449999999995,6.454892,7.002503,7.227647,7.709482,8.047413,8.320986999999999,8.701032000000001,9.175934,9.445518,10.0925,10.351650999999999,9.977682000000001
18-2802971,,,,,,,,,,,,,,,,,,0,0.23044699999999999,0.529388,0.7912020000000001,1.09504,1.7512459999999999,1.99822,2.3581,3.174564,3.419764,3.7252690000000004,4.294415,4.71382,5.005199,5.302373,5.58191,5.850559,5.613053,5.9354,6.482012,6.708156,7.1889899999999995,7.527921000000001,7.8024960000000005,8.17954,8.655441999999999,8.926027000000001,9.571009,9.834159,9.45819
19-2802975,,,,,,,,,,,,,,,,,,,0,0.298941,0.560755,0.8645930000000001,1.520799,1.767773,2.127653,2.9451169999999998,3.189317,3.494822,4.063967,4.483373,4.843751,5.139926,5.54734,5.815989,5.577483,5.899830000000001,6.447442,6.672586,7.1554199999999994,7.492350999999999,7.766926,8.14597,8.620873,8.892457,9.537439,9.79659,9.42362
20-2802981,,,,,,,,,,,,,,,,,,,,0,0.261815,0.565652,1.2218579999999999,1.468833,1.828712,2.645177,2.890376,3.195882,3.765027,4.184432,4.586811,4.883985,5.359522,5.628171,5.726665000000001,6.048012,6.596624,6.821768,7.303602000000001,7.640534,7.915108,8.293152000000001,8.769055,9.039639,9.684621,9.944772,9.570803
21-2802624,,,,,,,,,,,,,,,,,,,,,0,0.303838,0.960044,1.207018,1.566898,2.383362,2.628562,2.9340669999999998,3.5032120000000004,3.922618,4.324996,4.622171,5.097708,5.365357,5.499238,5.821585,6.369197,6.594341,7.076175,7.414105999999999,7.688681,8.067725,8.543628,8.814212,9.459194,9.721345,9.345375
22-2802636,,,,,,,,,,,,,,,,,,,,,,0,0.6562060000000001,0.9031809999999999,1.26306,2.080525,2.325725,2.63023,3.199375,3.618781,4.021159,4.318333,4.79287,5.062519,5.249014,5.5713610000000005,6.118972,6.3441160000000005,6.825951,7.163882000000001,7.4384559999999995,7.817500999999999,8.292403,8.562987,9.208969,9.46912,9.094151
23-2802955,,,,,,,,,,,,,,,,,,,,,,,0,0.250975,0.610854,1.427319,1.672518,1.9780240000000002,2.547169,2.966574,3.368953,3.6661269999999995,4.141664,4.4103129999999995,4.717719000000001,5.369155,5.916766,6.14191,6.624745,6.961676,7.30425,7.685294,8.159197,8.429781,9.075763,9.336914,8.961945
24-2802936,,,,,,,,,,,,,,,,,,,,,,,,0,0.35988000000000003,1.177344,1.422544,1.727049,2.296194,2.7156,3.117978,3.415153,3.8896900000000003,4.158339,4.466744,5.118180000000001,5.6657910000000005,5.891935,6.37277,6.711701,7.055275999999999,7.43432,7.909222,8.177807000000001,8.825789,9.084939,8.70997
25-2802918,,,,,,,,,,,,,,,,,,,,,,,,,0,0.817465,1.0626639999999998,1.36717,1.9363150000000002,2.3557200000000003,2.758099,3.055273,3.52981,3.798459,4.106865,4.758301,5.305912,5.5310559999999995,6.013891,6.350822,6.694396,7.07344,7.548342999999999,7.818927,8.464909,8.725060000000001,8.351091
26-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2452,0.594705,1.21885,1.638256,1.9776340000000001,2.274809,2.750346,3.018995,3.3274,3.9788360000000003,4.526447,4.751591,5.233426000000001,5.571357,6.222932,6.601976,6.854878,7.125463000000001,7.771444,8.031595,7.657626
27-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349505,0.973651,1.3930559999999998,1.732435,2.029609,2.505146,2.7737950000000002,3.0812009999999996,3.732636,4.280248,4.505392,4.987226000000001,5.325157,5.978732,6.357776,6.609678999999999,6.879263000000001,7.525245,7.786396000000001,7.411426
28-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.625146,1.044551,1.4469299999999998,1.744104,2.218641,2.4872900000000002,2.7956950000000003,3.4471309999999997,3.994743,4.219887,4.701721,5.039651999999999,5.691227,6.070271,6.323173000000001,6.593758,7.239739999999999,7.49989,7.125921000000001
29-2802169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41940600000000006,0.8217840000000001,1.118959,1.594495,1.863145,2.17055,2.822986,3.370597,3.5957410000000003,4.0775760000000005,4.415507,5.068080999999999,5.4461260000000005,5.698028,5.969612000000001,6.614594,6.875744999999999,6.501776
30-2802154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.402379,0.699554,1.1740899999999999,1.44274,1.7511450000000002,2.402581,2.950192,3.175336,3.657171,3.9951019999999997,4.647676000000001,5.026721,5.2786230000000005,5.549207,6.195189,6.4553400000000005,6.081371
31-2801846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297175,0.7717109999999999,1.040361,1.348766,2.0002020000000003,2.547813,2.772957,3.2547919999999997,3.5927230000000003,4.244298000000001,4.623342,4.876244,5.146829,5.79281,6.052961,5.678992
32-2802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.475537,0.744186,1.052592,1.7040279999999999,2.251639,2.476783,2.958618,3.2965489999999997,3.9481230000000003,4.327167,4.58007,4.8506540000000005,5.496636,5.757787,5.382818
33-2802052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26864899999999997,0.577055,1.228491,1.776102,2.001246,2.4830810000000003,2.821012,3.473586,3.851631,4.104533,4.3751169999999995,5.0210989999999995,5.28125,4.907280999999999
34-2801847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308406,0.9598409999999999,1.5074530000000002,1.7325970000000002,2.2144310000000003,2.552362,3.2049369999999997,3.5839809999999996,3.8358839999999996,4.1064680000000005,4.75245,5.012601,4.638631
35-2801990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.651436,1.199048,1.424192,1.9060259999999998,2.243957,2.896532,3.275576,3.527478,3.7980629999999995,4.444045,4.705195,4.330226000000001
36-2801943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.547612,0.772756,1.2545899999999999,1.5925209999999999,2.244096,2.6231400000000002,2.876043,3.146627,3.7926089999999997,4.05276,3.6787900000000002
37-2801919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225144,0.706979,1.04491,1.697485,2.0765290000000003,2.328431,2.5990159999999998,3.244998,3.505148,3.131179
38-2801914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481835,0.819766,1.4713399999999999,1.850385,2.103287,2.373872,3.019853,3.2810040000000003,2.9060349999999997
39-2801751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337931,0.989506,1.36855,1.8434529999999998,2.1140369999999997,2.760019,3.02117,2.6462
40-2801746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.651575,1.030619,1.5055209999999999,1.7761060000000002,2.422088,2.682238,2.3082689999999997
41-2801185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38504499999999997,0.8599469999999999,1.130531,1.776513,2.036664,1.662695
42-2801687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47490299999999996,0.745487,1.391469,1.65162,1.27765
43-2801184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27058499999999996,0.916566,1.176717,0.8027479999999999
44-2801665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.645982,0.906133,0.5321640000000001
45-2801604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261151,0.600182
46-2801564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8379690000000001
47-2801619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
