순번_정류장ID,1-2806160,2-2805528,3-2807269,4-2806830,5-2805759,6-2805529,7-2805839,8-2805340,9-2805817,10-2805339,11-2805228,12-2805226,13-2805328,14-2805335,15-2806172,16-2805231,17-2805400,18-2805038,19-2804895,20-2805744,21-2807080,22-2807078,23-2800622,24-2800627,25-2800336,26-2800658,27-2800669,28-2800345,29-2803643,30-2803791,31-2801474,32-2801178,33-2801179,34-2801439,35-2801584,36-2801628,37-2801621,38-2801633
11-2805228,,,,,,,,,,,0,0.47395699999999996,0.86298,1.065706,0.750085,0.730172,1.230365,1.426605,1.704596,2.294859,3.0334689999999997,3.376148,3.892892,4.232248,4.678331,4.932631,5.1074589999999995,5.590636,6.165936,8.092156,8.203393,8.622378,9.207552,9.501563,10.631922,11.253005,11.368225,11.523786
12-2805226,,,,,,,,,,,,0,0.389023,0.591749,0.867959,1.204129,1.704321,1.9005619999999999,2.178552,2.767815,3.5064260000000003,3.850105,4.365848000000001,4.706205000000001,5.151288,5.406588,5.581416,6.063593,6.640892999999999,8.566112,8.678349,9.097335000000001,9.680508999999999,9.97552,11.105878,11.725961999999999,11.843181,11.997742
13-2805328,,,,,,,,,,,,,0,0.580043,1.084167,1.584152,2.0843439999999998,2.280585,2.558575,3.148838,3.8874489999999997,4.231128,4.747871,5.087228,5.532311,5.787611,5.962439,6.445616,7.020916000000001,8.947135000000001,9.058372,9.477358,10.061532000000001,10.356542999999999,11.486901,12.107985000000001,12.223203999999999,12.378765
14-2805335,,,,,,,,,,,,,,0,0.570893,1.070878,1.57107,1.767311,2.044302,2.635564,3.374175,3.716854,4.2335970000000005,4.572954,5.017037,5.273337000000001,5.448165,5.931342,6.505642,8.431861,8.545098,8.963084,9.547258,9.841269,10.972627000000001,11.592711,11.70893,11.863491
15-2806172,,,,,,,,,,,,,,,0,0.500985,1.001177,1.197418,1.475409,2.065671,2.803282,3.146961,3.6627050000000003,4.003061,4.448144,4.703444,4.878272,5.3614489999999995,5.937749,7.863969,7.974205,8.393191,8.976365,9.272376,10.403735000000001,11.024818,11.139038000000001,11.294599
16-2805231,,,,,,,,,,,,,,,,0,0.500193,0.696433,0.974424,1.5646870000000002,2.3022970000000003,2.6459759999999997,3.16272,3.502076,3.9481599999999997,4.202458999999999,4.377288,4.861465,5.435764,7.361984,7.474221000000001,7.892207000000001,8.476381,8.772391,9.90175,10.522833,10.638053,10.794614
17-2805400,,,,,,,,,,,,,,,,,0,0.196241,0.474232,1.064494,1.803105,2.146784,2.663528,3.002884,3.447967,3.702267,3.8770949999999997,4.360272,4.936572,6.862792,6.975028999999999,7.393014,7.9761880000000005,8.272199,9.402558,10.023641,10.137861000000001,10.294422
18-2805038,,,,,,,,,,,,,,,,,,0,0.277991,0.8682540000000001,1.6058649999999999,1.949543,2.466287,2.805644,3.250727,3.5060269999999996,3.680855,4.164032,4.739332,6.665551,6.776788000000001,7.195774,7.779947999999999,8.074959,9.205316999999999,9.826400999999999,9.94162,10.097180999999999
19-2804895,,,,,,,,,,,,,,,,,,,0,0.591263,1.329874,1.6735520000000002,2.190296,2.5296529999999997,2.974736,3.230036,3.404864,3.8880410000000003,4.463341000000001,6.3895599999999995,6.501797,6.919783,7.503957000000001,7.798967,8.929326,9.550409,9.665629,9.82119
20-2805744,,,,,,,,,,,,,,,,,,,,0,0.738611,1.08229,1.599033,1.93839,2.383473,2.638773,2.813601,3.2967779999999998,3.8720779999999997,5.798297,5.909534,6.32852,6.912694,7.207705000000001,8.338063,8.959147,9.074366,9.229928
21-2807080,,,,,,,,,,,,,,,,,,,,,0,0.343679,1.013423,1.3527790000000002,1.746863,2.001162,2.175991,2.6591669999999996,3.234467,5.160687,5.449924,5.86891,6.454083,6.749094,7.8784529999999995,8.499536,8.615756,8.770317
22-2807078,,,,,,,,,,,,,,,,,,,,,,0,0.669744,1.0091,1.403184,1.6574830000000003,1.832312,2.315489,2.890789,4.817008,5.108245,5.526231,6.109405000000001,6.4054150000000005,7.535774000000001,8.155857000000001,8.272077000000001,8.426638
23-2800622,,,,,,,,,,,,,,,,,,,,,,,0,0.339357,0.7864399999999999,1.0417399999999999,1.216568,1.699745,2.275045,4.201264,4.558501000000001,5.175998,5.761172,6.056182,7.185541000000001,7.807624000000001,7.922844,8.078405
24-2800627,,,,,,,,,,,,,,,,,,,,,,,,0,0.447083,0.702383,0.8772110000000001,1.360388,1.935688,3.861908,4.219145,4.87713,5.461304,5.756315,6.886674,7.507757000000001,7.622977000000001,7.778538
25-2800336,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2563,0.43112799999999996,0.9143049999999999,1.4896049999999998,3.415825,3.773061,4.431047,5.0152209999999995,5.310232,6.440591,7.061674000000001,7.176894,7.332455
26-2800658,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17482799999999998,0.6580050000000001,1.2333049999999999,3.159525,3.5167620000000004,4.174747,4.758921,5.053932,6.184291,6.8053740000000005,6.920594,7.076155
27-2800669,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.483177,1.0584770000000001,2.984697,3.341933,3.9999190000000002,4.584093,4.879104,6.009462,6.630546000000001,6.745765,6.901327
28-2800345,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5773,2.50352,2.8607560000000003,3.518742,4.1029160000000005,4.397926999999999,5.5282860000000005,6.149369,6.264588,6.42015
29-2803643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.93022,2.287457,2.945442,3.5296160000000003,3.8246269999999996,4.954986,5.576069,5.691289,5.84685
30-2803791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35723699999999997,1.015223,1.599397,1.894408,3.024766,3.64585,3.7610690000000004,3.9166300000000005
31-2801474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.658986,1.24316,1.538171,2.668529,3.2896129999999997,3.404832,3.560393
32-2801178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.584174,0.879185,2.009543,2.630627,2.745846,2.901408
33-2801179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295011,1.42537,2.046453,2.1616720000000003,2.317234
34-2801439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1303590000000001,1.751443,1.8666619999999998,2.022223
35-2801584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.725346,0.9133030000000001,1.037566
36-2801628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.599957,0.5554819999999999
37-2801621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15656099999999998
38-2801633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
