순번_정류장ID,1-2800106,2-2800104,3-2800102,4-2800100,5-2800099,6-2802246,7-2802243,8-2802239,9-2802232,10-2802240,11-2801840,12-2801838,13-2801836,14-2801820,15-2801828,16-2801904,17-2804910,18-2801833,19-2802219,20-2802216,21-2802209,22-2802207,23-2802211,24-2802214,25-2802206,26-2802197,27-2802190,28-2806588,29-2802180,30-2806775,31-2806621,32-2806503,33-2806507,34-2802175,35-2801848,36-2802181,37-2802178,38-2802797,39-2802812,40-2802844,41-2802867,42-2805711,43-2802906,44-2802953,45-2802616,46-2802968,47-2802992,48-2802986,49-2802982,50-2802977,51-2802973,52-2802954,53-2802913,54-2802880,55-2802890,56-2802893,57-2802896,58-2805500,59-2802934,60-2802984,61-2803578,62-2802646,63-2803032,64-2803031,65-2803025,66-2803023,67-2803016,68-2802995,69-2802957,70-2802946,71-2802943,72-2806403
11-2801840,,,,,,,,,,,0,0.23750300000000002,0.567725,0.859419,0.7666109999999999,0.965775,1.3255350000000001,1.897746,2.236399,2.3881799999999997,2.6021,2.934167,3.546235,3.9869769999999995,4.446036,4.776934,5.02942,5.445255,5.707767,5.942206,6.366288,6.682103,6.90412,6.905676,7.186035,7.476705,7.884542999999999,8.109708,7.9097990000000005,7.677463,7.455832000000001,6.922083,7.079733999999999,7.747661999999999,7.949217999999999,8.179064,8.528452,8.814857,8.807053999999999,9.013397,9.303591,9.532331,9.627148,10.019349,10.258057,10.582942,10.928569,11.380644,10.990784,10.884535000000001,10.767188,11.165152,11.462855000000001,11.723243,11.894891000000001,11.998438,12.217672,12.451194000000001,12.388911,12.390722,12.586571000000001,12.985583
12-2801838,,,,,,,,,,,,0,0.33022199999999996,0.737079,0.930039,1.183202,1.5429629999999999,2.115174,2.453826,2.605607,2.819527,3.08967,3.7017379999999998,4.14248,4.663463,4.9943610000000005,5.246848,5.662682,5.925194,6.014779,6.438861,6.754676,7.1215470000000005,7.1231029999999995,7.403461999999999,7.694132000000001,8.10297,8.327136,8.127226,7.894889999999999,7.673259,7.1395100000000005,7.297161999999999,7.965089,8.166644999999999,8.397491,8.746879,9.031284,9.024482,9.230824,9.521018,9.749759,9.844575,10.236775999999999,10.475485,10.800369,11.145996,11.598071000000001,11.208211,11.101963,10.984615,11.382579,11.680282,11.940669999999999,12.112318,12.215866,12.435099000000001,12.668621,12.606338000000001,12.608149000000001,12.803998,13.20301
13-2801836,,,,,,,,,,,,,0,0.406857,0.599817,0.85298,1.212741,1.784952,2.1236040000000003,2.275385,2.489305,2.821372,3.43344,3.874182,4.333241,4.664139,4.916626,5.33246,5.594972,5.868481,6.292564,6.608378999999999,6.792325,6.7928809999999995,7.07424,7.36291,7.770749,7.995914,7.796003999999999,7.563667999999999,7.3420369999999995,6.808288,6.96594,7.6338669999999995,7.835423,8.06627,8.414657,8.700061999999999,8.69426,8.899602,9.190796,9.419537,9.514353,9.905553999999999,10.144263,10.469147,10.814774,11.266849,10.876989,10.771741,10.653393,11.051357000000001,11.34906,11.609448,11.781096,11.884644,12.103877,12.338399,12.275116,12.276927,12.473775999999999,12.871788
14-2801820,,,,,,,,,,,,,,0,0.19296,0.44612399999999997,0.805884,1.378095,1.716748,1.868529,2.082449,2.414516,3.026584,3.4673260000000004,3.926385,4.257282,4.509769,4.925604,5.188116,5.461625,5.885707,6.201522,6.384469,6.387025,6.667383999999999,6.956053999999999,7.364892,7.589057,7.389148,7.156811,6.935181,6.401432,6.559083,7.227010000000001,7.428567,7.658413,8.0098,8.293206,8.286403,8.492745,8.782939,9.01168,9.107497,9.498697,9.737406,10.06329,10.407917,10.859992,10.470133,10.363883999999999,10.246536,10.6455,10.942203,11.202592,11.374239,11.477787,11.697021000000001,11.930543,11.86926,11.870071000000001,12.065919000000001,12.464931
15-2801828,,,,,,,,,,,,,,,0,0.254164,0.613924,1.186135,1.5247879999999998,1.676569,1.8904889999999999,2.222556,2.8346240000000003,3.275366,3.734425,4.065323,4.317809,4.733644,4.996156,5.269665,5.693747,6.009562,6.193509,6.1950650000000005,6.475423999999999,6.765094,7.172932,7.398097,7.198188,6.965852000000001,6.7442210000000005,6.210472,6.368123000000001,7.036051,7.237607000000001,7.467453,7.816841,8.102246000000001,8.095443,8.301786,8.59198,8.82072,8.915536999999999,9.307737,9.546446000000001,9.871331,10.216958,10.669033,10.279173,10.172924,10.055577,10.453541,10.751244,11.011632,11.183278999999999,11.286827,11.506061,11.739583,11.6773,11.679111,11.87496,12.273972
16-2801904,,,,,,,,,,,,,,,,0,0.359761,0.9319719999999999,1.270624,1.422405,1.636325,1.968392,2.58046,3.021202,3.7002620000000004,4.031159,4.283646,4.69948,4.9619919999999995,5.235501,5.659584,5.9753989999999995,6.170825,6.172381,6.45374,6.743410000000001,7.151248,7.377413000000001,7.175503999999999,6.944167,6.721537,6.188788,6.345439,7.013366,7.214923,7.446769000000001,7.796156,8.080561,8.072759,8.280101,8.569295,8.798036,8.892853,9.286052999999999,9.524761999999999,9.849646,10.194272999999999,10.647348,10.256488000000001,10.15124,10.033892,10.431856,10.728558999999999,10.989947,11.161595,11.264142999999999,11.484377,11.717898,11.654616,11.657427,11.852275,12.252286999999999
17-2804910,,,,,,,,,,,,,,,,,0,0.5722109999999999,0.9108639999999999,1.062645,1.276565,1.608632,2.2207,2.6614419999999996,3.340501,3.6713989999999996,3.923885,4.33972,4.602232,4.8757410000000005,5.299824,5.615638,5.855585,5.857141,6.1365,6.45017,6.858008,7.0831729999999995,7.213264,6.980928,6.759297,6.225548000000001,6.3832,7.051127,7.252683,7.483528999999999,7.831917,8.118322000000001,8.11052,8.316862,8.607056,8.835796,8.930613000000001,9.322814,9.561522,9.886407,10.232034,10.684109,10.294249,10.187999999999999,10.070653,10.468617,10.76632,11.026708,11.198356,11.301903,11.521137,11.754659,11.692376,11.694187,11.890036,12.289048
18-2801833,,,,,,,,,,,,,,,,,,0,0.33865300000000004,0.49043400000000004,0.704354,1.0364209999999998,1.6484889999999999,2.0892310000000003,2.7682900000000004,3.0991880000000003,3.3516739999999996,3.7675089999999996,4.030021,4.30353,4.727612000000001,5.043426999999999,5.282374,5.28493,5.565289,5.877959,6.2857970000000005,6.509962000000001,6.641053,6.408717,6.187086,5.6533370000000005,5.810988,6.478916000000001,6.680472,6.910317999999999,7.2597059999999995,7.546111,7.538308,7.744650999999999,8.034844999999999,8.263585,8.358402,8.750602,8.989311,9.314196,9.659823,10.111898,9.722038000000001,9.615789,9.498441999999999,9.896405999999999,10.194109,10.454497,10.626144,10.729692,10.948926,11.182447999999999,11.120165,11.121976,11.317825,11.716837
19-2802219,,,,,,,,,,,,,,,,,,,0,0.151781,0.365701,0.697769,1.309836,1.750578,2.429638,2.760535,3.0130220000000003,3.428857,3.691368,3.9648769999999995,4.38896,4.704775,4.943722,4.945277,5.225637,5.5383059999999995,5.946145,6.17131,6.302401000000001,6.070064,5.848433,5.314684,5.472336,6.140263,6.341819,6.572666000000001,6.921053,7.2064580000000005,7.199656,7.405997999999999,7.696192,7.924933,8.019749000000001,8.41195,8.650659,8.975543,9.32117,9.773245,9.383385,9.277137,9.159789,9.557753,9.855456,10.115844000000001,10.287492,10.39104,10.610273,10.843795,10.781512,10.783324,10.979172,11.378184
20-2802216,,,,,,,,,,,,,,,,,,,,0,0.21391999999999997,0.545988,1.1580549999999998,1.598797,2.277857,2.6087540000000002,2.861241,3.277076,3.5395870000000005,3.813097,4.237179,4.552994,4.7919410000000005,4.794496,5.074856,5.387526,5.795364,6.019529,6.15062,5.918283,5.6966529999999995,5.162903,5.320555000000001,5.988482,6.190039,6.419885,6.770272,7.054677000000001,7.047875,7.254217,7.544411,7.7731520000000005,7.867969,8.260169,8.498878,8.823762,9.169389,9.621464,9.231603999999999,9.125356,9.008008,9.405972,9.703675,9.964063000000001,10.135711,10.239258999999999,10.458492999999999,10.692014,10.629732,10.631542999999999,10.827391,11.226403
21-2802209,,,,,,,,,,,,,,,,,,,,,0,0.332068,0.9441350000000001,1.3848770000000001,2.0639369999999997,2.394834,2.647321,3.063156,3.3256669999999997,3.5991760000000004,4.0232589999999995,4.339074,4.579021,4.580576000000001,4.860936,5.173605,5.581444,5.806609,5.9367,5.704363,5.482732,4.948983,5.106635,5.774562,5.976118,6.206965,6.556352,6.841757,6.8339550000000004,7.040297,7.330491,7.559232000000001,7.6540479999999995,8.046249000000001,8.284958,8.609842,8.955469,9.407544,9.017684,8.911436,8.794088,9.192052,9.489755,9.750143,9.921791,10.025339,10.244572,10.478094,10.415811,10.417622999999999,10.613471,11.012483
22-2802207,,,,,,,,,,,,,,,,,,,,,,0,0.6120680000000001,1.05481,1.7338689999999999,2.064767,2.317253,2.733088,2.9956,3.269109,3.693192,4.0090069999999995,4.248953,4.250509,4.5298680000000004,4.843538,5.2513760000000005,5.475541000000001,5.606632,5.374296,5.152665,4.6189160000000005,4.776568,5.444495,5.646051,5.8768970000000005,6.2252849999999995,6.51169,6.503888,6.71023,7.000424000000001,7.229164,7.323981,7.716182000000001,7.95489,8.279775,8.625402000000001,9.077477,8.687617,8.581368,8.464021,8.861985,9.159688000000001,9.420076,9.591724000000001,9.695271,9.914505,10.148027,10.085744,10.087555,10.283403999999999,10.682416
23-2802211,,,,,,,,,,,,,,,,,,,,,,,0,0.442742,1.121802,1.452699,1.705186,2.121021,2.3835319999999998,2.657041,3.081124,3.396939,3.636886,3.6374410000000004,3.9178010000000003,4.23147,4.639309,4.863474,4.994565000000001,4.7622279999999995,4.540597,4.006848000000001,4.1645,4.832427,5.033983,5.2638300000000005,5.613217,5.899622,5.89182,6.098162,6.388356,6.617097,6.711913000000001,7.104114,7.342822999999999,7.667707000000001,8.013334,8.465409,8.075549,7.969301,7.851953,8.249917,8.54762,8.808008000000001,8.979656,9.083203999999999,9.302437,9.535959,9.473676,9.475488,9.671336,10.070348
24-2802214,,,,,,,,,,,,,,,,,,,,,,,,0,0.67906,1.009957,1.2624440000000001,1.678279,1.9407900000000002,2.2143,2.638382,2.954197,3.1931439999999998,3.194699,3.4750589999999995,3.787728,4.195567,4.420732,4.551823000000001,4.319486,4.097855,3.5641059999999998,3.7217580000000003,4.389685,4.591241,4.822088,5.170475,5.4558800000000005,5.449078,5.6554199999999994,5.945614,6.174355,6.269171,6.661372,6.900081,7.224964999999999,7.5705919999999995,8.022667,7.632807000000001,7.526559,7.409211,7.807175,8.104878,8.365266,8.536914,8.640462,8.859695,9.093217,9.030934,9.032746000000001,9.228594000000001,9.627606
25-2802206,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330898,0.583384,0.9992190000000001,1.261731,1.54324,1.967322,2.283137,2.663914,2.836642,3.1170009999999997,3.429671,3.837509,4.0626739999999995,4.193765,3.961429,3.7397980000000004,3.206049,3.3637,4.0316279999999995,4.233184,4.46403,4.812418,5.097823,5.091019999999999,5.297363,5.587556,5.8162970000000005,5.9111139999999995,6.303314,6.542023,6.8669080000000005,7.212535000000001,7.664610000000001,7.27475,7.168500999999999,7.0511539999999995,7.4491179999999995,7.746821000000001,8.007209,8.178856,8.282404,8.501638,8.73516,8.672877,8.674688,8.870536999999999,9.269548
26-2802197,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25248699999999996,0.668322,0.930834,1.212343,1.636425,1.9522400000000002,2.333017,2.681743,2.9621020000000002,3.274772,3.68261,3.907775,4.166866000000001,3.934529,3.7128989999999997,3.16515,3.322801,3.990728,4.192285,4.422130999999999,4.771518,5.057924,5.050121,5.256463,5.546657,5.775398,5.870215,6.262415,6.501124,6.826008,7.171635,7.623710000000001,7.233851,7.127602,7.010254,7.408217999999999,7.705921000000001,7.966310000000001,8.137957,8.241505,8.460739,8.694261000000001,8.631978,8.633789,8.829637,9.228649
27-2802190,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.415835,0.678347,0.9598559999999999,1.383938,1.6997529999999998,2.08053,2.429256,2.7096150000000003,3.0222849999999997,3.4301230000000005,3.6552879999999996,3.9143790000000003,3.682042,3.4604120000000003,2.9126630000000002,3.0703139999999998,3.7382410000000004,3.939798,4.169644,4.519031,4.805437,4.7976339999999995,5.003976000000001,5.294169999999999,5.522911,5.617728,6.0099279999999995,6.248637,6.573521,6.919148,7.371223,6.981364,6.875114999999999,6.757766999999999,7.155730999999999,7.453434,7.713823,7.88547,7.989018,8.208252,8.441774,8.379491,8.381302,8.57715,8.976162
28-2806588,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26251199999999997,0.544022,0.9681040000000001,1.283919,1.664696,2.013421,2.293781,2.606451,3.0142889999999998,3.2394540000000003,3.4985449999999996,3.2662080000000002,3.044578,2.496828,2.65448,3.322407,3.523964,3.75481,4.103197,4.389602,4.3818,4.5881419999999995,4.878336,5.107076999999999,5.201894,5.594094,5.832803,6.157687,6.503314,6.955389,6.565529,6.459281,6.341933,6.739897,7.0376,7.297988,7.469636,7.5731839999999995,7.792418,8.025939,7.963657,7.9654679999999995,8.161316000000001,8.560328
29-2802180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28151,0.705592,1.021407,1.402184,1.7509099999999997,2.031269,2.3439389999999998,2.751777,2.9769419999999998,3.2360330000000004,3.0036959999999997,2.782066,2.234317,2.391968,3.059895,3.2614520000000002,3.4922980000000003,3.8406849999999997,4.1260900000000005,4.119288,4.32563,4.615824,4.844565,4.939382,5.331582,5.570291,5.895175,6.2408019999999995,6.692877,6.303017,6.196769000000001,6.079421,6.477385,6.775088,7.035475999999999,7.207124,7.310672,7.5299059999999995,7.763427,7.7011449999999995,7.7029559999999995,7.898803999999999,8.297816000000001
30-2806775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.424083,0.752898,1.133674,1.4824,1.762759,2.075429,2.483268,2.7084330000000003,3.113995,2.943668,2.722038,2.174289,2.3319400000000003,2.9998669999999996,3.2014240000000003,3.4322699999999995,3.780657,4.067063,4.05926,4.2656019999999994,4.555796,4.784537,4.879354,5.114073,5.352782,5.677666,6.023293,6.546151,6.24299,6.136741000000001,6.019393,6.417357,6.71506,6.975449,7.147096,7.250644,7.469878,7.7034,7.6411169999999995,7.6429279999999995,7.838775999999999,8.237788
31-2806621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330815,0.711592,1.060318,1.3406770000000001,1.6533470000000001,2.061185,2.28635,2.691913,2.677104,2.455474,2.385725,2.543376,3.211303,3.41286,3.643706,3.992093,4.278499,4.270696,4.477037999999999,4.767232,4.995973,4.84779,4.6919900000000005,4.930699,5.255583000000001,5.60121,6.124069,6.454426,6.348177,6.230829,6.628792999999999,6.926496,7.186885,7.358532,7.46208,7.6813139999999995,7.750518,7.488553,7.490364,7.686211999999999,8.085224
32-2806503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384777,0.733503,1.013862,1.326532,1.73437,1.9595349999999998,2.365098,2.350289,2.128659,2.05891,2.216561,2.884488,3.086045,3.3168910000000005,3.6662779999999997,3.9516839999999998,3.9438809999999997,4.150223,4.440417,4.669158,4.520975,4.365175,4.603884,4.928769,5.274394999999999,5.797254,6.127611,6.021362,5.904014,6.301978,6.5996809999999995,6.8600699999999994,7.0317169999999996,7.1352649999999995,7.354499000000001,7.423703,7.161738000000001,7.163549000000001,7.359397,7.7584089999999994
33-2806507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34872600000000004,0.629085,0.9417549999999999,1.349593,1.574758,1.980321,1.965513,1.743882,1.674133,1.831784,2.4997119999999997,2.7012680000000002,2.932114,3.281501,3.566907,3.559104,3.765446,4.05564,4.284381,4.136198,3.980398,4.219107,4.543992,4.889619000000001,5.412477,5.742833999999999,5.636585,5.519238,5.917202,6.214905,6.475293,6.64694,6.750488000000001,6.969722,7.038927,6.776961,6.778772,6.97462,7.373632000000001
34-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28136,0.594029,1.001868,1.227033,1.632596,1.617787,1.396156,1.341407,1.499059,2.166986,2.3685419999999997,2.598389,2.9477759999999997,3.234181,3.226379,3.432721,3.722915,3.951656,3.788472,3.6326730000000005,3.871382,4.1962660000000005,4.541893,5.064751,5.410108,5.30386,5.1865120000000005,5.584476,5.882179,6.142567,6.314215,6.417763,6.636996000000001,6.6912009999999995,6.429235,6.431047,6.626894999999999,7.025907000000001
35-2801848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31267,0.720508,0.945673,1.351236,1.3364280000000002,1.114797,1.100048,1.257699,1.925627,2.127183,2.358029,2.707416,2.9928220000000003,2.985019,3.191361,3.481555,3.710296,3.507113,3.3513129999999998,3.5900220000000003,3.914907,4.260533000000001,4.783392,5.168749,5.0625,4.9451529999999995,5.343116,5.6408190000000005,5.9012080000000005,6.072855000000001,6.176403,6.395637000000001,6.409842,6.147876,6.149687,6.345535,6.744547
36-2802181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40783800000000003,0.633004,1.0385659999999999,1.023758,0.802127,0.9497180000000001,1.107369,1.775296,1.976853,2.2076990000000003,2.557086,2.8414919999999997,2.834689,3.0410310000000003,3.331225,3.5010339999999998,3.194443,3.0386439999999997,3.2773519999999996,3.602237,3.947864,4.470722,4.860582,4.91217,4.794822,5.192786,5.490489,5.750878,5.922525,6.026073,6.245307,6.0971720000000005,5.8352059999999994,5.8370169999999995,6.032866,6.431878
37-2802178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.225165,0.639728,0.767936,0.546305,0.987461,1.222207,1.890135,2.091691,2.322537,2.671925,2.95733,2.9495270000000002,3.15587,3.213048,3.1021959999999997,2.795605,2.639806,2.878514,3.203399,3.549026,4.071884,4.461744,4.7039919999999995,4.810645,5.208609,5.506312,5.7667,5.938348,6.041894999999999,5.931856,5.698334,5.436368,5.438179,5.634028,6.03304
38-2802797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.414563,0.6579,0.77147,1.212626,1.447373,2.1153,2.316856,2.547702,2.89709,2.868505,2.7683459999999998,2.974688,2.987882,2.877031,2.57044,2.4146400000000003,2.653349,2.9782330000000004,3.32386,3.846719,4.236578,4.478827,4.585479,4.983443,5.281146,5.541535,5.713182,5.816730000000001,5.70669,5.473168,5.211203,5.213014,5.408862,5.807874
39-2802812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.245337,0.466967,1.001717,1.2364629999999999,1.904391,2.105947,2.3357930000000002,2.685181,2.455943,2.355783,2.5621259999999997,2.575319,2.734468,2.427877,2.3075490000000003,2.5462580000000004,2.871143,3.2167689999999998,3.7396279999999997,4.129487999999999,4.156264,4.241917,4.639881,4.937583999999999,5.197972,5.369619,5.473167,5.5995989999999995,5.366078,5.104112000000001,5.105923000000001,5.301771,5.700783
