순번_정류장ID,1-2803340,2-2803336,3-2803326,4-2803324,5-2803322,6-2803311,7-2803316,8-2803319,9-2803305,10-2803293,11-2803281,12-2803275,13-2803266,14-2803268,15-2803259,16-2803249,17-2803226,18-2803127,19-2805713,20-2803122,21-2803104,22-2803094,23-2803079,24-2803068,25-2807615,26-2803077,27-2803101,28-2803100,29-2803087,30-2802667,31-2802631,32-2802668,33-2802655,34-2803050,35-2800814,36-2800793,37-2800785,38-2800766,39-2800748,40-2800721,41-2800697,42-2801603,43-2801583,44-2801565,45-2801546,46-2801527,47-2801484,48-2801178,49-2801179,50-2801424,51-2801411,52-2801401,53-2801391,54-2801386,55-2801380,56-2805805,57-2800209,58-2800201
28-2803100,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28487399999999996,0.6724359999999999,1.081739,1.3566,2.006646,2.364919,2.683266,3.3487910000000003,3.5426949999999997,4.0118480000000005,4.262763,4.6733769999999994,4.985538,5.9632879999999995,6.294498,6.5601210000000005,6.849697,7.2715179999999995,7.729463000000001,8.161336,8.745510000000001,9.201763,9.463591000000001,9.763821,10.021397,10.269567,10.500993,10.768772,11.050460000000001,11.926541
29-2803087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38756199999999996,0.7968649999999999,1.071726,1.721772,2.080045,2.398392,3.0619169999999998,3.255821,3.724974,3.975889,4.386503,4.698665,5.676414,6.007624,6.2732470000000005,6.562823,6.984644,7.442589,7.874461999999999,8.458636,8.914889,9.176717,9.476947000000001,9.734523,9.982693,10.214119,10.481898,10.762586,11.639667
30-2802667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.409304,0.686164,1.3362100000000001,1.695483,2.0128310000000003,2.706356,2.900259,3.368413,3.6193269999999997,4.029941,4.342103,5.319853,5.651063,5.917686,6.2062610000000005,6.6290830000000005,7.087027,7.5179,8.102074,8.558328,8.821155000000001,9.120385,9.378962,9.627131,9.857557,10.124336,10.406025,11.284106
31-2802631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276861,0.9269069999999999,1.28518,1.6035270000000001,2.296052,2.4899560000000003,2.959109,3.210024,3.6206379999999996,3.9327989999999997,4.910549,5.241759,5.507382,5.796957,6.2187790000000005,6.676724,7.1085970000000005,7.692769999999999,8.149024,8.410852,8.711082000000001,8.968658,9.216827,9.448253999999999,9.716033,9.997721,10.873802
32-2802668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.654046,1.013319,1.331666,2.024191,2.218095,2.687248,2.9381630000000003,3.3487769999999997,3.660939,4.638689,4.969899,5.2355220000000005,5.525097,5.946919,6.404863,6.836736,7.420910000000001,7.877164,8.138991,8.439221,8.696798,8.944967,9.176393,9.444172,9.725861,10.601942
33-2802655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358273,0.67662,1.369145,1.563049,2.032203,2.283117,2.693731,3.005893,3.983643,4.314853,4.580476,4.870051,5.291873000000001,5.749817,6.181690000000001,6.765864,7.222117999999999,7.483944999999999,7.784175,8.041752,8.289921000000001,8.521347,8.789126,9.069815,9.946896
34-2803050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318348,1.012873,1.206776,1.67593,1.9268439999999998,2.3374580000000003,2.64962,3.6273699999999995,3.9585800000000004,4.224203,4.513778,4.9356,5.393544,5.825417,6.409591000000001,6.865844999999999,7.1276720000000005,7.4279020000000004,7.685478999999999,7.933648,8.165074,8.431853,8.713542,9.590622999999999
35-2800814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.694525,0.8884290000000001,1.357583,1.6084969999999998,2.019111,2.331273,3.3090230000000003,3.6402330000000003,3.9058559999999996,4.195431,4.617253,5.075197,5.50707,6.0912440000000005,6.547498,6.809325,7.109555,7.367132000000001,7.615301,7.8467270000000005,8.113506,8.395195,9.272276
36-2800793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.193904,0.663057,0.9139719999999999,1.324586,1.6367479999999999,2.6144979999999998,2.945708,3.21133,3.5009059999999996,3.9227279999999998,4.380672,4.812545,5.396719,5.852972,6.1148,6.415030000000001,6.672606,6.920775999999999,7.152202000000001,7.419981,7.70167,8.577751
37-2800785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.469154,0.720068,1.130682,1.442844,2.420594,2.751804,3.017427,3.3070019999999998,3.728824,4.186768,4.618641,5.202815,5.659069000000001,5.920896,6.221126,6.478703,6.726872,6.958297999999999,7.225077000000001,7.506766000000001,8.383847
38-2800766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250915,0.661529,0.973691,1.951441,2.282651,2.548274,2.8378490000000003,3.259671,3.7176150000000003,4.149488,4.733662000000001,5.189915,5.4517430000000004,5.7519730000000004,6.009549,6.257719,6.489145,6.755924,7.037613,7.9136940000000005
39-2800748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41061400000000003,0.722776,1.7005259999999998,2.031736,2.297359,2.586934,3.008756,3.4667,3.8985730000000003,4.482747,4.939001,5.200828,5.5010580000000004,5.758635,6.006804,6.238230000000001,6.506009,6.7866979999999995,7.664778999999999
40-2800721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.313162,1.290912,1.6221219999999998,1.887745,2.17732,2.5991419999999996,3.057086,3.4889589999999995,4.073133,4.529387,4.791214,5.091444,5.349021,5.59719,5.828616,6.095395,6.378083999999999,7.255164999999999
41-2800697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.97975,1.3109600000000001,1.576583,1.8661580000000002,2.28798,2.745925,3.177798,3.761971,4.218225,4.480053,4.780283,5.037859,5.286028,5.517454,5.784234,6.066922,6.9440029999999995
42-2801603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33121,0.596833,0.886408,1.30823,1.766175,2.1980470000000003,2.782221,3.238475,3.5003029999999997,3.800533,4.058109,4.306278,4.537704,4.8044839999999995,5.086172,5.962253
43-2801583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.265623,0.555198,0.9770200000000001,1.434965,1.8668369999999999,2.4510110000000003,2.907265,3.169093,3.469323,3.726899,3.975068,4.206494,4.474273999999999,4.755962,5.632043
44-2801565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289575,0.7113970000000001,1.169342,1.601215,2.185388,2.641642,2.90347,3.2037,3.4612760000000002,3.7094449999999997,3.940871,4.207651,4.490339,5.365419999999999
45-2801546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42382200000000003,0.8817659999999999,1.313639,1.8978130000000002,2.3540669999999997,2.615894,2.916124,3.173701,3.4218699999999997,3.653296,3.920075,4.201764,5.078844999999999
46-2801527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457945,0.889817,1.473991,1.930245,2.192073,2.4923029999999997,2.749879,2.998048,3.229474,3.496254,3.777942,4.656023
47-2801484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43187299999999995,1.016047,1.472301,1.734128,2.034358,2.291935,2.540104,2.77153,3.039309,3.3209980000000003,4.1970790000000004
48-2801178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.584174,1.0404280000000001,1.302255,1.602485,1.8600619999999999,2.108231,2.339657,2.606436,2.888125,3.7652059999999996
49-2801179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.456254,0.7180810000000001,1.018311,1.275888,1.524057,1.7554830000000001,2.022262,2.3039509999999996,3.181032
50-2801424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.262828,0.563058,0.820634,1.068804,1.30023,1.567009,1.848697,2.725778
51-2801411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30123,0.5588069999999999,0.806976,1.038402,1.306181,1.58687,2.463951
52-2801401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.258577,0.506746,0.738172,1.005951,1.28764,2.164721
53-2801391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248169,0.479596,0.746375,1.028063,1.905144
54-2801386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23142600000000002,0.49820600000000004,0.779894,1.656975
55-2801380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266779,0.5484680000000001,1.425549
56-2805805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28168899999999997,1.15877
57-2800209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.876081
58-2800201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
