순번_정류장ID,68-2804823,69-2801267,70-2801266,71-2801276,72-2801241,73-2801290,74-2801297,75-2801318,76-2801356,77-2801414,78-2801492,79-2801524,80-2801602,81-2801658,82-2801672,83-2801684,84-2801718,85-2801745,86-2801752,87-2801759,88-2801768,89-2801790,90-2801957,91-2801963,92-2801978,93-2801984,94-2802009,95-2802037,96-2802075,97-2802115,98-2802134,99-2806621,100-2806503,101-2806507,102-2802175,103-2802828,104-2802193,105-2802221,106-2802224,107-2802229,108-2802236,109-2802254,110-2802261,111-2802258,112-2802265,113-2802279,114-2802278,115-2802282,116-2802291,117-2802549,118-2802545,119-2802546,120-2802562,121-2802571,122-2802576,123-2802585,124-2802374
78-2801492,,,,,,,,,,,0,0.303185,0.770595,1.357078,1.718459,2.157378,2.637812,3.189103,3.5775449999999998,3.8726550000000004,4.11446,4.589857,5.214454,5.500662999999999,5.160992,5.133304,5.340553,5.5539760000000005,5.919567,6.254245,6.524729,7.211283,7.515097999999999,7.763044,7.7646,8.089339,8.516618,10.078841,10.404616,10.811788,10.706005000000001,10.849086,11.046167,11.480806,11.278039999999999,11.88565,12.44096,12.749274,13.221603,12.830331,12.840092,12.825913,13.152064000000001,13.442634,13.717699,14.151109,14.355901999999999
79-2801524,,,,,,,,,,,,0,0.46641099999999996,1.053894,1.415275,1.854193,2.334628,2.885918,3.2743599999999997,3.56947,3.811275,4.286672,4.911269,5.197479,4.856807,4.829119,5.035368,5.249792,5.615382,5.95006,6.221545,6.908098,7.211913000000001,7.459860000000001,7.460414999999999,7.787153999999999,8.214433999999999,9.775657,10.102431,10.508602999999999,10.401821,10.544901,10.741982,11.178621000000001,10.975855000000001,11.583464999999999,12.137775,12.446089,12.919419,12.527146,12.536907000000001,12.522728,12.849879,13.139448999999999,13.414514000000002,13.847923999999999,14.053717
80-2801602,,,,,,,,,,,,,0,0.586483,0.9478639999999999,1.386783,1.867217,2.419508,2.80695,3.10206,3.343864,3.819262,4.443859,4.730068,4.662397,4.635708,4.841958,5.056381,5.420971,5.75665,6.027133999999999,6.713688,7.017503,6.992449000000001,6.9940050000000005,7.319742999999999,7.7470229999999995,9.308246,9.635021,10.040192999999999,10.20841,10.350491,10.547572,10.711211,10.508445,11.116055000000001,11.671364,11.977679,12.452008,12.059736000000001,12.069497,12.055318,12.382469,12.672039,12.947104,13.380514000000002,13.586307000000001
81-2801658,,,,,,,,,,,,,,0,0.362381,0.8013,1.281734,1.833025,2.2214669999999996,2.516577,2.758381,3.233779,3.8583760000000002,4.144585,4.404151000000001,4.377463,4.5837129999999995,4.798136,5.161726,5.498404,5.767889,6.455442,6.758257,6.406966000000001,6.407522,6.7332600000000005,7.160539999999999,8.722763,9.049538,9.45571,9.886835000000001,10.092246000000001,10.288326,10.125728,9.922962,10.530572,11.084881,11.392196,11.866525,11.474253,11.484014,11.468834,11.796986,12.086556,12.361621000000001,12.795031,13.000824
82-2801672,,,,,,,,,,,,,,,0,0.43891899999999995,0.9193530000000001,1.470644,1.859086,2.1541959999999998,2.396,2.871398,3.4959949999999997,3.782204,4.325468,4.3378440000000005,4.544094,4.758516999999999,5.123107,5.458785,5.72927,6.4158230000000005,6.428362,6.044585,6.045141,6.370879,6.7991589999999995,8.360382000000001,8.686157000000001,9.093328999999999,9.523454,10.052627000000001,10.204293,9.763346,9.559581,10.167191,10.7235,11.030814,11.504144,11.111871,11.120633,11.107453,11.433605,11.724175,11.99824,12.43265,12.638442999999999
83-2801684,,,,,,,,,,,,,,,,0,0.48643500000000006,1.037725,1.4479959999999998,1.9432770000000001,2.185082,2.660479,3.285076,3.572285,4.115549,4.127926,4.333175,4.548598,4.912189,5.247866999999999,5.519352,6.204905,6.217443,5.833667,5.8342220000000005,6.160961,6.588241,8.148464,8.475238000000001,8.88241,9.311536,9.841708,9.993374000000001,9.551428,9.348662,9.956272,10.511582,10.819896,11.292226,10.900953,10.910714,10.896535,11.223686,11.513256,11.787321,12.220730999999999,12.427524
84-2801718,,,,,,,,,,,,,,,,,0,0.551291,0.961562,1.456843,1.698647,2.174045,2.7986419999999996,3.084851,3.628115,3.6404910000000004,3.846741,4.061164,4.425754,4.761432,5.031917,5.71847,5.732009,5.346232,5.348788,5.673526,6.1008059999999995,7.663028999999999,7.988803999999999,8.394976,8.825101,9.355274,9.50694,9.065994,8.862228,9.470838,10.025147,10.333461999999999,10.806791,10.414519,10.42428,10.4091,10.736252,11.025822,11.301886999999999,11.734297,11.941089999999999
85-2801745,,,,,,,,,,,,,,,,,,0,0.413271,0.908552,1.150357,1.6257540000000001,2.2503509999999998,2.5365599999999997,3.0798240000000003,3.0922009999999998,3.29845,3.5128730000000004,3.877464,4.2131419999999995,4.483626999999999,5.17018,5.182718,4.797942,4.799497,5.1262360000000005,5.553516,7.114739,7.4415130000000005,7.846685000000001,8.278811,8.806983,8.958649000000001,8.517703,8.314936999999999,8.921547,9.477857,9.784171,10.257501,9.866228,9.875989,9.86081,10.187961,10.478531,10.753596,11.186005999999999,11.392799
86-2801752,,,,,,,,,,,,,,,,,,,0,0.5032810000000001,0.7450859999999999,1.2204840000000001,1.8450799999999998,2.1312900000000004,2.674554,2.68693,2.89318,3.1076029999999997,3.472193,3.807871,4.078355999999999,4.764908999999999,4.777448000000001,4.392671,4.394227,4.719965,5.148244999999999,6.708467999999999,7.0352429999999995,7.442414,7.8715399999999995,8.401713,8.553378,8.112432,7.9096660000000005,8.516276,9.072586,9.3789,9.85323,9.459957000000001,9.470718,9.455539,9.782689999999999,10.072261,10.347325,10.780735,10.987528
87-2801759,,,,,,,,,,,,,,,,,,,,0,0.24180500000000002,0.720202,1.344799,1.631009,2.174272,2.3736490000000003,2.579898,2.794322,3.158912,3.49459,3.765075,4.4516279999999995,4.278166000000001,3.8923900000000002,3.8939449999999995,4.219684,4.646964,6.208187000000001,6.534961,6.942133,7.372259,7.938431,8.053097,7.612151,7.409385,8.015995,8.572305,8.879619,9.352949,8.959676,8.969437,8.955258,9.283408999999999,9.572979,9.848044,10.281454,10.487247
88-2801768,,,,,,,,,,,,,,,,,,,,,0,0.47839799999999993,1.1029950000000002,1.389204,1.932468,2.131844,2.338094,2.552517,2.917107,3.252786,3.5232699999999997,4.209824,4.0363620000000004,3.651585,3.653141,3.97888,4.406159,5.967382,6.294157,6.700328999999999,7.131454,7.698627,7.811292999999999,7.370347,7.167581,7.775191,8.3305,8.637815,9.111144,8.718872,8.728633,8.714454,9.041605,9.331175,9.60624,10.03965,10.245443
89-2801790,,,,,,,,,,,,,,,,,,,,,,0,0.6255970000000001,0.9118059999999999,1.45507,1.6544470000000002,1.860696,2.075119,2.43971,2.775388,3.045873,3.7324260000000002,3.558964,3.174188,3.175743,3.500482,3.9277610000000003,5.489984,5.815759,6.221931,6.653057,7.2192289999999995,7.332895,6.892949000000001,6.690183,7.296792999999999,7.852103,8.160417,8.632747,8.240474,8.251235000000001,8.237055999999999,8.564207000000001,8.852777,9.127842,9.562252,9.767045
90-2801957,,,,,,,,,,,,,,,,,,,,,,,0,0.28620999999999996,0.8294729999999999,1.02885,1.2351,1.449523,1.814113,2.149791,2.420276,3.1068290000000003,3.4106440000000005,3.23758,3.2391349999999997,3.5648739999999997,3.992154,5.553376999999999,5.880151000000001,6.286323,6.601552000000001,6.743632000000001,6.940713000000001,6.956341,6.753575,7.361185000000001,7.916494999999999,8.223809,8.697139,8.304866,8.314627,8.300448,8.627599,8.917169,9.192234,9.625644,9.831437
91-2801963,,,,,,,,,,,,,,,,,,,,,,,,0,0.5432640000000001,0.74264,0.94889,1.1633129999999998,1.527903,1.863582,2.134066,2.82062,3.124435,3.1063810000000003,3.1079369999999997,3.433676,3.860955,5.422178,5.749953,6.156125,6.315342,6.457423,6.654503999999999,6.825143,6.6233770000000005,7.2299869999999995,7.785296000000001,8.093611,8.566939999999999,8.173668,8.183428999999999,8.17025,8.496400999999999,8.785971,9.061036,9.494446,9.700239
92-2801978,,,,,,,,,,,,,,,,,,,,,,,,,0,0.200377,0.40662600000000004,0.621049,0.98564,1.321318,1.591803,2.278356,2.5821709999999998,2.962947,3.3116730000000003,3.6374120000000003,4.046692,5.607915,5.934689,6.203204,5.773078,5.915159,6.11224,6.553186,6.8081130000000005,7.415723,7.971033,8.278347,8.751677,8.359404,8.369164999999999,8.354986,8.682136999999999,8.971707,9.246772,9.680182,9.885975
93-2801984,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20625,0.42067299999999996,0.787263,1.122941,1.393426,2.0799790000000002,2.383794,2.764571,3.113297,3.439035,3.848315,5.4095379999999995,5.736313,6.004828,5.574701999999999,5.716783,5.913863,6.35481,6.609737,7.217347,7.772656,8.07997,8.5533,8.161027,8.170789,8.156609,8.483761,8.773330999999999,9.048396,9.481806,9.687599
94-2802009,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214423,0.581014,0.9166920000000001,1.187176,1.87373,2.1775450000000003,2.558321,2.907047,3.232786,3.642065,5.203288,5.530063,5.798578,5.368452,5.510533000000001,5.7076139999999995,6.14856,6.403487,7.011097,7.566406,7.873721000000001,8.34705,7.954778,7.964539,7.950360000000001,8.277511,8.567081,8.842146000000001,9.275556,9.481349
95-2802037,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.366591,0.7022689999999999,0.9727530000000001,1.6593069999999999,1.963122,2.343898,2.6926240000000004,3.018363,3.4276419999999996,4.9888650000000005,5.31564,5.584155,5.154029,5.29611,5.493191,5.934137000000001,6.189064,6.796674,7.351983000000001,7.659298,8.132627000000001,7.740355,7.750116,7.735937,8.063088,8.352658,8.627723,9.061133,9.266926
96-2802075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.335679,0.606163,1.2927170000000001,1.596532,1.977308,2.326034,2.6517720000000002,3.061052,4.622275,4.94905,5.2175650000000005,4.787439,4.92952,5.126601,5.567547,5.822474,6.430084,6.985392999999999,7.292708,7.766037,7.373765,7.383526,7.369347,7.696497999999999,7.9860679999999995,8.261133000000001,8.694543,8.900336
97-2802115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270485,0.9570379999999999,1.260853,1.64163,1.9903560000000002,2.3160939999999997,2.725374,4.286597,4.613372,4.881886,4.451761,4.5938419999999995,4.790922,5.2318690000000005,5.486795,6.094405,6.649715,6.9570289999999995,7.430358999999999,7.038086,7.047847999999999,7.033668,7.3608199999999995,7.65039,7.925455,8.358864,8.564658
98-2802134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.686554,0.990369,1.371145,1.719871,2.04561,2.454889,4.016112000000001,4.342887,4.611402,4.181276,4.323357,4.5204379999999995,4.961384,5.216311,5.823921,6.379230000000001,6.686545,7.159874,6.767602,6.777363,6.763184,7.0903350000000005,7.379905,7.65497,8.08838,8.294172999999999
99-2806621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.330815,0.711592,1.060318,1.386056,1.813336,3.3745589999999996,3.7013339999999997,4.107505000000001,3.7523690000000003,3.89445,4.091531,4.532477,4.574757,5.182367,5.737677,6.0449910000000004,6.518321,6.126048,6.135809,6.121630000000001,6.448782,6.738352000000001,7.013416,7.446826,7.6526190000000005
100-2806503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384777,0.733503,1.0592409999999999,1.486521,3.047744,3.3745190000000003,3.7806910000000005,4.068184,4.210265,4.4073459999999995,4.4507080000000006,4.247942,4.855551999999999,5.410862,5.718176000000001,6.1915059999999995,5.799233,5.8089949999999995,5.794815,6.121967,6.411537,6.686602000000001,7.120011,7.325805
101-2806507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34872600000000004,0.6744640000000001,1.101744,2.6629669999999996,2.9897419999999997,3.395914,3.827039,4.3942120000000005,4.5068779999999995,4.065931,3.8631660000000005,4.470776,5.026085,5.333399,5.806729,5.4144559999999995,5.424218,5.410038,5.73719,6.0267599999999995,6.301825,6.735235,6.941028
102-2802175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326739,1.1033,2.664523,2.991298,3.397469,3.8275949999999996,4.394768,4.5094330000000005,4.067487,3.864721,4.472331,5.027641,5.334955,5.508716000000001,5.0817309999999996,5.091492,5.077312999999999,5.404464,5.694033999999999,5.969099,6.402508999999999,6.608302
103-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.13028,2.691503,3.018278,3.42445,3.855575,4.422748,4.535414,4.094467,3.8917010000000003,4.499311,5.054621,5.361935,5.181977,4.754992,4.764754,4.750573999999999,5.077726,5.367296,5.642361,6.0757699999999994,6.281564
104-2802193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.562223,1.888998,2.29517,2.726296,3.292468,3.4061339999999998,2.965188,2.762422,3.370032,3.9253419999999997,4.2326559999999995,4.705985,4.5307129999999995,4.540474,4.526294999999999,4.853446,5.143016,5.418081,5.851491,6.057283999999999
105-2802221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.326775,0.732947,1.164072,1.7312450000000001,1.844911,1.402965,1.200199,1.807809,2.363118,2.670433,3.1437619999999997,3.569747,3.596015,3.556835,3.8839870000000003,4.173557,4.448622,4.882032,5.087825
106-2802224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.407172,0.837298,1.40447,1.519136,1.0771899999999999,0.874424,1.482034,2.037344,2.3446580000000004,2.817988,3.242972,3.4194760000000004,3.496297,3.8234480000000004,4.113018,4.388083,4.821493,5.027286
107-2802229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430126,0.9972979999999999,1.194379,0.928675,0.725909,1.3335190000000001,1.888829,2.196143,2.669473,3.0954580000000003,3.2709610000000002,3.347782,3.6749330000000002,3.9645029999999997,4.239568,4.672978,4.8787709999999995
108-2802236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5671729999999999,0.764253,1.2052,1.1560350000000001,1.7636450000000001,2.318954,2.6262689999999997,3.099598,3.5245830000000002,3.7010870000000002,3.777908,4.105059,4.394629,4.669694,5.103104,5.308897
109-2802254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197081,0.638027,1.132954,1.740564,2.295874,2.6031880000000003,3.076518,3.501503,3.731006,3.8078269999999996,4.134978,4.424548000000001,4.699612999999999,5.133023000000001,5.3388160000000005
110-2802261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.440946,0.934873,1.542483,2.0977930000000002,2.405107,2.878437,3.3034220000000003,3.532925,3.609746,3.936897,4.2264669999999995,4.501532,4.9349419999999995,5.140735
111-2802258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49392700000000006,1.101537,1.6568470000000002,1.964161,2.43749,2.862475,3.0919790000000003,3.1688,3.4959510000000003,3.7855209999999997,4.060586,4.493996,4.699789
112-2802265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.60761,1.1629200000000002,1.470234,1.9435639999999998,2.3685490000000002,2.768052,2.966034,3.293185,3.582755,3.85782,4.2912300000000005,4.400976999999999
113-2802279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5553100000000001,0.920624,1.337954,1.763939,2.163442,2.455263,2.7824150000000003,2.998985,3.274049,3.7024589999999997,3.7953669999999997
114-2802278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365315,0.8386440000000001,1.2636290000000001,1.6631330000000002,1.954953,2.282105,2.498675,2.77374,3.20115,3.2960580000000004
115-2802282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47433000000000003,0.899315,1.298818,1.590639,1.91779,2.134361,2.408425,2.8378349999999997,2.931743
116-2802291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42698500000000006,0.8264889999999999,1.118309,1.445461,1.662031,1.9360959999999998,2.3655060000000003,2.4594139999999998
117-2802549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39950399999999997,0.691325,1.018476,1.2350459999999999,1.509111,1.9375209999999998,2.032429
118-2802545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.291821,0.6189720000000001,0.908542,1.183607,1.617017,1.8228099999999998
119-2802546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327152,0.616722,0.8917860000000001,1.3251959999999998,1.530989
120-2802562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28957,0.564635,0.9980450000000001,1.203838
121-2802571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.275065,0.708475,0.9142680000000001
122-2802576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43341,0.639203
123-2802585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20579299999999998
124-2802374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
