순번_정류장ID,117-2802185,118-2801848,119-2802173,120-2802162,121-2802153,122-2801846,123-2802103,124-2802052,125-2801847,126-2801990,127-2801952,128-2801805,129-2801799,130-2801777,131-2801772,132-2801770,133-2800791,134-2800789,135-2800766,136-2800748,137-2800721,138-2800703,139-2800699,140-2800712,141-2800691,142-2800684,143-2800676,144-2800667,145-2800657,146-2800340,147-2800624,148-2800619,149-2806245,150-2800594,151-2804976,152-2800583,153-2800571,154-2800554,155-2800547,156-2800525,157-2800520,158-2800513,159-2805304,160-2800498,161-2800497,162-2800493,163-2800344,164-2800481,165-2803595,166-2800468,167-2800465,168-2800462,169-2800460,170-2800453,171-2800450,172-2804825,173-2800455,174-2800457,175-2800438,176-2800427,177-2800423,178-2800414,179-2800023,180-2800054,181-2805419,182-2805722,183-2805399,184-2800034,185-2800047,186-2804479,187-2804480,188-2804481,189-2803585,190-2805219,191-2800056,192-2800057,193-2800006,194-2800299,195-2800293,196-2804058,197-2806304,198-2800295,199-2804482,200-2800300,201-2805078,202-2800297,203-2803994,204-2803992,205-2806003,206-2803990,207-2803981,208-2806017,209-2805721,210-2803974,211-2803875,212-2803871,213-2803868,214-2803864,215-2800255,216-2803615,217-2803614,218-2803859,219-2803858,220-2803611,221-2803609,222-2803607,223-2803853,224-2803600,225-2800273,226-2803601,227-2804331,228-2803581,229-2800271,230-2807150
163-2800344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24896,0.841909,1.073089,1.353936,1.635271,1.8810259999999999,2.30818,2.6437,2.837009,3.085984,3.385046,4.028429,4.510879,4.9257480000000005,5.377176,5.679247,7.575067999999999,8.488868,8.913291000000001,9.431415,10.702744000000001,12.8861,13.182155999999999,13.491620999999999,13.881623000000001,14.451957,15.622237,16.075064,16.671152,17.584413,19.63685,20.061529999999998,20.417814,21.519657000000002,22.078383,22.464332000000002,22.978817000000003,23.564042,24.291432999999998,24.744939000000002,25.148121,25.609026999999998,26.357483000000002,28.377861,29.065377,29.936859000000002,31.107676,31.525876,32.027038,30.950276000000002,31.965445000000003,32.09078,32.637049,33.605976,33.971685,34.882681,35.232993,35.668234000000005,34.458296000000004,33.099503000000006,30.310116999999998,29.847834999999996,29.637109000000002,29.4654,29.210734000000002,28.730286,27.853651
164-2800481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.592949,0.8241290000000001,1.104976,1.386311,1.632066,2.0592200000000003,2.394741,2.5880490000000003,2.837024,3.136086,3.779469,4.259919,4.676789,5.130216000000001,5.428287,7.325108,8.240909,8.665332000000001,9.181455,10.454784,12.63914,12.933196,13.242660999999998,13.636664000000001,14.204998000000002,15.372276999999999,15.828104000000002,16.425192000000003,17.333453,19.39089,19.81257,20.167854000000002,21.268697,21.831424,22.213373,22.731858,23.319082,24.044473999999997,24.495979000000002,24.898162,25.365068,26.109523,28.125901000000002,28.818416999999997,29.685899,30.857715999999996,31.277915999999998,31.777078999999997,30.701316,31.717484999999996,31.841821000000003,32.38709,33.356016,33.725726,34.636721,34.985033,35.417275,34.212336,32.847543,30.064157,29.599875,29.392149,29.220440999999997,28.959775,28.485326,27.601691
165-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231181,0.5120279999999999,0.793362,1.039117,1.4662709999999999,1.8017919999999998,1.9951,2.244075,2.543138,3.1845209999999997,3.66897,4.081840000000001,4.537267,4.834339,6.732158999999999,7.6459600000000005,8.074383000000001,8.590506,9.863836000000001,12.048191000000001,12.338248,12.651712,13.039715,13.609048999999999,14.779329,15.233156,15.831242999999999,16.739504999999998,18.796941,19.218621,19.574906,20.675748000000002,21.238475,21.623424,22.139909,22.725133,23.447525,23.90403,24.302213000000002,24.769119,25.518573999999997,27.533953000000004,28.226468,29.09095,30.263768,30.684966999999997,31.18413,30.107367,31.121536,31.250871999999998,31.793141,32.763067,33.128777,34.043772,34.392084000000004,34.827326,33.619386999999996,32.255594,29.470208000000003,29.007926,28.7992,28.627491999999997,28.370826,27.890377,27.010742999999998
166-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28284699999999996,0.564182,0.809937,1.237091,1.572611,1.7659200000000002,2.014895,2.313957,2.9573400000000003,3.4397900000000003,3.85466,4.308087,4.608158,6.501979,7.416778999999999,7.8452020000000005,8.361326,9.631655,11.819011,12.110066999999999,12.421532000000001,12.810534,13.381867999999999,14.552148,15.005975,15.602063000000001,16.511324,18.568761,18.992441,19.343725,20.446568,21.008294,21.394244,21.908728,22.493953,23.218344000000002,23.67385,24.076033,24.540939,25.288394,27.305771999999997,27.999288,28.86577,30.036587,30.458787,30.95795,29.878187,30.892356,31.020690999999996,31.565959999999997,32.534887,32.899597,33.813592,34.161904,34.597145000000005,33.388207,32.029414,29.241028000000004,28.778746,28.569020000000002,28.397311,28.139645,27.662196999999995,26.782562
167-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281335,0.52709,0.9542440000000001,1.289764,1.4830729999999999,1.732048,2.03111,2.6724930000000002,3.156943,3.5718129999999997,4.02524,4.322311,6.2201319999999996,7.133932000000001,7.560355,8.078479,9.350808,11.534164,11.82722,12.137685000000001,12.529687,13.098021000000001,14.268301000000001,14.724128,15.320216,16.229477,18.283914000000003,18.708594,19.063878,20.165720999999998,20.726447,21.110397,21.628881,22.212106,22.938497,23.390003,23.792185999999997,24.258092,25.005547,27.021925,27.713440999999996,28.581923,29.753740000000004,30.17594,30.674103000000002,29.595340000000004,30.610509000000004,30.738844,31.284113,32.25204,32.61975,33.529745,33.879057,34.317298,33.106359999999995,31.743567,28.958181,28.496899,28.286172999999998,28.114464,27.855797999999997,27.37935,26.499715000000002
168-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24575500000000003,0.672909,1.00843,1.201738,1.450713,1.749775,2.393159,2.8736080000000004,3.288478,3.7439050000000003,4.042977,5.939797,6.853598,7.279021000000001,7.797144,9.068473,11.251828999999999,11.548885,11.85835,12.249353,12.817687,13.985966000000001,14.440794,15.038881,15.949142000000002,18.002579,18.427259,18.779543,19.882386,20.444113,20.830061999999998,21.344547,21.932771,22.655163,23.110668,23.512851,23.976757,24.722212,26.74059,27.435106,28.299588,29.469405,29.892605,30.394768,29.317004999999998,30.331174,30.455509999999997,31.002778999999997,31.971705,32.335415000000005,33.250409999999995,33.597722,34.031964,32.825025,31.463232,28.674846000000002,28.216564,28.004838,27.83313,27.574464000000003,27.098015000000004,26.216379999999997
169-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.427154,0.762675,0.955983,1.204958,1.5040200000000001,2.145404,2.627853,3.042723,3.49615,3.796222,5.692042,6.604842999999999,7.033266,7.550389,8.822718,11.005074,11.30113,11.609595,12.001598,12.570932,13.740210999999999,14.194039000000002,14.791126,15.702387,17.755824,18.179504,18.533788,19.636631,20.197357999999998,20.580307,21.098792,21.684016,22.408407999999998,22.861913,23.265096,23.729001999999998,24.475457000000002,26.494835,27.187351,28.052833000000003,29.22465,29.64585,30.144013,29.06725,30.082419,30.209754999999998,30.753024,31.72395,32.09066,33.002655,33.350967,33.787209000000004,32.57927,31.217477000000002,28.428091,27.970809000000003,27.759083,27.587375,27.329709,26.852259999999998,25.972625
170-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.335521,0.528829,0.777804,1.076867,1.71825,2.202699,2.617569,3.070996,3.371068,5.2658879999999995,6.179689,6.608111999999999,7.123235,8.397564,10.57892,10.873975999999999,11.184441,11.576444,12.144778,13.316057999999998,13.766885,14.362972000000001,15.277232999999999,17.33067,17.75535,18.108634,19.210476999999997,19.770204,20.155153,20.672638,21.259862,21.984254,22.436759,22.837942,23.303848000000002,24.049303,26.067681,26.760196999999998,27.627678999999997,28.798496999999998,29.219696000000003,29.718859000000002,28.642096000000002,29.657265000000002,29.784601000000002,30.32687,31.297796,31.664506,32.577501,32.923813,33.362055,32.153116,30.789323,28.003937,27.541655,27.330928999999998,27.162221000000002,26.902555,26.424106,25.542471
171-2800450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19330799999999998,0.444284,0.743346,1.386729,1.8691790000000001,2.284048,2.737475,3.037547,4.932368,5.846168,6.273591000000001,6.789714999999999,8.063044,10.2464,10.541456,10.850921000000001,11.240923,11.811257000000001,12.980537,13.435364000000002,14.031451,14.942713000000001,16.99615,17.42083,17.774114,18.877957000000002,19.437683,19.822632000000002,20.340117000000003,20.924342000000003,21.649732999999998,22.103239000000002,22.504421,22.969327,23.716782000000002,25.735160999999998,26.426676,27.294159000000004,28.465976,28.887176,29.386338000000002,28.308576000000002,29.323744,29.45008,29.994349,30.963276,31.330985,32.242981,32.590293,33.027534,31.818596000000003,30.456802000000003,27.670416999999997,27.209134999999996,26.999409000000004,26.8257,26.568034,26.091586,25.211951000000003
172-2804825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250975,0.550038,1.1934209999999998,1.6758709999999999,2.0907400000000003,2.544167,2.843239,4.740059,5.65386,6.081283,6.597405999999999,7.870736,10.055091000000001,10.349148,10.657612,11.048615,11.618949,12.789228999999999,13.242056,13.839143,14.750404999999999,16.804841,17.228521,17.581806,18.684648000000003,19.244375,19.630323999999998,20.147809,20.733034,21.456425,21.90993,22.312113,22.778019,23.525474,25.541853,26.235367999999998,27.10085,28.271668,28.694867,29.19303,28.117268,29.130436,29.257771999999996,29.803040999999997,30.770968,31.138677,32.050672,32.398984000000006,32.835226,31.625287,30.265494,27.478109000000003,27.016827000000003,26.8061,26.634392,26.377726000000003,25.899276999999998,25.018643
173-2800455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.299062,0.9404450000000001,1.422895,1.837765,2.2911919999999997,2.591263,4.486084,5.399885,5.827308,6.343431,7.61676,9.801116,10.095172,10.404637,10.795639999999999,11.363974,12.535252999999999,12.98908,13.585168,14.496429000000001,16.549866,16.974546,17.32783,18.430673000000002,18.9914,19.376348999999998,19.892834,20.478057999999997,21.20345,21.656955,22.059138,22.524044,23.271499,25.288877,25.980393,26.847875,28.018691999999998,28.439891999999997,28.939055,27.863291999999998,28.877461,29.002796999999997,29.549065999999996,30.516992,30.884702,31.795696999999997,32.144009000000004,32.581251,31.372312,30.009519,27.223133,26.761851,26.551125,26.381417,26.121751,25.646302,24.763667
174-2800457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.641383,1.123833,1.538702,1.99213,2.291201,4.187022,5.100822,5.5292449999999995,6.045369,7.317698,9.503053999999999,9.795110000000001,10.106575,10.497577,11.066911,12.238191,12.691018,13.287104999999999,14.199367,16.252804,16.678484,17.031768,18.134611,18.691337,19.079286,19.596771,20.181995999999998,20.903387,21.359893,21.761075,22.225981,22.974436999999998,24.992815,25.684331,26.549813,27.72063,28.14283,28.642992,27.566229999999997,28.579399,28.703734000000004,29.250003000000003,30.219929999999998,30.586639,31.498634999999997,31.846946999999997,32.283188,31.07525,29.713457000000002,26.927071,26.465789,26.255063,26.083354,25.825688,25.346239999999998,24.465605
175-2800438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48245,0.8983200000000001,1.351747,1.6508180000000001,3.5476389999999998,4.462439,4.889862,5.405986,6.679314999999999,8.862671,9.156727,9.467191999999999,9.858194000000001,10.427528,11.596808,12.051635000000001,12.647723,13.558983999999999,15.612421,16.037101,16.390385000000002,17.493228,18.053954,18.437904,18.955388,19.540613,20.265004,20.71951,21.121693,21.586599,22.334054000000002,24.351432,25.043948,25.910429999999998,27.081246999999998,27.503446999999998,28.002609999999997,26.925846999999997,27.939016,28.065351,28.61062,29.580546999999996,29.946257,30.858252,31.207564,31.643805,30.435867,29.074074,26.287688,25.826406,25.61468,25.442971,25.186304999999997,24.708857000000002,23.828222
176-2800427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41586999999999996,0.869297,1.169368,3.065189,3.9799900000000004,4.407413,4.923536,6.196865,8.380221,8.674277,8.983742,9.374744999999999,9.944078999999999,11.114358,11.568186,12.164273,13.075534,15.129971,15.554651000000002,15.907935,17.010778,17.570504999999997,17.955454,18.472939,19.058163,19.782555,20.236060000000002,20.638243,21.103149,21.850604,23.868982,24.560498000000003,25.427979999999998,26.597796999999996,27.019996999999996,27.520159999999997,26.442396999999996,27.456566,27.582902,28.128171000000002,29.097096999999998,29.463807,30.375802,30.724114,31.159356,29.951417,28.589624,25.803238,25.341956,25.13123,24.959522,24.701856,24.224407,23.343772
177-2800423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453427,0.752499,2.64832,3.5621199999999997,3.989543,4.505667,5.778996,7.963352,8.257408,8.566873,8.957875,9.527209,10.697489,11.151316,11.747403,12.658665,14.713102,15.137782000000001,15.491066,16.593908,17.153635,17.538584,18.056069,18.641294,19.365685,19.819191,20.221373,20.686279000000003,21.433734,23.452113,24.142628,25.01011,26.180928,26.602128000000004,27.101290000000002,26.025528,27.039696000000003,27.166032,27.711301000000002,28.680228000000003,29.046937,29.958933000000002,30.307244,30.742486,29.534547999999997,28.172753999999998,25.386369000000002,24.925086999999998,24.714361,24.542652,24.284986,23.807538,22.926903
178-2800414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.300072,2.195893,3.109693,3.537116,4.05324,5.326569,7.510925,7.803980999999999,8.113446000000001,8.504448,9.073782000000001,10.244062,10.697889,11.293975999999999,12.205238,14.259675,14.684354999999998,15.037639000000002,16.141481,16.700208,17.086157,17.602642000000003,18.187867,18.912257999999998,19.365764000000002,19.767946,20.233852,20.980307,22.997685999999998,23.691201,24.557682999999997,25.727501,26.149701,26.647863,25.572101,26.587269,26.712605,27.257873999999997,28.226801000000002,28.59351,29.505506,29.853817,30.291059000000004,29.081121000000003,27.720327,24.932942,24.47366,24.261934,24.090225,23.832559,23.355110999999997,22.474476
179-2800023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.895821,2.810621,3.238044,3.754168,5.027497,7.211853,7.505909,7.815374,8.206375999999999,8.77571,9.94599,10.399817,10.995904,11.907166,13.961603,14.386282999999999,14.739567000000001,15.842410000000001,16.402136,16.787085,17.304570000000002,17.888795000000002,18.614186,19.067692,19.469874,19.93478,20.682236,22.698614000000003,23.39113,24.258612,25.429429000000003,25.850629,26.349790999999996,25.274029000000002,26.288197999999998,26.413533,26.959802000000003,27.927729,28.295438,29.207434000000003,29.555746000000003,29.990987,28.784049,27.421255,24.634870000000003,24.173588,23.962862,23.791153,23.533487,23.057039000000003,22.176404
180-2800054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.914801,1.342224,1.8583470000000002,3.131677,5.3150319999999995,5.610089,5.919553,6.309556,6.87989,8.04917,8.502997,9.100083999999999,10.010346,12.065782,12.490461999999999,12.843747,13.946589000000001,14.506316,14.890265,15.40875,15.993975,16.718366,17.170870999999998,17.574054,18.03896,18.785415,20.803794,21.497309,22.362791,23.534609,23.956808,24.454971,23.377209,24.392377,24.518713,25.063982,26.031909,26.398618,27.310613,27.659925,28.095167,26.887228000000004,25.525435,22.73905,22.277767,22.067041,21.896333,21.638667,21.160218,20.280584
181-2805419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42742299999999994,0.9435469999999999,2.2168759999999996,4.401232,4.694287999999999,5.003753,5.394755,5.9640889999999995,7.134369,7.588196000000001,8.184283,9.095545,11.149982000000001,11.574662,11.927946,13.030789,13.590515,13.975464,14.492949,15.078173999999999,15.802565,16.256071,16.658253,17.123159,17.870615,19.887992999999998,20.580509,21.446991,22.618807999999998,23.039008,23.539170000000002,22.462408,23.476576,23.602912,24.148181,25.117107999999998,25.483817000000002,26.395813,26.744125,27.179365999999998,25.971428,24.611634,21.824249,21.361967,21.152241,20.980532,20.721866000000002,20.245418,19.363782999999998
182-2805722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.516124,1.789453,3.9738089999999997,4.266865,4.57733,4.967332,5.537666000000001,6.707946000000001,7.161772999999999,7.757860000000001,8.669122,10.723559,11.148239,11.501522999999999,12.604366,13.164092000000002,13.548041,14.066526000000001,14.651751,15.376142000000002,15.829648,16.23183,16.696735999999998,17.444192,19.461570000000002,20.153085,21.020568,22.190385,22.612585,23.112747,22.035985,23.050152999999998,23.176489,23.720758,24.690685000000002,25.057394,25.96839,26.317702,26.752943,25.546004999999997,24.182211,21.396826,20.934544,20.723817999999998,20.552108999999998,20.296443,19.817995,18.93636
183-2805399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.276329,3.459685,3.753741,4.063206,4.454209,5.023543,6.193823,6.64765,7.243736999999999,8.154997999999999,10.209435000000001,10.634115,10.987399,12.090242,12.649969,13.034918,13.552403,14.137626999999998,14.862019,15.315524,15.717707,16.182613,16.930068,18.948446,19.639962,20.506444000000002,21.677262,22.098461,22.598623999999997,21.521860999999998,22.53603,22.662366,23.207635,24.176561,24.543271,25.455266,25.803577999999998,26.240820000000003,25.030881,23.670088,20.882702,20.422420000000002,20.212694,20.040986,19.78332,19.304871,18.424235999999997
184-2800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.184356,2.478412,2.787877,3.17888,3.748214,4.918493,5.372319999999999,5.968408,6.879669,8.934106,9.358786,9.712069999999999,10.814913,11.37464,11.759589,12.277074,12.862298,13.586689999999999,14.040195,14.442378,14.907283999999999,15.654739000000001,17.671117000000002,18.364632999999998,19.232115,20.402932,20.825132,21.322295,20.246532000000002,21.260701,21.387037,21.932306,22.901232,23.267942,24.179937,24.528249,25.021491,23.813551999999998,22.974626,20.454989,19.992707,19.782981,19.611272,19.352606,18.876158,17.995523000000002
185-2800047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298057,0.607521,0.998524,1.567858,2.738138,3.191965,3.7880519999999995,4.699314,6.75375,7.1784300000000005,7.531714999999999,8.634557000000001,9.194284,9.579233,10.096718,10.681942999999999,11.406334,11.859839,12.262022,12.726928,13.474383,15.492761999999999,16.185277,17.051759,18.222576999999998,18.644776,19.143939000000003,18.066177,19.080345,19.206681,19.75195,20.720876999999998,21.087585999999998,21.999581,22.347893,22.839135,21.631197,20.79327,20.794656,21.255938,21.466664,21.638372,21.536962,21.059514,20.177879
186-2804479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.309465,0.7004670000000001,1.269801,2.440081,2.893908,3.489996,4.401257,6.455694,6.880374000000001,7.233658,8.336501,8.896227,9.281176,9.798661,10.383886,11.108277000000001,11.561783,11.963965,12.428871000000001,13.176326999999999,15.194704999999999,15.886220999999999,16.751703,17.92352,18.34572,18.843882,17.76812,18.782289000000002,18.908624,19.453893,20.42282,20.789529,21.701525,22.049837,22.542078,21.334139999999998,20.496214000000002,20.497598999999997,20.958880999999998,21.169608,21.341316,21.597982000000002,21.35357,20.472935
187-2804480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39100300000000004,0.9603370000000001,2.130617,2.584444,3.180531,4.091792,6.146229,6.5709089999999994,6.924192999999999,8.027036,8.586763000000001,8.971712,9.489197,10.074421000000001,10.798813,11.252317999999999,11.654501,12.119407,12.866862,14.88424,15.575756,16.443238,17.613056,18.036255,18.535418,17.458655,18.472824,18.59916,19.144429000000002,20.113355,20.480065,21.39206,21.740372,22.232614,21.023675,20.185748999999998,20.187135,20.649417,20.859143,21.031851,21.289517,21.547665,20.7834
188-2804481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.569334,1.739614,2.193441,2.789528,3.70079,5.755227,6.179907,6.533191,7.6360339999999995,8.19576,8.580708999999999,9.098194,9.683419,10.407810000000001,10.861316,11.263498,11.728404,12.475859,14.494238000000001,15.185753,16.052235999999997,17.223053,17.645253,18.144415,17.067653,18.081820999999998,18.208157,18.753426,19.722353,20.089062,21.001058,21.34937,21.841611,20.633673,19.795745999999998,19.797132,20.258414000000002,20.46914,20.640849,20.897515,21.156663,21.174402
189-2803585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1752799999999999,1.6291069999999999,2.2251939999999997,3.136456,5.190893,5.615573,5.968857,7.071699000000001,7.631425999999999,8.016375,8.53386,9.119085,9.843475999999999,10.296982,10.699164,11.164069999999999,11.911525,13.928904000000001,14.621419,15.487901,16.658719,17.079919,17.580081,16.503319,17.517487,17.643823,18.189092000000002,19.158019,19.524728,20.436723999999998,20.785035,21.277276999999998,20.069339000000003,19.231412,19.232798000000003,19.69408,19.904806,20.076515,20.334181,20.592329,21.427264
190-2805219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45882700000000004,1.054914,1.966176,4.020613,4.445293,4.798577,5.90142,6.461146,6.846095,7.363580000000001,7.948805,8.673196,9.126702,9.528884,9.993789999999999,10.741246,12.758624000000001,13.451139999999999,14.317622,15.489439,15.910639000000002,16.409801,15.333039000000001,16.347208,16.473543,17.018812,17.987739,18.354448,19.266444,19.614756,20.107997,18.900059,18.062132000000002,18.062518,18.5238,18.734527,18.906235000000002,19.164901,19.422048999999998,20.256984
191-2800056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.596087,1.515349,3.569786,3.9944660000000005,4.34775,5.4505930000000005,6.010319,6.395268,6.9127529999999995,7.497978,8.222369,8.675875,9.078057000000001,9.542963,10.290419,12.308797,13.001313,13.866795000000002,15.036612,15.460811999999999,15.959973999999999,14.882211999999999,15.896381,16.022716,16.567985,17.536912,17.903620999999998,18.815617,19.163929,19.655170000000002,18.447232,17.610305,17.611691,18.072973,18.2827,18.454407999999997,18.713074,18.971222,19.806157000000002
192-2800057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9192620000000001,2.9736990000000003,3.3983790000000003,3.7516629999999997,4.854506,5.414232,5.799181,6.316666000000001,6.901891,7.626282000000001,8.079788,8.48197,8.946876,9.694331,11.71171,12.403225,13.270707999999999,14.441525,14.864725,15.363887,14.286125,15.300293,15.426629,15.971898000000001,16.940825,17.307534,18.21953,18.567841,19.059082999999998,17.853145,17.014218,17.014604000000002,17.476886,17.686612,17.858321,18.117987,18.375135,19.21007
193-2800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.055437,2.480117,2.833401,3.9362440000000003,4.49597,4.88092,5.398404,5.9836290000000005,6.708019999999999,7.161525999999999,7.563708999999999,8.028615,8.776069999999999,10.793448,11.484964,12.352446,13.523263,13.945463,14.444626000000001,13.367863,14.382032,14.508367000000002,15.053636,16.022563,16.389273,17.301268,17.64958,18.140822,16.932883,16.094957,16.097342,16.557624,16.768351000000003,16.940058999999998,17.197725,17.456873,18.291808
194-2800299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42568,0.778965,1.881807,2.441534,2.826483,3.343968,3.929192,4.6535839999999995,5.107089,5.509272,5.974178,6.721633,8.740011,9.431527,10.298009,11.469827,11.891026,12.390189,11.313426,12.327595,12.453930999999999,12.9992,13.968126000000002,14.334836,15.246831,15.595142999999998,16.087385,14.879446,14.041520000000002,14.042906,14.504188000000001,14.714914000000002,14.885622,15.143288,15.402435999999998,16.237371
195-2800293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.357284,1.460127,2.019854,2.404803,2.922288,3.507512,4.231904,4.685409,5.087592,5.552498,6.2999529999999995,8.317331,9.010847,9.876329,11.047147,11.469346,11.968509,10.891746000000001,11.905915,12.032250999999999,12.57752,13.546446,13.913155999999999,14.825151000000002,15.173463,15.665704999999999,14.457766000000001,13.61984,13.621226,14.082507999999999,14.293234,14.464942,14.722608,14.980756,15.815691000000001
196-2804058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.106843,1.666569,2.051518,2.569003,3.154228,3.878619,4.332125,4.734307,5.199212999999999,5.946669,7.965047,8.655563,9.523045,10.693862,11.115062,11.615224000000001,10.538461999999999,11.552631,11.678966,12.224235,13.193162,13.559871,14.471867000000001,14.820179000000001,15.312420000000001,14.104482,13.266554999999999,13.267941,13.729223000000001,13.93995,14.111657999999998,14.369323999999999,14.627472000000001,15.462407
197-2806304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5597270000000001,0.9446760000000001,1.462161,2.047385,2.771777,3.225282,3.627465,4.092371,4.839826,6.856203999999999,7.548719999999999,8.415202,9.587019,10.008219,10.508382000000001,9.431619,10.445788,10.572124,11.117393,12.086319,12.453028999999999,13.365023999999998,13.713335999999998,14.896981,13.748080999999999,12.910153999999999,12.91254,13.371822,13.583548,13.755257,14.012923,14.271071,15.106005999999999
198-2800295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.384949,0.9024340000000001,1.487659,2.21205,2.665556,3.0677380000000003,3.5326440000000003,4.2801,6.297478,6.989992999999999,7.856476,9.026292999999999,9.449492999999999,9.947655000000001,8.871893,9.886061,10.012397,10.557666000000001,11.526593,11.893302,12.805297999999999,13.15361,14.337254999999999,13.305913,12.467986,12.469372,12.931654,13.141379999999998,13.313089000000002,13.569754999999999,14.055203,14.928838
