순번_정류장ID,79-2805804,80-2801168,81-2803645,82-2801666,83-2801633,84-2801192,85-2801604,86-2801555,87-2801181,88-2801508,89-2801482,90-2801450,91-2801438,92-2805321,93-2801461,94-2801462,95-2804438,96-2803644,97-2800676,98-2800667,99-2800657,100-2800340,101-2800624,102-2800619,103-2806215,104-2807461,105-2806729,106-2806175,107-2806745,108-2806743,109-2806902,110-2800582,111-2800579,112-2800570,113-2800558,114-2800552,115-2800338,116-2800538,117-2800525,118-2800520,119-2800513,120-2805304,121-2800498,122-2800497,123-2800493,124-2800489,125-2800483,126-2800475,127-2800471,128-2800467,129-2800449,130-2800441,131-2800436,132-2800433,133-2800425,134-2800321,135-2803560,136-2803561,137-2803562,138-2800395,139-2800397,140-2800399,141-2800316,142-2805901,143-2800410,144-2800434,145-2800443,146-2800458,147-2800330,148-2800473,149-2805322,150-2800356,151-2800358,152-2800360
117-2800525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371114,0.8560840000000001,1.292439,2.3079080000000003,2.589816,3.098146,3.5322,3.730471,3.9610339999999997,4.093207,4.317029,4.9884830000000004,5.774198,6.054165,6.306339,7.006283,7.054771000000001,8.058709,8.874349,8.963030999999999,8.595877,8.345531,8.131001,7.981505,7.255069000000001,6.413765,6.46662,6.177466000000001,6.026617,6.262585,6.580577000000001,6.119415,6.919746000000001,7.374664999999999,7.633836
118-2800520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48496999999999996,0.921325,1.936794,2.219702,2.728032,3.162086,3.360356,3.5909190000000004,3.723093,3.946915,4.618368,5.404083999999999,5.684051,5.936225,6.635367,6.6846570000000005,7.690595,8.503235,8.592917,8.225763,7.975417,7.760886999999999,7.611391,6.884955000000001,6.0436510000000006,6.096506,5.807352,5.656503,5.892471,6.210463,5.749301,6.549631,7.004550999999999,7.2637220000000005
119-2800513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.436355,1.451824,1.733732,2.242063,2.676116,2.874387,3.10495,3.237123,3.4609449999999997,4.1323989999999995,4.918114,5.198081,5.450255,6.1493970000000004,6.1986870000000005,7.204625999999999,8.019264999999999,8.106947,7.739793,7.489447,7.274916999999999,7.125421,6.398985,5.557681,5.610536,5.321382,5.170534,5.4065010000000004,5.724493,5.263331,6.063662,6.517581,6.776752
120-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.015469,1.297377,1.805708,2.239762,2.4380319999999998,2.6685950000000003,2.800768,3.0245900000000003,3.696044,4.481758999999999,4.761727,5.0139,5.713043,5.762332,6.766271000000001,7.580911,7.670592999999999,7.303439,7.053093,6.838562,6.689066,5.962631,5.121326,5.174182,4.885028,4.734179,4.970147,5.288139,4.826976,5.627307,6.082226,6.341398000000001
121-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.282908,0.791239,1.225292,1.423563,1.6541259999999998,1.786299,2.010121,2.681575,3.46729,3.747258,3.999431,4.698574,4.747863,5.752802,6.567442,6.656123,6.28897,6.0386239999999995,5.824093,5.674597,4.948161,4.106857,4.159713,3.8705589999999996,3.71971,3.955678,4.27367,3.812507,4.612838,5.067757,5.326929
122-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5083310000000001,0.942384,1.140655,1.371218,1.503391,1.727213,2.3986669999999997,3.184382,3.464349,3.7165230000000005,4.415666000000001,4.465955,5.469894,6.284533000000001,6.373215,6.006062,5.7557160000000005,5.541185,5.3916889999999995,4.665253,3.823949,3.8768050000000005,3.587651,3.4368019999999997,3.672769,3.990762,3.5295989999999997,4.32993,4.783849,5.04402
123-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.438054,0.636325,0.8668879999999999,0.9990610000000001,1.222883,1.894337,2.680052,2.960019,3.212193,3.911335,3.959625,4.9655629999999995,5.780203,5.868885,5.5017309999999995,5.251385,5.036855,4.887359,4.160923,3.3196190000000003,3.372474,3.08332,2.932472,3.168439,3.4864309999999996,3.0252689999999998,3.8256,4.2795190000000005,4.53969
124-2800489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198271,0.428834,0.5610069999999999,0.793829,1.465283,2.250998,2.530965,2.783139,3.484083,3.531571,4.53751,5.352149,5.622466999999999,5.255314,5.004967,4.790437,4.640941000000001,3.914505,3.0732009999999996,3.126056,2.836903,2.686054,2.922021,3.2400130000000003,2.778851,3.579182,4.034101000000001,4.2922720000000005
125-2800483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23056300000000002,0.362736,0.5955590000000001,1.267012,2.0527279999999997,2.332695,2.584868,3.284011,3.3333,4.338239,5.152879,5.509263,5.202407,4.9520610000000005,4.737531,4.5880339999999995,3.861599,3.020295,3.07315,2.7839959999999997,2.633147,2.8691150000000003,3.187107,2.777945,3.578275,4.033194,4.292366
126-2800475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.132173,0.36499499999999996,1.036449,1.822164,2.102132,2.354305,3.053448,3.101737,4.1076760000000005,4.921316,5.2777,4.971844,4.721498,4.5069669999999995,4.357471,3.631036,2.789731,2.842587,2.553433,2.402584,2.6385520000000002,2.956544,2.548381,3.3477120000000005,3.8036309999999998,4.062803
127-2800471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23282199999999997,0.904276,1.689991,1.969958,2.2221319999999998,2.921275,2.969564,3.975503,4.790143,5.145526,4.839671,4.589325,4.3747940000000005,4.225298,3.4988620000000004,2.6575580000000003,2.710414,2.4212599999999997,2.270411,2.506379,2.8243709999999997,2.4152080000000002,3.215539,3.670458,3.9296290000000003
128-2800467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.671454,1.4571690000000002,1.737136,1.98931,2.688452,2.737742,3.7426809999999997,4.5563199999999995,4.913704,4.736142,4.485796,4.271266000000001,4.12177,3.3953339999999996,2.55403,2.6068849999999997,2.317731,2.1668830000000003,2.40285,2.7208419999999998,2.31168,3.113011,3.5679300000000005,3.8261010000000004
129-2800449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.785716,1.065683,1.317857,2.016999,2.065289,3.070227,3.8868669999999996,4.242251,4.617405000000001,4.8687510000000005,4.94272,4.7932239999999995,4.066788,3.225484,3.278339,2.989185,2.838336,3.074304,3.392296,2.984134,3.784464,4.239383,4.4985550000000005
130-2800441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281967,0.534141,1.233283,1.282573,2.286512,3.1021509999999997,3.457535,3.833689,4.0850349999999995,4.298565,4.449061,4.852503,4.0111989999999995,4.0640540000000005,3.7749,3.624052,3.8600190000000003,4.178011,3.769849,4.570180000000001,5.024099,5.28327
131-2800436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25317399999999995,0.9523159999999999,1.3751719999999998,2.379111,3.19375,3.5501339999999995,3.9262879999999996,4.176634,4.391165,4.540661,5.13247,4.2911660000000005,4.344022,4.054868,3.9040190000000004,4.139986,4.457979,4.049816000000001,4.850147,5.304066000000001,5.563237
132-2800433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7001430000000001,1.260432,2.266371,3.0800110000000003,3.4373949999999995,3.8125489999999997,4.062895,4.277425,4.4279209999999996,5.145357,4.54334,4.596195,4.307041000000001,4.156192,4.39216,4.710152,4.30199,5.101319999999999,5.55724,5.816411
133-2800425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.56029,1.566229,2.380868,2.7372520000000002,3.1134060000000003,3.363752,3.578282,3.727778,4.445214,5.242482,5.295338,5.006183999999999,4.855335,5.093104,5.411096,5.001132,5.802265,6.255382,6.515553
134-2800321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004939,1.819579,2.1759619999999997,2.552116,2.802462,3.016993,3.166489,3.883925,4.729229,5.344627,5.055473,4.904624,5.140592,5.458583999999999,5.049422,5.850752,6.303672,6.564842999999999
135-2803560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8146399999999999,1.171024,1.547177,1.797523,2.012054,2.16155,2.8789860000000003,3.7242900000000003,4.543435,4.832587999999999,5.153908,5.389876,5.707868,6.05436,6.854691000000001,7.30961,7.568782000000001
136-2803561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35738400000000003,0.733538,0.983884,1.1984139999999999,1.34791,2.065346,2.91065,3.7297949999999997,4.018949,4.340269,4.576236,4.894228,6.180066,6.980397,7.434316,7.693486999999999
137-2803562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376154,0.6265,0.8410299999999999,0.990526,1.707962,2.553266,3.372411,3.661565,3.982885,4.218852,4.536844,5.822682,6.623013,7.077932000000001,7.337103
138-2800395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250346,0.46487700000000004,0.614373,1.340809,2.186113,3.005257,3.294411,3.615731,3.851699,4.169691,5.455528,6.255859,6.709778,6.96995
139-2800397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.214531,0.364027,1.090462,1.9357669999999998,2.754911,3.0440650000000002,3.365385,3.601352,3.919345,5.205182,6.005513,6.460432,6.718603
140-2800399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.149496,0.8759319999999999,1.721236,2.540381,2.829535,3.1508540000000003,3.386822,3.704814,4.990652,5.790983,6.245902,6.504073
141-2800316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.726436,1.57174,2.390885,2.680039,3.001358,3.237326,3.555318,4.841156,5.6414860000000004,6.095406,6.354577
142-2805901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.845305,1.664449,1.953603,2.274923,2.5108900000000003,2.828882,4.114719999999999,4.915051,5.3699699999999995,5.628141
143-2800410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8231450000000001,1.112299,1.433618,1.669586,1.9875779999999998,3.273416,4.073747,4.528666,4.786837
144-2800434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289154,0.610474,0.846442,1.164434,2.450271,3.250602,3.705521,3.964693
145-2800443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32132,0.557288,0.87528,2.161117,2.961448,3.4163669999999997,3.675539
146-2800458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23596799999999998,0.55396,1.839798,2.640128,3.095047,3.353219
147-2800330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317992,1.6038299999999999,2.404161,2.8580799999999997,3.118251
148-2800473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2858379999999998,2.086169,2.5410880000000002,2.800259
149-2805322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.800331,1.25525,1.514421
150-2800356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45491899999999996,0.714091
151-2800358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25917199999999996
152-2800360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
