순번_정류장ID,1-2805837,2-2805742,3-2805231,4-2805400,5-2804895,6-2805744,7-2806214,8-2806244,9-2805963,10-2800852,11-2801087,12-2801055,13-2801058,14-2801277,15-2801158,16-2801391,17-2801380,18-2800201,19-2800213,20-2800231,21-2801632,22-2807601,23-2807602,24-2805854,25-2807603,26-2807543,27-2807510,28-2807277,29-2807554,30-2807558,31-2807561,32-2807500,33-2807499,34-2807509,35-2800107,36-2803386,37-2803399,38-2803395,39-2803392
11-2801087,,,,,,,,,,,0,0.7263689999999999,1.1261860000000001,2.038885,2.947787,3.487989,3.795585,5.102133,6.2109190000000005,6.932686,6.8445,9.275447999999999,13.201799,14.217573999999999,15.890407000000002,18.226614,21.217098999999997,23.121244,25.089121,33.993186,37.556584,39.122867,41.670181,41.45399999999999,39.734419,34.732234999999996,33.889182,33.282076,32.291702
12-2801055,,,,,,,,,,,,0,0.39981700000000003,1.526516,2.435419,2.975621,3.2832160000000004,4.589765,5.698551,6.420317,6.690503,8.76408,12.688431,13.705206,15.377038,17.712246,20.702731,22.608876000000002,24.575751999999998,33.478817,37.043215999999994,38.608499,41.155812,40.937631,39.220051,34.215866,33.373814,32.765708000000004,31.777334000000003
13-2801058,,,,,,,,,,,,,0,1.172699,2.081602,2.621804,2.929399,4.236948,5.344734,6.0655,6.336686,8.410263,12.336613999999999,13.349389000000002,15.023221,17.359429000000002,20.347914000000003,22.252059,24.221935000000002,33.125,36.689399,38.253682,40.801995,40.582814,38.865234,33.86305,33.018997,32.411891,31.422517
14-2801277,,,,,,,,,,,,,,0,0.909903,1.450105,1.7577,3.0722490000000002,4.182035,4.901801,5.172987,7.243564,11.170914999999999,12.18569,13.859523000000001,16.195729999999998,19.185215,21.08836,23.057237,31.961302000000003,35.5247,37.091983,39.637297,40.891116,39.169534999999996,34.168351,33.324298,32.717192,31.727818
15-2801158,,,,,,,,,,,,,,,0,0.5402020000000001,0.9957969999999999,2.420346,3.529132,4.250898,4.347084,6.592661,10.519012,11.534787,13.208620000000002,15.543826999999999,18.534312,20.437457000000002,22.405334,31.309399,34.871796999999994,36.43808,38.987394,40.971213,39.564836,34.560651,33.717599,33.111492999999996,32.122119
16-2801391,,,,,,,,,,,,,,,,0,0.479596,1.905144,3.0139299999999998,3.735697,3.923882,6.077458999999999,10.003810000000001,11.019585000000001,12.693418,15.028625,18.01811,19.922255,21.891132,30.794196999999997,34.357595,35.923878,38.471191999999995,40.454011,39.85543,34.850246000000006,34.007193,33.402087,32.412713000000004
17-2801380,,,,,,,,,,,,,,,,,0,1.425549,2.535335,3.257101,3.5262870000000004,5.598864,9.525215,10.540989999999999,12.213822,14.549029999999998,17.538515,19.44266,21.412536,30.314601,33.878,35.444283,37.989596,39.975415000000005,39.403835,34.40065,33.558597999999996,32.950492,31.962118
18-2800201,,,,,,,,,,,,,,,,,,0,1.108786,1.8305529999999999,3.0318669999999996,5.253211,9.179561999999999,10.195337,11.869169,14.203376,17.194861,19.098007,21.065883,29.969948,33.533347,35.09963,37.645943,39.629762,37.977286,32.975102,32.130049,31.523943,30.534569
19-2800213,,,,,,,,,,,,,,,,,,,0,0.722767,1.9240810000000002,5.112529,9.03888,10.054655,11.728488,14.063695000000001,17.053179999999998,18.957325,20.926202,29.829266999999998,33.392665,34.957947999999995,37.505262,39.489081,38.323968,33.320783,32.477731,31.870625,30.880251
20-2800231,,,,,,,,,,,,,,,,,,,,0,1.202315,4.390763,8.317114,9.332889,11.006721,13.341929,16.332414,18.235559,20.204435,29.1075,32.671898999999996,34.237182000000004,36.784495,38.768314000000004,39.044734000000005,34.043549,33.200497,32.592391,31.602017
21-2801632,,,,,,,,,,,,,,,,,,,,,0,3.190448,7.116799,8.132574,9.806407,12.141614,15.132098999999998,17.036244,19.003121,27.907186,31.470584000000002,33.036867,35.585181,37.568000000000005,39.396952,35.244864,34.400811,33.794705,32.804332
22-2807601,,,,,,,,,,,,,,,,,,,,,,0,3.956351,4.972126,6.644959,8.981166,11.971651,13.874796,15.842673000000001,24.746738,28.310136,29.876419,32.423733,34.407552,36.236504,38.226312,37.38426,36.776154,35.788779999999996
23-2807602,,,,,,,,,,,,,,,,,,,,,,,0,1.015776,2.689608,5.024815,8.0153,9.918446000000001,11.886322,20.790387,24.354785999999997,25.921069,28.468382000000002,30.452201000000002,32.280153000000006,36.787338,37.630390999999996,38.238496999999995,39.578904
24-2805854,,,,,,,,,,,,,,,,,,,,,,,,0,1.6738330000000001,4.00904,6.999525,8.90367,10.871547,19.775612,23.339011,24.905294,27.452607,29.436426,31.264378000000004,35.772563,36.615615999999996,37.222722,38.563128999999996
25-2807603,,,,,,,,,,,,,,,,,,,,,,,,,0,2.337207,5.327693,7.231838000000001,9.199714,18.103779,21.667178,23.233461,25.780773999999997,27.764592999999998,29.593546000000003,34.10073,34.943783,35.550889,36.891296000000004
26-2807543,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.990486,4.893631,6.8615070000000005,15.765572,19.328971,20.895254,23.442567,25.426385999999997,27.254339,31.762522999999998,32.605576,33.212682,34.553089
27-2807510,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.904146,3.8720220000000003,12.776087,16.339485999999997,17.905769,20.453082000000002,22.436901000000002,24.265853,28.773038,29.616090999999997,30.223197,31.563603999999998
28-2807277,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.059877,10.963942,14.527339999999999,16.093623,18.640937,20.624756,22.453708,26.960891999999998,27.803945000000002,28.411052,29.751458000000003
29-2807554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.919065,12.482464,14.048747,16.59606,18.579879000000002,20.408832,24.916016,25.759069,26.366175,27.706582
30-2807558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.563399,5.129682,7.676996000000001,9.660815,11.488767,15.996951000000001,16.840004,17.447110000000002,18.787517
31-2807561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.781284,4.328597,6.312416000000001,8.141368,12.648553,13.491605999999999,14.098711999999999,15.439119
32-2807500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5663150000000003,4.550134,6.379086,10.88627,11.729322999999999,12.33643,13.676835999999998
33-2807499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9848189999999999,3.8127720000000003,8.320955999999999,9.164009,9.771115,11.111522
34-2807509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.827952,6.7217649999999995,7.564817999999999,8.171924,9.512331
35-2800107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.003185,5.846238,6.453344,7.793750999999999
36-2803386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.843053,1.450159,2.790566
37-2803399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.607107,1.947513
38-2803395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.340408
39-2803392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
