순번_정류장ID,1-2805948,2-2805949,3-2800371,4-2803055,5-2802647,6-2802648,7-2802649,8-2806700,9-2806703,10-2806704,11-2806706,12-2802639,13-2802660,14-2802612,15-2802672,16-2802683,17-2802685,18-2802695,19-2802697,20-2802704,21-2802707,22-2802715,23-2802729,24-2805440,25-2802632,26-2803118,27-2803111,28-2803105,29-2803087,30-2802667,31-2802631,32-2802668,33-2807082,34-2807083,35-2807316
11-2806706,,,,,,,,,,,0,0.319497,0.5284260000000001,0.746382,0.66569,0.730805,0.956981,1.353298,1.546511,1.8009830000000002,2.108367,2.331762,2.83945,3.028682,3.285315,3.618782,3.908203,4.089161,3.89903,3.542848,3.1335439999999997,2.8606830000000003,2.80119,2.46195,2.2166900000000003
12-2802639,,,,,,,,,,,,0,0.208929,0.426886,0.672193,0.9049219999999999,1.131099,1.527415,1.7206279999999998,1.9751009999999998,2.282484,2.505879,3.0135669999999997,3.202799,3.459432,3.792899,4.082319999999999,4.263279,4.102526999999999,3.716965,3.307661,3.034801,2.975307,2.6360669999999997,2.391807
13-2802660,,,,,,,,,,,,,0,0.217957,0.463264,0.9773799999999999,1.2035559999999998,1.599872,1.7930849999999998,2.047558,2.354941,2.578336,3.086024,3.275256,3.531889,3.865356,4.154778,4.335736,4.174983999999999,3.789422,3.380119,3.1072580000000003,3.047764,2.708525,2.463264
14-2802612,,,,,,,,,,,,,,0,0.245308,0.759423,0.985599,1.381916,1.575129,1.8296009999999998,2.1369849999999997,2.36038,2.868068,3.0573,3.313933,3.6474,3.936821,4.1177790000000005,3.9570269999999996,3.5714660000000005,3.162162,2.8893009999999997,2.8298080000000003,2.490568,2.245308
15-2802672,,,,,,,,,,,,,,,0,0.515116,0.7412920000000001,1.137608,1.3308209999999998,1.585294,1.892677,2.116072,2.62376,2.812992,3.069625,3.403092,3.692514,3.873472,3.7127199999999996,3.3271580000000003,2.917854,2.644994,2.5855,2.246261,2.001
16-2802683,,,,,,,,,,,,,,,,0,0.22617600000000002,0.6224930000000001,0.815706,1.070178,1.377561,1.600957,2.108645,2.297877,2.55451,2.8879770000000002,3.177398,3.3583559999999997,3.355835,2.970273,2.56097,2.288109,2.070385,1.7311450000000002,1.4858850000000001
17-2802685,,,,,,,,,,,,,,,,,0,0.39631700000000003,0.58953,0.844002,1.151385,1.374781,1.882469,2.0717,2.328334,2.6618,2.951222,3.13218,3.1714279999999997,2.785866,2.376563,2.103702,1.844208,1.504969,1.260709
18-2802695,,,,,,,,,,,,,,,,,,0,0.19321300000000002,0.447686,0.755069,0.9784639999999999,1.4861520000000001,1.675384,1.9320169999999999,2.265484,2.5549049999999998,2.735864,2.775112,2.38955,1.980246,1.707386,1.447892,1.108652,0.863392
19-2802697,,,,,,,,,,,,,,,,,,,0,0.254473,0.561856,0.785251,1.2929389999999998,1.482171,1.738804,2.0722709999999998,2.361693,2.5426509999999998,2.581899,2.1963369999999998,1.787034,1.514173,1.254679,0.9154399999999999,0.670179
20-2802704,,,,,,,,,,,,,,,,,,,,0,0.307383,0.530779,1.038467,1.2276989999999999,1.484332,1.8177990000000002,2.10722,2.288178,2.327426,1.9418650000000002,1.532561,1.2597,1.000207,0.660967,0.415707
21-2802707,,,,,,,,,,,,,,,,,,,,,0,0.223396,0.735084,0.924315,1.180949,1.514416,1.803837,1.984795,2.283604,1.9918349999999998,1.582531,1.3096709999999998,1.0501770000000001,0.710937,0.46567700000000006
22-2802715,,,,,,,,,,,,,,,,,,,,,,0,0.511688,0.70092,0.9575530000000001,1.29102,1.580441,1.7614,2.060209,2.21523,1.805927,1.533066,1.273572,0.934333,0.6890729999999999
23-2802729,,,,,,,,,,,,,,,,,,,,,,,0,0.18923199999999998,0.445866,0.779332,1.068754,1.2497120000000002,1.5485209999999998,1.936082,2.2056150000000003,1.932754,1.6732599999999997,1.442021,1.19676
24-2805440,,,,,,,,,,,,,,,,,,,,,,,,0,0.25663400000000003,0.5901,0.8795219999999999,1.0604799999999999,1.359289,1.746851,2.156154,2.121986,1.8624919999999998,1.6312520000000001,1.386992
25-2802632,,,,,,,,,,,,,,,,,,,,,,,,,0,0.333467,0.622889,0.803847,1.1026559999999999,1.490217,1.899521,2.174382,2.119125,1.887886,1.642626
26-2803118,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28942199999999996,0.48438000000000003,0.783189,1.17075,1.580054,1.854915,2.1204080000000003,2.2213529999999997,1.9760919999999997
27-2803111,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.194958,0.493767,0.8813290000000001,1.290632,1.565493,1.830987,2.1602259999999998,2.266514
28-2803105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298809,0.686371,1.095674,1.370535,1.6360290000000002,1.965268,2.446472
29-2803087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38756199999999996,0.7968649999999999,1.071726,1.33722,1.666459,2.48572
30-2802667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.409304,0.686164,0.951658,1.2808979999999999,2.100158
31-2802631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.276861,0.542354,0.8715940000000001,1.690855
32-2802668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.269494,0.598733,1.417994
33-2807082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33924,1.1595
34-2807083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.820261
35-2807316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
