순번_정류장ID,1-2807480,2-2807580,3-2803155,4-2805705,5-2803198,6-2806037,7-2803656,8-2806607,9-2805812,10-2807052,11-2803178,12-2805832,13-2803179,14-2807313,15-2807204,16-2807206,17-2803351,18-2807627,19-2803335,20-2807423,21-2807232,22-2807362,23-2807270,24-2805248,25-2805965,26-2803365,27-2803370,28-2803373,29-2805943,30-2805200,31-2806164
11-2803178,,,,,,,,,,,0,0.6995100000000001,1.089495,2.050599,3.182356,4.174199,4.824225,5.460763,4.6851650000000005,4.1682440000000005,10.664036999999999,10.664489999999999,12.125858000000001,13.528421,13.850229999999998,14.17765,14.79595,15.186198999999998,15.713360999999999,16.193289,17.321137
12-2805832,,,,,,,,,,,,0,0.391985,1.353089,2.4838459999999998,3.476689,4.125716000000001,4.763253,3.987655,3.4707339999999998,9.966527000000001,9.966981,11.428348,12.830912,13.15272,13.480139999999999,14.098441000000001,14.48869,15.015851000000001,15.495779,16.623627
13-2803179,,,,,,,,,,,,,0,0.9671040000000001,2.098862,3.0897040000000002,3.740731,4.377268,3.60167,3.084749,9.580542,9.580996,11.042363,12.444927,12.766736,13.094155,13.712456,14.102704999999998,14.629866,15.109794,16.237642
14-2807313,,,,,,,,,,,,,,0,1.130758,2.122601,2.772627,4.286968,3.9284339999999998,3.411514,9.907307000000001,9.907760000000001,11.369128,12.771691,13.0935,13.420919,14.039220000000002,14.429469000000001,14.956629999999999,15.436558999999999,16.564405999999998
15-2807204,,,,,,,,,,,,,,,0,0.9918440000000001,1.6418700000000002,3.156211,3.9308089999999996,4.5422709999999995,10.831682,10.832135000000001,12.292503,13.696066,14.017875,14.344294,14.963595000000002,15.353844,15.880004999999999,16.360933,16.624837
16-2807206,,,,,,,,,,,,,,,,0,0.650027,2.164368,2.939966,3.6660449999999996,9.839839,9.840292,11.30166,12.704222999999999,13.026032,13.353451000000002,13.971751999999999,14.362001000000001,14.889161999999999,15.36909,15.632994
17-2803351,,,,,,,,,,,,,,,,,0,1.514342,2.28994,3.016019,9.189812,9.190266000000001,10.651633,12.054197,12.376005000000001,12.703425,13.321725,13.711975,14.239135999999998,14.719064000000001,15.195089000000001
18-2807627,,,,,,,,,,,,,,,,,,0,0.775598,1.501678,7.675471000000001,7.675924,9.137292,10.539855000000001,10.861664,11.189083,11.807383999999999,12.197633,12.724794000000001,13.204723000000001,14.33257
19-2803335,,,,,,,,,,,,,,,,,,,0,0.7260800000000001,6.957872999999999,6.958326,8.419694,9.822257,10.144066,10.471485000000001,11.089786,11.480035,12.007196,12.487125,13.614972
20-2807423,,,,,,,,,,,,,,,,,,,,0,6.7049520000000005,6.705405000000001,8.166773,9.569336,9.891145,10.218565,10.836865,11.227115,11.754275999999999,12.234204,13.362051999999998
21-2807232,,,,,,,,,,,,,,,,,,,,,0,0.376801,7.679566,9.082130000000001,9.403938,9.731358,10.349658999999999,10.739908,11.267069000000001,11.746997,12.874845
22-2807362,,,,,,,,,,,,,,,,,,,,,,0,7.68002,9.082583,9.404392,9.731811,10.350112,10.740361,11.267522,11.747451,12.875297999999999
23-2807270,,,,,,,,,,,,,,,,,,,,,,,0,1.402564,1.724373,2.051792,2.670093,3.060342,3.587503,4.067431,5.195279
24-2805248,,,,,,,,,,,,,,,,,,,,,,,,0,0.321809,0.649228,1.270529,1.6607779999999999,2.187939,2.667868,3.795715
25-2805965,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32742,0.9487200000000001,1.338969,1.8661310000000002,2.346059,3.473906
26-2803365,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.621301,1.01155,1.5387110000000002,2.01864,3.146487
27-2803370,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39025,0.9224110000000001,1.402339,2.5301869999999997
28-2803373,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.532161,1.01209,2.1399369999999998
29-2805943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.479929,1.911832
30-2805200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.431904
31-2806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
