순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2804660,28-2804658,29-2804164,30-2804166,31-2804656,32-2804168,33-2806206,34-2804654,35-2804651,36-2804649,37-2804648,38-2807374,39-2804646,40-2804327,41-2804329,42-2804645,43-2804643,44-2804197,45-2804195,46-2804717,47-2804193,48-2804191,49-2806153,50-2804189,51-2804641,52-2804740,53-2804794,54-2803702,55-2807371,56-2803737,57-2803735,58-2803734,59-2803732,60-2803730,61-2803728,62-2803751,63-2804639,64-2803750,65-2803752,66-2803723,67-2803721,68-2803718,69-2803720,70-2803719,71-2803711,72-2806217,73-2803708,74-2803706,75-2804634,76-2803705,77-2803703,78-2804580,79-2804213,80-2804211,81-2804209,82-2804207,83-2804205,84-2804204,85-2806290,86-2804202,87-2806292,88-2803609,89-2806232,90-2803608,91-2803607,92-2803606,93-2806297,94-2803616,95-2803853,96-2803850,97-2803617,98-2806299,99-2803618,100-2806300,101-2803600,102-2800273,103-2803601,104-2804331,105-2803581,106-2800271,107-2805489,108-2807150,109-2804581,110-2804582,111-2800267,112-2804032
21-2804665,,,,,,,,,,,,,,,,,,,,,0,0.534928,0.9314610000000001,1.739411,2.189893,2.730641,3.260008,3.450217,3.6106730000000002,4.266805000000001,4.743738,5.060286,5.822487000000001,6.501618,7.238208,7.553967,9.41633,9.593176,9.237196,8.989139,8.75578,8.339307000000002,7.921549000000001,7.69279,7.298561,6.885160000000001,6.707963,6.2206779999999995,6.072832,5.743828,5.462016,4.846662,3.228167,3.4871019999999997,3.7789629999999996,4.075744,4.361858,4.8037980000000005,5.176703,5.510825,5.8647,7.551197999999999,7.89585,8.104855,8.304111,8.810978,9.245683999999999,9.585954,10.367457,11.023608,11.266862,11.383194,11.743108,12.09147,12.521516,13.074164,13.955708999999999,13.833731,14.340876000000002,14.701023999999999,15.189817000000001,15.561182999999998,16.296403,16.528181,16.882485,16.973934,16.72036,16.221405999999998,15.846319,15.517678,15.013468,14.721078,14.169628,13.850229999999998,13.651674,13.255312,12.660842,12.136157,11.868748,11.551548,10.865289,10.404007,10.193280999999999,10.021572,9.763906,9.286458,8.779592999999998,8.405823,8.078560000000001,7.780605,7.503695,8.140141999999999
22-2804138,,,,,,,,,,,,,,,,,,,,,,0,0.39653299999999997,1.204483,1.654966,2.195713,2.72408,2.9142900000000003,3.074745,3.7308769999999996,4.20781,4.524359,5.28656,5.96569,6.70228,7.018039,8.880403,9.1689,9.49588,9.524067,9.290707000000001,8.874235,8.456477,8.227717,7.833488000000001,7.420088000000001,7.242889999999999,6.755605999999999,6.607759,6.278756,5.996944,5.381589,3.763094,4.02203,4.313891,4.610671,4.896786,5.338726,5.71163,6.045751999999999,6.399628,8.086126,8.430778,8.639783,8.839039,9.345905,9.780612,10.120882,10.902385,11.558535000000001,11.801789,11.918122,12.278035000000001,12.626397,13.056443,13.609092,14.490637,14.368657999999998,14.875803,15.235951000000002,15.724745,16.09611,16.831331,17.063109,17.417412,17.508862,17.257286999999998,16.756334,16.381247000000002,16.052605,15.548395000000001,15.256004999999998,14.704555,14.385157000000001,14.186601999999999,13.790239999999999,13.195770000000001,12.671085,12.403675,12.086475,11.400216,10.938934,10.728208,10.556499,10.298833,9.821385000000001,9.314521000000001,8.94075,8.613487,8.315532000000001,8.038623,8.67507
23-2804663,,,,,,,,,,,,,,,,,,,,,,,0,0.807951,1.258433,1.7991810000000001,2.328548,2.518757,2.6792119999999997,3.335345,3.812278,4.128826,4.891026999999999,5.570157,6.3067470000000005,6.622506,8.484869999999999,8.772367,9.100347,9.348403999999999,9.581763,9.270767999999999,8.853010000000001,8.62425,8.230021,7.8166210000000005,7.639423,7.152139,7.0042919999999995,6.675289,6.393477,5.778122,4.1596269999999995,4.4185620000000005,4.710424,5.007204,5.293319,5.735258999999999,6.108162999999999,6.442285,6.796161,8.482659,8.827311,9.036316000000001,9.235572,9.742438,10.177145,10.517415,11.298917999999999,11.955067999999999,12.198322000000001,12.314655,12.674567999999999,13.02293,13.452976000000001,14.005625,14.887170000000001,14.765191,15.272336,15.632484,16.121277,16.492643,17.227864,17.459642000000002,17.813945,17.905395000000002,17.65182,17.152867,16.77778,16.449138,15.944927999999999,15.652538,15.101088,14.78169,14.583135,14.186773,13.592303,13.067618,12.800208,12.483008,11.796749,11.335467,11.124741,10.953032,10.695366,10.217918,9.711053999999999,9.337283,9.010019999999999,8.712064999999999,8.435156,9.071602
24-2804142,,,,,,,,,,,,,,,,,,,,,,,,0,0.450482,0.9912299999999999,1.520597,1.710807,1.871262,2.5273939999999997,3.004327,3.320875,4.083076,4.762207,5.498797,5.814556,7.676919,7.964417,8.292396,8.540453,8.773813,9.190285000000001,9.604042999999999,9.432201,9.037971,8.624571000000001,8.447374,7.960089,7.812243,7.483239,7.201427000000001,6.586073,4.9675769999999995,5.226513,5.518374,5.815155,6.101269,6.543209,6.916114,7.250235000000001,7.604111,9.290609,9.635261,9.844266000000001,10.043522,10.550388,10.985095,11.325365,12.106867999999999,12.763017999999999,13.006272000000001,13.122604999999998,13.482517999999999,13.830881,14.260926999999999,14.813575,15.695120000000001,15.573142,16.080285999999997,16.440434,16.929228,17.300593,18.035814000000002,18.267592,18.621895000000002,18.473311,18.219737,17.720782999999997,17.345696,17.016054999999998,16.511845,16.219454000000002,15.668004999999999,15.349607,15.150051000000001,14.753689000000001,14.159219,13.635534,13.367125,13.049925,12.364666,11.902384,11.691658,11.519949,11.262283,10.784835000000001,10.27797,9.9042,9.576937,9.278982000000001,9.002072,9.638519
25-2804145,,,,,,,,,,,,,,,,,,,,,,,,,0,0.540748,1.070115,1.260324,1.420779,2.076912,2.553845,2.870393,3.632594,4.311724,5.0483139999999995,5.364073,7.226437,7.513934,7.841914,8.089971,8.32333,8.739803,9.153561,9.38232,9.488453999999999,9.075053,8.897855999999999,8.410571000000001,8.262725,7.933721,7.651910000000001,7.036555,5.41806,5.676995,5.968856,6.265637,6.551751,6.993691,7.366596,7.700717999999999,8.054592999999999,9.741091,10.085744,10.294748,10.494003999999999,11.000871,11.435577,11.775847,12.55735,13.213501,13.456755,13.573087,13.933001,14.281363,14.711409,15.264057000000001,16.145602,16.023623999999998,16.530769,16.890917,17.37971,17.751076,18.486296,18.718073999999998,18.435626,18.024829,17.771254000000003,17.269301000000002,16.895214000000003,16.565572,16.061362,15.768972,15.217523000000002,14.899123999999999,14.699569,14.303207,13.708737,13.185051999999999,12.917641999999999,12.600442,11.914183,11.451901,11.241175,11.069467,10.812801,10.334352,9.828488,9.453717,9.126453999999999,8.828499,8.552589999999999,9.188037
26-2804661,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.528367,0.718577,0.8790319999999999,1.535164,2.0120970000000002,2.328645,3.090846,3.7699769999999995,4.5065669999999995,4.822326,6.684689,6.972187,7.300166,7.548222999999999,7.781583,8.198055,8.611813,8.840573,9.234802,9.615801,9.438603,8.951319,8.803472,8.474469000000001,8.192657,7.577303,5.958807,6.2177430000000005,6.509604,6.8063839999999995,7.092499,7.534439,7.907344,8.241465,8.595341000000001,10.281839,10.626491,10.835496000000001,11.034752000000001,11.541618,11.976325,12.316595,13.098098,13.754248,13.997501999999999,14.113835,14.473748,14.822110999999998,15.252157,15.804804999999998,16.68635,16.564372,17.071516,17.431664,17.920458,18.291823,18.479959,18.248181,17.892878,17.482081,17.226507,16.727553,16.353466,16.024825,15.519615,15.227224,14.676775,14.357377,14.157820999999998,13.762459,13.167989000000002,12.643303999999999,12.374895,12.058695,11.372436,10.910153999999999,10.699428,10.528719,10.270053,9.792605,9.285739999999999,8.91297,8.585707000000001,8.286752,8.009841999999999,8.647289
27-2804660,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19021,0.352665,1.008797,1.48573,1.8022779999999998,2.564479,3.24361,3.9802,4.295959,6.158322,6.445819999999999,6.7738,7.021856,7.255216000000001,7.6716880000000005,8.085446000000001,8.314206,8.708435,9.121835,9.006743,8.519458,8.371611999999999,8.040608,7.758797,7.145442,6.4871739999999996,6.746110000000001,7.037971000000001,7.334751,7.620866,8.062806,8.435711,8.769832000000001,9.123708,10.810205999999999,11.154858,10.96214,10.762884,11.263758000000001,11.698464,12.038734,12.820236999999999,13.476388,13.719642000000002,13.835973999999998,14.195888,14.54425,14.974295999999999,15.526944,16.408489000000003,16.286510999999997,16.793656,17.153804,17.642597,18.013963,17.952592000000003,17.722814,17.368510999999998,16.956714,16.703139999999998,16.202185999999998,15.827098999999999,15.498458,14.994248,14.701857999999998,14.150407999999999,13.831010000000001,13.632454000000001,13.236092000000001,12.641622,12.116937,11.849528,11.532328,10.846069,10.384787,10.174061,10.002352,9.744686,9.267238,8.760373,8.386603,8.059339999999999,7.761385000000001,7.484476,8.120922
28-2804658,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.162455,0.818588,1.295521,1.612069,2.37427,3.0534,3.78999,4.105748999999999,5.968113,6.25561,6.583589999999999,6.831647,7.0650059999999995,7.481478999999999,7.895237,8.123996,8.518226,8.931626,8.814533,8.329249,8.179402,7.850399,7.570587,6.9552320000000005,6.677384,6.936319,7.22818,7.524961,7.811075,8.253015,8.625919999999999,8.960042,9.313917,11.000415,10.980936,10.771931,10.572675,11.073547999999999,11.508255,11.848525,12.630028,13.286178,13.529432,13.645764999999999,14.005678,14.35404,14.784085999999999,15.336735000000001,16.21828,16.096301,16.603445999999998,16.963594,17.452388,17.823753,17.762383,17.530604999999998,17.176302,16.764505,16.51093,16.011976999999998,15.63689,15.308248,14.804038,14.511648000000001,13.960198000000002,13.6408,13.442245000000002,13.045883,12.451413,11.926728,11.659317999999999,11.342118,10.655859,10.194577,9.983851,9.812142,9.554476,9.077028,8.570164,8.196392999999999,7.86913,7.571175,7.294266,7.930713000000001
29-2804164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6561319999999999,1.133065,1.4496129999999998,2.211815,2.890945,3.627535,3.9432940000000003,5.805657,6.093155,6.421135,6.6691910000000005,6.902551,7.319023,7.732781,7.961541,8.35577,8.769169999999999,8.654078,8.164794,8.018947,7.6899429999999995,7.408132000000001,6.792777,6.837839,7.096775,7.388636,7.685416,7.971531,8.413471000000001,8.786375,9.120497,9.474373,11.160871,10.847035,10.63803,10.438774,10.939647,11.374353999999999,11.714624,12.496127,13.152277,13.395531,13.511864000000001,13.871777,14.220139000000001,14.650185999999998,15.202834,16.084379000000002,15.9624,16.469545,16.829693,17.318487,17.689852,17.630482,17.398704000000002,17.042401,16.632604,16.379029,15.878076,15.502989000000001,15.174347000000001,14.670136999999999,14.377747,13.826297,13.506898999999999,13.308344,12.911982,12.317511999999999,11.792827,11.525417,11.208217,10.521958,10.060675999999999,9.84995,9.678242,9.420575999999999,8.943127,8.436263,8.062492,7.7352289999999995,7.437274,7.160365,7.796811999999999
30-2804166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.476933,0.793481,1.555682,2.2398130000000003,2.976403,3.2921620000000003,5.154525,5.442023000000001,5.770002,6.018059,6.251419,6.667891,7.0816490000000005,7.310409,7.704638,8.118038,8.002946000000001,7.513661,7.365815,7.038811,6.756999,6.141645,7.4949710000000005,7.753907000000001,8.045767999999999,8.342549,8.628663000000001,9.070603,9.443508,9.777629,10.131505,11.818003,11.503167,11.294162,11.094906,11.595778999999999,12.030486,12.370756,13.152258999999999,13.808409,14.051663000000001,14.167995999999999,14.527909,14.876272,15.306318,15.858966,16.740510999999998,16.618533,17.125678,17.485825,17.974619,18.345984,18.284614,18.054835999999998,17.698532999999998,17.286735999999998,17.035162,16.534208,16.159121,15.830479,15.326269,15.033879,14.482429999999999,14.163031,13.964476000000001,13.568114000000001,12.973644,12.448959,12.181549,11.864349,11.17809,10.716808,10.506082000000001,10.334374,10.076708,9.599259,9.092395,8.718625,8.391361999999999,8.093406,7.816497,8.452944
31-2804656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316548,1.078749,1.76288,2.49947,2.815229,4.677592,4.96509,5.293069999999999,5.541126,5.7744860000000005,6.190958,6.604716000000001,6.833475999999999,7.227705,7.6411050000000005,7.524013,7.036728,6.888882000000001,6.561878,6.280066000000001,5.664712000000001,7.2580990000000005,7.529152000000001,7.821013000000001,8.117794,8.403908,8.845848,9.218753,9.552875,9.90675,11.593247999999999,11.9379,11.770095,11.570839,12.071712,12.506419000000001,12.846689,13.628192000000002,14.284342,14.527595999999999,14.643929,15.003842,15.352205,15.782251,16.334899,17.216444,17.094466,17.601611,17.961758,18.450552,18.821917000000003,18.762547,18.530769,18.176466,17.764669,17.511095,17.010141,16.635054,16.306411999999998,15.802202,15.509812,14.958363,14.638964000000001,14.440408999999999,14.044047,13.449577,12.924892,12.657482,12.340282,11.654023,11.192741,10.982014999999999,10.810307,10.552641,10.075192,9.568328,9.194558,8.867295,8.569339,8.29243,8.928877
32-2804168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.762201,1.446332,2.182922,2.498681,4.361044000000001,4.648541000000001,4.976521,5.224578,5.4579379999999995,5.87441,6.288168,6.516928,6.911157000000001,7.324557,7.209465,6.722180000000001,6.5743339999999995,6.24533,5.963518,5.348164,6.943550999999999,7.214604,7.5064649999999995,7.803246000000001,8.089360000000001,8.5313,8.904205000000001,9.238327,9.592202,11.2787,11.623352,11.832357,11.887387,12.38826,12.822967,13.163236999999999,13.94474,14.600891,14.844145000000001,14.960477,15.320391,15.668753,16.098799,16.651447,17.532992,17.411014,17.918159,18.278306,18.7671,19.138465,19.079095000000002,18.847317,18.493014000000002,18.081217000000002,17.827643,17.326689000000002,16.951601999999998,16.62296,16.11875,15.826360000000001,15.274911,14.955511999999999,14.756957,14.360595000000002,13.766125,13.241439999999999,12.974031,12.656830000000001,11.970572,11.509289,11.298563,11.126855,10.869189,10.391739999999999,9.884876,9.511106,9.183843,8.885887,8.608978,9.245425
33-2806206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.684131,1.420721,1.73648,3.598843,3.88634,4.21432,4.462377,4.695737,5.112209,5.525967,5.754726,6.148956,6.562355999999999,6.447264,5.957979,5.810133,5.481129,5.199317,4.583963,6.17935,6.4524029999999994,6.742264,7.0410449999999996,7.327159,7.769099000000001,8.142004,8.476125,8.830001,10.514499,10.861151,11.068156,11.269411999999999,11.776278,12.208985,12.551255000000001,13.332757999999998,13.986908999999999,14.232163,14.348495000000002,14.706408999999999,15.056771,15.484817000000001,16.037465,16.92101,16.799032,17.304177,17.666324,18.153118,18.526483,19.261704,19.493482,19.256215,18.843418,18.587844,18.08989,17.714803,17.385161,16.880952,16.589561,16.038111999999998,15.718714000000002,15.520157999999999,15.122796,14.529326000000001,14.004641000000001,13.736232000000001,13.419032000000001,12.733773,12.272491,12.060765,11.889056,11.63139,11.154942,10.648077,10.273307,9.947044,9.648089,9.372179,10.008626
34-2804654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.73659,1.052349,2.914713,3.20221,3.53019,3.7782459999999998,4.011606,4.428079,4.841837,5.070596,5.464825,5.878226000000001,6.055423,5.770293,5.622446,5.291443,5.0116309999999995,4.396276,5.989663,6.262716,6.554578,6.851358,7.137473,7.577413000000001,7.950317,8.284439,8.640315,10.326813000000001,10.671465,10.87847,11.079725999999999,11.586592,12.019299,12.361569,13.143072,13.797222,14.040476000000002,14.158809,14.516722,14.865084,15.295129999999999,15.847779000000001,16.731324,16.607345000000002,17.11449,17.474638,17.965431,18.334797000000002,19.072018,19.303796,19.658099,19.520549,19.266973999999998,18.768021,18.392934,18.064292000000002,17.560082,17.267692,16.716242,16.396844,16.198289000000003,15.801927,15.207457000000002,14.682772,14.415362,14.098162,13.411903,12.950621,12.739894999999999,12.568186,12.31052,11.833072,11.326208,10.952437,10.625174000000001,10.327219,10.050310000000001,10.686755999999999
35-2804651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315759,2.178123,2.46562,2.7936,3.041657,3.275016,3.691489,4.105247,4.334006,4.728235,5.141636,5.318833000000001,5.8111180000000004,5.958964,6.030032,5.748221,5.130866,6.728253,6.999306,7.291167999999999,7.587948,7.8740630000000005,8.316003,8.688907,9.023029,9.376905,11.063402,11.408055000000001,11.61706,11.816316,12.323182000000001,12.757889,13.098158999999999,13.879662,14.535812,14.779066,14.895399,15.255312,15.603674,16.033720000000002,16.586369,17.467914,17.345935,17.85308,18.213228,18.702021,19.073387,19.808608,20.040385,20.394689,20.257138,20.005564,19.50461,19.130523,18.800882,18.297672,18.004282,17.452832,17.133434,16.934879000000002,16.538517000000002,15.944047,15.419362,15.151952,14.835752,14.148492999999998,13.687210999999998,13.477485,13.305776000000002,13.048110000000001,12.570661999999999,12.062797,11.689027000000001,11.361763999999999,11.063809,10.7869,11.424346
36-2804649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.862364,2.149861,2.477841,2.7258970000000002,2.959257,3.375729,3.7894870000000003,4.018247,4.412476,4.825876,5.003074,5.495358,5.643205,5.9672089999999995,6.06398,5.448625,7.0440119999999995,7.313066,7.604927,7.903707000000001,8.187822,8.629762,9.004666,9.336788,9.690664,11.379161999999999,11.723813999999999,11.930819,12.130075,12.636941,13.073648,13.411918,14.193420999999999,14.849571,15.094825,15.211158,15.569071,15.919432999999998,16.349479000000002,16.902128,17.783673,17.661694,18.168839000000002,18.528987,19.015781,19.387145999999998,20.124367000000003,20.356145,20.710448,20.573898,20.322323,19.82137,19.446282999999998,19.117641,18.613431,18.321041,17.769591000000002,17.449193,17.251638,16.855276,16.260806,15.736120999999999,15.468710999999999,15.151511,14.465252,14.00397,13.793244,13.621535,13.363869000000001,12.886421,12.379557,12.004786,11.678523,11.380567999999998,11.102659,11.740105999999999
37-2804648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.287498,0.647478,0.895534,1.128894,1.545366,1.959124,2.187884,2.582113,2.9955130000000003,3.172711,3.664995,3.812842,4.136846,4.418657,5.034012000000001,6.661507,6.9325600000000005,7.224421,7.521202000000001,7.807316,8.249255999999999,8.622161,8.956283,9.310158,10.996656,11.341308999999999,11.550314,11.74957,12.256436,12.691142,13.031412,13.812916,14.469066,14.712320000000002,14.828653,15.188566,15.536928,15.966973999999999,16.519622000000002,17.401167,17.279189000000002,17.786334,18.146482000000002,18.635275,19.006641000000002,19.741861,19.973639000000002,20.327942999999998,20.74174,20.995314,21.492268,21.307646,20.979004,20.474795,20.182404000000002,19.630955,19.311556,19.113001,18.716639,18.122169,17.597483999999998,17.331075,17.012874,16.327616,15.865333999999999,15.654607999999998,15.483899,15.225233,14.748783999999999,14.240920000000001,13.86715,13.540887,13.241932,12.966022,13.602469000000001
38-2807374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35998,0.6080369999999999,0.841397,1.2578690000000001,1.671627,1.9003860000000001,2.294616,2.708016,2.8852130000000002,3.377498,3.525344,3.8493480000000004,4.1311599999999995,4.7465150000000005,6.37401,6.645063,6.936924,7.2337050000000005,7.519819,7.961759,8.334664,8.668785,9.022661,10.709159,11.053811,11.262816,11.462072000000001,11.968938,12.403645,12.743915,13.525418,14.181569,14.424823000000002,14.541154999999998,14.901069,15.249431,15.679476999999999,16.232125,17.113670000000003,16.991692,17.498836999999998,17.858984,18.347777999999998,18.719143,19.454364,19.686142,20.040445000000002,20.454242,20.707817000000002,21.20477,21.579857,21.267502,20.763292,20.470902,19.919452,19.600054,19.401498,19.005136,18.410666,17.885981,17.618572,17.301372,16.615113,16.153831,15.943105,15.771396,15.513729999999999,15.036282,14.529417,14.155647,13.828384,13.530429000000002,13.253520000000002,13.889966000000001
39-2804646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24805700000000003,0.481417,0.8978889999999999,1.315647,1.544406,1.938636,2.352036,2.529233,3.021518,3.169364,3.4933680000000003,3.77518,4.390534,6.018029,6.289083,6.580944000000001,6.877724000000001,7.163839,7.605778999999999,7.978683999999999,8.312805,8.666681,10.353178999999999,10.697830999999999,10.906836,11.106092,11.612958,12.047665,12.387935,13.169438000000001,13.825588,14.068842000000002,14.185175,14.545088,14.893451,15.323497,15.876145000000001,16.75769,16.635711999999998,17.142856,17.503004,17.991798,18.363163,19.098384,19.330161999999998,19.684465,20.098262,20.351837,20.84879,21.223876999999998,21.552519,21.090272,20.797882,20.247432,19.928034,19.728478,19.332116,18.738646,18.213960999999998,17.945552,17.628352,16.943093,16.480811,16.270085,16.099376,15.840710000000001,15.363261999999999,14.856397,14.482626999999999,14.156364000000002,13.858409,13.5805,14.217946
40-2804327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23335999999999998,0.649832,1.06759,1.29635,1.690579,2.1039790000000003,2.281177,2.773461,2.9213080000000002,3.245311,3.5271230000000005,4.142478,5.769973,6.0410260000000005,6.332887,6.629668,6.915782000000001,7.357722,7.730627,8.064749,8.418624000000001,10.105122,10.449774,10.658779,10.858035000000001,11.364901,11.799608000000001,12.139878,12.921381,13.577532000000001,13.820785999999998,13.937118,14.297032000000002,14.645394,15.075439999999999,15.628088,16.509632999999997,16.387655,16.8948,17.254948000000002,17.743741,18.115106,18.850327,19.082105,19.436409,19.850205,20.10378,20.600732999999998,20.975820000000002,21.304462,21.339328,21.045938,20.494489,20.17509,19.977535,19.581173,18.985703,18.462018,18.194608,17.877408,17.19115,16.729867000000002,16.519141,16.347433,16.088767,15.612318,15.104454,14.731684,14.404421,14.105464999999999,13.829556,14.466003
41-2804329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416472,0.8342299999999999,1.0629899999999999,1.457219,1.8706189999999998,2.0478169999999998,2.540101,2.687948,3.011952,3.2937629999999998,3.909118,5.536613,5.807666,6.099526999999999,6.396308,6.682422,7.124362,7.497267,7.831389,8.185264,9.871762,10.216415,10.425419999999999,10.624675,11.131542,11.566248,11.906518,12.688021,13.344172,13.587426,13.703757999999999,14.063672,14.412034,14.84208,15.394728,16.276273,16.154295,16.66144,17.021588,17.510381,17.881747,18.616967000000002,18.848745,19.203049,19.616846,19.870420000000003,20.367373999999998,20.742461,21.071102,21.572688,21.280298000000002,20.728848,20.40945,20.210895,19.814532999999997,19.220063,18.695378,18.427968,18.110768,17.424509,16.963227,16.752501000000002,16.580793,16.323127,15.845678,15.338814000000001,14.965043,14.63778,14.339825,14.062916,14.699363
42-2804645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.417758,0.646517,1.0407469999999999,1.4541469999999999,1.6313440000000001,2.123629,2.271475,2.595479,2.877291,3.4926459999999997,5.120141,5.3911940000000005,5.683055,5.979836,6.26595,6.707889999999999,7.080794999999999,7.414916000000001,7.7687919999999995,9.45529,9.799942,10.008947000000001,10.208203,10.715069,11.149776,11.490046000000001,12.271549,12.9277,13.170954,13.287285999999998,13.6472,13.995562,14.425607999999999,14.978256,15.859801000000001,15.737823,16.244968,16.605114999999998,17.093909,17.465273999999997,18.200495,18.432273000000002,18.786576,19.200373000000003,19.453948,19.950901,20.325988,20.654629999999997,21.161839999999998,21.45423,21.144320999999998,20.825922,20.627367,20.231005,19.636535000000002,19.11085,18.843441000000002,18.526239999999998,17.839982,17.3787,17.167973,16.996265,16.738599,16.26115,15.754285999999999,15.380516,15.054253,14.755298000000002,14.478388,15.114835000000001
43-2804643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22875900000000002,0.622989,1.036389,1.213587,1.705871,1.853718,2.177721,2.459533,3.074888,4.702383,4.973436,5.265297,5.562078,5.848192,6.290132,6.663036999999999,6.997158,7.351033999999999,9.037532,9.382184,9.591189,9.790445,10.297311,10.732018,11.072288,11.853791000000001,12.509942,12.753196,12.869528,13.229442,13.577804,14.00785,14.560498,15.442043,15.320065,15.827210000000001,16.187357000000002,16.676151,17.047516,17.782737,18.014515,18.368819000000002,18.782615,19.036189999999998,19.533143,19.90823,20.236872,20.744082000000002,21.036472,21.105961999999998,20.786563,20.588008,20.191646,19.597176,19.072491,18.805082000000002,18.487880999999998,17.801623,17.340341,17.129614,16.957906,16.70024,16.222791,15.715926999999999,15.342157,15.014894,14.716939000000002,14.440029000000001,15.076476000000001
44-2804197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39423,0.8076300000000001,0.984827,1.477112,1.624958,1.9489619999999999,2.2307740000000003,2.8461279999999998,4.473623,4.744676999999999,5.036538,5.333318,5.619433,6.061373000000001,6.434277,6.7683990000000005,7.122275,8.808773,9.153425,9.36243,9.561686,10.068552,10.503259,10.843529,11.625032000000001,12.281182000000001,12.524436,12.640769,13.000682000000001,13.349044000000001,13.779091000000001,14.331739,15.213284,15.091304999999998,15.59845,15.958598,16.447392,16.818757,17.553978,17.785756,18.140059,18.553856,18.80743,19.304384,19.679471,20.008113,20.515322,20.807712,20.877202,20.557804,20.359249,19.962887,19.368417,18.843732,18.576322,18.259122,17.572863,17.111581,16.900855,16.729147,16.471481,15.994032,15.487167999999999,15.113397,14.786133999999999,14.488179,14.21127,14.847717000000001
45-2804195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413401,0.590598,1.082882,1.2307290000000002,1.554733,1.836544,2.451899,4.079394000000001,4.350447,4.642308,4.939089,5.225203,5.667143,6.0400480000000005,6.3741699999999994,6.728045,8.414543,8.759196000000001,8.968200999999999,9.167457,9.674323,10.109029,10.449299,11.230803,11.886953,12.130207,12.24654,12.606453,12.954815,13.384860999999999,13.937509,14.819054000000001,14.697076000000001,15.204220999999999,15.564369000000001,16.053162,16.424528,17.159748999999998,17.391526000000002,17.745829999999998,18.159627,18.413201,18.910155,19.285242,19.613882999999998,20.121093,20.413483,20.482973,20.163575,19.965020000000003,19.568658,18.974187,18.449503,18.182093,17.864893,17.178634,16.717351999999998,16.506626,16.334917,16.077251,15.599803,15.092938,14.719168,14.391905,14.09395,13.817041,14.453486999999999
46-2804717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.177198,0.669482,0.817329,1.141332,1.423144,2.0384990000000003,3.6659940000000004,3.937047,4.2289080000000006,4.525689,4.811803,5.253743,5.626648,5.960769,6.314645,8.001142999999999,8.345794999999999,8.5548,8.754056,9.260922,9.695628999999998,10.035899,10.817402000000001,11.473552999999999,11.716807000000001,11.833139,12.193052999999999,12.541414999999999,12.971461,13.524109,14.405654,14.283676000000002,14.790821,15.150967999999999,15.639762,16.011127,16.746348,16.978126,17.33243,17.746226,17.999801,18.496754,18.871841,19.200483,19.707693,19.998082999999998,20.069573000000002,19.750173999999998,19.551619,19.155257000000002,18.560787,18.036102,17.768692,17.451492000000002,16.765234,16.303951,16.093225,15.921517000000001,15.663851000000001,15.186402,14.679538,14.305767999999999,13.978504999999998,13.680549,13.40364,14.040087
