순번_정류장ID,47-2806665,48-2805423,49-2805016,50-2805042,51-2804898,52-2803800,53-2803817,54-2803805,55-2803803,56-2805284,57-2801827,58-2801825,59-2801829,60-2801831,61-2802240,62-2802256,63-2801828,64-2804878,65-2801815,66-2802248,67-2802217,68-2802190,69-2802180,70-2802167,71-2802135,72-2802074,73-2801983,74-2801945,75-2803645,76-2801666,77-2801568,78-2801189,79-2801421,80-2801160,81-2803546,82-2801287,83-2801270,84-2801057,85-2801035,86-2800998,87-2800971,88-2800941,89-2800927,90-2800925,91-2800923,92-2800911
58-2801825,,,,,,,,,,,,0,0.289079,0.44378,0.5244260000000001,0.8838159999999999,1.263093,1.868455,2.332769,3.1300169999999996,3.7551089999999996,4.789869,5.459753,5.659123999999999,6.260173,6.870671000000001,7.378602000000001,7.633549,10.345467999999999,10.561703,11.301053999999999,11.805093,12.465983,12.79289,13.109544,13.743772,14.142892999999999,15.146120999999999,15.509718,16.105245999999998,16.467067999999998,17.073988,17.457676,17.707593,18.303847,19.610413
59-2801829,,,,,,,,,,,,,0,0.154701,0.813504,1.172894,1.49983,1.8963439999999998,2.3606580000000004,3.157906,3.6040300000000003,4.638791,5.308674,5.508046,6.109094,6.719593,7.227523,7.482469999999999,10.19439,10.409624,11.149975,11.653014,12.314903999999999,12.642811,12.957466,13.591693,13.991814000000002,14.996042999999998,15.358639000000002,15.954168,16.314989999999998,16.92291,17.306598,17.558514000000002,18.152769,19.461334
60-2801831,,,,,,,,,,,,,,0,0.839614,1.1930040000000002,1.345129,1.741643,2.205957,3.003205,3.449329,4.48409,5.153973000000001,5.353345,5.954393,6.5648919999999995,7.072822,7.327769,10.039689,10.255923,10.996274,11.499313,12.160203,12.487110000000001,12.803765,13.437992000000001,13.837113,14.841342000000001,15.203938,15.800466,16.160289000000002,16.767209,17.151897,17.403813,17.998067000000002,19.305633
61-2802240,,,,,,,,,,,,,,,0,0.35939,0.738667,1.3560299999999998,1.820343,2.617591,3.8394660000000003,5.001476,5.679823000000001,5.99055,6.591597999999999,7.202096000000001,7.710027,7.964974000000001,10.676894,10.893127999999999,11.632479,12.136517999999999,12.797408,13.125314999999999,13.439969,14.074197,14.474317999999998,15.478547,15.841142999999999,16.435671,16.797494,17.403413,17.788102,18.040018,18.634272,19.942838000000002
62-2802256,,,,,,,,,,,,,,,,0,0.379277,1.05064,1.514953,2.312201,3.534076,4.696086,5.374433,5.907341000000001,6.50839,7.136888000000001,7.912583000000001,8.247766,10.960685,11.17492,11.916271,12.419310000000001,13.0792,13.408107000000001,13.722760999999998,14.356989000000002,14.75711,15.761338,16.122935000000002,16.720463,17.079285000000002,17.687205,18.071893,18.32381,18.919064000000002,20.22663
63-2801828,,,,,,,,,,,,,,,,,0,0.672363,1.136676,1.9339240000000002,3.155799,4.317809,4.996156,5.529065,6.130113,6.758611,7.534306,7.869489,10.581408999999999,10.797642999999999,11.536994,12.040033,12.701922999999999,13.02983,13.344484,13.979712,14.377832999999999,15.383061999999999,15.745657999999999,16.341185999999997,16.701009,17.308928,17.692616,17.944533,18.539787,19.847353
64-2804878,,,,,,,,,,,,,,,,,,0,0.46431400000000006,1.261562,2.483437,3.6454470000000003,4.323793,4.856701999999999,5.45775,6.086248,6.861944,7.250126,9.963046,10.17728,10.917631,11.421669999999999,12.08256,12.410467,12.726121000000001,13.359349,13.75947,14.763698999999999,15.125295000000001,15.720823000000001,16.082646,16.690565,17.074254,17.32517,17.919424,19.22699
65-2801815,,,,,,,,,,,,,,,,,,,0,0.797248,2.019123,3.181133,3.8594800000000005,4.3923879999999995,4.993437,5.621935,6.39763,6.785813,9.498732,9.713967,10.454317999999999,10.957357,11.618247,11.946153,12.261808,12.896036,13.295156,14.299385000000001,14.661980999999999,15.258510000000001,15.618332,16.225251999999998,16.609939999999998,16.860856,17.456111,18.764677
66-2802248,,,,,,,,,,,,,,,,,,,,0,1.224876,2.386886,3.065232,3.5981410000000005,4.199189,4.827687,5.603383,5.9915650000000005,8.703485,8.919719,9.66007,10.163109,10.822999000000001,11.150905999999999,11.466560000000001,12.100788,12.499908999999999,13.504138000000001,13.866734,14.462261999999999,14.825085000000001,15.430004,15.816692999999999,16.065609,16.660863,17.968429
67-2802217,,,,,,,,,,,,,,,,,,,,,0,1.16301,1.841357,2.3742650000000003,2.975314,3.6038120000000005,4.379507,4.76769,7.480608999999999,7.694844,8.435195,8.938234,9.600124000000001,9.92703,10.243685000000001,10.877913000000001,11.276033,12.281262,12.643858,13.239386999999999,13.600209,14.207129,14.591817,14.842732999999999,15.437988,16.745554000000002
68-2802190,,,,,,,,,,,,,,,,,,,,,,0,0.678347,1.219255,1.8203040000000001,2.448802,3.224497,3.61268,6.324599,6.540833999999999,7.280185,7.783224000000001,8.444114,8.77202,9.088675,9.722903,10.122023,11.126252000000001,11.487848,12.083377,12.444199000000001,13.051119,13.436807,13.686723,14.281978,15.588544
69-2802180,,,,,,,,,,,,,,,,,,,,,,,0,0.540909,1.141958,1.770456,2.546151,2.934334,5.646253,5.861488,6.602839,7.105878,7.765768,8.094674000000001,8.409329,9.044556,9.443677000000001,10.446906,10.809502,11.406031,11.766853,12.373773,12.758461,13.010377,13.604632,14.912198000000002
70-2802167,,,,,,,,,,,,,,,,,,,,,,,,0,0.6010489999999999,1.229547,2.005242,2.393425,5.1053440000000005,5.321579,6.06093,6.5649690000000005,7.2248589999999995,7.552766,7.8684199999999995,8.502647999999999,8.902768,9.906997,10.268593,10.865122,11.224944,11.832864,12.217552,12.467469,13.062723,14.371289
71-2802135,,,,,,,,,,,,,,,,,,,,,,,,,0,0.628498,1.404193,1.7923759999999997,4.504296,4.72053,5.460881,5.9629199999999996,6.623810000000001,6.952717,7.267371000000001,7.902599,8.30172,9.304949,9.667545,10.264073,10.625896000000001,11.231815,11.617503,11.86842,12.462674,13.76924
72-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.775695,1.163878,3.8767970000000003,4.092032,4.831383,5.335422,5.995312,6.324219,6.639873,7.274100999999999,7.673222,8.67645,9.039047,9.635575,9.997398,10.603317,10.988005000000001,11.239922,11.834176,13.139742000000002
73-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388183,3.101102,3.3163370000000003,4.055688,4.558726999999999,5.2196169999999995,5.547524,5.864178,6.497406,6.897525999999999,7.900755,8.264351,8.85988,9.221702,9.826622,10.211310000000001,10.464227000000001,11.057481,12.365047
74-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.71392,2.929154,3.6695050000000005,4.172544,4.833434,5.161341,5.476996,6.111223000000001,6.510344,7.5145729999999995,7.877169,8.473697999999999,8.83452,9.44144,9.825128,10.077044,10.671299000000001,11.977864
75-2803645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221235,0.961586,1.464625,2.125515,2.453421,2.7690759999999996,3.403304,3.802424,4.806653,5.169249,5.765778,6.1266,6.7335199999999995,7.118208,7.369124,7.963379,9.270945
76-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.740351,1.24339,1.90428,2.2321869999999997,2.547841,3.182069,3.5811900000000003,4.585419,4.948015,5.544543,5.905366000000001,6.511285,6.895974000000001,7.146889999999999,7.742144000000001,9.05071
77-2801568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503039,1.163929,1.4918360000000002,1.80749,2.441718,2.840839,3.845068,4.207664,4.803192,5.165015,5.770934,6.155623,6.4065389999999995,7.002793,8.308359
78-2801189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.66089,0.9887969999999999,1.304452,1.938679,2.3378,3.342029,3.704625,4.300154,4.660976,5.267896,5.652584,5.9035,6.498755,7.8063199999999995
79-2801421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327907,0.643562,1.2777889999999998,1.67691,2.681139,3.043735,3.6402639999999997,4.001086,4.608006,4.992694,5.243609999999999,5.838865,7.14543
80-2801160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315655,0.949882,1.3490030000000002,2.3532319999999998,2.7158279999999997,3.312357,3.673179,4.2790989999999995,4.6647870000000005,4.915703,5.5109580000000005,6.818524000000001
81-2803546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.634228,1.033349,2.037577,2.4001740000000003,2.996702,3.357525,3.9644440000000003,4.348132,4.599049,5.194303,6.501869
82-2801287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.399121,1.40335,1.765946,2.362475,2.723297,3.3302169999999998,3.7149050000000003,3.965821,4.561076,5.8686419999999995
83-2801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004229,1.366825,1.9623540000000002,2.3231759999999997,2.930096,3.315784,3.5667,4.161955,5.468521
84-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36259600000000003,0.959125,1.319947,1.9268669999999999,2.311555,2.562471,3.157726,4.465292
85-2801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.596529,0.9573510000000001,1.564271,1.948959,2.199875,2.79513,4.102696
86-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360823,0.967742,1.352431,1.6033469999999999,2.198601,3.5051669999999997
87-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.60692,0.991608,1.242524,1.837779,3.144345
88-2800941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38468800000000003,0.635605,1.230859,2.537425
89-2800927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250916,0.8461709999999999,2.153737
90-2800925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.595255,1.901821
91-2800923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.309566
92-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
