순번_정류장ID,1-2805963,2-2801100,3-2801118,4-2801127,5-2801140,6-2801304,7-2801324,8-2801332,9-2801379,10-2801433,11-2801465,12-2805642,13-2801527,14-2801514,15-2801509,16-2801497,17-2801482,18-2801492,19-2801524,20-2801602,21-2801658,22-2801672,23-2801684,24-2801718,25-2801745,26-2801752,27-2801759,28-2801768,29-2801790,30-2801996,31-2802015,32-2802043,33-2802686,34-2802717,35-2802724,36-2802732,37-2802739,38-2802751,39-2802742,40-2802722,41-2802707,42-2802715,43-2802729,44-2805440,45-2802632,46-2803129,47-2803120,48-2805594,49-2803115,50-2803134,51-2803231,52-2803226,53-2803113,54-2803106,55-2803048,56-2803109,57-2803227,58-2803239,59-2803240,60-2803236,61-2803248,62-2804859,63-2803205,64-2806612,65-2803265
11-2801465,,,,,,,,,,,0,0.38898299999999997,0.8722040000000001,1.1219370000000002,1.294314,1.600508,2.023489,2.22782,2.531005,2.998416,3.5386610000000003,3.1762799999999998,2.953361,2.765927,3.010923,3.4201940000000004,3.915475,4.15828,4.632676999999999,5.369038,5.37978,5.74978,6.16451,6.484698000000001,6.603896000000001,6.978067,7.24528,7.616975999999999,7.591414,6.898582000000001,6.5619559999999995,6.7853520000000005,7.2930399999999995,7.482271000000001,7.738905,8.041464999999999,8.108977000000001,7.910185,7.978745,8.434280000000001,8.841224,9.232594,9.252436,9.475721,9.589595,9.868427,10.358105,10.713666,11.088244,11.244258,11.987922,12.069825999999999,12.371808,12.713322,13.111985999999998
12-2805642,,,,,,,,,,,,0,0.48322200000000004,0.732954,0.904331,1.212526,1.635506,1.9518380000000002,2.255023,2.721433,3.150678,2.788297,2.564378,2.376944,2.621941,3.032211,3.526493,3.769297,4.244695,4.980055,4.991797,5.360798,5.777528,6.094715,6.214914,6.592084,6.855297,7.228992999999999,7.203432,6.5096,6.172974,6.396369,6.904057000000001,7.0932889999999995,7.349922,7.652482000000001,7.719995,7.520202,7.587763000000001,8.045297,8.451242,8.842611999999999,9.004453999999999,9.226738000000001,9.340612,9.619444,10.109122,10.466683,10.839262,10.995275,11.73894,11.820844000000001,12.123825,12.466339,12.865003999999999
13-2801527,,,,,,,,,,,,,0,0.249732,0.42211000000000004,0.729304,1.152284,1.468616,1.7718009999999997,2.239211,2.667456,2.305075,2.589994,2.507572,2.751569,3.162839,3.658121,3.898925,4.375323000000001,5.110683,5.121425,5.491426000000001,5.907156,6.225343,6.343542,6.7197119999999995,6.985925,7.357621000000001,7.333060000000001,6.641228,6.303602,6.526997,7.0346850000000005,7.223917,7.48055,7.783110000000001,7.848623,7.650831,7.720391,8.175925,8.58287,8.973239999999999,9.134082000000001,9.358366,9.47124,9.750072,10.23975,10.596311,10.96989,11.125903,11.868568,11.952472,12.256453,12.595967,12.994632000000001
14-2801514,,,,,,,,,,,,,,0,0.173378,0.480572,0.903552,1.219884,1.523069,1.990479,2.418724,2.056343,2.341262,2.757304,3.0023009999999997,3.411571,3.906853,4.148657,4.624055,5.359415,5.370157,5.740158,6.155888,6.474076,6.594274,6.971444,7.234657,7.608353,7.583792,6.88996,6.5533339999999995,6.776729,7.2844169999999995,7.473649000000001,7.730282000000001,8.032842,8.099355000000001,7.901563,7.969123,8.426657,8.832602,9.223972,9.384814,9.606098,9.720972,9.999804,10.489482,10.846043,11.218622,11.375635,12.1193,12.201203999999999,12.505185,12.845699,13.244364000000001
15-2801509,,,,,,,,,,,,,,,0,0.307195,0.730175,1.046507,1.349691,1.817102,2.245347,1.882966,2.167884,2.648319,3.1736779999999998,3.584949,3.883161,4.124966000000001,4.600363,5.335724,5.542535,5.9135349999999995,6.329265,6.646453,6.765650999999999,7.142822,7.4070350000000005,7.781731,7.755169,7.0623380000000004,6.725711,6.949107000000001,7.456795,7.646025999999999,7.902660000000001,8.205219999999999,8.271732,8.073939999999999,8.1415,8.600035,9.003979,9.396349,9.557191,9.779475999999999,9.89335,10.172182000000001,10.66186,11.019421000000001,11.391999,11.549013,12.291677,12.374581,12.677563000000001,13.019077000000001,13.415742000000002
16-2801497,,,,,,,,,,,,,,,,0,0.42298,0.739312,1.042497,1.5099069999999999,1.938152,1.5757709999999998,1.8606900000000002,2.341124,2.892415,3.280857,3.575967,3.817772,4.293169,5.02853,5.263271,5.633272,6.048001999999999,6.3661900000000005,6.484388,6.8615580000000005,7.125771,7.498467,7.869636,7.369532,7.031905999999999,7.255300999999999,7.762989,7.952221000000001,8.208853999999999,8.511414,8.577927,8.380135000000001,8.447695,8.905228999999999,9.310174,9.701544,9.863386,10.08767,10.200544,10.478375999999999,10.969054,11.325614999999999,11.698194,11.855207,12.597872,12.680776,12.983757,13.324271,13.723935999999998
17-2801482,,,,,,,,,,,,,,,,,0,0.318332,0.621517,1.088927,1.6754099999999998,1.773209,2.058128,2.5385619999999998,3.090853,3.4782949999999997,3.7734050000000003,4.015209,4.490607,5.225967,5.459708999999999,5.8297099999999995,6.24644,6.563628,6.6828259999999995,7.059996000000001,7.324209,7.697905,8.066074,7.792511999999999,7.4558860000000005,7.679281,8.186969,8.376201,8.632833999999999,8.935394,9.001907000000001,8.803115,8.870675,9.329209,9.734154,10.125524,10.285366,10.50965,10.624524000000001,10.902356,11.393034,11.749595,12.122174000000001,12.278186999999999,13.021852,13.103756,13.406737,13.748251000000002,14.147916
18-2801492,,,,,,,,,,,,,,,,,,0,0.303185,0.770595,1.357078,1.718459,2.157378,2.637812,3.189103,3.5775449999999998,3.8726550000000004,4.11446,4.589857,5.3252180000000005,5.558959,5.92896,6.34469,6.662878,6.783075999999999,7.158247,7.423458999999999,7.798156,8.164325,8.030157,7.771217999999999,7.9956130000000005,8.502301,8.691533,8.948166,9.251726,9.318239,9.119447000000001,9.187007000000001,9.644541,10.050486,10.441856,10.601697999999999,10.823982,10.940856,11.217688,11.707366,12.065927,12.438506,12.594519,13.337183999999999,13.421088000000001,13.723069,14.063583,14.464248000000001
19-2801524,,,,,,,,,,,,,,,,,,,0,0.46641099999999996,1.053894,1.415275,1.854193,2.334628,2.885918,3.2743599999999997,3.56947,3.811275,4.286672,5.022033,5.254775,5.624775,6.0405050000000005,6.358693,6.479891,6.857061999999999,7.121275,7.4949710000000005,7.86314,7.728972,7.904951,8.128347,8.636035000000001,8.825266000000001,9.0819,9.38446,9.619424,9.422630999999999,9.490192,9.947726,10.353671,10.745041,10.906883,11.129167,11.243041,11.520873,12.012551,12.368112,12.740691,12.896704,13.641368,13.723273,14.028254,14.367768,14.767432999999999
20-2801602,,,,,,,,,,,,,,,,,,,,0,0.586483,0.9478639999999999,1.386783,1.867217,2.419508,2.80695,3.10206,3.343864,3.819262,4.554622,4.788364,5.158365,5.574095,5.892283,6.011481,6.387651,6.651864,7.0255600000000005,7.3937289999999996,7.260561999999999,7.437541,7.658936,8.166624,8.355856,8.61249,8.915049,9.193166,9.29377,9.360330000000001,9.818864,10.224809,10.614179,10.791021,11.014306,11.129178999999999,11.408011,11.888689,12.256250999999999,12.622829,12.778842,13.521507000000001,13.604410999999999,13.909393,14.247906,14.646571
21-2801658,,,,,,,,,,,,,,,,,,,,,0,0.362381,0.8013,1.281734,1.833025,2.2214669999999996,2.516577,2.758381,3.233779,3.9691389999999998,4.201881,4.571882,4.988612,5.3068,5.424998,5.802168,6.067381,6.440077,6.809246000000001,6.674078999999999,6.851058,7.073453,7.582141,7.771373,8.027006,8.330566000000001,8.607683,8.709287,8.777847,9.231380999999999,9.636325999999999,10.030696,10.205538,10.428823,10.544696,10.820528,11.301206,11.669768,12.036346,12.193359,12.935024,13.016928,13.320910000000001,13.663423000000002,14.063088
22-2801672,,,,,,,,,,,,,,,,,,,,,,0,0.43891899999999995,0.9193530000000001,1.470644,1.859086,2.1541959999999998,2.396,2.871398,3.606758,3.8395,4.209501,4.625230999999999,4.9434190000000005,5.061617,5.4387870000000005,5.702999999999999,6.076696,6.444865,6.310697,6.487677,6.711072,7.2187600000000005,7.407992,7.664625,7.967185000000001,8.245302,8.343906,8.411466,8.87,9.273945,9.666314999999999,9.843157000000001,10.066441000000001,10.181315,10.459147,10.939825,11.305386,11.671965,11.829978,12.573642999999999,12.655547,12.959528,13.300042000000001,13.699707
23-2801684,,,,,,,,,,,,,,,,,,,,,,,0,0.48643500000000006,1.037725,1.4479959999999998,1.9432770000000001,2.185082,2.660479,3.39584,3.407582,3.776582,4.193312000000001,4.5115,4.629698,5.006869,5.272082,5.645778,6.0129470000000005,5.878779,6.0547580000000005,6.278154,6.785842,6.9760729999999995,7.232707,7.535267,7.813383999999999,7.912986999999999,7.979547,8.436082,8.842025999999999,9.233396,9.411238,9.633523,9.748397,10.025229,10.506907,10.873467999999999,11.242046,11.398060000000001,12.140724,12.224628,12.524610000000001,12.865124,13.264788000000001
24-2801718,,,,,,,,,,,,,,,,,,,,,,,,0,0.551291,0.961562,1.456843,1.698647,2.174045,2.909405,2.921147,3.291148,3.7068779999999997,4.025066000000001,4.142264,4.5194339999999995,4.783647,5.158343,5.526512,5.392345,5.569324,5.792719,6.300407,6.489639,6.747272,7.048832000000001,7.326949000000001,7.426553,7.4941130000000005,7.951647,8.356592,8.747962,8.924804,9.149089,9.262962,9.540794,10.021472,10.390034,10.754612,10.911625,11.65429,11.737194,12.041176,12.381689,12.779354
25-2801745,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413271,0.908552,1.150357,1.6257540000000001,2.3611150000000003,2.616857,2.986857,3.4025870000000005,3.720775,3.9729730000000005,4.350144,4.614357,4.988053,5.357222,5.6383410000000005,5.814321,6.0377160000000005,6.545404,6.734636,6.991269,7.293829,7.5719460000000005,7.672549000000001,7.73911,8.197644,8.601589,8.993959,9.170800999999999,9.393085000000001,9.507959,9.785791,10.266469,10.63303,11.000608999999999,11.157622,11.900286,11.983191,12.287172,12.626686,13.026351
26-2801752,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5032810000000001,0.7450859999999999,1.2204840000000001,1.955844,2.211586,2.581587,2.997317,3.3155040000000002,3.5677019999999997,3.9448730000000003,4.209086,4.582782,4.951951,5.237783,5.588763,5.812158,6.319846,6.509078,6.7657110000000005,7.068271000000001,7.346388,7.54418,7.839552,8.296086,8.504031,8.895401,9.303243,9.525527,9.814771,10.195062,10.168911,10.537472,10.725050999999999,10.882064,11.624728,11.707633,12.011614,12.350128,12.750793
27-2801759,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24180500000000002,0.720202,1.455563,1.7113049999999999,2.081305,2.497035,2.815223,3.067421,3.4445919999999997,3.7088050000000004,4.082501000000001,4.45067,4.737502,5.088481,5.311877,5.819565,6.008796,6.26543,6.567989999999999,6.846107000000001,7.043899000000001,7.33827,7.796805,8.003749000000001,8.395119000000001,8.803961,9.027246,9.31649,9.804952,9.66863,10.037191,10.224769,10.381783,11.124447,11.207351,11.510333000000001,11.850847,12.249512
28-2801768,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.47839799999999993,1.213759,1.4695,1.8395009999999998,2.255231,2.573419,2.825617,3.202788,3.467,3.840696,4.208866,4.495698,4.846677,5.070073000000001,5.577761,5.766992,6.023626,6.326185,6.604303,6.802095,7.097466000000001,7.5540009999999995,7.761945,8.153315,8.561157000000001,8.785442,9.074685,9.563148,9.426825,9.795387,9.980965,10.139978,10.882643,10.963547,11.268529,11.610042,12.006707
29-2801790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7363609999999999,0.9921030000000001,1.362103,1.7778330000000002,2.096021,2.348219,2.72539,2.989603,3.3632989999999996,3.732468,4.0183,4.425279,4.648675,5.156363,5.345594,5.602228,5.904788,6.182905,6.381697,6.676067999999999,7.133603,7.334547,7.723917,8.141759,8.365044000000001,8.653286999999999,9.14175,8.997427,9.346216,9.503567,9.660581,10.403245,10.486149000000001,10.792131,11.130645,11.531309
30-2801996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257742,0.627743,1.0434729999999999,1.36166,1.613859,1.9910290000000002,2.255242,2.628938,2.998107,3.283939,3.859919,4.083314,4.591002,4.780234,5.036867,5.339427,5.6175440000000005,5.816336,6.110708,6.568242,6.600186999999999,6.991557000000001,7.461399,7.682683,7.972927,8.460389,8.265067,8.613856,8.771207,8.92822,9.670884,9.751789,10.05777,10.396284,10.796949
31-2802015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37800100000000003,0.7937310000000001,1.111919,1.364117,1.7412869999999998,2.0055,2.379196,2.748365,3.034198,3.6101769999999997,3.833572,4.34126,4.530492,4.787125,5.089685,5.367801999999999,5.5665949999999995,5.859966,6.3175,6.348445,6.741814999999999,7.211657000000001,7.432942,7.721185,8.210647,8.013325,8.364114,8.519465,8.676478,9.419143,9.504047,9.806028999999999,10.145541999999999,10.544207
32-2802043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41573000000000004,0.7339180000000001,0.986116,1.3632870000000001,1.6275,2.0011959999999998,2.370365,3.060197,3.754176,3.976572,4.48626,4.675491,4.931125,5.234685,5.511801999999999,5.711594,6.004965,6.4625,6.376444,6.765814,7.2376570000000005,7.458941,7.750185000000001,8.238647,8.039325,8.390113000000001,8.545463999999999,8.702478,9.447142,9.528046,9.832028,10.173542,10.571207000000001
33-2802686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.318188,0.577386,0.954557,1.2187700000000001,1.592466,1.9616349999999998,2.650467,3.345446,3.5688419999999996,4.07653,4.265761,4.523395,4.824955,5.103072,5.299864,5.596235,6.051769999999999,5.966714,6.358084,6.827926,7.051211,7.341455000000001,7.826917,7.632594999999999,7.980383,8.135734,8.294748,9.037412,9.119316,9.423297999999999,9.764812,10.162477
34-2802717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.259198,0.636369,0.900582,1.274278,1.6424470000000002,2.332279,3.0262580000000003,3.249654,3.757342,3.9465739999999996,4.203207,4.505767,4.784884,4.981676,5.2770470000000005,5.735582,5.648526,6.037896,6.507739,6.7310229999999995,7.020267,7.509728999999999,7.311407000000001,7.662195,7.817546000000001,7.97456,8.719224,8.800127999999999,9.103110000000001,9.443624,9.842289
35-2802724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.377171,0.6413840000000001,1.01508,1.384249,2.074081,2.7680599999999997,2.9914560000000003,3.4991440000000003,3.688375,3.9450089999999998,4.247569,4.525686,4.723478,5.017849,5.4763839999999995,5.390328,5.7816980000000004,6.25154,6.473825,6.763069000000001,7.251531,7.055209,7.403997,7.561348,7.718362,8.461025999999999,8.54393,8.846912,9.187426,9.586089999999999
36-2802732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26621300000000003,0.6399090000000001,1.0090780000000001,1.69891,2.39289,2.616285,3.123973,3.3132050000000004,3.569838,3.8723980000000005,4.151515,4.349308000000001,4.643679,5.100213,5.013158,5.404528,5.87437,6.098654,6.385898,6.876360000000001,6.678038000000001,7.026827000000001,7.184178,7.341191,8.083855999999999,8.16676,8.470741,8.810255,9.20992
37-2802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37469600000000003,0.742865,1.432698,2.126677,2.350072,2.85776,3.046992,3.303625,3.606185,3.8843019999999995,4.082095,4.376466000000001,4.834,4.748945,5.140315,5.610157,5.833442,6.122685,6.611147,6.413825,6.762614,6.9199649999999995,7.0769779999999995,7.819642999999999,7.902547,8.205528999999999,8.546042,8.944707000000001
38-2802751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369169,1.059001,1.7539810000000002,1.9773759999999998,2.485064,2.674296,2.929929,3.2324889999999997,3.5106059999999997,3.708399,4.00277,4.461304,4.375249,4.766619,5.236461,5.459745,5.748989,6.236451000000001,6.040129,6.388918,6.546269000000001,6.703282000000001,7.445947,7.5288509999999995,7.831832,8.172346000000001,8.571011
39-2802742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.692832,1.387812,1.611207,2.118895,2.3081270000000003,2.5647599999999997,2.86732,3.145437,3.344229,3.6386010000000004,4.096134999999999,4.00708,4.39845,4.868291999999999,5.091576,5.38082,5.869282,5.6719599999999994,6.0207489999999995,6.1781,6.335113,7.077777,7.160682,7.464663000000001,7.8051770000000005,8.202842
40-2802722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.69398,0.917375,1.425063,1.614295,1.870928,2.1734880000000003,2.451605,2.650398,2.944769,3.402303,3.591642,3.9830120000000004,4.41046,4.633744,4.922988,5.40945,5.256522,5.605311,5.762662000000001,5.919676,6.6623399999999995,6.7452440000000005,7.048226,7.388739,7.7874039999999995
41-2802707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.223396,0.735084,0.924315,1.180949,1.483509,1.761626,1.960418,2.254789,2.712324,2.919268,3.3106379999999995,3.7204800000000002,3.943765,4.232009,4.721471,4.584149,4.95271,5.247288,5.4043019999999995,6.146966,6.22987,6.5338519999999995,6.874366,7.27303
42-2802715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511688,0.70092,0.9575530000000001,1.2601129999999998,1.53823,1.7360229999999999,2.030394,2.4879279999999997,2.6958729999999997,3.087243,3.496085,3.717369,4.006613,4.496075,4.360753,4.729314,5.023893,5.180905999999999,5.923571,6.006475,6.309456,6.65097,7.048635000000001
43-2802729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18923199999999998,0.445866,0.748425,1.026542,1.224335,1.518706,1.9762400000000002,2.184185,2.575555,2.983397,3.206682,3.494925,3.9843870000000003,3.849065,4.217626999999999,4.512205000000001,4.669218,5.411883,5.4947870000000005,5.798769,6.139282,6.5369470000000005
44-2805440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25663400000000003,0.559193,0.837311,1.036103,1.330474,1.788009,1.994953,2.386323,2.7951650000000003,3.01745,3.306693,3.795156,3.6598330000000003,4.028395,4.322973,4.479986,5.222651,5.305555,5.609537,5.94905,6.348715
45-2802632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30256,0.580677,0.77947,1.073841,1.531375,1.84332,2.23469,2.538532,2.760816,3.0510599999999997,3.540522,3.5082,3.876761,4.24134,4.398353,5.141018,5.223922,5.526903,5.867417,6.266082
46-2803129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278117,0.47691000000000006,0.771281,1.228815,1.5407600000000001,1.93213,2.2359720000000003,2.458256,2.7475,3.235962,3.2056400000000003,3.5742010000000004,3.9387800000000004,4.0957930000000005,4.838458,4.921362,5.224343,5.565857,5.9645220000000005
47-2803120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198793,0.49316400000000005,0.9506979999999999,1.262643,1.6540130000000002,1.957855,2.181139,2.470383,2.958845,2.927523,3.2960839999999996,3.6606629999999996,3.817676,4.560341,4.643244999999999,4.946226,5.28674,5.686405000000001
48-2805594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.295371,0.7529060000000001,1.15785,1.54922,1.7600630000000002,1.982347,2.271591,2.761053,2.822731,3.191292,3.5558699999999996,3.712884,4.455548,4.5384519999999995,4.842434,5.1829480000000006,5.580613
49-2803115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.457535,0.8624790000000001,1.253849,1.464691,1.6869759999999998,1.97722,2.464682,2.52736,2.895921,3.2604990000000003,3.4175129999999996,4.160177,4.243081,4.547063,4.886577,5.285241
