순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2804299,36-2804297,37-2804295,38-2804293,39-2804291,40-2804289,41-2804285,42-2804283
32-2803732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334122,0.6879970000000001,1.114931,1.553821,1.7746529999999998,2.378068,2.597438,2.978944,3.547975,3.8589800000000003
33-2803730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353876,0.780809,1.219699,1.440531,2.043946,2.263316,2.644822,3.213853,3.524858
34-2803728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42693400000000004,0.865823,1.0866559999999998,1.6900709999999999,1.909441,2.290947,2.859978,3.170982
35-2804299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43888999999999995,0.659722,1.2631370000000002,1.482507,1.8640130000000001,2.4330439999999998,2.7839
36-2804297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22083200000000003,0.824248,1.043617,1.425124,1.994155,2.34501
37-2804295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6034149999999999,0.822785,1.204292,1.773322,2.1241779999999997
38-2804293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21936999999999998,0.6008760000000001,1.169907,1.5207620000000002
39-2804291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38150700000000004,0.9505370000000001,1.301393
40-2804289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5690310000000001,0.9198860000000001
41-2804285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.350856
42-2804283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
