순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2804748,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2803610,24-2803612,25-2806226,26-2803613,27-2803860,28-2803861,29-2800256,30-2806225,31-2803862,32-2803865,33-2806899,34-2806359,35-2804721,36-2803870,37-2800254,38-2803874
11-2803848,,,,,,,,,,,0,0.283984,0.796852,1.384412,1.8657810000000001,2.024795,2.358484,2.84636,3.169127,3.6153410000000004,3.9632300000000003,4.315134,5.509011,5.858337000000001,6.582167999999999,6.810796000000001,7.111223,8.155853,8.667147,8.794488000000001,9.016771,9.541786,9.788458,10.240243,11.607507,11.960598,12.138011,12.445423
12-2806298,,,,,,,,,,,,0,0.512868,1.100428,1.581798,1.740811,2.0745,2.562376,2.885144,3.331357,3.679246,4.03115,5.223027,5.572353,6.300185,6.5268120000000005,6.827239,7.871869,8.381163,8.510504,8.732787,9.257802,9.504475,9.954259,11.322523,11.675614,11.855027,12.161439999999999
13-2803849,,,,,,,,,,,,,0,0.587561,1.06893,1.2279440000000001,1.561632,2.049509,2.372276,2.81849,3.166378,3.518282,4.71016,5.059485,5.787317,6.013944,6.3143709999999995,7.359002,7.870295,7.997636,8.21792,8.744935,8.989607000000001,9.443392,10.809655000000001,11.163747,11.340160000000001,11.648572
14-2803851,,,,,,,,,,,,,,0,0.48136899999999994,0.640383,0.9790719999999999,1.466948,1.7897150000000002,2.235929,2.583818,2.935722,4.127599,4.478925,5.204756,5.433383999999999,5.731811,6.774441,7.285734,7.415075999999999,7.637359,8.164374,8.407046000000001,8.860831,10.229095,10.580186,10.758599,11.065011
15-2803852,,,,,,,,,,,,,,,0,0.15901400000000002,0.49770299999999995,0.9855790000000001,1.308346,1.75456,2.102448,2.454352,3.64623,3.9955550000000004,4.721387,4.9500150000000005,5.248441000000001,6.293072,6.804365,6.931706,7.153989999999999,7.681005,7.925677,8.377462,9.744725,10.096817,10.27523,10.582642
16-2803854,,,,,,,,,,,,,,,,0,0.33868899999999996,0.826565,1.149332,1.595546,1.9434349999999998,2.295339,3.4892160000000003,3.838542,4.564373000000001,4.793001,5.091428,6.136058,6.647351,6.774692999999999,6.996975999999999,7.5239910000000005,7.768663,8.220448,9.588712,9.940803,10.118216,10.425628
17-2806296,,,,,,,,,,,,,,,,,0,0.48787700000000006,0.8106439999999999,1.256858,1.604746,1.95665,3.150528,3.499853,4.2256849999999995,4.454312,4.752739,5.79737,6.308663,6.4360040000000005,6.658288000000001,7.185303,7.429975,7.881759,9.249023,9.601114,9.779527999999999,10.08694
18-2803605,,,,,,,,,,,,,,,,,,0,0.322767,0.768981,1.11687,1.468774,2.662651,3.0119759999999998,3.7378080000000002,3.966436,4.264863,5.309493,5.820786,5.948128,6.170411,6.697425999999999,6.942098,7.393883,8.762147,9.113238,9.291651,9.599063000000001
19-2803855,,,,,,,,,,,,,,,,,,,0,0.44621400000000006,0.7941020000000001,1.1460059999999999,2.339884,2.689209,3.4150410000000004,3.643669,3.9420949999999997,4.986726,5.498019,5.62536,5.847644,6.374658999999999,6.619331,7.071116,8.439378999999999,8.791471000000001,8.969884,9.276296
20-2803856,,,,,,,,,,,,,,,,,,,,0,0.347889,0.699793,1.8936709999999999,2.2429959999999998,2.968828,3.1974549999999997,3.495882,4.540513,5.051806,5.179147,5.401431,5.928445,6.173118,6.6249020000000005,7.993166,8.345257,8.523671,8.831083
21-2806231,,,,,,,,,,,,,,,,,,,,,0,0.351904,1.545782,1.8951069999999999,2.620939,2.849566,3.147993,4.1926239999999995,4.703917,4.831258,5.053542,5.580557,5.825229,6.277014,7.645277,7.997369,8.175782,8.483194000000001
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,1.193878,1.543203,2.2690349999999997,2.497662,2.796089,3.8407199999999997,4.3520129999999995,4.479354,4.701638,5.2286529999999996,5.473325,5.92511,7.293373,7.645465,7.822878,8.130289999999999
23-2803610,,,,,,,,,,,,,,,,,,,,,,,0,0.349325,1.075157,1.303785,1.602212,2.646842,3.1581349999999997,3.2854769999999998,3.5077599999999998,4.034775,4.279447,4.731232,6.098495,6.4505870000000005,6.629,6.936412
24-2803612,,,,,,,,,,,,,,,,,,,,,,,,0,0.7258319999999999,0.9544590000000001,1.2528860000000002,2.297517,2.80881,2.9361509999999997,3.158435,3.68545,3.9301220000000003,4.381907,5.75017,6.101262,6.279675,6.588087
25-2806226,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22862800000000003,0.527055,1.571685,2.0829779999999998,2.2103200000000003,2.432603,2.959618,3.2042900000000003,3.656075,5.023338,5.375430000000001,5.553843,5.861255
26-2803613,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298427,1.343058,1.8543509999999999,1.9816919999999998,2.203976,2.730991,2.975663,3.4274480000000005,4.794711,5.146803,5.325216,5.6326279999999995
27-2803860,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0446309999999999,1.5619239999999999,1.6892650000000002,1.9115490000000002,2.438564,2.683236,3.135021,4.5022839999999995,4.854376,5.032789,5.340201
28-2803861,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5172939999999999,0.6446350000000001,0.8669180000000001,1.393933,1.6386049999999999,2.09039,3.458654,3.810745,3.989158,4.29657
29-2800256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.127342,0.349625,0.87664,1.121312,1.573097,2.9403610000000002,3.2924519999999995,3.4708650000000003,3.7792769999999996
30-2806225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.222284,0.7492989999999999,0.9939709999999999,1.445756,2.8130189999999997,3.165111,3.343524,3.650936
31-2803862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.527015,0.771687,1.223472,2.591736,2.943827,3.12224,3.4296519999999995
32-2803865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.244673,0.696457,2.064721,2.415812,2.594226,2.901638
33-2806899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45178500000000005,1.819048,2.1711400000000003,2.349553,2.656965
34-2806359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.368264,1.7203549999999999,1.898769,2.206181
35-2804721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.352091,0.530505,0.837917
36-2803870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17841300000000002,0.48982600000000004
37-2800254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.31141199999999997
38-2803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
