순번_정류장ID,1-2805805,2-2801377,3-2801392,4-2801397,5-2801410,6-2801427,7-2801443,8-2801471,9-2801475,10-2801505,11-2801535,12-2801532,13-2801571,14-2801641,15-2801649,16-2801651,17-2804430,18-2805803,19-2805806,20-2804915,21-2807213,22-2805602,23-2805807,24-2805603,25-2805808,26-2801678,27-2801183,28-2801685,29-2801169,30-2805307,31-2801700,32-2801706,33-2801713,34-2801728,35-2801737
11-2801535,,,,,,,,,,,0,0.141657,0.373535,0.964367,1.350165,1.4418440000000001,1.734011,1.984962,2.385439,2.092218,1.888019,2.120437,1.941084,1.8004790000000002,1.5658969999999999,1.485891,1.656495,1.5633569999999999,1.670002,1.8346740000000001,1.9600520000000001,2.179738,2.366616,2.512368,2.783398
12-2801532,,,,,,,,,,,,0,0.23187800000000003,0.82271,1.208508,1.300187,1.592354,1.843305,2.243782,1.950561,1.746362,1.9787810000000001,1.799427,1.658823,1.42424,1.344235,1.514838,1.706014,1.812659,1.97733,2.102709,2.322395,2.509273,2.655025,2.926055
13-2801571,,,,,,,,,,,,,0,0.590832,0.9766299999999999,1.068309,1.360476,1.611427,2.011904,1.7186830000000002,1.514484,1.746902,1.567549,1.426944,1.1923620000000001,1.112356,1.28296,1.540108,1.7702349999999998,1.934907,2.060285,2.2799709999999997,2.4668490000000003,2.7576009999999997,3.0286310000000003
14-2801641,,,,,,,,,,,,,,0,0.385798,0.47747700000000004,0.769644,1.0205950000000001,1.421072,1.127851,0.923652,1.1560700000000002,0.9767170000000001,0.8361120000000001,0.60153,0.521524,0.692128,0.949276,1.179403,1.344074,1.4694530000000001,1.689139,1.8760169999999998,2.166769,2.437799
15-2801649,,,,,,,,,,,,,,,0,0.27724099999999996,0.569408,0.8203590000000001,1.220836,0.927615,0.723416,0.955834,1.196582,1.075876,0.8412940000000001,0.761288,0.931892,1.189041,1.419167,1.583839,1.7092169999999998,1.9289029999999998,2.115781,2.406533,2.677563
16-2801651,,,,,,,,,,,,,,,,0,0.294168,0.5451189999999999,0.9455959999999999,0.652374,0.448175,0.6805939999999999,0.922341,1.0619450000000001,0.9329719999999999,0.852967,1.023571,1.280719,1.510845,1.675517,1.8008959999999998,2.020582,2.2074599999999998,2.498212,2.7692419999999998
17-2804430,,,,,,,,,,,,,,,,,0,0.25195100000000004,0.652428,0.359207,0.15500799999999998,0.387427,0.628174,0.768778,1.003361,1.145134,1.3157379999999999,1.572886,1.8030130000000002,1.967684,2.093063,2.312749,2.4996270000000003,2.790379,3.061409
18-2805803,,,,,,,,,,,,,,,,,,0,0.630367,0.545412,0.341213,0.5736319999999999,0.814379,0.954983,1.189566,1.3960860000000002,1.566689,1.823838,2.053964,2.218636,2.344014,2.563701,2.750578,3.04133,3.31236
19-2805806,,,,,,,,,,,,,,,,,,,0,0.293221,0.74169,0.974108,1.214856,1.35546,1.590043,1.796562,1.967166,2.224314,2.454441,2.619112,2.744491,2.964177,3.151055,3.441807,3.7128370000000004
20-2804915,,,,,,,,,,,,,,,,,,,,0,0.44846800000000003,0.680887,0.9226340000000001,1.062238,1.296821,1.503341,1.673945,1.931093,2.161219,2.325891,2.45127,2.6709560000000003,2.857834,3.148586,3.4196160000000004
21-2807213,,,,,,,,,,,,,,,,,,,,,0,0.23241900000000001,0.474166,0.6147699999999999,0.849353,1.084373,1.254977,1.512125,1.7422509999999998,1.906923,2.032302,2.2519880000000003,2.438866,2.729618,3.000648
22-2805602,,,,,,,,,,,,,,,,,,,,,,0,0.241747,0.382351,0.616934,0.8519540000000001,1.022558,1.279706,1.509832,1.674504,1.7998830000000001,2.0195689999999997,2.2064470000000003,2.497199,2.7682290000000003
23-2805807,,,,,,,,,,,,,,,,,,,,,,,0,0.140604,0.375187,0.6102069999999999,0.7808109999999999,1.037959,1.2680850000000001,1.432757,1.558136,1.777822,1.9647,2.255452,2.526482
24-2805603,,,,,,,,,,,,,,,,,,,,,,,,0,0.23458299999999999,0.469603,0.640206,0.8973549999999999,1.127481,1.292153,1.4175309999999999,1.637218,1.824096,2.114848,2.3858770000000002
25-2805808,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23501999999999998,0.405624,0.662772,0.892898,1.0575700000000001,1.182949,1.402635,1.589513,1.880265,2.151295
26-2801678,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.170604,0.427752,0.657879,0.82255,0.9479290000000001,1.167615,1.354493,1.645245,1.916275
27-2801183,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25714899999999996,0.487275,0.651947,0.777325,0.9970120000000001,1.183889,1.474641,1.745671
28-2801685,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.230127,0.394798,0.520177,0.739863,0.926741,1.217493,1.488523
29-2801169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16767200000000002,0.29305,0.512737,0.6996140000000001,0.990366,1.261396
30-2805307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.125379,0.345065,0.531943,0.8226950000000001,1.093725
31-2801700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219687,0.406564,0.6973159999999999,0.9683459999999999
32-2801706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.186878,0.47763,0.74866
33-2801713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290752,0.561782
34-2801728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27103
35-2801737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
