순번_정류장ID,1-2807578,2-2803343,3-2803340,4-2803339,5-2803331,6-2803325,7-2803320,8-2803314,9-2803311,10-2803316,11-2803319,12-2803328,13-2803305,14-2803293,15-2803281,16-2803275,17-2803257,18-2803253,19-2803249,20-2803226,21-2803132,22-2803135,23-2803124,24-2803100,25-2803087,26-2802667,27-2802631,28-2802668,29-2802655,30-2803050,31-2800814,32-2800787,33-2800773,34-2800760,35-2800741,36-2800725,37-2800691,38-2800684,39-2800676,40-2800667,41-2800657,42-2800340,43-2800624,44-2800619,45-2806214,46-2806242,47-2806244,48-2801157,49-2801155,50-2801151,51-2801145,52-2801140,53-2801302,54-2801321,55-2801307,56-2801299,57-2801315,58-2801356,59-2801414,60-2801492,61-2801524,62-2801602,63-2801647,64-2806781,65-2801573,66-2801558,67-2801532,68-2801571,69-2801641,70-2801649,71-2801651,72-2804430,73-2804914
39-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338936,0.513936,0.803092,1.347579,1.628976,2.0907009999999997,2.679847,2.992686,3.789203,4.185861,4.472155,4.9202900000000005,5.242314,4.958053,4.837607,5.234341000000001,5.536214,5.5550180000000005,5.118693,4.582664,5.074911,5.378096,5.845507,6.461905000000001,6.565321000000001,6.576292,6.788233999999999,7.236642999999999,7.467522,7.916386999999999,8.156151,8.24783,8.539997,9.083714
40-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175,0.464156,1.008643,1.2900399999999999,1.7517639999999999,2.340911,2.6537490000000004,3.4502669999999998,3.846925,4.133218,4.630612999999999,5.09075,5.228011,5.175543,5.572277,5.87415,5.8929540000000005,5.456629,4.9206,5.412848,5.716032,6.1834430000000005,6.798841,6.903257000000001,6.914228,7.12617,7.573580000000001,7.805458,8.254324,8.494088,8.585766,8.877934,9.42165
41-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28915599999999997,0.833643,1.11504,1.576765,2.165911,2.47875,3.275267,3.671925,3.958219,4.455613,4.91575,5.053011,5.30593,5.7026639999999995,6.004537,6.070341,5.631629,5.0956,5.587848,5.891032,6.358443,6.9748410000000005,7.078257000000001,7.089228,7.30117,7.748578999999999,7.9804580000000005,8.429324000000001,8.669088,8.760766,9.052933,9.59665
42-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5444869999999999,0.8258840000000001,1.287609,1.878755,2.191594,2.988111,3.3847690000000004,3.6710629999999997,4.168457,4.6285940000000005,4.769856,5.022774,5.419508,5.721381,5.787185,5.9207849999999995,5.384755999999999,5.877003,6.180187999999999,6.6475979999999995,7.262997,7.367413000000001,7.378384,7.590325999999999,8.037735000000001,8.269614,8.718478999999999,8.958243,9.049922,9.342089,9.885806
43-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28139699999999995,0.743121,1.334268,1.6471060000000002,2.4436240000000002,2.8402819999999998,3.126575,3.62397,4.084107,4.2253680000000005,4.478287,4.875021,5.176894,5.242698000000001,5.485728,5.929243,6.4214910000000005,6.724675,7.192086,7.807484,7.9119,7.922871000000001,8.134813000000001,8.582222999999999,8.814100999999999,9.262967,9.502730999999999,9.594408999999999,9.886577,10.430292999999999
44-2800619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.461725,1.052871,1.36571,2.162227,2.558885,2.845179,3.3425730000000002,3.80271,3.944972,4.19789,4.594624,4.896497,4.962301,5.205332,5.7443610000000005,6.4781949999999995,6.78138,7.24879,7.864188,7.968603999999999,7.979575,8.191517,8.639927,8.871805,9.319671000000001,9.559435,9.651113,9.943280999999999,10.486997
45-2806214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.591147,0.903985,1.7005029999999999,2.0971599999999997,2.383454,2.880849,3.340986,3.6582470000000002,3.911165,4.3079,4.609773000000001,4.893577,5.136607,5.675637,6.40947,6.712655000000001,7.180064999999999,7.795464,7.8998800000000005,7.910850999999999,8.122793,8.570202,8.803081,9.250946,9.49071,9.582389,9.874556,10.418273
46-2806242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.312839,1.109356,1.506014,1.7923080000000002,2.289702,2.749839,3.0671009999999996,3.3200190000000003,3.716754,4.018626,4.3024309999999995,4.545461,5.08449,5.818324,6.121509,6.588919000000001,7.205317999999999,7.308733999999999,7.319704,7.531647,7.979056,8.210934,8.6598,8.899564,8.991242999999999,9.28341,9.827126
47-2806244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.796517,1.193175,1.4794690000000001,1.976863,2.437001,2.7542619999999998,3.00718,3.403915,3.7057870000000004,3.989592,4.232622,4.771651,5.505485,5.808669999999999,6.27608,6.8914789999999995,6.995895,7.0068660000000005,7.218808,7.667217,7.899095,8.346961,8.586725,8.678403999999999,8.970571000000001,9.514287
48-2801157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396658,0.682952,1.180346,1.6404830000000001,1.957745,2.2106630000000003,2.607397,2.9092700000000002,3.193075,3.4361050000000004,3.9751339999999997,4.708968,5.012153,5.479563,6.094962000000001,6.199378,6.210348000000001,6.422291,6.8697,7.102578,7.550444000000001,7.790208,7.881887,8.174054,8.71777
49-2801155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.286294,0.785688,1.245825,1.5630870000000001,1.8160049999999999,2.21274,2.514612,2.912417,3.155447,3.6944760000000003,4.42831,4.731495,5.198905,5.814304,5.9187199999999995,5.92969,6.141633000000001,6.5900419999999995,6.8219199999999995,7.269786,7.50955,7.601228999999999,7.893396000000001,8.437111999999999
50-2801151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49939399999999995,0.9595319999999999,1.276793,1.529711,1.9264459999999999,2.2283180000000002,2.6261229999999998,2.869153,3.408182,4.142016,4.445201,4.912611,5.5290099999999995,5.632426000000001,5.643397,5.855339,6.303748000000001,6.535626000000001,6.983492,7.223256,7.314935,7.607102,8.150818
51-2801145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46013699999999996,0.777399,1.030317,1.427051,1.7289240000000001,2.2144340000000002,2.601597,3.1406259999999997,3.87446,4.177645,4.645055,5.2614540000000005,5.36487,5.375841,5.587783,6.036192,6.26807,6.715936,6.9557,7.047378999999999,7.339546,7.883261999999999
52-2801140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317262,0.57018,0.9669139999999999,1.268787,1.7542959999999999,2.196622,2.735651,3.4774849999999997,3.7806699999999998,4.24808,4.864479,4.9678949999999995,4.978865,5.190807,5.638217,5.870095,6.318961,6.558725,6.650403,6.942571000000001,7.486287
53-2801302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252918,0.6496529999999999,0.951526,1.437035,1.87936,2.418389,3.160223,3.4634080000000003,3.930818,4.5462169999999995,4.650633,4.6616040000000005,4.873546,5.321955,5.552833000000001,6.0016989999999995,6.2414629999999995,6.333142,6.625309,7.169026
54-2801321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396735,0.698607,1.184117,1.626442,2.1654709999999997,2.909305,3.2124900000000003,3.6799,4.296298999999999,4.3997150000000005,4.410685,4.622628,5.0710370000000005,5.3029150000000005,5.750781,5.990545,6.082224,6.374391,6.918107000000001
55-2801307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301873,0.787382,1.229708,1.768737,2.512571,2.815755,3.2831660000000005,3.899564,4.00298,4.0139510000000005,4.225893,4.673302,4.905181,5.3540470000000004,5.593811,5.685489,5.977657,6.5213730000000005
56-2801299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48551000000000005,0.9278350000000001,1.466864,2.210698,2.5138830000000003,2.981293,3.597692,3.701108,3.712078,3.9240209999999998,4.37143,4.603308,5.052174,5.291938,5.383617,5.675783999999999,6.2195
57-2801315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442326,0.981355,1.7251889999999999,2.0283729999999998,2.495784,3.111182,3.215598,3.226569,3.438511,3.886921,4.118799,4.566665,4.8064290000000005,4.8981069999999995,5.190275,5.7339910000000005
58-2801356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.53903,1.2828629999999999,1.586048,2.053458,2.668857,2.773273,2.7842439999999997,2.9961860000000002,3.4445949999999996,3.676474,4.124339,4.364103,4.455782,4.747949,5.291666
59-2801414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.746834,1.050019,1.5174290000000001,2.132828,2.237244,2.248215,2.460157,2.908566,3.140444,3.58831,3.828074,3.919753,4.21192,4.755636
60-2801492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.303185,0.770595,1.385994,1.49041,1.5013809999999999,1.713323,2.160732,2.392611,2.8414759999999997,3.08124,3.172919,3.465086,4.0088029999999995
61-2801524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46641099999999996,1.082809,1.186225,1.197196,1.409138,1.857547,2.089426,2.537292,2.777056,2.868734,3.160902,3.704618
62-2801602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.615399,1.0910870000000001,1.102057,1.314,1.7624090000000001,1.994287,2.342881,2.582645,2.6743240000000004,2.966491,3.510207
63-2801647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.547515,0.9293870000000001,1.0516020000000001,1.401738,1.633617,1.727482,1.9672470000000002,2.058925,2.351092,2.894809
64-2806781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382872,0.5948140000000001,1.042224,1.274102,1.530066,1.76983,1.861509,2.153676,2.697393
65-2801573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21194200000000002,0.660352,0.89223,1.483062,1.8688599999999997,1.9605380000000001,2.2527060000000003,2.796422
66-2801558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.448409,0.680288,1.27112,1.6569180000000001,1.7485959999999998,2.040763,2.58448
67-2801532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23187800000000003,0.82271,1.208508,1.300187,1.592354,2.13607
68-2801571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.590832,0.9766299999999999,1.068309,1.360476,1.9041919999999999
69-2801641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385798,0.47747700000000004,0.769644,1.31336
70-2801649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27724099999999996,0.569408,1.113124
71-2801651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294168,0.837884
72-2804430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.544717
73-2804914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
