순번_정류장ID,61-2806621,62-2806503,63-2806507,64-2802175,65-2801848,66-2802172,67-2802162,68-2802153,69-2801846,70-2802103,71-2802052,72-2801847,73-2801990,74-2801952,75-2801805,76-2801799,77-2801777,78-2801772,79-2801770,80-2801762,81-2800774,82-2800762,83-2800757,84-2800769,85-2800766,86-2800748,87-2800721,88-2800703,89-2800699,90-2800693,91-2800683,92-2800676,93-2800667,94-2800657,95-2800340,96-2800624,97-2800619,98-2806215,99-2807461,100-2806729,101-2806731,102-2805743,103-2804896,104-2805564,105-2804968,106-2804905,107-2805413,108-2805842,109-2805498,110-2805576,111-2805225,112-2805227,113-2805742,114-2805229,115-2805231,116-2807633
71-2802052,,,,,,,,,,,0,0.26864899999999997,0.577055,1.072565,1.580127,1.938621,2.544995,2.800361,3.246284,3.598421,4.122526000000001,4.449481,4.827793,4.936346,5.015854,5.266769,5.604382,5.831097,6.235365,6.4597809999999996,6.834925999999999,7.47397,7.812906,7.985906,8.277061,8.820549,9.101946,9.505626,9.844224,10.201491,10.592075,10.928917,11.167489,11.515442,11.919277000000001,12.267626,12.334125,12.309558,12.602541,12.943827,12.851839,12.418659,12.218597,12.008612,11.697064,11.427039
72-2801847,,,,,,,,,,,,0,0.308406,0.803916,1.3114780000000001,1.669972,2.2763459999999998,2.531711,2.977634,3.329772,3.8538769999999998,4.180832,4.559144,4.667697,4.747204,4.999119,5.335733,5.562447,5.966716,6.191132,6.566277,7.20432,7.5432559999999995,7.718255999999999,8.006412,8.550899000000001,8.832296000000001,9.235977,9.574575,9.933842,10.323425,10.660267,10.89884,11.245792,11.649627,11.999977000000001,12.064475,12.040909,12.335892,12.675178,12.58419,12.149009,11.951948,11.739963000000001,11.430414,11.158389999999999
73-2801990,,,,,,,,,,,,,0,0.49551000000000006,1.0030729999999999,1.361567,1.9679400000000002,2.223306,2.669229,3.0213669999999997,3.545472,3.8714269999999997,4.250738,4.358292,4.4387989999999995,4.689714,5.027328,5.254042,5.658311,5.882727,6.257871,6.896914999999999,7.231851,7.409851,7.697007000000001,8.240494,8.522891,8.927572,9.265169,9.623437,10.01602,10.352862,10.590434,10.939387,11.340222,11.692572,11.75407,11.730503,12.026486,12.366772000000001,12.272785,11.838604,11.643543,11.428558,11.120009,10.846985
74-2801952,,,,,,,,,,,,,,0,0.507562,0.8660559999999999,1.47143,1.726796,2.172719,2.524857,3.0489610000000003,3.375916,3.754228,3.863781,3.942289,4.192204,4.530817,4.757532,5.1618010000000005,5.386216,5.761361,6.4014050000000005,6.7393410000000005,6.911341,7.201497,7.746983999999999,8.027381,8.432061000000001,8.772658999999999,9.130927,9.51951,9.857352,10.094924,10.441877,10.846712,11.196061,11.25956,11.235992999999999,11.528976,11.870262,11.779274000000001,11.346094,11.147033,10.934047999999999,10.625499000000001,10.351475
75-2801805,,,,,,,,,,,,,,,0,0.358494,0.9638680000000001,1.219234,1.665157,2.0172950000000003,2.541399,2.868354,3.246666,3.3552190000000004,3.4347269999999996,3.6856419999999996,4.023255000000001,4.249969999999999,4.654239,4.878654,5.253799,5.890843,6.230779,6.403779,6.694935000000001,7.238422,7.518819000000001,7.922499,8.261097,8.620364,9.010947999999999,9.346789999999999,9.584361999999999,9.933314999999999,10.33515,10.688499,10.750998,10.726431,11.021414,11.3607,11.269712,10.835532,10.637471000000001,10.425486,10.116937,9.843912
76-2801799,,,,,,,,,,,,,,,,0,0.606374,0.86174,1.307663,1.6598,2.1839049999999998,2.5108599999999996,2.8891720000000003,2.997725,3.078233,3.328148,3.6657610000000003,3.8924760000000003,4.296745,4.52116,4.896305,5.812349,6.150285,6.325285,6.615441000000001,7.159928,7.440325,7.903005,8.182603,8.54087,8.931453999999999,9.267296,9.505868,9.854821000000001,10.256656,10.610005000000001,10.832453,10.902981,11.196964,11.53725,11.445262,11.010082,10.81402,10.601035000000001,10.291487,10.019461999999999
77-2801777,,,,,,,,,,,,,,,,,0,0.255366,0.701289,1.0534270000000001,1.577531,1.9044860000000001,2.282798,2.3923509999999997,2.471859,2.7227740000000002,3.059388,3.2861019999999996,3.690371,3.9147870000000005,4.289931,5.206975,5.544911,5.719911,6.009067,6.553554,6.834950999999999,7.296632000000001,7.577228999999999,7.935497,8.32508,8.660922,8.899494,9.247447,9.650282,10.001631,10.227079,10.498563,10.792546000000002,11.147832000000001,11.056845,10.621663999999999,10.425603,10.213617999999999,9.904069,9.718045
78-2801772,,,,,,,,,,,,,,,,,,0,0.44792299999999996,0.800061,1.324166,1.6511209999999998,2.029432,2.137986,2.217493,2.468408,2.806022,3.032736,3.437005,3.661421,4.0365660000000005,4.953608999999999,5.290545,5.466545,5.755701,6.3001879999999995,6.580585000000001,7.043266,7.323864,7.682131,8.072714,8.409556,8.647129,8.995080999999999,9.398916,9.750266,9.972714,10.246197,10.541181,10.896467,10.804478999999999,10.370298,10.171237,9.960252,9.650703,9.462679
79-2801770,,,,,,,,,,,,,,,,,,,0,0.352138,0.876243,1.203198,1.581509,1.690063,1.76957,2.020485,2.358099,2.584813,2.989082,3.213498,3.5886419999999997,4.504686,4.842622,5.017622,5.3067779999999996,5.851265,6.132662,6.595343,6.875941,7.233208,7.623791000000001,7.9606330000000005,8.198205999999999,8.546158,8.948993,9.300343,9.523791000000001,9.796274,10.091258,10.446543,10.355556,9.921375,9.724314,9.512329,9.20278,9.015756
80-2801762,,,,,,,,,,,,,,,,,,,,0,0.649749,0.9767040000000001,1.355016,1.559925,1.6394330000000001,1.8903470000000002,2.131605,2.35832,2.7625889999999997,2.987004,3.3621489999999996,4.279193,4.617129,4.792129,5.081285,5.625772,5.907169000000001,6.368849,6.649447,7.007714999999999,7.398298,7.7351399999999995,7.972712,8.320665,8.7245,9.075849,9.300297,9.571781,9.866764,10.22105,10.130061999999999,9.694882000000002,9.497821,9.286836,8.977286999999999,8.844263
81-2800774,,,,,,,,,,,,,,,,,,,,,0,0.328955,0.707267,0.978326,1.6423279999999998,1.4509040000000002,1.4838559999999998,1.7105709999999998,2.11484,2.339255,2.7144,3.631444,3.96938,4.14438,4.433536,4.978023,5.2594199999999995,5.7211,6.001698,6.359965,6.750549,7.087391,7.324963,7.673916,8.075751,8.4281,8.652548,8.924032,9.219014999999999,9.574301,9.482313000000001,9.047133,8.850072,8.639087,8.328538,8.196513000000001
82-2800762,,,,,,,,,,,,,,,,,,,,,,0,0.380312,0.651371,1.315373,1.123949,1.156901,1.383616,1.787885,2.0123,2.387445,3.303489,3.641425,3.816425,4.105581,4.650068,4.931465,5.394145,5.673743,6.03301,6.422594,6.758436,6.997008,7.345961,7.7487960000000005,8.100145,8.324593,8.594077,8.891060000000001,9.246346,9.153358,8.718178,8.523117,8.310132000000001,8.000583,7.8695580000000005
83-2800757,,,,,,,,,,,,,,,,,,,,,,,0,0.27105999999999997,0.935061,0.852025,0.884977,1.131691,1.53596,1.760376,2.13552,3.052564,3.3905,3.5655,3.854656,4.3991430000000005,4.680540000000001,5.142221,5.4228190000000005,5.781086,6.1716690000000005,6.507511,6.746084,7.094036,7.4968710000000005,7.848221000000001,8.073669,8.345152,8.638136,8.993422,8.902434,8.469253,8.272192,8.059207,7.748658,7.617634
84-2800769,,,,,,,,,,,,,,,,,,,,,,,,0,0.6690020000000001,0.919916,1.156036,1.402751,1.80702,2.0314349999999997,2.40658,3.322624,3.66056,3.8355599999999996,4.124716,4.670203,4.9506,5.41328,5.692878,6.051145,6.4417290000000005,6.777571000000001,7.015142999999999,7.364096000000001,7.766931,8.11828,8.342728,8.614212,8.908195,9.264481,9.173492999999999,8.738313,8.540252,8.329267,8.019718,7.888692999999999
85-2800766,,,,,,,,,,,,,,,,,,,,,,,,,0,0.250915,0.661529,0.908243,1.3125120000000001,1.536928,1.9120720000000002,2.829116,3.166052,3.3410519999999995,3.630208,4.174695,4.457091999999999,4.918773000000001,5.199371,5.5566379999999995,5.947221,6.283062999999999,6.520636,6.869588,7.272423,7.624772999999999,7.848221000000001,8.119703999999999,8.413688,8.769974000000001,8.678986,8.242805,8.046744,7.833759,7.524210000000001,7.394186
86-2800748,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41061400000000003,0.657328,1.061597,1.2860129999999999,1.6611580000000001,2.578201,2.9151380000000002,3.090137,3.380293,3.923781,4.205178,4.667858,4.947456,5.305723,5.696306,6.032148,6.270721,6.619673,7.021508,7.373858,7.597306,7.869789999999999,8.163772999999999,8.519059,8.427071,7.99189,7.796829,7.582844000000001,7.2742949999999995,7.143271
87-2800721,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24771500000000002,0.651983,0.8763989999999999,1.251544,2.1675880000000003,2.506524,2.680524,2.969679,3.514167,3.795564,4.258244,4.5378419999999995,4.896109,5.286693,5.622535,5.862107,6.20906,6.611895,6.965244,7.189692,7.458176,7.756158999999999,8.110445,8.018457000000001,7.582277,7.385215,7.17323,6.864682000000001,6.733657000000001
88-2800703,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.404269,0.628685,1.003829,1.919873,2.258809,2.432809,2.7229650000000003,3.267452,3.5488489999999997,4.01053,4.291128,4.648395,5.039978,5.37482,5.613393,5.962345,6.36418,6.71553,6.938978,7.211461,7.507445,7.8607309999999995,7.772742999999999,7.334561999999999,7.137500999999999,6.927516000000001,6.6159669999999995,6.485943
89-2800699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22441599999999998,0.59956,1.5156040000000002,1.8535400000000002,2.02854,2.3176959999999998,2.8621830000000004,3.14358,3.606261,3.8858589999999995,4.2441260000000005,4.634709,4.971551,5.209124,5.558076,5.960911,6.312261,6.535709,6.807192,7.102175999999999,7.457462,7.366474,6.931292999999999,6.734232,6.522247,6.2126980000000005,6.081674
90-2800693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.375145,1.343189,1.681125,1.856125,2.14528,2.689768,2.971165,3.3838449999999995,3.713443,4.0717099999999995,4.462293,4.799136,5.036708,5.385661,5.787496,6.139844999999999,6.363293,6.634777000000001,6.929760000000001,7.285046,7.194058,6.758878,6.562816000000001,6.349831,6.041283,6.197622
91-2800683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.968044,1.30598,1.48098,1.7701360000000002,2.314623,2.59602,3.0087,3.3382980000000004,3.6965660000000002,4.087149,4.422991000000001,4.661563,5.010516,5.412351,5.7647,5.988148000000001,6.259632,6.554614999999999,6.909901,6.818913,6.383733,6.186672,5.974687,5.665138,5.873114
92-2800676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338936,0.513936,0.803092,1.347579,1.628976,2.415657,2.371255,2.7295220000000002,3.120105,3.456947,3.69452,4.042472,4.446307,4.796657,5.021105,5.291588,5.586572,5.942858,5.85187,5.416689,5.219628,5.007643,4.698094,4.90607
93-2800667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.175,0.464156,1.008643,1.2900399999999999,2.076721,2.032318,2.390586,2.781169,3.118011,3.355583,3.704536,4.107371,4.45872,4.682168,4.954651999999999,5.248635,5.603921,5.512934,5.0777529999999995,4.881692,4.668707,4.360158,4.567133999999999
94-2800657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28915599999999997,0.833643,1.11504,1.901721,1.857319,2.215586,2.606169,2.942011,3.180584,3.528536,3.931371,4.282721,4.5081690000000005,4.778652,5.072636,5.4279209999999996,5.337934,4.902753,4.704692,4.494707,4.184158,4.3921339999999995
95-2800340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5444869999999999,0.8258840000000001,1.612565,1.568163,1.9264299999999999,2.317013,2.653855,2.890428,3.24038,3.642215,3.994565,4.218013,4.488496,4.78448,5.139766000000001,5.047778,4.613597,4.416536,4.204551,3.895002,4.103978
96-2800624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28139699999999995,1.068077,1.023675,1.381943,1.7725259999999998,2.108368,2.34594,2.694893,3.097728,3.4490769999999995,3.672525,3.9440089999999994,4.238992,4.594278,4.503291,4.06811,3.8710489999999997,3.659064,3.3495150000000002,3.98939
97-2800619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7866810000000001,0.742279,1.1005459999999998,1.4911290000000001,1.826971,2.0645439999999997,2.413496,2.816331,3.167681,3.392129,3.663612,3.958596,4.3138819999999996,4.222894,3.7877129999999997,3.5906519999999995,3.3786669999999996,3.069118,4.270787
98-2806215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48159799999999997,0.839865,1.230449,1.567291,1.804863,2.153816,2.556651,2.908,3.131448,3.402932,3.697915,4.0532010000000005,3.9632129999999997,3.5270330000000003,3.329972,3.117987,2.808438,4.606413
99-2807461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.358268,0.748851,1.112693,1.350265,1.6992180000000001,2.1020529999999997,2.453402,2.67685,2.948334,3.2443169999999997,3.5996029999999997,3.507615,3.073435,2.876374,2.664389,2.3548400000000003,4.322065
100-2806729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.390583,0.754426,0.9919979999999999,1.34095,1.743786,2.095135,2.3185830000000003,2.590067,2.88505,3.240336,3.149348,2.714168,2.518106,2.3051209999999998,1.995573,4.680332
101-2806731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363842,0.6014149999999999,0.950367,1.353202,1.704552,1.9280000000000002,2.199484,2.4954669999999997,2.8497529999999998,2.7587650000000004,2.323584,2.126523,1.914538,1.604989,4.412965
102-2805743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23757199999999998,0.586525,0.98936,1.340709,1.564157,1.835641,2.130624,2.48591,2.394923,1.9597419999999999,1.7626810000000002,1.5506959999999999,1.241147,4.049123000000001
103-2804896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348953,0.751788,1.1081370000000001,1.3265850000000001,1.598069,1.893052,2.248338,2.15735,1.72217,1.525109,1.313124,1.003575,3.81155
104-2805564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.403835,0.760185,0.986633,1.258116,1.5531,1.9123860000000001,2.082918,1.685902,1.488841,1.276856,0.9673069999999999,3.7752830000000004
105-2804968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35634899999999997,0.582797,0.854281,1.1492639999999998,1.50755,1.6800830000000002,2.088737,1.8906759999999998,1.678691,1.369142,4.177118
106-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.226448,0.497932,0.7929149999999999,1.152201,1.323734,1.757914,1.7709720000000002,1.5589870000000001,1.2494379999999998,4.057414
107-2805413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271484,0.566467,0.924753,1.096286,1.531466,1.544524,1.332539,1.02299,3.8309660000000005
108-2805842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.294984,0.65427,0.825802,1.260982,1.29704,1.0850549999999999,0.999423,3.8073989999999998
109-2805498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359286,0.5308189999999999,0.9659989999999999,1.002057,0.790072,0.9615940000000001,4.1023819999999995
110-2805576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173533,0.6087130000000001,0.807774,1.01976,1.244764,4.441668
111-2805225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43518100000000004,0.632242,0.8442270000000001,1.153776,4.3506800000000005
112-2805227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197061,0.409047,0.718596,3.9155
113-2805742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21198499999999998,0.521534,3.718439
114-2805229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30954899999999996,3.506454
115-2805231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.196905
116-2807633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
