순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2806885,36-2807292,37-2806887,38-2806889,39-2806892,40-2807121,41-2806979,42-2807407,43-2806980,44-2806981,45-2806982,46-2806983,47-2806984,48-2806985,49-2807003,50-2807125,51-2807126,52-2807128,53-2807130,54-2807132,55-2806962,56-2806940,57-2806941,58-2806942,59-2806943,60-2806944,61-2807134,62-2807135,63-2806946,64-2807137,65-2806947,66-2806948,67-2806949,68-2807147,69-2807148,70-2807149,71-2806951,72-2807138,73-2806973,74-2807139,75-2807409,76-2807123
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49799399999999994,0.832881,1.3629479999999998,1.542331,1.7424199999999999,2.319556,2.668602,3.250979,3.769412,5.626738,6.230697999999999,6.945816999999999,7.565381999999999,7.881244999999999,8.228577999999999,8.47322,9.001536999999999,9.249540999999999,9.936457999999998,10.411174999999998,11.483626999999998,12.041520999999998,12.737384999999998,13.493911999999998,13.955492999999999,15.115936,16.396807,16.723997,17.05141,17.411812,17.745726,18.042684,18.449423000000003,18.682903000000003,18.983653000000004,19.287508000000003,20.644004000000002,21.205389000000004,22.066102000000004,22.318109000000003,22.723350000000003,22.991991000000002,23.969694000000004,24.796571000000004,25.251759000000003,25.720794000000005
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334887,0.864954,1.044337,1.244426,1.8215620000000001,2.170608,2.7529850000000002,3.271418,5.128744,5.732704,6.447823,7.067387999999999,7.383251,7.7305839999999995,7.975225999999999,8.503542999999999,8.751546999999999,9.438463999999998,9.913180999999998,10.985632999999998,11.543526999999997,12.239390999999998,12.995917999999998,13.457498999999999,14.617942,15.898812999999999,16.226003,16.553416,16.913818,17.247732,17.54469,17.951428999999997,18.184908999999998,18.485659,18.789513999999997,20.146009999999997,20.707394999999998,21.568108,21.820114999999998,22.225355999999998,22.493996999999997,23.4717,24.298576999999998,24.753764999999998,25.2228
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530067,0.7094499999999999,0.9095389999999999,1.486675,1.835721,2.418098,2.936531,4.793857,5.397817,6.1129359999999995,6.732500999999999,7.048363999999999,7.395696999999999,7.640338999999999,8.168655999999999,8.416659999999998,9.103576999999998,9.578293999999998,10.650745999999998,11.208639999999997,11.904503999999998,12.661030999999998,13.122611999999998,14.283055,15.563925999999999,15.891115999999998,16.218529,16.578931,16.912845,17.209803,17.616542000000003,17.850022000000003,18.150772000000003,18.454627000000002,19.811123000000002,20.372508000000003,21.233221000000004,21.485228000000003,21.890469000000003,22.159110000000002,23.136813000000004,23.963690000000003,24.418878000000003,24.887913000000005
33-2804579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.179383,0.37947200000000003,0.956608,1.305654,1.8880310000000002,2.406464,4.26379,4.86775,5.582869,6.202433999999999,6.518297,6.8656299999999995,7.110271999999999,7.638589,7.8865929999999995,8.573509999999999,9.048226999999999,10.120678999999999,10.678572999999998,11.374436999999999,12.130963999999999,12.592545,13.752988,15.033859,15.361049,15.688462,16.048864,16.382778,16.679736,17.086475,17.319955,17.620705,17.92456,19.281056,19.842441,20.703154,20.955161,21.360402,21.629043,22.606746,23.433623,23.888811,24.357846000000002
34-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20008900000000002,0.777225,1.126271,1.7086480000000002,2.227081,4.084407,4.6883669999999995,5.403485999999999,6.023050999999999,6.338913999999999,6.686246999999999,6.930888999999999,7.459205999999999,7.707209999999999,8.394127,8.868844,9.941296,10.499189999999999,11.195053999999999,11.951581,12.413162,13.573605,14.854476,15.181666,15.509079,15.869481,16.203395,16.500353,16.907092,17.140572,17.441322,17.745176999999998,19.101672999999998,19.663058,20.523771,20.775778,21.181019,21.449659999999998,22.427363,23.25424,23.709428,24.178463
35-2806885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.577136,0.9261820000000001,1.508559,2.026992,3.8843179999999995,4.488277999999999,5.203396999999999,5.822961999999999,6.138824999999999,6.486157999999999,6.730799999999999,7.259116999999999,7.507120999999999,8.194037999999999,8.668754999999999,9.741207,10.299100999999999,10.994964999999999,11.751491999999999,12.213073,13.373516,14.654387,14.981577,15.30899,15.669392,16.003306,16.300264,16.707003,16.940483,17.241233,17.545088,18.901584,19.462969,20.323682,20.575689,20.98093,21.249571,22.227274,23.054151,23.509339,23.978374000000002
36-2807292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.349046,0.9314230000000001,1.449856,3.307182,3.911142,4.6262609999999995,5.245825999999999,5.561688999999999,5.909021999999999,6.153663999999999,6.6819809999999995,6.929984999999999,7.616902,8.091619,9.164071,9.721964999999999,10.417829,11.174356,11.635937,12.796380000000001,14.077251,14.404441,14.731854,15.092256,15.42617,15.723128,16.129867,16.363347,16.664097,16.967952,18.324448,18.885833,19.746546000000002,19.998553,20.403794,20.672435,21.650138000000002,22.477015,22.932203,23.401238000000003
37-2806887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.582377,1.10081,2.9581359999999997,3.5620959999999995,4.277214999999999,4.896779999999999,5.212642999999999,5.559975999999999,5.804617999999999,6.332934999999999,6.580938999999999,7.267855999999999,7.742572999999999,8.815024999999999,9.372918999999998,10.068782999999998,10.825309999999998,11.286890999999999,12.447334,13.728204999999999,14.055394999999999,14.382807999999999,14.74321,15.077124,15.374082,15.780821,16.014301,16.315051,16.618906,17.975402,18.536787,19.3975,19.649507,20.054748,20.323389,21.301092,22.127969,22.583157,23.052192
38-2806889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.518433,2.375759,2.9797190000000002,3.6948380000000003,4.314403,4.630266000000001,4.9775990000000006,5.222241,5.750558000000001,5.998562000000001,6.685479000000001,7.160196000000001,8.232648000000001,8.790542,9.486406,10.242933,10.704514000000001,11.864957000000002,13.145828000000002,13.473018000000001,13.800431000000001,14.160833000000002,14.494747000000002,14.791705000000002,15.198444000000002,15.431924000000002,15.732674000000003,16.036529,17.393025,17.954410000000003,18.815123000000003,19.067130000000002,19.472371000000003,19.741012,20.718715000000003,21.545592000000003,22.000780000000002,22.469815000000004
39-2806892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8573259999999998,2.461286,3.176405,3.7959699999999996,4.111833,4.459166,4.7038079999999995,5.232125,5.480129,6.167046,6.641763,7.714215,8.272109,8.967973,9.7245,10.186081000000001,11.346524000000002,12.627395000000002,12.954585000000002,13.281998000000002,13.642400000000002,13.976314000000002,14.273272000000002,14.680011000000002,14.913491000000002,15.214241000000003,15.518096000000003,16.874592000000003,17.435977000000005,18.296690000000005,18.548697000000004,18.953938000000004,19.222579000000003,20.200282000000005,21.027159000000005,21.482347000000004,21.951382000000006
40-2807121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.60396,1.319079,1.9386439999999998,2.254507,2.6018399999999997,2.8464819999999995,3.3747989999999994,3.6228029999999993,4.3097199999999996,4.784437,5.856889,6.414783,7.110647,7.867174,8.328755000000001,9.489198000000002,10.770069000000001,11.097259000000001,11.424672000000001,11.785074000000002,12.118988000000002,12.415946000000002,12.822685000000002,13.056165000000002,13.356915000000003,13.660770000000003,15.017266000000003,15.578651000000002,16.439364,16.691371,17.096612,17.365253,18.342956,19.169833,19.625021,20.094056000000002
41-2806979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.715119,1.3346839999999998,1.6505469999999998,1.9978799999999999,2.2425219999999997,2.7708389999999996,3.0188429999999995,3.7057599999999997,4.180477,5.252929,5.810823,6.506687,7.2632140000000005,7.724795,8.885238000000001,10.166109,10.493299,10.820712,11.181114,11.515028000000001,11.811986000000001,12.218725000000001,12.452205000000001,12.752955000000002,13.056810000000002,14.413306000000002,14.974691000000002,15.835404000000002,16.087411000000003,16.492652000000003,16.761293000000002,17.738996000000004,18.565873000000003,19.021061000000003,19.490096000000005
42-2807407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6195649999999999,0.9354279999999999,1.2827609999999998,1.5274029999999998,2.05572,2.303724,2.990641,3.465358,4.53781,5.0957040000000005,5.791568000000001,6.548095000000001,7.009676000000001,8.170119000000001,9.450990000000001,9.77818,10.105593,10.465995000000001,10.799909000000001,11.096867000000001,11.503606000000001,11.737086000000001,12.037836000000002,12.341691000000003,13.698187000000003,14.259572000000002,15.120285000000003,15.372292000000003,15.777533000000004,16.046174000000004,17.023877000000006,17.850754000000006,18.305942000000005,18.774977000000007
43-2806980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315863,0.663196,0.907838,1.436155,1.6841590000000002,2.3710760000000004,2.8457930000000005,3.9182450000000006,4.476139000000001,5.172003000000001,5.928530000000001,6.390111000000001,7.550554000000001,8.831425000000001,9.158615000000001,9.486028000000001,9.846430000000002,10.180344000000002,10.477302000000002,10.884041000000002,11.117521000000002,11.418271000000003,11.722126000000003,13.078622000000003,13.640007000000002,14.500720000000003,14.752727000000004,15.157968000000004,15.426609000000004,16.404312000000004,17.231189000000004,17.686377000000004,18.155412000000005
44-2806981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347333,0.591975,1.120292,1.368296,2.055213,2.5299300000000002,3.6023820000000004,4.1602760000000005,4.856140000000001,5.612667000000001,6.074248000000001,7.234691000000001,8.515562000000001,8.842752,9.170165,9.530567000000001,9.864481000000001,10.161439000000001,10.568178000000001,10.801658000000002,11.102408000000002,11.406263000000003,12.762759000000003,13.324144000000002,14.184857000000003,14.436864000000003,14.842105000000004,15.110746000000004,16.088449000000004,16.915326000000004,17.370514000000004,17.839549000000005
45-2806982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.244642,0.7729590000000001,1.020963,1.70788,2.182597,3.2550489999999996,3.8129429999999997,4.508807,5.265334,5.726915,6.887358,8.168229,8.495419,8.822832,9.183234,9.517148,9.814106,10.220845,10.454325,10.755075000000001,11.058930000000002,12.415426000000002,12.976811000000001,13.837524000000002,14.089531000000003,14.494772000000003,14.763413000000003,15.741116000000003,16.567993000000005,17.023181000000005,17.492216000000006
46-2806983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.528317,0.776321,1.463238,1.937955,3.010407,3.568301,4.264165,5.020692,5.482273,6.642716,7.9235869999999995,8.250777,8.57819,8.938592,9.272506,9.569464,9.976203,10.209683,10.510433,10.814288000000001,12.170784000000001,12.732169,13.592882000000001,13.844889000000002,14.250130000000002,14.518771000000003,15.496474000000003,16.323351000000002,16.778539000000002,17.247574000000004
47-2806984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.248004,0.934921,1.409638,2.48209,3.039984,3.735848,4.492375,4.953956,6.114399,7.39527,7.72246,8.049873,8.410275,8.744189,9.041147,9.447886,9.681366,9.982116000000001,10.285971000000002,11.642467000000002,12.203852000000001,13.064565000000002,13.316572000000003,13.721813000000003,13.990454000000003,14.968157000000003,15.795034000000003,16.250222000000004,16.719257000000006
48-2806985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.686917,1.161634,2.234086,2.79198,3.487844,4.244371,4.705952,5.866395,7.147266,7.474456,7.801869,8.162271,8.496185,8.793143,9.199882,9.433362,9.734112000000001,10.037967000000002,11.394463000000002,11.955848000000001,12.816561000000002,13.068568000000003,13.473809000000003,13.742450000000003,14.720153000000003,15.547030000000003,16.002218000000003,16.471253000000004
49-2807003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.474717,1.547169,2.105063,2.8009269999999997,3.557454,4.019035,5.179478,6.460348999999999,6.787538999999999,7.114951999999999,7.4753539999999985,7.8092679999999985,8.106225999999998,8.512964999999998,8.746444999999998,9.047194999999999,9.351049999999999,10.707545999999999,11.268930999999998,12.129643999999999,12.381651,12.786892,13.055533,14.033236,14.860113,15.315301,15.784336
50-2807125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.072452,1.6303459999999999,2.3262099999999997,3.082737,3.5443179999999996,4.7047609999999995,5.985631999999999,6.312821999999999,6.640234999999999,7.0006369999999984,7.3345509999999985,7.6315089999999985,8.038248,8.271728,8.572478,8.876333,10.232829,10.794214,11.654927,11.906934000000001,12.312175000000002,12.580816000000002,13.558519000000002,14.385396000000002,14.840584000000002,15.309619000000001
51-2807126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.557894,1.253758,2.010285,2.4718660000000003,3.6323090000000002,4.9131800000000005,5.24037,5.567783,5.928185,6.262099,6.559057,6.965796,7.199276,7.500026,7.8038810000000005,9.160377,9.721762,10.582475,10.834482000000001,11.239723000000001,11.508364000000002,12.486067000000002,13.312944000000002,13.768132000000001,14.237167000000001
52-2807128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.695864,1.452391,1.913972,3.074415,4.3552859999999995,4.682475999999999,5.009888999999999,5.370290999999999,5.704204999999999,6.001162999999999,6.407901999999999,6.641381999999999,6.942131999999999,7.2459869999999995,8.602483,9.163867999999999,10.024581,10.276588,10.681829,10.950470000000001,11.928173000000001,12.75505,13.210238,13.679273
53-2807130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7565270000000001,1.218108,2.378551,3.6594219999999997,3.9866119999999996,4.314025,4.674427,5.008341,5.305299,5.712038,5.945518,6.246268,6.550123,7.906619,8.468004,9.328717000000001,9.580724000000002,9.985965000000002,10.254606000000003,11.232309000000003,12.059186000000002,12.514374000000002,12.983409000000002
54-2807132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.461581,1.6220240000000001,2.902895,3.230085,3.557498,3.9179,4.2518139999999995,4.548772,4.9555109999999996,5.188991,5.4897409999999995,5.793596,7.150092,7.711477,8.57219,8.824197000000002,9.229438000000002,9.498079000000002,10.475782000000002,11.302659000000002,11.757847000000002,12.226882000000002
55-2806962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1604430000000001,2.441314,2.768504,3.095917,3.456319,3.790233,4.087191,4.49393,4.72741,5.02816,5.332015,6.688511,7.249896,8.110609,8.362616000000001,8.767857000000001,9.036498000000002,10.014201000000002,10.841078000000001,11.296266000000001,11.765301000000001
56-2806940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2808709999999999,1.608061,1.935474,2.295876,2.62979,2.926748,3.333487,3.566967,3.867717,4.171572,5.528068,6.089453000000001,6.950166,7.202173,7.607414,7.876055,8.853758000000001,9.680635,10.135823,10.604858
57-2806941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.32719000000000004,0.654603,1.015005,1.348919,1.645877,2.052616,2.286096,2.586846,2.890701,4.247197,4.8085819999999995,5.669294999999999,5.921301999999999,6.326542999999999,6.595183999999999,7.572886999999999,8.399764,8.854951999999999,9.323986999999999
58-2806942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.327413,0.6878150000000001,1.021729,1.3186870000000002,1.7254260000000001,1.9589060000000003,2.259656,2.563511,3.920007,4.481392,5.342104999999999,5.594111999999999,5.999352999999999,6.267993999999999,7.245696999999999,8.072574,8.527762,8.996796999999999
59-2806943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360402,0.6943159999999999,0.991274,1.398013,1.6314929999999999,1.932243,2.236098,3.592594,4.153979,5.014691999999999,5.266698999999999,5.671939999999999,5.940580999999999,6.918283999999999,7.7451609999999995,8.200349,8.669383999999999
60-2806944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.333914,0.630872,1.037611,1.2710910000000002,1.5718410000000003,1.8756960000000003,3.2321920000000004,3.7935770000000004,4.6542900000000005,4.906297,5.3115380000000005,5.580179,6.557882,7.384759000000001,7.839947,8.308982
61-2807134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.296958,0.703697,0.937177,1.237927,1.541782,2.898278,3.459663,4.3203759999999996,4.572382999999999,4.977624,5.246264999999999,6.223967999999999,7.050844999999999,7.506032999999999,7.9750679999999985
62-2807135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40673899999999996,0.640219,0.9409689999999999,1.244824,2.60132,3.162705,4.0234179999999995,4.275424999999999,4.6806659999999995,4.949306999999999,5.927009999999999,6.753886999999999,7.209074999999999,7.678109999999998
63-2806946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23348000000000002,0.53423,0.838085,2.194581,2.755966,3.616679,3.868686,4.273927,4.542567999999999,5.520270999999999,6.347147999999999,6.802335999999999,7.2713709999999985
64-2807137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30075,0.6046050000000001,1.961101,2.522486,3.383199,3.6352059999999997,4.0404469999999995,4.309087999999999,5.286790999999999,6.113667999999999,6.5688559999999985,7.037890999999998
65-2806947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30385500000000004,1.660351,2.221736,3.082449,3.334456,3.7396969999999996,4.008337999999999,4.986040999999999,5.812918,6.2681059999999995,6.737140999999999
66-2806948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.356496,1.917881,2.778594,3.030601,3.435842,3.704483,4.682186000000001,5.509063000000001,5.964251000000001,6.433286000000001
67-2806949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.561385,1.422098,1.6741050000000002,2.079346,2.3479870000000003,3.3256900000000003,4.152567,4.607755,5.07679
68-2807147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.860713,1.11272,1.517961,1.7866019999999998,2.764305,3.591182,4.04637,4.5154049999999994
69-2807148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25200700000000004,0.657248,0.925889,1.9035920000000002,2.7304690000000003,3.1856570000000004,3.6546920000000003
70-2807149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40524099999999996,0.6738819999999999,1.6515849999999999,2.478462,2.93365,3.402685
71-2806951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26864099999999996,1.2463440000000001,2.073221,2.5284090000000004,2.997444
72-2807138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9777030000000001,1.80458,2.259768,2.728803
73-2806973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8268770000000001,1.2820650000000002,1.7511000000000003
74-2807139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45518800000000004,0.924223
75-2807409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46903500000000004
76-2807123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
