순번_정류장ID,1-2801628,2-2801576,3-2801549,4-2801501,5-2801450,6-2804871,7-2801383,8-2801347,9-2801317,10-2801280,11-2801115,12-2801106,13-2801094,14-2801068,15-2801049,16-2801039,17-2801018,18-2801004,19-2800976,20-2806784,21-2800942,22-2800937,23-2800935,24-2800931,25-2800927,26-2800925,27-2800923,28-2800826,29-2800919,30-2800914,31-2800911,32-2800904,33-2800889,34-2800909,35-2800912,36-2806928,37-2800917,38-2805385,39-2800920,40-2806927,41-2806789,42-2806636
11-2801115,,,,,,,,,,,0,0.242088,0.622282,1.0120390000000001,1.264075,1.484361,1.80436,2.06424,2.375924,2.827474,3.244104,3.5687,3.779697,3.983065,4.176055,4.427544,5.017876,5.28186,5.746046,6.164854,6.329053,6.86609,7.255155,8.074325,8.362661,8.59375,9.222006,9.429021,9.714657,10.221951,10.775160000000001,10.882030000000002
12-2801106,,,,,,,,,,,,0,0.38019400000000003,0.769951,1.0219870000000002,1.2422730000000002,1.562272,1.822152,2.133836,2.585386,3.0020160000000002,3.3266120000000003,3.5376090000000002,3.740977,3.933967,4.185456,4.775788,5.039772,5.503958,5.922766,6.086965,6.624002,7.0130669999999995,7.832236999999999,8.120572999999998,8.351662,8.979918,9.186933,9.472569,9.979863,10.533072,10.639942000000001
13-2801094,,,,,,,,,,,,,0,0.389757,0.6417930000000001,0.862079,1.182078,1.441958,1.7536420000000001,2.2051920000000003,2.6218220000000003,2.9464180000000004,3.1574150000000003,3.3607830000000005,3.5537730000000005,3.8052620000000004,4.395594,4.659578,5.1237639999999995,5.542572,5.706771,6.243808,6.632873,7.452043,7.740379,7.971468,8.599724,8.806739,9.092375,9.599669,10.152878000000001,10.259748000000002
14-2801068,,,,,,,,,,,,,,0,0.25203600000000004,0.472322,0.792321,1.0522010000000002,1.3638850000000002,1.8154350000000004,2.2320650000000004,2.5566610000000005,2.7676580000000004,2.971026,3.164016,3.415505,4.005837,4.269820999999999,4.734006999999999,5.1528149999999995,5.3170139999999995,5.854050999999999,6.243115999999999,7.0622859999999985,7.350621999999999,7.5817109999999985,8.209966999999999,8.416981999999999,8.702618,9.209912,9.763121,9.869991
15-2801049,,,,,,,,,,,,,,,0,0.220286,0.540285,0.800165,1.111849,1.563399,1.980029,2.304625,2.515622,2.71899,2.91198,3.1634689999999996,3.7538009999999997,4.017785,4.481971,4.900779,5.064978,5.602015,5.99108,6.81025,7.098586,7.329675,7.957931,8.164946,8.450582,8.957876,9.511085000000001,9.617955000000002
16-2801039,,,,,,,,,,,,,,,,0,0.319999,0.579879,0.8915630000000001,1.3431130000000002,1.7597430000000003,2.0843390000000004,2.2953360000000003,2.498704,2.691694,2.943183,3.533515,3.797499,4.261685,4.680493,4.844692,5.381729,5.770794,6.589964,6.8783,7.109389,7.7376450000000006,7.944660000000001,8.230296000000001,8.73759,9.290799000000002,9.397669000000002
17-2801018,,,,,,,,,,,,,,,,,0,0.25988,0.571564,1.023114,1.4397440000000001,1.7643400000000002,1.9753370000000001,2.178705,2.371695,2.6231839999999997,3.213516,3.4775,3.941686,4.360494,4.524693,5.06173,5.450794999999999,6.269964999999999,6.558300999999999,6.789389999999999,7.4176459999999995,7.624661,7.910297,8.417591,8.9708,9.077670000000001
18-2801004,,,,,,,,,,,,,,,,,,0,0.311684,0.763234,1.179864,1.50446,1.7154569999999998,1.9188249999999998,2.111815,2.363304,2.953636,3.21762,3.681806,4.100614,4.264813,4.80185,5.190915,6.010085,6.298421,6.52951,7.1577660000000005,7.364781000000001,7.650417000000001,8.157711,8.710920000000002,8.817790000000002
19-2800976,,,,,,,,,,,,,,,,,,,0,0.45155,0.86818,1.1927759999999998,1.4037729999999997,1.6071409999999997,1.8001309999999997,2.0516199999999998,2.641952,2.9059359999999996,3.3701219999999994,3.7889299999999992,3.9531289999999992,4.490165999999999,4.879230999999999,5.698400999999999,5.986736999999999,6.217825999999999,6.846081999999999,7.053096999999999,7.3387329999999995,7.846026999999999,8.399236,8.506106
20-2806784,,,,,,,,,,,,,,,,,,,,0,0.41663,0.7412259999999999,0.9522229999999999,1.1555909999999998,1.3485809999999998,1.6000699999999997,2.1904019999999997,2.4543859999999995,2.9185719999999993,3.337379999999999,3.501578999999999,4.038615999999999,4.427681,5.2468509999999995,5.535187,5.7662759999999995,6.394532,6.601547,6.887183,7.394477,7.947686,8.054556
21-2800942,,,,,,,,,,,,,,,,,,,,,0,0.324596,0.535593,0.738961,0.931951,1.18344,1.7737720000000001,2.037756,2.5019419999999997,2.9207499999999995,3.0849489999999995,3.6219859999999997,4.011051,4.830221,5.118557,5.349646,5.977902,6.184917,6.470553000000001,6.977847000000001,7.531056,7.637926
22-2800937,,,,,,,,,,,,,,,,,,,,,,0,0.210997,0.414365,0.607355,0.8588439999999999,1.449176,1.71316,2.177346,2.596154,2.760353,3.29739,3.686455,4.505625,4.793961,5.02505,5.653306000000001,5.860321000000001,6.145957000000001,6.653251000000001,7.206460000000001,7.3133300000000006
23-2800935,,,,,,,,,,,,,,,,,,,,,,,0,0.203368,0.396358,0.647847,1.238179,1.502163,1.966349,2.385157,2.549356,3.086393,3.475458,4.294628,4.5829640000000005,4.814053,5.442309000000001,5.649324000000001,5.934960000000001,6.442254000000001,6.995463000000001,7.102333000000001
24-2800931,,,,,,,,,,,,,,,,,,,,,,,,0,0.19299000000000002,0.44447899999999996,1.034811,1.298795,1.762981,2.1817889999999998,2.3459879999999997,2.883025,3.27209,4.09126,4.379596,4.610685,5.2389410000000005,5.445956000000001,5.731592000000001,6.238886000000001,6.792095000000001,6.8989650000000005
25-2800927,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25148899999999996,0.8418209999999999,1.105805,1.569991,1.988799,2.152998,2.690035,3.0791,3.89827,4.186606,4.417695,5.0459510000000005,5.252966000000001,5.538602000000001,6.045896000000001,6.599105000000001,6.7059750000000005
26-2800925,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.590332,0.854316,1.318502,1.7373100000000001,1.9015090000000001,2.438546,2.827611,3.646781,3.935117,4.166206,4.794462,5.001477,5.287113000000001,5.7944070000000005,6.347616,6.454486
27-2800923,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.263984,0.72817,1.146978,1.311177,1.848214,2.237279,3.0564489999999997,3.344785,3.5758739999999998,4.20413,4.411145,4.6967810000000005,5.2040750000000005,5.757284,5.864154
28-2800826,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.464186,0.8829940000000001,1.047193,1.58423,1.973295,2.792465,3.080801,3.31189,3.940146,4.147161,4.432797,4.940091,5.4933,5.600169999999999
29-2800919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.418808,0.583007,1.120044,1.509109,2.328279,2.6166150000000004,2.8477040000000002,3.47596,3.6829750000000003,3.968611,4.475905,5.029114,5.135984
30-2800914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.164199,0.701236,1.090301,1.909471,2.197807,2.428896,3.057152,3.264167,3.549803,4.057097,4.610306,4.717175999999999
31-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.537037,0.926102,1.745272,2.033608,2.264697,2.892953,3.099968,3.385604,3.8928979999999997,4.446107,4.552976999999999
32-2800904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389065,1.208235,1.4965709999999999,1.7276599999999998,2.3559159999999997,2.562931,2.848567,3.355861,3.90907,4.01594
33-2800889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.81917,1.1075059999999999,1.3385949999999998,1.9668509999999997,2.173866,2.4595019999999996,2.9667959999999995,3.5200049999999994,3.626874999999999
34-2800909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28833600000000004,0.519425,1.147681,1.354696,1.640332,2.147626,2.7008349999999997,2.8077049999999995
35-2800912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231089,0.859345,1.06636,1.351996,1.8592899999999999,2.412499,2.5193689999999997
36-2806928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.628256,0.8352710000000001,1.120907,1.628201,2.18141,2.28828
37-2800917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.207015,0.492651,0.9999449999999999,1.553154,1.660024
38-2805385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.285636,0.7929299999999999,1.346139,1.453009
39-2800920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5072939999999999,1.060503,1.167373
40-2806927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5532090000000001,0.6600790000000001
41-2806789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10687
42-2806636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
