순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2804585,21-2804587,22-2804722,23-2804725,24-2804727,25-2803943,26-2803945,27-2803947,28-2803949,29-2803963,30-2803965,31-2803967,32-2803969,33-2803972,34-2803868,35-2803866,36-2803863,37-2803864
11-2804712,,,,,,,,,,,0,0.27357,0.961243,1.864818,2.025313,2.575473,3.277766,3.719068,4.897733000000001,5.231365,5.526714,5.983822,6.459684,6.934853,7.461418,8.044036,8.360614,8.971025,9.410756999999998,9.997304999999999,10.341033,10.978845999999999,11.261603,11.625089999999998,12.064075999999998,12.265781999999998,12.894241999999998
12-2800276,,,,,,,,,,,,0,0.687673,1.591248,1.751743,2.3019030000000003,3.0041960000000003,3.445498,4.624163,4.957795,5.253144,5.710252,6.186114,6.661283,7.187848,7.770466,8.087044,8.697455,9.137186999999999,9.723735,10.067463,10.705276,10.988033,11.351519999999999,11.790505999999999,11.992211999999999,12.620671999999999
13-2800277,,,,,,,,,,,,,0,0.903575,1.06407,1.61423,2.316523,2.757825,3.93649,4.270122,4.565471,5.0225789999999995,5.498441,5.97361,6.500175,7.082793,7.3993709999999995,8.009782,8.449513999999999,9.036062,9.37979,10.017603,10.30036,10.663846999999999,11.102832999999999,11.304538999999998,11.932998999999999
14-2803597,,,,,,,,,,,,,,0,0.160495,0.710655,1.412948,1.8542500000000002,3.032915,3.366547,3.661896,4.119004,4.594866000000001,5.070035000000001,5.5966000000000005,6.1792180000000005,6.495796,7.106207,7.545939000000001,8.132487000000001,8.476215000000002,9.114028000000001,9.396785000000001,9.760272,10.199258,10.400964,11.029424
15-2806642,,,,,,,,,,,,,,,0,0.55016,1.252453,1.6937550000000001,2.87242,3.206052,3.501401,3.958509,4.434371,4.90954,5.4361049999999995,6.018723,6.335300999999999,6.945711999999999,7.385444,7.971991999999999,8.315719999999999,8.953532999999998,9.236289999999999,9.599776999999998,10.038762999999998,10.240468999999997,10.868928999999998
16-2804030,,,,,,,,,,,,,,,,0,0.7022930000000001,1.1435950000000001,2.32226,2.655892,2.951241,3.408349,3.8842109999999996,4.35938,4.8859449999999995,5.468563,5.785140999999999,6.3955519999999995,6.835284,7.421831999999999,7.765559999999999,8.403372999999998,8.686129999999999,9.049616999999998,9.488602999999998,9.690308999999997,10.318768999999998
17-2800279,,,,,,,,,,,,,,,,,0,0.441302,1.6199670000000002,1.953599,2.248948,2.706056,3.1819179999999996,3.6570869999999998,4.1836519999999995,4.76627,5.082847999999999,5.693258999999999,6.132991,6.719538999999999,7.063267,7.701079999999999,7.983836999999999,8.347323999999999,8.786309999999999,8.988015999999998,9.616475999999999
18-2804029,,,,,,,,,,,,,,,,,,0,1.178665,1.5122970000000002,1.807646,2.264754,2.740616,3.2157850000000003,3.74235,4.324968,4.641546,5.251957,5.691689,6.278237,6.621964999999999,7.259777999999999,7.542534999999999,7.906021999999999,8.345008,8.546714,9.175174
19-2800282,,,,,,,,,,,,,,,,,,,0,0.33363200000000004,0.628981,1.086089,1.561951,2.03712,2.5636849999999995,3.1463029999999996,3.4628809999999994,4.0732919999999995,4.513024,5.099571999999999,5.443299999999999,6.081112999999998,6.363869999999999,6.727356999999999,7.166342999999999,7.368048999999998,7.996508999999998
20-2804585,,,,,,,,,,,,,,,,,,,,0,0.295349,0.7524569999999999,1.228319,1.703488,2.230053,2.812671,3.1292489999999997,3.7396599999999998,4.179392,4.76594,5.109667999999999,5.747480999999999,6.030237999999999,6.393724999999999,6.832710999999999,7.034416999999999,7.662876999999998
21-2804587,,,,,,,,,,,,,,,,,,,,,0,0.457108,0.9329700000000001,1.408139,1.934704,2.517322,2.8339,3.444311,3.8840429999999997,4.470591,4.814318999999999,5.452131999999999,5.734888999999999,6.098375999999999,6.537361999999999,6.739067999999999,7.367527999999998
22-2804722,,,,,,,,,,,,,,,,,,,,,,0,0.475862,0.951031,1.477596,2.060214,2.376792,2.987203,3.426935,4.013483,4.3572109999999995,4.995023999999999,5.277780999999999,5.641267999999999,6.080253999999999,6.281959999999999,6.9104199999999985
23-2804725,,,,,,,,,,,,,,,,,,,,,,,0,0.47516899999999995,1.001734,1.584352,1.90093,2.511341,2.9510729999999996,3.5376209999999997,3.8813489999999997,4.519162,4.801919,5.165406,5.604392,5.8060979999999995,6.434557999999999
24-2804727,,,,,,,,,,,,,,,,,,,,,,,,0,0.526565,1.109183,1.425761,2.036172,2.475904,3.062452,3.40618,4.043993,4.3267500000000005,4.690237000000001,5.1292230000000005,5.330929,5.959389
25-2803943,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5826180000000001,0.8991960000000001,1.509607,1.949339,2.535887,2.879615,3.5174279999999998,3.800185,4.163672,4.602658,4.804364,5.432824
26-2803945,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.316578,0.926989,1.3667209999999999,1.9532689999999997,2.2969969999999997,2.9348099999999997,3.217567,3.581054,4.02004,4.2217459999999996,4.850206
27-2803947,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6104109999999999,1.0501429999999998,1.636691,1.980419,2.618232,2.900989,3.264476,3.703462,3.905168,4.533628
28-2803949,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.43973199999999996,1.0262799999999999,1.370008,2.007821,2.290578,2.654065,3.093051,3.294757,3.923217
29-2803963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.586548,0.930276,1.568089,1.8508460000000002,2.2143330000000003,2.653319,2.8550250000000004,3.4834850000000004
30-2803965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.34372800000000003,0.981541,1.2642980000000001,1.6277850000000003,2.066771,2.2684770000000003,2.8969370000000003
31-2803967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.637813,0.92057,1.284057,1.723043,1.924749,2.553209
32-2803969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28275700000000004,0.646244,1.0852300000000001,1.286936,1.915396
33-2803972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.363487,0.802473,1.004179,1.632639
34-2803868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.438986,0.640692,1.269152
35-2803866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201706,0.830166
36-2803863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.62846
37-2803864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
