순번_정류장ID,83-2800505,84-2805797,85-2800504,86-2800510,87-2800512,88-2800521,89-2800524,90-2800548,91-2800553,92-2800566,93-2800580,94-2800587,95-2805740,96-2800596,97-2806215,98-2807267,99-2804912,100-2800626,101-2800637,102-2800647,103-2800666,104-2800678,105-2800688,106-2805582,107-2800715,108-2800727,109-2800723,110-2800745,111-2800759,112-2800776,113-2800796,114-2800813,115-2803049,116-2802654,117-2807098,118-2802671,119-2802630,120-2803042,121-2803043,122-2805595,123-2803123,124-2803131,125-2803137,126-2805441,127-2802629,128-2802719,129-2802709,130-2802718,131-2802712,132-2802708,133-2802731,134-2802755,135-2802776,136-2802813,137-2802854,138-2802865,139-2802876,140-2802880,141-2802890,142-2802893,143-2802896,144-2805500,145-2802634,146-2802843,147-2802804,148-2802810,149-2802859,150-2803287,151-2803294,152-2803308,153-2807102,154-2806071,155-2805983,156-2807033,157-2806177,158-2807454,159-2807455,160-2807484,161-2806157,162-2806176
93-2800580,,,,,,,,,,,0,0.334613,1.806962,2.031774,2.7019919999999997,3.283784,3.4815889999999996,3.6839999999999997,3.977759,4.230815,4.529768,4.9994819999999995,5.437684,5.640723,5.810814000000001,6.110669000000001,6.390562000000001,6.728574000000001,6.922703000000001,7.313611000000001,7.702769000000001,8.598538000000001,8.953265000000002,9.241482000000001,9.955088000000002,10.215300000000001,10.634938000000002,11.000864000000002,11.365635000000001,11.676982,11.874671000000001,12.179920000000001,12.409806000000001,12.641207000000001,13.051284,13.312363000000001,13.610301000000002,14.740747,14.961641,15.538258,15.906348000000001,16.161703000000003,16.564673000000003,17.031269,17.425385000000002,17.720943000000002,18.136212,18.469011000000002,18.712994000000002,19.034498000000003,19.384204000000004,19.901786000000005,20.392559000000006,20.739108000000005,21.366608000000006,21.672470000000008,22.28036300000001,22.999029000000007,23.596097000000007,24.06429900000001,24.70762400000001,25.27614400000001,25.81562100000001,26.08941300000001,26.80335200000001,29.65705700000001,30.15553100000001,30.708905000000012,33.90499600000001,34.85511900000001
94-2800587,,,,,,,,,,,,0,1.472349,1.697161,2.3673789999999997,2.9491709999999998,3.1469759999999996,3.3493869999999997,3.6431459999999998,3.8962019999999997,4.195155,4.6648689999999995,5.103071,5.30611,5.4762010000000005,5.7760560000000005,6.055949000000001,6.393961000000001,6.588090000000001,6.978998000000001,7.368156000000001,8.263925,8.618652,8.906869,9.620475,9.880687,10.300325,10.666251,11.031022,11.342369,11.540058,11.845307,12.075193,12.306594,12.716671,12.97775,13.275688,14.406134,14.627028,15.203645,15.571735,15.82709,16.23006,16.696656,17.090772,17.38633,17.801599,18.134398,18.378381,18.699885000000002,19.049591000000003,19.567173000000004,20.057946000000005,20.404495000000004,21.031995000000006,21.337857000000007,21.945750000000007,22.664416000000006,23.261484000000006,23.729686000000008,24.37301100000001,24.94153100000001,25.48100800000001,25.75480000000001,26.46873900000001,29.32244400000001,29.820918000000013,30.374292000000015,33.570383000000014,34.52050600000001
95-2805740,,,,,,,,,,,,,0,0.22481199999999998,0.89503,1.4768219999999999,1.6746269999999999,1.8770379999999998,2.170797,2.423853,2.722806,3.19252,3.630722,3.833761,4.003852,4.303707,4.583600000000001,4.9216120000000005,5.115741000000001,5.506649,5.8958070000000005,6.791576000000001,7.146303000000001,7.434520000000002,8.148126000000001,8.408338,8.827976000000001,9.193902000000001,9.558673,9.87002,10.067709,10.372958,10.602844000000001,10.834245000000001,11.244322,11.505401,11.803339000000001,12.933785,13.154679,13.731296,14.099386,14.354741,14.757711,15.224307,15.618423,15.913981,16.32925,16.662049,16.906032,17.227536,17.577242000000002,18.094824000000003,18.585597000000003,18.932146000000003,19.559646000000004,19.865508000000005,20.473401000000006,21.192067000000005,21.789135000000005,22.257337000000007,22.900662000000008,23.469182000000007,24.00865900000001,24.28245100000001,24.99639000000001,27.85009500000001,28.348569000000012,28.901943000000013,32.09803400000001,33.04815700000001
96-2800596,,,,,,,,,,,,,,0,0.670218,1.2520099999999998,1.4498149999999999,1.6522259999999998,1.9459849999999999,2.199041,2.497994,2.967708,3.40591,3.608949,3.77904,4.078895,4.3587880000000006,4.6968000000000005,4.890929000000001,5.281837,5.6709950000000005,6.566764000000001,6.921491000000001,7.209708000000002,7.923314000000002,8.183526000000002,8.603164000000003,8.969090000000003,9.333861000000002,9.645208000000002,9.842897000000002,10.148146000000002,10.378032000000003,10.609433000000003,11.019510000000002,11.280589000000003,11.578527000000003,12.708973000000002,12.929867000000002,13.506484000000002,13.874574000000003,14.129929000000002,14.532899000000002,14.999495000000003,15.393611000000003,15.689169000000003,16.104438000000002,16.437237000000003,16.681220000000003,17.002724000000004,17.352430000000005,17.870012000000006,18.360785000000007,18.707334000000007,19.334834000000008,19.64069600000001,20.24858900000001,20.96725500000001,21.56432300000001,22.03252500000001,22.67585000000001,23.24437000000001,23.783847000000012,24.057639000000012,24.771578000000012,27.62528300000001,28.123757000000012,28.677131000000013,31.873222000000013,32.82334500000001
97-2806215,,,,,,,,,,,,,,,0,0.581792,0.779597,0.982008,1.275767,1.528823,1.827776,2.2974900000000003,2.7356920000000002,2.938731,3.1088220000000004,3.4086770000000004,3.6885700000000003,4.026582,4.2207110000000005,4.611619,5.000777,5.896546000000001,6.251273000000001,6.539490000000002,7.253096000000002,7.513308000000002,7.932946000000002,8.298872000000003,8.663643000000002,8.974990000000002,9.172679000000002,9.477928000000002,9.707814000000003,9.939215000000003,10.349292000000002,10.610371000000002,10.908309000000003,12.038755000000002,12.259649000000001,12.836266000000002,13.204356000000002,13.459711000000002,13.862681000000002,14.329277000000001,14.723393000000002,15.018951000000001,15.434220000000002,15.767019000000001,16.011002,16.332506000000002,16.682212000000003,17.199794000000004,17.690567000000005,18.037116000000005,18.664616000000006,18.970478000000007,19.578371000000008,20.297037000000007,20.894105000000007,21.36230700000001,22.00563200000001,22.57415200000001,23.11362900000001,23.38742100000001,24.10136000000001,26.955065000000012,27.453539000000013,28.006913000000015,31.203004000000014,32.15312700000001
98-2807267,,,,,,,,,,,,,,,,0,0.197805,0.400216,0.693975,0.947031,1.245984,1.715698,2.1539,2.356939,2.5270300000000003,2.8268850000000003,3.1067780000000003,3.4447900000000002,3.6389190000000005,4.029827,4.418985,5.314754000000001,5.669481000000001,5.9576980000000015,6.671304000000002,6.931516000000002,7.351154000000002,7.717080000000002,8.081851000000002,8.393198000000002,8.590887000000002,8.896136000000002,9.126022000000003,9.357423000000002,9.767500000000002,10.028579000000002,10.326517000000003,11.456963000000002,11.677857000000001,12.254474000000002,12.622564000000002,12.877919000000002,13.280889000000002,13.747485000000001,14.141601000000001,14.437159000000001,14.852428000000002,15.185227000000001,15.429210000000001,15.750714000000002,16.100420000000003,16.618002000000004,17.108775000000005,17.455324000000005,18.082824000000006,18.388686000000007,18.996579000000008,19.715245000000007,20.312313000000007,20.78051500000001,21.42384000000001,21.99236000000001,22.53183700000001,22.80562900000001,23.51956800000001,26.37327300000001,26.871747000000013,27.425121000000015,30.621212000000014,31.571335000000015
99-2804912,,,,,,,,,,,,,,,,,0,0.20241099999999998,0.49617,0.749226,1.048179,1.517893,1.956095,2.159134,2.329225,2.62908,2.908973,3.246985,3.441114,3.832022,4.2211799999999995,5.116949,5.471676,5.759893000000001,6.473499000000001,6.733711000000001,7.153349000000001,7.519275000000001,7.884046000000001,8.195393000000001,8.393082000000001,8.698331000000001,8.928217000000002,9.159618000000002,9.569695000000001,9.830774000000002,10.128712000000002,11.259158000000001,11.480052,12.056669000000001,12.424759000000002,12.680114000000001,13.083084000000001,13.549680000000002,13.943796000000003,14.239354000000002,14.654623000000003,14.987422000000002,15.231405000000002,15.552909000000003,15.902615000000003,16.420197,16.910970000000002,17.257519000000002,17.885019000000003,18.190881000000005,18.798774000000005,19.517440000000004,20.114508000000004,20.582710000000006,21.226035000000007,21.794555000000006,22.334032000000008,22.607824000000008,23.321763000000008,26.17546800000001,26.67394200000001,27.227316000000013,30.42340700000001,31.373530000000013
100-2800626,,,,,,,,,,,,,,,,,,0,0.293759,0.546815,0.8457680000000001,1.315482,1.753684,1.956723,2.126814,2.426669,2.706562,3.044574,3.238703,3.629611,4.018769,4.914538,5.269265000000001,5.557482000000001,6.2710880000000015,6.531300000000002,6.950938000000002,7.316864000000002,7.681635000000002,7.992982000000001,8.190671000000002,8.495920000000002,8.725806000000002,8.957207000000002,9.367284000000001,9.628363000000002,9.926301000000002,11.056747000000001,11.277641000000001,11.854258000000002,12.222348000000002,12.477703000000002,12.880673000000002,13.347269,13.741385000000001,14.036943,14.452212000000001,14.785011,15.028994,15.350498000000002,15.700204000000001,16.217786,16.708559,17.055108,17.682608000000002,17.988470000000003,18.596363000000004,19.315029000000003,19.912097000000003,20.380299000000004,21.023624000000005,21.592144000000005,22.131621000000006,22.405413000000006,23.119352000000006,25.973057000000004,26.471531000000006,27.024905000000008,30.220996000000007,31.171119000000008
101-2800637,,,,,,,,,,,,,,,,,,,0,0.253056,0.552009,1.021723,1.459925,1.6629639999999999,1.8330549999999999,2.13291,2.412803,2.750815,2.9449439999999996,3.3358519999999996,3.7250099999999997,4.620779,4.975505999999999,5.263723,5.977329,6.237541,6.657179,7.023105,7.387876,7.699223,7.896912,8.202161,8.432047,8.663448,9.073525,9.334604,9.632542,10.762988,10.983882,11.560499,11.928589,12.183944,12.586914,13.05351,13.447626,13.743184,14.158453,14.491252,14.735235,15.056739,15.406445,15.924026999999999,16.4148,16.761349,17.388849,17.694711,18.302604000000002,19.02127,19.618338,20.086540000000003,20.729865000000004,21.298385000000003,21.837862000000005,22.111654000000005,22.825593000000005,25.679298000000003,26.177772000000004,26.731146000000006,29.927237000000005,30.877360000000007
102-2800647,,,,,,,,,,,,,,,,,,,,0,0.298953,0.768667,1.206869,1.409908,1.579999,1.879854,2.159747,2.497759,2.6918879999999996,3.0827959999999996,3.4719539999999998,4.367723,4.72245,5.010667000000001,5.724273000000001,5.984485000000001,6.404123000000001,6.770049000000001,7.134820000000001,7.446167000000001,7.643856000000001,7.949105000000001,8.178991000000002,8.410392000000002,8.820469000000001,9.081548000000002,9.379486000000002,10.509932000000001,10.730826,11.307443000000001,11.675533000000001,11.930888000000001,12.333858000000001,12.800454000000002,13.194570000000002,13.490128000000002,13.905397000000002,14.238196000000002,14.482179000000002,14.803683000000003,15.153389000000002,15.670971000000002,16.161744000000002,16.508293000000002,17.135793000000003,17.441655000000004,18.049548000000005,18.768214000000004,19.365282000000004,19.833484000000006,20.476809000000006,21.045329000000006,21.584806000000007,21.858598000000008,22.572537000000008,25.42624200000001,25.92471600000001,26.478090000000012,29.67418100000001,30.624304000000013
103-2800666,,,,,,,,,,,,,,,,,,,,,0,0.469714,0.9079160000000001,1.1109550000000001,1.2810460000000001,1.5809010000000001,1.860794,2.1988060000000003,2.3929350000000005,2.7838430000000005,3.1730010000000006,4.068770000000001,4.423497000000001,4.7117140000000015,5.425320000000002,5.685532000000002,6.105170000000002,6.471096000000002,6.835867000000002,7.147214000000002,7.344903000000002,7.650152000000002,7.880038000000002,8.111439000000003,8.521516000000002,8.782595000000002,9.080533000000003,10.210979000000002,10.431873000000001,11.008490000000002,11.376580000000002,11.631935000000002,12.034905000000002,12.501501000000001,12.895617000000001,13.191175000000001,13.606444000000002,13.939243000000001,14.183226000000001,14.504730000000002,14.854436000000002,15.372018,15.862791000000001,16.20934,16.836840000000002,17.142702000000003,17.750595000000004,18.469261000000003,19.066329000000003,19.534531000000005,20.177856000000006,20.746376000000005,21.285853000000007,21.559645000000007,22.273584000000007,25.127289000000005,25.625763000000006,26.179137000000008,29.375228000000007,30.32535100000001
104-2800678,,,,,,,,,,,,,,,,,,,,,,0,0.43820200000000004,0.6412410000000001,0.811332,1.1111870000000001,1.39108,1.729092,1.923221,2.314129,2.703287,3.599056,3.953783,4.242,4.955606,5.2158180000000005,5.6354560000000005,6.001382,6.366153000000001,6.6775,6.875189000000001,7.1804380000000005,7.410324,7.641725,8.051802,8.312881,8.610819000000001,9.741265,9.962159,10.538776,10.906866,11.162221,11.565191,12.031787000000001,12.425903000000002,12.721461000000001,13.136730000000002,13.469529000000001,13.713512000000001,14.035016000000002,14.384722000000002,14.902304,15.393077000000002,15.739626000000001,16.367126000000003,16.672988000000004,17.280881000000004,17.999547000000003,18.596615000000003,19.064817000000005,19.708142000000006,20.276662000000005,20.816139000000007,21.089931000000007,21.803870000000007,24.65757500000001,25.15604900000001,25.70942300000001,28.90551400000001,29.855637000000012
105-2800688,,,,,,,,,,,,,,,,,,,,,,,0,0.203039,0.37313,0.672985,0.9528780000000001,1.29089,1.485019,1.8759270000000001,2.265085,3.160854,3.515581,3.803798,4.517404,4.777616,5.197254,5.56318,5.927951,6.239298,6.436987,6.742236,6.972122,7.203523,7.6136,7.8746789999999995,8.172616999999999,9.303062999999998,9.523956999999998,10.100573999999998,10.468663999999999,10.724018999999998,11.126988999999998,11.593584999999997,11.987700999999998,12.283258999999997,12.698527999999998,13.031326999999997,13.275309999999998,13.596813999999998,13.946519999999998,14.464101999999997,14.954874999999998,15.301423999999997,15.928923999999997,16.234785999999996,16.842678999999997,17.561344999999996,18.158412999999996,18.626614999999997,19.26994,19.838459999999998,20.377937,20.651729,21.365668,24.219372999999997,24.717847,25.271221,28.467312,29.417435
106-2805582,,,,,,,,,,,,,,,,,,,,,,,,0,0.17009100000000002,0.4699460000000001,0.7498390000000001,1.0878510000000001,1.2819800000000001,1.6728880000000002,2.062046,2.957815,3.312542,3.600759,4.3143650000000004,4.574577000000001,4.9942150000000005,5.3601410000000005,5.724912000000001,6.036259,6.233948,6.539197,6.769082999999999,7.000483999999999,7.4105609999999995,7.671639999999999,7.969577999999999,9.100024,9.320917999999999,9.897535,10.265625,10.52098,10.92395,11.390546,11.784662,12.08022,12.495489000000001,12.828288,13.072271,13.393775000000002,13.743481000000001,14.261063,14.751836,15.098385,15.725885,16.031747,16.63964,17.358306,17.955374,18.423576,19.066901,19.635421,20.174898000000002,20.448690000000003,21.162629000000003,24.016334,24.514808000000002,25.068182000000004,28.264273000000003,29.214396000000004
107-2800715,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29985500000000004,0.579748,0.91776,1.1118890000000001,1.5027970000000002,1.8919550000000003,2.7877240000000003,3.1424510000000003,3.4306680000000003,4.144274,4.404486,4.824124,5.19005,5.5548210000000005,5.866168,6.0638570000000005,6.369106,6.598992,6.830393,7.24047,7.501549,7.799487,8.929933,9.150827,9.727444,10.095534,10.350889,10.753859,11.220455000000001,11.614571000000002,11.910129000000001,12.325398000000002,12.658197000000001,12.902180000000001,13.223684000000002,13.573390000000002,14.090972,14.581745000000002,14.928294000000001,15.555794,15.861656,16.469549,17.188215,17.785283,18.253485,18.896810000000002,19.46533,20.004807000000003,20.278599000000003,20.992538000000003,23.846243,24.344717000000003,24.898091000000004,28.094182000000004,29.044305000000005
108-2800727,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.279893,0.6179049999999999,0.8120339999999999,1.202942,1.5920999999999998,2.487869,2.842596,3.130813,3.844419,4.1046309999999995,4.524268999999999,4.890194999999999,5.254966,5.566312999999999,5.764002,6.0692509999999995,6.299136999999999,6.530537999999999,6.940614999999999,7.201693999999999,7.499631999999999,8.630078,8.850971999999999,9.427589,9.795679,10.051034,10.454004,10.9206,11.314716,11.610274,12.025543,12.358342,12.602325,12.923829000000001,13.273535,13.791117,14.28189,14.628439,15.255939,15.561800999999999,16.169694,16.88836,17.485428,17.95363,18.596955,19.165475,19.704952000000002,19.978744000000003,20.692683000000002,23.546388,24.044862000000002,24.598236000000004,27.794327000000003,28.744450000000004
109-2800723,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.338012,0.532141,0.923049,1.312207,2.207976,2.562703,2.85092,3.564526,3.824738,4.244376,4.610302,4.975073,5.28642,5.484109,5.789358,6.019244,6.250645,6.660722,6.921800999999999,7.219739,8.350185,8.571079,9.147696,9.515786,9.771141,10.174111,10.640706999999999,11.034823,11.330381,11.74565,12.078448999999999,12.322432,12.643936,12.993642,13.511223999999999,14.001997,14.348545999999999,14.976045999999998,15.281907999999998,15.889800999999999,16.608466999999997,17.205534999999998,17.673737,18.317062,18.885582,19.425059,19.698851,20.41279,23.266495,23.764969,24.318343000000002,27.514434,28.464557000000003
