순번_정류장ID,53-2803132,54-2803135,55-2803124,56-2805595,57-2803123,58-2803131,59-2803137,60-2805441,61-2802629,62-2802719,63-2802709,64-2802703,65-2802693,66-2802688,67-2802684,68-2802681,69-2802676,70-2802670,71-2802023,72-2801985,73-2801806,74-2801954,75-2801957,76-2801963,77-2801978,78-2801975,79-2801972,80-2801991,81-2802003,82-2802033,83-2802057,84-2802105,85-2802127,86-2802109,87-2802087,88-2804799,89-2802048,90-2801823,91-2802110,92-2801894,93-2801896,94-2801893,95-2806425,96-2801852,97-2806772,98-2806513,99-2807111,100-2806771,101-2806429,102-2805649,103-2805906,104-2806422
63-2802709,,,,,,,,,,,0,0.39853299999999997,0.6292439999999999,0.8692309999999999,1.0692579999999998,1.3587939999999998,1.8462079999999998,2.328049,2.794639,3.033675,3.56373,4.036677,4.32512,4.861764,5.24617,5.567567,6.020713000000001,6.441368000000001,6.972347000000001,7.115263000000001,7.490031,8.266013000000001,8.589288000000002,8.794575000000002,9.093041000000001,9.480070000000001,9.986194000000001,10.314531,10.517009,10.732785999999999,11.048081,11.337776999999999,11.526705,11.939848,12.035658999999999,12.328273999999999,12.713976999999998,13.083547999999999,13.754985999999999,14.453508,14.786296,15.117406
64-2802703,,,,,,,,,,,,0,0.230711,0.47069799999999995,0.670725,0.960261,1.447675,1.929516,2.396106,2.635142,3.165197,3.638144,3.926587,4.463231,4.847637000000001,5.169034000000001,5.622180000000001,6.042835000000001,6.573814000000001,6.716730000000001,7.091498000000001,7.867480000000001,8.190755000000001,8.396042000000001,8.694508,9.081537,9.587661,9.915998,10.118476,10.334252999999999,10.649548,10.939243999999999,11.128172,11.541314999999999,11.637125999999999,11.929740999999998,12.315443999999998,12.685014999999998,13.356452999999998,14.054974999999999,14.387763,14.718873
65-2802693,,,,,,,,,,,,,0,0.23998699999999998,0.440014,0.72955,1.216964,1.698805,2.1653949999999997,2.4044309999999998,2.9344859999999997,3.4074329999999997,3.6958759999999997,4.23252,4.616926,4.9383230000000005,5.391469000000001,5.812124000000001,6.343103000000001,6.486019000000001,6.860787,7.636769,7.960044,8.165331,8.463797,8.850826,9.35695,9.685286999999999,9.887764999999998,10.103541999999997,10.418836999999998,10.708532999999997,10.897460999999998,11.310603999999998,11.406414999999997,11.699029999999997,12.084732999999996,12.454303999999997,13.125741999999997,13.824263999999998,14.157051999999998,14.488161999999999
66-2802688,,,,,,,,,,,,,,0,0.200027,0.489563,0.976977,1.458818,1.925408,2.164444,2.694499,3.167446,3.455889,3.992533,4.376939,4.698336,5.151482000000001,5.572137000000001,6.103116000000001,6.2460320000000005,6.620800000000001,7.396782000000001,7.720057000000001,7.925344000000001,8.22381,8.610839,9.116963,9.4453,9.647777999999999,9.863554999999998,10.178849999999999,10.468545999999998,10.657473999999999,11.070616999999999,11.166427999999998,11.459042999999998,11.844745999999997,12.214316999999998,12.885754999999998,13.584276999999998,13.917065,14.248175
67-2802684,,,,,,,,,,,,,,,0,0.289536,0.77695,1.258791,1.725381,1.964417,2.494472,2.967419,3.255862,3.792506,4.176912,4.498309,4.951455,5.37211,5.9030890000000005,6.046005,6.4207730000000005,7.1967550000000005,7.52003,7.725317,8.023783,8.410812,8.916936,9.245273,9.447750999999998,9.663527999999998,9.978822999999998,10.268518999999998,10.457446999999998,10.870589999999998,10.966400999999998,11.259015999999997,11.644718999999997,12.014289999999997,12.685727999999997,13.384249999999998,13.717037999999999,14.048148
68-2802681,,,,,,,,,,,,,,,,0,0.487414,0.969255,1.435845,1.674881,2.204936,2.677883,2.966326,3.50297,3.8873759999999997,4.208773,4.661919,5.082574,5.6135530000000005,5.756469,6.1312370000000005,6.907219,7.230494,7.435781,7.734247000000001,8.121276,8.6274,8.955737,9.158214999999998,9.373991999999998,9.689286999999998,9.978982999999998,10.167910999999998,10.581053999999998,10.676864999999998,10.969479999999997,11.355182999999997,11.724753999999997,12.396191999999997,13.094713999999998,13.427501999999999,13.758612
69-2802676,,,,,,,,,,,,,,,,,0,0.48184099999999996,0.9484309999999999,1.1874669999999998,1.7175219999999998,2.1904689999999998,2.478912,3.0155559999999997,3.3999619999999995,3.7213589999999996,4.174505,4.59516,5.126139,5.269055,5.643822999999999,6.419804999999999,6.743079999999999,6.948366999999999,7.246833,7.633862,8.139986,8.468323,8.670800999999999,8.886577999999998,9.201872999999999,9.491568999999998,9.680496999999999,10.093639999999999,10.189450999999998,10.482065999999998,10.867768999999997,11.237339999999998,11.908777999999998,12.607299999999999,12.940088,13.271198
70-2802670,,,,,,,,,,,,,,,,,,0,0.46658999999999995,0.705626,1.235681,1.708628,1.997071,2.533715,2.9181209999999997,3.239518,3.6926639999999997,4.113319,4.644298,4.787214,5.161982,5.937964,6.261239,6.466526,6.764992,7.152021,7.658145,7.9864820000000005,8.18896,8.404736999999999,8.720032,9.009727999999999,9.198656,9.611799,9.707609999999999,10.000224999999999,10.385927999999998,10.755498999999999,11.426936999999999,12.125459,12.458247,12.789357
71-2802023,,,,,,,,,,,,,,,,,,,0,0.23903600000000003,0.7690910000000001,1.242038,1.530481,2.067125,2.4515309999999997,2.772928,3.2260739999999997,3.6467289999999997,4.177708,4.320624,4.695392,5.471374,5.794649,5.999936,6.298402,6.685431,7.191555,7.5198920000000005,7.722370000000001,7.938147000000001,8.253442000000001,8.543138,8.732066000000001,9.145209000000001,9.24102,9.533635,9.919338,10.288909,10.960347,11.658869000000001,11.991657000000002,12.322767000000002
72-2801985,,,,,,,,,,,,,,,,,,,,0,0.530055,1.003002,1.291445,1.8280889999999999,2.2124949999999997,2.533892,2.9870379999999996,3.4076929999999996,3.9386719999999995,4.081587999999999,4.4563559999999995,5.2323379999999995,5.555612999999999,5.7608999999999995,6.059366,6.446395,6.952519,7.280856,7.483334,7.699111,8.014406000000001,8.304102,8.493030000000001,8.906173,9.001984,9.294599,9.680302,10.049873,10.721311,11.419833,11.752621000000001,12.083731000000002
73-2801806,,,,,,,,,,,,,,,,,,,,,0,0.472947,0.76139,1.298034,1.68244,2.003837,2.4569829999999997,2.8776379999999997,3.4086169999999996,3.5515329999999996,3.9263009999999996,4.7022829999999995,5.025557999999999,5.2308449999999995,5.529311,5.91634,6.422464,6.750801,6.953279,7.169056,7.484351,7.774047,7.962975,8.376118,8.471929,8.764543999999999,9.150246999999998,9.519817999999999,10.191256,10.889778,11.222566,11.553676000000001
74-2801954,,,,,,,,,,,,,,,,,,,,,,0,0.288443,0.825087,1.209493,1.5308899999999999,1.984036,2.4046909999999997,2.9356699999999996,3.0785859999999996,3.4533539999999996,4.229336,4.552611,4.757898,5.056364,5.443393,5.949517,6.2778540000000005,6.480332000000001,6.696109000000001,7.011404000000001,7.301100000000001,7.490028000000001,7.903171,7.998982000000001,8.291597000000001,8.6773,9.046871000000001,9.718309000000001,10.416831000000002,10.749619000000003,11.080729000000003
75-2801957,,,,,,,,,,,,,,,,,,,,,,,0,0.536644,0.9210499999999999,1.2424469999999999,1.695593,2.1162479999999997,2.6472269999999996,2.7901429999999996,3.1649109999999996,3.9408929999999995,4.264168,4.469455,4.767921,5.15495,5.661074,5.9894110000000005,6.191889000000001,6.407666000000001,6.722961000000001,7.012657000000001,7.201585000000001,7.614728,7.710539000000001,8.003154,8.388857,8.758428,9.429866,10.128388000000001,10.461176000000002,10.792286000000002
76-2801963,,,,,,,,,,,,,,,,,,,,,,,,0,0.38440599999999997,0.705803,1.158949,1.579604,2.110583,2.253499,2.628267,3.404249,3.727524,3.932811,4.231277,4.6183060000000005,5.12443,5.452767000000001,5.655245000000001,5.871022000000001,6.186317000000001,6.476013000000001,6.664941000000001,7.0780840000000005,7.173895000000001,7.46651,7.852213000000001,8.221784000000001,8.893222000000002,9.591744000000002,9.924532000000003,10.255642000000003
77-2801978,,,,,,,,,,,,,,,,,,,,,,,,,0,0.321397,0.774543,1.195198,1.7261769999999999,1.869093,2.243861,3.019843,3.3431179999999996,3.548405,3.8468709999999997,4.233899999999999,4.740023999999999,5.0683609999999994,5.270839,5.486616,5.801911,6.091607,6.2805349999999995,6.693677999999999,6.789489,7.082103999999999,7.467807,7.837377999999999,8.508816,9.207338,9.540126,9.871236000000001
78-2801975,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.453146,0.873801,1.4047800000000001,1.5476960000000002,1.9224640000000002,2.698446,3.0217210000000003,3.2270080000000005,3.5254740000000004,3.9125030000000005,4.418627000000001,4.746964000000001,4.949442000000001,5.165219000000001,5.480514000000001,5.770210000000001,5.959138000000001,6.372281000000001,6.468092000000001,6.760707000000001,7.146410000000001,7.515981000000001,8.187419,8.885941,9.218729000000002,9.549839000000002
79-2801972,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.420655,0.951634,1.09455,1.469318,2.2453,2.568575,2.7738620000000003,3.072328,3.4593570000000002,3.9654810000000005,4.293818000000001,4.496296000000001,4.712073000000001,5.027368000000001,5.317064000000001,5.505992000000001,5.919135000000001,6.014946000000001,6.307561000000001,6.693264000000001,7.062835000000001,7.734273000000001,8.432795,8.765583000000001,9.096693000000002
80-2801991,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530979,0.673895,1.048663,1.8246449999999999,2.14792,2.3532070000000003,2.651673,3.0387020000000002,3.5448260000000005,3.8731630000000004,4.075641,4.291418,4.606713,4.896409,5.085337,5.49848,5.594291,5.886906,6.272609,6.64218,7.313618,8.01214,8.344928000000001,8.676038000000002
81-2802003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.14291600000000002,0.517684,1.293666,1.616941,1.822228,2.120694,2.507723,3.013847,3.342184,3.544662,3.7604390000000003,4.075734000000001,4.365430000000001,4.554358000000001,4.967501,5.063312000000001,5.355927,5.741630000000001,6.111201,6.7826390000000005,7.481161,7.813949,8.145059
82-2802033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.374768,1.15075,1.474025,1.679312,1.9777779999999998,2.364807,2.8709309999999997,3.1992679999999996,3.4017459999999997,3.617523,3.9328179999999997,4.222513999999999,4.411441999999999,4.824584999999999,4.920395999999999,5.213010999999999,5.598713999999999,5.968284999999999,6.639722999999999,7.338244999999999,7.671032999999999,8.002142999999998
83-2802057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.775982,1.099257,1.304544,1.6030099999999998,1.990039,2.496163,2.8245,3.026978,3.2427550000000003,3.55805,3.8477460000000003,4.0366740000000005,4.449817,4.545628000000001,4.838243,5.223946000000001,5.593517,6.2649550000000005,6.963477,7.296265,7.627375
84-2802105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.323275,0.528562,0.827028,1.214057,1.720181,2.048518,2.250996,2.4667730000000003,2.782068,3.0717640000000004,3.2606920000000006,3.6738350000000004,3.7696460000000003,4.062261,4.447964000000001,4.817535,5.4889730000000005,6.187495,6.520283,6.851393
85-2802127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.205287,0.503753,0.890782,1.396906,1.7252429999999999,1.9277209999999998,2.1434979999999997,2.4587929999999996,2.7484889999999997,2.937417,3.3505599999999998,3.4463709999999996,3.7389859999999997,4.124689,4.49426,5.165698,5.8642199999999995,6.197007999999999,6.528117999999999
86-2802109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.298466,0.685495,1.191619,1.519956,1.722434,1.938211,2.253506,2.543202,2.7321299999999997,3.1452729999999995,3.2410839999999994,3.5336989999999995,3.9194019999999994,4.2889729999999995,4.960411,5.658932999999999,5.991720999999999,6.322830999999999
87-2802087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.387029,0.8931530000000001,1.2214900000000002,1.4239680000000001,1.639745,1.95504,2.244736,2.4336640000000003,2.846807,2.942618,3.235233,3.620936,3.990507,4.661945,5.360467,5.693255,6.0243649999999995
88-2804799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506124,0.834461,1.036939,1.252716,1.5680109999999998,1.8577069999999998,2.0466349999999998,2.459778,2.555589,2.848204,3.233907,3.603478,4.274916,4.973438,5.306226,5.6373359999999995
89-2802048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328337,0.530815,0.746592,1.061887,1.351583,1.540511,1.953654,2.049465,2.34208,2.727783,3.097354,3.7687920000000004,4.467314,4.800102,5.131212
90-2801823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.202478,0.418255,0.7335499999999999,1.0232459999999999,1.2121739999999999,1.625317,1.721128,2.013743,2.3994459999999997,2.769017,3.440455,4.138977,4.4717649999999995,4.802874999999999
91-2802110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.215777,0.531072,0.8207679999999999,1.009696,1.422839,1.51865,1.8112650000000001,2.196968,2.566539,3.237977,3.936499,4.269287,4.600397
92-2801894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315295,0.6049910000000001,0.793919,1.207062,1.3028730000000002,1.5954880000000002,1.9811910000000004,2.3507620000000005,3.0222000000000007,3.7207220000000008,4.053510000000001,4.384620000000001
93-2801896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.289696,0.478624,0.891767,0.987578,1.280193,1.665896,2.035467,2.706905,3.405427,3.738215,4.069325
94-2801893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18892799999999998,0.602071,0.697882,0.990497,1.3761999999999999,1.745771,2.4172089999999997,3.115731,3.4485189999999997,3.779629
95-2806425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41314300000000004,0.508954,0.801569,1.187272,1.5568430000000002,2.228281,2.926803,3.259591,3.590701
96-2801852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.09581100000000001,0.38842600000000005,0.7741290000000001,1.1437,1.815138,2.51366,2.8464479999999996,3.1775579999999994
97-2806772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292615,0.678318,1.047889,1.719327,2.417849,2.7506369999999998,3.081747
98-2806513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.385703,0.755274,1.426712,2.125234,2.4580219999999997,2.7891319999999995
99-2807111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369571,1.0410089999999999,1.739531,2.072319,2.403429
100-2806771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.671438,1.3699599999999998,1.702748,2.033858
101-2806429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.698522,1.03131,1.36242
102-2805649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33278800000000003,0.6638980000000001
103-2805906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33111
104-2806422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
