순번_정류장ID,55-2802708,56-2802731,57-2802755,58-2802776,59-2802813,60-2802853,61-2802878,62-2802903,63-2802942,64-2802439,65-2805766,66-2802438,67-2803517,68-2802427,69-2802466,70-2806692,71-2805715,72-2802477,73-2802479,74-2802487,75-2802530,76-2802542,77-2802546,78-2802562,79-2802571,80-2802576,81-2802581,82-2802373,83-2804851,84-2802597,85-2802594,86-2802591,87-2802590,88-2805039,89-2805309,90-2805206,91-2805004,92-2806095,93-2806096,94-2805007,95-2805008,96-2806625,97-2805550,98-2803821,99-2803767,100-2804877,101-2803768,102-2803522,103-2803523,104-2805995
65-2805766,,,,,,,,,,,0,0.205129,0.518155,1.199762,1.594706,1.754748,1.823153,2.062433,2.435979,2.640372,3.056543,3.404468,3.56202,3.8857939999999997,4.179302,4.457578,4.61965,5.16418,5.278206,6.887441,7.124351,7.3215959999999995,7.522797,7.937282,8.252552999999999,8.635836999999999,8.799184999999998,9.054636999999998,9.252138999999998,9.921172999999998,10.129614999999998,10.612137999999998,11.024149999999999,11.476398999999999,11.748024,12.350969999999998,12.882450999999998,13.380582999999998,13.635710999999997,13.986105999999998
66-2802438,,,,,,,,,,,,0,0.313026,0.994633,1.389577,1.549619,1.6180240000000001,1.857304,2.23085,2.4352430000000003,2.851414,3.199339,3.356891,3.680665,3.974173,4.252449,4.414521000000001,4.9590510000000005,5.0730770000000005,6.6823120000000005,6.919222,7.116467,7.317668,7.732153,8.047424,8.430708,8.594055999999998,8.849507999999998,9.047009999999998,9.716043999999998,9.924485999999998,10.407008999999999,10.819021,11.27127,11.542895,12.145840999999999,12.677321999999998,13.175453999999998,13.430581999999998,13.780976999999998
67-2803517,,,,,,,,,,,,,0,0.681607,1.076551,1.236593,1.304998,1.544278,1.917824,2.122217,2.538388,2.886313,3.043865,3.3676389999999996,3.6611469999999997,3.9394229999999997,4.101495,4.646025,4.760051,6.369286,6.606196,6.803440999999999,7.004642,7.419127,7.734398,8.117682,8.28103,8.536482,8.733984,9.403018,9.61146,10.093983,10.505995,10.958244,11.229869,11.832815,12.364296,12.862428,13.117556,13.467951000000001
68-2802427,,,,,,,,,,,,,,0,0.394944,0.554986,0.623391,0.8626710000000001,1.2362170000000001,1.4406100000000002,1.8567810000000002,2.2047060000000003,2.362258,2.686032,2.97954,3.257816,3.4198880000000003,3.964418,4.078444,5.687679,5.924589,6.121834,6.323035,6.73752,7.052791,7.436075,7.599423,7.854875,8.052377,8.721411,8.929853,9.412376,9.824388,10.276637000000001,10.548262000000001,11.151208,11.682689,12.180821,12.435949,12.786344000000001
69-2802466,,,,,,,,,,,,,,,0,0.16004200000000002,0.228447,0.467727,0.8412729999999999,1.045666,1.461837,1.809762,1.967314,2.291088,2.584596,2.862872,3.0249439999999996,3.5694739999999996,3.6834999999999996,5.2927349999999995,5.5296449999999995,5.726889999999999,5.928090999999999,6.342575999999999,6.657846999999999,7.041130999999999,7.204478999999999,7.459930999999999,7.657432999999999,8.326467,8.534908999999999,9.017432,9.429444,9.881693,10.153318,10.756264,11.287745,11.785877,12.041004999999998,12.391399999999999
70-2806692,,,,,,,,,,,,,,,,0,0.068405,0.307685,0.6812309999999999,0.885624,1.301795,1.64972,1.807272,2.131046,2.424554,2.70283,2.864902,3.409432,3.5234579999999998,5.132693,5.369603,5.566847999999999,5.7680489999999995,6.1825339999999995,6.497805,6.881088999999999,7.044436999999999,7.299888999999999,7.4973909999999995,8.166425,8.374867,8.85739,9.269402000000001,9.721651000000001,9.993276000000002,10.596222000000001,11.127703,11.625835,11.880963000000001,12.231358000000002
71-2805715,,,,,,,,,,,,,,,,,0,0.23928000000000002,0.612826,0.817219,1.23339,1.581315,1.738867,2.0626409999999997,2.356149,2.634425,2.7964969999999996,3.3410269999999995,3.4550529999999995,5.0642879999999995,5.301197999999999,5.498442999999999,5.699643999999999,6.114128999999999,6.429399999999999,6.812683999999999,6.976031999999999,7.231483999999999,7.428985999999999,8.09802,8.306462,8.788985,9.200997000000001,9.653246000000001,9.924871000000001,10.527817,11.059298,11.55743,11.812558,12.162953
72-2802477,,,,,,,,,,,,,,,,,,0,0.373546,0.577939,0.99411,1.342035,1.499587,1.823361,2.116869,2.395145,2.5572169999999996,3.1017469999999996,3.2157729999999995,4.8250079999999995,5.0619179999999995,5.259162999999999,5.460363999999999,5.874848999999999,6.190119999999999,6.573403999999999,6.736751999999999,6.992203999999999,7.189705999999999,7.858739999999999,8.067181999999999,8.549705,8.961717,9.413966,9.685591,10.288537,10.820018,11.31815,11.573277999999998,11.923672999999999
73-2802479,,,,,,,,,,,,,,,,,,,0,0.20439300000000002,0.620564,0.9684889999999999,1.1260409999999998,1.4498149999999999,1.7433229999999997,2.0215989999999997,2.1836709999999995,2.7282009999999994,2.8422269999999994,4.451461999999999,4.688371999999999,4.885616999999999,5.086817999999999,5.501302999999999,5.816573999999999,6.199857999999999,6.363205999999999,6.618657999999999,6.816159999999999,7.485193999999999,7.693635999999999,8.176158999999998,8.588170999999999,9.04042,9.312045,9.914990999999999,10.446471999999998,10.944603999999998,11.199731999999997,11.550126999999998
74-2802487,,,,,,,,,,,,,,,,,,,,0,0.416171,0.764096,0.921648,1.245422,1.5389300000000001,1.817206,1.979278,2.5238080000000003,2.6378340000000002,4.247069,4.483979,4.681223999999999,4.882425,5.29691,5.612181,5.995464999999999,6.158812999999999,6.414264999999999,6.6117669999999995,7.280800999999999,7.489242999999999,7.971765999999999,8.383778,8.836027,9.107652,9.710598,10.242078999999999,10.740210999999999,10.995338999999998,11.345733999999998
75-2802530,,,,,,,,,,,,,,,,,,,,,0,0.347925,0.505477,0.829251,1.1227589999999998,1.4010349999999998,1.5631069999999998,2.107637,2.221663,3.830898,4.067808,4.265053,4.466254,4.880739,5.19601,5.579294,5.742642,5.998094,6.195596,6.86463,7.073072,7.555594999999999,7.967606999999999,8.419856,8.691481,9.294426999999999,9.825907999999998,10.324039999999998,10.579168,10.929563
76-2802542,,,,,,,,,,,,,,,,,,,,,,0,0.157552,0.4813259999999999,0.7748339999999999,1.05311,1.215182,1.759712,1.873738,3.482973,3.719883,3.917128,4.118329,4.532814,4.848085,5.231369,5.394717,5.650169,5.847671,6.516705,6.725147,7.207669999999999,7.619681999999999,8.071931,8.343556,8.946501999999999,9.477982999999998,9.976114999999998,10.231243,10.581638
77-2802546,,,,,,,,,,,,,,,,,,,,,,,0,0.32377399999999995,0.6172819999999999,0.8955579999999999,1.0576299999999998,1.60216,1.716186,3.325421,3.562331,3.759576,3.960777,4.375262,4.690533,5.073817,5.237165,5.492617,5.690119,6.359153,6.567595,7.050117999999999,7.462129999999999,7.914378999999999,8.186003999999999,8.788949999999998,9.320430999999997,9.818562999999997,10.073690999999997,10.424085999999997
78-2802562,,,,,,,,,,,,,,,,,,,,,,,,0,0.293508,0.5717840000000001,0.7338560000000001,1.2783860000000002,1.3924120000000002,3.001647,3.238557,3.4358020000000002,3.6370030000000004,4.051488000000001,4.366759000000001,4.750043000000001,4.913391000000001,5.168843000000001,5.366345000000001,6.035379000000001,6.2438210000000005,6.726344,7.138356,7.590605,7.86223,8.465176,8.996656999999999,9.494788999999999,9.749917,10.100312
79-2802571,,,,,,,,,,,,,,,,,,,,,,,,,0,0.278276,0.440348,0.9848780000000001,1.098904,2.708139,2.945049,3.142294,3.3434950000000003,3.7579800000000003,4.073251,4.456535,4.619883,4.875335,5.072837,5.741871,5.9503129999999995,6.432835999999999,6.844847999999999,7.297096999999999,7.568721999999999,8.171667999999999,8.703148999999998,9.201280999999998,9.456408999999997,9.806803999999998
80-2802576,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.162072,0.7066020000000001,0.820628,2.429863,2.666773,2.864018,3.0652190000000004,3.4797040000000004,3.7949750000000004,4.178259000000001,4.341607000000001,4.597059000000001,4.794561000000001,5.463595000000001,5.672037,6.15456,6.566572,7.018821,7.290446,7.893392,8.424873,8.923005,9.178132999999999,9.528528
81-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5445300000000001,0.658556,2.267791,2.504701,2.701946,2.903147,3.317632,3.632903,4.016187,4.1795350000000004,4.4349870000000005,4.6324890000000005,5.301523,5.509965,5.992488,6.4045,6.856749,7.128374,7.73132,8.262801,8.760933,9.016061,9.366456000000001
82-2802373,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.114026,1.723261,1.9601709999999999,2.157416,2.358617,2.773102,3.0883730000000003,3.4716570000000004,3.6350050000000005,3.8904570000000005,4.087959000000001,4.7569930000000005,4.965435,5.447958,5.85997,6.312219,6.583844,7.18679,7.7182710000000005,8.216403,8.471530999999999,8.821926
83-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.609235,1.846145,2.04339,2.2445910000000002,2.659076,2.9743470000000003,3.3576310000000005,3.5209790000000005,3.7764310000000005,3.9739330000000006,4.6429670000000005,4.851409,5.333932,5.745944,6.198193,6.469818,7.072764,7.604245000000001,8.102377,8.357505,8.7079
84-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23690999999999998,0.43415499999999996,0.6353559999999999,1.049841,1.365112,1.748396,1.911744,2.167196,2.364698,3.033732,3.2421740000000003,3.7246970000000004,4.136709000000001,4.588958000000001,4.860583000000001,5.463529000000001,5.9950100000000015,6.4931420000000015,6.7482700000000015,7.098665000000001
85-2802594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197245,0.39844599999999997,0.8129310000000001,1.1282020000000001,1.511486,1.6748340000000002,1.9302860000000002,2.1277880000000002,2.796822,3.0052640000000004,3.4877870000000004,3.8997990000000002,4.352048,4.623673,5.226619,5.758100000000001,6.256232000000001,6.511360000000001,6.8617550000000005
86-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.201201,0.6156860000000001,0.930957,1.314241,1.477589,1.733041,1.9305430000000001,2.599577,2.808019,3.290542,3.7025539999999997,4.154802999999999,4.426428,5.029374,5.560855,6.058987,6.314115,6.66451
87-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41448500000000005,0.7297560000000001,1.11304,1.276388,1.53184,1.7293420000000002,2.3983760000000003,2.6068180000000005,3.0893410000000006,3.5013530000000004,3.9536020000000005,4.225227,4.8281730000000005,5.359654000000001,5.857786000000001,6.112914000000001,6.463309000000001
88-2805039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315271,0.698555,0.8619030000000001,1.117355,1.3148570000000002,1.9838910000000003,2.1923330000000005,2.6748560000000006,3.0868680000000004,3.5391170000000005,3.8107420000000003,4.4136880000000005,4.945169000000001,5.443301000000001,5.698429000000001,6.048824000000001
89-2805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.383284,0.546632,0.802084,0.9995860000000001,1.6686200000000002,1.8770620000000002,2.359585,2.771597,3.223846,3.495471,4.098417,4.629898000000001,5.128030000000001,5.383158000000001,5.733553000000001
90-2805206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163348,0.4188,0.616302,1.285336,1.493778,1.976301,2.388313,2.8405620000000003,3.1121870000000005,3.7151330000000007,4.246614000000001,4.744746000000001,4.999874000000001,5.350269000000001
91-2805004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255452,0.452954,1.121988,1.33043,1.812953,2.224965,2.677214,2.9488390000000004,3.5517850000000006,4.083266000000001,4.581398000000001,4.836526000000001,5.186921000000001
92-2806095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197502,0.866536,1.074978,1.557501,1.969513,2.421762,2.6933870000000004,3.2963330000000006,3.827814000000001,4.325946000000001,4.581074000000001,4.931469000000001
93-2806096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.669034,0.877476,1.359999,1.772011,2.22426,2.4958850000000004,3.0988310000000006,3.630312000000001,4.128444000000001,4.383572000000001,4.733967000000001
94-2805007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20844200000000002,0.690965,1.102977,1.555226,1.826851,2.4297969999999998,2.961278,3.45941,3.714538,4.064933
95-2805008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.482523,0.894535,1.346784,1.618409,2.221355,2.7528360000000003,3.2509680000000003,3.5060960000000003,3.856491
96-2806625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.412012,0.864261,1.135886,1.738832,2.270313,2.768445,3.023573,3.3739679999999996
97-2805550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45224899999999996,0.7238739999999999,1.3268199999999999,1.858301,2.356433,2.611561,2.961956
98-2803821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.271625,0.874571,1.406052,1.904184,2.159312,2.5097069999999997
99-2803767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.602946,1.134427,1.632559,1.8876870000000001,2.238082
100-2804877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5314810000000001,1.0296130000000001,1.2847410000000001,1.6351360000000001
101-2803768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49813199999999996,0.75326,1.103655
102-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255128,0.605523
103-2803523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35039499999999996
104-2805995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
