순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2805323,6-2804950,7-2800355,8-2800341,9-2800353,10-2800467,11-2800449,12-2800441,13-2800436,14-2800433,15-2800431,16-2806186,17-2800417,18-2800404,19-2800401,20-2800893,21-2800895,22-2800897,23-2800898,24-2805292,25-2805297,26-2800888,27-2800905,28-2800910,29-2800915,30-2800918,31-2800922,32-2800924,33-2800926,34-2800933,35-2800939,36-2800948,37-2800841,38-2800964,39-2800840,40-2805652,41-2800985,42-2800838,43-2801042,44-2801072,45-2801103,46-2801283,47-2801315,48-2801356,49-2801414,50-2801492,51-2801524,52-2801602,53-2801647,54-2801634,55-2801671,56-2801661,57-2801656,58-2801649,59-2801642,60-2800164,61-2803661,62-2801697,63-2801724,64-2801915,65-2801923,66-2801926,67-2801922,68-2801940,69-2801951,70-2801962,71-2801991,72-2802003,73-2802033,74-2802057,75-2802105,76-2803811,77-2806842,78-2806513,79-2807111,80-2806524,81-2806523,82-2806522,83-2805906,84-2806422,85-2806424
11-2800449,,,,,,,,,,,0,0.808947,1.102778,1.352627,1.93858,2.450865,3.0166769999999996,3.3054879999999995,3.5535299999999994,4.584223,5.208184999999999,5.7929319999999995,6.1033349999999995,6.582128999999999,7.552346999999999,8.160509,8.540683999999999,9.054046999999999,9.242821999999999,9.624875,10.128057,10.385445,10.997396,11.369255,11.595771000000001,11.786277,12.240601,12.437948,12.741023,12.938884,13.299908,13.785188,14.17913,14.538703,14.847298,15.671723,16.106165,16.542025000000002,17.091382000000003,17.831598000000003,18.132172000000004,18.605670000000003,19.230912000000004,19.517043000000005,20.146013000000004,20.478075000000004,20.789412000000006,21.232471000000007,21.58287900000001,22.59886500000001,23.24098700000001,23.86557800000001,24.40770000000001,25.73664400000001,26.506163000000008,26.62951500000001,27.00922700000001,27.421603000000008,27.650140000000007,27.881688000000008,28.160248000000006,28.580903000000006,29.111882000000005,29.254798000000005,29.629566000000004,30.298296000000004,30.561549000000003,31.910194000000004,32.202809,32.694057,33.076321,33.364529,33.674043,34.006831,34.337941
12-2800441,,,,,,,,,,,,0,0.293831,0.5436799999999999,1.1296329999999999,1.641918,2.2077299999999997,2.4965409999999997,2.7445829999999996,3.775276,4.3992379999999995,4.983985,5.294388,5.773181999999999,6.743399999999999,7.3515619999999995,7.731737,8.2451,8.433875,8.815928000000001,9.319110000000002,9.576498000000003,10.188449000000002,10.560308000000003,10.786824000000003,10.977330000000002,11.431654000000002,11.629001000000002,11.932076000000002,12.129937000000002,12.490961000000002,12.976241000000002,13.370183,13.729756,14.038351,14.862776,15.297218,15.733078,16.282435,17.022651,17.323225,17.796723,18.421965,18.708096,19.337066,19.669128,19.980465000000002,20.423524000000004,20.773932000000006,21.789918000000007,22.432040000000008,23.056631000000007,23.598753000000006,24.927697000000006,25.697216000000004,25.820568000000005,26.200280000000006,26.612656000000005,26.841193000000004,27.072741000000004,27.351301000000003,27.771956000000003,28.302935,28.445851,28.820619,29.489349,29.752602,31.101247,31.393862000000002,31.88511,32.267374000000004,32.555582,32.865096,33.197884,33.528994000000004
13-2800436,,,,,,,,,,,,,0,0.249849,0.8358019999999999,1.348087,1.913899,2.20271,2.450752,3.481445,4.105407,4.690154,5.000557,5.479350999999999,6.449568999999999,7.0577309999999995,7.437906,7.951269,8.140044,8.522097,9.025279000000001,9.282667000000002,9.894618000000001,10.266477000000002,10.492993000000002,10.683499000000001,11.137823000000001,11.335170000000002,11.638245000000001,11.836106000000001,12.197130000000001,12.68241,13.076352,13.435925,13.74452,14.568945,15.003387,15.439247,15.988604,16.72882,17.029394,17.502892,18.128134,18.414265,19.043235,19.375297,19.686633999999998,20.129693,20.480101,21.496087000000003,22.138209000000003,22.762800000000002,23.304922,24.633866,25.403385,25.526737,25.906449000000002,26.318825,26.547362,26.77891,27.05747,27.478125,28.009103999999997,28.152019999999997,28.526787999999996,29.195517999999996,29.458770999999995,30.807415999999996,31.100030999999998,31.591278999999997,31.973542999999996,32.261751,32.571265,32.904053,33.235163
14-2800433,,,,,,,,,,,,,,0,0.585953,1.0982379999999998,1.6640499999999998,1.952861,2.200903,3.2315959999999997,3.855558,4.4403049999999995,4.7507079999999995,5.229501999999999,6.199719999999999,6.807881999999999,7.188057,7.70142,7.890194999999999,8.272248,8.77543,9.032818,9.644769,10.016628,10.243144000000001,10.43365,10.887974,11.085321,11.388396,11.586257,11.947281,12.432561,12.826502999999999,13.186075999999998,13.494670999999999,14.319095999999998,14.753537999999999,15.189397999999999,15.738755,16.478970999999998,16.779545,17.253042999999998,17.878284999999998,18.164416,18.793385999999998,19.125448,19.436785,19.879844000000002,20.230252000000004,21.246238000000005,21.888360000000006,22.512951000000005,23.055073000000004,24.384017000000004,25.153536000000003,25.276888000000003,25.656600000000005,26.068976000000003,26.297513000000002,26.529061000000002,26.807621,27.228276,27.759255,27.902171,28.276939,28.945669,29.208921999999998,30.557567,30.850182,31.34143,31.723694,32.011902,32.321416,32.654204,32.985314
15-2800431,,,,,,,,,,,,,,,0,0.512285,1.078097,1.366908,1.61495,2.645643,3.2696050000000003,3.8543520000000004,4.164755,4.643549,5.613767,6.221929,6.602104000000001,7.115467000000001,7.304242,7.686295,8.189477,8.446865,9.058816,9.430675,9.657191000000001,9.847697,10.302021,10.499368,10.802443,11.000304,11.361328,11.846608,12.240549999999999,12.600122999999998,12.908717999999999,13.733142999999998,14.167584999999999,14.603444999999999,15.152802,15.893018,16.193592,16.667089999999998,17.292332,17.578463,18.207432999999998,18.539495,18.850831999999997,19.293891,19.644299,20.660285000000002,21.302407000000002,21.926998,22.46912,23.798064,24.567583,24.690935,25.070647,25.483023,25.71156,25.943108,26.221667999999998,26.642322999999998,27.173301999999996,27.316217999999996,27.690985999999995,28.359715999999995,28.622968999999994,29.971613999999995,30.264228999999997,30.755476999999996,31.137740999999995,31.425948999999996,31.735462999999996,32.068251,32.399361
16-2806186,,,,,,,,,,,,,,,,0,0.565812,0.854623,1.102665,2.1333580000000003,2.7573200000000004,3.3420670000000006,3.6524700000000005,4.131264000000001,5.101482000000001,5.709644000000001,6.089819000000001,6.603182000000001,6.791957000000001,7.174010000000001,7.677192000000001,7.93458,8.546531,8.91839,9.144906,9.335412,9.789736,9.987083,10.290158,10.488019,10.849043,11.334323,11.728265,12.087838,12.396433,13.220858,13.6553,14.09116,14.640517000000001,15.380733000000001,15.681307,16.154805,16.780047,17.066178,17.695148,18.02721,18.338547,18.781606,19.132014,20.148000000000003,20.790122000000004,21.414713000000003,21.956835,23.285779,24.055298,24.17865,24.558362000000002,24.970738,25.199275,25.430823,25.709383,26.130038,26.661016999999998,26.803932999999997,27.178700999999997,27.847430999999997,28.110683999999996,29.459328999999997,29.751943999999998,30.243191999999997,30.625455999999996,30.913663999999997,31.223177999999997,31.555965999999998,31.887075999999997
17-2800417,,,,,,,,,,,,,,,,,0,0.28881100000000004,0.536853,1.567546,2.1915080000000002,2.7762550000000004,3.0866580000000003,3.5654520000000005,4.5356700000000005,5.143832000000001,5.524007000000001,6.037370000000001,6.226145000000001,6.608198000000001,7.1113800000000005,7.368768,7.980719000000001,8.352578000000001,8.579094000000001,8.7696,9.223924,9.421271,9.724346,9.922207,10.283231,10.768511,11.162453,11.522025999999999,11.830620999999999,12.655045999999999,13.089488,13.525348,14.074705,14.814921,15.115495,15.588992999999999,16.214235,16.500366,17.129336,17.461398,17.772734999999997,18.215794,18.566202,19.582188000000002,20.224310000000003,20.848901,21.391023,22.719967,23.489486,23.612838,23.99255,24.404926,24.633463,24.865011,25.143570999999998,25.564225999999998,26.095204999999996,26.238120999999996,26.612888999999996,27.281618999999996,27.544871999999994,28.893516999999996,29.186131999999997,29.677379999999996,30.059643999999995,30.347851999999996,30.657365999999996,30.990153999999997,31.321263999999996
18-2800404,,,,,,,,,,,,,,,,,,0,0.248042,1.2787350000000002,1.9026970000000003,2.4874440000000004,2.7978470000000004,3.2766410000000006,4.246859000000001,4.855021000000001,5.235196000000001,5.748559000000001,5.937334000000001,6.319387000000001,6.8225690000000005,7.079957,7.691908000000001,8.063767,8.290283,8.480789,8.935113,9.13246,9.435535,9.633396,9.99442,10.4797,10.873642,11.233215,11.54181,12.366235,12.800677,13.236537,13.785894,14.526110000000001,14.826684,15.300182,15.925424,16.211555,16.840525,17.172587,17.483924000000002,17.926983000000003,18.277391000000005,19.293377000000007,19.935499000000007,20.560090000000006,21.102212000000005,22.431156000000005,23.200675000000004,23.324027000000005,23.703739000000006,24.116115000000004,24.344652000000004,24.576200000000004,24.854760000000002,25.275415000000002,25.806394,25.94931,26.324078,26.992808,27.256061,28.604706,28.897321,29.388569,29.770833,30.059041,30.368555,30.701343,31.032453
19-2800401,,,,,,,,,,,,,,,,,,,0,1.030693,1.654655,2.239402,2.549805,3.028599,3.998817,4.606979,4.987154,5.500517,5.689292,6.071345,6.574527,6.8319149999999995,7.443866,7.815725,8.042240999999999,8.232746999999998,8.687070999999998,8.884417999999998,9.187492999999998,9.385353999999998,9.746377999999998,10.231657999999998,10.625599999999999,10.985172999999998,11.293767999999998,12.118192999999998,12.552634999999999,12.988494999999999,13.537851999999999,14.278068,14.578641999999999,15.052139999999998,15.677381999999998,15.963512999999997,16.592482999999998,16.924545,17.235881999999997,17.678941,18.029349,19.045335,19.687457000000002,20.312048,20.85417,22.183114,22.952633,23.075985,23.455697,23.868073,24.09661,24.328158,24.606717999999997,25.027372999999997,25.558351999999996,25.701267999999995,26.076035999999995,26.744765999999995,27.008018999999994,28.356663999999995,28.649278999999996,29.140526999999995,29.522790999999994,29.810998999999995,30.120512999999995,30.453300999999996,30.784410999999995
20-2800893,,,,,,,,,,,,,,,,,,,,0,0.623962,1.208709,1.519112,1.997906,2.968124,3.576286,3.956461,4.469824,4.658599,5.040652,5.5438339999999995,5.801221999999999,6.413173,6.785031999999999,7.0115479999999994,7.2020539999999995,7.656377999999999,7.853724999999999,8.156799999999999,8.354660999999998,8.715684999999999,9.200964999999998,9.594907,9.954479999999998,10.263074999999999,11.087499999999999,11.521942,11.957802,12.507159,13.247375,13.547949,14.021446999999998,14.646688999999999,14.932819999999998,15.561789999999998,15.893851999999999,16.205188999999997,16.648248,16.998656,18.014642000000002,18.656764000000003,19.281355,19.823477,21.152421,21.92194,22.045292,22.425004,22.83738,23.065917,23.297465,23.576024999999998,23.996679999999998,24.527658999999996,24.670574999999996,25.045342999999995,25.714072999999996,25.977325999999994,27.325970999999996,27.618585999999997,28.109833999999996,28.492097999999995,28.780305999999996,29.089819999999996,29.422607999999997,29.753717999999996
21-2800895,,,,,,,,,,,,,,,,,,,,,0,0.584747,0.8951500000000001,1.373944,2.344162,2.952324,3.332499,3.845862,4.034637,4.41669,4.919872,5.1772599999999995,5.789211,6.16107,6.387586,6.578092,7.032416,7.229762999999999,7.532837999999999,7.730698999999999,8.091722999999998,8.577002999999998,8.970944999999997,9.330517999999996,9.639112999999996,10.463537999999996,10.897979999999997,11.333839999999997,11.883196999999997,12.623412999999998,12.923986999999997,13.397484999999996,14.022726999999996,14.308857999999995,14.937827999999996,15.269889999999997,15.581226999999997,16.024285999999996,16.374693999999998,17.39068,18.032802,18.657393,19.199514999999998,20.528458999999998,21.297977999999997,21.421329999999998,21.801042,22.213417999999997,22.441954999999997,22.673502999999997,22.952062999999995,23.372717999999995,23.903696999999994,24.046612999999994,24.421380999999993,25.090110999999993,25.353363999999992,26.702008999999993,26.994623999999995,27.485871999999993,27.868135999999993,28.156343999999994,28.465857999999994,28.798645999999994,29.129755999999993
22-2800897,,,,,,,,,,,,,,,,,,,,,,0,0.31040300000000004,0.7891969999999999,1.759415,2.367577,2.7477519999999998,3.2611149999999998,3.44989,3.831943,4.335125,4.592512999999999,5.204464,5.5763229999999995,5.802839,5.993345,6.447668999999999,6.645015999999999,6.948090999999999,7.1459519999999985,7.506975999999998,7.9922559999999985,8.386197999999998,8.745770999999998,9.054365999999998,9.878790999999998,10.313232999999999,10.749092999999998,11.298449999999999,12.038666,12.339239999999998,12.812737999999998,13.437979999999998,13.724110999999997,14.353080999999998,14.685142999999998,14.996479999999998,15.439538999999998,15.789946999999998,16.805933,17.448055,18.072646,18.614767999999998,19.943711999999998,20.713230999999997,20.836582999999997,21.216295,21.628670999999997,21.857207999999996,22.088755999999997,22.367315999999995,22.787970999999995,23.318949999999994,23.461865999999993,23.836633999999993,24.505363999999993,24.768616999999992,26.117261999999993,26.409876999999994,26.901124999999993,27.283388999999993,27.571596999999993,27.881110999999994,28.213898999999994,28.545008999999993
23-2800898,,,,,,,,,,,,,,,,,,,,,,,0,0.47879399999999994,1.449012,2.057174,2.4373489999999998,2.950712,3.139487,3.52154,4.024722,4.282109999999999,4.894061,5.2659199999999995,5.492436,5.682942,6.137265999999999,6.334612999999999,6.637687999999999,6.8355489999999985,7.196572999999998,7.6818529999999985,8.075795,8.435367999999999,8.743962999999999,9.568387999999999,10.00283,10.43869,10.988047,11.728263,12.028837,12.502334999999999,13.127576999999999,13.413707999999998,14.042677999999999,14.37474,14.686077,15.129135999999999,15.479543999999999,16.49553,17.137652,17.762242999999998,18.304364999999997,19.633308999999997,20.402827999999996,20.526179999999997,20.905891999999998,21.318267999999996,21.546804999999996,21.778352999999996,22.056912999999994,22.477567999999994,23.008546999999993,23.151462999999993,23.526230999999992,24.194960999999992,24.45821399999999,25.806858999999992,26.099473999999994,26.590721999999992,26.97298599999999,27.261193999999993,27.570707999999993,27.903495999999993,28.234605999999992
24-2805292,,,,,,,,,,,,,,,,,,,,,,,,0,0.970218,1.5783800000000001,1.958555,2.471918,2.660693,3.042746,3.545928,3.803316,4.415267,4.787126,5.013642,5.204148,5.658472,5.855818999999999,6.158893999999999,6.356754999999999,6.717778999999998,7.203058999999999,7.597000999999999,7.956573999999999,8.265168999999998,9.089593999999998,9.524035999999999,9.959895999999999,10.509253,11.249469,11.550042999999999,12.023540999999998,12.648782999999998,12.934913999999997,13.563883999999998,13.895945999999999,14.207282999999999,14.650341999999998,15.000749999999998,16.016735999999998,16.658858,17.283448999999997,17.825570999999997,19.154514999999996,19.924033999999995,20.047385999999996,20.427097999999997,20.839473999999996,21.068010999999995,21.299558999999995,21.578118999999994,21.998773999999994,22.529752999999992,22.672668999999992,23.04743699999999,23.71616699999999,23.97941999999999,25.32806499999999,25.620679999999993,26.111927999999992,26.49419199999999,26.782399999999992,27.091913999999992,27.424701999999993,27.75581199999999
