순번_정류장ID,1-2802586,2-2802349,3-2802577,4-2802581,5-2804851,6-2803664,7-2806670,8-2806089,9-2805031,10-2806722,11-2806724,12-2807231,13-2805770,14-2806725,15-2805822,16-2805054,17-2803769,18-2804876,19-2803770,20-2803820,21-2806041,22-2805551,23-2804418,24-2803624,25-2805039,26-2805309,27-2805206,28-2805004,29-2805552,30-2802568,31-2802551,32-2802377,33-2802356,34-2802518,35-2802493,36-2802471,37-2805716,38-2802464,39-2802451,40-2802426,41-2803019,42-2803578,43-2802646,44-2803032,45-2803031,46-2803025,47-2803023,48-2803016,49-2802995,50-2802957,51-2802933,52-2802891,53-2802879,54-2802621,55-2803274,56-2803264,57-2803257,58-2803253,59-2803249,60-2803230,61-2803135,62-2803124,63-2803099,64-2803044,65-2803041,66-2803066,67-2806058,68-2805447,69-2805651,70-2800369,71-2800373
11-2806724,,,,,,,,,,,0,0.424548,0.730942,1.105215,1.711772,2.268515,2.822851,3.329252,3.641569,3.881525,4.089772,4.492076,4.812194,5.118487,5.433758,5.817042,5.98039,6.305636,7.860148,8.500232,9.258653,9.603546000000001,9.985919,10.20489,10.525856000000001,10.826219000000002,11.060025000000001,11.397573000000001,11.797197,12.916573,13.217168,13.612997,13.907642,14.172581999999998,14.347265999999998,14.441049999999997,14.666155999999997,14.895625999999996,15.165828999999997,15.350787999999996,15.717137999999997,15.922230999999996,16.295910999999997,16.652336999999996,17.080749999999995,17.350984999999994,17.787993999999994,18.094777999999994,18.581041999999993,19.426648999999994,19.766231999999995,20.208943999999995,20.667958999999996,20.887713999999995,21.051383999999995,21.596965999999995,21.854000999999993,22.060808999999992,22.92558899999999,23.37044699999999,24.03862399999999
12-2807231,,,,,,,,,,,,0,0.306394,0.680667,1.2872240000000001,1.8439670000000001,2.3983030000000003,2.904704,3.2170210000000004,3.456977,3.6652240000000003,4.067528,4.387646,4.693939,5.00921,5.392494,5.555842,5.881088,7.4356,8.075684,8.834105000000001,9.178998000000002,9.561371000000001,9.780342000000001,10.101308000000001,10.401671000000002,10.635477000000002,10.973025000000002,11.372649000000001,12.492025000000002,12.792620000000001,13.188449000000002,13.483094000000001,13.748034,13.922718,14.016502,14.241608,14.471077999999999,14.741280999999999,14.926239999999998,15.292589999999999,15.497682999999999,15.871362999999999,16.227788999999998,16.656201999999997,16.926436999999996,17.363445999999996,17.670229999999997,18.156493999999995,19.002100999999996,19.341683999999997,19.784395999999997,20.243411,20.463165999999998,20.626835999999997,21.172417999999997,21.429452999999995,21.636260999999994,22.501040999999994,22.945898999999994,23.614075999999994
13-2805770,,,,,,,,,,,,,0,0.374273,0.9808300000000001,1.537573,2.0919090000000002,2.59831,2.9106270000000003,3.150583,3.35883,3.761134,4.081252,4.387545,4.702816,5.0861,5.249448,5.574694,7.129206,7.76929,8.527711,8.872604,9.254977,9.473948,9.794914,10.095277000000001,10.329083,10.666631,11.066255,12.185631,12.486226,12.882055000000001,13.1767,13.44164,13.616323999999999,13.710107999999998,13.935213999999998,14.164683999999998,14.434886999999998,14.619845999999997,14.986195999999998,15.191288999999998,15.564968999999998,15.921394999999999,16.349808,16.620043,17.057052,17.363836,17.850099999999998,18.695707,19.03529,19.478002,19.937017,20.156772,20.320442,20.866024,21.123058999999998,21.329866999999997,22.194646999999996,22.639504999999996,23.307681999999996
14-2806725,,,,,,,,,,,,,,0,0.606557,1.1633,1.717636,2.224037,2.536354,2.77631,2.984557,3.386861,3.706979,4.013272,4.328543,4.7118269999999995,4.875175,5.2004209999999995,6.754932999999999,7.395016999999999,8.153438,8.498331,8.880704,9.099675,9.420641,9.721004,9.95481,10.292358,10.691982,11.811357999999998,12.111952999999998,12.507781999999999,12.802426999999998,13.067366999999997,13.242050999999996,13.335834999999996,13.560940999999996,13.790410999999995,14.060613999999996,14.245572999999995,14.611922999999996,14.817015999999995,15.190695999999996,15.547121999999996,15.975534999999997,16.245769999999997,16.682778999999996,16.989562999999997,17.475826999999995,18.321433999999996,18.661016999999998,19.103728999999998,19.562744,19.782498999999998,19.946168999999998,20.491750999999997,20.748785999999996,20.955593999999994,21.820373999999994,22.265231999999994,22.933408999999994
15-2805822,,,,,,,,,,,,,,,0,0.556743,1.111079,1.61748,1.929797,2.169753,2.378,2.780304,3.100422,3.406715,3.7219860000000002,4.10527,4.268618,4.593864,6.148376,6.78846,7.546881,7.891774,8.274147,8.493117999999999,8.814084,9.114447,9.348253,9.685801,10.085424999999999,11.204801,11.505396,11.901225,12.19587,12.460809999999999,12.635493999999998,12.729277999999997,12.954383999999997,13.183853999999997,13.454056999999997,13.639015999999996,14.005365999999997,14.210458999999997,14.584138999999997,14.940564999999998,15.368977999999998,15.639212999999998,16.076221999999998,16.383005999999998,16.869269999999997,17.714876999999998,18.05446,18.497172,18.956187,19.175942,19.339612,19.885194,20.142228999999997,20.349036999999996,21.213816999999995,21.658674999999995,22.326851999999995
16-2805054,,,,,,,,,,,,,,,,0,0.5543359999999999,1.060737,1.373054,1.61301,1.8212570000000001,2.223561,2.543679,2.849972,3.1652430000000003,3.5485270000000004,3.7118750000000005,4.037121000000001,5.591633000000001,6.231717000000001,6.990138000000001,7.335031000000001,7.717404000000001,7.936375000000001,8.257341,8.557704000000001,8.79151,9.129058,9.528682,10.648057999999999,10.948652999999998,11.344482,11.639126999999998,11.904066999999998,12.078750999999997,12.172534999999996,12.397640999999997,12.627110999999996,12.897313999999996,13.082272999999995,13.448622999999996,13.653715999999996,14.027395999999996,14.383821999999997,14.812234999999998,15.082469999999997,15.519478999999997,15.826262999999997,16.312526999999996,17.158133999999997,17.497716999999998,17.940428999999998,18.399444,18.619199,18.782868999999998,19.328450999999998,19.585485999999996,19.792293999999995,20.657073999999994,21.101931999999994,21.770108999999994
17-2803769,,,,,,,,,,,,,,,,,0,0.506401,0.8187180000000001,1.0586740000000001,1.2669210000000002,1.6692250000000002,1.989343,2.295636,2.610907,2.9941910000000003,3.1575390000000003,3.4827850000000002,5.037297000000001,5.6773810000000005,6.435802000000001,6.780695000000001,7.163068000000001,7.382039000000001,7.703005000000001,8.003368000000002,8.237174000000001,8.574722000000001,8.974346,10.093722,10.394317,10.790146,11.084791,11.349730999999998,11.524414999999998,11.618198999999997,11.843304999999997,12.072774999999996,12.342977999999997,12.527936999999996,12.894286999999997,13.099379999999996,13.473059999999997,13.829485999999998,14.257898999999998,14.528133999999998,14.965142999999998,15.271926999999998,15.758190999999998,16.603797999999998,16.943381,17.386093,17.845108,18.064863,18.228533,18.774115,19.031149999999997,19.237957999999995,20.102737999999995,20.547595999999995,21.215772999999995
18-2804876,,,,,,,,,,,,,,,,,,0,0.312317,0.552273,0.76052,1.162824,1.482942,1.789235,2.1045059999999998,2.48779,2.651138,2.976384,4.530896,5.17098,5.929401,6.274294,6.6566670000000006,6.875638,7.196604000000001,7.496967000000001,7.730773000000001,8.068321000000001,8.467945,9.587321,9.887915999999999,10.283745,10.578389999999999,10.843329999999998,11.018013999999997,11.111797999999997,11.336903999999997,11.566373999999996,11.836576999999997,12.021535999999996,12.387885999999996,12.592978999999996,12.966658999999996,13.323084999999997,13.751497999999998,14.021732999999998,14.458741999999997,14.765525999999998,15.251789999999998,16.097396999999997,16.43698,16.879692,17.338707,17.558462,17.722132,18.267713999999998,18.524748999999996,18.731556999999995,19.596336999999995,20.041194999999995,20.709371999999995
19-2803770,,,,,,,,,,,,,,,,,,,0,0.239956,0.448203,0.850507,1.170625,1.476918,1.792189,2.175473,2.3388210000000003,2.664067,4.218579,4.858663,5.617084,5.961977,6.34435,6.563321,6.8842870000000005,7.18465,7.418456000000001,7.756004000000001,8.155628,9.275004,9.575598999999999,9.971428,10.266072999999999,10.531012999999998,10.705696999999997,10.799480999999997,11.024586999999997,11.254056999999996,11.524259999999996,11.709218999999996,12.075568999999996,12.280661999999996,12.654341999999996,13.010767999999997,13.439180999999998,13.709415999999997,14.146424999999997,14.453208999999998,14.939472999999998,15.785079999999997,16.124662999999998,16.567375,17.02639,17.246145,17.409815,17.955396999999998,18.212431999999996,18.419239999999995,19.284019999999995,19.728877999999995,20.397054999999995
20-2803820,,,,,,,,,,,,,,,,,,,,0,0.208247,0.610551,0.930669,1.236962,1.552233,1.935517,2.098865,2.424111,3.978623,4.618707,5.377128,5.722021,6.104394,6.323365,6.644331,6.944694,7.1785000000000005,7.5160480000000005,7.915672000000001,9.035048,9.335643,9.731472,10.026117,10.291056999999999,10.465740999999998,10.559524999999997,10.784630999999997,11.014100999999997,11.284303999999997,11.469262999999996,11.835612999999997,12.040705999999997,12.414385999999997,12.770811999999998,13.199224999999998,13.469459999999998,13.906468999999998,14.213252999999998,14.699516999999998,15.545123999999998,15.884706999999997,16.327418999999995,16.786433999999996,17.006188999999996,17.169858999999995,17.715440999999995,17.972475999999993,18.179283999999992,19.04406399999999,19.48892199999999,20.15709899999999
21-2806041,,,,,,,,,,,,,,,,,,,,,0,0.402304,0.7224219999999999,1.0287149999999998,1.343986,1.7272699999999999,1.890618,2.215864,3.7703759999999997,4.41046,5.168881,5.513774,5.896147,6.115118,6.436084,6.736447,6.9702530000000005,7.307801,7.707425000000001,8.826801,9.127396,9.523225,9.81787,10.082809999999998,10.257493999999998,10.351277999999997,10.576383999999997,10.805853999999997,11.076056999999997,11.261015999999996,11.627365999999997,11.832458999999997,12.206138999999997,12.562564999999998,12.990977999999998,13.261212999999998,13.698221999999998,14.005005999999998,14.491269999999998,15.336876999999998,15.676459999999997,16.119171999999995,16.578186999999996,16.797941999999995,16.961611999999995,17.507193999999995,17.764228999999993,17.971036999999992,18.83581699999999,19.28067499999999,19.94885199999999
22-2805551,,,,,,,,,,,,,,,,,,,,,,0,0.32011799999999996,0.6264109999999999,0.9416819999999999,1.3249659999999999,1.488314,1.8135599999999998,3.3680719999999997,4.008156,4.766577,5.11147,5.493843,5.712814,6.03378,6.334143,6.5679490000000005,6.905497,7.305121000000001,8.424497,8.725092,9.120921,9.415565999999998,9.680505999999998,9.855189999999997,9.948973999999996,10.174079999999996,10.403549999999996,10.673752999999996,10.858711999999995,11.225061999999996,11.430154999999996,11.803834999999996,12.160260999999997,12.588673999999997,12.858908999999997,13.295917999999997,13.602701999999997,14.088965999999997,14.934572999999997,15.274155999999996,15.716867999999996,16.175882999999995,16.395637999999995,16.559307999999994,17.104889999999994,17.361924999999992,17.56873299999999,18.43351299999999,18.87837099999999,19.54654799999999
23-2804418,,,,,,,,,,,,,,,,,,,,,,,0,0.306293,0.621564,1.004848,1.168196,1.493442,3.047954,3.6880379999999997,4.446459,4.791352,5.173725,5.392696,5.713662,6.014025,6.247831000000001,6.5853790000000005,6.985003000000001,8.104379000000002,8.404974000000001,8.800803000000002,9.095448000000001,9.360388,9.535072,9.628855999999999,9.853962,10.083431999999998,10.353634999999999,10.538593999999998,10.904943999999999,11.110036999999998,11.483716999999999,11.840143,12.268556,12.538791,12.9758,13.282584,13.768848,14.614455,14.954037999999999,15.396749999999999,15.855764999999998,16.075519999999997,16.239189999999997,16.784771999999997,17.041806999999995,17.248614999999994,18.113394999999993,18.558252999999993,19.226429999999993
24-2803624,,,,,,,,,,,,,,,,,,,,,,,,0,0.315271,0.698555,0.8619030000000001,1.187149,2.741661,3.381745,4.140166,4.485059,4.867432,5.086403,5.407369,5.707732,5.941538,6.279086,6.678710000000001,7.7980860000000005,8.098681000000001,8.494510000000002,8.789155000000001,9.054095,9.228779,9.322562999999999,9.547668999999999,9.777138999999998,10.047341999999999,10.232300999999998,10.598650999999998,10.803743999999998,11.177423999999998,11.53385,11.962263,12.232498,12.669507,12.976291,13.462555,14.308162,14.647744999999999,15.090456999999999,15.549471999999998,15.769226999999997,15.932896999999997,16.478478999999997,16.735513999999995,16.942321999999994,17.807101999999993,18.251959999999993,18.920136999999993
25-2805039,,,,,,,,,,,,,,,,,,,,,,,,,0,0.383284,0.546632,0.8718779999999999,2.42639,3.066474,3.8248949999999997,4.169788,4.552161,4.771132,5.092098,5.392461,5.626267,5.963815,6.3634390000000005,7.482815,7.783410000000001,8.179239,8.473884,8.738824,8.913507999999998,9.007291999999998,9.232397999999998,9.461867999999997,9.732070999999998,9.917029999999997,10.283379999999998,10.488472999999997,10.862152999999998,11.218578999999998,11.646992,11.917226999999999,12.354235999999998,12.661019999999999,13.147283999999999,13.992890999999998,14.332473999999998,14.775185999999998,15.234200999999999,15.453955999999998,15.617625999999998,16.163207999999997,16.420242999999996,16.627050999999994,17.491830999999994,17.936688999999994,18.604865999999994
26-2805309,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163348,0.488594,2.043106,2.6831899999999997,3.441611,3.786504,4.168877,4.387848,4.708814,5.009177,5.242983000000001,5.580531000000001,5.980155000000001,7.099531000000001,7.400126000000001,7.795955000000001,8.0906,8.35554,8.530223999999999,8.624007999999998,8.849113999999998,9.078583999999998,9.348786999999998,9.533745999999997,9.900095999999998,10.105188999999998,10.478868999999998,10.835294999999999,11.263708,11.533942999999999,11.970951999999999,12.277735999999999,12.764,13.609606999999999,13.949189999999998,14.391901999999998,14.850916999999999,15.070671999999998,15.234341999999998,15.779923999999998,16.036958999999996,16.243766999999995,17.108546999999994,17.553404999999994,18.221581999999994
27-2805206,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.325246,1.879758,2.519842,3.278263,3.623156,4.005529,4.2245,4.545466,4.845829,5.079635000000001,5.4171830000000005,5.816807000000001,6.936183000000001,7.236778000000001,7.632607000000001,7.927252000000001,8.192192,8.366876,8.460659999999999,8.685766,8.915235999999998,9.185438999999999,9.370397999999998,9.736747999999999,9.941840999999998,10.315520999999999,10.671947,11.10036,11.370595,11.807604,12.114388,12.600652,13.446259,13.785841999999999,14.228553999999999,14.687569,14.907324,15.070993999999999,15.616575999999998,15.873610999999999,16.080419,16.945199,17.390057,18.058234
28-2805004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5545120000000001,2.194596,2.953017,3.29791,3.6802829999999997,3.8992539999999996,4.220219999999999,4.520582999999999,4.754389,5.091937,5.491561,6.610937,6.911532,7.307361,7.602006,7.866946,8.04163,8.135413999999999,8.36052,8.589989999999998,8.860192999999999,9.045151999999998,9.411501999999999,9.616594999999998,9.990274999999999,10.346701,10.775114,11.045349,11.482358,11.789142,12.275406,13.121013,13.460595999999999,13.903307999999999,14.362323,14.582078,14.745747999999999,15.291329999999999,15.548364999999999,15.755173,16.619953,17.064811,17.732988
29-2805552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.640084,1.398505,1.743398,2.125771,2.3447419999999997,2.6657079999999995,2.9660709999999995,3.1998769999999994,3.5374249999999994,3.937048999999999,5.056424999999999,5.3570199999999994,5.752848999999999,6.0474939999999995,6.312434,6.487118,6.580902,6.806008,7.035478,7.305681000000001,7.490640000000001,7.856990000000001,8.062083000000001,8.435763000000001,8.792189000000002,9.220602000000003,9.490837000000003,9.927846000000002,10.234630000000003,10.720894000000003,11.566501000000002,11.906084000000002,12.348796000000002,12.807811000000001,13.027566,13.191236,13.736818,13.993853,14.200661,15.065441,15.510299,16.178476
30-2802568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.758421,1.1033140000000001,1.4856870000000002,1.7046580000000002,2.025624,2.325987,2.559793,2.897341,3.296965,4.416341,4.7169360000000005,5.1127650000000004,5.4074100000000005,5.672350000000001,5.847034000000001,5.940818000000001,6.165924000000001,6.395394000000001,6.665597000000002,6.850556000000002,7.216906000000002,7.421999000000001,7.795679000000002,8.152105000000002,8.580518000000003,8.850753000000003,9.287762000000003,9.594546000000003,10.080810000000003,10.926417000000002,11.266000000000002,11.708712000000002,12.167727000000003,12.387482000000002,12.551152000000002,13.096734000000001,13.353769000000002,13.560577000000002,14.425357000000002,14.870215000000002,15.538392000000002
31-2802551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344893,0.727266,0.946237,1.2672029999999999,1.5675659999999998,1.8013719999999998,2.1389199999999997,2.538544,3.65792,3.958515,4.354343999999999,4.648988999999999,4.9139289999999995,5.088613,5.182397,5.407503,5.636973,5.907176000000001,6.092135000000001,6.4584850000000005,6.663578,7.0372580000000005,7.393684,7.822097,8.092332,8.529341,8.836125000000001,9.322389000000001,10.167996,10.507579,10.950291,11.409306,11.629061,11.792731,12.338313,12.595348,12.802156,13.666936,14.111794,14.779971
32-2802377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.382373,0.601344,0.92231,1.222673,1.4564789999999999,1.7940269999999998,2.193651,3.313027,3.613622,4.009451,4.304096,4.5690360000000005,4.743720000000001,4.837504000000001,5.062610000000001,5.292080000000001,5.562283000000002,5.747242000000002,6.1135920000000015,6.318685000000001,6.6923650000000015,7.048791000000001,7.477204000000001,7.747439000000002,8.184448000000001,8.491232000000002,8.977496000000002,9.823103000000001,10.162686,10.605398000000001,11.064413000000002,11.284168000000001,11.447838,11.99342,12.250455,12.457263000000001,13.322043,13.766901,14.435078
33-2802356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.218971,0.539937,0.8403,1.074106,1.411654,1.811278,2.9306539999999996,3.2312489999999996,3.6270779999999996,3.9217229999999996,4.186662999999999,4.361346999999999,4.455131,4.680237,4.909707,5.1799100000000005,5.3648690000000006,5.731219,5.936312,6.309992,6.666418,7.094831,7.365066000000001,7.802075,8.108859,8.595123000000001,9.44073,9.780313,10.223025,10.68204,10.901795,11.065465,11.611047,11.868082,12.07489,12.93967,13.384528,14.052705
