순번_정류장ID,1-2807634,2-2806815,3-2805755,4-2805756,5-2807636,6-2800317,7-2804990,8-2807301,9-2803514,10-2803080,11-2803077,12-2803101,13-2805595,14-2803123,15-2803131,16-2803137,17-2805441,18-2802629,19-2802719,20-2802709,21-2802718,22-2802712,23-2802625,24-2802694,25-2802673,26-2802039,27-2801999,28-2801977,29-2802024,30-2802051,31-2802098,32-2802129,33-2802158,34-2802168,35-2802175,36-2801848,37-2802825,38-2802870,39-2802906,40-2802937,41-2802951,42-2802958,43-2802439,44-2802476,45-2806240,46-2804421,47-2805309,48-2805206,49-2805004,50-2806095,51-2804866,52-2805586,53-2805058,54-2805396,55-2804872,56-2803519,57-2802348,58-2802345,59-2802359,60-2803795,61-2804906,62-2805203,63-2803769,64-2806756,65-2807088,66-2806766,67-2806758,68-2806755
37-2802825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.655716,1.233615,1.582479,1.863548,3.644455,4.038106,6.233859,7.339183,7.794701,8.177985,8.341332999999999,8.596784999999999,8.986050999999998,9.221339999999998,9.432631999999998,9.657476999999998,10.171744999999998,10.623457999999998,10.866273999999997,11.528907999999998,12.175701999999998,12.535117999999997,12.824802999999998,13.569335999999998,14.194457999999997,14.747435999999997,15.446949999999998,15.779067999999997,16.171225999999997,17.119336999999998,18.392121999999997
38-2802870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5778989999999999,0.926763,1.207832,2.988739,3.38239,5.578143,6.683467,7.138985,7.522269,7.685617,7.941069,8.330335,8.565624,8.776916,9.001761,9.516029,9.967742,10.210557999999999,10.873192,11.519986,11.879401999999999,12.169087,12.91362,13.538742,14.091719999999999,14.791234,15.123351999999999,15.515509999999999,16.463621,17.736406
39-2802906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348864,0.6299330000000001,2.4108400000000003,2.8044910000000005,5.000244,6.105568,6.5610859999999995,6.944369999999999,7.107717999999999,7.363169999999999,7.752435999999999,7.987724999999999,8.199017,8.423862,8.93813,9.389842999999999,9.632658999999999,10.295293,10.942086999999999,11.301502999999999,11.591187999999999,12.335721,12.960842999999999,13.513820999999998,14.213334999999999,14.545452999999998,14.937610999999999,15.885722,17.158507
40-2802937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.281069,2.061976,2.4556270000000002,4.65138,5.756703999999999,6.212221999999999,6.5955059999999985,6.758853999999999,7.014305999999999,7.403571999999999,7.638860999999999,7.850152999999999,8.074997999999999,8.589265999999999,9.040978999999998,9.283794999999998,9.946428999999998,10.593222999999998,10.952638999999998,11.242323999999998,11.986856999999999,12.611978999999998,13.164956999999998,13.864470999999998,14.196588999999998,14.588746999999998,15.536857999999999,16.809642999999998
41-2802951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.780907,2.174558,4.370311,5.4756350000000005,5.931153,6.314437,6.477785,6.733237,7.122503,7.357792,7.569084,7.793929,8.308197,8.75991,9.002726,9.66536,10.312154,10.67157,10.961255,11.705788,12.33091,12.883887999999999,13.583402,13.915519999999999,14.307678,15.255789,16.528574
42-2802958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.39365100000000003,2.589404,3.694728,4.150246,4.53353,4.696878,4.95233,5.341596,5.576885,5.788177,6.013022,6.527290000000001,6.9790030000000005,7.221819000000001,7.884453000000001,8.531247,8.890663,9.180348,9.924881000000001,10.550003,11.102981,11.802495,12.134613,12.526771,13.474882000000001,14.747667000000002
43-2802439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.195753,3.301077,3.756595,4.139879,4.303227,4.558679,4.947945,5.183234,5.394526,5.619371,6.1336390000000005,6.585352,6.828168000000001,7.490802,8.137596,8.497012,8.786697,9.53123,10.156352,10.70933,11.408844,11.740962,12.13312,13.081231,14.354016000000001
44-2802476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.105324,1.560842,1.944126,2.107474,2.362926,2.752192,2.987481,3.1987729999999996,3.423618,3.9378859999999998,4.389599,4.632415,5.295049,5.9418429999999995,6.301259,6.590944,7.335477,7.960599,8.513577,9.213091,9.545209,9.937367,10.885478,12.158263000000002
45-2806240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45551800000000003,0.838802,1.00215,1.257602,1.646868,1.882157,2.093449,2.3182940000000003,2.8325620000000002,3.284275,3.527091,4.189725,4.836519,5.195935,5.485620000000001,6.2301530000000005,6.855275000000001,7.408253,8.107767,8.439885,8.832043,9.780154000000001,11.052939000000002
46-2804421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.383284,0.546632,0.802084,1.19135,1.426639,1.637931,1.862776,2.377044,2.8287570000000004,3.0715730000000003,3.7342070000000005,4.381001,4.740417000000001,5.030102000000001,5.774635000000001,6.399757000000001,6.9527350000000006,7.652249,7.984367000000001,8.376525,9.324636000000002,10.597421000000002
47-2805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163348,0.4188,0.808066,1.043355,1.254647,1.479492,1.99376,2.445473,2.6882889999999997,3.350923,3.9977169999999997,4.357132999999999,4.646818,5.391350999999999,6.0164729999999995,6.569450999999999,7.268964999999999,7.601082999999999,7.993240999999999,8.941352,10.214137000000001
48-2805206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.255452,0.644718,0.880007,1.091299,1.316144,1.830412,2.2821249999999997,2.5249409999999997,3.187575,3.8343689999999997,4.193785,4.4834700000000005,5.228003,5.853125,6.406103,7.105617,7.437735,7.829893,8.778004000000001,10.050789000000002
49-2805004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.389266,0.624555,0.835847,1.060692,1.57496,2.0266729999999997,2.2694889999999996,2.932123,3.5789169999999997,3.9383329999999996,4.228018,4.972550999999999,5.5976729999999995,6.150651,6.850165,7.182283,7.574441,8.522552000000001,9.795337000000002
50-2806095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235289,0.446581,0.671426,1.185694,1.637407,1.880223,2.542857,3.189651,3.549067,3.838752,4.583285,5.208407,5.761385000000001,6.460899,6.793017000000001,7.185175000000001,8.133286000000002,9.406071000000003
51-2804866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.211292,0.436137,0.950405,1.4021180000000002,1.6449340000000001,2.3075680000000003,2.954362,3.313778,3.603463,4.347996,4.973118,5.526096000000001,6.2256100000000005,6.557728000000001,6.949886000000001,7.897997000000001,9.170782
52-2805586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.224845,0.739113,1.190826,1.4336419999999999,2.096276,2.74307,3.102486,3.392171,4.136704,4.761826,5.3148040000000005,6.014318,6.346436000000001,6.738594000000001,7.686705000000001,8.95949
53-2805058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5142680000000001,0.9659810000000001,1.2087970000000001,1.8714310000000003,2.518225,2.877641,3.167326,3.911859,4.536981,5.089959,5.789473,6.1215910000000004,6.513749000000001,7.461860000000001,8.734645
54-2805396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45171300000000003,0.694529,1.357163,2.0039569999999998,2.3633729999999997,2.6530579999999997,3.397591,4.0227129999999995,4.575690999999999,5.275204999999999,5.607322999999999,5.999480999999999,6.947591999999999,8.220377
55-2804872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24281599999999998,0.9054500000000001,1.552244,1.91166,2.201345,2.945878,3.571,4.123978,4.823492,5.15561,5.5477680000000005,6.495879,7.768664
56-2803519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6626340000000001,1.309428,1.668844,1.958529,2.703062,3.3281840000000003,3.8811620000000002,4.580676,4.912794000000001,5.304952000000001,6.253063000000001,7.525848000000001
57-2802348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.646794,1.0062099999999998,1.2958949999999998,2.040428,2.66555,3.218528,3.9180420000000002,4.25016,4.642318,5.590429,6.863214
58-2802345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.35941599999999996,0.6491009999999999,1.393634,2.018756,2.571734,3.2712480000000004,3.6033660000000003,3.9955240000000005,4.9436350000000004,6.21642
59-2802359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28968499999999997,1.034218,1.6593400000000003,2.2123180000000002,2.9118320000000004,3.2439500000000003,3.636108,4.584219,5.857004
60-2803795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.744533,1.369655,1.922633,2.622147,2.954265,3.3464229999999997,4.294534,5.5673189999999995
61-2804906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6251220000000001,1.1781000000000001,1.8776140000000003,2.2097320000000003,2.60189,3.550001,4.822786
62-2805203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.552978,1.2524920000000002,1.58461,1.976768,2.9248790000000002,4.1976640000000005
63-2803769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6995140000000001,1.031632,1.4237900000000001,2.3719010000000003,3.644686
64-2806756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.33211799999999997,0.7242759999999999,1.672387,2.9451720000000003
65-2807088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.392158,1.3402690000000002,2.613054
66-2806766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.948111,2.220896
67-2806758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.272785
68-2806755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
