순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2803703,34-2803704,35-2804633,36-2803707,37-2803709,38-2806218,39-2803710,40-2803712,41-2804341,42-2804214,43-2804216,44-2804221,45-2806332,46-2807154,47-2804222,48-2804224,49-2804226,50-2807152,51-2804228,52-2804230
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.375272,0.566074,0.802321,0.9979659999999999,1.543234,2.093793,2.5917869999999996,2.9266739999999998,3.6361239999999997,4.558085,5.0600890000000005,5.603108000000001,5.86446,6.224074,6.35724,6.557229,7.225172000000001,7.913147,8.289319,9.068067000000001,9.365867000000001,10.012774000000002,10.234270000000002,10.654016000000002,11.023687000000002,11.367709000000003,11.596722000000003,11.958210000000003
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190802,0.427049,0.6226940000000001,1.1679620000000002,1.7185210000000002,2.2165150000000002,2.5514020000000004,3.2608520000000003,4.182813,4.684817000000001,5.227836000000001,5.489188,5.848802,5.981968,6.181957000000001,6.849900000000001,7.5378750000000005,7.914047000000001,8.692795,8.990595,9.637502000000001,9.858998000000001,10.278744000000001,10.648415000000002,10.992437000000002,11.221450000000003,11.582938000000002
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.23624699999999998,0.431892,0.97716,1.527719,2.025713,2.3606000000000003,3.07005,3.992011,4.494015,5.037034,5.298386,5.6579999999999995,5.791166,5.991155,6.659098,7.347073,7.723245,8.501993,8.799793000000001,9.446700000000002,9.668196000000002,10.087942000000002,10.457613000000002,10.801635000000003,11.030648000000003,11.392136000000002
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195645,0.7409129999999999,1.291472,1.789466,2.124353,2.833803,3.755764,4.257768,4.800787000000001,5.062139,5.421753,5.554919,5.754908,6.4228510000000005,7.110826,7.486998000000001,8.265746,8.563546,9.210453000000001,9.431949000000001,9.851695000000001,10.221366000000002,10.565388000000002,10.794401000000002,11.155889000000002
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.545268,1.0958269999999999,1.5938209999999997,1.9287079999999996,2.638158,3.560119,4.062123,4.605142,4.866493999999999,5.226107999999999,5.359273999999999,5.559263,6.227206,6.915181,7.291353,8.070101,8.367901,9.014808,9.236304,9.65605,10.025721,10.369743000000001,10.598756000000002,10.960244000000001
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550559,1.048553,1.38344,2.09289,3.014851,3.516855,4.059874,4.321225999999999,4.680839999999999,4.814005999999999,5.0139949999999995,5.681938,6.3699129999999995,6.746085,7.524833,7.822633,8.46954,8.691036,9.110782,9.480453,9.824475000000001,10.053488000000002,10.414976000000001
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49799399999999994,0.832881,1.542331,2.464292,2.966296,3.509315,3.770667,4.130281,4.263447,4.463436000000001,5.131379000000001,5.819354000000001,6.195526000000001,6.974274000000001,7.272074000000001,7.9189810000000005,8.140477,8.560223,8.929894,9.273916000000002,9.502929000000002,9.864417000000001
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.334887,1.044337,1.966298,2.468302,3.0113209999999997,3.2726729999999997,3.632287,3.765453,3.965442,4.633385,5.321359999999999,5.697532,6.47628,6.77408,7.420986999999999,7.6424829999999995,8.062229,8.4319,8.775922000000001,9.004935000000001,9.366423000000001
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.70945,1.631411,2.133415,2.6764339999999995,2.9377859999999996,3.2973999999999997,3.430566,3.6305549999999998,4.2984979999999995,4.986472999999999,5.362645,6.141393,6.4391929999999995,7.086099999999999,7.307595999999999,7.727341999999999,8.097012999999999,8.441035,8.670048,9.031536
33-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.921961,1.423965,1.9669839999999998,2.2283359999999997,2.5879499999999998,2.721116,2.921105,3.589048,4.277023,4.653195,5.431943,5.729743,6.37665,6.598146,7.017892,7.387563,7.731585,7.960598,8.322086
34-2803704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502004,1.045023,1.306375,1.6659890000000002,1.7991550000000003,1.9991440000000003,2.6670870000000004,3.355062,3.731234,4.509982,4.807782,5.454688999999999,5.676184999999999,6.095930999999999,6.465602,6.8096239999999995,7.038637,7.400124999999999
35-2804633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5430189999999999,0.804371,1.1639849999999998,1.297151,1.49714,2.165083,2.853058,3.22923,4.007978,4.305777999999999,4.952684999999999,5.174180999999999,5.593926999999999,5.963597999999999,6.307619999999999,6.536632999999999,6.898121
36-2803707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261352,0.6209659999999999,0.7541319999999999,0.9541209999999999,1.622064,2.3100389999999997,2.6862109999999997,3.4649589999999995,3.7627589999999995,4.409666,4.631162,5.050908,5.420579,5.764601,5.993614,6.3551020000000005
37-2803709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.359614,0.49278,0.692769,1.360712,2.048687,2.424859,3.203607,3.501407,4.148314,4.36981,4.789556,5.1592270000000005,5.503249,5.732262,6.09375
38-2806218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.133166,0.333155,1.001098,1.689073,2.065245,2.843993,3.1417930000000003,3.7887000000000004,4.0101960000000005,4.4299420000000005,4.799613000000001,5.143635000000001,5.372648000000001,5.734136000000001
39-2803710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.199989,0.867932,1.555907,1.9320789999999999,2.710827,3.008627,3.6555340000000003,3.8770300000000004,4.296776,4.666447000000001,5.0104690000000005,5.239482000000001,5.60097
40-2803712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6679430000000001,1.355918,1.73209,2.5108379999999997,2.8086379999999997,3.455545,3.677041,4.096787,4.466458,4.81048,5.039493,5.400981
41-2804341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.687975,1.064147,1.842895,2.140695,2.787602,3.0090980000000003,3.4288440000000002,3.798515,4.142537,4.37155,4.7330380000000005
42-2804214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376172,1.15492,1.45272,2.099627,2.321123,2.740869,3.11054,3.4545619999999997,3.683575,4.045063
43-2804216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.778748,1.076548,1.723455,1.9449509999999999,2.364697,2.734368,3.0783899999999997,3.307403,3.668891
44-2804221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2978,0.944707,1.1662029999999999,1.5859489999999998,1.95562,2.299642,2.528655,2.890143
45-2806332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.646907,0.868403,1.288149,1.65782,2.001842,2.230855,2.592343
46-2807154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.221496,0.641242,1.010913,1.354935,1.583948,1.945436
47-2804222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.419746,0.789417,1.133439,1.3624520000000002,1.7239400000000002
48-2804224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.369671,0.713693,0.942706,1.304194
49-2804226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.344022,0.573035,0.934523
50-2807152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.22901300000000002,0.590501
51-2804228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.36148800000000003
52-2804230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
