순번_정류장ID,35-2803478,36-2806276,37-2806274,38-2805175,39-2805166,40-2805164,41-2805167,42-2805162,43-2805160,44-2805158,45-2803416,46-2807467,47-2807468,48-2800136,49-2800184,50-2800188,51-2800194,52-2800195,53-2800220,54-2801697,55-2802033,56-2802096,57-2802136,58-2802168,59-2801848,60-2802399,61-2802372,62-2802530,63-2802367,64-2802371,65-2802370,66-2805716
45-2803416,,,,,,,,,,,0,5.040719,6.091182,7.485752,8.064865,8.733101999999999,9.130154,10.607933,12.696050999999999,17.173354,17.785411,19.424891,20.401660999999997,21.019658999999997,23.175767999999998,24.604155,25.63405,26.285169999999997,27.982362,28.784971,29.724023,30.491699
46-2807467,,,,,,,,,,,,0,1.050463,2.445033,3.024146,3.692383,4.089435,5.567214,7.655332,12.132635,12.744692,14.384172,15.360942,15.97894,18.135049,19.563436,20.593331,21.244450999999998,22.941643,23.744252,24.683304,25.45098
47-2807468,,,,,,,,,,,,,0,1.39457,1.973683,2.64192,3.038972,4.516751,6.604869000000001,11.082172,11.694229,13.333708999999999,14.310478999999999,14.928476999999999,17.084585999999998,18.512973,19.542868,20.193987999999997,21.89118,22.693789,23.632841,24.400517
48-2800136,,,,,,,,,,,,,,0,0.579113,1.24735,1.644402,3.1221810000000003,5.210299000000001,9.687602000000002,10.299659000000002,11.939139,12.915909000000001,13.533907000000001,15.690016,17.118403,18.148298,18.799418,20.49661,21.299219,22.238271,23.005947000000003
49-2800184,,,,,,,,,,,,,,,0,0.668237,1.065289,2.543068,4.631186,9.108488999999999,9.720545999999999,11.360025999999998,12.336795999999998,12.954793999999998,15.110902999999997,16.539289999999998,17.569184999999997,18.220304999999996,19.917496999999997,20.720105999999998,21.659157999999998,22.426834
50-2800188,,,,,,,,,,,,,,,,0,0.397052,1.8748310000000001,3.962949,8.440252000000001,9.052309000000001,10.691789,11.668559,12.286557,14.442666,15.871053,16.900948,17.552068,19.24926,20.051869,20.990921,21.758597
51-2800194,,,,,,,,,,,,,,,,,0,1.4777790000000002,3.5658970000000005,8.0432,8.655257,10.294737000000001,11.271507000000001,11.889505000000002,14.045614,15.474001000000001,16.503896,17.155016,18.852208,19.654817,20.593869,21.361545000000003
52-2800195,,,,,,,,,,,,,,,,,,0,2.088118,6.565421000000001,7.177478000000001,8.816958,9.793728,10.411726,12.567834999999999,13.996222,15.026117,15.677237,17.374429,18.177038,19.11609,19.883766
53-2800220,,,,,,,,,,,,,,,,,,,0,4.477303,5.08936,6.72884,7.70561,8.323608,10.479717,11.908104000000002,12.937999000000001,13.589119000000002,15.286311000000001,16.08892,17.027972000000002,17.795648000000003
54-2801697,,,,,,,,,,,,,,,,,,,,0,0.612057,2.251537,3.228307,3.846305,6.002414,7.430801,8.460696,9.111816000000001,10.809008,11.611617,12.550669000000001,13.318345
55-2802033,,,,,,,,,,,,,,,,,,,,,0,1.6394799999999998,2.61625,3.234248,5.390357,6.818744,7.8486389999999995,8.499759,10.196950999999999,10.999559999999999,11.938612,12.706287999999999
56-2802096,,,,,,,,,,,,,,,,,,,,,,0,0.97677,1.594768,3.750877,5.179264,6.209159,6.860278999999999,8.557471,9.36008,10.299132,11.066808
57-2802136,,,,,,,,,,,,,,,,,,,,,,,0,0.6179979999999999,2.774107,4.202494,5.2323889999999995,5.883508999999999,7.5807009999999995,8.38331,9.322362,10.090038
58-2802168,,,,,,,,,,,,,,,,,,,,,,,,0,2.156109,3.5844959999999997,4.6143909999999995,5.265510999999999,6.962702999999999,7.765312,8.704364,9.47204
59-2801848,,,,,,,,,,,,,,,,,,,,,,,,,0,1.428387,2.458282,3.109402,4.8065940000000005,5.609203000000001,6.548255000000001,7.315931000000001
60-2802399,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.029895,1.681015,3.3782069999999997,4.180816,5.119868,5.887544
61-2802372,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.65112,2.348312,3.150921,4.089973,4.857648999999999
62-2802530,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.6971919999999998,2.4998009999999997,3.438853,4.206529
63-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.802609,1.7416610000000001,2.5093370000000004
64-2802371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.939052,1.706728
65-2802370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.767676
66-2805716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
