순번_정류장ID,1-2805935,2-2805937,3-2806688,4-2800680,5-2806689,6-2805948,7-2807328,8-2807329,9-2805903,10-2803067,11-2803040,12-2803077,13-2803101,14-2803115,15-2803134,16-2803133,17-2805713,18-2803122,19-2805890,20-2803091,21-2805891,22-2803081,23-2803052,24-2806035,25-2803069,26-2803073,27-2803072,28-2803088,29-2803090,30-2803089,31-2803076,32-2803083,33-2805887,34-2803092,35-2803098,36-2803103,37-2803116,38-2805712,39-2805896,40-2803234,41-2803237,42-2803241,43-2802763,44-2802772,45-2802788,46-2802805,47-2802836,48-2805690,49-2806493,50-2805688
18-2803122,,,,,,,,,,,,,,,,,,0,0.46241499999999996,0.5881529999999999,0.8334679999999999,1.0486529999999998,1.1802119999999998,1.479005,1.742856,2.152706,2.4671689999999997,2.7408309999999996,3.1207239999999996,3.2414819999999995,3.6137939999999995,3.7979579999999995,3.9694459999999996,4.21315,4.40187,4.505072999999999,4.742977,4.9899949999999995,5.473249999999999,5.928042,6.220954,6.635173,7.190884,7.6075099999999996,7.945156,8.212959,8.699959,9.177695,9.44419,9.694044
19-2805890,,,,,,,,,,,,,,,,,,,0,0.12573800000000002,0.371053,0.586238,0.717797,1.0165899999999999,1.280441,1.690291,2.004754,2.278416,2.658309,2.779067,3.151379,3.335543,3.507031,3.750735,3.939455,4.042658,4.280562000000001,4.52758,5.010835,5.4656270000000005,5.758539000000001,6.172758000000001,6.7284690000000005,7.145095,7.482741000000001,7.7505440000000005,8.237544,8.71528,8.981775,9.231629
20-2803091,,,,,,,,,,,,,,,,,,,,0,0.245315,0.4605,0.592059,0.890852,1.154703,1.564553,1.879016,2.152678,2.532571,2.653329,3.025641,3.209805,3.381293,3.624997,3.813717,3.91692,4.1548240000000005,4.401842,4.885097,5.339889,5.632801000000001,6.047020000000001,6.602731,7.019357,7.357003000000001,7.624806,8.111806,8.589542,8.856037,9.105891
21-2805891,,,,,,,,,,,,,,,,,,,,,0,0.215185,0.34674399999999994,0.6455369999999999,0.9093879999999999,1.319238,1.6337009999999998,1.907363,2.2872559999999997,2.4080139999999997,2.7803259999999996,2.9644899999999996,3.1359779999999997,3.379682,3.568402,3.671605,3.909509,4.156527,4.639781999999999,5.094574,5.387486,5.801705,6.357416,6.774042,7.111688,7.379491,7.866491,8.344227,8.610722,8.860576
22-2803081,,,,,,,,,,,,,,,,,,,,,,0,0.13155899999999998,0.43035199999999996,0.6942029999999999,1.104053,1.4185159999999999,1.692178,2.0720709999999998,2.1928289999999997,2.5651409999999997,2.7493049999999997,2.9207929999999998,3.164497,3.353217,3.45642,3.694324,3.941342,4.424597,4.879389000000001,5.172301000000001,5.586520000000001,6.142231000000001,6.558857000000001,6.896503000000001,7.164306000000001,7.651306000000001,8.129042,8.395537000000001,8.645391
23-2803052,,,,,,,,,,,,,,,,,,,,,,,0,0.298793,0.5626439999999999,0.972494,1.286957,1.560619,1.940512,2.06127,2.433582,2.617746,2.789234,3.032938,3.221658,3.3248610000000003,3.562765,3.8097830000000004,4.293038,4.74783,5.040742000000001,5.454961000000001,6.0106720000000005,6.427298,6.764944000000001,7.0327470000000005,7.519747000000001,7.997483000000001,8.263978000000002,8.513832
24-2806035,,,,,,,,,,,,,,,,,,,,,,,,0,0.263851,0.673701,0.988164,1.2618260000000001,1.6417190000000002,1.762477,2.134789,2.318953,2.490441,2.7341450000000003,2.9228650000000003,3.0260680000000004,3.2639720000000003,3.5109900000000005,3.9942450000000007,4.449037000000001,4.741949000000001,5.156168000000001,5.711879000000001,6.1285050000000005,6.466151000000001,6.733954000000001,7.220954000000001,7.698690000000001,7.965185000000001,8.215039
25-2803069,,,,,,,,,,,,,,,,,,,,,,,,,0,0.40985,0.724313,0.9979750000000001,1.377868,1.498626,1.870938,2.055102,2.2265900000000003,2.4702940000000004,2.6590140000000004,2.7622170000000006,3.0001210000000005,3.2471390000000007,3.730394000000001,4.185186000000001,4.478098000000001,4.892317000000001,5.448028000000001,5.864654000000001,6.202300000000001,6.470103000000001,6.957103000000001,7.434839000000001,7.701334000000001,7.951188000000001
26-2803073,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.314463,0.588125,0.968018,1.088776,1.461088,1.645252,1.81674,2.060444,2.249164,2.352367,2.590271,2.837289,3.3205440000000004,3.7753360000000002,4.0682480000000005,4.482467000000001,5.038178,5.454804,5.7924500000000005,6.060253,6.547253,7.024989000000001,7.2914840000000005,7.5413380000000005
27-2803072,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.273662,0.653555,0.774313,1.146625,1.330789,1.502277,1.745981,1.934701,2.037904,2.275808,2.5228260000000002,3.0060810000000004,3.4608730000000003,3.753785,4.168004,4.723714999999999,5.140340999999999,5.477987,5.7457899999999995,6.23279,6.710526,6.977021,7.226875
28-2803088,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379893,0.500651,0.8729629999999999,1.057127,1.228615,1.472319,1.661039,1.7642419999999999,2.0021459999999998,2.249164,2.732419,3.187211,3.480123,3.894342,4.450053,4.8666789999999995,5.204325,5.472128,5.959128,6.436864,6.703359,6.953213
29-2803090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.12075799999999999,0.49306999999999995,0.677234,0.848722,1.092426,1.281146,1.3843489999999998,1.6222529999999997,1.8692709999999997,2.3525259999999997,2.8073179999999995,3.1002299999999994,3.5144489999999995,4.07016,4.4867859999999995,4.824432,5.092235,5.579235,6.056971,6.323466,6.57332
30-2803089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.372312,0.556476,0.7279639999999999,0.971668,1.160388,1.263591,1.5014949999999998,1.7485129999999998,2.2317679999999998,2.6865599999999996,2.9794719999999995,3.3936909999999996,3.9494019999999996,4.366028,4.703674,4.971477,5.458477,5.936213,6.202708,6.452562
31-2803076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18416400000000002,0.355652,0.599356,0.788076,0.891279,1.129183,1.376201,1.859456,2.314248,2.60716,3.021379,3.57709,3.993716,4.331362,4.599165,5.086165,5.563901,5.830396,6.08025
32-2803083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171488,0.415192,0.603912,0.707115,0.945019,1.192037,1.675292,2.130084,2.422996,2.837215,3.392926,3.809552,4.147198,4.415001,4.902001,5.379737,5.646232,5.896086
33-2805887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.243704,0.43242400000000003,0.5356270000000001,0.7735310000000001,1.0205490000000002,1.5038040000000001,1.9585960000000002,2.2515080000000003,2.6657270000000004,3.2214380000000005,3.6380640000000004,3.9757100000000003,4.243513,4.730513,5.208249,5.474744,5.724598
34-2803092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18872,0.291923,0.529827,0.776845,1.2601,1.714892,2.007804,2.4220230000000003,2.9777340000000003,3.3943600000000003,3.732006,3.999809,4.486809,4.964545,5.23104,5.480894
35-2803098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.103203,0.341107,0.588125,1.07138,1.526172,1.8190840000000001,2.2333030000000003,2.7890140000000003,3.2056400000000003,3.543286,3.811089,4.298089,4.775825,5.04232,5.292174
36-2803103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.237904,0.48492199999999996,0.9681770000000001,1.4229690000000002,1.7158810000000002,2.1301,2.685811,3.102437,3.440083,3.7078860000000002,4.194886,4.6726220000000005,4.939117,5.1889710000000004
37-2803116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.247018,0.7302730000000001,1.185065,1.477977,1.892196,2.447907,2.8645329999999998,3.2021789999999997,3.469982,3.956982,4.434718,4.701213,4.951067
38-2805712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48325500000000005,0.9380470000000001,1.2309590000000001,1.645178,2.200889,2.617515,2.955161,3.222964,3.7099640000000003,4.1877,4.454195,4.704049
39-2805896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45479200000000003,0.747704,1.161923,1.7176339999999999,2.13426,2.4719059999999997,2.7397089999999995,3.2267089999999996,3.7044449999999998,3.9709399999999997,4.220794
40-2803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.292912,0.707131,1.262842,1.679468,2.017114,2.284917,2.771917,3.2496530000000003,3.5161480000000003,3.7660020000000003
41-2803237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41421899999999995,0.96993,1.386556,1.724202,1.992005,2.479005,2.956741,3.223236,3.47309
42-2803241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.555711,0.972337,1.309983,1.577786,2.064786,2.542522,2.809017,3.058871
43-2802763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.416626,0.754272,1.022075,1.5090750000000002,1.986811,2.2533060000000003,2.5031600000000003
44-2802772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.337646,0.605449,1.092449,1.570185,1.8366799999999999,2.086534
45-2802788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.267803,0.7548030000000001,1.232539,1.499034,1.748888
46-2802805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48700000000000004,0.964736,1.231231,1.481085
47-2802836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.477736,0.744231,0.994085
48-2805690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.266495,0.516349
49-2806493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.249854
50-2805688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
