순번_정류장ID,1-2803678,2-2803679,3-2803155,4-2805705,5-2803198,6-2806037,7-2807039,8-2805148,9-2805812,10-2807052,11-2805833,12-2805832,13-2803179,14-2807270,15-2805247,16-2805248,17-2805965,18-2803365,19-2803370,20-2803373,21-2805943,22-2805200,23-2805242,24-2805239,25-2805237,26-2805243,27-2805246,28-2805236,29-2805234,30-2805198,31-2803379,32-2803176,33-2803381,34-2803140,35-2807621,36-2805549,37-2806579,38-2807590,39-2807591,40-2807593
11-2805833,,,,,,,,,,,0,0.39005300000000004,11.636211,12.472997,13.078928999999999,13.397065999999999,13.724889,14.348725,14.763666,15.284598,15.754457,16.345836000000002,16.795218000000002,17.092358,17.466896000000002,18.040673,19.173618,19.854104,20.115689,20.820451,21.065016999999997,21.337206999999996,21.527253999999996,21.986155999999994,24.086752999999995,24.684928999999993,26.937989999999992,27.46315599999999,28.27326699999999,29.25602499999999
12-2805832,,,,,,,,,,,,0,11.246158,12.082944,12.688875999999999,13.007012999999999,13.334836,13.958672,14.373613,14.894545,15.364404,15.955783,16.405165,16.702305,17.076843,17.65062,18.783565,19.464050999999998,19.725635999999998,20.430397999999997,20.674963999999996,20.947153999999994,21.137200999999994,21.596102999999992,23.696699999999993,24.29487599999999,26.54793699999999,27.07310299999999,27.883213999999988,28.86597199999999
13-2803179,,,,,,,,,,,,,0,0.836786,1.4427180000000002,1.7608550000000003,2.0886780000000003,2.712514,3.1274550000000003,3.6483870000000005,4.118246000000001,4.709625000000001,5.159007000000001,5.4561470000000005,5.830685000000001,6.4044620000000005,7.537407000000001,8.217893,8.479478,9.18424,9.428806000000002,9.700996000000002,9.891043000000002,10.349945000000002,12.450542000000002,13.048718000000003,15.301779000000003,15.826945000000004,16.637056000000005,17.619814000000005
14-2807270,,,,,,,,,,,,,,0,0.605932,0.924069,1.251892,1.875728,2.2906690000000003,2.8116010000000005,3.2814600000000005,3.8728390000000004,4.322221000000001,4.6193610000000005,4.993899000000001,5.5676760000000005,6.700621000000001,7.381107000000001,7.642692000000001,8.347454,8.592020000000002,8.864210000000002,9.054257000000002,9.513159000000002,11.613756000000002,12.211932000000003,14.464993000000003,14.990159000000004,15.800270000000003,16.783028
15-2805247,,,,,,,,,,,,,,,0,0.318137,0.64596,1.269796,1.684737,2.205669,2.675528,3.266907,3.7162889999999997,4.0134289999999995,4.387967,4.9617439999999995,6.094689,6.775175,7.03676,7.741522,7.986088,8.258277999999999,8.448324999999999,8.907226999999999,11.007824,11.606,13.859061,14.384227000000001,15.194338,16.177096
16-2805248,,,,,,,,,,,,,,,,0,0.327823,0.9516589999999999,1.3666,1.887532,2.357391,2.9487699999999997,3.3981519999999996,3.695292,4.06983,4.643606999999999,5.776552,6.457038,6.718623,7.423385,7.6679509999999995,7.940141,8.130188,8.58909,10.689687000000001,11.287863000000002,13.540924000000002,14.066090000000003,14.876201000000002,15.858959000000002
17-2805965,,,,,,,,,,,,,,,,,0,0.623836,1.038777,1.559709,2.0295680000000003,2.620947,3.070329,3.3674690000000003,3.742007,4.315784,5.448729,6.129215,6.3908000000000005,7.095562,7.340128,7.612318,7.802365,8.261267,10.361864,10.960040000000001,13.213101000000002,13.738267000000002,14.548378000000001,15.531136000000002
18-2803365,,,,,,,,,,,,,,,,,,0,0.414941,0.935873,1.405732,1.9971109999999999,2.446493,2.743633,3.1181710000000002,3.6919480000000005,4.824893,5.5053790000000005,5.766964000000001,6.471726,6.716292,6.988482,7.178529,7.637431,9.738028,10.336204,12.589265000000001,13.114431000000002,13.924542,14.907300000000001
19-2803370,,,,,,,,,,,,,,,,,,,0,0.520932,0.990791,1.58217,2.031552,2.328692,2.7032300000000005,3.2770070000000007,4.4099520000000005,5.090438000000001,5.352023000000001,6.0567850000000005,6.301351,6.5735410000000005,6.763588,7.2224900000000005,9.323087000000001,9.921263000000001,12.174324000000002,12.699490000000003,13.509601000000002,14.492359000000002
20-2803373,,,,,,,,,,,,,,,,,,,,0,0.469859,1.061238,1.5106199999999999,1.8077599999999998,2.182298,2.756075,3.8890200000000004,4.5695060000000005,4.831091000000001,5.535853,5.780419,6.052609,6.242656,6.701558,8.802155,9.400331000000001,11.653392000000002,12.178558000000002,12.988669000000002,13.971427000000002
21-2805943,,,,,,,,,,,,,,,,,,,,,0,0.591379,1.0407609999999998,1.3379009999999998,1.7124389999999998,2.286216,3.419161,4.099647,4.361232,5.065994,5.31056,5.58275,5.772797,6.231699,8.332296,8.930472,11.183533,11.708699000000001,12.51881,13.501568
22-2805200,,,,,,,,,,,,,,,,,,,,,,0,0.44938199999999995,0.7465219999999999,1.12106,1.6948370000000001,2.827782,3.508268,3.7698530000000003,4.474615,4.719181,4.991371,5.181418,5.64032,7.740917,8.339093,10.592154,11.117320000000001,11.927431,12.910189
23-2805242,,,,,,,,,,,,,,,,,,,,,,,0,0.29714,0.671678,1.2454550000000002,2.3784,3.058886,3.3204710000000004,4.025233,4.269799,4.541989,4.732036,5.190938,7.291535,7.889711,10.142772,10.667938000000001,11.478049,12.460807
24-2805239,,,,,,,,,,,,,,,,,,,,,,,,0,0.37453800000000004,0.9483150000000001,2.0812600000000003,2.7617460000000005,3.0233310000000007,3.7280930000000008,3.9726590000000006,4.244849,4.434896,4.893798,6.994395000000001,7.592571000000001,9.845632000000002,10.370798000000002,11.180909000000002,12.163667000000002
25-2805237,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5737770000000001,1.706722,2.387208,2.6487930000000004,3.3535550000000005,3.5981210000000003,3.8703110000000005,4.060358000000001,4.519260000000001,6.619857000000001,7.218033000000002,9.471094000000003,9.996260000000003,10.806371000000002,11.789129000000003
26-2805243,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.132945,1.813431,2.075016,2.7797780000000003,3.024344,3.2965340000000003,3.486581,3.9454830000000003,6.04608,6.644256,8.897317000000001,9.422483000000001,10.232594,11.215352000000001
27-2805246,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6804859999999999,0.9420709999999999,1.646833,1.891399,2.163589,2.353636,2.812538,4.9131350000000005,5.511311000000001,7.764372000000002,8.289538000000002,9.099649000000001,10.082407000000002
28-2805236,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.261585,0.9663470000000001,1.2109130000000001,1.483103,1.6731500000000001,2.1320520000000003,4.232649,4.830825000000001,7.0838860000000015,7.609052000000002,8.419163000000001,9.401921000000002
29-2805234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.704762,0.949328,1.2215179999999999,1.411565,1.870467,3.971064,4.569240000000001,6.822301000000001,7.347467000000002,8.157578,9.140336000000001
30-2805198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24456599999999998,0.516756,0.706803,1.165705,3.266302,3.864478,6.117539000000001,6.642705000000001,7.452816000000001,8.435574
31-2803379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.27219,0.462237,0.921139,3.021736,3.6199120000000002,5.872973,6.3981390000000005,7.2082500000000005,8.191008
32-2803176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.190047,0.648949,2.749546,3.347722,5.600783,6.125949,6.93606,7.918818
33-2803381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.45890200000000003,2.559499,3.1576750000000002,5.410736,5.9359020000000005,6.7460130000000005,7.728771
34-2803140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.100597,2.698773,4.951834,5.477,6.287111,7.269869
35-2807621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.598176,2.8512370000000002,3.3764030000000003,4.186514,5.169271999999999
36-2805549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.253061,2.7782270000000002,3.5883380000000002,4.571096000000001
37-2806579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.525166,1.335277,2.318035
38-2807590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8101109999999999,1.792869
39-2807591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.982758
40-2807593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
