순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2804795,27-2804746,28-2804640,29-2804188,30-2806152,31-2804190,32-2804192,33-2804642,34-2804194,35-2804196,36-2804198,37-2804200
12-2803685,,,,,,,,,,,,0,0.738604,1.208215,1.852295,2.212819,2.753871,2.9786620000000004,4.039148000000001,4.836867000000001,5.0577630000000005,5.346676,5.797874,6.140079,6.452742,6.648371,8.268252,8.832878000000001,9.186856,9.474161,9.649044,10.152943,10.316547,10.747105,11.132252,11.383370999999999,11.822945999999998
13-2803686,,,,,,,,,,,,,0,0.46961099999999995,1.113691,1.474215,2.015267,2.2400580000000003,3.3005440000000004,4.098263,4.319159,4.608072,5.05927,5.401475,5.714137999999999,5.9097669999999995,7.529648,8.094274,8.448252,8.735557,8.91044,9.414339,9.577943,10.008500999999999,10.393647999999999,10.644766999999998,11.084341999999998
14-2803687,,,,,,,,,,,,,,0,0.64408,1.004604,1.5456560000000001,1.770447,2.830933,3.6286519999999998,3.849548,4.138461,4.589659,4.931864,5.244527,5.440156,7.0600369999999995,7.624663,7.978641,8.265946,8.440828999999999,8.944728,9.108331999999999,9.538889999999999,9.924036999999998,10.175155999999998,10.614730999999997
15-2804667,,,,,,,,,,,,,,,0,0.36052399999999996,0.901576,1.1263670000000001,2.186853,2.984572,3.205468,3.494381,3.945579,4.287784,4.600447,4.796076,6.415957000000001,6.980583000000001,7.334561000000001,7.621866000000001,7.796749000000001,8.300648,8.464252,8.89481,9.279957,9.531075999999999,9.970650999999998
16-2803688,,,,,,,,,,,,,,,,0,0.5410520000000001,0.765843,1.826329,2.624048,2.8449440000000004,3.1338570000000003,3.585055,3.92726,4.239923,4.435552,6.055433000000001,6.620059000000001,6.974037000000001,7.261342000000001,7.436225000000001,7.940124000000001,8.103728,8.534286,8.919433,9.170551999999999,9.610126999999999
17-2803689,,,,,,,,,,,,,,,,,0,0.224791,1.285277,2.082996,2.3038920000000003,2.5928050000000002,3.044003,3.386208,3.698871,3.8945,5.514381,6.079007000000001,6.432985,6.72029,6.895173000000001,7.399072,7.562676000000001,7.993234000000001,8.378381000000001,8.6295,9.069075
18-2803690,,,,,,,,,,,,,,,,,,0,1.060486,1.8582049999999999,2.079101,2.368014,2.819212,3.1614169999999997,3.47408,3.6697089999999997,5.28959,5.854215999999999,6.208193999999999,6.495498999999999,6.670381999999999,7.174280999999999,7.337884999999999,7.7684429999999995,8.15359,8.404708999999999,8.844283999999998
19-2803691,,,,,,,,,,,,,,,,,,,0,0.797719,1.018615,1.307528,1.758726,2.100931,2.4135940000000002,2.609223,4.2291039999999995,4.79373,5.147708,5.435013,5.609896,6.113795,6.277399,6.707957,7.093104,7.344223,7.783798
20-2803740,,,,,,,,,,,,,,,,,,,,0,0.220896,0.5098090000000001,0.961007,1.303212,1.615875,1.811504,3.4313849999999997,3.9960109999999998,4.349989,4.637294,4.812177,5.316076,5.47968,5.910238,6.295385,6.546504,6.986078999999999
21-2803692,,,,,,,,,,,,,,,,,,,,,0,0.28891300000000003,0.740111,1.082316,1.3949790000000002,1.5906080000000002,3.210489,3.775115,4.129093,4.416398,4.591281,5.09518,5.258784,5.689342,6.074489,6.325608,6.7651829999999995
22-2803694,,,,,,,,,,,,,,,,,,,,,,0,0.45119799999999993,0.793403,1.106066,1.301695,2.921576,3.486202,3.84018,4.127485,4.302368,4.806267,4.969871,5.400429000000001,5.785576000000001,6.036695000000001,6.47627
23-2803696,,,,,,,,,,,,,,,,,,,,,,,0,0.34220500000000004,0.654868,0.8504970000000001,2.470378,3.0350040000000003,3.3889820000000004,3.6762870000000003,3.85117,4.355069,4.518673000000001,4.949231000000001,5.334378000000001,5.585497000000001,6.025072000000001
24-2803698,,,,,,,,,,,,,,,,,,,,,,,,0,0.312663,0.508292,2.128173,2.692799,3.046777,3.334082,3.508965,4.0128639999999995,4.176468,4.607025999999999,4.992172999999999,5.243291999999999,5.682866999999999
25-2804776,,,,,,,,,,,,,,,,,,,,,,,,,0,0.195629,1.81551,2.3801360000000003,2.7341140000000004,3.0214190000000003,3.196302,3.7002010000000003,3.863805,4.294363000000001,4.6795100000000005,4.930629000000001,5.370204
26-2804795,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.619881,2.184507,2.538485,2.82579,3.000673,3.504572,3.668176,4.098734,4.483881,4.735,5.174575
27-2804746,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5646260000000001,0.9186040000000001,1.2059090000000001,1.380792,1.8846910000000001,2.048295,2.478853,2.864,3.115119,3.554694
28-2804640,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.353978,0.641283,0.8161660000000001,1.320065,1.4836690000000001,1.9142270000000001,2.2993740000000003,2.5504930000000003,2.9900680000000004
29-2804188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28730500000000003,0.46218800000000004,0.966087,1.129691,1.560249,1.945396,2.1965149999999998,2.63609
30-2806152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.17488299999999998,0.678782,0.842386,1.2729439999999999,1.6580909999999998,1.9092099999999999,2.348785
31-2804190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.503899,0.667503,1.098061,1.4832079999999999,1.734327,2.173902
32-2804192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.163604,0.594162,0.979309,1.2304279999999999,1.670003
33-2804642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.430558,0.8157049999999999,1.066824,1.506399
34-2804194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38514699999999996,0.636266,1.075841
35-2804196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.251119,0.6906939999999999
36-2804198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.439575
37-2804200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
