순번_정류장ID,47-2806665,48-2805423,49-2805016,50-2805042,51-2804898,52-2803800,53-2803817,54-2803805,55-2803803,56-2805284,57-2801827,58-2801825,59-2801829,60-2801831,61-2802240,62-2802256,63-2801828,64-2804878,65-2801815,66-2802248,67-2802217,68-2802190,69-2802180,70-2802167,71-2802135,72-2802074,73-2801983,74-2801945,75-2803645,76-2801666,77-2801568,78-2801189,79-2801421,80-2801160,81-2803546,82-2801287,83-2801270,84-2801057,85-2801035,86-2800998,87-2800971,88-2800941,89-2800927,90-2800925,91-2800923,92-2800911
57-2801827,,,,,,,,,,,0,0.22630100000000003,0.511943,0.66415,1.510052,1.867945,2.240621,2.9214,3.3779250000000003,4.218886,5.402253,6.567238,7.233032,7.795921,8.387818,9.017249,9.792834,10.180957999999999,12.937417999999997,13.152278999999998,13.898210999999998,14.401003999999999,15.062565999999999,15.393833999999998,15.709832999999998,16.340203,16.734565,17.746476,18.110574,18.708848,19.069285,19.675413,20.063050999999998,20.314539999999997,20.904871999999997,22.216049999999996
58-2801825,,,,,,,,,,,,0,0.285642,0.437849,1.283751,1.641644,2.01432,2.695099,3.151624,3.992585,5.1759520000000006,6.340937,7.006731,7.5696200000000005,8.161517,8.790948,9.566533,9.954657,12.711116999999998,12.925977999999999,13.671909999999999,14.174703,14.836265,15.167532999999999,15.483531999999999,16.113902,16.508264,17.520175000000002,17.884273,18.482547,18.842984,19.449112,19.83675,20.088238999999998,20.678570999999998,21.989748999999996
59-2801829,,,,,,,,,,,,,0,0.15220699999999998,0.998109,1.356002,1.728678,2.4094569999999997,2.865982,3.706943,4.8903099999999995,6.055294999999999,6.721088999999999,7.283977999999999,7.875875,8.505306,9.280890999999999,9.669014999999998,12.425474999999999,12.640336,13.386268,13.889061,14.550623,14.881891,15.19789,15.828259999999998,16.222621999999998,17.234533,17.598630999999997,18.196904999999997,18.557342,19.163469999999997,19.551107999999996,19.802596999999995,20.392928999999995,21.704106999999993
60-2801831,,,,,,,,,,,,,,0,0.845902,1.203795,1.576471,2.25725,2.713775,3.554736,4.738103000000001,5.903088,6.568882,7.1317710000000005,7.723668000000001,8.353099,9.128684,9.516808,12.273267999999998,12.488128999999999,13.234060999999999,13.736854,14.398416,14.729683999999999,15.045682999999999,15.676052999999998,16.070414999999997,17.082326,17.446423999999997,18.044697999999997,18.405134999999998,19.011263,19.398901,19.650389999999998,20.240721999999998,21.551899999999996
61-2802240,,,,,,,,,,,,,,,0,0.35789299999999996,0.730569,1.411348,1.8678730000000001,2.7088340000000004,3.8922010000000005,5.057186000000001,5.722980000000001,6.285869000000001,6.877766000000001,7.5071970000000015,8.282782000000001,8.670906,11.427366,11.642227,12.388159,12.890952,13.552514,13.883782,14.199781,14.830150999999999,15.224512999999998,16.236424,16.600521999999998,17.198795999999998,17.559233,18.165360999999997,18.552998999999996,18.804487999999996,19.394819999999996,20.705997999999994
62-2802256,,,,,,,,,,,,,,,,0,0.372676,1.053455,1.50998,2.350941,3.5343080000000002,4.699293,5.365087,5.927976,6.5198730000000005,7.149304000000001,7.924889000000001,8.313013000000002,11.069473000000002,11.284334000000003,12.030266000000003,12.533059000000003,13.194621000000003,13.525889000000003,13.841888000000003,14.472258000000002,14.866620000000001,15.878531,16.242629,16.840903,17.201340000000002,17.807468,18.195106,18.446595,19.036927,20.348104999999997
63-2801828,,,,,,,,,,,,,,,,,0,0.680779,1.137304,1.9782650000000002,3.161632,4.326617,4.992411,5.5553,6.147197,6.7766280000000005,7.552213000000001,7.940337000000001,10.696797,10.911658000000001,11.65759,12.160383000000001,12.821945000000001,13.153213000000001,13.469212,14.099582,14.493943999999999,15.505854999999999,15.869952999999999,16.468227,16.828664,17.434792,17.82243,18.073919,18.664251,19.975429
64-2804878,,,,,,,,,,,,,,,,,,0,0.456525,1.2974860000000001,2.480853,3.6458380000000004,4.311632,4.8745210000000005,5.466418000000001,6.095849000000001,6.871434000000002,7.259558000000002,10.016018000000003,10.230879000000003,10.976811000000003,11.479604000000004,12.141166000000004,12.472434000000003,12.788433000000003,13.418803000000002,13.813165000000001,14.825076000000001,15.189174000000001,15.787448000000001,16.147885000000002,16.754013,17.141651,17.39314,17.983472,19.294649999999997
65-2801815,,,,,,,,,,,,,,,,,,,0,0.8409610000000001,2.024328,3.1893130000000003,3.8551070000000003,4.4179960000000005,5.009893000000001,5.639324000000001,6.4149090000000015,6.803033000000002,9.559493000000002,9.774354000000002,10.520286000000002,11.023079000000003,11.684641000000003,12.015909000000002,12.331908000000002,12.962278000000001,13.35664,14.368551,14.732649,15.330923,15.69136,16.297488,16.685126,16.936615,17.526947,18.838124999999998
66-2802248,,,,,,,,,,,,,,,,,,,,0,1.183367,2.348352,3.014146,3.5770350000000004,4.168932000000001,4.798363000000001,5.5739480000000015,5.962072000000002,8.718532000000002,8.933393000000002,9.679325000000002,10.182118000000003,10.843680000000003,11.174948000000002,11.490947000000002,12.121317000000001,12.515679,13.52759,13.891688,14.489962,14.850399,15.456527,15.844165,16.095654,16.685986,17.997163999999998
67-2802217,,,,,,,,,,,,,,,,,,,,,0,1.164985,1.830779,2.393668,2.985565,3.6149959999999997,4.390581,4.778705,7.535165,7.750026,8.495958,8.998751,9.660313,9.991581,10.30758,10.937949999999999,11.332311999999998,12.344222999999998,12.708320999999998,13.306594999999998,13.667031999999997,14.273159999999997,14.660797999999998,14.912286999999997,15.502618999999997,16.813796999999997
68-2802190,,,,,,,,,,,,,,,,,,,,,,0,0.665794,1.2286830000000002,1.82058,2.450011,3.225596,3.61372,6.3701799999999995,6.5850409999999995,7.330972999999999,7.833765999999999,8.495327999999999,8.826595999999999,9.142594999999998,9.772964999999997,10.167326999999997,11.179237999999996,11.543335999999996,12.141609999999996,12.502046999999996,13.108174999999996,13.495812999999997,13.747301999999996,14.337633999999996,15.648811999999996
69-2802180,,,,,,,,,,,,,,,,,,,,,,,0,0.5628890000000001,1.154786,1.7842170000000002,2.5598020000000004,2.9479260000000003,5.7043859999999995,5.9192469999999995,6.665178999999999,7.167971999999999,7.829533999999999,8.160801999999999,8.476800999999998,9.107170999999997,9.501532999999997,10.513443999999996,10.877541999999996,11.475815999999996,11.836252999999996,12.442380999999996,12.830018999999997,13.081507999999996,13.671839999999996,14.983017999999996
70-2802167,,,,,,,,,,,,,,,,,,,,,,,,0,0.591897,1.2213280000000002,1.9969130000000002,2.385037,5.141496999999999,5.356357999999999,6.102289999999999,6.605082999999999,7.266644999999999,7.597912999999998,7.913911999999998,8.544281999999997,8.938643999999996,9.950554999999996,10.314652999999996,10.912926999999996,11.273363999999995,11.879491999999995,12.267129999999996,12.518618999999996,13.108950999999996,14.420128999999996
71-2802135,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6294310000000001,1.4050160000000003,1.7931400000000002,4.5496,4.764461,5.510393,6.013185999999999,6.674747999999999,7.006015999999999,7.322014999999999,7.952384999999999,8.346746999999999,9.358657999999998,9.722755999999999,10.321029999999999,10.681466999999998,11.287594999999998,11.675232999999999,11.926721999999998,12.517053999999998,13.828231999999998
72-2802074,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7755850000000001,1.163709,3.9201689999999996,4.1350299999999995,4.880961999999999,5.383754999999999,6.045316999999999,6.376584999999999,6.692583999999998,7.322953999999998,7.7173159999999985,8.729226999999998,9.093324999999998,9.691598999999998,10.052035999999998,10.658163999999998,11.045801999999998,11.297290999999998,11.887622999999998,13.198800999999998
73-2801983,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38812399999999997,3.1445839999999996,3.3594449999999996,4.105377,4.608169999999999,5.269731999999999,5.600999999999999,5.916998999999999,6.547368999999999,6.941730999999999,7.9536419999999985,8.317739999999999,8.916013999999999,9.276450999999998,9.882578999999998,10.270216999999999,10.521705999999998,11.112037999999998,12.423215999999998
74-2801945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7564599999999997,2.9713209999999997,3.7172529999999995,4.220046,4.881608,5.212876,5.528874999999999,6.159244999999999,6.5536069999999995,7.565517999999999,7.929615999999999,8.52789,8.888326999999999,9.494454999999999,9.882093,10.133581999999999,10.723913999999999,12.035091999999999
75-2803645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21486100000000002,0.960793,1.463586,2.1251480000000003,2.4564160000000004,2.7724150000000005,3.4027850000000006,3.7971470000000007,4.809058,5.1731560000000005,5.7714300000000005,6.131867000000001,6.737995000000001,7.1256330000000005,7.377122000000001,7.967454000000001,9.278632000000002
76-2801666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7459319999999999,1.2487249999999999,1.9102869999999998,2.241555,2.557554,3.187924,3.5822860000000003,4.594197,4.958295000000001,5.5565690000000005,5.917006000000001,6.523134000000001,6.910772000000001,7.162261000000001,7.752593000000001,9.063771000000001
77-2801568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.502793,1.164355,1.4956230000000001,1.811622,2.441992,2.836354,3.848265,4.212363,4.810637,5.171074,5.777202,6.16484,6.416329,7.006661,8.317839
78-2801189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.661562,0.99283,1.308829,1.939199,2.333561,3.345472,3.70957,4.307843999999999,4.6682809999999995,5.2744089999999995,5.662046999999999,5.913536,6.503868,7.815046
79-2801421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.331268,0.647267,1.277637,1.671999,2.68391,3.048008,3.646282,4.0067189999999995,4.6128469999999995,5.000484999999999,5.251974,5.842306,7.153484
80-2801160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.315999,0.946369,1.340731,2.352642,2.7167399999999997,3.3150139999999997,3.675451,4.281579,4.669217,4.920706,5.511038,6.822216
81-2803546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.63037,1.024732,2.0366429999999998,2.4007409999999996,2.9990149999999995,3.3594519999999997,3.9655799999999997,4.353218,4.604707,5.195039,6.506217
82-2801287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.394362,1.406273,1.7703710000000001,2.368645,2.729082,3.33521,3.722848,3.974337,4.564668999999999,5.875846999999999
83-2801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.011911,1.376009,1.974283,2.33472,2.940848,3.328486,3.5799749999999997,4.170306999999999,5.481484999999999
84-2801057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364098,0.962372,1.322809,1.928937,2.316575,2.5680639999999997,3.1583959999999998,4.469574
85-2801035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.598274,0.958711,1.564839,1.952477,2.203966,2.794298,4.1054759999999995
86-2800998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360437,0.966565,1.354203,1.605692,2.196024,3.507202
87-2800971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.606128,0.993766,1.245255,1.8355869999999999,3.146765
88-2800941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38763800000000004,0.639127,1.2294589999999999,2.540637
89-2800927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25148899999999996,0.8418209999999999,2.152999
90-2800925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.590332,1.90151
91-2800923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.311178
92-2800911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
