순번_정류장ID,36-2801621,37-2801192,38-2806417,39-2801564,40-2801450,41-2801438,42-2801461,43-2804438,44-2803644,45-2803555,46-2800677,47-2800668,48-2800335,49-2800638,50-2800628,51-2804911,52-2807266,53-2806215,54-2806633,55-2805743,56-2804896,57-2805037,58-2804894,59-2805053,60-2805409,61-2804897,62-2804905,63-2805413,64-2805249,65-2800591,66-2805192,67-2800589,68-2800588,69-2800581,70-2804857,71-2807223
48-2800335,,,,,,,,,,,,,0,0.214854,0.491924,0.737356,0.934519,1.884216,3.041074,3.4511760000000002,3.704654,4.011351,4.407539,4.714599,5.140702999999999,5.800501,6.313084,6.548832,7.033732,7.759258,8.12111,8.5108,9.139869,9.358398999999999,9.737417999999998,11.004664999999997
49-2800638,,,,,,,,,,,,,,0,0.27707,0.522502,0.719665,1.669362,2.82622,3.2363220000000004,3.4898000000000002,3.7964970000000005,4.192685000000001,4.499745000000001,4.925849,5.585647000000001,6.098230000000001,6.333978000000001,6.818878000000001,7.544404000000001,7.906256000000001,8.295946,8.925015,9.143545,9.522564,10.789810999999998
50-2800628,,,,,,,,,,,,,,,0,0.245432,0.442595,1.3922919999999999,2.54915,2.959252,3.21273,3.5194270000000003,3.9156150000000003,4.222675000000001,4.648779,5.3085770000000005,5.821160000000001,6.056908000000001,6.5418080000000005,7.267334000000001,7.629186000000001,8.018876,8.647945,8.866475,9.245493999999999,10.512740999999998
51-2804911,,,,,,,,,,,,,,,,0,0.197163,1.14686,2.303718,2.71382,2.967298,3.273995,3.670183,3.977243,4.403347,5.0631450000000005,5.575728000000001,5.811476000000001,6.296376,7.021902000000001,7.383754000000001,7.7734440000000005,8.402513,8.621043,9.000062,10.267309
52-2807266,,,,,,,,,,,,,,,,,0,0.9496969999999999,2.1065549999999997,2.516657,2.770135,3.0768319999999996,3.4730199999999996,3.7800799999999994,4.2061839999999995,4.865982,5.378565,5.614313,6.099213,6.824739,7.186591,7.576281,8.20535,8.423879999999999,8.802898999999998,10.070145999999998
53-2806215,,,,,,,,,,,,,,,,,,0,1.156858,1.56696,1.820438,2.127135,2.523323,2.830383,3.256487,3.916285,4.428868,4.664616,5.149515999999999,5.875042,6.2368939999999995,6.626583999999999,7.255653,7.474183,7.853202,9.120448999999999
54-2806633,,,,,,,,,,,,,,,,,,,0,0.410102,0.6635800000000001,0.9702770000000001,1.366465,1.6735250000000002,2.099629,2.759427,3.27201,3.507758,3.992658,4.718184,5.080036,5.469726,6.098795,6.317325,6.696344,7.963591
55-2805743,,,,,,,,,,,,,,,,,,,,0,0.25347800000000004,0.5601750000000001,0.9563630000000001,1.263423,1.689527,2.349325,2.8619079999999997,3.0976559999999997,3.582556,4.308082,4.669934,5.0596239999999995,5.688693,5.907223,6.286242,7.553489
56-2804896,,,,,,,,,,,,,,,,,,,,,0,0.306697,0.702885,1.009945,1.4360490000000001,2.095847,2.6084300000000002,2.8441780000000003,3.3290780000000004,4.054604,4.416456,4.806146,5.435215,5.653745000000001,6.032764,7.3000110000000005
57-2805037,,,,,,,,,,,,,,,,,,,,,,0,0.396188,0.703248,1.129352,1.7891499999999998,2.3017329999999996,2.5374809999999997,3.0223809999999998,3.7479069999999997,4.1097589999999995,4.499448999999999,5.128518,5.347048,5.7260670000000005,6.993314000000001
58-2804894,,,,,,,,,,,,,,,,,,,,,,,0,0.30706,0.7331639999999999,1.3929619999999998,1.9055449999999998,2.1412929999999997,2.6261929999999998,3.3517189999999997,3.7135709999999995,4.103261,4.73233,4.9508600000000005,5.329879,6.597126
59-2805053,,,,,,,,,,,,,,,,,,,,,,,,0,0.426104,1.085902,1.598485,1.834233,2.319133,3.044659,3.4065109999999996,3.7962009999999995,4.425269999999999,4.6438,5.022819,6.290066
60-2805409,,,,,,,,,,,,,,,,,,,,,,,,,0,0.659798,1.1723810000000001,1.4081290000000002,1.8930290000000003,2.618555,2.980407,3.370097,3.9991659999999998,4.217696,4.596715,5.863962
61-2804897,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512583,0.7483310000000001,1.233231,1.9587569999999999,2.3206089999999997,2.7102989999999996,3.3393679999999994,3.5578979999999993,3.9369169999999993,5.204164
62-2804905,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235748,0.720648,1.446174,1.8080260000000001,2.1977160000000002,2.826785,3.045315,3.424334,4.691581
63-2805413,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4849,1.210426,1.572278,1.9619680000000002,2.591037,2.809567,3.188586,4.455833
64-2805249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.725526,1.087378,1.477068,2.106137,2.324667,2.703686,3.9709329999999996
65-2800591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361852,0.751542,1.380611,1.5991410000000001,1.9781600000000001,3.245407
66-2805192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.38969000000000004,1.018759,1.237289,1.616308,2.8835550000000003
67-2800589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.629069,0.847599,1.226618,2.493865
68-2800588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.21853000000000003,0.597549,1.8647960000000001
69-2800581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.379019,1.646266
70-2804857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.267247
71-2807223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
